date,WST,dcf,Deviation
2019-07-12,124.43,128.7186454183267,-0.033317981279160414
2019-07-15,124.38,127.55864541832669,-0.024919090414470713
2019-07-16,123.22,126.24864541832669,-0.02398952803248877
2019-07-17,121.91,126.4086454183267,-0.0355881150647509
2019-07-18,122.07,125.74864541832669,-0.02925395662187047
2019-07-19,121.41,127.3486454183267,-0.04663296887704527
2019-07-22,123.01,127.60864541832669,-0.036037099236116865
2019-07-23,123.27,126.60864541832669,-0.026369806005707597
2019-07-24,122.27,137.19864541832672,-0.10881044322856404
2019-07-25,132.86,141.2486454183267,-0.05938920966981731
2019-07-26,136.91,142.70864541832668,-0.04063275494858021
2019-07-29,138.37,141.8186454183267,-0.024317292046854067
2019-07-30,137.48,141.6086454183267,-0.029155320327584833
2019-07-31,137.27,141.6186454183267,-0.030706729368023877
2019-08-01,137.28,139.89864541832668,-0.018718161355289586
2019-08-02,135.56,137.97864541832666,-0.017529128590832
2019-08-05,133.64,142.7586454183267,-0.06387455829106725
2019-08-06,138.42,143.98864541832668,-0.038674198247703795
2019-08-07,139.65,147.42864541832668,-0.052762103295834306
2019-08-08,143.09,148.2586454183267,-0.03486235425760731
2019-08-09,143.92,146.6286454183267,-0.018472825760607936
2019-08-12,142.29,149.4086454183267,-0.04764547190957613
2019-08-13,145.07,146.6886454183267,-0.011034565175175315
2019-08-14,142.35,147.2186454183267,-0.0330708478161329
2019-08-15,142.88,149.39864541832668,-0.043632560389513686
2019-08-16,145.06,150.1186454183267,-0.033697648977780714
2019-08-19,145.78,149.45864541832668,-0.024613132335237986
2019-08-20,145.12,150.26864541832668,-0.034262938911797436
2019-08-21,145.93,150.19864541832672,-0.028419999437663823
2019-08-22,145.86,147.6686454183267,-0.012247998979086017
2019-08-23,143.33,149.6886454183267,-0.04247914329478053
2019-08-26,145.35,150.6086454183267,-0.03491595986220053
2019-08-27,146.27,150.5286454183267,-0.028291262480252155
2019-08-28,146.19,151.47864541832666,-0.03491347182120241
2019-08-29,147.14,149.79864541832669,-0.017748127233742195
2019-08-30,145.46,149.20864541832668,-0.025123513505647344
2019-09-03,144.87,152.26864541832668,-0.04858942166327429
2019-09-04,147.93,154.3586454183267,-0.04164745940147663
2019-09-05,150.02,154.0386454183267,-0.02608855334590321
2019-09-06,149.7,149.7886454183267,-0.0005918033244718401
2019-09-09,145.45,145.39864541832668,0.00035319848768566864
2019-09-10,141.06,149.0586454183267,-0.053661063374612405
2019-09-11,144.72,150.42864541832668,-0.03794919114276085
2019-09-12,146.09,148.5386454183267,-0.016484904729207828
2019-09-13,144.2,146.4686454183267,-0.015488949268611552
2019-09-16,142.13,147.6386454183267,-0.03731167678163272
2019-09-17,143.3,145.6586454183267,-0.016192965488266986
2019-09-18,141.32,147.6686454183267,-0.042992507992077655
2019-09-19,143.33,147.42864541832668,-0.02780087551301047
2019-09-20,143.09,148.23864541832668,-0.034732140217534346
2019-09-23,143.9,147.5786454183267,-0.02492667830023232
2019-09-24,143.24,149.97864541832666,-0.044930699297429655
2019-09-25,145.64,147.44864541832672,-0.012266273543547479
2019-09-26,143.11,145.20864541832668,-0.014452620312521702
2019-09-27,140.87,146.1586454183267,-0.03618428046585853
2019-09-30,141.82,144.9389641434263,-0.02151915574848373
2019-10-01,139.68,142.8589641434263,-0.022252465307215252
2019-10-02,137.6,145.4389641434263,-0.053898652191278096
2019-10-03,140.18,146.8489641434263,-0.04541376360620941
2019-10-04,141.59,145.9589641434263,-0.02993282508591344
2019-10-07,140.7,143.1589641434263,-0.017176459456375692
2019-10-08,137.9,145.9389641434263,-0.055084426497132966
2019-10-09,140.68,146.22896414342628,-0.037947093285730094
2019-10-10,140.97,147.25896414342628,-0.04270683404577669
2019-10-11,142.0,146.9089641434263,-0.03341500753237703
2019-10-14,141.65,147.0489641434263,-0.036715417717328114
2019-10-15,141.79,145.22896414342628,-0.023679602507045483
2019-10-16,139.97,146.86896414342633,-0.04697360115299154
2019-10-17,141.61,146.1089641434263,-0.030791842032429573
2019-10-18,140.85,145.3389641434263,-0.030886171302255905
2019-10-21,140.08,144.0789641434263,-0.027755364339276056
2019-10-22,138.82,144.4289641434263,-0.03883545227019891
2019-10-23,139.17,144.11896414342633,-0.03433943737273293
2019-10-24,138.86,146.14896414342627,-0.04987352586552085
2019-10-25,140.89,147.7489641434263,-0.04642309462669403
2019-10-28,142.49,148.6889641434263,-0.0416908153146236
2019-10-29,143.43,149.7689641434263,-0.04232495149900206
2019-10-30,144.51,149.0989641434263,-0.03077797468137955
2019-10-31,143.84,152.39896414342627,-0.05616156377133397
2019-11-01,147.14,152.9989641434263,-0.038294142553369936
2019-11-04,147.74,152.1689641434263,-0.02910556806611231
2019-11-05,146.91,152.6089641434263,-0.03734357398606192
2019-11-06,147.35,153.0489641434263,-0.03723621505916008
2019-11-07,147.79,152.9889641434263,-0.03398260895833183
2019-11-08,147.73,152.6089641434263,-0.031970364066169266
2019-11-11,147.35,152.81896414342629,-0.035787208571139484
2019-11-12,147.56,153.4689641434263,-0.03850266518971224
2019-11-13,148.21,153.94896414342628,-0.03727835504030785
2019-11-14,148.69,155.4089641434263,-0.04323408357078673
2019-11-15,150.15,154.3889641434263,-0.027456393447191862
2019-11-18,149.13,154.97896414342628,-0.03774037448084455
2019-11-19,149.72,154.8589641434263,-0.033184802519192425
2019-11-20,149.6,152.6089641434263,-0.019716824370804353
2019-11-21,147.35,151.6589641434263,-0.02841219553201768
2019-11-22,146.4,151.4389641434263,-0.033273894680459715
2019-11-25,146.18,153.39896414342627,-0.04706005795890911
2019-11-26,148.14,155.4989641434263,-0.04732484350595856
2019-11-27,150.24,152.28896414342628,-0.013454449276420033
2019-11-29,147.03,154.6889641434263,-0.04951202683292233
2019-12-02,149.43,152.61896414342633,-0.020894940293458064
2019-12-03,147.36,152.8389641434263,-0.035847953917593545
2019-12-04,147.58,152.6289641434263,-0.033079986958974184
2019-12-05,147.37,152.72896414342628,-0.035088067109482424
2019-12-06,147.47,149.9889641434263,-0.016794329888281334
2019-12-09,144.73,150.61896414342633,-0.0390984241387996
2019-12-10,145.36,151.9289641434263,-0.04323707582989211
2019-12-11,146.67,151.6689641434263,-0.032959703863336465
2019-12-12,146.41,151.6289641434263,-0.0344193088234096
2019-12-13,146.37,152.50896414342628,-0.04025313644942807
2019-12-16,147.25,153.64896414342627,-0.04164664681665575
2019-12-17,148.39,154.5589641434263,-0.039913337784159064
2019-12-18,149.3,154.69896414342628,-0.03489980798074843
2019-12-19,149.44,156.0989641434263,-0.042658605583749565
2019-12-20,150.84,156.4689641434263,-0.035974956274820946
2019-12-23,151.21,155.9889641434263,-0.03063655284634237
2019-12-24,150.73,156.0289641434263,-0.0339614133344841
2019-12-26,150.77,156.06896414342629,-0.03395270912771975
2019-12-27,150.81,156.06896414342629,-0.03369641217451369
2019-12-30,150.81,155.5889641434263,-0.03071531563781671
2019-12-31,150.33,157.5636074270557,-0.04590912549653636
2020-01-02,151.74,157.96360742705568,-0.039398995302950435
2020-01-03,152.14,158.0436074270557,-0.037354294318930226
2020-01-06,152.22,157.6536074270557,-0.03446548109956671
2020-01-07,151.83,155.6036074270557,-0.02425141350803628
2020-01-08,149.78,157.2836074270557,-0.047707498256203795
2020-01-09,151.46,158.45360742705572,-0.044136624849486106
2020-01-10,152.63,161.7636074270557,-0.056462683865246555
2020-01-13,155.94,162.3136074270557,-0.03926724030158735
2020-01-14,156.49,163.0136074270557,-0.04001879063976188
2020-01-15,157.19,164.18360742705573,-0.042596258765741246
2020-01-16,158.36,163.4136074270557,-0.03092525467508267
2020-01-17,157.59,163.43360742705573,-0.03575523736550856
2020-01-21,157.61,163.0436074270557,-0.03332609915103002
2020-01-22,157.22,162.3736074270557,-0.03173919400276237
2020-01-23,156.55,161.5736074270557,-0.03109175754043647
2020-01-24,155.75,161.3136074270557,-0.034489386951262024
2020-01-27,155.49,163.1536074270557,-0.04697173141257094
2020-01-28,157.33,163.93360742705573,-0.040282206502373685
2020-01-29,158.11,163.7736074270557,-0.03458192999490628
2020-01-30,157.95,161.7736074270557,-0.023635545302281735
2020-01-31,155.95,164.1136074270557,-0.049743635247822104
2020-02-03,158.29,164.7636074270557,-0.039290274886228715
2020-02-04,158.94,165.3936074270557,-0.03901969082996137
2020-02-05,159.57,166.20360742705572,-0.039912535773130586
2020-02-06,160.38,164.9136074270557,-0.027490802595298236
2020-02-07,159.09,165.8836074270557,-0.04095406129893253
2020-02-10,160.06,168.0236074270557,-0.047395765089217945
2020-02-11,162.2,168.0236074270557,-0.03465945956185912
2020-02-12,162.2,180.20360742705572,-0.09990703118606203
2020-02-13,174.38,180.3936074270557,-0.033336033980513324
2020-02-14,174.57,179.0436074270557,-0.02498613321829035
2020-02-18,173.22,180.5836074270557,-0.0407767212759339
2020-02-19,174.76,177.4936074270557,-0.015401159887851956
2020-02-20,171.67,175.98360742705572,-0.02451141609222718
2020-02-21,170.16,172.71360742705568,-0.01478521272931077
2020-02-24,166.89,168.3936074270557,-0.00892912415162228
2020-02-25,162.57,164.1236074270557,-0.00946608139688987
2020-02-26,158.3,160.6336074270557,-0.014527516778301663
2020-02-27,154.81,156.3836074270557,-0.010062483229194563
2020-02-28,150.56,162.3136074270557,-0.07241295177508644
2020-03-02,156.49,159.8036074270557,-0.020735498280714526
2020-03-03,153.98,164.7236074270557,-0.06522202612526729
2020-03-04,158.9,159.3036074270557,-0.002533573680938206
2020-03-05,153.48,155.7736074270557,-0.014723979658298303
2020-03-06,149.95,145.6236074270557,0.029709417651333947
2020-03-09,139.8,149.3636074270557,-0.06402903352295009
2020-03-10,143.54,153.6536074270557,-0.06582082644468312
2020-03-11,147.83,148.5836074270557,-0.005071941919472245
2020-03-12,142.76,151.93360742705573,-0.060379053603792365
2020-03-13,146.11,136.2936074270557,0.07202386640325775
2020-03-16,130.47,148.9136074270557,-0.12385441294268673
2020-03-17,143.09,149.3136074270557,-0.04168144842455912
2020-03-18,143.49,145.1036074270557,-0.011120381192913142
2020-03-19,139.28,136.4736074270557,0.02056362857151184
2020-03-20,130.65,134.7836074270557,-0.030668473013625075
2020-03-23,128.96,141.3036074270557,-0.08735521797224999
2020-03-24,135.48,141.1336074270557,-0.040058548280059725
2020-03-25,135.31,152.2536074270557,-0.11128542511003114
2020-03-26,146.43,146.9036074270557,-0.003223933267199497
2020-03-27,141.08,157.6336074270557,-0.10501318657390868
2020-03-30,151.81,156.691059602649,-0.031150849416851423
2020-03-31,152.25,154.24105960264902,-0.012908752103871213
2020-04-01,149.8,160.121059602649,-0.06445785225417189
2020-04-02,155.68,155.791059602649,-0.0007128753275845723
2020-04-03,151.35,165.74105960264902,-0.08682857245603737
2020-04-06,161.3,162.581059602649,-0.007879513184253506
2020-04-07,158.14,169.231059602649,-0.06553796701793746
2020-04-08,164.79,167.371059602649,-0.015421182185119897
2020-04-09,162.93,164.321059602649,-0.00846549800745422
2020-04-13,159.88,171.531059602649,-0.06792390619890443
2020-04-14,167.09,169.451059602649,-0.013933578274373248
2020-04-15,165.01,172.02105960264902,-0.04075698416719353
2020-04-16,167.58,174.421059602649,-0.039221523010086634
2020-04-17,169.98,174.811059602649,-0.02763589222346785
2020-04-20,170.37,169.641059602649,0.00429695734663782
2020-04-21,165.2,174.561059602649,-0.05362627623799643
2020-04-22,170.12,191.861059602649,-0.11331668681323603
2020-04-23,187.42,199.981059602649,-0.06281124636306623
2020-04-24,195.54,202.281059602649,-0.03332521401603705
2020-04-27,197.84,197.46105960264902,0.0019190639314583535
2020-04-28,193.02,194.041059602649,-0.005262080122319879
2020-04-29,189.6,193.701059602649,-0.021172107220589043
2020-04-30,189.26,196.081059602649,-0.0347869376903186
2020-05-01,191.64,192.761059602649,-0.0058157991295541
2020-05-04,188.32,199.24105960264902,-0.05481329814461511
2020-05-05,194.8,201.46105960264902,-0.033063757411913364
2020-05-06,197.02,202.411059602649,-0.026634214618668217
2020-05-07,197.97,204.451059602649,-0.03169980931008598
2020-05-08,200.01,214.691059602649,-0.06838225881329563
2020-05-11,210.25,210.111059602649,0.0006612712230082973
2020-05-12,205.67,208.311059602649,-0.012678441594444423
2020-05-13,203.87,214.791059602649,-0.05084503807026386
2020-05-14,210.35,218.611059602649,-0.03778884571377328
2020-05-15,214.17,222.841059602649,-0.0389114089571756
2020-05-18,218.4,216.011059602649,0.011059342988018583
2020-05-19,211.57,214.531059602649,-0.013802475073462328
2020-05-20,210.09,215.46105960264902,-0.024928214929204717
2020-05-21,211.02,215.881059602649,-0.02251730472138813
2020-05-22,211.44,210.391059602649,0.004985670015313692
2020-05-26,205.95,205.731059602649,0.0010642068230914958
2020-05-27,201.29,210.471059602649,-0.04362148230726859
2020-05-28,206.03,220.481059602649,-0.06554331527929291
2020-05-29,216.04,216.581059602649,-0.0024981852228521673
2020-06-01,212.14,215.761059602649,-0.016782729976009825
2020-06-02,211.32,213.811059602649,-0.011650751870733278
2020-06-03,209.37,209.831059602649,-0.0021972895886913646
2020-06-04,205.39,210.171059602649,-0.022748420318611462
2020-06-05,205.73,217.311059602649,-0.05329254582728038
2020-06-08,207.66,,
2020-06-09,206.29,,
2020-06-10,212.87,213.811059602649,-0.004401360735959536
2020-06-11,203.77,,
2020-06-12,200.73,,
2020-06-15,209.369995,214.921059602649,-0.025828388399498636
2020-06-16,210.479996,215.691059602649,-0.024159849797432242
2020-06-17,211.25,217.091059602649,-0.026906034791760458
2020-06-18,212.649994,221.031059602649,-0.037918044720573585
2020-06-19,216.589996,222.24105960264902,-0.02542763075712784
2020-06-22,217.800003,221.981059602649,-0.018835195264556237
2020-06-23,217.539993,220.951059602649,-0.015438109275345169
2020-06-24,216.509995,227.80105960264902,-0.049565461294797775
2020-06-25,223.360001,226.891059602649,-0.015562793037472988
2020-06-26,222.449997,224.571059602649,-0.009444950771492877
2020-06-29,220.130005,231.611059602649,-0.04957040748548813
2020-06-30,227.169998,229.43105960264901,-0.009855080678984551
2020-07-01,224.990005,234.171059602649,-0.03920661510533274
2020-07-02,229.729996,238.591059602649,-0.03713912674433939
2020-07-06,234.149994,235.261059602649,-0.004722692333893108
2020-07-07,230.820007,236.74105960264902,-0.025010670361056198
2020-07-08,232.300003,240.371059602649,-0.03357748897055679
2020-07-09,235.929993,236.671055602649,-0.0031311923663922547
2020-07-10,232.229996,233.48105260264902,-0.0053582789211513715
2020-07-13,229.039993,237.721058602649,-0.036517865323658194
2020-07-14,233.279999,245.661060602649,-0.050398958517382075
2020-07-15,241.220001,244.80106060264902,-0.014628448070581057
2020-07-16,240.360001,251.381061602649,-0.04384204813356096
2020-07-17,246.940002,256.281055602649,-0.036448474822625476
2020-07-20,251.839996,257.301060602649,-0.02122441543714626
2020-07-21,252.860001,259.811054602649,-0.02675426422205096
2020-07-22,255.369995,266.501057602649,-0.041767423749759836
2020-07-23,262.059998,268.5659642649007,-0.024224835349886287
2020-07-24,262.660004,272.93595926490065,-0.03764969369582849
2020-07-27,267.029999,270.20594826490066,-0.011753809585964725
2020-07-28,264.299988,275.5259552649007,-0.04074377404519891
2020-07-29,269.619995,274.8659512649007,-0.019085507829395998
2020-07-30,268.959991,274.7759552649007,-0.021166205242717617
2020-07-31,268.869995,,
