date,SO,dcf,Deviation
2004-11-24,33.62,34.06691151957506,-0.013118639161588286
2004-11-26,33.8,33.69691151957506,0.003059285726083605
2004-11-29,33.43,33.05691151957506,0.01128624736173589
2004-11-30,32.79,33.05691151957506,-0.008074302991584847
2004-12-01,32.79,32.536911519575064,0.007778503508935497
2004-12-02,32.27,32.87691151957506,-0.018460113542407952
2004-12-03,32.61,33.18691151957506,-0.0173837062010056
2004-12-06,32.92,32.98691151957506,-0.002028426321007637
2004-12-07,32.72,32.84691151957506,-0.0038637276292909917
2004-12-08,32.58,32.94691151957506,-0.011136446563650315
2004-12-09,32.68,32.96691151957506,-0.008703014821534016
2004-12-10,32.7,33.366911519575055,-0.019987211557887297
2004-12-13,33.1,33.21691151957506,-0.0035196384680786785
2004-12-14,32.95,33.17691151957506,-0.006839440718922063
2004-12-15,32.91,33.46691151957506,-0.01664066070899084
2004-12-16,33.2,33.26691151957506,-0.002011353519718373
2004-12-17,33.0,33.65691151957506,-0.019517878792681187
2004-12-20,33.39,33.91691151957506,-0.015535362624953475
2004-12-21,33.65,34.076911519575056,-0.012527881798496399
2004-12-22,33.81,34.03691151957506,-0.0066666307089746635
2004-12-23,33.77,33.68691151957506,0.0024664914851768582
2004-12-27,33.42,33.90691151957506,-0.014360243907616255
2004-12-28,33.64,33.866911519575055,-0.0067000948534649
2004-12-29,33.6,34.18691151957506,-0.017167725702247227
2004-12-30,33.92,33.78691151957506,0.003939054339069603
2004-12-31,33.52,33.42261471457468,0.002913754242658273
2005-01-03,33.06,33.40261471457449,-0.01025712260857814
2005-01-04,33.04,33.202614714574494,-0.00489764785009883
2005-01-05,32.84,32.99261471457463,-0.004625723541311411
2005-01-06,32.63,33.14261471457463,-0.015466936419750832
2005-01-07,32.78,33.40261471457449,-0.01863969991255876
2005-01-10,33.04,33.36261471457458,-0.009669946955136233
2005-01-11,33.0,33.27261471457468,-0.008193366133478652
2005-01-12,32.91,33.17261471457468,-0.007916611844869137
2005-01-13,32.81,33.30261471457449,-0.01479207319895215
2005-01-14,32.94,33.562614714574586,-0.018550840566787463
2005-01-18,33.2,33.34261471457463,-0.004277250473469496
2005-01-19,32.98,33.26261471457458,-0.008496467189957668
2005-01-20,32.9,33.25261471457449,-0.010604119934663148
2005-01-21,32.89,33.69261471457463,-0.02382168084531111
2005-01-24,33.33,33.07261471457468,0.0077824292892056945
2005-01-25,32.71,33.55261471457449,-0.025113235488275487
2005-01-26,33.19,33.84261471457463,-0.01928381480209851
2005-01-27,33.48,33.86261471457458,-0.011299030444034464
2005-01-28,33.5,34.13261471457454,-0.01853402441812968
2005-01-31,33.77,34.44261471457463,-0.019528561351934925
2005-02-01,34.08,34.312614714574586,-0.0067792768493326605
2005-02-02,33.95,33.85261471457449,0.002876743384421232
2005-02-03,33.49,34.122614714574674,-0.01853945601374052
2005-02-04,33.76,34.05261471457449,-0.008593017512081191
2005-02-07,33.69,33.98261471457454,-0.008610718069585244
2005-02-08,33.62,33.74261471457463,-0.00363382374519039
2005-02-09,33.38,33.88261471457454,-0.014834000233114653
2005-02-10,33.52,33.54261471457463,-0.0006742084589130837
2005-02-11,33.18,33.75261471457449,-0.016965047579772685
2005-02-14,33.39,33.67261471457468,-0.008393013639429459
2005-02-15,33.31,33.51261471457458,-0.00604592379019786
2005-02-16,33.15,33.33261471457454,-0.005478559547106077
2005-02-17,32.97,32.83261471457454,0.004184414997702612
2005-02-18,32.47,31.962614714574585,0.01587433600024135
2005-02-22,31.6,32.202614714574494,-0.018713223131591183
2005-02-23,31.84,32.24261471457463,-0.01248703674124274
2005-02-24,31.88,32.83261471457454,-0.029014281160850475
2005-02-25,32.47,32.48261471457454,-0.0003883528061205954
2005-02-28,32.12,32.75261471457449,-0.01931493775649573
2005-03-01,32.39,32.75261471457449,-0.011071321106254528
2005-03-02,32.39,32.50261471457449,-0.0034647893888978265
2005-03-03,32.14,32.962614714574585,-0.024955990952103102
2005-03-04,32.6,32.91261471457458,-0.0094983251037829
2005-03-07,32.55,32.80261471457449,-0.007701054223041903
2005-03-08,32.44,32.08261471457454,0.011139531132514202
2005-03-09,31.72,32.452614714574494,-0.022574905628343078
2005-03-10,32.09,32.16261471457458,-0.002257736667836019
2005-03-11,31.8,32.782614714574535,-0.029973652898945935
2005-03-14,32.42,32.44261471457463,-0.0006970681855821281
2005-03-15,32.08,32.13261471457454,-0.00163742400180944
2005-03-16,31.77,32.532614714574535,-0.02344154385576902
2005-03-17,32.17,32.452614714574494,-0.008708534491292275
2005-03-18,32.09,32.26261471457458,-0.00535030145887716
2005-03-21,31.9,31.862614714574583,0.0011733276054182173
2005-03-22,31.5,31.712614714574585,-0.006704420827112423
2005-03-23,31.35,32.07261471457468,-0.02253058320955348
2005-03-24,31.71,31.802614714574492,-0.0029121729582834988
2005-03-28,31.44,31.612614714574583,-0.005460311212251656
2005-03-29,31.25,31.992614714574632,-0.023212066947323473
2005-03-30,31.63,32.19261471457463,-0.017476515019450023
2005-03-31,31.83,32.35809397881993,-0.016320305490354237
2005-04-01,31.95,32.34809397881993,-0.012306566781974393
2005-04-04,31.94,32.56809397881993,-0.019285561483223357
2005-04-05,32.16,32.41809397881993,-0.007961417441400442
2005-04-06,32.01,32.548093978819935,-0.01653227310852956
2005-04-07,32.14,32.35809397881993,-0.0067400131467163504
2005-04-08,31.95,32.71809397881994,-0.02347612239628516
2005-04-11,32.31,33.188093978819936,-0.026458102094694458
2005-04-12,32.78,32.908093978819934,-0.00389247638901169
2005-04-13,32.5,32.628093978819926,-0.003925879915114727
2005-04-14,32.22,32.35809397881993,-0.004267679638680799
2005-04-15,31.95,32.188093978819936,-0.0073969579862853685
2005-04-18,31.78,32.908093978819934,-0.03428013726793133
2005-04-19,32.5,32.98809397881993,-0.01479606488126639
2005-04-20,32.58,33.27809397881993,-0.020977583008937928
2005-04-21,32.87,33.408093978819934,-0.01610669495724837
2005-04-22,33.0,33.69809397881993,-0.02071612653400201
2005-04-25,33.29,33.05809397881993,0.007015105629763374
2005-04-26,32.65,33.46809397881994,-0.02444399670138564
2005-04-27,33.06,32.838093978819934,0.0067575792103888865
2005-04-28,32.43,33.35809397881993,-0.02782215253093312
2005-04-29,32.95,33.57809397881993,-0.018705468488357635
2005-05-02,33.17,33.45809397881993,-0.008610591476080565
2005-05-03,33.05,33.658093978819934,-0.018066797816970626
2005-05-04,33.25,33.518093978819934,-0.007998485205911288
2005-05-05,33.11,33.60809397881993,-0.014820655379440217
2005-05-06,33.2,33.60809397881993,-0.012142729042507128
2005-05-09,33.2,33.44809397881993,-0.007417282999055863
2005-05-10,33.04,33.42809397881994,-0.01160981475838363
2005-05-11,33.02,33.658093978819934,-0.018958113885517824
2005-05-12,33.25,34.088093978819934,-0.02458612028412821
2005-05-13,33.68,34.31809397881993,-0.018593514523672083
2005-05-16,33.91,34.878093978819926,-0.027756504681930583
2005-05-17,34.47,34.75809397881993,-0.00828854364095688
2005-05-18,34.35,34.73809397881993,-0.011171999795283938
2005-05-19,34.33,34.72809397881993,-0.011463168092747056
2005-05-20,34.32,34.518093978819934,-0.005738844645984287
2005-05-23,34.11,34.28809397881994,-0.005194047208630148
2005-05-24,33.88,34.17809397881994,-0.008721784749163075
2005-05-25,33.77,34.298093978819935,-0.015397181521108583
2005-05-26,33.89,34.548093978819935,-0.01904863345640384
2005-05-27,34.14,34.35809397881993,-0.006347673970342305
2005-05-31,33.95,34.81809397881993,-0.0249322659462059
2005-06-01,34.41,34.89809397881994,-0.013986264668671256
2005-06-02,34.49,34.838093978819934,-0.009991763011821475
2005-06-03,34.43,34.798093978819935,-0.010577992548786663
2005-06-06,34.39,34.868093978819935,-0.013711503103965073
2005-06-07,34.46,34.95809397881993,-0.014248316258938853
2005-06-08,34.55,34.89809397881994,-0.009974584257558594
2005-06-09,34.49,34.85809397881993,-0.010559785025640922
2005-06-10,34.45,34.798093978819935,-0.010003248425956901
2005-06-13,34.39,34.868093978819935,-0.013711503103965073
2005-06-14,34.46,34.548093978819935,-0.002549894036815492
2005-06-15,34.14,34.588093978819934,-0.012955150957272288
2005-06-16,34.18,34.66809397881993,-0.014079054335035757
2005-06-17,34.26,34.48809397881993,-0.00661370207817269
2005-06-20,34.08,34.69809397881993,-0.01781348506339342
2005-06-21,34.29,34.95809397881993,-0.019111281616918552
2005-06-22,34.55,34.92809397881994,-0.010824924459067575
2005-06-23,34.52,34.628093978819926,-0.0031215688303849465
2005-06-24,34.22,35.06809397881993,-0.024184205144772153
2005-06-27,34.66,35.31809397881993,-0.01863333789231636
2005-06-28,34.91,35.188093978819936,-0.007903070254027589
2005-06-29,34.78,35.07809397881993,-0.008498009583984723
2005-06-30,34.67,35.32073880634659,-0.01842370313697006
2005-07-01,35.08,35.400738806346595,-0.009060229169259415
2005-07-05,35.16,34.8407388063466,0.009163444995467174
2005-07-06,34.6,35.1807388063466,-0.016507294219808455
2005-07-07,34.94,35.8507388063466,-0.025403627279931396
2005-07-08,35.61,36.1607388063466,-0.015230297403379889
2005-07-11,35.92,35.900738806346595,0.0005365124589025161
2005-07-12,35.66,35.860738806346596,-0.005597732033091107
2005-07-13,35.62,35.7007388063466,-0.002261544411855443
2005-07-14,35.46,35.81073880634659,-0.009794235417573405
2005-07-15,35.57,35.540738806346596,0.0008233141638624986
2005-07-18,35.3,35.610738806346596,-0.008725985945880477
2005-07-19,35.37,35.6407388063466,-0.007596329801625501
2005-07-20,35.4,35.1207388063466,0.007951461248956848
2005-07-21,34.88,35.5807388063466,-0.01969432984965469
2005-07-22,35.34,35.4507388063466,-0.003123737616626765
2005-07-25,35.21,35.4407388063466,-0.006510552943249648
2005-07-26,35.2,35.5907388063466,-0.010978665221664907
2005-07-27,35.35,35.3807388063466,-0.0008688005786098296
2005-07-28,35.14,35.2307388063466,-0.002575557862847133
2005-07-29,34.99,34.8907388063466,0.002844915213871868
2005-08-01,34.65,35.2707388063466,-0.017599257269737323
2005-08-02,35.03,35.3507388063466,-0.009073043935619696
2005-08-03,35.11,35.110738806346596,-2.1042176032604054e-05
2005-08-04,34.87,34.4607388063466,0.0118761584292566
2005-08-05,34.22,34.070738806346604,0.004380920369874364
2005-08-08,33.83,34.400738806346595,-0.016590888049221264
2005-08-09,34.16,34.2707388063466,-0.0032312932315919918
2005-08-10,34.03,34.5507388063466,-0.015071712627196976
2005-08-11,34.31,34.43073880634659,-0.003506715526079063
2005-08-12,34.19,34.5007388063466,-0.009006729046899031
2005-08-15,34.26,34.0007388063466,0.007625163533358403
2005-08-16,33.76,33.7107388063466,0.0014612908348399234
2005-08-17,33.47,33.8407388063466,-0.010955399303429814
2005-08-18,33.6,33.93073880634659,-0.009747468460213016
2005-08-19,33.69,33.9807388063466,-0.008555988379284507
2005-08-22,33.74,34.360738806346596,-0.018065350976444683
2005-08-23,34.12,34.2107388063466,-0.0026523486341595293
2005-08-24,33.97,34.570738806346604,-0.017377089037979077
2005-08-25,34.33,34.16073880634659,0.004954845813286646
2005-08-26,33.92,34.31073880634659,-0.01138823645133269
2005-08-29,34.07,34.31073880634659,-0.00701642735545116
2005-08-30,34.07,34.6407388063466,-0.016475942084758
2005-08-31,34.4,34.9807388063466,-0.016601673554168528
2005-09-01,34.74,35.31073880634659,-0.016163321007715892
2005-09-02,35.07,35.7807388063466,-0.01986372640859302
2005-09-06,35.54,35.4907388063466,0.0013880013578244643
2005-09-07,35.25,35.3707388063466,-0.003413522318763018
2005-09-08,35.13,35.7307388063466,-0.016812941081416843
2005-09-09,35.49,35.5207388063466,-0.0008653763232285838
2005-09-12,35.28,35.2707388063466,0.0002625744162676469
2005-09-13,35.03,35.4107388063466,-0.010752071805922303
2005-09-14,35.17,35.720738806346596,-0.015417900769979065
2005-09-15,35.48,36.400738806346595,-0.02529450875282957
2005-09-16,36.16,36.110738806346596,0.0013641701965052544
2005-09-19,35.87,35.9307388063466,-0.0016904413425495868
2005-09-20,35.69,35.7707388063466,-0.0022571187803445136
2005-09-21,35.53,35.7807388063466,-0.0070076475419820206
2005-09-22,35.54,35.9807388063466,-0.012249298401534214
2005-09-23,35.74,36.050738806346594,-0.008619485110021863
2005-09-26,35.81,35.9207388063466,-0.0030828654984966786
2005-09-27,35.68,35.9807388063466,-0.00835832771431455
2005-09-28,35.74,36.220738806346596,-0.013272473786822836
2005-09-29,35.98,36.0007388063466,-0.0005760661318134908
2005-09-30,35.76,36.49333924891888,-0.02009515336255796
2005-10-03,36.07,36.213339248918885,-0.003958189216786034
2005-10-04,35.79,35.31333924891888,0.013498036753794462
2005-10-05,34.89,35.11333924891888,-0.0063605243390729704
2005-10-06,34.69,35.32333924891888,-0.017929767184688306
2005-10-07,34.9,34.74333924891888,0.004509087337826845
2005-10-10,34.32,34.56333924891888,-0.007040385975625618
2005-10-11,34.14,34.12333924891888,0.00048825089946746836
2005-10-12,33.7,33.70333924891888,-9.907768765027303e-05
2005-10-13,33.28,33.72333924891888,-0.013146362691028424
2005-10-14,33.3,34.23333924891889,-0.027264043455777265
2005-10-17,33.81,33.73333924891889,0.002272551510997367
2005-10-18,33.31,34.043339248918876,-0.02154134303796773
2005-10-19,33.62,33.73333924891889,-0.0033598585684790905
2005-10-20,33.31,34.26333924891888,-0.02782388610733444
2005-10-21,33.84,34.86333924891888,-0.029352875282897872
2005-10-24,34.44,35.02333924891888,-0.016655729048933865
2005-10-25,34.6,34.64333924891888,-0.0012510124560302094
2005-10-26,34.22,34.27333924891888,-0.0015562898184939833
2005-10-27,33.85,34.78333924891888,-0.02683293982327717
2005-10-28,34.36,35.41333924891888,-0.02974413797905373
2005-10-31,34.99,35.17333924891888,-0.005212449339012104
2005-11-01,34.75,35.353339248918886,-0.017065976276550376
2005-11-02,34.93,34.93333924891888,-9.558917042207238e-05
2005-11-03,34.51,34.93333924891888,-0.012118487897831876
2005-11-04,34.51,34.63333924891889,-0.0035612866559708856
2005-11-07,34.21,34.77333924891888,-0.016200320736709073
2005-11-08,34.35,34.92333924891888,-0.01641707984543961
2005-11-09,34.5,34.94333924891888,-0.012687375003309076
2005-11-10,34.52,34.87333924891888,-0.010132073857247015
2005-11-11,34.45,34.43333924891888,0.0004838552241677174
2005-11-14,34.01,34.47333924891888,-0.013440509652206556
2005-11-15,34.05,34.543339248918876,-0.014281747498812503
2005-11-16,34.12,34.86333924891888,-0.021321516094931492
2005-11-17,34.44,35.21333924891887,-0.021961542569201686
2005-11-18,34.79,35.07333924891888,-0.008078479408760941
2005-11-21,34.65,35.003339248918884,-0.01009444403021631
2005-11-22,34.58,35.26333924891888,-0.01937817754850979
2005-11-23,34.84,35.34333924891888,-0.014241417466921313
2005-11-25,34.92,35.30333924891888,-0.010858441639642336
2005-11-28,34.88,35.48333924891888,-0.0170034518083656
2005-11-29,35.06,35.13333924891889,-0.002087454551338741
2005-11-30,34.71,35.26333924891888,-0.015691629343804858
2005-12-01,34.84,35.463339248918885,-0.0175770038050741
2005-12-02,35.04,35.42333924891888,-0.010821657614635494
2005-12-05,35.0,35.31333924891888,-0.008873112981760078
2005-12-06,34.89,35.103339248918886,-0.006077463098484448
2005-12-07,34.68,35.42333924891888,-0.020984448803526234
2005-12-08,35.0,35.63333924891888,-0.017773783267816978
2005-12-09,35.21,35.31333924891888,-0.0029263516596506056
2005-12-12,34.89,35.69333924891888,-0.022506699171981004
2005-12-13,35.27,35.80333924891888,-0.014896354924072708
2005-12-14,35.38,35.69333924891888,-0.008778647655623084
2005-12-15,35.27,35.80333924891888,-0.014896354924072708
2005-12-16,35.38,35.57333924891888,-0.00543494799760047
2005-12-19,35.15,35.74333924891888,-0.01659999489098729
2005-12-20,35.32,35.293339248918876,0.0007554046074556009
2005-12-21,34.87,35.56333924891888,-0.019495898404421008
2005-12-22,35.14,35.56333924891888,-0.011903810436803886
2005-12-23,35.14,35.52333924891888,-0.010791194100102652
2005-12-27,35.1,35.39333924891888,-0.008287978900658133
2005-12-28,34.97,35.16333924891888,-0.005498318790210677
2005-12-29,34.74,34.95333924891888,-0.006103544139219208
2005-12-30,34.53,35.26682526690762,-0.020892872021542885
2006-01-03,35.07,35.18682526690765,-0.0033201422981889994
2006-01-04,34.99,35.09682526690782,-0.003043730197686667
2006-01-05,34.9,35.29682526690764,-0.01124252008238491
2006-01-06,35.1,35.11682526690776,-0.00047912266498684186
2006-01-09,34.92,35.066825266907806,-0.004187013389157945
2006-01-10,34.87,34.98682526690783,-0.0033391216841366367
2006-01-11,34.79,35.0268252669077,-0.006761254127459981
2006-01-12,34.83,35.11682526690776,-0.008167744798333154
2006-01-13,34.92,35.2768252669077,-0.010115005083590312
2006-01-17,35.08,35.35682526690767,-0.00782947181535465
2006-01-18,35.16,35.826825266907655,-0.018612457619112233
2006-01-19,35.63,35.246825266907685,0.010871184289385383
2006-01-20,35.05,35.42682526690779,-0.010636721299997154
2006-01-23,35.23,35.7768252669077,-0.015284342946256246
2006-01-24,35.58,35.54682526690764,0.0009332685223859549
2006-01-25,35.35,35.326825266907655,0.0006560095031822311
2006-01-26,35.13,35.46682526690766,-0.009496910545921722
2006-01-27,35.27,35.28682526690778,-0.000476814413892801
2006-01-30,35.09,34.996825266907685,0.0026623767265090414
2006-01-31,34.8,34.896825266907776,-0.002774615345872089
2006-02-01,34.7,33.94682526690773,0.022186897513108095
2006-02-02,33.75,33.61682526690776,0.0039615499689478195
2006-02-03,33.42,33.646825266907776,-0.006741357174367968
2006-02-06,33.45,33.53682526690778,-0.0025889530752171153
2006-02-07,33.34,33.476825266907746,-0.0040871637563253405
2006-02-08,33.28,33.576825266907655,-0.00884018261250552
2006-02-09,33.38,33.626825266907844,-0.007340129939377382
2006-02-10,33.43,33.75682526690777,-0.009681753669772974
2006-02-13,33.56,33.76682526690762,-0.006125102531042814
2006-02-14,33.57,33.63682526690769,-0.0019866698589250387
2006-02-15,33.44,33.996825266907685,-0.016378743089570102
2006-02-16,33.8,34.05682526690772,-0.007541080676045198
2006-02-17,33.86,34.156825266907624,-0.008690071884262629
2006-02-21,33.96,34.30682526690772,-0.010109512151282307
2006-02-22,34.11,34.20682526690781,-0.002830583257940722
2006-02-23,34.01,34.326825266907655,-0.009229669928523476
2006-02-24,34.13,34.35682526690767,-0.006602043848508488
2006-02-27,34.16,34.226825266907746,-0.0019524237607967398
2006-02-28,34.03,34.29682526690764,-0.00777988238943772
2006-03-01,34.1,34.03682526690778,0.0018560700828240684
2006-03-02,33.84,34.01682526690762,-0.0051981707734387594
2006-03-03,33.82,33.496825266907685,0.00964792127364933
2006-03-06,33.3,33.5268252669077,-0.006765485998210141
2006-03-07,33.33,33.55682526690772,-0.006759437613766406
2006-03-08,33.36,33.36682526690776,-0.00020455248148909533
2006-03-09,33.17,33.46682526690766,-0.008869238851919592
2006-03-10,33.27,33.48682526690783,-0.006474942464076872
2006-03-13,33.29,33.826825266907655,-0.0158698093206171
2006-03-14,33.63,33.92682526690779,-0.00874898445618233
2006-03-15,33.73,34.0268252669077,-0.008723272435185891
2006-03-16,33.83,33.996825266907685,-0.004907083693784564
2006-03-17,33.8,33.73682526690783,0.001872574926430115
2006-03-20,33.54,33.626825266907844,-0.0025820239115255106
2006-03-21,33.43,33.576825266907655,-0.004372815647117223
2006-03-22,33.38,33.42682526690779,-0.0014008290208207264
2006-03-23,33.23,33.26682526690762,-0.0011069666736204242
2006-03-24,33.07,33.20682526690781,-0.004120395906806684
2006-03-27,33.01,32.88682526690769,0.003745412702278905
2006-03-28,32.69,33.126825266907844,-0.01318645126384066
2006-03-29,32.93,32.566825266907806,0.01115167751586843
2006-03-30,32.37,32.96682526690766,-0.018103813821185977
2006-03-31,32.77,32.83674687309335,-0.0020326883582988398
2006-04-03,32.55,32.95674687309335,-0.01234183927981769
2006-04-04,32.67,33.40674687309335,-0.022053834690702545
2006-04-05,33.12,32.78674687309335,0.010164263267611107
2006-04-06,32.5,32.24674687309335,0.007853602346411082
2006-04-07,31.96,32.13674687309335,-0.005499837111432426
2006-04-10,31.85,31.78674687309335,0.001989921370663783
2006-04-11,31.5,31.95674687309335,-0.01429265860217832
2006-04-12,31.67,31.73674687309335,-0.0021031416156246374
2006-04-13,31.45,31.88674687309335,-0.013696815006923324
2006-04-17,31.6,32.16674687309335,-0.017619029842505407
2006-04-18,31.88,32.196746873093346,-0.00983785331921383
2006-04-19,31.91,32.30674687309335,-0.012280619730975828
2006-04-20,32.02,32.27674687309335,-0.007954546166093923
2006-04-21,31.99,32.62674687309335,-0.019516100565283967
2006-04-24,32.34,31.99674687309335,0.010727750801294844
2006-04-25,31.71,31.936746873093348,-0.007099873822289049
2006-04-26,31.65,32.35674687309335,-0.02184233402280178
2006-04-27,32.07,32.516746873093346,-0.013738978097560417
2006-04-28,32.23,32.03674687309335,0.006032233162504896
2006-05-01,31.75,32.21674687309335,-0.014487709604322774
2006-05-02,31.93,31.80674687309335,0.003875062338139168
2006-05-03,31.52,31.87674687309335,-0.011191445429284852
2006-05-04,31.59,32.30674687309335,-0.02218567149174322
2006-05-05,32.02,32.196746873093346,-0.005489587932284268
2006-05-08,31.91,32.05674687309335,-0.004577721927751965
2006-05-09,31.77,32.37674687309335,-0.018740204983274222
2006-05-10,32.09,31.85674687309335,0.007321938044579923
2006-05-11,31.57,31.42674687309335,0.0045583186667437214
2006-05-12,31.14,31.62674687309335,-0.015390355354804153
2006-05-15,31.34,31.526746873093348,-0.0059234425246941225
2006-05-16,31.24,30.776746873093348,0.015052049809450407
2006-05-17,30.49,30.91674687309335,-0.01380309755243836
2006-05-18,30.63,31.47674687309335,-0.026900711071167316
2006-05-19,31.19,31.936746873093348,-0.023382058168312736
2006-05-22,31.65,31.40674687309335,0.0077452506587063485
2006-05-23,31.12,31.776746873093348,-0.020667530119309996
2006-05-24,31.49,32.04674687309335,-0.017372960672048632
2006-05-25,31.76,32.62674687309335,-0.026565531539650356
2006-05-26,32.34,31.95674687309335,0.011992870501763786
2006-05-30,31.67,32.25674687309335,-0.018189896067379863
2006-05-31,31.97,32.27674687309335,-0.009503648998439362
2006-06-01,31.99,32.90674687309335,-0.027858933507734274
2006-06-02,32.62,32.64674687309335,-0.0008192814186762654
2006-06-05,32.36,32.65674687309335,-0.009086847328869885
2006-06-06,32.37,32.64674687309335,-0.00847701224777897
2006-06-07,32.36,32.766746873093346,-0.012413404195072864
2006-06-08,32.48,32.91674687309335,-0.013268227105709518
2006-06-09,32.63,33.06674687309335,-0.013208038721484683
2006-06-12,32.78,32.68674687309335,0.002852933859362361
2006-06-13,32.4,32.53674687309335,-0.004202844052809573
2006-06-14,32.25,33.03674687309335,-0.023814296126538848
2006-06-15,32.75,32.79674687309335,-0.0014253509128278052
2006-06-16,32.51,32.68674687309335,-0.005407294698966836
2006-06-19,32.4,32.40674687309335,-0.00020819347032174917
2006-06-20,32.12,32.28674687309335,-0.005164560980663979
2006-06-21,32.0,32.41674687309335,-0.012855912862720364
2006-06-22,32.13,32.32674687309335,-0.006086194625946284
2006-06-23,32.04,32.34674687309335,-0.00948308262023434
2006-06-26,32.06,32.016746873093346,0.0013509532082724984
2006-06-27,31.73,32.08674687309335,-0.011118200124940025
2006-06-28,31.8,32.28674687309335,-0.015075748417967327
2006-06-29,32.0,32.33674687309335,-0.01041375232997066
2006-06-30,32.05,32.52412784133905,-0.014577726531268431
2006-07-03,32.29,32.59412784133906,-0.00933075561400154
2006-07-05,32.36,32.59412784133906,-0.007183129503533281
2006-07-06,32.36,32.84412784133906,-0.014740164320323768
2006-07-07,32.61,33.15412784133906,-0.016412069228393444
2006-07-10,32.92,33.29412784133906,-0.01123705186457924
