date,ZION,dcf,Deviation
2016-11-01,32.24,33.66589213648037,-0.04235420617103669
2016-11-02,30.96,33.875892136480374,-0.0860757297470639
2016-11-03,31.17,34.09589213648037,-0.08581362601595799
2016-11-04,31.39,34.95589213648037,-0.10201118948868038
2016-11-07,32.25,35.10589213648037,-0.08135079220825903
2016-11-08,32.4,37.32589213648037,-0.13196984330526051
2016-11-09,34.62,39.305892136480374,-0.11921602288556965
2016-11-10,36.6,39.67589213648037,-0.07752546876323951
2016-11-11,36.97,41.13589213648037,-0.10127146684114219
2016-11-14,38.43,41.46589213648037,-0.07321420039602833
2016-11-15,38.76,40.16589213648037,-0.03500213892183124
2016-11-16,37.46,40.61589213648037,-0.07770091879000751
2016-11-17,37.91,40.91589213648037,-0.07346514959160189
2016-11-18,38.21,41.24589213648037,-0.07360471502070487
2016-11-21,38.54,41.36589213648037,-0.06831454588618024
2016-11-22,38.66,41.82589213648037,-0.07569216040030613
2016-11-23,39.12,41.805892136480374,-0.06424673650575274
2016-11-25,39.1,41.11589213648037,-0.04902951223309959
2016-11-28,38.41,41.20589213648037,-0.0678517559386882
2016-11-29,38.5,42.49589213648037,-0.09403007998154533
2016-11-30,39.79,43.11589213648037,-0.07713842788994107
2016-12-01,40.41,42.945892136480374,-0.05904853783037989
2016-12-02,40.24,43.25589213648037,-0.069722111544126
2016-12-05,40.55,44.625892136480374,-0.09133469251471737
2016-12-06,41.92,44.99589213648037,-0.06835939883469033
2016-12-07,42.29,45.79589213648037,-0.07655472953845188
2016-12-08,43.09,45.93589213648037,-0.061953561890665365
2016-12-09,43.23,45.17589213648037,-0.04307368475649942
2016-12-12,42.47,44.93589213648037,-0.05487578012228855
2016-12-13,42.23,44.905892136480375,-0.05958888709632282
2016-12-14,42.2,45.74589213648037,-0.07751279887386153
2016-12-15,43.04,44.73589213648037,-0.037908982150317794
2016-12-16,42.03,45.405892136480375,-0.07434920838760672
2016-12-19,42.7,46.61589213648037,-0.08400337217650056
2016-12-20,43.91,46.34589213648037,-0.052558965297444415
2016-12-21,43.64,46.445892136480374,-0.06041206245399078
2016-12-22,43.74,46.56589213648037,-0.0606858798752945
2016-12-23,43.86,46.63589213648037,-0.05952265539075996
2016-12-27,43.93,45.98589213648037,-0.04470701863038218
2016-12-28,43.28,45.49589213648037,-0.04870532332530264
2016-12-29,42.79,45.74589213648037,-0.06461546596712175
2016-12-30,43.04,46.78958833694785,-0.08013723715510768
2017-01-03,43.18,47.40958833694785,-0.08921377479355985
2017-01-04,43.8,46.69958833694785,-0.062090233344814116
2017-01-05,43.09,46.97958833694785,-0.08279315495595385
2017-01-06,43.37,46.50958833694785,-0.06750410935058138
2017-01-09,42.9,47.16958833694785,-0.09051570063424719
2017-01-10,43.56,47.529588336947846,-0.08351825622402931
2017-01-11,43.92,46.57958833694785,-0.057097720952553166
2017-01-12,42.97,47.459588336947846,-0.09459813062585398
2017-01-13,43.85,45.37958833694785,-0.033706527383864815
2017-01-17,41.77,46.08958833694785,-0.09372156473537074
2017-01-18,42.48,45.91958833694785,-0.07490459870216837
2017-01-19,42.31,46.069588336947845,-0.08160672740226438
2017-01-20,42.46,45.91958833694785,-0.07534014267641398
2017-01-23,42.31,46.16958833694785,-0.08359590102429304
2017-01-24,42.56,46.889588336947845,-0.09233581463406093
2017-01-25,43.28,47.07958833694785,-0.08070564062188179
2017-01-26,43.47,46.72958833694785,-0.06975427032321146
2017-01-27,43.12,45.86958833694785,-0.059943601777063815
2017-01-30,42.26,45.79958833694785,-0.07728428279544952
2017-01-31,42.19,46.069588336947845,-0.08421148260698508
2017-02-01,42.46,45.37958833694785,-0.06433703883053365
2017-02-02,41.77,46.91958833694785,-0.10975348504694127
2017-02-03,43.31,46.57958833694785,-0.07019358593932323
2017-02-06,42.97,46.42958833694785,-0.07451257831193758
2017-02-07,42.82,45.779588336947846,-0.06464864461350384
2017-02-08,42.17,46.75958833694785,-0.09815288158388924
2017-02-09,43.15,47.17958833694785,-0.08540956966748592
2017-02-10,43.57,47.68958833694785,-0.08638339060176303
2017-02-13,44.08,48.68958833694785,-0.094672978236086
2017-02-14,45.08,48.90958833694785,-0.07829933694319935
2017-02-15,45.3,48.50958833694785,-0.06616399864402134
2017-02-16,44.9,48.25958833694785,-0.06961493980203992
2017-02-17,44.65,48.499588336947845,-0.07937362911625301
2017-02-21,44.89,48.349588336947846,-0.07155362550013877
2017-02-22,44.74,48.42958833694785,-0.07618459011622436
2017-02-23,44.82,48.15958833694785,-0.06934420438942435
2017-02-24,44.55,48.71958833694785,-0.08558340657787811
2017-02-27,45.11,48.50958833694785,-0.07008075008458725
2017-02-28,44.9,50.139588336947845,-0.10450002703924866
2017-03-01,46.53,48.569588336947845,-0.041993115584969654
2017-03-02,44.96,48.96958833694785,-0.08187915139001878
2017-03-03,45.36,48.93958833694785,-0.07314300055616474
2017-03-06,45.33,48.889588336947845,-0.07280871977107084
2017-03-07,45.28,48.86958833694785,-0.07345239563301054
2017-03-08,45.26,48.889588336947845,-0.07424051746831384
2017-03-09,45.28,48.51958833694785,-0.06676866906722889
2017-03-10,44.91,48.639588336947845,-0.07667804075789764
2017-03-13,45.03,48.099588336947846,-0.06381735152169554
2017-03-14,44.49,47.67958833694785,-0.06689630611756303
2017-03-15,44.07,47.96958833694785,-0.08129292896066509
2017-03-16,44.36,47.36958833694785,-0.06353418812804834
2017-03-17,43.76,46.79958833694785,-0.06494904004418611
2017-03-20,43.19,44.44958833694785,-0.028337457872491534
2017-03-21,40.84,44.33958833694785,-0.07892694696111247
2017-03-22,40.73,44.499588336947845,-0.08471063391429112
2017-03-23,40.89,44.51958833694785,-0.0815278953048083
2017-03-24,40.91,44.389588336947845,-0.07838748831224462
2017-03-27,40.78,44.90958833694785,-0.09195337766100986
2017-03-28,41.3,44.92958833694785,-0.08078392149351299
2017-03-29,41.32,45.98958833694785,-0.10153577159107374
2017-03-30,42.38,45.60958833694785,-0.07080941650007377
2017-03-31,42.0,44.46005014139398,-0.055331699662290235
2017-04-03,41.77,44.35005014139398,-0.05817468375274493
2017-04-04,41.66,43.74005014139398,-0.047554818402585686
2017-04-05,41.05,44.190050141393975,-0.07105785423068822
2017-04-06,41.5,44.21005014139398,-0.06129941343035372
2017-04-07,41.52,43.620050141393975,-0.04814414780787002
2017-04-10,40.93,43.63005014139398,-0.06188510287390914
2017-04-11,40.94,42.88005014139398,-0.04524365375032913
2017-04-12,40.19,42.14005014139398,-0.046275458497341826
2017-04-13,39.45,42.870050141393975,-0.07977714348627918
2017-04-17,40.18,42.52005014139398,-0.055034040026117115
2017-04-18,39.83,42.67005014139398,-0.06655839709545741
2017-04-19,39.98,43.77005014139398,-0.08659003426202794
2017-04-20,41.08,43.540050141393976,-0.056500856875568495
2017-04-21,40.85,44.650050141393976,-0.08510741039170844
2017-04-24,41.96,43.18005014139398,-0.028254949621385306
2017-04-25,40.49,43.870050141393975,-0.07704687208015515
2017-04-26,41.18,43.35005014139398,-0.050058768889908345
2017-04-27,40.66,42.720050141393976,-0.04822209090522289
2017-04-28,40.03,43.21005014139398,-0.0735951504566198
2017-05-01,40.52,42.67005014139398,-0.05038780442651092
2017-05-02,39.98,43.27005014139398,-0.07603527452921943
2017-05-03,40.58,43.36005014139398,-0.06411547339840329
2017-05-04,40.67,43.440050141393975,-0.06376719484387505
2017-05-05,40.75,43.89005014139398,-0.07154355329461115
2017-05-08,41.2,43.620050141393975,-0.05548022373998662
2017-05-09,40.93,43.63005014139398,-0.06188510287390914
2017-05-10,40.94,43.09005014139398,-0.049896672998497205
2017-05-11,40.4,42.84005014139398,-0.05695721954901023
2017-05-12,40.15,43.23005014139398,-0.07124789657471964
2017-05-15,40.54,43.35005014139398,-0.06482230429327063
2017-05-16,40.66,41.68005014139398,-0.024473342472804083
2017-05-17,38.99,42.27005014139398,-0.07759749823863848
2017-05-18,39.58,42.790050141393976,-0.075018611354434
2017-05-19,40.1,42.900050141393976,-0.06526915777872777
2017-05-22,40.21,44.03005014139398,-0.0867600679337549
2017-05-23,41.34,43.39005014139398,-0.0472470101950454
2017-05-24,40.7,43.57005014139398,-0.06587208718098925
2017-05-25,40.88,43.14005014139398,-0.05238867673974723
2017-05-26,40.45,42.56005014139398,-0.04957818739366893
2017-05-30,39.87,42.760050141393975,-0.0675876228357426
2017-05-31,40.07,43.24005014139398,-0.07331282297379371
2017-06-01,40.55,42.790050141393976,-0.05234979005614704
2017-06-02,40.1,43.150050141393976,-0.07068474153331405
2017-06-05,40.46,42.95005014139398,-0.057975488577931666
2017-06-06,40.26,43.150050141393976,-0.06697675047708795
2017-06-07,40.46,44.080050141393976,-0.0821244560698563
2017-06-08,41.39,45.03005014139398,-0.08083602238869936
2017-06-09,42.34,45.620050141393975,-0.07189931030824914
2017-06-12,42.93,45.82005014139398,-0.06307391922260464
2017-06-13,43.13,45.92005014139398,-0.06075886530617969
2017-06-14,43.23,45.56005014139398,-0.05114239633544637
2017-06-15,42.87,45.78005014139398,-0.06356590113829375
2017-06-16,43.09,46.05005014139398,-0.06427897759731682
2017-06-19,43.36,45.650050141393976,-0.05016533682440438
2017-06-20,42.96,45.02005014139398,-0.04575850393155945
2017-06-21,42.33,44.99005014139398,-0.05912529843896641
2017-06-22,42.3,44.620050141393975,-0.05199568655889231
2017-06-23,41.93,45.03005014139398,-0.0688440304121325
2017-06-26,42.34,45.23005014139398,-0.06389668223580058
2017-06-27,42.54,45.66005014139398,-0.06833216634086525
2017-06-28,42.97,46.68005014139398,-0.07947828098205179
2017-06-29,43.99,46.60005014139398,-0.05600959942048467
2017-06-30,43.91,47.02755484755413,-0.06629208891808402
2017-07-03,44.73,47.037554847554134,-0.049057712609271054
2017-07-05,44.74,46.41755484755413,-0.036140525994176165
2017-07-06,44.12,46.73755484755413,-0.05600538701889568
2017-07-07,44.44,46.95755484755413,-0.05361341440642031
2017-07-10,44.66,47.497554847554134,-0.05974107207542401
2017-07-11,45.2,47.08755484755413,-0.04008606634311518
2017-07-12,44.79,47.29755484755413,-0.053016585225944435
2017-07-13,45.0,47.01755484755413,-0.04291067143103644
2017-07-14,44.72,46.63755484755413,-0.041116110263973105
2017-07-17,44.34,46.37755484755413,-0.04393407229535262
2017-07-18,44.08,46.27755484755413,-0.04748640793130143
2017-07-19,43.98,46.13755484755413,-0.046763528207835026
2017-07-20,43.84,45.83755484755413,-0.043579000978511306
2017-07-21,43.54,46.61755484755413,-0.06601707999525419
2017-07-24,44.32,46.94755484755413,-0.055967874281977026
2017-07-25,44.65,47.96755484755413,-0.06916247572130096
2017-07-26,45.67,47.43755484755413,-0.037260665167805684
2017-07-27,45.14,47.55755484755413,-0.050834296576087845
2017-07-28,45.26,47.61755484755413,-0.0495102038544768
2017-07-31,45.32,47.677554847554134,-0.04944789755037271
2017-08-01,45.38,48.01755484755413,-0.054928970371936336
2017-08-02,45.72,47.787554847554134,-0.04326555008202004
2017-08-03,45.49,48.41755484755413,-0.0604647396336252
2017-08-04,46.12,48.05755484755413,-0.040317383056636014
2017-08-07,45.76,48.107554847554134,-0.04879804959934453
2017-08-08,45.81,47.58755484755413,-0.03735335537302753
2017-08-09,45.29,46.73755484755413,-0.03097198499741116
2017-08-10,44.44,46.40755484755413,-0.04239729617338006
2017-08-11,44.11,47.287554847554134,-0.06719642954257099
2017-08-14,44.99,47.427554847554134,-0.05139533031776855
2017-08-15,45.13,47.41755484755413,-0.04824278381516167
2017-08-16,45.12,46.14755484755413,-0.022266723577199388
2017-08-17,43.85,46.21755484755413,-0.051226311200654684
2017-08-18,43.92,45.83755484755413,-0.041833707184676494
2017-08-21,43.54,46.287554847554134,-0.05935839247942731
2017-08-22,43.99,46.22755484755413,-0.04840305430241709
2017-08-23,43.93,46.677554847554134,-0.058862441628047324
2017-08-24,44.38,46.997554847554134,-0.055695553865401926
2017-08-25,44.7,46.57755484755413,-0.04031029223623406
2017-08-28,44.28,46.00755484755413,-0.0375493732122556
2017-08-29,43.71,46.11755484755413,-0.05220473755628474
2017-08-30,43.82,45.95755484755413,-0.046511500767275726
2017-08-31,43.66,46.61755484755413,-0.06344294241141024
2017-09-01,44.32,45.05755484755413,-0.016369171608391575
2017-09-05,42.76,44.90755484755413,-0.047821682895992645
2017-09-06,42.61,43.62755484755413,-0.023323673561576608
2017-09-07,41.33,43.93755484755413,-0.05934683567625265
2017-09-08,41.64,45.02755484755413,-0.07523292923684344
2017-09-11,42.73,45.62755484755413,-0.06350449541368441
2017-09-12,43.33,45.34755484755413,-0.04449092909940988
2017-09-13,43.05,44.95755484755413,-0.04243012890764253
2017-09-14,42.66,45.57755484755413,-0.06401297430967168
2017-09-15,43.28,46.25755484755413,-0.06436904971235347
2017-09-18,43.96,46.70755484755413,-0.05882463461257392
2017-09-19,44.41,47.40755484755413,-0.06322947591777739
2017-09-20,45.11,47.65755484755413,-0.05345542497308542
2017-09-21,45.36,47.41755484755413,-0.0433922595580708
2017-09-22,45.12,47.747554847554134,-0.05503014459993305
2017-09-25,45.45,48.13755484755413,-0.055830730415478924
2017-09-26,45.84,48.88755484755413,-0.06233805018592775
2017-09-27,46.59,49.23755484755413,-0.053771046424853974
2017-09-28,46.94,49.47755484755413,-0.0512869897344892
2017-09-29,47.18,49.863991670089696,-0.053826249768520906
2017-10-02,47.28,49.5139916700897,-0.04511839168562137
2017-10-03,46.93,49.2739916700897,-0.04757056594447873
2017-10-04,46.69,50.2439916700897,-0.0707346600450417
2017-10-05,47.66,50.4639916700897,-0.0555642068194071
2017-10-06,47.88,49.9239916700897,-0.04094207217237167
2017-10-09,47.34,50.293991670089696,-0.058734484418472954
2017-10-10,47.71,49.863991670089696,-0.043197337356001175
2017-10-11,47.28,49.3039916700897,-0.04105127397458885
2017-10-12,46.72,49.183991670089696,-0.050097431835491424
2017-10-13,46.6,49.3739916700897,-0.05618325714123207
2017-10-16,46.79,48.5739916700897,-0.03672730217863118
2017-10-17,45.99,48.7539916700897,-0.05669262301214584
2017-10-18,46.17,48.6339916700897,-0.05066398182580334
2017-10-19,46.05,49.3439916700897,-0.06675567903207125
2017-10-20,46.76,48.9739916700897,-0.045207498808839675
2017-10-23,46.39,48.933991670089696,-0.05198823115108098
2017-10-24,46.35,48.5739916700897,-0.0457856477020635
2017-10-25,45.99,49.5139916700897,-0.07117163353683853
2017-10-26,46.93,49.6939916700897,-0.05562023852781628
2017-10-27,47.11,49.3839916700897,-0.04604714186089143
2017-10-30,46.8,49.043991670089696,-0.04575467032097702
2017-10-31,46.46,48.8039916700897,-0.04802868761094092
2017-11-01,46.22,49.433991670089696,-0.06501582335367706
2017-11-02,46.85,49.3939916700897,-0.05150407132676016
2017-11-03,46.81,49.0339916700897,-0.04535612122001298
2017-11-06,46.45,47.4639916700897,-0.021363388000269712
2017-11-07,44.88,47.1239916700897,-0.04761887927066233
2017-11-08,44.54,46.5539916700897,-0.04326141750340318
2017-11-09,43.97,46.5139916700897,-0.05469304135696418
2017-11-10,43.93,48.0139916700897,-0.08505836586450322
2017-11-13,45.43,49.0739916700897,-0.07425504928531601
2017-11-14,46.49,49.0839916700897,-0.05284801789399696
2017-11-15,46.5,48.6939916700897,-0.04505672249985948
2017-11-16,46.11,48.8839916700897,-0.05674642301739452
2017-11-17,46.3,49.683991670089696,-0.06811030185658173
2017-11-20,47.1,49.4739916700897,-0.04798463980671552
2017-11-21,46.89,48.933991670089696,-0.04177038496818686
2017-11-22,46.35,48.933991670089696,-0.05280565884571253
2017-11-24,46.35,49.0039916700897,-0.05415868339781793
2017-11-27,46.42,50.6739916700897,-0.08394822531023571
2017-11-28,48.09,52.0739916700897,-0.07650636224182561
2017-11-29,49.49,52.1339916700897,-0.05071531232101312
2017-11-30,49.55,52.6639916700897,-0.05912942736276261
2017-12-01,50.08,54.3239916700897,-0.07812370813734593
2017-12-04,51.74,53.4639916700897,-0.032245846526535726
2017-12-05,50.88,52.5039916700897,-0.030930822941883984
2017-12-06,49.92,53.0539916700897,-0.05907174128533199
2017-12-07,50.47,53.5139916700897,-0.05688216436657756
2017-12-08,50.93,52.5239916700897,-0.03034787759661861
2017-12-11,49.94,53.043991670089696,-0.05851730935701749
2017-12-12,50.46,52.3439916700897,-0.035992510505580055
2017-12-13,49.76,51.8039916700897,-0.039456258180001424
2017-12-14,49.22,52.5939916700897,-0.06415165616738117
2017-12-15,50.01,53.5639916700897,-0.06635038874584587
2017-12-18,50.98,53.4739916700897,-0.0466393398397581
2017-12-19,50.89,53.3139916700897,-0.045466332460895265
2017-12-20,50.73,54.043991670089696,-0.06132026091484666
2017-12-21,51.46,53.9139916700897,-0.04551678690582128
2017-12-22,51.33,53.4439916700897,-0.03955527280109228
2017-12-26,50.86,53.293991670089696,-0.045671033334433675
2017-12-27,50.71,53.9239916700897,-0.05960225811459019
2017-12-28,51.34,53.4139916700897,-0.03882862158850919
2017-12-29,50.83,53.31384287370083,-0.04658907968020598
2018-01-02,50.7,53.253842873700826,-0.04795602976028657
2018-01-03,50.64,53.46384287370083,-0.05281780586501561
2018-01-04,50.85,53.48384287370083,-0.04924558020111802
2018-01-05,50.87,53.23384287370083,-0.04440488880934512
2018-01-08,50.62,54.42384287370083,-0.06989294898796938
2018-01-09,51.81,54.96384287370083,-0.05738031965755941
2018-01-10,52.35,55.72384287370083,-0.060545768197425076
2018-01-11,53.11,55.89384287370083,-0.04980589507848421
2018-01-12,53.28,55.51384287370083,-0.0402393845942719
2018-01-16,52.9,55.93384287370083,-0.05423984331903109
2018-01-17,53.32,55.47384287370083,-0.03882627851480491
2018-01-18,52.86,56.34384287370083,-0.061831829282751216
2018-01-19,53.73,56.77384287370083,-0.05361347267741179
2018-01-22,54.16,56.78384287370083,-0.046207560829174765
2018-01-23,54.17,56.35384287370083,-0.038752332801779144
2018-01-24,53.74,55.63384287370083,-0.03404120182745962
2018-01-25,53.02,56.63384287370083,-0.06381065967499433
2018-01-26,54.02,56.80384287370083,-0.049008002502409886
2018-01-29,54.19,56.54384287370083,-0.041628632828484946
2018-01-30,53.93,56.64384287370083,-0.04791064193423289
2018-01-31,54.03,57.59384287370083,-0.06187888662883778
2018-02-01,54.98,56.76384287370083,-0.0314256890195026
2018-02-02,54.15,54.26384287370083,-0.002097950820877159
2018-02-05,51.65,55.13384287370083,-0.06318882726316621
2018-02-06,52.52,56.63384287370083,-0.07263930302019428
2018-02-07,54.02,53.323842873700826,0.013055269252594037
2018-02-08,50.71,54.253842873700826,-0.06531966559402336
2018-02-09,51.64,54.67384287370083,-0.0554898414715268
2018-02-12,52.06,54.573842873700826,-0.04606314566336411
2018-02-13,51.96,57.12384287370083,-0.09039732997511984
2018-02-14,54.51,57.38384287370083,-0.05008104598407648
2018-02-15,54.77,57.68384287370083,-0.05051402140597161
2018-02-16,55.07,57.58384287370083,-0.04365535101945983
2018-02-20,54.97,58.47384287370083,-0.05992154271900474
2018-02-21,55.86,57.33384287370083,-0.025706333289877703
2018-02-22,54.72,58.29384287370083,-0.061307381663684546
2018-02-23,55.68,58.90384287370083,-0.054730603580708026
2018-02-26,56.29,58.35384287370083,-0.035367728534481335
2018-02-27,55.74,57.58384287370083,-0.032020142833206644
2018-02-28,54.97,56.99384287370083,-0.03550985109366456
2018-03-01,54.38,57.42384287370083,-0.05300660355308362
2018-03-02,54.81,58.323842873700826,-0.060247108224847024
2018-03-05,55.71,59.15384287370083,-0.058218413316845186
2018-03-06,56.54,59.54384287370083,-0.05044758162606877
2018-03-07,56.93,58.71384287370083,-0.030381981256754842
2018-03-08,56.1,59.65384287370083,-0.05957441637456662
2018-03-09,57.04,59.19384287370083,-0.03638626534682643
2018-03-12,56.58,58.36384287370083,-0.030564177851706287
2018-03-13,55.75,57.39384287370083,-0.02864144987325934
2018-03-14,54.78,57.36384287370083,-0.045043057512547224
2018-03-15,54.75,58.13384287370083,-0.05820779612062499
2018-03-16,55.52,57.60384287370083,-0.03617541416932457
2018-03-19,54.99,57.41384287370083,-0.042217046488819854
2018-03-20,54.8,57.71384287370083,-0.050487763916143846
2018-03-21,55.1,55.68384287370083,-0.010484960153074763
2018-03-22,53.07,53.84384287370083,-0.014371984472133614
2018-03-23,51.23,55.85384287370083,-0.0827846865283105
2018-03-26,53.24,54.63384287370083,-0.025512444308979476
2018-03-27,52.02,54.78384287370083,-0.050449963506076334
2018-03-28,52.17,55.34384287370083,-0.057347714016603324
2018-03-29,52.73,53.60550843547704,-0.01633243412905716
2018-04-02,51.37,54.17550843547704,-0.051785548793111924
2018-04-03,51.94,55.085508435477045,-0.05710228560677544
2018-04-04,52.85,55.125508435477045,-0.04127868386267064
2018-04-05,52.89,53.67550843547704,-0.01463439207886208
2018-04-06,51.44,53.86550843547705,-0.045028971338541224
2018-04-09,51.63,54.63550843547704,-0.055010166859277176
2018-04-10,52.4,54.375508435477045,-0.03633084990499391
2018-04-11,52.14,56.36550843547705,-0.07496620810781984
2018-04-12,54.13,55.085508435477045,-0.017345912974484956
2018-04-13,52.85,55.545508435477046,-0.04852792802514738
2018-04-16,53.31,54.155508435477046,-0.01561260266782305
2018-04-17,51.92,54.31550843547704,-0.044103581177422524
2018-04-18,52.08,55.445508435477045,-0.06069938810992326
2018-04-19,53.21,56.03550843547704,-0.05042353526122667
2018-04-20,53.8,56.49550843547704,-0.047711906842214824
2018-04-23,54.26,57.32550843547704,-0.05347546875973086
2018-04-24,55.09,57.49550843547704,-0.04183819746853035
2018-04-25,55.26,57.305508435477044,-0.03569479603832815
2018-04-26,55.07,57.835508435477045,-0.04781679128078087
2018-04-27,55.6,56.985508435477044,-0.024313346910746825
2018-04-30,54.75,57.28550843547704,-0.04426090480340039
2018-05-01,55.05,57.42550843547704,-0.04136678107336489
2018-05-02,55.19,56.68550843547704,-0.026382553085491423
2018-05-03,54.45,57.695508435477045,-0.056252358692819415
2018-05-04,55.46,57.74550843547704,-0.03957898193988185
2018-05-07,55.51,58.18550843547704,-0.045982384745231863
2018-05-08,55.95,59.515508435477045,-0.059908896507916753
2018-05-09,57.28,60.015508435477045,-0.04558002600974387
2018-05-10,57.78,60.045508435477046,-0.03772985681204588
2018-05-11,57.81,59.84550843547704,-0.034012718559683464
2018-05-14,57.61,60.06550843547704,-0.040880506957079565
2018-05-15,57.83,59.99550843547704,-0.03609450927157265
2018-05-16,57.76,60.53550843547704,-0.045849262808048796
2018-05-17,58.3,60.00550843547704,-0.02842253119663085
2018-05-18,57.77,60.195508435477045,-0.040293844150796065
2018-05-21,57.96,60.77550843547704,-0.04632636580023275
2018-05-22,58.54,60.24550843547704,-0.028309304374178224
2018-05-23,58.01,60.09550843547704,-0.03470323306634804
2018-05-24,57.86,59.28550843547704,-0.024044804086119642
2018-05-25,57.05,57.155508435477046,-0.0018459889232925741
2018-05-29,54.92,57.765508435477045,-0.0492596449428887
2018-05-30,55.53,57.045508435477046,-0.026566656640306774
2018-05-31,54.81,57.89550843547704,-0.05329443542094037
2018-06-01,55.66,58.32550843547704,-0.04570056064621841
2018-06-04,56.09,58.015508435477045,-0.03318954685398523
2018-06-05,55.78,59.38550843547704,-0.060713607249729296
2018-06-06,57.15,59.195508435477045,-0.03455512908900249
2018-06-07,56.96,59.42550843547704,-0.0414890591664695
2018-06-08,57.19,58.805508435477044,-0.027472059649813696
2018-06-11,56.57,58.585508435477045,-0.03440284960054274
2018-06-12,56.35,58.235508435477044,-0.032377298423797995
2018-06-13,56.0,57.68550843547704,-0.029218923108952577
2018-06-14,55.45,57.515508435477045,-0.03591219988595251
2018-06-15,55.28,57.835508435477045,-0.044185803922309086
2018-06-18,55.6,58.13550843547704,-0.043613765557604656
2018-06-19,55.9,58.405508435477046,-0.04289849540895585
2018-06-20,56.17,58.74550843547704,-0.043841793254812744
2018-06-21,56.51,57.74550843547704,-0.021395749538815845
2018-06-22,55.51,56.86550843547705,-0.023837093394057818
2018-06-25,54.63,56.265508435477045,-0.02906769139663201
2018-06-26,54.03,55.28550843547704,-0.022709539461725825
2018-06-27,53.05,55.405508435477046,-0.04251397563150561
2018-06-28,53.17,54.92550843547704,-0.03196162376064848
2018-06-29,52.69,55.19006876045345,-0.04529925069136498
2018-07-02,52.96,54.56006876045345,-0.0293267365090496
2018-07-03,52.33,54.610068760453444,-0.04175180167699377
2018-07-05,52.38,54.81006876045345,-0.04433617427254144
2018-07-06,52.58,56.16006876045345,-0.06374758506304479
2018-07-09,53.93,55.65006876045345,-0.03090865471986226
2018-07-10,53.42,55.360068760453444,-0.03504455113392735
2018-07-11,53.13,54.780068760453446,-0.03012169932953157
2018-07-12,52.55,53.99006876045345,-0.026672845460576022
2018-07-13,51.76,54.62006876045345,-0.0523629652133325
2018-07-16,52.39,55.290068760453444,-0.05245189281673923
2018-07-17,53.06,56.37006876045345,-0.058720325045543253
2018-07-18,54.14,55.430068760453445,-0.02327380768782017
2018-07-19,53.2,55.24006876045345,-0.03693095983099026
2018-07-20,53.01,56.030068760453446,-0.053900857651365985
2018-07-23,53.8,54.48006876045345,-0.012482891008153585
2018-07-24,52.25,53.750068760453445,-0.027908220306447684
2018-07-25,51.52,53.92006876045345,-0.044511604225062174
2018-07-26,51.69,53.91006876045345,-0.0411809669603318
2018-07-27,51.68,54.610068760453444,-0.05365436863495199
2018-07-30,52.38,53.930068760453445,-0.02874219885271312
2018-07-31,51.7,55.040068760453444,-0.06068431300458865
2018-08-01,52.81,55.76006876045345,-0.05290647637338852
2018-08-02,53.53,55.570068760453445,-0.036711647222313015
2018-08-03,53.34,55.460068760453446,-0.038226940713156576
2018-08-06,53.23,55.610068760453444,-0.04279924145941738
2018-08-07,53.38,55.91006876045345,-0.04525247091527507
2018-08-08,53.68,55.38006876045345,-0.030698206024392993
2018-08-09,53.15,55.290068760453444,-0.038706205443971964
2018-08-10,53.06,54.80006876045345,-0.03175303972810284
2018-08-13,52.57,55.80006876045345,-0.05788646559415456
2018-08-14,53.57,54.95006876045345,-0.02511495966401156
2018-08-15,52.72,55.97006876045345,-0.058067978697032396
2018-08-16,53.74,55.960068760453446,-0.039672373705558206
2018-08-17,53.73,56.210068760453446,-0.04412143260351786
2018-08-20,53.98,56.45006876045345,-0.04375670065053805
2018-08-21,54.22,56.30006876045345,-0.03694611403236048
2018-08-22,54.07,55.81006876045345,-0.031178402017781548
2018-08-23,53.58,55.65006876045345,-0.03719795512498092
2018-08-24,53.42,55.90006876045345,-0.0443661128769125
2018-08-27,53.67,55.750068760453445,-0.03731060439389
2018-08-28,53.52,55.91006876045345,-0.04274844967001723
2018-08-29,53.68,55.40006876045345,-0.03104813403555373
2018-08-30,53.17,55.52006876045345,-0.04232827539520956
2018-08-31,53.29,56.15006876045345,-0.050936157757081824
2018-09-04,53.92,56.06006876045345,-0.038174565386247195
2018-09-05,53.83,55.55006876045345,-0.03096429579359916
2018-09-06,53.32,54.99006876045345,-0.030370370470503727
2018-09-07,52.76,55.16006876045345,-0.04351098202716819
2018-09-10,52.93,55.40006876045345,-0.044586023370004835
2018-09-11,53.17,54.48006876045345,-0.024046753065121163
2018-09-12,52.25,53.84006876045345,-0.02953318591638543
2018-09-13,51.61,54.44006876045345,-0.0519850328056396
2018-09-14,52.21,53.94006876045345,-0.03207390721240355
2018-09-17,51.71,53.74006876045345,-0.03777570083697668
2018-09-18,51.51,54.31006876045345,-0.05155708369296619
2018-09-19,52.08,54.73006876045345,-0.04842070950161714
2018-09-20,52.5,54.80006876045345,-0.04197200500801734
2018-09-21,52.57,54.13006876045345,-0.028820742263553356
2018-09-24,51.9,54.040068760453444,-0.0396015180872521
2018-09-25,51.81,53.19006876045345,-0.02594598564383732
2018-09-26,50.96,52.530068760453446,-0.02988895307967787
2018-09-27,50.3,52.38006876045345,-0.03971107349946601
2018-09-28,50.15,52.04775056671954,-0.03646172113215218
2018-10-01,49.57,51.90775056671954,-0.04503663790467516
