date,C,dcf,Deviation
2010-03-17,40.5,40.29336099585062,0.0051283635577250575
2010-03-18,40.2,39.093360995850624,0.028307594332112718
2010-03-19,39.0,40.49336099585062,-0.03687915646230622
2010-03-22,40.4,41.39336099585062,-0.02399807534232845
2010-03-23,41.3,41.593360995850624,-0.007053072625698431
2010-03-24,41.5,42.79336099585062,-0.030223403017492045
2010-03-25,42.7,43.193360995850625,-0.01142214878573622
2010-03-26,43.1,41.89336099585062,0.028802630666679985
2010-03-29,41.8,40.99336099585062,0.01967730833856307
2010-03-30,40.9,40.593360995850624,0.00755392006541955
2010-03-31,40.5,41.8,-0.031100478468899406
2010-04-01,41.8,42.6,-0.018779342723004744
2010-04-05,42.6,42.9,-0.006993006993006978
2010-04-06,42.9,43.6,-0.016055045871559703
2010-04-07,43.6,44.7,-0.02460850111856827
2010-04-08,44.7,45.5,-0.01758241758241752
2010-04-09,45.5,46.4,-0.0193965517241379
2010-04-12,46.4,46.2,0.0043290043290042934
2010-04-13,46.2,49.3,-0.06288032454361048
2010-04-14,49.3,48.1,0.02494802494802495
2010-04-15,48.1,45.6,0.054824561403508776
2010-04-16,45.6,48.8,-0.06557377049180324
2010-04-19,48.8,49.7,-0.01810865191146893
2010-04-20,49.7,49.3,0.008113590263691739
2010-04-21,49.3,48.7,0.012320328542094305
2010-04-22,48.7,48.6,0.002057613168724215
2010-04-23,48.6,46.1,0.054229934924078016
2010-04-26,46.1,43.4,0.062211981566820285
2010-04-27,43.4,44.5,-0.024719101123595544
2010-04-28,44.5,45.6,-0.02412280701754388
2010-04-29,45.6,43.7,0.04347826086956519
2010-04-30,43.7,44.1,-0.009070294784580435
2010-05-03,44.1,42.6,0.035211267605633756
2010-05-04,42.6,41.8,0.019138755980861344
2010-05-05,41.8,40.4,0.034653465346534684
2010-05-06,40.4,40.0,0.010000000000000009
2010-05-07,40.0,42.2,-0.05213270142180104
2010-05-10,42.2,41.7,0.011990407673860837
2010-05-11,41.7,41.8,-0.0023923444976075015
2010-05-12,41.8,40.9,0.022004889975550057
2010-05-13,40.9,39.8,0.027638190954773822
2010-05-14,39.8,38.6,0.031088082901554293
2010-05-17,38.6,37.3,0.034852546916890104
2010-05-18,37.3,38.1,-0.0209973753280841
2010-05-19,38.1,36.3,0.04958677685950419
2010-05-20,36.3,37.5,-0.03200000000000003
2010-05-21,37.5,37.8,-0.007936507936507908
2010-05-24,37.8,37.8,0.0
2010-05-25,37.8,38.6,-0.020725388601036343
2010-05-26,38.6,40.2,-0.03980099502487566
2010-05-27,40.2,39.6,0.015151515151515138
2010-05-28,39.6,38.5,0.028571428571428692
2010-06-01,38.5,39.2,-0.017857142857142905
2010-06-02,39.2,39.6,-0.010101010101010055
2010-06-03,39.6,37.9,0.04485488126649084
2010-06-04,37.9,36.4,0.041208791208791284
2010-06-07,36.4,37.2,-0.021505376344086113
2010-06-08,37.2,38.7,-0.03875968992248058
2010-06-09,38.7,39.0,-0.007692307692307665
2010-06-10,39.0,38.8,0.005154639175257714
2010-06-11,38.8,38.8,0.0
2010-06-14,38.8,39.9,-0.027568922305764465
2010-06-15,39.9,39.9,0.0
2010-06-16,39.9,39.6,0.007575757575757569
2010-06-17,39.6,40.1,-0.012468827930174564
2010-06-18,40.1,40.2,-0.0024875621890547706
2010-06-21,40.2,39.4,0.020304568527918843
2010-06-22,39.4,38.9,0.01285347043701801
2010-06-23,38.9,37.8,0.02910052910052907
2010-06-24,37.8,39.4,-0.040609137055837574
2010-06-25,39.4,40.0,-0.015000000000000013
2010-06-28,40.0,37.3,0.07238605898123329
2010-06-29,37.3,37.6,-0.007978723404255428
2010-06-30,37.6,37.8,-0.005291005291005124
2010-07-01,37.8,37.9,-0.0026385224274406704
2010-07-02,37.9,37.9,0.0
2010-07-06,37.9,39.0,-0.028205128205128216
2010-07-07,39.0,39.7,-0.017632241813602123
2010-07-08,39.7,40.4,-0.01732673267326723
2010-07-09,40.4,41.1,-0.017031630170316392
2010-07-12,41.1,43.0,-0.04418604651162783
2010-07-13,43.0,42.1,0.0213776722090262
2010-07-14,42.1,41.6,0.012019230769230838
2010-07-15,41.6,39.0,0.06666666666666665
2010-07-16,39.0,39.8,-0.02010050251256279
2010-07-19,39.8,39.9,-0.0025062656641604564
2010-07-20,39.9,39.4,0.012690355329949332
2010-07-21,39.4,40.9,-0.03667481662591687
2010-07-22,40.9,40.2,0.01741293532338295
2010-07-23,40.2,41.5,-0.031325301204819245
2010-07-26,41.5,41.6,-0.0024038461538461453
2010-07-27,41.6,40.9,0.017114914425427896
2010-07-28,40.9,41.2,-0.00728155339805836
2010-07-29,41.2,41.0,0.004878048780487809
2010-07-30,41.0,41.9,-0.021479713603818618
2010-08-02,41.9,41.3,0.014527845036319542
2010-08-03,41.3,41.4,-0.0024154589371980784
2010-08-04,41.4,41.0,0.009756097560975618
2010-08-05,41.0,40.6,0.009852216748768461
2010-08-06,40.6,40.8,-0.004901960784313597
2010-08-09,40.8,40.0,0.020000000000000018
2010-08-10,40.0,38.5,0.03896103896103886
2010-08-11,38.5,38.7,-0.0051679586563307955
2010-08-12,38.7,38.8,-0.002577319587628746
2010-08-13,38.8,38.7,0.0025839793281652312
2010-08-16,38.7,38.5,0.0051948051948051965
2010-08-17,38.5,38.6,-0.002590673575129543
2010-08-18,38.6,37.9,0.018469656992084582
2010-08-19,37.9,37.5,0.010666666666666602
2010-08-20,37.5,37.5,0.0
2010-08-23,37.5,37.1,0.010781671159029615
2010-08-24,37.1,36.8,0.008152173913043681
2010-08-25,36.8,36.6,0.005464480874316724
2010-08-26,36.6,37.6,-0.02659574468085102
2010-08-27,37.6,36.7,0.02452316076294281
2010-08-30,36.7,37.1,-0.010781671159029615
2010-08-31,37.1,38.5,-0.036363636363636376
2010-09-01,38.5,38.8,-0.0077319587628865705
2010-09-02,38.8,39.1,-0.007672634271099876
2010-09-03,39.1,38.3,0.02088772845953013
2010-09-07,38.3,38.4,-0.0026041666666667407
2010-09-08,38.4,39.1,-0.017902813299232823
2010-09-09,39.1,39.1,0.0
2010-09-10,39.1,39.9,-0.020050125313283096
2010-09-13,39.9,39.4,0.012690355329949332
2010-09-14,39.4,39.2,0.005102040816326481
2010-09-15,39.2,39.7,-0.012594458438287104
2010-09-16,39.7,39.5,0.005063291139240533
2010-09-17,39.5,39.9,-0.010025062656641603
2010-09-20,39.9,39.4,0.012690355329949332
2010-09-21,39.4,38.8,0.015463917525773141
2010-09-22,38.8,38.0,0.021052631578947212
2010-09-23,38.0,39.0,-0.02564102564102566
2010-09-24,39.0,38.7,0.007751937984496138
2010-09-27,38.7,38.8,-0.002577319587628746
2010-09-28,38.8,39.2,-0.010204081632653184
2010-09-29,39.2,39.1,0.002557544757033181
2010-09-30,39.1,40.9,-0.044009779951100225
2010-10-01,40.9,40.3,0.01488833746898277
2010-10-04,40.3,41.3,-0.02421307506053272
2010-10-05,41.3,41.0,0.007317073170731714
2010-10-06,41.0,41.8,-0.019138755980861122
2010-10-07,41.8,41.9,-0.0023866348448687846
2010-10-08,41.9,41.8,0.0023923444976077235
2010-10-11,41.8,42.4,-0.014150943396226467
2010-10-12,42.4,42.5,-0.0023529411764706687
2010-10-13,42.5,40.6,0.046798029556650134
2010-10-14,40.6,39.5,0.02784810126582271
2010-10-15,39.5,41.7,-0.052757793764988126
2010-10-18,41.7,40.6,0.027093596059113434
2010-10-19,40.6,41.1,-0.012165450121654486
2010-10-20,41.1,40.7,0.009828009828009687
2010-10-21,40.7,41.1,-0.009732360097323589
2010-10-22,41.1,42.1,-0.02375296912114011
2010-10-25,42.1,41.8,0.0071770334928231705
2010-10-26,41.8,41.7,0.0023980815347719453
2010-10-27,41.7,41.7,0.0
2010-10-28,41.7,41.7,0.0
2010-10-29,41.7,41.5,0.004819277108433884
2010-11-01,41.5,41.7,-0.004796163069544446
2010-11-02,41.7,41.9,-0.004773269689737347
2010-11-03,41.9,43.3,-0.0323325635103926
2010-11-04,43.3,44.9,-0.03563474387527843
2010-11-05,44.9,44.4,0.011261261261261257
2010-11-08,44.4,43.0,0.032558139534883734
2010-11-09,43.0,44.2,-0.02714932126696834
2010-11-10,44.2,43.6,0.013761467889908285
2010-11-11,43.6,42.9,0.01631701631701632
2010-11-12,42.9,43.2,-0.006944444444444531
2010-11-15,43.2,42.2,0.023696682464454888
2010-11-16,42.2,41.9,0.007159904534606243
2010-11-17,41.9,43.0,-0.025581395348837188
2010-11-18,43.0,42.7,0.007025761124121788
2010-11-19,42.7,41.8,0.021531100478469067
2010-11-22,41.8,41.0,0.019512195121951237
2010-11-23,41.0,41.7,-0.016786570743405393
2010-11-24,41.7,41.1,0.014598540145985384
2010-11-26,41.1,41.5,-0.009638554216867434
2010-11-29,41.5,42.0,-0.011904761904761862
2010-11-30,42.0,43.0,-0.023255813953488413
2010-12-01,43.0,44.2,-0.02714932126696834
2010-12-02,44.2,44.5,-0.006741573033707815
2010-12-03,44.5,44.5,0.0
2010-12-06,44.5,46.2,-0.03679653679653683
2010-12-07,46.2,46.4,-0.004310344827586077
2010-12-08,46.4,46.9,-0.010660980810234588
2010-12-09,46.9,47.7,-0.016771488469601747
2010-12-10,47.7,48.1,-0.008316008316008316
2010-12-13,48.1,46.9,0.02558635394456288
2010-12-14,46.9,45.9,0.02178649237472774
2010-12-15,45.9,45.9,0.0
2010-12-16,45.9,47.0,-0.023404255319148914
2010-12-17,47.0,47.1,-0.002123142250530785
2010-12-20,47.1,47.4,-0.006329113924050556
2010-12-21,47.4,47.3,0.0021141649048626032
2010-12-22,47.3,46.8,0.010683760683760646
2010-12-23,46.8,47.7,-0.018867924528301994
2010-12-27,47.7,47.8,-0.0020920502092048876
2010-12-28,47.8,47.7,0.002096436058700135
2010-12-29,47.7,47.6,0.0021008403361344463
2010-12-30,47.6,47.3,0.00634249471458781
2010-12-31,47.3,49.052821795941064,-0.03573335298084945
2011-01-03,49.0,49.052821795941064,-0.0010768350118736114
2011-01-04,49.0,49.75282179594106,-0.015131238164314054
2011-01-05,49.7,49.552821795941064,0.002970127607768047
2011-01-06,49.5,49.45282179594106,0.0009540042882407729
2011-01-07,49.4,49.152821795941065,0.005028769357029006
2011-01-10,49.1,49.45282179594106,-0.0071345129181287215
2011-01-11,49.4,50.85282179594106,-0.02856914807541755
2011-01-12,50.8,50.45282179594106,0.006881244531041553
2011-01-13,50.4,51.35282179594106,-0.018554419457751714
2011-01-14,51.3,48.052821795941064,0.06757518253242756
2011-01-18,48.0,47.652821795941065,0.007285574935008476
2011-01-19,47.6,48.052821795941064,-0.009423417377318555
2011-01-20,48.0,48.95282179594106,-0.019464083192443637
2011-01-21,48.9,48.652821795941065,0.0050804494977834125
2011-01-24,48.6,48.25282179594106,0.007194982410088757
2011-01-25,48.2,48.152821795941065,0.0009797599039753635
2011-01-26,48.1,48.35282179594106,-0.005228687521237507
2011-01-27,48.3,47.25282179594107,0.02216117819547625
2011-01-28,47.2,48.25282179594106,-0.02181886481983153
2011-01-31,48.2,49.052821795941064,-0.017385784644332714
2011-02-01,49.0,48.552821795941064,0.009210138309537319
2011-02-02,48.5,48.152821795941065,0.007209924384705468
2011-02-03,48.1,48.25282179594106,-0.0031671058863114165
2011-02-04,48.2,49.052821795941064,-0.017385784644332714
2011-02-07,49.0,48.95282179594106,0.0009637484077138492
2011-02-08,48.9,48.45282179594106,0.009229146775851849
2011-02-09,48.4,47.85282179594106,0.011434606853327756
2011-02-10,47.8,48.85282179594106,-0.021550890147936874
2011-02-11,48.8,49.152821795941065,-0.007178057801153659
2011-02-14,49.1,49.152821795941065,-0.001074644222062271
2011-02-15,49.1,49.052821795941064,0.0009617836921838041
2011-02-16,49.0,49.45282179594106,-0.009156642219721234
2011-02-17,49.4,49.152821795941065,0.005028769357029006
2011-02-18,49.1,46.95282179594106,0.045730546576959075
2011-02-22,46.9,47.052821795941064,-0.0032478773877542277
2011-02-23,47.0,46.95282179594106,0.0010048001856837185
2011-02-24,46.9,47.052821795941064,-0.0032478773877542277
2011-02-25,47.0,46.852821795941054,0.0031412879399228544
2011-02-28,46.8,45.75282179594107,0.022887729389224898
2011-03-01,45.7,46.052821795941064,-0.007661241639098759
2011-03-02,46.0,46.852821795941054,-0.018202143718373365
2011-03-03,46.8,45.45282179594106,0.029639044416363225
2011-03-04,45.4,45.25282179594107,0.0032523541785438592
2011-03-07,45.2,46.45282179594106,-0.02696976733608314
2011-03-08,46.4,46.552821795941064,-0.0032827611741977902
2011-03-09,46.5,45.45282179594106,0.023038794131643003
2011-03-10,45.4,45.75282179594107,-0.007711476190794597
2011-03-11,45.7,45.45282179594106,0.0054381267057221905
2011-03-14,45.4,44.45282179594106,0.021307493333199812
2011-03-15,44.4,43.95282179594106,0.010174049942345942
2011-03-16,43.9,44.552821795941064,-0.014652759794454573
2011-03-17,44.5,45.052821795941064,-0.012270525438894286
2011-03-18,45.0,44.352821795941054,0.014591590294671386
2011-03-21,44.3,44.25282179594107,0.0010661061180794462
2011-03-22,44.2,44.052821795941064,0.003340948390109677
2011-03-23,44.0,44.352821795941054,-0.007954889489654615
2011-03-24,44.3,44.652821795941065,-0.00790144456163211
2011-03-25,44.6,44.352821795941054,0.005572998380941163
2011-03-28,44.3,44.552821795941064,-0.005674652822194481
2011-03-29,44.5,44.552821795941064,-0.0011855993360644357
2011-03-30,44.5,44.25282179594107,0.005585591924481603
2011-03-31,44.2,44.5,-0.006741573033707815
2011-04-01,44.5,44.3,0.004514672686230403
2011-04-04,44.3,44.7,-0.008948545861297674
2011-04-05,44.7,45.9,-0.02614379084967311
2011-04-06,45.9,45.8,0.0021834061135370675
2011-04-07,45.8,45.6,0.004385964912280604
2011-04-08,45.6,45.3,0.0066225165562914245
2011-04-11,45.3,45.5,-0.004395604395604491
2011-04-12,45.5,45.0,0.011111111111111072
2011-04-13,45.0,44.3,0.015801354401805856
2011-04-14,44.3,44.2,0.002262443438913797
2011-04-15,44.2,44.2,0.0
2011-04-18,44.2,45.3,-0.024282560706401668
2011-04-19,45.3,45.7,-0.00875273522975939
2011-04-20,45.7,45.5,0.00439560439560438
2011-04-21,45.5,45.2,0.006637168141592875
2011-04-25,45.2,45.1,0.0022172949002217113
2011-04-26,45.1,45.1,0.0
2011-04-27,45.1,45.9,-0.017429193899782036
2011-04-28,45.9,45.9,0.0
2011-04-29,45.9,44.9,0.022271714922049046
2011-05-02,44.9,45.2,-0.006637168141592986
2011-05-03,45.2,45.2,0.0
2011-05-04,45.2,44.8,0.008928571428571619
2011-05-05,44.8,45.2,-0.008849557522124019
2011-05-06,45.2,44.16,0.023550724637681375
2011-05-09,44.16,44.2,-0.0009049773755657187
2011-05-10,44.2,42.92,0.02982292637465056
2011-05-11,42.92,42.42,0.011786892975011787
2011-05-12,42.42,41.53,0.021430291355646558
2011-05-13,41.53,41.19,0.00825443068706
2011-05-16,41.19,41.54,-0.008425613866153148
2011-05-17,41.54,41.24,0.007274490785645016
2011-05-18,41.24,41.38,-0.003383276945384206
2011-05-19,41.38,41.02,0.008776206728425162
2011-05-20,41.02,40.16,0.021414342629482164
2011-05-23,40.16,40.51,-0.008639842014317445
2011-05-24,40.51,40.33,0.00446317877510527
2011-05-25,40.33,40.22,0.0027349577324713437
2011-05-26,40.22,40.97,-0.018306077617769145
2011-05-27,40.97,41.15,-0.004374240583232103
2011-05-31,41.15,39.65,0.03783102143757877
2011-06-01,39.65,40.01,-0.008997750562359408
2011-06-02,40.01,39.85,0.004015056461731392
2011-06-03,39.85,38.07,0.04675597583398994
2011-06-06,38.07,37.58,0.013038850452368411
2011-06-07,37.58,36.81,0.020918228742189404
2011-06-08,36.81,37.77,-0.025416997617156545
2011-06-09,37.77,37.92,-0.003955696202531556
2011-06-10,37.92,39.17,-0.03191217768700538
2011-06-13,39.17,38.78,0.010056730273336756
2011-06-14,38.78,38.0,0.020526315789473726
2011-06-15,38.0,37.63,0.009832580387988177
2011-06-16,37.63,38.3,-0.01749347258485623
2011-06-17,38.3,38.16,0.0036687631027254586
2011-06-20,38.16,39.31,-0.029254642584584212
2011-06-21,39.31,39.51,-0.0050620096178182195
2011-06-22,39.51,39.41,0.0025374270489724182
2011-06-23,39.41,39.59,-0.0045466026774440005
2011-06-24,39.59,39.99,-0.010002500625156285
2011-06-27,39.99,40.15,-0.003985056039850443
2011-06-28,40.15,41.5,-0.032530120481927716
2011-06-29,41.5,41.64,-0.00336215177713739
2011-06-30,41.64,42.88,-0.028917910447761264
2011-07-01,42.88,42.57,0.007282123561193288
2011-07-05,42.57,42.01,0.013330159485836823
2011-07-06,42.01,42.63,-0.014543748533896395
2011-07-07,42.63,42.03,0.014275517487508882
2011-07-08,42.03,39.79,0.056295551646142306
2011-07-11,39.79,39.07,0.018428461735346735
2011-07-12,39.07,39.47,-0.010134279199391916
2011-07-13,39.47,39.02,0.011532547411583716
2011-07-14,39.02,38.38,0.016675351745701006
2011-07-15,38.38,37.74,0.016958134605193464
2011-07-18,37.74,38.02,-0.007364544976328324
2011-07-19,38.02,38.62,-0.015535991714137554
2011-07-20,38.62,40.32,-0.042162698412698485
2011-07-21,40.32,40.26,0.0014903129657228842
2011-07-22,40.26,39.91,0.008769731896767663
2011-07-25,39.91,39.72,0.00478348439073506
2011-07-26,39.72,38.27,0.037888685654559495
2011-07-27,38.27,38.18,0.002357255107386047
2011-07-28,38.18,38.34,-0.004173187271778955
2011-07-29,38.34,38.48,-0.0036382536382534303
2011-08-01,38.48,37.04,0.0388768898488121
2011-08-02,37.04,37.26,-0.005904455179817414
2011-08-03,37.26,34.81,0.070382074116633
2011-08-04,34.81,33.44,0.040968899521531155
2011-08-05,33.44,27.95,0.19642218246869403
2011-08-08,27.95,31.82,-0.1216216216216216
2011-08-09,31.82,28.49,0.11688311688311703
2011-08-10,28.49,30.29,-0.059425552987784735
2011-08-11,30.29,29.85,0.014740368509212676
2011-08-12,29.85,31.27,-0.04541093700031973
2011-08-15,31.27,29.94,0.044422177688710596
2011-08-16,29.94,29.85,0.0030150753768845018
2011-08-17,29.85,27.98,0.06683345246604722
2011-08-18,27.98,26.77,0.04519985057900633
2011-08-19,26.77,26.06,0.027244819646968566
2011-08-22,26.06,27.32,-0.046120058565153776
2011-08-23,27.32,28.45,-0.03971880492091384
2011-08-24,28.45,29.83,-0.04626215219577601
2011-08-25,29.83,29.84,-0.00033512064343166337
2011-08-26,29.84,31.29,-0.046340683924576576
2011-08-29,31.29,30.94,0.011312217194570096
2011-08-30,30.94,31.05,-0.0035426731078904705
2011-08-31,31.05,30.0,0.03499999999999992
2011-09-01,30.0,28.4,0.05633802816901423
2011-09-02,28.4,27.7,0.025270758122743597
2011-09-06,27.7,28.98,-0.04416839199447897
2011-09-07,28.98,27.98,0.03573981415296634
2011-09-08,27.98,26.74,0.04637247569184755
2011-09-09,26.74,26.96,-0.008160237388724179
2011-09-12,26.96,27.05,-0.003327171903881654
2011-09-13,27.05,27.39,-0.01241328952172327
2011-09-14,27.39,28.59,-0.04197271773347322
2011-09-15,28.59,28.99,-0.013797861331493522
2011-09-16,28.99,27.71,0.046192710212919375
2011-09-19,27.71,26.93,0.028963980690679625
2011-09-20,26.93,25.52,0.05525078369905967
2011-09-21,25.52,23.96,0.06510851419031716
2011-09-22,23.96,24.98,-0.04083266613290626
2011-09-23,24.98,26.72,-0.06511976047904189
2011-09-26,26.72,26.99,-0.01000370507595405
2011-09-27,26.99,25.92,0.04128086419753063
2011-09-28,25.92,26.9,-0.03643122676579913
2011-09-29,26.9,25.62,0.04996096799375471
2011-09-30,25.62,23.11,0.10861099091302484
2011-10-03,23.11,24.39,-0.05248052480524812
2011-10-04,24.39,24.71,-0.012950222581950666
2011-10-05,24.71,26.02,-0.050345887778631804
2011-10-06,26.02,24.63,0.056435241575314654
2011-10-07,24.63,26.49,-0.07021517553793888
2011-10-10,26.49,27.84,-0.04849137931034486
2011-10-11,27.84,29.2,-0.046575342465753455
2011-10-12,29.2,27.64,0.05643994211287984
2011-10-13,27.64,28.4,-0.026760563380281654
2011-10-14,28.4,27.93,0.016827783745076985
2011-10-17,27.93,29.88,-0.06526104417670675
2011-10-18,29.88,29.39,0.01667233752977193
2011-10-19,29.39,30.08,-0.02293882978723394
