date,GS,dcf,Deviation
2019-02-05,198.01,531.1843259866735,-0.6272292115694549
2019-02-06,196.62,527.6343259866735,-0.6273555560807731
2019-02-07,193.07,526.2343259866735,-0.6331102125692778
2019-02-08,191.67,525.8943259866735,-0.6355351436043882
2019-02-11,191.33,529.0543259866735,-0.6383547197290671
2019-02-12,194.49,529.2543259866735,-0.6325207174501258
2019-02-13,194.69,527.0943259866735,-0.6306353713150721
2019-02-14,192.53,533.0643259866735,-0.638824076918602
2019-02-15,198.5,533.2343259866735,-0.6277433947398185
2019-02-19,198.67,533.1643259866735,-0.6273756695323878
2019-02-20,198.6,530.9243259866735,-0.6259353917699657
2019-02-21,196.36,530.5643259866735,-0.6299035001366976
2019-02-22,196.0,533.2143259866735,-0.6324179781979478
2019-02-25,198.65,533.4643259866735,-0.6276227100423535
2019-02-26,198.9,532.6643259866735,-0.626594103835337
2019-02-27,198.1,531.2643259866735,-0.6271159377545534
2019-02-28,196.7,532.7643259866735,-0.6307935978338756
2019-03-01,198.2,530.5443259866735,-0.6264214123270475
2019-03-04,195.98,530.5643259866735,-0.6306197186636281
2019-03-05,196.0,529.3043259866735,-0.6297026297024166
2019-03-06,194.74,527.3343259866735,-0.6307086597565406
2019-03-07,192.77,529.8043259866735,-0.6361486863267913
2019-03-08,195.24,530.5343259866735,-0.6319936516135918
2019-03-11,195.97,531.1943259866734,-0.6310766316338317
2019-03-12,196.63,531.8143259866735,-0.630265695390599
2019-03-13,197.25,532.0343259866735,-0.6292532448274009
2019-03-14,197.47,532.8243259866736,-0.6293900440181124
2019-03-15,198.26,537.0343259866735,-0.6308243432377545
2019-03-18,202.47,535.6843259866735,-0.6220348623658685
2019-03-19,201.12,528.8843259866735,-0.6197278117009887
2019-03-20,194.32,529.1443259866735,-0.6327655982370035
2019-03-21,194.58,523.5243259866735,-0.6283267264930243
2019-03-22,188.96,523.0743259866736,-0.6387511475667147
2019-03-25,188.51,525.2543259866735,-0.641107191938134
2019-03-26,190.69,524.5943259866735,-0.6365000714764799
2019-03-27,190.03,525.7443259866735,-0.6385505451849292
2019-03-28,191.18,526.5543259866735,-0.6369225537331573
2019-03-29,191.99,426.56217573221755,-0.5499132109628835
2019-04-01,196.74,427.32217573221754,-0.5395979633800059
2019-04-02,197.5,430.68217573221756,-0.5414251828178784
2019-04-03,200.86,432.05217573221756,-0.5351024453016725
2019-04-04,202.23,432.2021757322176,-0.5320939797274482
2019-04-05,202.38,432.36217573221757,-0.5319202017214764
2019-04-08,202.54,430.44217573221755,-0.5294606072105672
2019-04-09,200.62,432.80217573221756,-0.5364625890325303
2019-04-10,202.98,432.6521757322176,-0.5308471530127451
2019-04-11,202.83,437.6621757322176,-0.5365603626571993
2019-04-12,207.84,429.73217573221757,-0.516349922726026
2019-04-15,199.91,431.6621757322176,-0.5368832127556746
2019-04-16,201.84,437.7221757322176,-0.5388855964120074
2019-04-17,207.9,435.73217573221757,-0.5228720494403735
2019-04-18,205.91,434.42217573221757,-0.5260140676452827
2019-04-22,204.6,433.9621757322176,-0.5285303387218445
2019-04-23,204.14,430.36217573221757,-0.5256553398247035
2019-04-24,200.54,431.2221757322176,-0.5349497050807233
2019-04-25,201.4,432.9021757322176,-0.5347678729972912
2019-04-26,203.08,436.74217573221756,-0.535011704194752
2019-04-29,206.92,435.74217573221756,-0.5251320355843605
2019-04-30,205.92,434.55217573221756,-0.5261328523944768
2019-05-01,204.73,434.81217573221755,-0.5291530195647407
2019-05-02,204.99,437.3421757322176,-0.531282342809045
2019-05-03,207.52,436.25217573221755,-0.5243118280116477
2019-05-06,206.43,432.4521757322176,-0.5226524189629114
2019-05-07,202.63,430.7721757322176,-0.5296121443879849
2019-05-08,200.95,431.4521757322176,-0.5342473365467038
2019-05-09,201.63,431.87217573221756,-0.5331257456951319
2019-05-10,202.05,424.7921757322176,-0.5243556460244945
2019-05-13,194.97,426.1021757322176,-0.5424336905462595
2019-05-14,196.28,426.2221757322176,-0.5394890008648523
2019-05-15,196.4,428.9621757322176,-0.5421507743316651
2019-05-16,199.14,427.25217573221755,-0.5339052407194481
2019-05-17,197.43,427.06217573221755,-0.5377019759207257
2019-05-20,197.24,428.93217573221756,-0.5401604002700489
2019-05-21,199.11,425.3421757322176,-0.5318827726001158
2019-05-22,195.52,421.7921757322176,-0.5364541799273929
2019-05-23,191.97,422.82217573221754,-0.5459793477776843
2019-05-24,193.0,419.2621757322176,-0.5396675131427335
2019-05-28,189.44,417.87217573221756,-0.5466556258069748
2019-05-29,188.05,417.19217573221755,-0.54924849760197
2019-05-30,187.37,412.31217573221755,-0.5455627773609812
2019-05-31,182.49,413.0121757322176,-0.5581486195256383
2019-06-03,183.19,419.7021757322176,-0.5635238257214072
2019-06-04,189.88,418.2621757322176,-0.5460263657176447
2019-06-05,188.44,419.63217573221755,-0.5509400591811378
2019-06-06,189.81,419.63217573221755,-0.5476752952301622
2019-06-07,189.81,423.94217573221755,-0.5522738456673553
2019-06-10,194.12,424.55217573221756,-0.5427652686852806
2019-06-11,194.73,420.0421757322176,-0.5364036964608456
2019-06-12,190.22,421.2721757322176,-0.5484629392639648
2019-06-13,191.45,421.48217573221757,-0.5457696409880097
2019-06-14,191.66,420.6521757322176,-0.5443741621771414
2019-06-17,190.83,424.80217573221756,-0.5507791369687017
2019-06-18,194.98,425.4621757322176,-0.5417218941626463
2019-06-19,195.64,425.5221757322176,-0.5402354773559044
2019-06-20,195.7,425.7621757322176,-0.5403537205637422
2019-06-21,195.94,427.31217573221755,-0.5414593565833961
2019-06-24,197.49,425.88217573221755,-0.5362801937872694
2019-06-25,196.06,426.8321757322176,-0.5406625574473971
2019-06-26,197.01,429.1421757322176,-0.5409213749176376
2019-06-27,199.32,434.42217573221757,-0.5411836431599133
2019-06-28,204.6,446.44968963703315,-0.5417176789475623
2019-07-01,206.86,445.56968963703315,-0.5357404132033513
2019-07-02,205.98,445.62968963703315,-0.5377776553268446
2019-07-03,206.04,447.48968963703317,-0.5395648106057533
2019-07-05,207.9,445.33968963703313,-0.5331653458297294
2019-07-08,205.75,447.3596896370331,-0.5400792588913499
2019-07-09,207.77,445.55968963703316,-0.5336876184439936
2019-07-10,205.97,450.93968963703315,-0.5432426891370157
2019-07-11,211.35,453.52968963703313,-0.5339886123681413
2019-07-12,213.94,451.1696896370331,-0.5258103438373373
2019-07-15,211.58,455.1096896370331,-0.535101087017631
2019-07-16,215.52,452.88968963703314,-0.5241225293233596
2019-07-17,213.3,454.1096896370331,-0.5302896968120427
2019-07-18,214.52,453.1096896370331,-0.5265605549688358
2019-07-19,213.52,453.58968963703313,-0.5292661961279129
2019-07-22,214.0,459.01968963703314,-0.5337890621441117
2019-07-23,219.43,461.61968963703316,-0.5246519918322037
2019-07-24,222.03,459.56968963703315,-0.5168741433418755
2019-07-25,219.98,461.7296896370331,-0.5235740630564025
2019-07-26,222.14,459.9096896370331,-0.5169921290953539
2019-07-29,220.32,460.98968963703317,-0.5220717405339974
2019-07-30,221.4,459.7196896370331,-0.5184021807401722
2019-07-31,220.13,451.18968963703315,-0.5121120782323569
2019-08-01,211.6,448.95968963703314,-0.5286881987755503
2019-08-02,209.37,441.26968963703314,-0.5255282542242647
2019-08-05,201.68,445.5996896370331,-0.5473964531611768
2019-08-06,206.01,445.32968963703314,-0.5373989096305057
2019-08-07,205.74,446.58968963703313,-0.5393086657078543
2019-08-08,207.0,446.48968963703317,-0.5363834713220872
2019-08-09,206.9,441.1096896370331,-0.5309556673528356
2019-08-12,201.52,443.69968963703315,-0.5458189295447723
2019-08-13,204.11,435.14968963703313,-0.5309430183203114
2019-08-14,195.56,435.76968963703314,-0.551230834427956
2019-08-15,196.18,439.00968963703315,-0.5531305922605061
2019-08-16,199.42,441.7896896370331,-0.548608750548615
2019-08-19,202.2,439.56968963703315,-0.5400046801066674
2019-08-20,199.98,440.26968963703314,-0.5457784064924674
2019-08-21,200.68,442.00968963703315,-0.5459828037598153
2019-08-22,202.42,435.7896896370331,-0.5355098920109962
2019-08-23,196.2,439.23968963703317,-0.5533190541999282
2019-08-26,199.65,437.6596896370331,-0.5438236494533528
2019-08-27,198.07,440.00968963703315,-0.549850822232144
2019-08-28,200.42,443.02968963703313,-0.5476149687299721
2019-08-29,203.44,443.49968963703316,-0.5412849101055779
2019-08-30,203.91,438.55968963703316,-0.5350461868286098
2019-09-03,198.97,441.31968963703315,-0.5491476934472503
2019-09-04,201.73,446.63968963703314,-0.548338392936064
2019-09-05,207.05,446.79968963703317,-0.5365932322643256
2019-09-06,207.21,451.56968963703315,-0.5411339495204978
2019-09-09,211.98,455.2196896370331,-0.5343347293061487
2019-09-10,215.63,456.38968963703314,-0.5275309567762352
2019-09-11,216.8,458.32968963703314,-0.5269780577127978
2019-09-12,218.74,459.48968963703317,-0.5239501452735744
2019-09-13,219.9,456.80968963703316,-0.5186179168512697
2019-09-16,217.22,455.49968963703316,-0.5231171284154054
2019-09-17,215.91,456.6696896370331,-0.5272075092796108
2019-09-18,217.08,454.81968963703315,-0.5227119560869501
2019-09-19,215.23,453.32968963703314,-0.5252241251343412
2019-09-20,213.74,453.04968963703317,-0.5282195200900796
2019-09-23,213.46,447.33968963703313,-0.522823471860502
2019-09-24,207.75,449.61968963703316,-0.5379428330469437
2019-09-25,210.03,447.80968963703316,-0.5309837976703065
2019-09-26,208.22,448.55968963703316,-0.5358031387785023
2019-09-27,208.97,446.81968963703315,-0.532316939368197
2019-09-30,207.23,451.48428873611846,-0.5410028539860866
2019-10-01,202.69,447.04428873611846,-0.5465997327176593
2019-10-02,198.25,446.03428873611847,-0.5555274448478823
2019-10-03,197.24,449.5942887361185,-0.5612933594986866
2019-10-04,200.8,449.19428873611844,-0.5529773974531519
2019-10-07,200.4,446.16428873611846,-0.5508380991950579
2019-10-08,197.37,445.6442887361185,-0.5571131393610889
2019-10-09,196.85,448.66428873611846,-0.56125324671031
2019-10-10,199.87,453.47428873611847,-0.559247337799329
2019-10-11,204.68,454.61428873611845,-0.5497721803486761
2019-10-14,205.82,455.25428873611844,-0.5479010190735389
2019-10-15,206.46,456.2142887361185,-0.5474495098082741
2019-10-16,207.42,455.25428873611844,-0.5443864997387691
2019-10-17,206.46,455.31428873611844,-0.546554972888945
2019-10-18,206.52,458.04428873611846,-0.5491265690270899
2019-10-21,209.25,458.3942887361185,-0.5435152550069011
2019-10-22,209.6,460.11428873611845,-0.544461006469181
2019-10-23,211.32,459.8442887361185,-0.5404531377766748
2019-10-24,211.05,463.0242887361185,-0.5441923779504378
2019-10-25,214.23,466.54428873611846,-0.5408152984138868
2019-10-28,217.75,466.43428873611845,-0.5331603930962494
2019-10-29,217.64,464.60428873611846,-0.5315583491662232
2019-10-30,215.81,462.17428873611846,-0.5330549421298116
2019-10-31,213.38,466.18428873611845,-0.5422840169528261
2019-11-01,217.39,468.66428873611846,-0.536149851344015
2019-11-04,219.87,467.43428873611845,-0.529623724022258
2019-11-05,218.64,467.2142887361185,-0.5320348600821853
2019-11-06,218.42,472.0842887361185,-0.5373283856051171
2019-11-07,223.29,471.70428873611843,-0.5266313973988198
2019-11-08,222.91,467.82428873611843,-0.5235176852355887
2019-11-11,219.03,469.20428873611843,-0.5331884101272932
2019-11-12,220.41,468.11428873611845,-0.5291534454222829
2019-11-13,219.32,468.22428873611847,-0.5315920056347094
2019-11-14,219.43,469.04428873611846,-0.5321763738105123
2019-11-15,220.25,468.5242887361185,-0.5299069753797783
2019-11-18,219.73,468.8342887361185,-0.5313269415674626
2019-11-19,220.04,466.70428873611843,-0.5285237240997074
2019-11-20,217.91,467.0242887361185,-0.5334075651831351
2019-11-21,218.23,469.07428873611843,-0.5347645239989544
2019-11-22,220.28,471.54428873611846,-0.532854060028132
2019-11-25,222.75,471.24428873611845,-0.5273152262546936
2019-11-26,222.45,471.74428873611845,-0.5284521608179282
2019-11-27,222.95,470.1442887361185,-0.525783880945671
2019-11-29,221.35,466.43428873611845,-0.5254422641187363
2019-12-02,217.64,461.03428873611847,-0.5279309905633283
2019-12-03,212.24,464.73428873611846,-0.5433089291147347
2019-12-04,215.94,465.93428873611845,-0.5365440895415674
2019-12-05,217.14,473.4042887361185,-0.5413222795684545
2019-12-06,224.61,470.60428873611846,-0.522720031720864
2019-12-09,221.81,470.67428873611846,-0.5287399262967669
2019-12-10,221.88,469.98428873611846,-0.5278991121241955
2019-12-11,221.19,474.8442887361185,-0.5341841415240856
2019-12-12,226.05,473.79428873611846,-0.522894206675633
2019-12-13,225.0,476.8342887361185,-0.5281379604718073
2019-12-16,228.04,479.94428873611844,-0.5248615196557109
2019-12-17,231.15,479.24428873611845,-0.5176781331925776
2019-12-18,230.45,478.73428873611846,-0.5186265002901733
2019-12-19,229.94,477.72428873611847,-0.5186763465421946
2019-12-20,228.93,477.88428873611844,-0.5209509804026802
2019-12-23,229.09,478.70428873611843,-0.5214373353436074
2019-12-24,229.91,480.00428873611844,-0.5210251129102044
2019-12-26,231.21,479.45428873611843,-0.5177642469118613
2019-12-27,230.66,478.5942887361185,-0.5180469022956132
2019-12-30,229.8,478.72428873611847,-0.5199742202203783
2019-12-31,229.93,483.11428873611845,-0.524067067853607
2020-01-02,234.32,480.37428873611844,-0.5122136935835927
2020-01-03,231.58,482.74428873611845,-0.5202843298129869
2020-01-06,233.95,484.28428873611847,-0.5169159821175265
2020-01-07,235.49,486.55428873611845,-0.5160046772751448
2020-01-08,237.76,491.3942887361185,-0.5161522926700549
2020-01-09,242.6,490.9042887361185,-0.5058099805471294
2020-01-10,242.11,494.00428873611844,-0.509903040276382
2020-01-13,245.21,494.45428873611843,-0.5040795366002695
2020-01-14,245.66,494.00428873611844,-0.5027168678464169
2020-01-15,245.21,498.51428873611843,-0.5081184119683309
2020-01-16,249.72,498.25428873611844,-0.4988101344126016
2020-01-17,249.46,494.49428873611845,-0.4955250127608215
2020-01-21,245.7,495.8442887361185,-0.5044815366810483
2020-01-22,247.05,494.37428873611844,-0.500277409993165
2020-01-23,245.58,490.7142887361185,-0.4995458546101954
2020-01-24,241.92,486.93428873611845,-0.5031773165370527
2020-01-27,238.14,491.37428873611844,-0.5153592577818256
2020-01-28,242.58,488.91428873611846,-0.5038394140063114
2020-01-29,240.12,492.92428873611846,-0.512866366119472
2020-01-30,244.13,486.54428873611846,-0.4982368395811012
2020-01-31,237.75,487.80428873611845,-0.5126119111908573
2020-02-03,239.01,490.73428873611846,-0.5129543512935116
2020-02-04,241.94,493.0942887361185,-0.5093433334623853
2020-02-05,244.3,490.61428873611845,-0.5020528231467815
2020-02-06,241.82,486.79428873611846,-0.5032398579945423
2020-02-07,238.0,486.1542887361185,-0.5104434836546614
2020-02-10,237.36,485.25428873611844,-0.5108544004459556
2020-02-11,236.46,487.44428873611844,-0.514898408978981
2020-02-12,238.65,487.1442887361185,-0.5101040789800279
2020-02-13,238.35,485.87428873611844,-0.5094410107190309
2020-02-14,237.08,482.00428873611844,-0.5081371565766429
2020-02-18,233.21,486.12428873611844,-0.5202667190188623
2020-02-19,237.33,481.5242887361185,-0.5071276661392674
2020-02-20,232.73,479.41428873611846,-0.5145534760477272
2020-02-21,230.62,473.3342887361185,-0.5127756313285609
2020-02-24,224.54,466.4042887361185,-0.5185721799247007
2020-02-25,217.61,464.57428873611843,-0.5315926746785505
2020-02-26,215.78,454.48428873611846,-0.5252201113484791
2020-02-27,205.69,449.56428873611844,-0.5424681071126309
2020-02-28,200.77,458.26428873611843,-0.561890365592923
2020-03-02,209.47,452.22428873611847,-0.5368006424744918
2020-03-03,203.43,457.53428873611847,-0.5553775858811586
2020-03-04,208.74,447.5842887361185,-0.5336297424794852
2020-03-05,198.79,441.6442887361185,-0.549886628062394
2020-03-06,192.85,421.60428873611846,-0.5425805544385613
2020-03-09,172.81,433.1442887361185,-0.6010336405352448
2020-03-10,184.35,420.68428873611845,-0.561785393617025
2020-03-11,171.89,399.47428873611847,-0.5697094785653509
2020-03-12,150.68,425.9642887361185,-0.6462614261700583
2020-03-13,177.17,403.45428873611843,-0.5608672284659266
2020-03-16,154.66,407.4642887361185,-0.6204329943128815
2020-03-17,158.67,388.81428873611844,-0.5919131456928359
2020-03-18,140.02,398.28428873611847,-0.6484420702500528
2020-03-19,149.49,387.20428873611843,-0.6139247308237379
2020-03-20,138.41,383.76428873611843,-0.6393359047142279
2020-03-23,134.97,402.3942887361185,-0.6645827145710053
2020-03-24,153.6,403.92428873611846,-0.6197307161680836
2020-03-25,155.13,414.5842887361185,-0.6258179477256078
2020-03-26,165.79,407.13428873611844,-0.5927879213645506
2020-03-27,158.34,408.41428873611846,-0.6123054350277508
2020-03-30,159.62,403.38428873611844,-0.6042979251866241
2020-03-31,154.59,394.0842887361185,-0.6077235139320296
2020-04-01,145.29,398.72428873611847,-0.6356128680784856
2020-04-02,149.93,395.72428873611847,-0.6211251008148805
2020-04-03,146.93,407.0242887361185,-0.6390141717187362
2020-04-06,158.23,414.81428873611844,-0.6185521948096223
2020-04-07,166.02,425.75428873611844,-0.6100567759567566
2020-04-08,176.96,433.05428873611845,-0.591367630796446
2020-04-09,184.26,427.97428873611847,-0.5694601174660483
2020-04-13,179.18,427.0242887361185,-0.5803985751482041
2020-04-14,178.23,427.31428873611844,-0.5829065287585942
2020-04-15,178.52,425.8342887361185,-0.5807758916506005
2020-04-16,177.04,530.6984687083888,-0.6664019015715665
2020-04-17,183.49,,
2020-04-20,180.4,,
2020-04-21,173.81,,
2020-04-22,175.98,,
2020-04-23,175.05,532.6484687083888,-0.6713592354363167
2020-04-24,177.0,,
2020-04-27,183.54,,
2020-04-28,187.01,,
2020-04-29,190.03,,
2020-04-30,183.42,,
2020-05-01,177.1,,
2020-05-04,176.03,,
2020-05-05,178.3,,
2020-05-06,176.92,,
2020-05-07,182.32,,
2020-05-08,185.39,,
2020-05-11,183.16,,
2020-05-12,177.21,,
2020-05-13,171.8,,
2020-05-14,174.45,,
2020-05-15,171.87,,
2020-05-18,181.88,,
2020-05-19,177.83,,
2020-05-20,181.44,,
2020-05-21,180.1,,
2020-05-22,179.93,,
2020-05-26,196.06,,
2020-05-27,209.66,,
2020-05-28,201.22,,
2020-05-29,196.49,,
2020-06-01,199.93,,
2020-06-02,204.14,,
2020-06-03,210.57,,
2020-06-04,214.82,,
2020-06-05,217.92,,
2020-06-08,220.81,,
2020-06-09,218.1,,
2020-06-10,213.52,,
2020-06-11,194.13,,
2020-06-12,201.78,,
2020-06-15,206.309998,,
2020-06-16,209.589996,,
2020-06-17,206.190002,,
2020-06-18,203.839996,,
