date,AON,dcf,Deviation
2007-09-06,43.54,43.93333333333333,-0.00895295902883153
2007-09-07,42.58,43.86333333333334,-0.02925754236644129
2007-09-10,42.51,44.593333333333334,-0.046718493048288234
2007-09-11,43.24,44.52333333333333,-0.028823837688103593
2007-09-12,43.17,44.82333333333333,-0.036885550680449075
2007-09-13,43.47,44.78333333333333,-0.029326386304428742
2007-09-14,43.43,44.61333333333334,-0.026524208009563788
2007-09-17,43.26,45.25333333333333,-0.04404832056570418
2007-09-18,43.9,45.663333333333334,-0.03861595736915113
2007-09-19,44.31,44.983333333333334,-0.01496850685439044
2007-09-20,43.63,45.20333333333333,-0.034805692795516485
2007-09-21,43.85,45.00333333333333,-0.0256277312791644
2007-09-24,43.65,45.083333333333336,-0.031792975970425186
2007-09-25,43.73,45.13333333333333,-0.031093057607090135
2007-09-26,43.78,46.27333333333333,-0.0538827258320127
2007-09-27,44.92,46.163333333333334,-0.026933352588634496
2007-09-28,44.81,46.525342468066505,-0.03686899175957403
2007-10-01,45.47,46.9853424680665,-0.032251387102188334
2007-10-02,45.93,46.75534246806651,-0.01765236707719997
2007-10-03,45.7,46.75534246806651,-0.022571591017375048
2007-10-04,45.7,47.025342468066505,-0.028183579289539518
2007-10-05,45.97,47.705342468066505,-0.036376271048219166
2007-10-08,46.65,48.00534246806651,-0.02823315902741641
2007-10-09,46.95,47.455342468066505,-0.010648800362289101
2007-10-10,46.4,47.07534246806651,-0.014345991609612363
2007-10-11,46.02,47.00534246806651,-0.02096235058250895
2007-10-12,45.95,46.565342468066504,-0.013214602007673215
2007-10-15,45.51,45.875342468066506,-0.007963809061933835
2007-10-16,44.82,46.04534246806651,-0.02661164848358577
2007-10-17,44.99,45.51534246806651,-0.0115420963477334
2007-10-18,44.46,44.40534246806651,0.0012308773876206214
2007-10-19,43.35,45.29534246806651,-0.04294795804751861
2007-10-22,44.24,45.22534246806651,-0.021787396497047085
2007-10-23,44.17,45.26534246806651,-0.02419825871944392
2007-10-24,44.21,46.3853424680665,-0.0468971953708025
2007-10-25,45.33,46.8553424680665,-0.03255429130853282
2007-10-26,45.8,46.54534246806651,-0.01601325564588707
2007-10-29,45.49,46.275342468066505,-0.016971078465998324
2007-10-30,45.22,46.375342468066506,-0.02491286115810487
2007-10-31,45.32,48.1053424680665,-0.05790089676454291
2007-11-01,47.05,48.50534246806651,-0.030003756164068696
2007-11-02,47.45,48.245342468066504,-0.0164853730407849
2007-11-05,47.19,48.54534246806651,-0.027919104061487787
2007-11-06,47.49,47.285342468066496,0.004328138938016979
2007-11-07,46.23,46.705342468066505,-0.010177475272588166
2007-11-08,45.65,46.76534246806651,-0.02384976585658738
2007-11-09,45.71,46.8353424680665,-0.02402763402090602
2007-11-12,45.78,48.455342468066505,-0.05521253863450937
2007-11-13,47.4,48.535342468066496,-0.023392076996541
2007-11-14,47.48,47.82534246806651,-0.007220909464414227
2007-11-15,46.77,48.61534246806651,-0.03795802671304105
2007-11-16,47.56,47.4653424680665,0.0019942452115917497
2007-11-19,46.41,47.97534246806651,-0.03262806240744276
2007-11-20,46.92,48.26534246806651,-0.02787388215377562
2007-11-21,47.21,49.205342468066505,-0.04055133788290266
2007-11-23,48.15,48.01534246806651,0.002804468842912966
2007-11-26,46.96,50.1853424680665,-0.0642686152858043
2007-11-27,49.13,50.995342468066504,-0.03657868302844691
2007-11-28,49.94,51.00534246806651,-0.020886880011314557
2007-11-29,49.95,51.025342468066505,-0.02107467419232889
2007-11-30,49.97,50.915342468066505,-0.01856694705843165
2007-12-03,49.86,51.1353424680665,-0.02494052853685169
2007-12-04,50.08,51.095342468066505,-0.019871526816775398
2007-12-05,50.04,51.055342468066506,-0.019887095433775093
2007-12-06,50.0,50.6453424680665,-0.012742385313583626
2007-12-07,49.59,50.3853424680665,-0.015785195239479966
2007-12-10,49.33,48.845342468066505,0.009922287519027018
2007-12-11,47.79,50.44534246806651,-0.05263801053085171
2007-12-12,49.39,50.75534246806651,-0.026900468042857395
2007-12-13,49.7,49.995342468066504,-0.005907399639379252
2007-12-14,48.94,50.455342468066505,-0.030033340255802954
2007-12-17,49.4,49.6453424680665,-0.004941903023920391
2007-12-18,48.59,49.1053424680665,-0.010494631381537167
2007-12-19,48.05,49.25534246806651,-0.024471304180819886
2007-12-20,48.2,50.165342468066505,-0.039177295945254875
2007-12-21,49.11,50.9253424680665,-0.03564713323636148
2007-12-24,49.87,50.50534246806651,-0.01257970814608822
2007-12-26,49.45,49.415342468066505,0.0007013516491540805
2007-12-27,48.36,49.065342468066504,-0.014375574134136926
2007-12-28,48.01,48.745342468066504,-0.01508538930767045
2007-12-31,47.69,47.96083333333333,-0.0056469688808576946
2008-01-02,46.44,47.600833333333334,-0.024386827961695445
2008-01-03,46.08,46.990833333333335,-0.019383213038003944
2008-01-04,45.47,46.76083333333333,-0.027605011316450656
2008-01-07,45.24,46.030833333333334,-0.01718051306189683
2008-01-08,44.51,46.670833333333334,-0.046299437550218814
2008-01-09,45.15,47.030833333333334,-0.039991494941261974
2008-01-10,45.51,46.69083333333333,-0.025290474575666133
2008-01-11,45.17,46.50083333333333,-0.028619558789268917
2008-01-14,44.98,45.58083333333333,-0.013181710148637005
2008-01-15,44.06,46.23083333333334,-0.04695639634443105
2008-01-16,44.71,44.850833333333334,-0.0031400382750227385
2008-01-17,43.33,44.94083333333333,-0.035843423760870796
2008-01-18,43.42,44.89083333333333,-0.03276466984722193
2008-01-22,43.37,45.310833333333335,-0.04283375940264478
2008-01-23,43.79,44.850833333333334,-0.023652477657419957
2008-01-24,43.33,44.15083333333333,-0.018591570563032067
2008-01-25,42.63,45.05083333333334,-0.05373559497604563
2008-01-28,43.53,45.07083333333333,-0.03418692798372924
2008-01-29,43.55,44.240833333333335,-0.01561528753602448
2008-01-30,42.72,44.850833333333334,-0.04750933650433853
2008-01-31,43.33,46.350833333333334,-0.06517322593984287
2008-02-01,44.83,45.850833333333334,-0.022264226386288888
2008-02-04,44.33,44.450833333333335,-0.002718359235859946
2008-02-05,42.93,44.380833333333335,-0.03269053833298918
2008-02-06,42.86,44.530833333333334,-0.0375208189082471
2008-02-07,43.01,43.420833333333334,-0.009461663947797794
2008-02-08,41.9,42.96083333333333,-0.02469303435299597
2008-02-11,41.44,43.58083333333333,-0.049123276669789884
2008-02-12,42.06,43.26083333333333,-0.027757979696800272
2008-02-13,41.74,43.12083333333333,-0.03202241762489122
2008-02-14,41.6,44.01083333333333,-0.05477817961486742
2008-02-15,42.49,43.48083333333334,-0.022787818387412062
2008-02-19,41.96,44.450833333333335,-0.05603569486886262
2008-02-20,42.93,44.05083333333334,-0.02544408921511143
2008-02-21,42.53,44.630833333333335,-0.047071344548798466
2008-02-22,43.11,44.880833333333335,-0.03945633808047244
2008-02-25,43.36,44.33083333333333,-0.021899731187848936
2008-02-26,42.81,44.93083333333333,-0.04720218113025565
2008-02-27,43.41,44.37083333333333,-0.021654615456850435
2008-02-28,42.85,43.130833333333335,-0.006511196553123266
2008-02-29,41.61,42.80083333333334,-0.02782266700414726
2008-03-03,41.28,43.030833333333334,-0.04068787884656344
2008-03-04,41.51,42.58083333333333,-0.025148247450926697
2008-03-05,41.06,41.64083333333333,-0.013948648161860255
2008-03-06,40.12,41.76083333333333,-0.03929120188374269
2008-03-07,40.24,41.530833333333334,-0.031081325119890812
2008-03-10,40.01,42.61083333333333,-0.06103690376078075
2008-03-11,41.09,42.57083333333333,-0.03478516198492698
2008-03-12,41.05,42.90083333333333,-0.043142130106252785
2008-03-13,41.38,41.46083333333333,-0.0019496311780193842
2008-03-14,39.94,41.200833333333335,-0.030602131833903146
2008-03-17,39.68,42.62083333333333,-0.06899990223873298
2008-03-18,41.1,42.060833333333335,-0.022843896736869262
2008-03-19,40.54,42.700833333333335,-0.050604008508811416
2008-03-20,41.18,42.40083333333333,-0.02879267309997835
2008-03-24,40.88,42.450833333333335,-0.03700359239119766
2008-03-25,40.93,41.71083333333333,-0.018720156633967977
2008-03-26,40.19,41.170833333333334,-0.023823499645784896
2008-03-27,39.65,41.11083333333333,-0.03553402387853977
2008-03-28,39.59,41.72083333333333,-0.05107360431439112
2008-03-31,40.2,42.74330275369645,-0.059501783667770036
2008-04-01,41.52,43.79330275369645,-0.05190982663449761
2008-04-02,42.57,43.963302753696446,-0.03169240403757645
2008-04-03,42.74,43.933302753696445,-0.02716169008249769
2008-04-04,42.71,44.78330275369645,-0.046296334263227434
2008-04-07,43.56,45.02330275369645,-0.03250100868213868
2008-04-08,43.8,44.95330275369645,-0.02565557329603807
2008-04-09,43.73,45.22330275369645,-0.033020647824630545
2008-04-10,44.0,45.05330275369645,-0.02337903526085061
2008-04-11,43.83,44.92330275369645,-0.024337096488447507
2008-04-14,43.7,45.85330275369645,-0.046960690383919146
2008-04-15,44.63,46.67330275369645,-0.04377883357600221
2008-04-16,45.45,46.59330275369645,-0.024537920390409362
2008-04-17,45.37,47.62330275369645,-0.0473151298504082
2008-04-18,46.4,46.893302753696446,-0.01051968457601471
2008-04-21,45.67,46.40330275369645,-0.01580281381238613
2008-04-22,45.18,47.113302753696445,-0.04103517776717025
2008-04-23,45.89,47.893302753696446,-0.0418284528005709
2008-04-24,46.67,47.863302753696445,-0.02493147536928564
2008-04-25,46.64,47.823302753696446,-0.024743225280587366
2008-04-28,46.6,47.22330275369645,-0.013199050412619817
2008-04-29,46.0,46.613302753696445,-0.013157247340681244
2008-04-30,45.39,48.01330275369645,-0.05463699856587112
2008-05-01,46.79,48.20330275369645,-0.029319624858860305
2008-05-02,46.98,47.933302753696445,-0.01988810907929628
2008-05-05,46.71,48.41330275369645,-0.0351825357249852
2008-05-06,47.19,47.51330275369645,-0.006804468116485607
2008-05-07,46.29,47.56330275369645,-0.02677069673420629
2008-05-08,46.34,47.52330275369645,-0.024899421654872356
2008-05-09,46.3,48.003302753696445,-0.035483032541240855
2008-05-12,46.78,47.97330275369645,-0.02487430894268594
2008-05-13,46.75,48.22330275369645,-0.030551676670124372
2008-05-14,47.0,48.713302753696446,-0.03517114744527228
2008-05-15,47.49,48.38330275369645,-0.018463037925375958
2008-05-16,47.16,48.323302753696446,-0.02407332875457202
2008-05-19,47.1,48.003302753696445,-0.018817512585149854
2008-05-20,46.78,47.393302753696446,-0.01294070507986722
2008-05-21,46.17,47.74330275369645,-0.03295337069186388
2008-05-22,46.52,47.65330275369645,-0.02378224988001565
2008-05-23,46.43,47.87330275369645,-0.030148384813182938
2008-05-27,46.65,47.643302753696446,-0.020848738359545815
2008-05-28,46.42,48.613302753696445,-0.045117336808177866
2008-05-29,47.39,48.41330275369645,-0.02113680941997531
2008-05-30,47.19,47.59330275369645,-0.008473939196521285
2008-06-02,46.37,47.683302753696445,-0.02754219355316445
2008-06-03,46.46,47.90330275369645,-0.030129504036860544
2008-06-04,46.68,49.393302753696446,-0.05493260426877189
2008-06-05,48.17,47.81330275369645,0.007460209309133603
2008-06-06,46.59,48.04330275369645,-0.030249851080120238
2008-06-09,46.82,48.48330275369645,-0.034306713017186796
2008-06-10,47.26,47.17330275369645,0.0018378455872851696
2008-06-11,45.95,48.363302753696445,-0.04989946129169165
2008-06-12,47.14,49.05330275369645,-0.03900456536644259
2008-06-13,47.83,49.393302753696446,-0.03165009559073173
2008-06-16,48.17,48.84330275369645,-0.01378495547468872
2008-06-17,47.62,48.38330275369645,-0.015776160581309928
2008-06-18,47.16,49.13330275369645,-0.04016222486789767
2008-06-19,47.91,48.29330275369645,-0.007936975353525888
2008-06-20,47.07,48.44330275369645,-0.028348660715369123
2008-06-23,47.22,48.40330275369645,-0.024446735788211993
2008-06-24,47.18,48.02330275369645,-0.017560282307562458
2008-06-25,46.8,46.87330275369645,-0.0015638487025682046
2008-06-26,45.65,47.65330275369645,-0.04203911665998972
2008-06-27,46.43,47.16330275369645,-0.015548163739210863
2008-06-30,45.94,48.18119266199678,-0.046515923292296146
2008-07-01,46.92,47.93119266199678,-0.02109675569993741
2008-07-02,46.67,47.91119266199678,-0.02590611072350313
2008-07-03,46.65,47.18119266199678,-0.011258567917140527
2008-07-07,45.92,47.21119266199678,-0.027349291326760783
2008-07-08,45.95,46.83119266199678,-0.018816361743267285
2008-07-09,45.57,46.77119266199678,-0.025682318402215798
2008-07-10,45.51,47.06119266199678,-0.032961184667328
2008-07-11,45.8,46.671192661996784,-0.01866660379361118
2008-07-14,45.41,46.49119266199678,-0.023255859875596974
2008-07-15,45.23,48.07119266199678,-0.05910385211313729
2008-07-16,46.81,48.921192661996784,-0.04315497123267831
2008-07-17,47.66,47.13119266199678,0.01121990147365004
2008-07-18,45.87,46.25119266199678,-0.008241790969208851
2008-07-21,44.99,47.421192661996784,-0.051268062347683885
2008-07-22,46.16,47.421192661996784,-0.02659554918802165
2008-07-23,46.16,45.71119266199678,0.009818324831772252
2008-07-24,44.45,45.95119266199678,-0.03266928614974374
2008-07-25,44.69,44.76119266199678,-0.0015904996664046767
2008-07-28,43.5,46.26119266199678,-0.059687018494555155
2008-07-29,45.0,46.64119266199678,-0.035187622106714
2008-07-30,45.38,47.06119266199678,-0.03572354559884294
2008-07-31,45.8,46.09119266199678,-0.006317750641260278
2008-08-01,44.83,46.53119266199678,-0.036560263442080077
2008-08-04,45.27,48.14119266199678,-0.059641078735951925
2008-08-05,46.88,48.26119266199678,-0.028619115811540974
2008-08-06,47.0,47.81119266199678,-0.01696658495284853
2008-08-07,46.55,48.84119266199678,-0.046911071108620805
2008-08-08,47.58,48.84119266199678,-0.025822315002109075
2008-08-11,47.58,48.33119266199678,-0.015542605522901765
2008-08-12,47.07,47.851192661996784,-0.01632545854216927
2008-08-13,46.59,48.13119266199678,-0.03202066221005284
2008-08-14,46.87,48.66119266199678,-0.0368094689836006
2008-08-15,47.4,48.11119266199678,-0.01478227045821201
2008-08-18,46.85,47.95119266199678,-0.022964864915018368
2008-08-19,46.69,48.05119266199678,-0.028327968289397654
2008-08-20,46.79,47.96119266199678,-0.024419590026684368
2008-08-21,46.7,49.18119266199678,-0.05045003034084694
2008-08-22,47.92,48.51119266199678,-0.012186727011968768
2008-08-25,47.25,49.23119266199678,-0.040242629822091036
2008-08-26,47.97,49.07119266199678,-0.02244071526000635
2008-08-27,47.81,49.24119266199678,-0.029064947143356612
2008-08-28,47.98,48.75119266199678,-0.015818949647932512
2008-08-29,47.49,48.77119266199678,-0.02626945522689872
2008-09-02,47.51,48.91119266199678,-0.028647689531510534
2008-09-03,47.65,47.75119266199678,-0.00211916512144672
2008-09-04,46.49,48.11119266199678,-0.03369678805068088
2008-09-05,46.85,49.02119266199678,-0.04429089836649314
2008-09-08,47.76,47.19119266199678,0.012053252014147198
2008-09-09,45.93,47.40119266199678,-0.03103703893037879
2008-09-10,46.14,47.84119266199678,-0.03555916078463783
2008-09-11,46.58,47.73119266199678,-0.024118246324763448
2008-09-12,46.47,46.671192661996784,-0.004310853237753487
2008-09-15,45.41,48.01119266199678,-0.054178880335454704
2008-09-16,46.75,46.48119266199678,0.0057831420109621945
2008-09-17,45.22,48.75119266199678,-0.07243294920966048
2008-09-18,47.49,47.57119266199678,-0.0017067611185128673
2008-09-19,46.31,47.89119266199678,-0.033016355912378614
2008-09-22,46.63,47.93119266199678,-0.02714709544518501
2008-09-23,46.67,46.601192661996784,0.0014765145283359704
2008-09-24,45.34,48.77119266199678,-0.07035285533770452
2008-09-25,47.51,47.80119266199678,-0.006091744698836554
2008-09-26,46.54,44.97119266199678,0.03488471719650321
2008-09-29,43.71,46.22119266199678,-0.05432989755068551
2008-09-30,44.96,44.3272131147541,0.014275359102945195
2008-10-01,42.76,44.9472131147541,-0.04866181823486937
2008-10-02,43.38,45.6272131147541,-0.04925159704806592
2008-10-03,44.06,43.9172131147541,0.0032512738199668156
2008-10-06,42.35,40.747213114754096,0.03933488360865489
2008-10-07,39.18,43.9872131147541,-0.1092866034093366
2008-10-08,42.42,41.1672131147541,0.03043166613571202
2008-10-09,39.6,41.5472131147541,-0.04686747843654071
2008-10-10,39.98,41.47721311475409,-0.03609724478382359
2008-10-13,39.91,41.537213114754095,-0.03917482644438919
2008-10-14,39.97,39.177213114754096,0.020235918336604097
2008-10-15,37.61,39.1172131147541,-0.03853068750916755
2008-10-16,37.55,38.47721311475409,-0.02409772017502365
2008-10-17,36.91,39.5272131147541,-0.06621294314769666
2008-10-20,37.96,39.6172131147541,-0.041830633314712595
2008-10-21,38.05,38.3172131147541,-0.006973709542858364
2008-10-22,36.75,37.15721311475411,-0.010959194208039591
2008-10-23,35.59,36.4172131147541,-0.022714893425465288
2008-10-24,34.85,36.1172131147541,-0.03508612668225042
2008-10-27,34.55,38.0672131147541,-0.09239481503811209
2008-10-28,36.5,39.97721311475409,-0.08697987788125194
2008-10-29,38.41,39.6672131147541,-0.031694011654337384
2008-10-30,38.1,43.8672131147541,-0.13146978586643743
2008-10-31,42.3,43.3272131147541,-0.02370826648908808
2008-11-03,41.76,44.3672131147541,-0.05876441028672785
2008-11-04,42.8,43.0572131147541,-0.005973752041698255
2008-11-05,41.49,41.72721311475409,-0.005684854008862983
2008-11-06,40.16,41.8172131147541,-0.039629927279142274
2008-11-07,40.25,41.3372131147541,-0.026301074330674967
2008-11-10,39.77,41.677213114754096,-0.04576153183522058
2008-11-11,40.11,41.4372131147541,-0.032029497521432915
2008-11-12,39.87,42.1672131147541,-0.05447865640307914
2008-11-13,40.6,43.72721311475409,-0.0715164057345089
2008-11-14,42.16,43.037213114754095,-0.020382665402034816
2008-11-17,41.47,44.40721311475411,-0.06614270314968795
2008-11-18,42.84,44.3072131147541,-0.033114543019306275
2008-11-19,42.74,42.0072131147541,0.017444310891181924
2008-11-20,40.44,43.747213114754096,-0.0755982582497059
2008-11-21,42.18,45.7572131147541,-0.07817812474249342
2008-11-24,44.19,45.997213114754096,-0.039289621965692856
2008-11-25,44.43,47.0072131147541,-0.05482590742962368
2008-11-26,45.44,46.8672131147541,-0.03045227185281063
2008-11-28,45.3,44.65721311475411,0.014393797561754296
2008-12-01,43.09,45.3372131147541,-0.04956663544947326
2008-12-02,43.77,45.3672131147541,-0.03520633085206326
2008-12-03,43.8,44.037213114754095,-0.005386651379049812
2008-12-04,42.47,45.467213114754095,-0.06592031728862446
2008-12-05,43.9,45.8772131147541,-0.043097934257873005
2008-12-08,44.31,44.0272131147541,0.0064230021670652615
2008-12-09,42.46,43.967213114754095,-0.03428038777032061
2008-12-10,42.4,42.147213114754095,0.005997712934367572
2008-12-11,40.58,42.5072131147541,-0.0453384960700981
2008-12-12,40.94,42.3872131147541,-0.03414268144584276
2008-12-15,40.82,44.4372131147541,-0.0814005393500501
2008-12-16,42.87,43.9372131147541,-0.024289504023998654
2008-12-17,42.37,44.0272131147541,-0.03764065443875997
2008-12-18,42.46,44.9472131147541,-0.05533631436512043
2008-12-19,43.38,45.997213114754096,-0.05689938449585319
2008-12-22,44.43,45.8672131147541,-0.031334214946924566
2008-12-23,44.3,46.0472131147541,-0.03794394918971278
2008-12-24,44.48,46.177213114754096,-0.03675434267841993
2008-12-26,44.61,46.6172131147541,-0.043057338280027446
2008-12-29,45.05,47.5072131147541,-0.051722948025148985
2008-12-30,45.94,47.247213114754096,-0.027667517903736227
2008-12-31,45.68,47.028196721311474,-0.02866783792074512
2009-01-02,45.12,46.018196721311476,-0.01951829461617116
2009-01-05,44.11,45.698196721311476,-0.03475403484730544
2009-01-06,43.79,45.268196721311476,-0.03265419938001568
2009-01-07,43.36,45.29819672131148,-0.04278750284996691
2009-01-08,43.39,44.82819672131148,-0.03208241300118486
2009-01-09,42.92,44.848196721311474,-0.04299385175491821
2009-01-12,42.94,44.64819672131148,-0.0382590305264473
2009-01-13,42.74,42.838196721311476,-0.0022922701893897113
2009-01-14,40.93,43.458196721311474,-0.058175371093381556
2009-01-15,41.55,43.49819672131148,-0.0447879881962322
2009-01-16,41.59,42.738196721311475,-0.026865820493051418
2009-01-20,40.83,44.698196721311476,-0.08654033059609256
2009-01-21,42.79,43.22819672131148,-0.010136826297346913
2009-01-22,41.32,41.60819672131147,-0.006926441038572095
2009-01-23,39.7,40.918196721311475,-0.029771515338480103
2009-01-26,39.01,40.25819672131148,-0.031004784688995368
2009-01-27,38.35,40.838196721311476,-0.06092817315836585
2009-01-28,38.93,39.86819672131148,-0.023532459415451012
2009-01-29,37.96,38.958196721311474,-0.02562225167792287
