date,NI,dcf,Deviation
2018-11-02,25.43,26.04871121650597,-0.023752085520220345
2018-11-05,25.93,26.21871121650597,-0.011011647907552824
2018-11-06,26.1,26.27871121650597,-0.006800608105686723
2018-11-07,26.16,26.078711216505972,0.0031170552416937003
2018-11-08,25.96,26.27871121650597,-0.01212811442236117
2018-11-09,26.16,26.21871121650597,-0.002239286897862791
2018-11-12,26.1,26.078711216505972,0.0008163280507724746
2018-11-13,25.96,25.70871121650597,0.009774460546769559
2018-11-14,25.59,25.42871121650597,0.006342782460376339
2018-11-15,25.31,25.80871121650597,-0.019323367692495208
2018-11-16,25.69,26.04871121650597,-0.013770785568795074
2018-11-19,25.93,25.86871121650597,0.0023692244650719285
2018-11-20,25.75,25.67871121650597,0.0027761822971943406
2018-11-21,25.56,25.78871121650597,-0.008868656311897594
2018-11-23,25.67,25.90871121650597,-0.009213550396666936
2018-11-26,25.79,26.098711216505972,-0.011828600038714998
2018-11-27,25.98,25.87871121650597,0.003913980980220888
2018-11-28,25.76,26.168711216505972,-0.0156183165890178
2018-11-29,26.05,26.53871121650597,-0.0184150320081109
2018-11-30,26.42,27.05871121650597,-0.023604642933487185
2018-12-03,26.94,27.20871121650597,-0.00987592592562625
2018-12-04,27.09,26.92871121650597,0.005989472804594165
2018-12-06,26.81,27.258711216505972,-0.016461204381308603
2018-12-07,27.14,27.37871121650597,-0.008718862426294716
2018-12-10,27.26,27.61871121650597,-0.012987978102743325
2018-12-11,27.5,27.30871121650597,0.007004680007689723
2018-12-12,27.19,27.738711216505973,-0.01978142431431562
2018-12-13,27.62,27.60871121650597,0.000408884840929602
2018-12-14,27.49,26.758711216505972,0.02732899867923888
2018-12-17,26.64,26.598711216505972,0.0015522851147917738
2018-12-18,26.48,26.488711216505973,-0.0003288652450763596
2018-12-19,26.37,26.398711216505973,-0.0010875991737058222
2018-12-20,26.28,26.168711216505972,0.0042527422376013035
2018-12-21,26.05,25.008711216505972,0.0416370429679227
2018-12-24,24.89,25.17871121650597,-0.011466481108719506
2018-12-26,25.06,25.44871121650597,-0.015274298694302968
2018-12-27,25.33,25.598711216505972,-0.010497060349378473
2018-12-28,25.48,25.46871121650597,0.00044324125386907554
2018-12-31,25.35,25.386417525267117,-0.0014345279412059098
2019-01-02,25.07,25.416417525267118,-0.01362967557968131
2019-01-03,25.1,25.85641752526712,-0.029254537080705023
2019-01-04,25.54,25.996417525267116,-0.0175569393291789
2019-01-07,25.68,26.476417525267117,-0.030080260084547894
2019-01-08,26.16,26.456417525267117,-0.011203993321621253
2019-01-09,26.14,26.986417525267118,-0.03136457532662962
2019-01-10,26.67,26.706417525267117,-0.0013636245008399328
2019-01-11,26.39,26.236417525267118,0.005853789854692426
2019-01-14,25.92,26.656417525267116,-0.02762627515753302
2019-01-15,26.34,26.76641752526712,-0.015931064546257923
2019-01-16,26.45,27.046417525267117,-0.022051627529225848
2019-01-17,26.73,26.96641752526712,-0.008767109129182549
2019-01-18,26.65,26.866417525267117,-0.00805531757494593
2019-01-22,26.55,27.14641752526712,-0.021970395346346816
2019-01-23,26.83,27.166417525267118,-0.012383580755696677
2019-01-24,26.85,26.676417525267116,0.006506963484451234
2019-01-25,26.36,26.506417525267118,-0.005523851917278
2019-01-28,26.19,26.666417525267118,-0.017865824114382756
2019-01-29,26.35,27.066417525267116,-0.02646887141965959
2019-01-30,26.75,27.596417525267118,-0.030671282766762897
2019-01-31,27.28,27.10641752526712,0.006403740906413713
2019-02-01,26.79,26.546417525267117,0.00917571926611327
2019-02-04,26.23,26.71641752526712,-0.018206689755731142
2019-02-05,26.4,26.62641752526712,-0.008503491881784786
2019-02-06,26.31,26.926417525267116,-0.022892667570377112
2019-02-07,26.61,26.89641752526712,-0.010648909840801357
2019-02-08,26.58,26.826417525267118,-0.009185629241587168
2019-02-11,26.51,27.096417525267118,-0.02164188401364453
2019-02-12,26.78,27.086417525267116,-0.011312589602566647
2019-02-13,26.77,27.096417525267118,-0.012046519616947027
2019-02-14,26.78,27.39641752526712,-0.022499931777525628
2019-02-15,27.08,27.256417525267118,-0.006472513311904571
2019-02-19,26.94,26.596417525267118,0.012918374228652274
2019-02-20,26.28,26.756417525267118,-0.01780572921682122
2019-02-21,26.44,26.956417525267117,-0.01915749838727865
2019-02-22,26.64,26.776417525267117,-0.005094689203228531
2019-02-25,26.46,27.05641752526712,-0.022043477290004998
2019-02-26,26.74,27.256417525267118,-0.018946639806511345
2019-02-27,26.94,27.296417525267117,-0.013057300465791677
2019-02-28,26.98,27.226417525267117,-0.009050677528118833
2019-03-01,26.91,27.276417525267117,-0.013433491583991652
2019-03-04,26.96,27.226417525267117,-0.009785258197112068
2019-03-05,26.91,27.386417525267117,-0.017396124368131316
2019-03-06,27.07,27.576417525267118,-0.018364152080418306
2019-03-07,27.26,27.736417525267118,-0.01717660634554241
2019-03-08,27.42,28.096417525267118,-0.024074867361962182
2019-03-11,27.78,28.316417525267116,-0.01894369316981792
2019-03-12,28.0,28.296417525267117,-0.010475443578765176
2019-03-13,27.98,28.186417525267117,-0.007323297651504634
2019-03-14,27.87,28.206417525267117,-0.011926985231844989
2019-03-15,27.89,28.366417525267117,-0.016795124898755787
2019-03-18,28.05,28.116417525267117,-0.0023622328558547956
2019-03-19,27.8,28.26641752526712,-0.01650076543482004
2019-03-20,27.95,28.726417525267117,-0.027027996950340194
2019-03-21,28.41,28.926417525267116,-0.01785279925576777
2019-03-22,28.61,28.956417525267117,-0.011963411045749606
2019-03-25,28.64,29.136417525267117,-0.017037699464480194
2019-03-26,28.82,28.996417525267116,-0.0060841145328862645
2019-03-27,28.68,28.85641752526712,-0.0061136322661204945
2019-03-28,28.54,28.976417525267117,-0.015061127721760825
2019-03-29,28.66,28.58303638537752,0.0026926325665614925
2019-04-01,28.18,28.62303638537752,-0.015478315417432498
2019-04-02,28.22,28.47303638537752,-0.00888687746374206
2019-04-03,28.07,28.31303638537752,-0.008583903968104156
2019-04-04,27.91,28.66303638537752,-0.02627203814881529
2019-04-05,28.26,28.41303638537752,-0.005386132735052507
2019-04-08,28.01,28.36303638537752,-0.01244705893193876
2019-04-09,27.96,28.27303638537752,-0.011071905440599106
2019-04-10,27.87,28.44303638537752,-0.02014680773224753
2019-04-11,28.04,28.47303638537752,-0.015208647912236972
2019-04-12,28.07,28.38303638537752,-0.011028995669356556
2019-04-15,27.98,28.00303638537752,-0.000822638840320522
2019-04-16,27.6,27.99303638537752,-0.014040505644568935
2019-04-17,27.59,27.96303638537752,-0.01334033901885523
2019-04-18,27.56,27.71303638537752,-0.005522180364843421
2019-04-22,27.31,27.70303638537752,-0.014187483996699224
2019-04-23,27.3,27.91303638537752,-0.021962368296795653
2019-04-24,27.51,28.24303638537752,-0.02595458842934595
2019-04-25,27.84,28.28303638537752,-0.015664385511541923
2019-04-26,27.88,27.86303638537752,0.0006088214646764456
2019-04-29,27.46,28.18303638537752,-0.02565502082496185
2019-04-30,27.78,27.80303638537752,-0.0008285564590216898
2019-05-01,27.4,27.98303638537752,-0.02083535100866274
2019-05-02,27.58,28.263036385377518,-0.024167126845964226
2019-05-03,27.86,28.28303638537752,-0.014957247857455447
2019-05-06,27.88,28.14303638537752,-0.009346411018897327
2019-05-07,27.74,27.87303638537752,-0.0047729419765445424
2019-05-08,27.47,27.91303638537752,-0.015872024070072488
2019-05-09,27.51,28.48303638537752,-0.03416196125343751
2019-05-10,28.08,28.70303638537752,-0.02170628838748645
2019-05-13,28.3,28.44303638537752,-0.005028871863028472
2019-05-14,28.04,28.46303638537752,-0.014862658349228397
2019-05-15,28.06,28.59303638537752,-0.01864217490556952
2019-05-16,28.19,28.69303638537752,-0.017531653974198314
2019-05-17,28.29,28.56303638537752,-0.00955908124380278
2019-05-20,28.16,28.52303638537752,-0.012727830952935726
2019-05-21,28.12,28.78303638537752,-0.02303566505284893
2019-05-22,28.38,28.86303638537752,-0.01673546673773496
2019-05-23,28.46,28.91303638537752,-0.01566893145842818
2019-05-24,28.51,28.27303638537752,0.008381258078988596
2019-05-28,27.87,27.84303638537752,0.0009684150194424479
2019-05-29,27.44,27.95303638537752,-0.018353511879871887
2019-05-30,27.55,28.25303638537752,-0.02488356917776735
2019-05-31,27.85,28.53303638537752,-0.02393844020496738
2019-06-03,28.13,28.48303638537752,-0.012394619049771016
2019-06-04,28.08,28.91303638537752,-0.028811791825462563
2019-06-05,28.51,29.02303638537752,-0.01767686807697344
2019-06-06,28.62,28.94303638537752,-0.011161109051458173
2019-06-07,28.54,28.82303638537752,-0.00981979766438179
2019-06-10,28.42,28.57303638537752,-0.005355972088980976
2019-06-11,28.17,28.93303638537752,-0.02637249596669189
2019-06-12,28.53,28.88303638537752,-0.012222966473021124
2019-06-13,28.48,29.15303638537752,-0.023086322003669446
2019-06-14,28.75,29.56303638537752,-0.027501788881864053
2019-06-17,29.16,29.39303638537752,-0.007928285540906299
2019-06-18,28.99,29.84303638537752,-0.02858410164307179
2019-06-19,29.44,29.82303638537752,-0.012843641419601592
2019-06-20,29.42,29.763036385377518,-0.011525584316593784
2019-06-21,29.36,29.73303638537752,-0.012546192072094509
2019-06-24,29.33,29.74303638537752,-0.013886826483545556
2019-06-25,29.34,29.09303638537752,0.008488753506203484
2019-06-26,28.69,29.013036385377518,-0.011134180548586947
2019-06-27,28.61,29.20303638537752,-0.020307353576235143
2019-06-28,28.8,28.653209270693036,0.005123011803676247
2019-07-01,28.59,29.143209270693035,-0.018982441691806184
2019-07-02,29.08,29.573209270693035,-0.016677570099968952
2019-07-03,29.51,29.513209270693036,-0.00010874014627137996
2019-07-05,29.45,29.463209270693035,-0.00044833102095820365
2019-07-08,29.4,29.623209270693035,-0.007534945611509469
2019-07-09,29.56,29.563209270693037,-0.00010855623500316547
2019-07-10,29.5,29.583209270693036,-0.0028127195373447433
2019-07-11,29.52,29.403209270693036,0.003972040202542493
2019-07-12,29.34,29.483209270693035,-0.004857316222877661
2019-07-15,29.42,29.203209270693034,0.007423524150975025
2019-07-16,29.14,29.323209270693035,-0.006247926991952424
2019-07-17,29.26,29.653209270693036,-0.013260260199952523
2019-07-18,29.59,29.263209270693036,0.011167289489134813
2019-07-19,29.2,29.203209270693034,-0.00010989445246534224
2019-07-22,29.14,29.283209270693035,-0.004890490976218298
2019-07-23,29.22,29.523209270693034,-0.010270200231721538
2019-07-24,29.46,29.453209270693034,0.0002305599109611034
2019-07-25,29.39,29.563209270693037,-0.005858946811459487
2019-07-26,29.5,29.873209270693035,-0.012493109371384814
2019-07-29,29.81,29.643209270693035,0.005626608366991581
2019-07-30,29.58,29.753209270693034,-0.0058215323636918725
2019-07-31,29.69,30.103209270693036,-0.01372641923249407
2019-08-01,30.04,29.773209270693034,0.008960764923974018
2019-08-02,29.71,28.173209270693036,0.0545479471132031
2019-08-05,28.11,28.163209270693034,-0.0018893184431365562
2019-08-06,28.1,27.693209270693036,0.014689186989153447
2019-08-07,27.63,28.863209270693034,-0.042725992772577936
2019-08-08,28.8,28.633209270693033,0.005825079813099432
2019-08-09,28.57,28.713209270693035,-0.004987574511192139
2019-08-12,28.65,28.773209270693034,-0.00428208301458155
2019-08-13,28.71,28.753209270693034,-0.0015027634058600858
2019-08-14,28.69,29.093209270693034,-0.013859222849615493
2019-08-15,29.03,29.483209270693035,-0.015371775390256914
2019-08-16,29.42,29.693209270693036,-0.009201069113222826
2019-08-19,29.63,29.383209270693033,0.00839903929599406
2019-08-20,29.32,29.723209270693037,-0.013565468890689325
2019-08-21,29.66,29.703209270693034,-0.001454700409617593
2019-08-22,29.64,29.083209270693036,0.019144748577250015
2019-08-23,29.02,29.483209270693035,-0.015710951492430514
2019-08-26,29.42,29.303209270693035,0.003985595169051059
2019-08-27,29.24,29.163209270693034,0.0026331371350181154
2019-08-28,29.1,29.503209270693034,-0.013666624094808566
2019-08-29,29.44,29.613209270693034,-0.005849054356443895
2019-08-30,29.55,30.123209270693035,-0.019028824769036556
2019-09-03,30.06,30.273209270693034,-0.007042836746728343
2019-09-04,30.21,29.733209270693035,0.016035629553682984
2019-09-05,29.67,29.393209270693035,0.009416825728619793
2019-09-06,29.33,28.973209270693037,0.012314504961238981
2019-09-09,28.91,29.033209270693035,-0.00424373583864901
2019-09-10,28.97,29.203209270693034,-0.007985741174243888
2019-09-11,29.14,29.173209270693036,-0.0011383482147916402
2019-09-12,29.11,29.103209270693036,0.00023333266251857054
2019-09-13,29.04,29.103209270693036,-0.002171900360029677
2019-09-16,29.04,29.493209270693036,-0.015366563419172752
2019-09-17,29.43,29.533209270693035,-0.0034946852455840505
2019-09-18,29.47,29.503209270693034,-0.001125615535189417
2019-09-19,29.44,29.543209270693033,-0.003493502339145582
2019-09-20,29.48,29.683209270693034,-0.006845933296493856
2019-09-23,29.62,30.023209270693034,-0.013429919068865925
2019-09-24,29.96,30.133209270693033,-0.005748118932074497
2019-09-25,30.07,30.623209270693035,-0.018065032498813416
2019-09-26,30.56,30.093209270693034,0.015511497132396634
2019-09-27,30.03,29.983209270693035,0.0015605644107183902
2019-09-30,29.92,29.804627860179373,0.0038709471684017505
2019-10-01,29.73,29.484627860179373,0.008322036180487657
2019-10-02,29.41,29.444627860179374,-0.0011760332086316883
2019-10-03,29.37,29.70462786017937,-0.01126517597710619
2019-10-04,29.63,29.404627860179374,0.007664512568983373
2019-10-07,29.33,28.904627860179374,0.014716402573258458
2019-10-08,28.83,29.11462786017937,-0.009776111910008822
2019-10-09,29.04,29.084627860179374,-0.0015344140002037099
2019-10-10,29.01,29.214627860179373,-0.007004294600592487
2019-10-11,29.14,28.61462786017937,0.018360264630655765
2019-10-14,28.54,28.214627860179373,0.011532037262126593
2019-10-15,28.14,28.044627860179375,0.0034007275937522063
2019-10-16,27.97,28.024627860179372,-0.001949280484719429
2019-10-17,27.95,28.054627860179373,-0.0037294331865966868
2019-10-18,27.98,28.124627860179373,-0.005142391959758075
2019-10-21,28.05,28.344627860179372,-0.01039448680126387
2019-10-22,28.27,28.224627860179375,0.0016075372205222038
2019-10-23,28.15,28.274627860179372,-0.004407763058656977
2019-10-24,28.2,28.11462786017937,0.003036573709785717
2019-10-25,28.04,27.524627860179372,0.018724036613269934
2019-10-28,27.45,27.384627860179375,0.002387183793564729
2019-10-29,27.31,27.584627860179374,-0.009955829803882321
2019-10-30,27.51,28.11462786017937,-0.02150581054056011
2019-10-31,28.04,27.724627860179375,0.011375162235219394
2019-11-01,27.65,27.384627860179375,0.009690551252898638
2019-11-04,27.31,27.014627860179374,0.010933785256987294
2019-11-05,26.94,27.164627860179372,-0.00826913077313507
2019-11-06,27.09,26.754627860179372,0.012535107629726427
2019-11-07,26.68,26.484627860179373,0.007376812725179871
2019-11-08,26.41,26.164627860179372,0.00937800992744342
2019-11-11,26.09,26.164627860179372,-0.0028522423700492183
2019-11-12,26.09,26.474627860179375,-0.014528168713483391
2019-11-13,26.4,26.394627860179373,0.0002035315613875266
2019-11-14,26.32,26.574627860179373,-0.0095816152729995
2019-11-15,26.5,26.324627860179373,0.006661903854903395
2019-11-18,26.25,26.11462786017937,0.0051837667588228165
2019-11-19,26.04,26.134627860179375,-0.0036207846802195354
2019-11-20,26.06,26.294627860179375,-0.008923034067148672
2019-11-21,26.22,26.434627860179372,-0.008119193556066051
2019-11-22,26.36,26.624627860179373,-0.009939213481934162
2019-11-25,26.55,26.534627860179373,0.0005793237388378447
2019-11-26,26.46,26.604627860179374,-0.005436191813674829
2019-11-27,26.53,26.524627860179372,0.00020253403172887374
2019-11-29,26.45,26.254627860179372,0.0074414362626311625
2019-12-02,26.18,26.484627860179373,-0.011502063075516822
2019-12-03,26.41,26.574627860179373,-0.006194926267474088
2019-12-04,26.5,26.724627860179375,-0.00840527551420378
2019-12-05,26.65,26.874627860179373,-0.008358361698924566
2019-12-06,26.8,26.794627860179375,0.00020049316783410376
2019-12-09,26.72,27.074627860179373,-0.013098161940055753
2019-12-10,27.0,26.964627860179373,0.001311797811712534
2019-12-11,26.89,26.744627860179374,0.005435564128266401
2019-12-12,26.67,26.95462786017937,-0.010559517336162338
2019-12-13,26.88,27.244627860179374,-0.013383477361139318
2019-12-16,27.17,27.334627860179374,-0.006022685255547167
2019-12-17,27.26,27.624627860179373,-0.013199376368974725
2019-12-18,27.55,27.684627860179372,-0.004862910235214568
2019-12-19,27.61,27.834627860179374,-0.00807008670307141
2019-12-20,27.76,27.524627860179372,0.008551328687032012
2019-12-23,27.45,27.504627860179372,-0.0019861334047882595
2019-12-24,27.43,27.424627860179374,0.0001958874281910994
2019-12-26,27.35,27.36462786017937,-0.0005345535943011015
2019-12-27,27.29,27.594627860179372,-0.011039390048052433
2019-12-30,27.52,27.914627860179372,-0.014136955798085937
2019-12-31,27.84,27.550492518338448,0.010508250677146558
2020-01-02,27.18,27.77049251833845,-0.021263307373771467
2020-01-03,27.4,27.76049251833845,-0.012985811332429043
2020-01-06,27.39,28.000492518338447,-0.021802920714291574
2020-01-07,27.63,28.03049251833845,-0.014287744607999087
2020-01-08,27.66,28.120492518338448,-0.016375691785559754
2020-01-09,27.75,28.01049251833845,-0.009299819279075638
2020-01-10,27.64,28.230492518338448,-0.020916833737663842
2020-01-13,27.86,28.550492518338448,-0.024184959958043928
2020-01-14,28.18,29.06049251833845,-0.03029860962551889
2020-01-15,28.69,29.210492518338448,-0.017818683406713554
2020-01-16,28.84,29.410492518338447,-0.019397584653936928
2020-01-17,29.04,29.56049251833845,-0.017607707923525062
