date,ES,dcf,Deviation
2009-12-07,24.7,26.191482375280366,-0.05694532115097206
2009-12-08,24.74,26.051482375280365,-0.05034194816202864
2009-12-09,24.6,26.241482375280363,-0.0625529591585362
2009-12-10,24.79,26.951482375280364,-0.08019901633547455
2009-12-11,25.5,27.251482375280364,-0.06427108629030476
2009-12-14,25.8,27.281482375280365,-0.054303587865985214
2009-12-15,25.83,27.281482375280365,-0.053203940875131805
2009-12-16,25.83,27.271482375280364,-0.052856766472913264
2009-12-17,25.82,27.521482375280364,-0.0618237910327325
2009-12-18,26.07,27.651482375280363,-0.05719340300880804
2009-12-21,26.2,27.421482375280362,-0.044544724408534964
2009-12-22,25.97,27.391482375280365,-0.05189505101641356
2009-12-23,25.94,27.681482375280364,-0.06291145653512797
2009-12-24,26.23,27.731482375280365,-0.054143603106438176
2009-12-28,26.28,27.781482375280365,-0.05404615761671394
2009-12-29,26.33,27.771482375280364,-0.051905129002528194
2009-12-30,26.32,27.241482375280363,-0.033826440227663235
2009-12-31,25.79,25.926046953180343,-0.005247500840603658
2010-01-04,25.77,25.836046953180343,-0.002556387720615061
2010-01-05,25.68,26.166046953180345,-0.01857548272576459
2010-01-06,26.01,26.126046953180346,-0.004441810633974197
2010-01-07,25.97,26.196046953180343,-0.008629048252369986
2010-01-08,26.04,26.366046953180344,-0.012366167509271442
2010-01-11,26.21,26.306046953180346,-0.0036511359289858047
2010-01-12,26.15,26.546046953180344,-0.014919244054636849
2010-01-13,26.39,26.546046953180344,-0.00587834992741354
2010-01-14,26.39,26.106046953180343,0.01087690707554878
2010-01-15,25.95,26.566046953180344,-0.023189259368021853
2010-01-19,26.41,26.436046953180345,-0.0009852816961051225
2010-01-20,26.28,26.116046953180344,0.0062778661377651535
2010-01-21,25.96,25.616046953180344,0.013427249233588512
2010-01-22,25.46,25.696046953180343,-0.00918611931284341
2010-01-25,25.54,25.616046953180344,-0.0029687232116392126
2010-01-26,25.46,25.716046953180346,-0.00995669955209344
2010-01-27,25.56,25.616046953180344,-0.0021879626190093315
2010-01-28,25.46,25.476046953180344,-0.0006298839537324241
2010-01-29,25.32,25.786046953180346,-0.01807360988780271
2010-02-01,25.63,26.146046953180345,-0.019737092727800554
2010-02-02,25.99,26.096046953180345,-0.004063717135802558
2010-02-03,25.94,25.376046953180346,0.02222383367512548
2010-02-04,25.22,25.296046953180344,-0.003006278147771435
2010-02-05,25.14,24.936046953180345,0.008179044866357454
2010-02-08,24.78,25.196046953180343,-0.01651238997742166
2010-02-09,25.04,25.146046953180345,-0.00421724151624292
2010-02-10,24.99,25.376046953180346,-0.015213045353069221
2010-02-11,25.22,25.286046953180346,-0.002611992032706456
2010-02-12,25.13,25.946046953180343,-0.03145168721281133
2010-02-16,25.79,26.006046953180345,-0.008307566066050098
2010-02-17,25.85,26.296046953180344,-0.016962509763331357
2010-02-18,26.14,26.826046953180345,-0.02557391159337441
2010-02-19,26.67,26.836046953180343,-0.006187459482018154
2010-02-22,26.68,26.486046953180345,0.00732283859356242
2010-02-23,26.33,26.416046953180345,-0.003257374327538698
2010-02-24,26.26,25.726046953180344,0.020755347597375406
2010-02-25,25.57,25.756046953180345,-0.007223428095101014
2010-02-26,25.6,26.266046953180343,-0.025357715775334633
2010-03-01,26.11,26.386046953180344,-0.010461853329912008
2010-03-02,26.23,26.316046953180344,-0.0032697522288750447
2010-03-03,26.16,26.416046953180345,-0.009692856528993987
2010-03-04,26.26,26.666046953180345,-0.015227114611073511
2010-03-05,26.51,26.736046953180345,-0.008454763472557913
2010-03-08,26.58,26.646046953180345,-0.0024786773548961527
2010-03-09,26.49,26.886046953180344,-0.014730575821355396
2010-03-10,26.73,26.826046953180345,-0.003580361778534713
2010-03-11,26.67,26.966046953180346,-0.01097850766537467
2010-03-12,26.81,27.156046953180343,-0.01274290598248573
2010-03-15,27.0,27.406046953180343,-0.014815962107706415
2010-03-16,27.25,27.316046953180344,-0.002417881082630635
2010-03-17,27.16,27.326046953180345,-0.006076508375501444
2010-03-18,27.17,27.316046953180344,-0.0053465625326631905
2010-03-19,27.16,27.246046953180343,-0.00315814449443641
2010-03-22,27.09,27.396046953180345,-0.011171208521557063
2010-03-23,27.24,27.106046953180343,0.004941814166079972
2010-03-24,26.95,27.246046953180343,-0.0108656846143248
2010-03-25,27.09,27.176046953180343,-0.0031662792358501113
2010-03-26,27.02,27.696046953180343,-0.024409510654108457
2010-03-29,27.54,27.986046953180345,-0.01593819069647695
2010-03-30,27.83,27.796046953180344,0.0012215063126366221
2010-03-31,27.64,28.143763771105984,-0.017899658880138003
2010-04-01,27.97,28.213763771105985,-0.008639888427634301
2010-04-05,28.04,28.373763771105985,-0.011763112352611738
2010-04-06,28.2,28.093763771105984,0.0037814879401554258
2010-04-07,27.92,27.873763771105985,0.0016587723593304293
2010-04-08,27.7,27.983763771105984,-0.010140300405157787
2010-04-09,27.81,27.973763771105986,-0.005854191536254327
2010-04-12,27.8,27.913763771105984,-0.004075543951680971
2010-04-13,27.74,28.043763771105983,-0.010831776133379045
2010-04-14,27.87,28.063763771105986,-0.00690441142130338
2010-04-15,27.89,27.553763771105984,0.012202914697505118
2010-04-16,27.38,27.633763771105983,-0.009183105609787412
2010-04-19,27.46,27.753763771105984,-0.010584646231363237
2010-04-20,27.58,27.823763771105984,-0.008760991974749555
2010-04-21,27.65,27.943763771105985,-0.010512677301177997
2010-04-22,27.77,27.933763771105983,-0.005862574497582651
2010-04-23,27.76,27.823763771105984,-0.0022917018571081416
2010-04-26,27.65,27.193763771105985,0.016777237337730178
2010-04-27,27.02,27.503763771105984,-0.017589002550051025
2010-04-28,27.33,27.743763771105986,-0.014913757719379972
2010-04-29,27.57,27.963763771105985,-0.014081215044194018
2010-04-30,27.79,27.923763771105985,-0.004790320252042735
2010-05-03,27.75,27.553763771105984,0.007121939148647227
2010-05-04,27.38,27.263763771105985,0.004263396274625908
2010-05-05,27.09,26.173763771105985,0.03500590273934834
2010-05-06,26.0,25.703763771105983,0.011525013672395445
2010-05-07,25.53,26.503763771105984,-0.03674058445116257
2010-05-10,26.33,26.683763771105983,-0.013257641393492281
2010-05-11,26.51,27.103763771105985,-0.02190705970286555
2010-05-12,26.93,26.803763771105984,0.004709645629323633
2010-05-13,26.63,26.773763771105983,-0.005369576438152168
2010-05-14,26.6,26.753763771105984,-0.0057473696942800245
2010-05-17,26.58,26.663763771105984,-0.003141483393906852
2010-05-18,26.49,26.783763771105985,-0.010967979467579325
2010-05-19,26.61,26.153763771105986,0.017444381347439197
2010-05-20,25.98,26.283763771105985,-0.011557088008830596
2010-05-21,26.11,25.973763771105986,0.005245147761202329
2010-05-24,25.8,25.693763771105985,0.00413470871143784
2010-05-25,25.52,25.923763771105985,-0.015575044375154001
2010-05-26,25.75,25.993763771105986,-0.009377778964697159
2010-05-27,25.82,26.123763771105985,-0.011627871610214169
2010-05-28,25.95,25.473763771105986,0.018695165471942943
2010-06-01,25.3,26.053763771105984,-0.028931089485885297
2010-06-02,25.88,26.513763771105985,-0.023903198979114637
2010-06-03,26.34,25.533763771105985,0.031575299126341605
2010-06-04,25.36,25.473763771105986,-0.004465919215087655
2010-06-07,25.3,25.693763771105985,-0.015325266263590098
2010-06-08,25.52,25.453763771105983,0.0026022174751698657
2010-06-09,25.28,26.183763771105983,-0.034516190224084364
2010-06-10,26.01,26.183763771105983,-0.006636317552548787
2010-06-11,26.01,26.253763771105984,-0.009284907612913784
2010-06-14,26.08,26.653763771105986,-0.021526557225962084
2010-06-15,26.48,26.823763771105984,-0.012815642653261072
2010-06-16,26.65,27.163763771105984,-0.018913570867247542
2010-06-17,26.99,27.043763771105983,-0.0019880284253712688
2010-06-18,26.87,26.823763771105984,0.001723703999504389
2010-06-21,26.65,26.233763771105984,0.0158664319967865
2010-06-22,26.06,25.833763771105986,0.008757385524561068
2010-06-23,25.66,25.893763771105984,-0.0090278019515585
2010-06-24,25.72,25.963763771105985,-0.009388614580497001
2010-06-25,25.79,26.173763771105985,-0.014662154608793165
2010-06-28,26.0,25.703763771105983,0.011525013672395445
2010-06-29,25.53,25.653763771105986,-0.00482439037835769
2010-06-30,25.48,26.032228735836156,-0.021213271496648867
2010-07-01,25.53,26.152228735836164,-0.023792570114054112
2010-07-02,25.65,26.522228735836162,-0.032886705884473066
2010-07-06,26.02,27.262228735836164,-0.04556592741822518
2010-07-07,26.76,27.552228735836167,-0.02875370785542808
2010-07-08,27.05,27.38222873583615,-0.012133005645422523
2010-07-09,26.88,27.492228735836154,-0.022269156193877926
2010-07-12,26.99,27.82222873583616,-0.02991236768764738
2010-07-13,27.32,27.79222873583616,-0.016991394980398034
2010-07-14,27.29,28.11222873583616,-0.029248080739611493
2010-07-15,27.61,27.472228735836165,0.005014928547974584
2010-07-16,26.97,27.762228735836164,-0.02853620807516566
2010-07-19,27.26,28.09222873583616,-0.029624873970021337
2010-07-20,27.59,27.772228735836162,-0.006561545260536539
2010-07-21,27.27,28.29222873583616,-0.03613107844492158
2010-07-22,27.79,28.45222873583615,-0.023275109376653558
2010-07-23,27.95,28.64222873583616,-0.02416811702121724
2010-07-26,28.14,29.192228735836167,-0.036044823619255206
2010-07-27,28.69,28.89222873583616,-0.006999416268130498
2010-07-28,28.39,28.552228735836167,-0.005681823907236705
2010-07-29,28.05,28.34222873583616,-0.010310718276952624
2010-07-30,27.84,29.00222873583616,-0.04007377317178629
2010-08-02,28.5,28.802228735836167,-0.010493241290738364
2010-08-03,28.3,29.272228735836162,-0.03321334854991487
2010-08-04,28.77,29.64222873583616,-0.029425207652543084
2010-08-05,29.14,29.472228735836165,-0.011272603060120678
2010-08-06,28.97,29.532228735836156,-0.019037802424776595
2010-08-09,29.03,29.70222873583615,-0.022632265807888574
2010-08-10,29.2,29.41222873583616,-0.007215663176778464
2010-08-11,28.91,29.13222873583615,-0.00762827787229281
2010-08-12,28.63,29.25222873583616,-0.02127115651443967
2010-08-13,28.75,29.352228735836157,-0.020517308626070152
2010-08-16,28.85,29.742228735836154,-0.029998718110896383
2010-08-17,29.24,29.492228735836154,-0.008552379614826133
2010-08-18,28.99,29.102228735836157,-0.003856362234482824
2010-08-19,28.6,29.04222873583616,-0.015227093618007337
2010-08-20,28.54,29.152228735836164,-0.0210010953668035
2010-08-23,28.65,29.282228735836156,-0.021590868015535447
2010-08-24,28.78,29.402228735836164,-0.02116263843215993
2010-08-25,28.9,29.082228735836164,-0.006265982483371957
2010-08-26,28.58,29.722228735836165,-0.03843011726973822
2010-08-27,29.22,29.152228735836164,0.002324736979046893
2010-08-30,28.65,29.472228735836165,-0.027898424079356943
2010-08-31,28.97,30.14222873583616,-0.03888991574277634
2010-09-01,29.64,29.712228735836156,-0.0024309430463235193
2010-09-02,29.21,29.98222873583616,-0.025756215211351297
2010-09-03,29.48,29.73222873583616,-0.008483344389589864
2010-09-07,29.23,29.63222873583615,-0.013574029122882303
2010-09-08,29.13,29.98222873583616,-0.028424462482254942
2010-09-09,29.48,29.922228735836153,-0.014779271281571416
2010-09-10,29.42,30.34222873583616,-0.03039423187614909
2010-09-13,29.84,30.422228735836153,-0.01913826698536103
2010-09-14,29.92,30.11222873583616,-0.0063837432135135375
2010-09-15,29.61,29.762228735836164,-0.0051148298464915865
2010-09-16,29.26,29.622228735836167,-0.012228274214828083
2010-09-17,29.12,29.98222873583616,-0.028757993391117842
2010-09-20,29.48,29.73222873583616,-0.008483344389589864
2010-09-21,29.23,29.742228735836154,-0.017222271417036472
2010-09-22,29.24,29.48222873583616,-0.008216093091419796
2010-09-23,28.98,30.102228735836157,-0.03728058628762476
2010-09-24,29.6,30.20222873583615,-0.01993987732175473
2010-09-27,29.7,30.312228735836154,-0.020197417391231154
2010-09-28,29.81,30.372228735836167,-0.018511276888047212
2010-09-29,29.87,30.07222873583616,-0.006724767146878197
2010-09-30,29.57,30.06296285117429,-0.01639768021584187
2010-10-01,29.83,30.04296285117428,-0.007088610142390039
2010-10-04,29.81,30.442962851174283,-0.020791762426956684
2010-10-05,30.21,30.432962851174278,-0.007326360310845437
2010-10-06,30.2,30.462962851174286,-0.008632215207003413
2010-10-07,30.23,30.54296285117428,-0.010246643480504636
2010-10-08,30.31,30.702962851174288,-0.012798857656802998
2010-10-11,30.47,30.552962851174286,-0.0027153782622786338
2010-10-12,30.32,30.682962851174278,-0.011829459004164766
2010-10-13,30.45,30.672962851174294,-0.0072690353473876534
2010-10-14,30.44,30.932962851174278,-0.0159364899361899
2010-10-15,30.7,30.65296285117428,0.0015345057851043897
2010-10-18,30.42,31.022962851174288,-0.01943601757404234
2010-10-19,30.79,31.13296285117429,-0.011016068493505338
2010-10-20,30.9,30.932962851174278,-0.0010656221756988327
2010-10-21,30.7,31.08296285117428,-0.012320667531210305
2010-10-22,30.85,31.412962851174285,-0.017921354755406016
2010-10-25,31.18,31.172962851174294,0.00022574526711816034
2010-10-26,30.94,31.272962851174288,-0.010646987711360523
2010-10-27,31.04,31.432962851174278,-0.012501616632031864
2010-10-28,31.2,31.512962851174283,-0.009931241713205696
2010-10-29,31.28,31.662962851174285,-0.01209497838134499
2010-11-01,31.43,32.11296285117428,-0.021267512883798134
2010-11-02,31.88,31.822962851174285,0.001792326789069154
2010-11-03,31.59,32.07296285117429,-0.015058254936263449
2010-11-04,31.84,31.982962851174285,-0.004469968959396664
2010-11-05,31.75,31.74296285117429,0.0002216916189803353
2010-11-08,31.51,31.49296285117429,0.000540982723861827
2010-11-09,31.26,31.56296285117429,-0.009598682246746648
2010-11-10,31.33,31.662962851174285,-0.010515846313540411
2010-11-11,31.43,31.522962851174288,-0.0029490518265425925
2010-11-12,31.29,31.952962851174288,-0.020748086938358057
2010-11-15,31.72,31.432962851174278,0.009131724240720063
2010-11-16,31.2,31.452962851174288,-0.008042576223144082
2010-11-17,31.22,31.84296285117429,-0.0195635957020035
2010-11-18,31.61,31.662962851174285,-0.0016727067338336843
2010-11-19,31.43,31.88296285117429,-0.014207050119170672
2010-11-22,31.65,31.672962851174294,-0.0007249985194689446
2010-11-23,31.44,32.08296285117428,-0.020040631975196344
2010-11-24,31.85,31.922962851174294,-0.0022855914569849256
2010-11-26,31.69,31.432962851174278,0.00817731214339279
2010-11-29,31.2,31.33296285117428,-0.004243545425494211
2010-11-30,31.1,31.822962851174285,-0.022718275936635668
2010-12-01,31.59,32.0329628511743,-0.013828344672090154
2010-12-02,31.8,31.872962851174282,-0.0022891769276351948
2010-12-03,31.64,31.75296285117429,-0.0035575530920923804
2010-12-06,31.52,31.56296285117429,-0.0013611792839877124
2010-12-07,31.33,31.432962851174278,-0.0032756330245347076
2010-12-08,31.2,31.672962851174294,-0.01493269996232005
2010-12-09,31.44,31.90296285117428,-0.014511594215683932
2010-12-10,31.67,31.83296285117428,-0.0051193114488325975
2010-12-13,31.6,32.04296285117428,-0.013824029108408298
2010-12-14,31.81,31.59296285117429,0.006869794069271462
2010-12-15,31.36,32.06296285117429,-0.02192445078881866
2010-12-16,31.83,32.11296285117428,-0.008811483776369644
2010-12-17,31.88,32.17296285117429,-0.009105871054819525
2010-12-20,31.94,32.122962851174286,-0.005695702853499296
2010-12-21,31.89,32.162962851174285,-0.008486868962830019
2010-12-22,31.93,32.092962851174285,-0.0050778375287441335
2010-12-23,31.86,31.99296285117429,-0.004156003049570978
2010-12-27,31.76,32.15296285117428,-0.012221668435135391
2010-12-28,31.92,32.27296285117429,-0.010936797244243346
2010-12-29,32.04,32.28296285117428,-0.007526039425016617
2010-12-30,32.05,32.11296285117428,-0.0019606677672839856
2010-12-31,31.88,164.21078421051476,-0.8058592792594517
2011-01-03,31.95,164.16078421051142,-0.8053737367687709
2011-01-04,31.9,163.75078421051188,-0.80519177264525
2011-01-05,31.49,163.71078421051476,-0.8076485910695584
2011-01-06,31.45,163.8907842105101,-0.8081039141309866
2011-01-07,31.63,163.820784210511,-0.8069231559815072
2011-01-10,31.56,163.83078421051167,-0.8073622112468954
2011-01-11,31.57,163.88078421051497,-0.8073599650374726
2011-01-12,31.62,164.01078421051253,-0.8072077994614377
2011-01-13,31.75,164.2707842105132,-0.8067215655383227
2011-01-14,32.01,164.8407842105123,-0.8058126200181069
2011-01-18,32.58,164.63078421051497,-0.8021026252396415
2011-01-19,32.37,164.90078421051078,-0.8037001451813791
2011-01-20,32.64,164.8407842105123,-0.8019907503089975
2011-01-21,32.58,165.08078421051167,-0.802642081234277
2011-01-24,32.82,165.3007842105152,-0.8014528475666346
2011-01-25,33.04,164.90078421051078,-0.7996370959775336
2011-01-26,32.64,165.08078421051167,-0.8022786228203439
2011-01-27,32.82,165.03078421051387,-0.8011280128310201
2011-01-28,32.77,165.18078421051277,-0.8016113063233998
2011-01-31,32.92,165.9507842105141,-0.8016279335068409
2011-02-01,33.69,165.98078421051056,-0.7970246968030255
2011-02-02,33.72,166.01078421051253,-0.7968806655521798
2011-02-03,33.75,166.00078421051188,-0.7966877074676928
2011-02-04,33.74,166.070784210511,-0.7968336203119795
2011-02-07,33.81,165.9507842105141,-0.7962648976873113
2011-02-08,33.69,166.06078421051032,-0.7971224804208308
2011-02-09,33.8,166.0507842105152,-0.7964478146809041
2011-02-10,33.79,165.83078421051167,-0.7962380738843655
2011-02-11,33.57,165.66078421051142,-0.7973569897064997
2011-02-14,33.4,165.75078421051188,-0.7984926577627511
2011-02-15,33.49,165.73078421051056,-0.7979252909498025
2011-02-16,33.47,165.88078421051497,-0.7982285883244674
2011-02-17,33.62,165.7007842105141,-0.7971041587993478
2011-02-18,33.44,165.7007842105141,-0.7981904542013739
2011-02-22,33.44,165.56078421051032,-0.798019801854278
2011-02-23,33.3,165.43078421051277,-0.7987073557142464
2011-02-24,33.17,165.86078421051366,-0.8000130039304528
2011-02-25,33.6,166.3007842105152,-0.797956454868747
