date,FLIR,dcf,Deviation
2004-12-20,14.97,16.953905573528306,-0.11701761372470776
2004-12-21,15.13,17.393905573528304,-0.13015510311690603
2004-12-22,15.57,17.203905573528306,-0.09497294475054552
2004-12-23,15.38,17.053905573528304,-0.09815379628503407
2004-12-27,15.23,17.543905573528306,-0.13189227243788393
2004-12-28,15.72,17.483905573528304,-0.10088738846765244
2004-12-29,15.66,17.593905573528303,-0.10991906063415768
2004-12-30,15.77,17.773905573528303,-0.11274424550295992
2004-12-31,15.95,17.2868309805175,-0.07733233361419034
2005-01-03,15.7,16.6868309805175,-0.05913830982465529
2005-01-04,15.1,16.7168309805175,-0.09671874905009348
2005-01-05,15.13,16.5968309805175,-0.08838018427971972
2005-01-06,15.01,16.6068309805175,-0.09615506910324079
2005-01-07,15.02,16.7168309805175,-0.10150434508161621
2005-01-10,15.13,16.3068309805175,-0.07216797561239896
2005-01-11,14.72,16.266830980517497,-0.09509110793430564
2005-01-12,14.68,16.2368309805175,-0.09588268686084955
2005-01-13,14.65,16.316830980517498,-0.10215408754970345
2005-01-14,14.73,16.6668309805175,-0.11620871314898051
2005-01-18,15.08,16.386830980517498,-0.07974885333663384
2005-01-19,14.8,16.2768309805175,-0.09073209534983717
2005-01-20,14.69,16.0268309805175,-0.08341205957326026
2005-01-21,14.44,15.7268309805175,-0.0818239213044023
2005-01-24,14.14,16.0568309805175,-0.11937791353993077
2005-01-25,14.47,16.336830980517497,-0.11427130407015829
2005-01-26,14.75,16.586830980517497,-0.11074032059981775
2005-01-27,15.0,16.546830980517502,-0.09348200766290327
2005-01-28,14.96,16.8268309805175,-0.11094370548316312
2005-01-31,15.24,17.0568309805175,-0.10651632666072053
2005-02-01,15.47,16.876830980517497,-0.08335871717513388
2005-02-02,15.29,17.1568309805175,-0.10880977860290098
2005-02-03,15.57,17.2868309805175,-0.09931438460018449
2005-02-04,15.7,17.446830980517497,-0.10012311017789688
2005-02-07,15.86,17.4368309805175,-0.09043105265396689
2005-02-08,15.85,17.136830980517498,-0.07509153716813044
2005-02-09,15.55,17.2568309805175,-0.09890755622770286
2005-02-10,15.67,17.516830980517497,-0.10543179771338618
2005-02-11,15.93,17.5268309805175,-0.09110779822618853
2005-02-14,15.94,17.4668309805175,-0.0874131651139538
2005-02-15,15.88,17.4868309805175,-0.09188806035282826
2005-02-16,15.9,17.086830980517497,-0.06945881198630266
2005-02-17,15.5,17.0968309805175,-0.09339923769130953
2005-02-18,15.51,16.8068309805175,-0.07716094616651936
2005-02-22,15.22,17.2368309805175,-0.1170070636996493
2005-02-23,15.65,17.1768309805175,-0.08888897971047627
2005-02-24,15.59,17.126830980517497,-0.08973236101096038
2005-02-25,15.54,17.2168309805175,-0.09739486798790065
2005-02-28,15.63,17.4768309805175,-0.10567310415579789
2005-03-01,15.89,17.296830980517502,-0.08133460875591036
2005-03-02,15.71,17.496830980517498,-0.10212312061007567
2005-03-03,15.91,18.2568309805175,-0.12854536381598125
2005-03-04,16.67,18.6568309805175,-0.10649348662654756
2005-03-07,17.07,18.4268309805175,-0.07363344147195272
2005-03-08,16.84,18.4568309805175,-0.08760068194936488
2005-03-09,16.87,18.346830980517502,-0.08049515374539329
2005-03-10,16.76,18.2568309805175,-0.08198744799219637
2005-03-11,16.67,18.2168309805175,-0.08491218819408275
2005-03-14,16.63,18.1668309805175,-0.08459543561370886
2005-03-15,16.58,17.836830980517497,-0.0704626837519674
2005-03-16,16.25,17.846830980517502,-0.08947420313783905
2005-03-17,16.26,17.6668309805175,-0.07963120166083626
2005-03-18,16.08,17.4668309805175,-0.07939797333954701
2005-03-21,15.88,17.3968309805175,-0.08719007399774015
2005-03-22,15.81,17.2168309805175,-0.0817125394394278
2005-03-23,15.63,16.3668309805175,-0.04501977086429232
2005-03-24,14.78,16.2568309805175,-0.09084371869814989
2005-03-28,14.67,15.636830980517498,-0.06183036586646673
2005-03-29,14.05,17.016830980517497,-0.174346855998876
2005-03-30,15.43,16.7368309805175,-0.07808114821967882
2005-03-31,15.15,16.92279663076657,-0.1047578996218348
2005-04-01,15.3,16.762796630766566,-0.08726447400082016
2005-04-04,15.14,16.71279663076657,-0.09410732778685338
2005-04-05,15.09,16.71279663076657,-0.09709904731199592
2005-04-06,15.09,16.702796630766567,-0.09655847858410693
2005-04-07,15.08,16.432796630766568,-0.08232297040868697
2005-04-08,14.81,16.342796630766568,-0.09379035090487264
2005-04-11,14.72,13.872796630766567,0.06106940019249896
2005-04-12,12.25,14.212796630766569,-0.13810066250562436
2005-04-13,12.59,13.912796630766566,-0.09507769472036642
2005-04-14,12.29,13.852796630766568,-0.11281452203634124
2005-04-15,12.23,14.232796630766565,-0.14071701315798935
2005-04-18,12.61,14.582796630766568,-0.13528246198019322
2005-04-19,12.96,14.492796630766566,-0.10576265366979698
2005-04-20,12.87,14.652796630766565,-0.12166937654913035
2005-04-21,13.03,15.052796630766569,-0.13438012087615359
2005-04-22,13.43,14.902796630766565,-0.09882686231696958
2005-04-25,13.28,14.772796630766567,-0.10105037441980314
2005-04-26,13.15,14.812796630766565,-0.11225406465872168
2005-04-27,13.19,14.462796630766569,-0.08800487646068123
2005-04-28,12.84,14.922796630766568,-0.13957146788909747
2005-04-29,13.3,15.042796630766567,-0.11585589259393947
2005-05-02,13.42,14.862796630766566,-0.09707437076679903
2005-05-03,13.24,15.152796630766565,-0.12623390106634047
2005-05-04,13.53,15.052796630766569,-0.10116370187677348
2005-05-05,13.43,15.212796630766569,-0.11719059118696273
2005-05-06,13.59,14.952796630766567,-0.09113991612528893
2005-05-09,13.33,14.582796630766568,-0.08590921635178239
2005-05-10,12.96,14.632796630766569,-0.11431831337349319
2005-05-11,13.01,14.692796630766566,-0.11453208487503375
2005-05-12,13.07,14.542796630766567,-0.10127327419615673
2005-05-13,12.92,14.362796630766566,-0.10045373946714176
2005-05-16,12.74,14.172796630766568,-0.10109484162470983
2005-05-17,12.55,14.18279663076657,-0.11512515290704817
2005-05-18,12.56,14.442796630766566,-0.13036233071064396
2005-05-19,12.82,14.592796630766568,-0.12148436489746661
2005-05-20,12.97,14.772796630766567,-0.12203489128199141
2005-05-23,13.15,14.602796630766568,-0.09948756169798845
2005-05-24,12.98,14.51279663076657,-0.10561690277648483
2005-05-25,12.89,14.612796630766566,-0.11789643517923853
2005-05-26,12.99,14.76279663076657,-0.12008541979586396
2005-05-27,13.14,15.032796630766565,-0.12591114462978303
2005-05-31,13.41,15.522796630766567,-0.1361092772792598
2005-06-01,13.9,15.682796630766566,-0.1136784894136208
2005-06-02,14.06,15.642796630766567,-0.10118373767344713
2005-06-03,14.02,15.612796630766569,-0.10201866253915104
2005-06-06,13.99,15.762796630766566,-0.11246713843318501
2005-06-07,14.14,15.43279663076657,-0.08376943347968901
2005-06-08,13.81,15.292796630766567,-0.09696046227303035
2005-06-09,13.67,15.142796630766567,-0.09726054352299718
2005-06-10,13.52,15.372796630766567,-0.12052437011092998
2005-06-13,13.75,15.522796630766567,-0.1142060076502478
2005-06-14,13.9,16.252796630766568,-0.14476257128036174
2005-06-15,14.63,16.23279663076657,-0.09873816984368133
2005-06-16,14.61,16.452796630766567,-0.11200506954061273
2005-06-17,14.83,16.46279663076657,-0.09918099988644147
2005-06-20,14.84,16.432796630766568,-0.09692790987167876
2005-06-21,14.81,16.48279663076657,-0.10148742766407415
2005-06-22,14.86,16.222796630766567,-0.0840050369726032
2005-06-23,14.6,15.882796630766565,-0.0807664204603401
2005-06-24,14.26,15.842796630766568,-0.0999063907500265
2005-06-27,14.22,16.39279663076657,-0.13254581751405292
2005-06-28,14.77,16.812796630766567,-0.12150248858826695
2005-06-29,15.19,16.542796630766567,-0.08177557041658934
2005-06-30,14.92,16.404551286947225,-0.09049630562760058
2005-07-01,15.03,16.434551286947222,-0.08546331825090692
2005-07-05,15.06,16.354551286947224,-0.07915541455303765
2005-07-06,14.98,16.644551286947223,-0.10000577716099657
2005-07-07,15.27,16.654551286947225,-0.08313350885846726
2005-07-08,15.28,16.514551286947224,-0.07475536364848068
2005-07-11,15.14,16.354551286947224,-0.07426380984946812
2005-07-12,14.98,16.104551286947224,-0.06982816639285538
2005-07-13,14.73,16.064551286947225,-0.08307429588970683
2005-07-14,14.69,15.984551286947223,-0.08098765262208751
2005-07-15,14.61,15.854551286947224,-0.07849804541436889
2005-07-18,14.48,15.904551286947223,-0.08956878199489626
2005-07-19,14.53,15.864551286947224,-0.08412159050758938
2005-07-20,14.49,17.714551286947223,-0.1820283920667637
2005-07-21,16.34,17.864551286947222,-0.08533946710775431
2005-07-22,16.49,18.304551286947223,-0.09913115369515568
2005-07-25,16.93,18.124551286947224,-0.0659079095551185
2005-07-26,16.75,17.904551286947225,-0.06448367615830264
2005-07-27,16.53,17.924551286947224,-0.07780118255806745
2005-07-28,16.55,17.824551286947223,-0.07150537853261785
2005-07-29,16.45,19.424551286947224,-0.1531335907329835
2005-08-01,18.05,18.994551286947225,-0.04972748619738676
2005-08-02,17.62,18.444551286947224,-0.04470432888929854
2005-08-03,17.07,17.964551286947223,-0.04979535935290469
2005-08-04,16.59,17.714551286947223,-0.06348178222136724
2005-08-05,16.34,17.524551286947222,-0.06759381553064414
2005-08-08,16.15,17.604551286947224,-0.08262359336734093
2005-08-09,16.23,17.754551286947223,-0.0858681958393418
2005-08-10,16.38,17.554551286947223,-0.06690864766338789
2005-08-11,16.18,17.374551286947224,-0.06875292876453398
2005-08-12,16.0,17.514551286947224,-0.08647388460793448
2005-08-15,16.14,17.524551286947222,-0.07900637592806581
2005-08-16,16.15,17.584551286947224,-0.0815802043246946
2005-08-17,16.21,17.774551286947222,-0.08802198501045444
2005-08-18,16.4,17.724551286947225,-0.07472975002321536
2005-08-19,16.35,17.944551286947224,-0.08885991415717875
2005-08-22,16.57,17.914551286947223,-0.07505358439688525
2005-08-23,16.54,17.624551286947224,-0.06153639143995937
2005-08-24,16.25,17.634551286947225,-0.07851355355846479
2005-08-25,16.26,17.624551286947224,-0.0774233207263445
2005-08-26,16.25,17.464551286947223,-0.0695438014405193
2005-08-29,16.09,17.564551286947225,-0.08395041028136085
2005-08-30,16.19,17.524551286947222,-0.07615323582871036
2005-08-31,16.15,17.174551286947224,-0.05965519970969435
2005-09-01,15.8,16.774551286947222,-0.05809701077998719
2005-09-02,15.4,16.684551286947222,-0.07699046050774894
2005-09-06,15.31,16.884551286947225,-0.09325396098411265
2005-09-07,15.51,16.524551286947222,-0.061396601295226616
2005-09-08,15.15,16.374551286947224,-0.07478380723161304
2005-09-09,15.0,16.754551286947223,-0.10472087595172552
2005-09-12,15.38,16.564551286947225,-0.07151122094569773
2005-09-13,15.19,16.194551286947224,-0.06203020195791964
2005-09-14,14.82,16.184551286947222,-0.08431196285606801
2005-09-15,14.81,16.424551286947224,-0.09830108955428973
2005-09-16,15.05,16.284551286947224,-0.07581119462203234
2005-09-19,14.91,15.894551286947223,-0.06194269150307796
2005-09-20,14.52,15.824551286947223,-0.08243843779780813
2005-09-21,14.45,15.744551286947223,-0.08222217726969783
2005-09-22,14.37,15.944551286947224,-0.09875168379534194
2005-09-23,14.57,16.214551286947223,-0.10142440933725339
2005-09-26,14.84,16.214551286947223,-0.08477269969559642
2005-09-27,14.84,16.334551286947224,-0.09149631726593588
2005-09-28,14.96,16.314551286947225,-0.08302718616790639
2005-09-29,14.94,16.164551286947223,-0.07575535288356816
2005-09-30,14.79,16.506071040656305,-0.1039660520319724
2005-10-03,14.78,16.646071040656306,-0.11210279207019014
2005-10-04,14.92,16.066071040656308,-0.07133486698497071
2005-10-05,14.34,15.816071040656306,-0.09332728949319735
2005-10-06,14.09,15.656071040656306,-0.10002963301517154
2005-10-07,13.93,13.736071040656306,0.014118226294090874
2005-10-10,12.01,13.716071040656306,-0.12438482095924397
2005-10-11,11.99,13.576071040656306,-0.11682842818857486
2005-10-12,11.85,13.796071040656306,-0.14105980136818197
2005-10-13,12.07,13.716071040656306,-0.12001039042282058
2005-10-14,11.99,13.356071040656307,-0.10228090555208513
2005-10-17,11.63,12.946071040656307,-0.10165794985391852
2005-10-18,11.22,12.706071040656306,-0.1169575579973734
2005-10-19,10.98,12.736071040656306,-0.13788169326714217
2005-10-20,11.01,12.666071040656306,-0.13074859878335998
2005-10-21,10.94,12.776071040656307,-0.14371171190372378
2005-10-24,11.05,12.846071040656305,-0.13981481458197997
2005-10-25,11.12,12.676071040656305,-0.12275657304739596
2005-10-26,10.95,12.386071040656306,-0.11594241918543147
2005-10-27,10.66,12.226071040656306,-0.1280927483120724
2005-10-28,10.5,12.206071040656306,-0.1397723341912135
2005-10-31,10.48,11.996071040656306,-0.12638063208513317
2005-11-01,10.27,12.386071040656306,-0.17084279863327678
2005-11-02,10.66,12.686071040656307,-0.15970831584997092
2005-11-03,10.96,13.326071040656306,-0.17755203566285183
2005-11-04,11.6,13.826071040656306,-0.16100532350155183
2005-11-07,12.1,13.606071040656307,-0.1106911051806223
2005-11-08,11.88,13.956071040656306,-0.14875755752520692
2005-11-09,12.23,13.916071040656306,-0.12115999090047669
2005-11-10,12.19,13.776071040656307,-0.11513232154330888
2005-11-11,12.05,13.566071040656306,-0.11175461459053071
2005-11-14,11.84,13.296071040656306,-0.10951137642119824
2005-11-15,11.57,13.136071040656306,-0.11921913605744794
2005-11-16,11.41,13.386071040656306,-0.1476214368394254
2005-11-17,11.66,13.266071040656305,-0.12106606663979158
2005-11-18,11.54,13.496071040656306,-0.14493633256402771
2005-11-21,11.77,13.526071040656307,-0.1298286128601539
2005-11-22,11.8,13.976071040656306,-0.15569976957945675
2005-11-23,12.25,13.956071040656306,-0.12224579795318069
2005-11-25,12.23,13.546071040656306,-0.09715518519771049
2005-11-28,11.82,13.646071040656306,-0.13381661543574086
2005-11-29,11.92,14.126071040656306,-0.15617017883507767
2005-11-30,12.4,12.696071040656307,-0.023319894769665783
2005-12-01,10.97,13.216071040656306,-0.16994998239240444
2005-12-02,11.49,13.106071040656307,-0.12330705637433959
2005-12-05,11.38,13.216071040656306,-0.1389271467297687
2005-12-06,11.49,12.976071040656306,-0.11452395998759446
2005-12-07,11.25,13.296071040656306,-0.15388538722453382
2005-12-08,11.57,13.136071040656306,-0.11921913605744794
2005-12-09,11.41,13.286071040656307,-0.14120585648800144
2005-12-12,11.56,13.336071040656305,-0.1331779828738
2005-12-13,11.61,13.376071040656306,-0.13203212178586432
2005-12-14,11.65,13.416071040656306,-0.13163846817032876
2005-12-15,11.69,13.316071040656306,-0.12211342487522225
2005-12-16,11.59,13.236071040656306,-0.12436251177560065
2005-12-19,11.51,13.196071040656307,-0.12777068533972136
2005-12-20,11.47,13.186071040656307,-0.13014271160569246
2005-12-21,11.46,13.096071040656305,-0.12492838772614911
2005-12-22,11.37,13.126071040656306,-0.13378497154381574
2005-12-23,11.4,12.946071040656307,-0.1194239577243914
2005-12-27,11.22,12.956071040656306,-0.13399672132149432
2005-12-28,11.23,12.896071040656306,-0.12919214196353523
2005-12-29,11.17,12.896071040656306,-0.13384472179275952
2005-12-30,11.17,12.72821595372494,-0.12242218071959443
2006-01-03,11.36,13.018215953724939,-0.12737658981993372
2006-01-04,11.65,12.948215953724938,-0.10026214872879591
2006-01-05,11.58,12.90821595372494,-0.10289694241919267
2006-01-06,11.54,13.378215953724938,-0.13740366877641252
2006-01-09,12.01,13.42821595372494,-0.10561462212197537
2006-01-10,12.06,13.578215953724941,-0.11181262390427993
2006-01-11,12.21,13.808215953724938,-0.11574384113639236
2006-01-12,12.44,13.78821595372494,-0.09778030444618291
2006-01-13,12.42,13.68821595372494,-0.09265020058218942
2006-01-17,12.32,13.36821595372494,-0.07841105779211055
2006-01-18,12.0,13.338215953724939,-0.1003294562307051
2006-01-19,11.97,12.97821595372494,-0.07768525021619521
2006-01-20,11.61,12.88821595372494,-0.09917710552914127
2006-01-23,11.52,12.95821595372494,-0.11098873169431278
2006-01-24,11.59,12.91821595372494,-0.10281728982413807
2006-01-25,11.55,13.148215953724941,-0.12155382596010367
2006-01-26,11.78,13.18821595372494,-0.10677835111785516
2006-01-27,11.82,13.24821595372494,-0.10780439862345204
2006-01-30,11.88,13.21821595372494,-0.1012402852555776
2006-01-31,11.85,13.268215953724939,-0.10688821757734412
2006-02-01,11.9,13.21821595372494,-0.09972722176274185
2006-02-02,11.85,13.398215953724941,-0.11555388859772109
2006-02-03,12.03,13.81821595372494,-0.12941004538598888
2006-02-06,12.45,13.85821595372494,-0.10161596257607952
2006-02-07,12.49,13.878215953724938,-0.10002841563741038
2006-02-08,12.51,14.20821595372494,-0.119523517889642
2006-02-09,12.84,14.28821595372494,-0.10135736738689127
2006-02-10,12.92,13.93821595372494,-0.07305210057768019
2006-02-13,12.57,13.898215953724941,-0.09556737052779485
2006-02-14,12.53,14.17821595372494,-0.1162498835611202
2006-02-15,12.81,14.22821595372494,-0.09967630223897828
2006-02-16,12.86,14.21821595372494,-0.09552646816910315
2006-02-17,12.85,13.86821595372494,-0.07342083200337335
2006-02-21,12.5,13.99821595372494,-0.10702906418058677
2006-02-22,12.63,14.308215953724938,-0.1172903707319316
2006-02-23,12.94,14.398215953724941,-0.10127754427434388
2006-02-24,13.03,14.488215953724938,-0.10064841374413869
2006-02-27,13.12,14.28821595372494,-0.08176079907445599
2006-02-28,12.92,14.29821595372494,-0.09639076358794885
2006-03-01,12.93,14.29821595372494,-0.0956913756340696
2006-03-02,12.93,14.28821595372494,-0.0950584704293228
2006-03-03,12.92,14.308215953724938,-0.0970222953172255
2006-03-06,12.94,14.448215953724938,-0.10438769454688979
2006-03-07,13.08,14.768215953724939,-0.11431414322588673
2006-03-08,13.4,14.86821595372494,-0.09874862984870136
2006-03-09,13.5,14.948215953724938,-0.0968821937151676
2006-03-10,13.58,15.218215953724938,-0.10764835764628211
2006-03-13,13.85,15.36821595372494,-0.09878934277709417
2006-03-14,14.0,15.31821595372494,-0.08605544912718033
2006-03-15,13.95,15.03821595372494,-0.07236336790704168
2006-03-16,13.67,14.948215953724938,-0.08550959911750677
2006-03-17,13.58,14.88821595372494,-0.0878692220606615
2006-03-20,13.52,15.13821595372494,-0.10689608066575107
2006-03-21,13.77,15.15821595372494,-0.09158175064683671
2006-03-22,13.79,15.09821595372494,-0.0866470553696237
2006-03-23,13.73,15.26821595372494,-0.10074627961688387
2006-03-24,13.9,15.60821595372494,-0.10944338281770571
2006-03-27,14.24,15.31821595372494,-0.07038782825507484
2006-03-28,13.95,15.328215953724941,-0.0899136571330742
2006-03-29,13.96,15.41821595372494,-0.09457747628529256
2006-03-30,14.05,15.578215953724941,-0.09809954864308612
2006-03-31,14.21,15.53561842801097,-0.08532768966704651
2006-04-03,13.97,15.72561842801097,-0.11164066049598442
2006-04-04,14.16,15.62561842801097,-0.09379586700924791
2006-04-05,14.06,15.71561842801097,-0.10534860181257988
