date,HSIC,dcf,Deviation
2012-03-08,28.73,30.580196501835456,-0.0605030939459269
2012-03-09,28.99,30.410196501835458,-0.04670132604206423
2012-03-12,28.82,31.100196501835455,-0.07331775224316939
2012-03-13,29.51,31.260196501835456,-0.05598801983642976
2012-03-14,29.67,31.550196501835458,-0.059593812727159245
2012-03-15,29.96,31.500196501835457,-0.04889482202898998
2012-03-16,29.91,31.680196501835457,-0.05587706824144534
2012-03-19,30.09,31.46019650183546,-0.04355333577638387
2012-03-20,29.87,31.340196501835457,-0.046910889717917126
2012-03-21,29.75,31.050196501835458,-0.0418740184706593
2012-03-22,29.46,31.150196501835456,-0.05425957751938626
2012-03-23,29.56,31.610196501835457,-0.06485870790826664
2012-03-26,30.02,31.550196501835458,-0.048500379442848685
2012-03-27,29.96,31.480196501835458,-0.048290565840236166
2012-03-28,29.89,31.340196501835457,-0.04627273162599743
2012-03-29,29.75,31.270196501835457,-0.048614868849520265
2012-03-30,29.68,31.012945756954096,-0.0429803014328366
2012-04-02,29.89,31.192945756954096,-0.041770526166597155
2012-04-03,30.07,30.942945756954096,-0.0282114625999339
2012-04-04,29.82,30.962945756954095,-0.03691334041423999
2012-04-05,29.84,30.492945756954096,-0.021413010148591094
2012-04-09,29.37,30.062945756954097,-0.023049828934139094
2012-04-10,28.94,30.232945756954095,-0.042766119032800254
2012-04-11,29.11,30.562945756954097,-0.047539454099364886
2012-04-12,29.44,30.012945756954096,-0.01908995410160097
2012-04-13,28.89,30.052945756954095,-0.038696564601657935
2012-04-16,28.93,30.622945756954095,-0.055283569725477766
2012-04-17,29.5,30.452945756954094,-0.031292399906386215
2012-04-18,29.33,30.192945756954096,-0.02858103889234931
2012-04-19,29.07,30.312945756954097,-0.04100379312917657
2012-04-20,29.19,29.862945756954094,-0.02253447340496828
2012-04-23,28.74,30.222945756954097,-0.04906688344940313
2012-04-24,29.1,30.782945756954096,-0.05467136804390804
2012-04-25,29.66,31.092945756954094,-0.046085879676859176
2012-04-26,29.97,31.432945756954094,-0.046541796249892964
2012-04-27,30.31,31.212945756954095,-0.028928565858059807
2012-04-30,30.09,31.102945756954096,-0.03256751835885574
2012-05-01,29.98,31.202945756954094,-0.039193278944874566
2012-05-02,30.08,31.062945756954097,-0.0316436748995077
2012-05-03,29.94,30.482945756954095,-0.01781145960377639
2012-05-04,29.36,30.432945756954094,-0.03525605984786806
2012-05-07,29.31,31.522945756954094,-0.07020110918618416
2012-05-08,30.4,31.142945756954095,-0.0238559885359656
2012-05-09,30.02,30.972945756954097,-0.030767036640037437
2012-05-10,29.85,31.152945756954097,-0.041824159009529516
2012-05-11,30.03,30.892945756954095,-0.02793342414618527
2012-05-14,29.77,31.002945756954094,-0.0397686647784925
2012-05-15,29.88,30.762945756954096,-0.028701599772983477
2012-05-16,29.64,30.022945756954094,-0.012755102715575228
2012-05-17,28.9,29.752945756954094,-0.028667607030296804
2012-05-18,28.63,30.372945756954095,-0.057384811170481775
2012-05-21,29.25,30.202945756954094,-0.031551417686954686
2012-05-22,29.08,30.362945756954094,-0.042253665610170854
2012-05-23,29.24,30.552945756954095,-0.04297280423951466
2012-05-24,29.43,30.742945756954096,-0.0427072202948251
2012-05-25,29.62,31.032945756954096,-0.04553050709462447
2012-05-29,29.91,30.472945756954097,-0.018473624487899354
2012-05-30,29.35,30.262945756954096,-0.030167114737807976
2012-05-31,29.14,29.502945756954094,-0.012302017566111823
2012-06-01,28.38,29.762945756954096,-0.0464653521948839
2012-06-04,28.64,30.222945756954097,-0.05237562776586302
2012-06-05,29.1,30.312945756954097,-0.040014116961095136
2012-06-06,29.19,30.162945756954095,-0.032256324193063235
2012-06-07,29.04,30.272945756954094,-0.04072764397798556
2012-06-08,29.15,29.992945756954096,-0.02810480050158637
2012-06-11,28.87,30.312945756954097,-0.04760163424971886
2012-06-12,29.19,30.232945756954095,-0.03449699428360198
2012-06-13,29.11,30.792945756954094,-0.05465361353335374
2012-06-14,29.67,31.642945756954095,-0.06235025563384866
2012-06-15,30.52,32.162945756954095,-0.05108194284719292
2012-06-18,31.04,32.3929457569541,-0.041766678680763336
2012-06-19,31.27,31.712945756954095,-0.013967348235285448
2012-06-20,30.59,31.082945756954096,-0.015859042473276852
2012-06-21,29.96,31.402945756954097,-0.045949375836327744
2012-06-22,30.28,30.952945756954094,-0.02174092773715741
2012-06-25,29.83,30.902945756954097,-0.034719853744449414
2012-06-26,29.78,31.412945756954095,-0.05198321003029771
2012-06-27,30.29,31.562945756954097,-0.04033038509004305
2012-06-28,30.44,31.902945756954097,-0.04585613404164124
2012-06-29,30.78,31.92196757749002,-0.035773721488749466
2012-07-02,30.95,32.15196757749002,-0.037383950907300956
2012-07-03,31.18,32.03196757749002,-0.02659741632882795
2012-07-05,31.06,31.53196757749002,-0.014967907610908049
2012-07-06,30.56,31.69196757749002,-0.03571780687716053
2012-07-09,30.72,31.75196757749002,-0.03250090171487885
2012-07-10,30.78,31.77196757749002,-0.031221471414090596
2012-07-11,30.8,31.06196757749002,-0.008433708419677277
2012-07-12,30.09,31.49196757749002,-0.044518259268503946
2012-07-13,30.52,31.34196757749002,-0.0262257809902261
2012-07-16,30.37,31.64196757749002,-0.04019875105348669
2012-07-17,30.67,31.81196757749002,-0.03589742051346956
2012-07-18,30.84,31.95196757749002,-0.03480122389312246
2012-07-19,30.98,31.54196757749002,-0.017816503555443064
2012-07-20,30.57,30.86196757749002,-0.009460433031592386
2012-07-23,29.89,30.24196757749002,-0.01163838221134783
2012-07-24,29.27,30.51196757749002,-0.04070427691481526
2012-07-25,29.54,30.86196757749002,-0.04283484434914098
2012-07-26,29.89,31.62196757749002,-0.05477102502384812
2012-07-27,30.65,31.09196757749002,-0.014214847496817784
2012-07-30,30.12,30.31196757749002,-0.006333062246760113
2012-07-31,29.34,30.39196757749002,-0.03461334231842128
2012-08-01,29.42,30.35196757749002,-0.030705343075721814
2012-08-02,29.38,30.93196757749002,-0.0501735808949777
2012-08-03,29.96,30.99196757749002,-0.03329790452670556
2012-08-06,30.02,31.35196757749002,-0.042484337679857154
2012-08-07,30.38,31.19196757749002,-0.026031303587144783
2012-08-08,30.22,31.02196757749002,-0.025851602593767842
2012-08-09,30.05,31.23196757749002,-0.03784480034943127
2012-08-10,30.26,31.23196757749002,-0.031120920418428955
2012-08-13,30.26,31.08196757749002,-0.0264451590923509
2012-08-14,30.11,31.47196757749002,-0.04327557767516743
2012-08-15,30.5,31.37196757749002,-0.027794481660617154
2012-08-16,30.4,31.61196757749002,-0.03833888461764179
2012-08-17,30.64,31.42196757749002,-0.024886015669184358
2012-08-20,30.45,31.51196757749002,-0.033700452847908346
2012-08-21,30.54,31.30196757749002,-0.024342481845708974
2012-08-22,30.33,30.79196757749002,-0.015002859961041781
2012-08-23,29.82,30.87196757749002,-0.03407517110302527
2012-08-24,29.9,30.77196757749002,-0.02833642584908591
2012-08-27,29.8,30.85196757749002,-0.0340972605668608
2012-08-28,29.88,31.08196757749002,-0.038670897345652655
2012-08-29,30.11,30.96196757749002,-0.027516583865600963
2012-08-30,29.99,31.09196757749002,-0.03544219498954526
2012-08-31,30.12,31.25196757749002,-0.03622068193573025
2012-09-04,30.28,31.15196757749002,-0.027990770577203894
2012-09-05,30.18,31.53196757749002,-0.04287609310036078
2012-09-06,30.56,31.70196757749002,-0.03602197796394424
2012-09-07,30.73,31.50196757749002,-0.02450537654802354
2012-09-10,30.53,31.20196757749002,-0.021536064218424356
2012-09-11,30.23,31.16196757749002,-0.029907212218628687
2012-09-12,30.19,31.36196757749002,-0.037369070502170754
2012-09-13,30.39,31.19196757749002,-0.025710708229536805
2012-09-14,30.22,31.16196757749002,-0.030228116217233203
2012-09-17,30.19,31.26196757749002,-0.03428983076106451
2012-09-18,30.29,31.73196757749002,-0.04544211051422231
2012-09-19,30.76,32.01196757749002,-0.039109360412146854
2012-09-20,31.04,32.24196757749002,-0.03727959761144317
2012-09-21,31.27,32.28196757749002,-0.03134776636711756
2012-09-24,31.31,32.45196757749002,-0.03518947117037463
2012-09-25,31.48,32.08196757749002,-0.018763424532365125
2012-09-26,31.11,32.19196757749002,-0.03360986168010982
2012-09-27,31.22,32.04196757749002,-0.025652843431108963
2012-09-28,31.07,32.05179572578407,-0.030631535723730563
2012-10-01,31.06,32.04179572578407,-0.03064109559234285
2012-10-02,31.05,31.97179572578407,-0.028831528065865752
2012-10-03,30.98,32.17179572578407,-0.0370447374446341
2012-10-04,31.18,32.08179572578407,-0.028109265874394218
2012-10-05,31.09,32.18179572578407,-0.03392587955896209
2012-10-08,31.19,31.34179572578407,-0.0048432363962856995
2012-10-09,30.35,31.22179572578407,-0.02792266445661573
2012-10-10,30.23,31.461795725784068,-0.03915211123103712
2012-10-11,30.47,31.20179572578407,-0.023453641329346353
2012-10-12,30.21,31.24179572578407,-0.03302613379974573
2012-10-15,30.25,31.251795725784067,-0.03205562120571337
2012-10-16,30.26,31.34179572578407,-0.034516073528425895
2012-10-17,30.35,30.621795725784068,-0.008875891153411697
2012-10-18,29.63,30.371795725784068,-0.02442383494481104
2012-10-19,29.38,30.44179572578407,-0.03487953652105791
2012-10-22,29.45,29.981795725784067,-0.017737287340888974
2012-10-23,28.99,30.231795725784067,-0.041075817561342154
2012-10-24,29.24,30.33179572578407,-0.03599509028922976
2012-10-25,29.34,30.08179572578407,-0.024659290041925686
2012-10-26,29.09,29.911795725784067,-0.027473968240418145
2012-10-31,28.92,30.77179572578407,-0.06017834455570714
2012-11-01,29.78,30.211795725784068,-0.014292289333055264
2012-11-02,29.22,30.731795725784067,-0.049193211463255504
2012-11-05,29.74,31.26179572578407,-0.04867908865929049
2012-11-06,30.27,31.70179572578407,-0.045164499139698444
2012-11-07,30.71,31.08179572578407,-0.01196184831353364
2012-11-08,30.09,31.231795725784067,-0.03655876004726277
2012-11-09,30.24,31.211795725784068,-0.031135527552529463
2012-11-12,30.22,31.43179572578407,-0.038553181509448864
2012-11-13,30.44,31.44179572578407,-0.03186191191244647
2012-11-14,30.45,31.70179572578407,-0.03948658734072741
2012-11-15,30.71,31.72179572578407,-0.031895915809131314
2012-11-16,30.73,32.16179572578407,-0.04451852558208369
2012-11-19,31.17,32.241795725784065,-0.03324243273853811
2012-11-20,31.25,32.32179572578407,-0.03316015406065653
2012-11-21,31.33,32.66179572578407,-0.04077533693999302
2012-11-23,31.67,32.59179572578407,-0.028283060360948853
2012-11-26,31.6,32.381795725784066,-0.024143062738227306
2012-11-27,31.39,32.41179572578407,-0.031525427792672756
2012-11-28,31.42,32.66179572578407,-0.03801982402344639
2012-11-29,31.67,32.66179572578407,-0.030365621477484006
2012-11-30,31.67,32.631795725784066,-0.029474189341780588
2012-12-03,31.64,32.60179572578407,-0.029501311334927727
2012-12-04,31.61,32.381795725784066,-0.023834247251752094
2012-12-05,31.39,32.241795725784065,-0.02641899145533244
2012-12-06,31.25,32.32179572578407,-0.03316015406065653
2012-12-07,31.33,32.34179572578407,-0.03128446343433644
2012-12-10,31.35,32.76179572578407,-0.043092745513731434
2012-12-11,31.77,32.72179572578407,-0.029087515054501578
2012-12-12,31.73,32.701795725784066,-0.029716891816367275
2012-12-13,31.71,32.881795725784066,-0.03563660986024586
2012-12-14,31.89,33.16179572578407,-0.03835123213171521
2012-12-17,32.17,33.241795725784065,-0.03224241357553148
2012-12-18,32.25,32.991795725784065,-0.022484248264314055
2012-12-19,32.0,33.15179572578406,-0.03474308708074736
2012-12-20,32.16,32.73179572578407,-0.017469121785262942
2012-12-21,31.74,32.84179572578407,-0.033548583487444605
2012-12-24,31.85,32.561795725784066,-0.021859842490825176
2012-12-26,31.57,32.451795725784066,-0.027172478627537022
2012-12-27,31.46,32.35179572578407,-0.027565571115216958
2012-12-28,31.36,32.8991173752825,-0.04678293820851431
2012-12-31,31.54,33.6791173752825,-0.06351465067942741
2013-01-02,32.32,33.6891173752825,-0.04063975200154735
2013-01-03,32.33,33.65911737528249,-0.0394875884730872
2013-01-04,32.3,33.9391173752825,-0.04829581621578216
2013-01-07,32.58,33.7691173752825,-0.03521316124634277
2013-01-08,32.41,33.9391173752825,-0.0450547183762694
2013-01-09,32.58,34.0491173752825,-0.04314700316869258
2013-01-10,32.69,33.9391173752825,-0.036804651148418466
2013-01-11,32.58,34.3191173752825,-0.050674886427442334
2013-01-14,32.96,34.309117375282504,-0.03932241568692918
2013-01-15,32.95,34.2891173752825,-0.039053713766566855
2013-01-16,32.93,34.5391173752825,-0.04658825985038184
2013-01-17,33.18,34.6791173752825,-0.04322824479815035
2013-01-18,33.32,34.83911737528249,-0.043603784760639974
2013-01-22,33.48,34.9991173752825,-0.043404448146322494
2013-01-23,33.64,35.4991173752825,-0.05237080560704244
2013-01-24,34.14,35.7891173752825,-0.046078738349145554
2013-01-25,34.43,35.5391173752825,-0.031208354545515404
2013-01-28,34.18,35.4791173752825,-0.03661639497795299
2013-01-29,34.12,35.3691173752825,-0.03531661143897924
2013-01-30,34.01,35.2191173752825,-0.03433127986708395
2013-01-31,33.86,35.6891173752825,-0.05125140406384232
2013-02-01,34.33,35.5291173752825,-0.033750271998502446
2013-02-04,34.17,35.7891173752825,-0.04524049470973346
2013-02-05,34.43,36.1191173752825,-0.04676518968424237
2013-02-06,34.76,36.1191173752825,-0.03762875380262176
2013-02-07,34.76,36.309117375282504,-0.04266469380875315
2013-02-08,34.95,36.4391173752825,-0.04086590133197354
2013-02-11,35.08,36.7991173752825,-0.04671626652755567
2013-02-12,35.44,36.3591173752825,-0.02527886928045553
2013-02-13,35.0,36.0291173752825,-0.028563491149758757
2013-02-14,34.67,36.1391173752825,-0.04065172262030148
2013-02-15,34.78,36.379117375282505,-0.043957014096472014
2013-02-19,35.02,36.0291173752825,-0.028008384573272815
2013-02-20,34.67,35.6091173752825,-0.026372947281596337
2013-02-21,34.25,35.7791173752825,-0.04273770532804899
2013-02-22,34.42,35.6191173752825,-0.03366499407182422
2013-02-25,34.26,35.5991173752825,-0.03761658923072886
2013-02-26,34.24,36.0491173752825,-0.050184789725890466
2013-02-27,34.69,36.3491173752825,-0.04564395218054762
2013-02-28,34.99,36.199117375282505,-0.03340184686679992
2013-03-01,34.84,36.1691173752825,-0.03674729912515906
2013-03-04,34.81,36.6091173752825,-0.049143970253082814
2013-03-05,35.25,36.5491173752825,-0.03554442538087299
2013-03-06,35.19,36.379117375282505,-0.03268681213498714
2013-03-07,35.02,36.7791173752825,-0.04782924389764498
2013-03-08,35.42,36.6191173752825,-0.03274566568586623
2013-03-11,35.26,36.6691173752825,-0.03842790544591457
2013-03-12,35.31,36.7591173752825,-0.03942198504082994
2013-03-13,35.4,36.8991173752825,-0.04062745891821007
2013-03-14,35.54,36.6091173752825,-0.029203582384216165
2013-03-15,35.25,36.5491173752825,-0.03554442538087299
2013-03-18,35.19,36.6691173752825,-0.04033686876465492
2013-03-19,35.31,37.0091173752825,-0.0459107780943
2013-03-20,35.65,36.8891173752825,-0.03359032320227784
2013-03-21,35.53,36.879117375282505,-0.03658214922970804
2013-03-22,35.52,36.7691173752825,-0.03397191622886753
2013-03-25,35.41,37.0991173752825,-0.04552985339774929
2013-03-26,35.74,37.129117375282505,-0.03741315370473264
2013-03-27,35.77,37.6491173752825,-0.049911326115607224
2013-03-28,36.29,37.06993422830885,-0.021039536339755638
2013-04-01,36.05,37.129934228308855,-0.02908527178282705
2013-04-02,36.11,36.719934228308865,-0.01661043901975845
2013-04-03,35.7,36.85993422830886,-0.03146870043566197
2013-04-04,35.84,36.489934228308854,-0.017811329125516306
2013-04-05,35.47,36.85993422830886,-0.03770853793985818
2013-04-08,35.84,36.61993422830886,-0.02129807834842945
2013-04-09,35.6,37.019934228308855,-0.0383559360087421
2013-04-10,36.0,37.229934228308856,-0.03303616441453827
2013-04-11,36.21,37.059934228308855,-0.022934045783049917
2013-04-12,36.04,36.31993422830885,-0.0077074541641285466
2013-04-15,35.3,36.809934228308855,-0.04101974806430475
2013-04-16,35.79,36.449934228308855,-0.018105224118520336
2013-04-17,35.43,36.36993422830886,-0.025843715372387166
2013-04-18,35.35,36.879934228308855,-0.04148419080244681
2013-04-19,35.86,36.599934228308854,-0.020216818524677604
2013-04-22,35.58,36.239934228308854,-0.018210138687099198
2013-04-23,35.22,36.169934228308854,-0.02626308973394198
2013-04-24,35.15,36.25993422830886,-0.030610486530952108
2013-04-25,35.24,36.219934228308865,-0.027055107889814023
2013-04-26,35.2,36.28993422830886,-0.03003406458253166
2013-04-29,35.27,36.469934228308865,-0.032902012402793
2013-04-30,35.45,36.11993422830886,-0.018547493029037576
2013-05-01,35.1,36.339934228308856,-0.034120431273178875
2013-05-02,35.32,36.599934228308854,-0.03497094339909679
2013-05-03,35.58,36.75993422830886,-0.032098377025935765
2013-05-06,35.74,37.059934228308855,-0.03561620536554
2013-05-07,36.04,37.50993422830886,-0.039187864723033705
2013-05-08,36.49,37.599934228308854,-0.029519578985677808
2013-05-09,36.58,38.03993422830886,-0.03837898928916639
2013-05-10,37.02,38.17993422830885,-0.03038072882401155
2013-05-13,37.16,38.43993422830886,-0.03329699319220636
2013-05-14,37.42,38.659934228308856,-0.032072848882420235
2013-05-15,37.64,38.409934228308856,-0.020045184762159773
2013-05-16,37.39,38.419934228308854,-0.02680728764886775
2013-05-17,37.4,38.38993422830886,-0.025786296543818477
2013-05-20,37.37,38.729934228308856,-0.03511325943112087
2013-05-21,37.71,38.39993422830886,-0.017967067969617223
2013-05-22,37.38,38.54993422830886,-0.030348540191534767
2013-05-23,37.53,38.31993422830885,-0.0206141853898405
2013-05-24,37.3,38.85993422830886,-0.04014248246391716
2013-05-28,37.84,38.36993422830886,-0.013811184172368818
2013-05-29,37.35,38.74993422830885,-0.036127396244356125
2013-05-30,37.73,38.77993422830885,-0.027074162171797034
2013-05-31,37.76,38.77993422830885,-0.02630056622335153
2013-06-03,37.76,38.56993422830885,-0.020999108360272856
2013-06-04,37.55,37.86993422830886,-0.008448238287926513
2013-06-05,36.85,37.879934228308855,-0.027189440776250073
2013-06-06,36.86,38.449934228308855,-0.041350765878248597
2013-06-07,37.43,38.769934228308855,-0.03456116846673596
2013-06-10,37.75,38.85993422830886,-0.02856243198425923
2013-06-11,37.84,38.52993422830885,-0.017906447081395216
