date,HON,dcf,Deviation
1998-03-23,40.28,,
1998-03-24,40.88,,
1998-03-25,40.82,,
1998-03-26,40.22,,
1998-03-27,40.16,,
1998-03-30,39.56,,
1998-03-31,40.04,,
1998-04-01,40.46,,
1998-04-02,42.13,,
1998-04-03,42.66,,
1998-04-06,43.26,,
1998-04-07,43.74,,
1998-04-08,43.32,,
1998-04-09,43.2,,
1998-04-13,43.74,,
1998-04-14,44.93,,
1998-04-15,44.33,,
1998-04-16,43.91,,
1998-04-17,44.27,,
1998-04-20,43.56,,
1998-04-21,44.75,,
1998-04-22,43.86,,
1998-04-23,43.32,,
1998-04-24,42.19,,
1998-04-27,41.17,,
1998-04-28,40.76,,
1998-04-29,41.35,,
1998-04-30,41.77,,
1998-05-01,42.01,,
1998-05-04,42.54,,
1998-05-05,42.19,,
1998-05-06,42.07,,
1998-05-07,42.07,,
1998-05-08,41.89,,
1998-05-11,41.59,,
1998-05-12,42.01,,
1998-05-13,42.37,,
1998-05-14,41.65,,
1998-05-15,41.11,,
1998-05-18,40.64,,
1998-05-19,40.94,,
1998-05-20,42.07,,
1998-05-21,41.65,,
1998-05-22,40.7,,
1998-05-26,39.8,,
1998-05-27,38.37,,
1998-05-28,39.21,,
1998-05-29,40.76,,
1998-06-01,41.65,,
1998-06-02,41.59,,
1998-06-03,40.64,,
1998-06-04,40.22,,
1998-06-05,41.53,,
1998-06-08,41.47,,
1998-06-09,41.35,,
1998-06-10,40.99,,
1998-06-11,40.04,,
1998-06-12,40.22,,
1998-06-15,39.15,,
1998-06-16,38.61,,
1998-06-17,39.68,,
1998-06-18,40.58,,
1998-06-19,40.28,,
1998-06-22,40.16,,
1998-06-23,40.76,,
1998-06-24,41.53,,
1998-06-25,41.47,,
1998-06-26,41.83,,
1998-06-29,41.53,,
1998-06-30,42.31,,
1998-07-01,41.71,,
1998-07-02,42.25,,
1998-07-06,42.31,,
1998-07-07,42.66,,
1998-07-08,42.84,,
1998-07-09,42.25,,
1998-07-10,41.83,,
1998-07-13,41.11,,
1998-07-14,41.95,,
1998-07-15,43.26,,
1998-07-16,43.38,,
1998-07-17,43.62,,
1998-07-20,43.74,,
1998-07-21,43.8,,
1998-07-22,44.45,,
1998-07-23,43.44,,
1998-07-24,42.84,,
1998-07-27,43.5,,
1998-07-28,43.2,,
1998-07-29,43.2,,
1998-07-30,43.32,,
1998-07-31,41.47,,
1998-08-03,41.53,,
1998-08-04,38.13,,
1998-08-05,35.27,,
1998-08-06,35.16,,
1998-08-07,35.39,,
1998-08-10,34.56,,
1998-08-11,33.79,,
1998-08-12,34.44,,
1998-08-13,35.16,,
1998-08-14,35.33,,
1998-08-17,36.59,,
1998-08-18,36.7,,
1998-08-19,36.94,,
1998-08-20,37.3,,
1998-08-21,35.69,,
1998-08-24,33.37,,
1998-08-25,34.38,,
1998-08-26,34.68,,
1998-08-27,34.32,,
1998-08-28,34.32,,
1998-08-31,32.71,,
1998-09-01,33.55,,
1998-09-02,32.71,,
1998-09-03,31.46,,
1998-09-04,32.41,,
1998-09-08,33.79,,
1998-09-09,33.84,,
1998-09-10,31.88,,
1998-09-11,32.0,,
1998-09-14,34.32,,
1998-09-15,34.8,,
1998-09-16,34.98,,
1998-09-17,34.38,,
1998-09-18,34.08,,
1998-09-21,34.08,,
1998-09-22,33.67,,
1998-09-23,34.8,,
1998-09-24,33.9,,
1998-09-25,33.84,,
1998-09-28,33.61,,
1998-09-29,34.38,,
1998-09-30,33.73,,
1998-10-01,32.35,,
1998-10-02,32.65,,
1998-10-05,33.49,,
1998-10-06,33.61,,
1998-10-07,33.07,,
1998-10-08,32.89,,
1998-10-09,34.32,,
1998-10-12,34.8,,
1998-10-13,35.57,,
1998-10-14,34.74,,
1998-10-15,35.39,,
1998-10-16,36.23,,
1998-10-19,37.24,,
1998-10-20,37.24,,
1998-10-21,36.65,,
1998-10-22,36.76,,
1998-10-23,35.81,,
1998-10-26,35.75,,
1998-10-27,35.22,,
1998-10-28,35.39,,
1998-10-29,34.86,,
1998-10-30,37.12,,
1998-11-02,38.08,,
1998-11-03,39.21,,
1998-11-04,39.21,,
1998-11-05,39.56,,
1998-11-06,40.52,,
1998-11-09,39.51,,
1998-11-10,39.15,,
1998-11-11,39.68,,
1998-11-12,39.09,,
1998-11-13,39.09,,
1998-11-16,40.34,,
1998-11-17,40.52,,
1998-11-18,40.46,,
1998-11-19,39.27,,
1998-11-20,39.86,,
1998-11-23,40.82,,
1998-11-24,42.6,,
1998-11-25,42.54,,
1998-11-27,42.72,,
1998-11-30,41.95,,
1998-12-01,41.95,,
1998-12-02,40.28,,
1998-12-03,40.82,,
1998-12-04,41.77,,
1998-12-07,42.54,,
1998-12-08,41.83,,
1998-12-09,41.83,,
1998-12-10,40.58,,
1998-12-11,39.27,,
1998-12-14,38.55,,
1998-12-15,40.04,,
1998-12-16,39.86,,
1998-12-17,41.29,,
1998-12-18,41.11,,
1998-12-21,40.52,,
1998-12-22,40.58,,
1998-12-23,41.59,,
1998-12-24,41.29,,
1998-12-28,42.13,,
1998-12-29,42.6,,
1998-12-30,42.48,,
1998-12-31,42.25,,
1999-01-04,41.53,,
1999-01-05,41.77,,
1999-01-06,42.6,,
1999-01-07,42.19,,
1999-01-08,42.13,,
1999-01-11,41.47,,
1999-01-12,40.82,,
1999-01-13,39.8,,
1999-01-14,39.09,,
1999-01-15,40.58,,
1999-01-19,39.62,,
1999-01-20,39.03,,
1999-01-21,37.9,,
1999-01-22,37.78,,
1999-01-25,37.72,,
1999-01-26,38.19,,
1999-01-27,37.66,,
1999-01-28,37.36,,
1999-01-29,37.18,,
1999-02-01,37.3,,
1999-02-02,37.66,,
1999-02-03,37.42,,
1999-02-04,37.78,,
1999-02-05,41.05,,
1999-02-08,40.82,,
1999-02-09,40.64,,
1999-02-10,40.76,,
1999-02-11,41.71,,
1999-02-12,40.99,,
1999-02-16,41.23,,
1999-02-17,39.8,,
1999-02-18,40.52,,
1999-02-19,40.4,,
1999-02-22,41.11,,
1999-02-23,40.16,,
1999-02-24,40.34,,
1999-02-25,40.52,,
1999-02-26,39.45,,
1999-03-01,39.98,,
1999-03-02,39.68,,
1999-03-03,40.16,,
1999-03-04,41.65,,
1999-03-05,42.6,,
1999-03-08,43.44,,
1999-03-09,43.38,,
1999-03-10,42.96,,
1999-03-11,43.38,,
1999-03-12,43.38,,
1999-03-15,44.33,,
1999-03-16,43.86,,
1999-03-17,42.37,,
1999-03-18,42.78,,
1999-03-19,43.8,,
1999-03-22,43.62,,
1999-03-23,42.9,,
1999-03-24,44.51,,
1999-03-25,45.76,,
1999-03-26,48.03,,
1999-03-29,48.38,,
1999-03-30,47.85,,
1999-03-31,46.89,,
1999-04-01,47.91,,
1999-04-05,49.75,,
1999-04-06,49.04,,
1999-04-07,50.47,,
1999-04-08,50.17,,
1999-04-09,49.63,,
1999-04-12,50.65,,
1999-04-13,50.59,,
1999-04-14,50.83,,
1999-04-15,53.51,,
1999-04-16,53.87,,
1999-04-19,54.28,,
1999-04-20,52.55,,
1999-04-21,52.67,,
1999-04-22,53.87,,
1999-04-23,53.21,,
1999-04-26,53.39,,
1999-04-27,53.39,,
1999-04-28,56.31,,
1999-04-29,57.44,,
1999-04-30,56.01,,
1999-05-03,58.16,,
1999-05-04,58.45,,
1999-05-05,58.16,,
1999-05-06,58.69,,
1999-05-07,61.61,,
1999-05-10,61.91,,
1999-05-11,60.6,,
1999-05-12,59.35,,
1999-05-13,59.05,,
1999-05-14,57.62,,
1999-05-17,57.62,,
1999-05-18,58.22,,
1999-05-19,58.69,,
1999-05-20,57.98,,
1999-05-21,58.16,,
1999-05-24,58.57,,
1999-05-25,57.08,,
1999-05-26,56.55,,
1999-05-27,54.1,,
1999-05-28,55.36,,
1999-06-01,56.07,,
1999-06-02,57.32,,
1999-06-03,57.56,,
1999-06-04,55.65,,
1999-06-07,59.88,,
1999-06-08,60.06,,
1999-06-09,59.35,,
1999-06-10,58.87,,
1999-06-11,59.17,,
1999-06-14,59.23,,
1999-06-15,59.47,,
1999-06-16,61.91,,
1999-06-17,63.22,,
1999-06-18,64.35,,
1999-06-21,64.89,,
1999-06-22,63.4,,
1999-06-23,63.7,,
1999-06-24,62.09,,
1999-06-25,62.8,,
1999-06-28,61.02,,
1999-06-29,60.54,,
1999-06-30,60.06,,
1999-07-01,61.02,,
1999-07-02,60.3,,
1999-07-06,58.87,,
1999-07-07,60.9,,
1999-07-08,62.09,,
1999-07-09,62.74,,
1999-07-12,62.39,,
1999-07-13,61.97,,
1999-07-14,63.16,,
1999-07-15,63.52,,
1999-07-16,64.53,,
1999-07-19,63.28,,
1999-07-20,61.37,,
1999-07-21,61.97,,
1999-07-22,61.85,,
1999-07-23,61.31,,
1999-07-26,60.78,,
1999-07-27,61.91,,
1999-07-28,61.97,,
1999-07-29,61.67,,
1999-07-30,61.67,,
1999-08-02,61.37,,
1999-08-03,60.6,,
1999-08-04,61.08,,
1999-08-05,61.08,,
1999-08-06,61.67,,
1999-08-09,60.78,,
1999-08-10,59.59,,
1999-08-11,59.76,,
1999-08-12,59.23,,
1999-08-13,60.36,,
1999-08-16,60.06,,
1999-08-17,60.84,,
1999-08-18,59.76,,
1999-08-19,59.17,,
1999-08-20,60.0,,
1999-08-23,62.8,,
1999-08-24,62.68,,
1999-08-25,63.82,,
1999-08-26,62.51,,
1999-08-27,61.25,,
1999-08-30,58.93,,
1999-08-31,58.57,,
1999-09-01,60.06,,
1999-09-02,59.47,,
1999-09-03,60.84,,
1999-09-07,61.67,,
1999-09-08,62.45,,
1999-09-09,62.09,,
1999-09-10,61.61,,
1999-09-13,61.43,,
1999-09-14,60.6,,
1999-09-15,60.42,,
1999-09-16,59.29,,
1999-09-17,59.11,,
1999-09-20,61.19,,
1999-09-21,60.78,,
1999-09-22,60.66,,
1999-09-23,56.96,,
1999-09-24,54.94,,
1999-09-27,56.49,,
1999-09-28,54.82,,
1999-09-29,56.49,,
1999-09-30,57.14,,
1999-10-01,57.14,,
1999-10-04,57.86,,
1999-10-05,57.86,,
1999-10-06,57.38,,
1999-10-07,58.33,,
1999-10-08,58.45,,
1999-10-11,60.18,,
1999-10-12,57.56,,
1999-10-13,55.59,,
1999-10-14,56.61,,
1999-10-15,56.07,,
1999-10-18,54.34,,
1999-10-19,53.09,,
1999-10-20,52.91,,
1999-10-21,51.6,,
1999-10-22,53.03,,
1999-10-25,51.9,,
1999-10-26,49.93,,
1999-10-27,51.96,,
1999-10-28,53.57,,
1999-10-29,54.28,,
1999-11-01,55.06,,
1999-11-02,53.45,,
1999-11-03,53.45,,
1999-11-04,52.44,,
1999-11-05,53.03,,
1999-11-08,53.45,,
1999-11-09,53.51,,
1999-11-10,55.83,,
1999-11-11,55.12,,
1999-11-12,57.68,,
1999-11-15,58.1,,
1999-11-16,58.93,,
1999-11-17,57.98,,
1999-11-18,58.99,,
1999-11-19,57.86,,
1999-11-22,58.27,,
1999-11-23,56.79,,
1999-11-24,56.01,,
1999-11-26,55.71,,
1999-11-29,55.95,,
1999-11-30,57.2,,
1999-12-01,57.92,,
1999-12-02,57.92,,
1999-12-03,59.82,,
1999-12-06,58.81,,
1999-12-07,58.81,,
1999-12-08,57.26,,
1999-12-09,55.89,,
1999-12-10,55.41,,
1999-12-13,56.43,,
1999-12-14,57.08,,
1999-12-15,57.96,,
1999-12-16,58.87,,
1999-12-17,60.78,,
1999-12-20,53.98,,
1999-12-21,54.04,,
1999-12-22,51.54,,
1999-12-23,52.49,,
1999-12-27,51.84,,
1999-12-28,53.21,,
1999-12-29,54.1,,
1999-12-30,54.1,,
1999-12-31,55.0,,
2000-01-03,54.04,,
2000-01-04,53.09,,
2000-01-05,52.38,,
2000-01-06,53.39,,
2000-01-07,56.25,,
2000-01-10,56.55,,
2000-01-11,56.13,,
2000-01-12,56.67,,
2000-01-13,57.08,,
2000-01-14,57.08,,
2000-01-18,56.25,,
2000-01-19,51.72,,
2000-01-20,50.41,,
2000-01-21,48.92,,
2000-01-24,45.52,,
2000-01-25,45.34,,
2000-01-26,45.4,,
2000-01-27,44.09,,
2000-01-28,43.08,,
2000-01-31,45.76,,
2000-02-01,45.29,,
2000-02-02,46.0,,
2000-02-03,45.29,,
2000-02-04,45.17,,
2000-02-07,42.9,,
2000-02-08,43.14,,
2000-02-09,41.71,,
2000-02-10,41.23,,
2000-02-11,40.28,,
2000-02-14,40.64,,
2000-02-15,44.15,,
2000-02-16,42.78,,
2000-02-17,44.27,,
2000-02-18,42.25,,
2000-02-22,45.05,,
2000-02-23,43.08,,
2000-02-24,43.62,,
2000-02-25,44.39,,
2000-02-28,45.76,,
2000-02-29,45.88,,
2000-03-01,45.88,,
2000-03-02,43.74,,
2000-03-03,43.38,,
2000-03-06,42.25,,
2000-03-07,39.86,,
2000-03-08,40.7,,
2000-03-09,41.95,,
2000-03-10,43.26,,
2000-03-13,42.54,,
2000-03-14,42.9,,
2000-03-15,43.8,,
2000-03-16,47.43,,
2000-03-17,44.69,,
2000-03-20,45.29,,
2000-03-21,47.67,,
2000-03-22,44.09,,
2000-03-23,44.09,,
2000-03-24,47.31,,
2000-03-27,45.76,,
2000-03-28,44.63,,
2000-03-29,46.72,,
2000-03-30,49.1,,
2000-03-31,50.23,,
2000-04-03,51.84,,
2000-04-04,51.24,,
2000-04-05,50.29,,
2000-04-06,49.69,,
2000-04-07,49.22,,
2000-04-10,51.01,,
2000-04-11,53.45,,
2000-04-12,50.41,,
2000-04-13,52.85,,
2000-04-14,51.6,,
2000-04-17,52.44,,
2000-04-18,51.24,,
2000-04-19,51.78,,
2000-04-20,54.34,,
2000-04-24,53.63,,
2000-04-25,55.12,,
2000-04-26,53.09,,
2000-04-27,52.73,,
2000-04-28,53.39,,
2000-05-01,52.91,,
2000-05-02,51.48,,
2000-05-03,51.66,,
2000-05-04,50.77,,
2000-05-05,51.78,,
2000-05-08,51.78,,
2000-05-09,51.48,,
2000-05-10,51.3,,
2000-05-11,51.12,,
2000-05-12,50.74,,
2000-05-15,52.97,,
2000-05-16,53.51,,
2000-05-17,51.6,,
2000-05-18,52.42,,
2000-05-19,51.72,,
2000-05-22,50.77,,
2000-05-23,50.89,,
2000-05-24,51.48,,
2000-05-25,50.95,,
2000-05-26,51.06,,
2000-05-30,52.61,,
2000-05-31,52.14,,
2000-06-01,53.92,,
2000-06-02,53.98,,
2000-06-05,54.1,,
2000-06-06,53.87,,
2000-06-07,51.3,,
2000-06-08,49.1,,
2000-06-09,49.63,,
2000-06-12,48.86,,
2000-06-13,47.85,,
2000-06-14,48.92,,
2000-06-15,48.5,,
2000-06-16,46.24,,
2000-06-19,38.37,,
2000-06-20,34.92,,
2000-06-21,35.27,,
2000-06-22,33.37,,
2000-06-23,33.07,,
2000-06-26,32.65,,
2000-06-27,31.7,,
2000-06-28,32.5,,
2000-06-29,32.18,,
2000-06-30,32.12,,
2000-07-03,32.77,,
2000-07-05,32.41,,
2000-07-06,33.37,,
2000-07-07,33.01,,
2000-07-10,33.37,,
2000-07-11,34.32,,
2000-07-12,34.26,,
2000-07-13,34.14,,
2000-07-14,34.44,,
2000-07-17,35.99,,
2000-07-18,35.16,,
2000-07-19,35.45,,
2000-07-20,34.56,,
2000-07-21,33.13,,
2000-07-24,33.73,,
2000-07-25,35.22,,
2000-07-26,33.49,,
2000-07-27,33.31,,
2000-07-28,31.46,,
2000-07-31,32.41,,
2000-08-01,32.53,,
2000-08-02,32.18,,
2000-08-03,31.58,,
2000-08-04,32.0,,
2000-08-07,33.96,,
2000-08-08,34.56,,
2000-08-09,34.14,,
2000-08-10,33.84,,
2000-08-11,33.49,,
2000-08-14,33.55,,
2000-08-15,33.73,,
2000-08-16,32.41,,
2000-08-17,32.71,,
2000-08-18,33.79,,
2000-08-21,35.27,,
2000-08-22,36.82,,
2000-08-23,36.35,,
2000-08-24,38.13,,
2000-08-25,38.02,,
2000-08-28,37.18,,
2000-08-29,36.59,,
2000-08-30,37.66,,
2000-08-31,37.06,,
2000-09-01,37.6,,
2000-09-05,37.9,,
2000-09-06,38.97,,
2000-09-07,36.47,,
2000-09-08,33.37,,
2000-09-11,34.86,,
2000-09-12,35.27,,
2000-09-13,35.75,,
2000-09-14,35.81,,
2000-09-15,34.8,,
2000-09-18,34.08,,
2000-09-19,34.32,,
2000-09-20,33.37,,
2000-09-21,33.84,,
2000-09-22,34.62,,
2000-09-25,33.9,,
2000-09-26,34.26,,
2000-09-27,33.25,,
2000-09-28,34.74,,
2000-09-29,33.96,,
2000-10-02,34.32,,
2000-10-03,35.45,,
2000-10-04,36.11,,
2000-10-05,34.92,,
2000-10-06,34.8,,
2000-10-09,35.22,,
2000-10-10,34.74,,
2000-10-11,34.38,,
2000-10-12,33.37,,
2000-10-13,33.01,,
2000-10-16,34.14,,
2000-10-17,33.61,,
2000-10-18,32.12,,
2000-10-19,34.2,,
2000-10-20,43.86,,
2000-10-23,47.61,,
2000-10-24,50.83,,
2000-10-25,49.81,,
2000-10-26,49.75,,
2000-10-27,49.1,,
2000-10-30,51.24,,
2000-10-31,51.3,,
2000-11-01,51.01,,
2000-11-02,49.69,,
2000-11-03,49.22,,
2000-11-06,50.41,,
2000-11-07,51.72,,
2000-11-08,51.01,,
2000-11-09,51.18,,
2000-11-10,50.89,,
2000-11-13,48.26,,
2000-11-14,49.46,,
2000-11-15,49.22,,
2000-11-16,49.1,,
2000-11-17,48.62,,
2000-11-20,46.95,,
2000-11-21,47.55,,
2000-11-22,46.0,,
2000-11-24,46.36,,
2000-11-27,46.36,,
2000-11-28,46.83,,
2000-11-29,46.06,,
2000-11-30,46.48,,
2000-12-01,47.61,,
2000-12-04,48.26,,
2000-12-05,50.47,,
2000-12-06,50.47,,
2000-12-07,50.17,,
2000-12-08,51.96,,
2000-12-11,52.61,,
2000-12-12,49.69,,
2000-12-13,49.69,,
2000-12-14,48.2,,
2000-12-15,45.64,,
2000-12-18,47.43,,
2000-12-19,46.6,,
2000-12-20,43.86,,
2000-12-21,44.15,,
2000-12-22,45.52,,
2000-12-26,45.76,,
2000-12-27,45.34,,
2000-12-28,45.7,,
2000-12-29,45.11,,
2001-01-02,42.19,,
2001-01-03,45.88,,
2001-01-04,45.82,,
2001-01-05,44.75,,
2001-01-08,43.56,,
2001-01-09,42.6,,
2001-01-10,43.08,,
2001-01-11,45.17,,
2001-01-12,44.33,,
2001-01-16,45.64,,
2001-01-17,45.76,,
2001-01-18,46.6,,
2001-01-19,46.12,,
2001-01-22,44.87,,
2001-01-23,45.64,,
2001-01-24,45.17,,
2001-01-25,45.11,,
2001-01-26,44.27,,
2001-01-29,43.66,,
2001-01-30,45.16,,
2001-01-31,45.05,,
2001-02-01,45.51,,
2001-02-02,45.48,,
2001-02-05,47.12,,
2001-02-06,46.95,,
2001-02-07,46.29,,
2001-02-08,46.51,,
2001-02-09,45.0,,
2001-02-12,46.77,,
2001-02-13,46.43,,
2001-02-14,45.45,,
2001-02-15,46.24,,
2001-02-16,45.96,,
2001-02-20,46.91,,
2001-02-21,46.4,,
2001-02-22,45.95,,
2001-02-23,44.81,,
2001-02-26,46.41,,
2001-02-27,45.9,,
2001-02-28,44.55,,
2001-03-01,43.9,,
2001-03-02,42.7,,
2001-03-05,43.52,,
2001-03-06,44.09,,
2001-03-07,44.31,,
2001-03-08,44.17,,
2001-03-09,41.93,,
2001-03-12,38.52,,
2001-03-13,40.26,,
2001-03-14,38.75,,
2001-03-15,38.62,,
2001-03-16,37.66,,
2001-03-19,38.66,,
2001-03-20,37.61,,
2001-03-21,36.01,,
2001-03-22,34.25,,
2001-03-23,36.18,,
2001-03-26,37.47,,
2001-03-27,39.46,,
2001-03-28,38.71,,
2001-03-29,38.56,,
2001-03-30,38.9,,
2001-04-02,38.59,,
2001-04-03,36.47,,
2001-04-04,36.41,,
2001-04-05,38.75,,
2001-04-06,37.66,,
2001-04-09,37.75,,
2001-04-10,40.37,,
2001-04-11,39.66,,
2001-04-12,41.42,,
2001-04-16,41.23,,
2001-04-17,42.28,,
2001-04-18,44.81,,
2001-04-19,45.38,,
2001-04-20,45.02,,
2001-04-23,44.26,,
2001-04-24,43.27,,
2001-04-25,45.29,,
2001-04-26,46.9,,
2001-04-27,47.62,,
2001-04-30,46.6,,
2001-05-01,46.67,,
2001-05-02,46.76,,
2001-05-03,46.14,,
2001-05-04,47.49,,
2001-05-07,47.57,,
2001-05-08,46.96,,
2001-05-09,47.19,,
2001-05-10,47.42,,
2001-05-11,47.19,,
2001-05-14,47.57,,
2001-05-15,47.96,,
2001-05-16,49.67,,
2001-05-17,50.05,,
2001-05-18,50.77,,
2001-05-21,51.01,,
2001-05-22,50.47,,
2001-05-23,49.2,,
2001-05-24,49.1,,
2001-05-25,47.86,,
2001-05-29,47.23,,
2001-05-30,46.36,,
2001-05-31,46.14,,
2001-06-01,46.11,,
2001-06-04,46.47,,
2001-06-05,46.56,,
2001-06-06,46.56,,
2001-06-07,46.48,,
2001-06-08,44.34,,
2001-06-11,43.14,,
2001-06-12,41.44,,
2001-06-13,40.29,,
2001-06-14,35.37,,
2001-06-15,36.9,,
2001-06-18,38.13,,
2001-06-19,36.7,,
2001-06-20,35.31,,
2001-06-21,35.04,,
2001-06-22,34.89,,
2001-06-25,33.94,,
2001-06-26,34.51,,
2001-06-27,35.27,,
2001-06-28,36.42,,
2001-06-29,33.27,,
2001-07-02,32.52,,
2001-07-03,33.46,,
2001-07-05,34.8,,
2001-07-06,33.55,,
2001-07-09,33.06,,
2001-07-10,32.8,,
2001-07-11,33.84,,
2001-07-12,34.43,,
2001-07-13,34.8,,
2001-07-16,34.41,,
2001-07-17,34.23,,
2001-07-18,34.8,,
2001-07-19,34.86,,
2001-07-20,35.18,,
2001-07-23,34.48,,
2001-07-24,34.52,,
2001-07-25,35.08,,
2001-07-26,35.27,,
2001-07-27,35.63,,
2001-07-30,35.46,,
2001-07-31,35.15,,
2001-08-01,35.01,,
2001-08-02,35.13,,
2001-08-03,35.08,,
2001-08-06,34.82,,
2001-08-07,34.84,,
2001-08-08,34.61,,
2001-08-09,34.4,,
2001-08-10,34.8,,
2001-08-13,34.5,,
2001-08-14,34.97,,
2001-08-15,35.58,,
2001-08-16,35.75,,
2001-08-17,35.23,,
2001-08-20,36.32,,
2001-08-21,35.51,,
2001-08-22,35.75,,
2001-08-23,36.15,,
2001-08-24,37.13,,
2001-08-27,37.13,,
2001-08-28,35.76,,
2001-08-29,35.28,,
2001-08-30,35.16,,
2001-08-31,35.52,,
2001-09-04,35.23,,
2001-09-05,35.65,,
2001-09-06,35.18,,
2001-09-07,34.08,,
2001-09-10,34.04,,
2001-09-17,28.12,,
2001-09-18,27.18,,
2001-09-19,25.34,,
2001-09-20,22.49,,
2001-09-21,23.64,,
2001-09-24,26.54,,
2001-09-25,26.93,,
2001-09-26,24.79,,
2001-09-27,23.88,,
2001-09-28,25.17,,
2001-10-01,24.88,,
2001-10-02,24.45,,
2001-10-03,25.69,,
2001-10-04,25.94,,
2001-10-05,26.51,,
2001-10-08,27.2,,
2001-10-09,27.11,,
2001-10-10,27.46,,
2001-10-11,27.98,,
2001-10-12,27.78,,
2001-10-15,26.98,,
2001-10-16,27.03,,
2001-10-17,26.41,,
2001-10-18,26.33,,
2001-10-19,26.03,,
2001-10-22,26.65,,
2001-10-23,26.31,,
2001-10-24,26.97,,
2001-10-25,27.65,,
2001-10-26,28.6,,
2001-10-29,28.51,,
2001-10-30,27.36,,
2001-10-31,28.17,,
2001-11-01,29.03,,
2001-11-02,29.7,,
2001-11-05,30.49,,
2001-11-06,30.5,,
2001-11-07,29.67,,
2001-11-08,30.27,,
2001-11-09,30.25,,
2001-11-12,29.1,,
2001-11-13,30.22,,
2001-11-14,29.75,,
2001-11-15,29.43,,
2001-11-16,29.7,,
2001-11-19,30.4,,
2001-11-20,30.51,,
2001-11-21,30.36,,
2001-11-23,31.11,,
2001-11-26,31.84,,
2001-11-27,31.5,,
2001-11-28,31.37,,
2001-11-29,31.51,,
2001-11-30,31.59,,
2001-12-03,31.46,,
2001-12-04,31.81,,
2001-12-05,32.89,,
2001-12-06,32.51,,
2001-12-07,32.58,,
2001-12-10,32.18,,
2001-12-11,32.37,,
2001-12-12,32.13,,
2001-12-13,31.18,,
2001-12-14,30.21,,
2001-12-17,30.04,,
2001-12-18,30.77,,
2001-12-19,31.27,,
2001-12-20,30.92,,
2001-12-21,31.18,,
2001-12-24,31.56,,
2001-12-26,31.08,,
2001-12-27,31.47,,
2001-12-28,32.22,,
2001-12-31,32.24,,
2002-01-02,31.84,,
2002-01-03,32.47,,
2002-01-04,32.98,,
2002-01-07,33.07,,
2002-01-08,32.41,,
2002-01-09,32.84,,
2002-01-10,32.23,,
2002-01-11,31.7,,
2002-01-14,30.22,,
2002-01-15,29.32,,
2002-01-16,27.84,,
2002-01-17,27.75,,
2002-01-18,27.98,,
2002-01-22,28.12,,
2002-01-23,28.12,,
2002-01-24,30.13,,
2002-01-25,31.18,,
2002-01-28,30.56,,
2002-01-29,29.46,,
2002-01-30,31.42,,
2002-01-31,32.04,,
2002-02-01,32.11,,
2002-02-04,30.57,,
2002-02-05,31.23,,
2002-02-06,31.41,,
2002-02-07,32.34,,
2002-02-08,31.18,,
2002-02-11,31.2,,
2002-02-12,31.38,,
2002-02-13,31.75,,
2002-02-14,32.41,,
2002-02-15,32.07,,
2002-02-19,31.13,,
2002-02-20,32.89,,
2002-02-21,32.46,,
2002-02-22,33.45,,
2002-02-25,34.75,,
2002-02-26,34.43,,
2002-02-27,35.42,,
2002-02-28,36.34,,
2002-03-01,37.93,,
2002-03-04,37.66,,
2002-03-05,36.51,,
2002-03-06,37.18,,
2002-03-07,37.92,,
2002-03-08,37.99,,
2002-03-11,38.24,,
2002-03-12,38.3,,
2002-03-13,37.98,,
2002-03-14,38.49,,
2002-03-15,38.13,,
2002-03-18,38.2,,
2002-03-19,38.13,,
2002-03-20,37.52,,
2002-03-21,37.17,,
2002-03-22,36.9,,
2002-03-25,35.89,,
2002-03-26,36.41,,
2002-03-27,36.51,,
2002-03-28,36.49,,
2002-04-01,36.71,,
2002-04-02,36.61,,
2002-04-03,36.07,,
2002-04-04,36.23,,
2002-04-05,36.21,,
2002-04-08,36.13,,
2002-04-09,35.88,,
2002-04-10,38.09,,
2002-04-11,38.09,,
2002-04-12,38.68,,
2002-04-15,38.13,,
2002-04-16,38.86,,
2002-04-17,38.57,,
2002-04-18,36.51,,
2002-04-19,36.1,,
2002-04-22,35.62,,
2002-04-23,35.8,,
2002-04-24,35.54,,
2002-04-25,36.0,,
2002-04-26,35.2,,
2002-04-29,34.35,,
2002-04-30,34.97,,
2002-05-01,35.08,,
2002-05-02,35.37,,
2002-05-03,34.83,,
2002-05-06,34.32,,
2002-05-07,36.04,,
2002-05-08,36.82,,
2002-05-09,36.3,,
2002-05-10,36.09,,
2002-05-13,36.53,,
2002-05-14,37.51,,
2002-05-15,37.42,,
2002-05-16,37.38,,
2002-05-17,37.63,,
2002-05-20,37.09,,
2002-05-21,36.41,,
2002-05-22,36.52,,
2002-05-23,37.18,,
2002-05-24,36.11,,
2002-05-28,35.89,,
2002-05-29,35.66,,
2002-05-30,36.08,,
2002-05-31,37.37,,
2002-06-03,35.8,,
2002-06-04,34.65,,
2002-06-05,35.27,,
2002-06-06,34.5,,
2002-06-07,35.0,,
2002-06-10,35.05,,
2002-06-11,34.7,,
2002-06-12,35.13,,
2002-06-13,34.39,,
2002-06-14,33.94,,
2002-06-17,35.27,,
2002-06-18,35.5,,
2002-06-19,34.67,,
2002-06-20,34.38,,
2002-06-21,33.8,,
2002-06-24,33.86,,
2002-06-25,33.22,,
2002-06-26,33.43,,
2002-06-27,33.65,,
2002-06-28,33.59,,
2002-07-01,32.72,,
