date,ESS,dcf,Deviation
2015-10-08,229.57,,
2015-10-09,228.56,,
2015-10-12,230.47,,
2015-10-13,228.97,,
2015-10-14,226.26,,
2015-10-15,231.03,,
2015-10-16,233.37,,
2015-10-19,237.55,,
2015-10-20,237.21,,
2015-10-21,234.29,,
2015-10-22,231.99,,
2015-10-23,230.25,,
2015-10-26,229.66,,
2015-10-27,227.3,,
2015-10-28,223.19,,
2015-10-29,226.25,,
2015-10-30,220.44,,
2015-11-02,226.02,,
2015-11-03,223.13,,
2015-11-04,221.84,,
2015-11-05,223.58,,
2015-11-06,218.74,,
2015-11-09,216.19,,
2015-11-10,218.26,,
2015-11-11,220.66,,
2015-11-12,218.87,,
2015-11-13,217.75,,
2015-11-16,220.8,,
2015-11-17,222.25,,
2015-11-18,223.62,,
2015-11-19,225.97,,
2015-11-20,228.25,,
2015-11-23,230.05,,
2015-11-24,227.85,,
2015-11-25,230.6,,
2015-11-27,233.83,,
2015-11-30,230.79,,
2015-12-01,235.36,,
2015-12-02,228.92,,
2015-12-03,227.61,,
2015-12-04,233.38,,
2015-12-07,232.56,,
2015-12-08,231.95,,
2015-12-09,230.22,,
2015-12-10,229.43,,
2015-12-11,230.81,,
2015-12-14,232.86,,
2015-12-15,235.0,,
2015-12-16,240.18,,
2015-12-17,238.63,,
2015-12-18,235.47,,
2015-12-21,235.1,,
2015-12-22,234.38,,
2015-12-23,238.15,,
2015-12-24,238.37,,
2015-12-28,240.83,,
2015-12-29,244.29,,
2015-12-30,243.27,,
2015-12-31,239.41,,
2016-01-04,237.32,,
2016-01-05,240.04,,
2016-01-06,238.05,,
2016-01-07,235.7,,
2016-01-08,233.67,,
2016-01-11,235.69,,
2016-01-12,234.78,,
2016-01-13,233.78,,
2016-01-14,230.83,,
2016-01-15,230.15,,
2016-01-19,232.33,,
2016-01-20,224.48,,
2016-01-21,221.0,,
2016-01-22,224.85,,
2016-01-25,223.11,,
2016-01-26,226.32,,
2016-01-27,220.44,,
2016-01-28,210.78,,
2016-01-29,213.11,,
2016-02-01,214.23,,
2016-02-02,208.32,,
2016-02-03,210.38,,
2016-02-04,210.92,,
2016-02-05,202.5,,
2016-02-08,198.17,,
2016-02-09,193.49,,
2016-02-10,196.79,,
2016-02-11,192.26,,
2016-02-12,195.54,,
2016-02-16,198.63,,
2016-02-17,201.57,,
2016-02-18,202.03,,
2016-02-19,207.12,,
2016-02-22,209.53,,
2016-02-23,209.17,,
2016-02-24,207.42,,
2016-02-25,211.0,,
2016-02-26,209.98,,
2016-02-29,209.28,,
2016-03-01,216.59,,
2016-03-02,218.0,,
2016-03-03,221.05,,
2016-03-04,222.49,,
2016-03-07,223.17,,
2016-03-08,221.93,,
2016-03-09,222.24,,
2016-03-10,220.67,,
2016-03-11,224.43,,
2016-03-14,221.11,,
2016-03-15,221.32,,
2016-03-16,222.02,,
2016-03-17,226.38,,
2016-03-18,226.07,,
2016-03-21,226.25,,
2016-03-22,228.48,,
2016-03-23,228.51,,
2016-03-24,226.21,,
2016-03-28,228.27,,
2016-03-29,233.67,,
2016-03-30,232.35,,
2016-03-31,233.86,,
2016-04-01,232.82,,
2016-04-04,233.79,,
2016-04-05,231.86,,
2016-04-06,232.4,,
2016-04-07,230.6,,
2016-04-08,231.43,,
2016-04-11,227.14,,
2016-04-12,228.65,,
2016-04-13,222.95,,
2016-04-14,218.89,,
2016-04-15,224.87,,
2016-04-18,226.44,,
2016-04-19,229.27,,
2016-04-20,222.81,,
2016-04-21,222.3,,
2016-04-22,224.51,,
2016-04-25,227.46,,
2016-04-26,225.43,,
2016-04-27,224.65,,
2016-04-28,224.33,,
2016-04-29,220.45,,
2016-05-02,222.93,,
2016-05-03,223.52,,
2016-05-04,225.91,,
2016-05-05,228.87,,
2016-05-06,232.16,,
2016-05-09,233.51,,
2016-05-10,236.11,,
2016-05-11,230.6,,
2016-05-12,229.93,,
2016-05-13,227.75,,
2016-05-16,229.49,,
2016-05-17,224.28,,
2016-05-18,223.52,,
2016-05-19,221.32,,
2016-05-20,222.83,,
2016-05-23,222.17,,
2016-05-24,223.49,,
2016-05-25,226.0,,
2016-05-26,227.08,,
2016-05-27,226.9,,
2016-05-31,227.23,,
2016-06-01,218.93,,
2016-06-02,218.05,,
2016-06-03,213.24,,
2016-06-06,210.0,,
2016-06-07,209.2,,
2016-06-08,209.19,,
2016-06-09,209.26,,
2016-06-10,209.34,,
2016-06-13,211.36,,
2016-06-14,212.27,,
2016-06-15,216.38,,
2016-06-16,217.47,,
2016-06-17,218.04,,
2016-06-20,218.64,,
2016-06-21,219.88,,
2016-06-22,220.22,,
2016-06-23,218.45,,
2016-06-24,216.9,,
2016-06-27,218.55,,
2016-06-28,223.23,,
2016-06-29,224.52,,
2016-06-30,228.09,,
2016-07-01,228.65,,
2016-07-05,231.21,,
2016-07-06,230.06,,
2016-07-07,228.76,,
2016-07-08,231.33,,
2016-07-11,231.33,,
2016-07-12,232.07,,
2016-07-13,234.26,,
2016-07-14,229.54,,
2016-07-15,226.6,,
2016-07-18,225.63,,
2016-07-19,226.59,,
2016-07-20,226.35,,
2016-07-21,226.44,,
2016-07-22,226.99,,
2016-07-25,226.4,,
2016-07-26,222.73,,
2016-07-27,218.81,,
2016-07-28,220.59,,
2016-07-29,233.88,,
2016-08-01,234.62,,
2016-08-02,231.51,,
2016-08-03,230.43,,
2016-08-04,229.51,,
2016-08-05,230.61,,
2016-08-08,233.2,,
2016-08-09,233.59,,
2016-08-10,232.71,,
2016-08-11,228.68,,
2016-08-12,229.42,,
2016-08-15,231.65,,
2016-08-16,230.1,,
2016-08-17,228.03,,
2016-08-18,227.59,,
2016-08-19,224.58,,
2016-08-22,224.02,,
2016-08-23,224.02,,
2016-08-24,223.18,,
2016-08-25,225.52,,
2016-08-26,222.02,,
2016-08-29,225.4,,
2016-08-30,225.75,,
2016-08-31,227.1,,
2016-09-01,226.86,,
2016-09-02,225.89,,
2016-09-06,229.99,,
2016-09-07,229.92,,
2016-09-08,226.83,,
2016-09-09,219.97,,
2016-09-12,225.02,,
2016-09-13,219.0,,
2016-09-14,221.02,,
2016-09-15,221.96,,
2016-09-16,221.97,,
2016-09-19,225.03,,
2016-09-20,226.04,,
2016-09-21,230.23,,
2016-09-22,231.18,,
2016-09-23,230.92,,
2016-09-26,230.86,,
2016-09-27,228.21,,
2016-09-28,227.41,,
2016-09-29,225.63,,
2016-09-30,222.7,,
2016-10-03,217.9,,
2016-10-04,217.63,,
2016-10-05,213.32,,
2016-10-06,212.47,,
2016-10-07,212.27,,
2016-10-10,212.32,,
2016-10-11,210.27,,
2016-10-12,211.64,,
2016-10-13,208.57,,
2016-10-14,208.72,,
2016-10-17,207.27,,
2016-10-18,207.7,,
2016-10-19,208.57,,
2016-10-20,207.5,,
2016-10-21,206.67,,
2016-10-24,205.35,,
2016-10-25,204.62,,
2016-10-26,207.48,,
2016-10-27,205.85,,
2016-10-28,209.26,,
2016-10-31,214.09,,
2016-11-01,213.29,,
2016-11-02,215.43,,
2016-11-03,218.35,,
2016-11-04,220.13,,
2016-11-07,220.03,,
2016-11-08,222.73,,
2016-11-09,216.78,,
2016-11-10,213.41,,
2016-11-11,215.33,,
2016-11-14,220.17,,
2016-11-15,214.79,,
2016-11-16,215.26,,
2016-11-17,212.69,,
2016-11-18,212.95,,
2016-11-21,210.32,,
2016-11-22,214.28,,
2016-11-23,211.6,,
2016-11-25,212.83,,
2016-11-28,215.36,,
2016-11-29,215.87,,
2016-11-30,215.92,,
2016-12-01,212.23,,
2016-12-02,214.5,,
2016-12-05,213.98,,
2016-12-06,214.17,,
2016-12-07,217.66,,
2016-12-08,219.22,,
2016-12-09,218.75,,
2016-12-12,218.94,,
2016-12-13,219.0,,
2016-12-14,219.77,,
2016-12-15,221.48,,
2016-12-16,227.0,,
2016-12-19,228.98,,
2016-12-20,229.61,,
2016-12-21,227.58,,
2016-12-22,229.59,,
2016-12-23,230.67,,
2016-12-27,229.29,,
2016-12-28,227.55,,
2016-12-29,229.52,,
2016-12-30,232.5,,
2017-01-03,229.25,,
2017-01-04,231.03,,
2017-01-05,232.76,,
2017-01-06,233.74,,
2017-01-09,230.73,,
2017-01-10,230.1,,
2017-01-11,226.87,,
2017-01-12,228.43,,
2017-01-13,228.0,,
2017-01-17,229.58,,
2017-01-18,227.9,,
2017-01-19,226.67,,
2017-01-20,228.54,,
2017-01-23,231.11,,
2017-01-24,226.71,,
2017-01-25,225.85,,
2017-01-26,225.38,,
2017-01-27,225.41,,
2017-01-30,223.24,,
2017-01-31,224.3,,
2017-02-01,221.72,,
2017-02-02,226.34,,
2017-02-03,223.08,,
2017-02-06,223.17,,
2017-02-07,223.96,,
2017-02-08,228.07,,
2017-02-09,226.55,,
2017-02-10,228.38,,
2017-02-13,226.71,,
2017-02-14,226.02,,
2017-02-15,225.43,,
2017-02-16,227.88,,
2017-02-17,228.1,,
2017-02-21,230.97,,
2017-02-22,229.5,,
2017-02-23,231.58,,
2017-02-24,232.35,,
2017-02-27,234.32,,
2017-02-28,234.7,,
2017-03-01,232.62,,
2017-03-02,231.74,,
2017-03-03,230.55,,
2017-03-06,231.42,,
2017-03-07,233.7,,
2017-03-08,230.61,,
2017-03-09,225.93,,
2017-03-10,224.25,,
2017-03-13,224.04,,
2017-03-14,225.11,,
2017-03-15,232.13,,
2017-03-16,232.96,,
2017-03-17,233.15,,
2017-03-20,233.11,,
2017-03-21,233.6,,
2017-03-22,235.31,,
2017-03-23,236.77,,
2017-03-24,236.65,,
2017-03-27,233.46,,
2017-03-28,233.0,,
2017-03-29,232.0,,
2017-03-30,232.57,,
2017-03-31,231.53,,
2017-04-03,230.87,,
2017-04-04,230.97,,
2017-04-05,231.37,,
2017-04-06,232.23,,
2017-04-07,233.42,,
2017-04-10,235.27,,
2017-04-11,236.79,,
2017-04-12,234.75,,
2017-04-13,233.57,,
2017-04-17,236.09,,
2017-04-18,236.94,,
2017-04-19,235.22,,
2017-04-20,235.06,,
2017-04-21,235.49,,
2017-04-24,234.25,,
2017-04-25,238.4,,
2017-04-26,241.03,,
2017-04-27,241.44,,
2017-04-28,244.47,,
2017-05-01,247.98,,
2017-05-02,248.55,,
2017-05-03,247.54,,
2017-05-04,250.49,,
2017-05-05,250.37,,
2017-05-08,249.86,,
2017-05-09,250.43,,
2017-05-10,251.3,,
2017-05-11,251.33,,
2017-05-12,252.67,,
2017-05-15,253.93,,
2017-05-16,254.33,,
2017-05-17,253.74,,
2017-05-18,255.88,,
2017-05-19,254.55,,
2017-05-22,254.59,,
2017-05-23,251.93,,
2017-05-24,256.83,,
2017-05-25,256.29,,
2017-05-26,256.3,,
2017-05-30,255.19,,
2017-05-31,256.92,,
2017-06-01,258.49,,
2017-06-02,262.63,,
2017-06-05,266.13,,
2017-06-06,262.7,,
2017-06-07,263.58,,
2017-06-08,265.68,,
2017-06-09,266.23,,
2017-06-12,262.64,,
2017-06-13,262.31,,
2017-06-14,262.51,,
2017-06-15,263.77,,
2017-06-16,266.3,,
2017-06-19,268.39,,
2017-06-20,267.12,,
2017-06-21,266.49,,
2017-06-22,263.93,,
2017-06-23,265.79,,
2017-06-26,265.5,,
2017-06-27,260.52,,
2017-06-28,260.24,,
2017-06-29,260.18,,
2017-06-30,257.27,,
2017-07-03,261.24,,
2017-07-05,259.72,,
2017-07-06,254.03,,
2017-07-07,255.74,,
2017-07-10,253.09,,
2017-07-11,251.73,,
2017-07-12,254.0,,
2017-07-13,252.26,,
2017-07-14,253.52,,
2017-07-17,257.8,,
2017-07-18,258.81,,
2017-07-19,263.49,,
2017-07-20,264.17,,
2017-07-21,264.85,,
2017-07-24,262.76,,
2017-07-25,261.45,,
2017-07-26,267.14,,
2017-07-27,264.04,,
2017-07-28,264.66,,
2017-07-31,261.7,,
2017-08-01,263.2,,
2017-08-02,263.46,,
2017-08-03,263.27,,
2017-08-04,262.0,,
2017-08-07,261.51,,
2017-08-08,262.69,,
2017-08-09,264.66,,
2017-08-10,262.53,,
2017-08-11,259.14,,
2017-08-14,263.46,,
2017-08-15,265.08,,
2017-08-16,262.7,,
2017-08-17,262.61,,
2017-08-18,260.76,,
2017-08-21,264.2,,
2017-08-22,265.23,,
2017-08-23,267.16,,
2017-08-24,266.41,,
2017-08-25,265.65,,
2017-08-28,266.07,,
2017-08-29,264.64,,
2017-08-30,266.35,,
2017-08-31,265.97,,
2017-09-01,265.77,,
2017-09-05,266.09,,
2017-09-06,262.77,,
2017-09-07,266.05,,
2017-09-08,266.58,,
2017-09-11,269.39,,
2017-09-12,264.59,,
2017-09-13,261.18,,
2017-09-14,262.16,,
2017-09-15,261.99,,
2017-09-18,260.17,,
2017-09-19,257.41,,
2017-09-20,256.13,,
2017-09-21,255.27,,
2017-09-22,255.0,,
2017-09-25,255.57,,
2017-09-26,254.91,,
2017-09-27,251.42,,
2017-09-28,253.05,,
2017-09-29,254.03,,
2017-10-02,252.38,,
2017-10-03,253.69,,
2017-10-04,257.57,,
2017-10-05,257.07,,
2017-10-06,257.01,,
2017-10-09,257.6,,
2017-10-10,258.72,,
2017-10-11,258.3,,
2017-10-12,261.1,,
2017-10-13,261.82,,
2017-10-16,261.02,,
2017-10-17,261.38,,
2017-10-18,261.21,,
2017-10-19,259.94,,
2017-10-20,259.34,,
2017-10-23,259.64,,
2017-10-24,257.54,,
2017-10-25,257.63,,
2017-10-26,259.65,,
2017-10-27,262.4,,
2017-10-30,260.8,,
2017-10-31,262.43,,
2017-11-01,262.53,,
2017-11-02,253.84,,
2017-11-03,253.98,,
2017-11-06,253.81,,
2017-11-07,255.0,,
2017-11-08,258.79,,
2017-11-09,256.95,,
2017-11-10,256.38,,
2017-11-13,258.63,,
2017-11-14,256.82,,
2017-11-15,252.15,,
2017-11-16,253.94,,
2017-11-17,250.85,,
2017-11-20,250.21,,
2017-11-21,252.11,,
2017-11-22,249.97,,
2017-11-24,250.37,,
2017-11-27,247.61,,
2017-11-28,246.77,,
2017-11-29,247.68,,
2017-11-30,246.99,,
2017-12-01,247.04,,
2017-12-04,246.28,,
2017-12-05,242.99,,
2017-12-06,241.96,,
2017-12-07,240.61,,
2017-12-08,244.31,,
2017-12-11,249.16,,
2017-12-12,249.15,,
2017-12-13,247.98,,
2017-12-14,249.0,,
2017-12-15,249.79,,
2017-12-18,249.87,,
2017-12-19,242.82,,
2017-12-20,240.3,,
2017-12-21,237.57,,
2017-12-22,239.39,,
2017-12-26,240.56,,
2017-12-27,241.23,,
2017-12-28,240.91,,
2017-12-29,241.37,,
2018-01-02,240.08,,
2018-01-03,242.54,,
2018-01-04,238.72,,
2018-01-05,239.37,,
2018-01-08,238.16,,
2018-01-09,236.27,,
2018-01-10,232.22,,
2018-01-11,232.44,,
2018-01-12,227.1,,
2018-01-16,227.6,,
2018-01-17,227.36,,
2018-01-18,224.6,,
2018-01-19,223.63,,
2018-01-22,226.6,,
2018-01-23,231.83,,
2018-01-24,231.55,,
2018-01-25,231.26,,
2018-01-26,229.83,,
2018-01-29,227.74,,
2018-01-30,226.75,,
2018-01-31,232.98,,
2018-02-01,227.17,,
2018-02-02,225.38,,
2018-02-05,217.99,,
2018-02-06,218.82,,
2018-02-07,217.81,,
2018-02-08,218.28,,
2018-02-09,227.94,,
2018-02-12,227.85,,
2018-02-13,228.28,,
2018-02-14,224.76,,
2018-02-15,229.57,,
2018-02-16,229.67,,
2018-02-20,225.44,,
2018-02-21,220.15,,
2018-02-22,221.59,,
2018-02-23,227.27,,
2018-02-26,227.11,,
2018-02-27,221.83,,
2018-02-28,223.83,,
2018-03-01,223.97,,
2018-03-02,222.22,,
2018-03-05,225.71,,
2018-03-06,230.05,,
2018-03-07,231.48,,
2018-03-08,234.15,,
2018-03-09,237.52,,
2018-03-12,238.74,,
2018-03-13,238.05,,
2018-03-14,238.67,,
2018-03-15,241.71,,
2018-03-16,243.67,,
2018-03-19,241.99,,
2018-03-20,239.46,,
2018-03-21,236.79,,
2018-03-22,233.6,,
2018-03-23,229.17,,
2018-03-26,232.63,,
2018-03-27,233.95,,
2018-03-28,239.63,,
2018-03-29,240.68,,
2018-04-02,237.0,,
2018-04-03,240.1,,
2018-04-04,242.31,,
2018-04-05,241.5,,
2018-04-06,242.38,,
2018-04-09,241.38,,
2018-04-10,241.95,,
2018-04-11,241.21,,
2018-04-12,240.26,,
2018-04-13,242.99,,
2018-04-16,242.45,,
2018-04-17,246.19,,
2018-04-18,245.29,,
2018-04-19,240.24,,
2018-04-20,239.39,,
2018-04-23,237.32,,
2018-04-24,237.63,,
2018-04-25,236.65,,
2018-04-26,237.78,,
2018-04-27,241.19,,
2018-04-30,239.69,,
2018-05-01,240.86,,
2018-05-02,240.29,,
2018-05-03,238.43,,
2018-05-04,241.17,,
2018-05-07,241.62,,
2018-05-08,241.46,,
2018-05-09,243.9,,
2018-05-10,243.91,,
2018-05-11,242.43,,
2018-05-14,242.06,,
2018-05-15,233.78,,
2018-05-16,230.13,,
2018-05-17,227.4,,
2018-05-18,228.87,,
2018-05-21,232.78,,
2018-05-22,232.58,,
2018-05-23,236.08,,
2018-05-24,233.15,,
2018-05-25,234.2,,
2018-05-29,234.4,,
2018-05-30,241.3,,
2018-05-31,239.03,,
2018-06-01,238.5,,
2018-06-04,241.89,,
2018-06-05,240.92,,
2018-06-06,242.61,,
2018-06-07,240.73,,
2018-06-08,240.99,,
2018-06-11,239.28,,
2018-06-12,238.63,,
2018-06-13,232.99,,
2018-06-14,234.83,,
2018-06-15,234.49,,
2018-06-18,232.48,,
2018-06-19,232.52,,
2018-06-20,233.52,,
2018-06-21,234.61,,
2018-06-22,235.38,,
2018-06-25,234.44,,
2018-06-26,234.61,,
2018-06-27,233.03,,
2018-06-28,235.59,,
2018-06-29,239.07,,
2018-07-02,236.22,,
2018-07-03,236.22,,
2018-07-05,238.7,,
2018-07-06,240.02,,
2018-07-09,238.68,,
2018-07-10,240.62,,
2018-07-11,242.61,,
2018-07-12,242.69,,
2018-07-13,239.62,,
2018-07-16,236.14,,
2018-07-17,232.74,,
2018-07-18,231.58,,
2018-07-19,232.54,,
2018-07-20,229.35,,
2018-07-23,229.65,,
2018-07-24,229.72,,
2018-07-25,232.74,,
2018-07-26,233.5,,
2018-07-27,233.29,,
2018-07-30,233.8,,
2018-07-31,240.45,,
2018-08-01,240.89,,
2018-08-02,234.18,,
2018-08-03,242.41,,
2018-08-06,242.77,,
2018-08-07,243.31,,
2018-08-08,239.25,,
2018-08-09,239.54,,
2018-08-10,236.62,,
2018-08-13,236.13,,
2018-08-14,236.8,,
2018-08-15,239.7,,
2018-08-16,240.99,,
2018-08-17,243.34,,
2018-08-20,243.0,,
2018-08-21,241.23,,
2018-08-22,241.69,,
2018-08-23,242.17,,
2018-08-24,244.14,,
2018-08-27,244.38,,
2018-08-28,246.79,,
2018-08-29,247.29,,
2018-08-30,245.29,,
2018-08-31,246.28,,
2018-09-04,243.89,,
2018-09-05,245.17,,
2018-09-06,246.31,,
2018-09-07,246.14,,
2018-09-10,249.3,,
2018-09-11,250.24,,
2018-09-12,248.0,,
2018-09-13,248.28,,
2018-09-14,246.31,,
2018-09-17,246.25,,
2018-09-18,245.41,,
2018-09-19,243.9,,
2018-09-20,245.36,,
2018-09-21,247.24,,
2018-09-24,240.77,,
2018-09-25,243.14,,
2018-09-26,240.1,,
2018-09-27,241.89,,
2018-09-28,246.71,,
2018-10-01,245.5,,
2018-10-02,245.53,,
2018-10-03,244.24,,
2018-10-04,243.21,,
2018-10-05,243.7,,
2018-10-08,248.03,,
2018-10-09,250.35,,
2018-10-10,246.89,,
2018-10-11,239.69,,
2018-10-12,238.62,,
2018-10-15,240.6,,
2018-10-16,244.71,,
2018-10-17,242.8,,
2018-10-18,244.14,,
2018-10-19,245.64,,
2018-10-22,242.46,,
2018-10-23,244.34,,
2018-10-24,251.82,,
2018-10-25,254.41,,
2018-10-26,247.91,,
2018-10-29,256.55,,
2018-10-30,255.64,,
2018-10-31,250.78,,
2018-11-01,252.65,,
2018-11-02,247.88,,
2018-11-05,249.58,,
2018-11-06,250.04,,
2018-11-07,255.0,,
2018-11-08,253.72,,
2018-11-09,253.93,,
2018-11-12,254.7,,
2018-11-13,255.22,,
2018-11-14,253.2,,
2018-11-15,250.72,,
2018-11-16,255.67,,
2018-11-19,257.81,,
2018-11-20,258.36,,
2018-11-21,258.74,,
2018-11-23,256.54,,
2018-11-26,256.42,,
2018-11-27,258.32,,
2018-11-28,260.24,,
2018-11-29,259.34,,
2018-11-30,262.51,,
2018-12-03,262.78,,
2018-12-04,259.59,,
2018-12-06,265.68,,
2018-12-07,263.66,,
2018-12-10,262.6,,
2018-12-11,263.29,,
2018-12-12,258.12,,
2018-12-13,261.73,,
2018-12-14,262.28,,
2018-12-17,254.27,,
2018-12-18,258.09,,
2018-12-19,255.6,,
2018-12-20,255.39,,
2018-12-21,251.75,,
2018-12-24,239.65,,
2018-12-26,244.8,,
2018-12-27,245.71,,
2018-12-28,246.06,,
2018-12-31,245.21,,
2019-01-02,236.59,,
2019-01-03,237.84,,
2019-01-04,238.3,,
2019-01-07,239.29,,
2019-01-08,245.27,,
2019-01-09,245.06,,
2019-01-10,248.68,,
2019-01-11,249.43,,
2019-01-14,248.89,,
2019-01-15,252.6,,
2019-01-16,256.66,,
2019-01-17,258.18,,
2019-01-18,259.93,,
2019-01-22,261.27,,
2019-01-23,261.8,,
2019-01-24,261.6,,
2019-01-25,262.82,,
2019-01-28,266.48,,
2019-01-29,268.91,,
2019-01-30,271.01,,
2019-01-31,271.2,,
2019-02-01,270.09,,
2019-02-04,274.69,,
2019-02-05,276.92,,
2019-02-06,275.51,,
2019-02-07,277.46,,
2019-02-08,278.07,,
2019-02-11,278.66,,
2019-02-12,276.58,,
2019-02-13,278.03,,
2019-02-14,277.85,,
2019-02-15,278.82,,
2019-02-19,280.24,,
2019-02-20,276.79,,
2019-02-21,280.01,,
2019-02-22,281.47,,
2019-02-25,279.39,,
2019-02-26,280.04,,
2019-02-27,279.84,,
2019-02-28,279.84,,
2019-03-01,279.09,,
2019-03-04,282.03,,
2019-03-05,281.34,,
2019-03-06,281.37,,
2019-03-07,282.29,,
2019-03-08,283.5,,
2019-03-11,285.73,,
2019-03-12,286.99,,
2019-03-13,289.21,,
2019-03-14,290.93,,
2019-03-15,289.4,,
2019-03-18,286.25,,
2019-03-19,285.73,,
2019-03-20,285.26,,
2019-03-21,289.5,,
2019-03-22,290.71,,
2019-03-25,288.87,,
2019-03-26,292.86,,
2019-03-27,291.53,,
2019-03-28,290.17,,
2019-03-29,289.24,,
2019-04-01,288.27,,
2019-04-02,291.74,,
2019-04-03,290.08,,
2019-04-04,287.78,,
2019-04-05,289.35,,
2019-04-08,287.5,,
2019-04-09,287.46,,
2019-04-10,288.7,,
2019-04-11,289.82,,
2019-04-12,290.16,,
2019-04-15,288.7,,
2019-04-16,278.5,,
2019-04-17,274.63,,
2019-04-18,278.29,,
2019-04-22,275.17,,
2019-04-23,276.9,,
2019-04-24,278.66,,
2019-04-25,278.34,,
2019-04-26,281.43,,
2019-04-29,277.65,,
2019-04-30,282.5,,
2019-05-01,283.68,,
2019-05-02,283.06,,
2019-05-03,284.34,,
2019-05-06,283.86,,
2019-05-07,278.91,,
2019-05-08,278.48,,
2019-05-09,280.09,,
2019-05-10,283.84,,
2019-05-13,283.61,,
2019-05-14,282.58,,
2019-05-15,284.17,,
2019-05-16,285.94,,
2019-05-17,286.02,,
2019-05-20,284.05,,
2019-05-21,286.68,,
2019-05-22,287.94,,
2019-05-23,289.41,,
2019-05-24,290.97,,
2019-05-28,289.25,,
2019-05-29,285.35,,
2019-05-30,285.46,,
2019-05-31,291.74,,
2019-06-03,289.63,,
2019-06-04,287.94,,
2019-06-05,295.6,,
2019-06-06,296.5,,
2019-06-07,296.67,,
2019-06-10,296.01,,
2019-06-11,299.02,,
2019-06-12,298.83,,
2019-06-13,298.21,,
2019-06-14,299.19,,
2019-06-17,302.32,,
2019-06-18,301.11,,
2019-06-19,301.65,,
2019-06-20,302.91,,
2019-06-21,299.98,,
2019-06-24,298.0,,
2019-06-25,294.18,,
2019-06-26,288.3,,
2019-06-27,288.37,,
2019-06-28,291.93,,
2019-07-01,294.03,,
2019-07-02,298.57,,
2019-07-03,301.68,,
2019-07-05,301.1,,
2019-07-08,303.94,,
2019-07-09,305.38,,
2019-07-10,308.18,,
2019-07-11,305.97,,
2019-07-12,303.95,,
2019-07-15,304.87,,
2019-07-16,304.29,,
2019-07-17,303.6,,
2019-07-18,303.01,,
2019-07-19,294.9,,
2019-07-22,292.05,,
2019-07-23,295.61,,
2019-07-24,293.75,,
2019-07-25,298.6,,
2019-07-26,304.07,,
2019-07-29,307.83,,
2019-07-30,306.68,,
2019-07-31,302.22,,
2019-08-01,304.88,,
2019-08-02,305.39,,
2019-08-05,294.42,,
2019-08-06,299.43,,
2019-08-07,300.66,,
2019-08-08,304.21,,
2019-08-09,307.52,,
2019-08-12,312.28,,
2019-08-13,313.31,,
2019-08-14,307.28,,
2019-08-15,312.63,,
2019-08-16,314.72,,
2019-08-19,317.77,,
2019-08-20,315.74,,
2019-08-21,318.32,,
2019-08-22,320.99,,
2019-08-23,315.19,,
2019-08-26,319.71,,
2019-08-27,318.84,,
2019-08-28,319.74,,
2019-08-29,321.55,,
2019-08-30,321.26,,
2019-09-03,322.62,,
2019-09-04,325.41,,
2019-09-05,324.72,,
2019-09-06,327.06,,
2019-09-09,325.67,,
2019-09-10,321.18,,
2019-09-11,322.18,,
2019-09-12,324.02,,
2019-09-13,322.63,,
2019-09-16,324.3,,
2019-09-17,328.82,,
2019-09-18,328.41,,
2019-09-19,326.93,,
2019-09-20,322.82,,
2019-09-23,325.15,,
2019-09-24,325.16,,
2019-09-25,327.32,,
2019-09-26,330.21,,
2019-09-27,326.35,,
2019-09-30,326.65,,
2019-10-01,325.63,,
2019-10-02,325.93,,
2019-10-03,328.14,,
2019-10-04,330.4,,
2019-10-07,329.57,,
2019-10-08,327.71,,
2019-10-09,329.24,,
2019-10-10,330.98,,
2019-10-11,326.96,,
2019-10-14,327.52,,
2019-10-15,328.34,,
2019-10-16,329.31,,
2019-10-17,328.66,,
2019-10-18,331.3,,
2019-10-21,332.54,,
2019-10-22,330.99,,
2019-10-23,328.34,,
2019-10-24,326.28,,
2019-10-25,325.09,,
2019-10-28,323.39,,
2019-10-29,323.22,,
2019-10-30,327.65,,
2019-10-31,327.13,,
2019-11-01,324.71,,
2019-11-04,322.1,,
2019-11-05,318.33,,
2019-11-06,317.95,,
2019-11-07,314.83,,
2019-11-08,314.92,,
2019-11-11,313.41,,
2019-11-12,309.03,,
2019-11-13,313.17,,
2019-11-14,314.25,,
2019-11-15,319.0,,
2019-11-18,320.9,,
2019-11-19,322.49,,
2019-11-20,318.71,,
2019-11-21,315.25,,
2019-11-22,310.76,,
2019-11-25,310.24,,
2019-11-26,312.25,,
2019-11-27,312.96,,
2019-11-29,312.18,,
2019-12-02,304.72,,
2019-12-03,306.2,,
2019-12-04,311.43,,
2019-12-05,311.17,,
2019-12-06,311.93,,
2019-12-09,311.21,,
2019-12-10,309.57,,
2019-12-11,304.76,,
2019-12-12,300.3,,
2019-12-13,300.51,,
2019-12-16,300.99,,
2019-12-17,296.19,,
2019-12-18,296.42,,
2019-12-19,298.68,,
2019-12-20,297.35,,
2019-12-23,296.82,,
2019-12-24,298.44,,
2019-12-26,299.64,,
2019-12-27,299.73,,
2019-12-30,299.71,,
2019-12-31,300.86,299.40410614042463,0.004862638252838725
2020-01-02,298.28,302.32410614042465,-0.013376724046431976
2020-01-03,301.2,301.12410614042466,0.0002520351510482133
2020-01-06,300.0,297.45410614042464,0.008558946765298447
2020-01-07,296.33,299.1641061404247,-0.009473416369991883
