date,FFIV,dcf,Deviation
2006-08-09,21.59,22.093933797557774,-0.022808695009916224
2006-08-10,21.56,21.033933797557776,0.025010357430301777
2006-08-11,20.5,21.193933797557776,-0.032742095176202746
2006-08-14,20.66,21.453933797557777,-0.03700644390205754
2006-08-15,20.92,22.823933797557775,-0.08341830178991749
2006-08-16,22.29,24.403933797557777,-0.08662266563636267
2006-08-17,23.87,25.423933797557776,-0.06112090323752517
2006-08-18,24.89,24.863933797557774,0.0010483539191528113
2006-08-21,24.33,25.013933797557776,-0.027342112723771295
2006-08-22,24.48,24.823933797557775,-0.013854927279559948
2006-08-23,24.29,24.933933797557774,-0.025825599874691574
2006-08-24,24.4,25.653933797557777,-0.04887881162604202
2006-08-25,25.12,25.583933797557776,-0.018133794483241705
2006-08-28,25.05,25.873933797557775,-0.031844164246704
2006-08-29,25.34,25.833933797557776,-0.01911957355888516
2006-08-30,25.3,25.583933797557776,-0.011098128997851009
2006-08-31,25.05,25.513933797557776,-0.018183546341340118
2006-09-01,24.98,25.913933797557775,-0.036039831113784504
2006-09-05,25.38,25.283933797557776,0.0037994958858618144
2006-09-06,24.75,24.863933797557774,-0.0045822917035343025
2006-09-07,24.33,25.133933797557777,-0.03198599168888938
2006-09-08,24.6,25.793933797557777,-0.04628738706272173
2006-09-11,25.26,27.243933797557776,-0.07282112092548176
2006-09-12,26.71,27.023933797557774,-0.011616880055639545
2006-09-13,26.49,26.113933797557774,0.014400978625342065
2006-09-14,25.58,26.433933797557774,-0.03230445396805337
2006-09-15,25.9,25.453933797557777,0.017524450483367815
2006-09-18,24.92,25.863933797557774,-0.03649614188414385
2006-09-19,25.33,26.353933797557776,-0.038853167250980425
2006-09-20,25.82,26.793933797557777,-0.03634904097757197
2006-09-21,26.26,26.143933797557775,0.0044395079692662875
2006-09-22,25.61,26.793933797557777,-0.04418663591927252
2006-09-25,26.26,27.813933797557777,-0.05586889682229057
2006-09-26,27.28,27.343933797557774,-0.0023381345943531695
2006-09-27,26.81,27.873933797557775,-0.03816948857254565
2006-09-28,27.34,27.393933797557775,-0.001968822658196756
2006-09-29,26.86,28.040382171952466,-0.04209579472612002
2006-10-02,27.1,27.990382171952465,-0.03181028992325308
2006-10-03,27.05,28.380382171952466,-0.046876823711952786
2006-10-04,27.44,28.740382171952465,-0.045245820468647
2006-10-05,27.8,29.020382171952466,-0.04205258789224131
2006-10-06,28.08,29.740382171952465,-0.055829214377693503
2006-10-09,28.8,30.350382171952464,-0.05108278911180264
2006-10-10,29.41,30.450382171952466,-0.034166473382089446
2006-10-11,29.51,30.930382171952466,-0.04592190824077369
2006-10-12,29.99,29.980382171952463,0.0003208040508746457
2006-10-13,29.04,29.950382171952466,-0.030396345753644805
2006-10-16,29.01,29.700382171952466,-0.023244891865547346
2006-10-17,28.76,29.250382171952467,-0.01676498341353916
2006-10-18,28.31,29.360382171952466,-0.035775493854296014
2006-10-19,28.42,29.220382171952465,-0.02739122874035238
2006-10-20,28.28,29.750382171952467,-0.04942397591580139
2006-10-23,28.81,29.570382171952467,-0.02571431669468549
2006-10-24,28.63,30.000382171952467,-0.045678823826239334
2006-10-25,29.06,34.25038217195247,-0.15154231406512175
2006-10-26,33.31,33.800382171952464,-0.014508184240572874
2006-10-27,32.86,34.010382171952465,-0.03382444119963923
2006-10-30,33.07,34.040382171952466,-0.028506794284818837
2006-10-31,33.1,33.290382171952466,-0.005718834075532642
2006-11-01,32.35,32.720382171952465,-0.011319616317622128
2006-11-02,31.78,33.02038217195246,-0.03756413737107023
2006-11-03,32.08,33.75038217195247,-0.04949224466384272
2006-11-06,32.81,34.52038217195246,-0.04954702307270897
2006-11-07,33.58,33.680382171952466,-0.0029804344689432494
2006-11-08,32.74,35.110382171952466,-0.06751228626175476
2006-11-09,34.17,34.20038217195246,-0.0008883576738910604
2006-11-10,33.26,34.70038217195246,-0.0415091155139119
2006-11-13,33.76,36.98038217195246,-0.08708352869308489
2006-11-14,36.04,37.28038217195247,-0.03327171288725839
2006-11-15,36.34,36.95038217195246,-0.016518967763634484
2006-11-16,36.01,36.84038217195246,-0.022539998854427146
2006-11-17,35.9,37.290382171952466,-0.037285275477767166
2006-11-20,36.35,37.64038217195247,-0.03428185628024749
2006-11-21,36.7,38.03038217195247,-0.03498208789849144
2006-11-22,37.09,37.50038217195247,-0.01094341305831803
2006-11-24,36.56,37.27038217195246,-0.01906023310077709
2006-11-27,36.33,37.720382171952465,-0.03686023555154505
2006-11-28,36.78,38.39038217195247,-0.04194754208852314
2006-11-29,37.45,38.34038217195246,-0.023223090681756653
2006-11-30,37.4,37.95038217195246,-0.014502677982495493
2006-12-01,37.01,38.42038217195246,-0.03670921766577495
2006-12-04,37.48,38.23038217195246,-0.01962790140515469
2006-12-05,37.29,37.650382171952465,-0.009571806477463363
2006-12-06,36.71,37.38038217195246,-0.017934064153455
2006-12-07,36.44,38.91038217195246,-0.06348902359877551
2006-12-08,37.97,38.28038217195247,-0.00810812626055446
2006-12-11,37.34,37.91038217195246,-0.015045540015010683
2006-12-12,36.97,38.09038217195246,-0.02941378132922612
2006-12-13,37.15,39.41038217195246,-0.05735499245072362
2006-12-14,38.47,39.180382171952466,-0.018131067962399827
2006-12-15,38.24,39.040382171952466,-0.02050139182621724
2006-12-18,38.1,38.73038217195246,-0.016276167096770044
2006-12-19,37.79,37.82038217195247,-0.0008033279995515175
2006-12-20,36.88,37.900382171952465,-0.026922740971925596
2006-12-21,36.96,37.41038217195246,-0.012038962068934067
2006-12-22,36.47,38.110382171952466,-0.04304292107465968
2006-12-26,37.17,38.45038217195246,-0.033299595468947785
2006-12-27,37.51,38.45038217195246,-0.024457030563363902
2006-12-28,37.51,38.050382171952464,-0.014201754124582466
2006-12-29,37.11,37.617597913772514,-0.013493629097105941
2007-01-03,36.86,38.937597913772514,-0.05335711561800405
2007-01-04,38.18,38.33759791377251,-0.00411079259913405
2007-01-05,37.58,40.13759791377252,-0.06372075178158387
2007-01-08,39.38,39.607597913772516,-0.005746319538690647
2007-01-09,38.85,40.177597913772516,-0.033043237592793595
2007-01-10,39.42,39.97759791377251,-0.01394775931698522
2007-01-11,39.22,40.63759791377252,-0.034883900293035786
2007-01-12,39.88,40.287597913772515,-0.010117205663263795
2007-01-16,39.53,40.187597913772514,-0.01636320526505397
2007-01-17,39.43,38.287597913772515,0.029837392484121983
2007-01-18,37.53,38.56759791377252,-0.026903358515931508
2007-01-19,37.81,37.72759791377251,0.002184132857220966
2007-01-22,36.97,37.47759791377251,-0.01354403542458571
2007-01-23,36.72,37.997597913772516,-0.03362312314246163
2007-01-24,37.24,37.77759791377252,-0.01423060076502436
2007-01-25,37.02,37.107597913772516,-0.0023606463014950174
2007-01-26,36.35,36.867597913772514,-0.014039371780691923
2007-01-29,36.11,37.20759791377252,-0.02949929517933858
2007-01-30,36.45,36.467597913772515,-0.0004825630087872401
2007-01-31,35.71,36.65759791377251,-0.025849972930618415
2007-02-01,35.9,36.247597913772516,-0.009589543411935852
2007-02-02,35.49,36.747597913772516,-0.034222588282462496
2007-02-05,35.99,36.857597913772516,-0.023539187654123217
2007-02-06,36.1,38.44759791377251,-0.06105967709705906
2007-02-07,37.69,38.26759791377251,-0.015093654821867863
2007-02-08,37.51,38.507597913772514,-0.025906521513140657
2007-02-09,37.75,37.62759791377251,0.0032529869833302083
2007-02-12,36.87,37.617597913772514,-0.01987362179494201
2007-02-13,36.86,37.63759791377252,-0.020660136588790512
2007-02-14,36.88,37.867597913772514,-0.026080289434290194
2007-02-15,37.11,37.54759791377251,-0.011654484922775876
2007-02-16,36.79,38.76759791377251,-0.051011618469916975
2007-02-20,38.01,38.747597913772516,-0.01903596489810655
2007-02-21,37.99,40.01759791377251,-0.05066765671796336
2007-02-22,39.26,39.81759791377252,-0.014003805929730606
2007-02-23,39.06,39.69759791377251,-0.01606137265930907
2007-02-26,38.94,37.40759791377251,0.040964995661036285
2007-02-27,36.65,37.06759791377252,-0.011265847728896383
2007-02-28,36.31,36.967597913772515,-0.017788494543420685
2007-03-01,36.21,35.31759791377252,0.02526791568345832
2007-03-02,34.56,35.19759791377251,-0.01811481327034037
2007-03-05,34.44,36.88759791377252,-0.066352867961041
2007-03-06,36.13,36.29759791377251,-0.004617327961223494
2007-03-07,35.54,36.56759791377252,-0.028101323915112553
2007-03-08,35.81,37.40759791377251,-0.04270784554130158
2007-03-09,36.65,37.41759791377251,-0.02051435571950433
2007-03-12,36.66,36.20759791377252,0.012494672728769807
2007-03-13,35.45,36.287597913772515,-0.023082208851708308
2007-03-14,35.53,36.537597913772515,-0.02757701576744076
2007-03-15,35.78,36.29759791377251,-0.014259839315045042
2007-03-16,35.54,37.22759791377251,-0.045331904510233834
2007-03-19,36.47,37.65759791377251,-0.0315367410447116
2007-03-20,36.9,38.26759791377251,-0.03573775173592264
2007-03-21,37.51,37.717597913772515,-0.005504006756928526
2007-03-22,36.96,36.94759791377251,0.0003356669155172298
2007-03-23,36.19,34.88759791377252,0.03733137745529147
2007-03-26,34.13,34.63759791377252,-0.014654535659087475
2007-03-27,33.88,35.56759791377252,-0.0474476212271574
2007-03-28,34.81,35.37759791377251,-0.016043992448439903
2007-03-29,34.62,34.09759791377252,0.015320788506819616
2007-03-30,33.34,33.58614089563825,-0.00732864476460926
2007-04-02,32.45,34.74614089563825,-0.06608333577345515
2007-04-03,33.61,34.10614089563825,-0.014546966693077201
2007-04-04,32.97,34.47614089563826,-0.043686470019874246
2007-04-05,33.34,34.95614089563825,-0.04623339002046145
2007-04-09,33.82,34.94614089563825,-0.032225043074178394
2007-04-10,33.81,34.92614089563825,-0.03195717783345586
2007-04-11,33.79,35.51614089563825,-0.04860158936497072
2007-04-12,34.38,34.56614089563825,-0.005385064424757169
2007-04-13,33.43,34.756140895638254,-0.038155585213566656
2007-04-16,33.62,34.17614089563825,-0.01627278215338901
2007-04-17,33.04,35.92614089563825,-0.08033539989786798
2007-04-18,34.79,35.60614089563825,-0.0229213521911954
2007-04-19,34.47,35.55614089563825,-0.030547209800585895
2007-04-20,34.42,35.16614089563825,-0.021217593873963936
2007-04-23,34.03,34.66614089563825,-0.018350496455701193
2007-04-24,33.53,34.17614089563825,-0.01890619826303186
2007-04-25,33.04,41.10614089563825,-0.19622715049113604
2007-04-26,39.97,40.42614089563825,-0.011283315338354805
2007-04-27,39.29,39.52614089563825,-0.005974296763798348
2007-04-30,38.39,39.30614089563825,-0.02330783116232893
2007-05-01,38.17,39.716140895638254,-0.03892978675095937
2007-05-02,38.58,40.046140895638246,-0.03661129044766298
2007-05-03,38.91,40.17614089563825,-0.03151474649910213
2007-05-04,39.04,39.99614089563825,-0.023905828768157944
2007-05-07,38.86,40.036140895638255,-0.02937697963208008
2007-05-08,38.9,40.55614089563825,-0.04083576146704748
2007-05-09,39.42,39.59614089563825,-0.0044484359246648175
2007-05-10,38.46,39.796140895638246,-0.03357463476526912
2007-05-11,38.66,39.58614089563825,-0.02339558427985844
2007-05-14,38.45,38.55614089563825,-0.002752892098966675
2007-05-15,37.42,39.09614089563825,-0.04287228501944662
2007-05-16,37.96,38.84614089563825,-0.02281155541341684
2007-05-17,37.71,38.81614089563825,-0.02849693117644636
2007-05-18,37.68,40.55614089563825,-0.07091751907656418
2007-05-21,39.42,40.44614089563825,-0.025370551378089856
2007-05-22,39.31,39.716140895638254,-0.01022609162117405
2007-05-23,38.58,39.12614089563825,-0.013958465699312916
2007-05-24,37.99,39.49614089563825,-0.03813387489218156
2007-05-25,38.36,39.716140895638254,-0.034145837562661874
2007-05-29,38.58,40.59614089563825,-0.0496633633433583
2007-05-30,39.46,41.76614089563825,-0.055215560887002746
2007-05-31,40.63,41.90614089563826,-0.03045236016402264
2007-06-01,40.77,42.08614089563825,-0.03127254881605579
2007-06-04,40.95,41.37614089563825,-0.010299193844904297
2007-06-05,40.24,40.42614089563825,-0.004604468581821286
2007-06-06,39.29,39.72614089563826,-0.010978687730681336
2007-06-07,38.59,40.60614089563825,-0.04965113283776268
2007-06-08,39.47,41.37614089563825,-0.04606860027004578
2007-06-11,40.24,41.26614089563825,-0.024866412835485407
2007-06-12,40.13,41.146140895638254,-0.024695897926747423
2007-06-13,40.01,42.19614089563825,-0.05180902445664726
2007-06-14,41.06,43.74614089563825,-0.061402922421119666
2007-06-15,42.61,43.47614089563826,-0.01992221199478994
2007-06-18,42.34,43.146140895638254,-0.01868396289689367
2007-06-19,42.01,43.34614089563825,-0.030824910084964463
2007-06-20,42.21,43.18614089563825,-0.022603105426742154
2007-06-21,42.05,42.51614089563825,-0.01096385715680226
2007-06-22,41.38,42.326140895638254,-0.022353582812359662
2007-06-25,41.19,41.93614089563825,-0.01779231182704899
2007-06-26,40.8,41.80614089563825,-0.024066820665172406
2007-06-27,40.67,41.55614089563825,-0.02132394578850938
2007-06-28,40.42,41.43614089563825,-0.024523058221023075
2007-06-29,40.3,41.5599101818094,-0.03031551743730332
2007-07-02,40.4,41.1899101818094,-0.01917727371394584
2007-07-03,40.03,42.7599101818094,-0.06384274827056913
2007-07-05,41.6,42.5999101818094,-0.023472119484335696
2007-07-06,41.44,42.5799101818094,-0.026771079998576086
2007-07-09,41.42,41.8999101818094,-0.011453728175716993
2007-07-10,40.74,42.4199101818094,-0.039601926892569916
2007-07-11,41.26,45.0199101818094,-0.08351660779920034
2007-07-12,43.86,44.8499101818094,-0.022071620161480232
2007-07-13,43.69,44.8299101818094,-0.02542744737132996
2007-07-16,43.67,44.969910181809404,-0.028906221439046198
2007-07-17,43.81,43.789910181809404,0.0004587773326591993
2007-07-18,42.63,46.289910181809404,-0.0790649661542796
2007-07-19,45.13,45.6999101818094,-0.012470706825070454
2007-07-20,44.54,44.8099101818094,-0.00602344840046054
2007-07-23,43.65,43.359910181809404,0.006690277193246885
2007-07-24,42.2,43.5799101818094,-0.03166390605333058
2007-07-25,42.42,46.6699101818094,-0.09106317465050295
2007-07-26,45.51,46.7599101818094,-0.0267303802969161
2007-07-27,45.6,46.1599101818094,-0.012129793572043135
2007-07-30,45.0,44.5099101818094,0.011010802227834793
2007-07-31,43.35,44.4899101818094,-0.025621768557210434
2007-08-01,43.33,44.7299101818094,-0.03129695937504284
2007-08-02,43.57,42.999910181809405,0.013257930441719079
2007-08-03,41.84,37.3799101818094,0.11931783132965013
2007-08-06,36.22,33.1899101818094,0.09129551124399593
2007-08-07,32.03,34.219910181809404,-0.06399520542790649
2007-08-08,33.06,36.1699101818094,-0.0859805890083033
2007-08-09,35.01,36.1899101818094,-0.03260329124559358
2007-08-10,35.03,37.3699101818094,-0.06261481952794212
2007-08-13,36.21,35.6199101818094,0.01656629158183409
2007-08-14,34.46,35.3099101818094,-0.024070018230951118
2007-08-15,34.15,36.3999101818094,-0.06181087180082612
2007-08-16,35.24,37.1499101818094,-0.05141089635109253
2007-08-17,35.99,36.719910181809404,-0.019877776884405063
2007-08-20,35.56,35.7799101818094,-0.006146191555315816
2007-08-21,34.62,37.1299101818094,-0.06759806769042631
2007-08-22,35.97,36.8099101818094,-0.02281750152773976
2007-08-23,35.65,38.6399101818094,-0.07737880775967654
2007-08-24,37.48,37.9499101818094,-0.012382379287807832
2007-08-27,36.79,35.7699101818094,0.028518098396270508
2007-08-28,34.61,36.359910181809404,-0.048127461620762535
2007-08-29,35.2,36.1599101818094,-0.026546254594744245
2007-08-30,35.0,36.1299101818094,-0.03127353973822733
2007-08-31,34.97,37.2999101818094,-0.062464230354786876
2007-09-04,36.14,38.1199101818094,-0.051939004377670406
2007-09-05,36.96,39.9799101818094,-0.07553569200321619
2007-09-06,38.82,38.8699101818094,-0.0012840313130633163
2007-09-07,37.71,38.5299101818094,-0.02127983631263408
2007-09-10,37.37,40.2099101818094,-0.07062712075129551
2007-09-11,39.05,41.3099101818094,-0.054706247771135086
2007-09-12,40.15,40.7399101818094,-0.01447990874738847
2007-09-13,39.58,41.219910181809404,-0.03978441909689334
2007-09-14,40.06,40.3499101818094,-0.007184902779290292
2007-09-17,39.19,41.4199101818094,-0.05383667352298416
2007-09-18,40.26,40.429910181809404,-0.004202586180511836
2007-09-19,39.27,40.1599101818094,-0.022159167632115007
2007-09-20,39.0,40.5299101818094,-0.03774768251265581
2007-09-21,39.37,39.1599101818094,0.005364920839072473
2007-09-24,38.0,37.5699101818094,0.011447720159811325
2007-09-25,36.41,39.0099101818094,-0.06664742804308643
2007-09-26,37.85,38.4599101818094,-0.015858336094031533
2007-09-27,37.3,38.3499101818094,-0.02737712231481071
2007-09-28,37.19,38.84255693768403,-0.04254500908205572
2007-10-01,38.19,40.08255693768403,-0.04721647225815395
2007-10-02,39.43,40.63255693768403,-0.029595896205309558
2007-10-03,39.98,41.80255693768403,-0.04359917361995247
2007-10-04,41.15,43.742556937684036,-0.05926852747491218
2007-10-05,43.09,44.13255693768403,-0.023623306919563603
2007-10-08,43.48,43.59255693768403,-0.002582021922800548
2007-10-09,42.94,42.80255693768403,0.003211094666986103
2007-10-10,42.15,42.34255693768403,-0.004547598246544715
2007-10-11,41.69,42.22255693768403,-0.012613090639442603
2007-10-12,41.57,42.19255693768403,-0.014755136518592837
2007-10-15,41.54,41.31255693768403,0.005505422059908893
2007-10-16,40.66,41.76255693768403,-0.026400609027105615
2007-10-17,41.11,43.65255693768403,-0.05824531518998177
2007-10-18,43.0,43.282556937684035,-0.006528194212066629
2007-10-19,42.63,43.56255693768403,-0.021407304879234812
2007-10-22,42.91,44.92255693768404,-0.04480058738588366
2007-10-23,44.27,41.12255693768403,0.07653811671014332
2007-10-24,40.47,34.84255693768403,0.16151062255220427
2007-10-25,34.19,34.92255693768404,-0.020976612307948228
2007-10-26,34.27,35.102556937684035,-0.023717843095077962
2007-10-29,34.45,34.31255693768403,0.00400561994157389
2007-10-30,33.66,36.68255693768403,-0.08239766226816536
2007-10-31,36.03,37.45255693768404,-0.03798290568120566
2007-11-01,36.8,37.48255693768403,-0.018209988684037892
