date,CMG,dcf,Deviation
2017-05-03,479.97,476.6430849220104,0.006979887431984855
2017-05-04,472.4,479.5430849220104,-0.014895606143861095
2017-05-05,475.3,475.3930849220104,-0.00019580621797576914
2017-05-08,471.15,483.3730849220104,-0.025287061492020202
2017-05-09,479.13,490.6630849220104,-0.023505100090917885
2017-05-10,486.42,492.7630849220104,-0.012872483990991945
2017-05-11,488.52,493.5730849220104,-0.01023776432786827
2017-05-12,489.33,499.5530849220104,-0.020464461596922057
2017-05-15,495.31,500.3830849220104,-0.010138402106060651
2017-05-16,496.14,484.0730849220104,0.024927878565968342
2017-05-17,479.83,488.9830849220104,-0.018718612574237126
2017-05-18,484.74,489.2330849220104,-0.009183935143565858
2017-05-19,484.99,487.0330849220104,-0.004194961256764662
2017-05-22,482.79,479.2430849220104,0.007401077218603724
2017-05-23,475.0,483.0430849220104,-0.016650864432328993
2017-05-24,478.8,485.6330849220104,-0.014070468290083182
2017-05-25,481.39,484.3930849220104,-0.006199685783074171
2017-05-26,480.15,479.94308492201037,0.00043112419886881526
2017-05-30,475.7,481.5930849220104,-0.012236647714667148
2017-05-31,477.35,487.8430849220104,-0.02150913940634802
2017-06-01,483.6,482.3130849220104,0.0026682151453505387
2017-06-02,478.07,476.8430849220104,0.0025729954292830204
2017-06-05,472.6,474.7230849220104,-0.004472259701377657
2017-06-06,470.48,466.4730849220104,0.008589809803623671
2017-06-07,462.23,463.9330849220104,-0.003670971045957372
2017-06-08,459.69,465.0930849220104,-0.011617211902680613
2017-06-09,460.85,465.7930849220104,-0.010612190438245794
2017-06-12,461.55,468.4630849220104,-0.014756947013575883
2017-06-13,464.22,463.9330849220104,0.0006184406486937633
2017-06-14,459.69,459.9130849220104,-0.0004850588716087678
2017-06-15,455.67,455.3330849220104,0.0007399310288365157
2017-06-16,451.09,463.1530849220104,-0.0260455674694291
2017-06-19,458.91,429.8430849220104,0.06762215351972789
2017-06-20,425.6,421.8430849220104,0.008905953925223642
2017-06-21,417.6,425.1630849220104,-0.01778866790233613
2017-06-22,420.92,419.5230849220104,0.0033297692741969254
2017-06-23,415.28,418.2330849220104,-0.007060859191857283
2017-06-26,413.99,418.2230849220104,-0.010121595566155217
2017-06-27,413.98,421.1130849220104,-0.01693864469523998
2017-06-28,416.87,423.4230849220104,-0.015476446975528968
2017-06-29,419.18,420.3430849220104,-0.0027669895467085093
2017-06-30,416.1,423.4058716392021,-0.017255007850783044
2017-07-03,417.33,419.3258716392021,-0.004759714995404396
2017-07-05,413.25,418.8358716392021,-0.01333666005574119
2017-07-06,412.76,419.9658716392021,-0.017158231479801667
2017-07-07,413.89,413.6258716392021,0.0006385682785052804
2017-07-10,407.55,402.1558716392021,0.013413028980060027
2017-07-11,396.08,403.0258716392021,-0.017234307095352452
2017-07-12,396.95,406.11587163920206,-0.022569597199454283
2017-07-13,400.04,401.9058716392021,-0.004642558795152629
2017-07-14,395.83,398.0758716392021,-0.00564181805331232
2017-07-17,392.0,381.0558716392021,0.028720534638973394
2017-07-18,374.98,378.9058716392021,-0.010361073641372065
2017-07-19,372.83,362.1258716392021,0.029559137303127425
2017-07-20,356.05,351.41587163920207,0.013187020663528282
2017-07-21,345.34,346.0558716392021,-0.0020686591324434733
2017-07-24,339.98,354.6958716392021,-0.04148870290255624
2017-07-25,348.62,346.67587163920206,0.005607913673384424
2017-07-26,340.6,355.91587163920207,-0.043032280546139834
2017-07-27,349.84,356.5758716392021,-0.01889043027010462
2017-07-28,350.5,349.8458716392021,0.0018697615545182344
2017-07-31,343.77,353.3158716392021,-0.0270179530710416
2017-08-01,347.24,357.1358716392021,-0.027708982561122975
2017-08-02,351.06,351.4358716392021,-0.0010695312275577074
2017-08-03,345.36,350.6358716392021,-0.015046582697137323
2017-08-04,344.56,345.5258716392021,-0.002795367057812248
2017-08-07,339.45,339.7158716392021,-0.0007826294306451098
2017-08-08,333.64,340.6858716392021,-0.020681431857743515
2017-08-09,334.61,328.72587163920207,0.0178998030530928
2017-08-10,322.65,332.48587163920206,-0.029582825852749295
2017-08-11,326.41,328.47587163920207,-0.006289264501811553
2017-08-14,322.4,328.85587163920206,-0.01963131023637321
2017-08-15,322.78,326.2058716392021,-0.010502176499726734
2017-08-16,320.13,323.9958716392021,-0.011931854624083305
2017-08-17,317.92,317.3158716392021,0.0019038706058953636
2017-08-18,311.24,314.66587163920207,-0.010887331445750714
2017-08-21,308.59,311.5858716392021,-0.00961491489791022
2017-08-22,305.51,303.16587163920207,0.0077321644026859815
2017-08-23,297.09,307.9958716392021,-0.035409148769298016
2017-08-24,301.92,314.86587163920206,-0.04111551236660049
2017-08-25,308.79,318.0958716392021,-0.029254927425644728
2017-08-28,312.02,316.4458716392021,-0.013986188589776627
2017-08-29,310.37,321.2058716392021,-0.03373497372231593
2017-08-30,315.13,322.78587163920207,-0.023718112568940186
2017-08-31,316.71,326.0258716392021,-0.0285740257126329
2017-09-01,319.95,314.3958716392021,0.01766603464555594
2017-09-05,308.32,323.9558716392021,-0.048265436771018466
2017-09-06,317.88,323.3258716392021,-0.016843290676346268
2017-09-07,317.25,306.10587163920206,0.036406124133199214
2017-09-08,300.03,311.2158716392021,-0.0359424844892553
2017-09-11,305.14,314.9058716392021,-0.031012034130602606
2017-09-12,308.83,317.67587163920206,-0.02784558862955988
2017-09-13,311.6,316.66587163920207,-0.01599752955056022
2017-09-14,310.59,319.16587163920207,-0.02686963864637948
2017-09-15,313.09,307.9458716392021,0.016704651156437267
2017-09-18,301.87,309.48587163920206,-0.024608139941459495
2017-09-19,303.41,318.4658716392021,-0.04727624835184607
2017-09-20,312.39,319.29587163920206,-0.02162844011652476
2017-09-21,313.22,320.3858716392021,-0.0223663784003304
2017-09-22,314.31,326.9058716392021,-0.038530576327805544
2017-09-25,320.83,325.28587163920207,-0.01369832515856828
2017-09-26,319.21,319.92587163920206,-0.002237617219058241
2017-09-27,313.85,322.60587163920206,-0.027141079592607364
2017-09-28,316.53,313.9058716392021,0.008359602663992272
2017-09-29,307.83,305.76455812656815,0.006755007467467378
2017-10-02,301.81,306.94455812656815,-0.01672796598156634
2017-10-03,302.99,310.76455812656815,-0.0250175186431707
2017-10-04,306.81,314.30455812656817,-0.02384489162753456
2017-10-05,310.35,311.5945581265682,-0.003994158736439268
2017-10-06,307.64,307.87455812656816,-0.000761862649500733
2017-10-09,303.92,314.83455812656814,-0.034667598727139426
2017-10-10,310.88,315.44455812656815,-0.014470238934147894
2017-10-11,311.49,318.12455812656816,-0.02085522150706942
2017-10-12,314.17,330.4045581265682,-0.049135393950434536
2017-10-13,326.45,324.3445581265682,0.006491374128775096
2017-10-16,320.39,333.25455812656816,-0.03860279720970028
2017-10-17,329.3,322.19455812656815,0.022053264694311236
2017-10-18,318.24,329.2245581265682,-0.0333649415130971
2017-10-19,325.27,328.71455812656814,-0.010478873056914861
2017-10-20,324.76,324.4045581265682,0.001095674720122508
2017-10-23,320.45,328.25455812656816,-0.023775932225010843
2017-10-24,324.3,280.96455812656814,0.15423810804603422
2017-10-25,277.01,285.4745581265681,-0.029650831871382732
2017-10-26,281.52,280.07455812656815,0.005160918160865613
2017-10-27,276.12,272.6545581265682,0.012710008947743878
2017-10-30,268.7,275.8545581265681,-0.02593597936230385
2017-10-31,271.9,274.1545581265682,-0.008223675513457485
2017-11-01,270.2,283.4145581265681,-0.04662625030245182
2017-11-02,279.46,277.4845581265681,0.007119105606340881
2017-11-03,273.53,279.7245581265681,-0.022145206584847976
2017-11-06,275.77,278.45455812656814,-0.009640920028854194
2017-11-07,274.5,277.8545581265681,-0.012073072146759789
2017-11-08,273.9,278.95455812656814,-0.01811964701532065
2017-11-09,275.0,283.4045581265682,-0.029655691433215114
2017-11-10,279.45,281.45455812656814,-0.007122137725929845
2017-11-13,277.5,284.8545581265681,-0.025818642941638714
2017-11-14,280.9,289.4045581265682,-0.02938640006785531
2017-11-15,285.45,287.6545581265682,-0.007663908199216474
2017-11-16,283.7,293.7945581265682,-0.03435924133836199
2017-11-17,289.84,287.20455812656814,0.009176184008439003
2017-11-20,283.25,283.46455812656814,-0.0007569134144534972
2017-11-21,279.51,285.2245581265681,-0.020035294871181164
2017-11-22,281.27,283.26455812656815,-0.007041326100799883
2017-11-24,279.31,278.4745581265681,0.0030000653526565113
2017-11-27,274.52,289.81455812656816,-0.05277360193854963
2017-11-28,285.86,305.94455812656815,-0.06564770509256523
2017-11-29,301.99,308.3445581265682,-0.020608627456171202
2017-11-30,304.39,311.5445581265682,-0.022964798902574857
2017-12-01,307.59,319.55455812656817,-0.037441362741661544
2017-12-04,315.6,319.51455812656815,-0.01225157986390546
2017-12-05,315.56,314.62455812656816,0.0029732004361069375
2017-12-06,310.67,317.6045581265682,-0.021833937672282033
2017-12-07,313.65,319.8545581265682,-0.019398060677669027
2017-12-08,315.9,317.3445581265682,-0.004552017955171794
2017-12-11,313.39,322.33455812656814,-0.027749299294976493
2017-12-12,318.38,323.6545581265682,-0.016296875771190322
2017-12-13,319.7,317.9745581265682,0.0054263519811073024
2017-12-14,314.02,316.07455812656815,-0.006500232536101325
2017-12-15,312.12,317.37455812656816,-0.016556330657332197
2017-12-18,313.42,317.12455812656816,-0.01168171316801525
2017-12-19,313.17,302.62455812656816,0.03484661634440589
2017-12-20,298.67,296.3545581265682,0.007813080008180373
2017-12-21,292.4,299.18455812656816,-0.02267683255129105
2017-12-22,295.23,299.4745581265682,-0.0141733513294785
2017-12-26,295.52,299.37455812656816,-0.01287536973979786
2017-12-27,295.42,298.77455812656814,-0.011227723496948672
2017-12-28,294.82,292.9845581265682,0.006264636898163367
2017-12-29,289.03,299.4122737299114,-0.034675511463090225
2018-01-02,292.95,315.46227372991143,-0.07136280818537977
2018-01-03,309.0,313.57227372991144,-0.014581243665215293
2018-01-04,307.11,320.2522737299114,-0.04103725346535736
2018-01-05,313.79,324.9322737299114,-0.03429106503336443
2018-01-08,318.47,325.83227372991144,-0.02259528697275126
2018-01-09,319.37,328.26227372991144,-0.027088929924453775
2018-01-10,321.8,331.96227372991143,-0.030612736850270994
2018-01-11,325.5,333.8022737299114,-0.024871830970896847
2018-01-12,327.34,333.83227372991144,-0.01944771144315438
2018-01-16,327.37,341.0922737299114,-0.040230385695505966
2018-01-17,334.63,343.9922737299114,-0.027216523291050065
2018-01-18,337.53,350.33227372991144,-0.03654323249641955
2018-01-19,343.87,336.46227372991143,0.022016513732636245
2018-01-22,330.0,335.1722737299114,-0.01543168733007827
2018-01-23,328.71,335.9922737299114,-0.021673932108823735
2018-01-24,329.53,340.4322737299114,-0.03202479485996368
2018-01-25,333.97,336.6922737299114,-0.008085346597810905
2018-01-26,330.23,338.7922737299114,-0.025272930919131076
2018-01-29,332.33,328.5422737299114,0.011528885543667933
2018-01-30,322.08,331.2222737299114,-0.02760162723043902
2018-01-31,324.76,321.1822737299114,0.01113923949955331
2018-02-01,314.72,318.1022737299114,-0.010632661282965694
2018-02-02,311.64,306.76227372991144,0.015900671913728015
2018-02-05,300.3,310.7922737299114,-0.033759763728970715
2018-02-06,304.33,278.6722737299114,0.09207132782415228
2018-02-07,272.21,272.4722737299114,-0.0009625703427403876
2018-02-08,266.01,261.9222737299114,0.015606638610291546
2018-02-09,255.46,260.9122737299114,-0.02089696146512232
2018-02-12,254.45,257.7922737299114,-0.012964987978705378
2018-02-13,251.33,296.3722737299114,-0.1519787028760966
2018-02-14,289.91,293.1122737299114,-0.010925075532190465
2018-02-15,286.65,312.0922737299114,-0.08152163918011479
2018-02-16,305.63,324.0322737299114,-0.05679148412620827
2018-02-20,317.57,327.4222737299114,-0.03009041998785489
2018-02-21,320.96,320.3722737299114,0.0018345104064281248
2018-02-22,313.91,322.2822737299114,-0.025978077022404844
2018-02-23,315.82,318.3522737299114,-0.007954313315380324
2018-02-26,311.89,325.6122737299114,-0.04214298672688788
2018-02-27,319.15,324.8722737299114,-0.017613918430813058
2018-02-28,318.41,319.7222737299114,-0.004104417607826538
2018-03-01,313.26,326.45227372991144,-0.040411033377656946
2018-03-02,319.99,326.6222737299114,-0.020305638235179613
2018-03-05,320.16,324.5022737299114,-0.013381335298517816
2018-03-06,318.04,326.4122737299114,-0.025649383934744474
2018-03-07,319.95,328.32227372991144,-0.025500169802060935
2018-03-08,321.86,328.6222737299114,-0.020577648779428692
2018-03-09,322.16,330.2222737299114,-0.02441468783691292
2018-03-12,323.76,333.26227372991144,-0.02851289953573466
2018-03-13,326.8,326.1222737299114,0.0020781354868446567
2018-03-14,319.66,325.3722737299114,-0.01755611707300264
2018-03-15,318.91,326.6622737299114,-0.023731769332877017
2018-03-16,320.2,323.26227372991144,-0.009473031586946012
2018-03-19,316.8,326.6322737299114,-0.03010196640287166
2018-03-20,320.17,340.9822737299114,-0.06103623365007116
2018-03-21,334.52,343.1722737299114,-0.02521262465603813
2018-03-22,336.71,328.76227372991144,0.024174690666052046
2018-03-23,322.3,334.32227372991144,-0.03596013390248676
2018-03-26,327.86,329.4222737299114,-0.00474246538408718
2018-03-27,322.96,325.9722737299114,-0.009240889402781893
2018-03-28,319.51,329.57227372991144,-0.030531311435978425
2018-03-29,323.11,319.454740608229,0.011442182341109053
2018-04-02,311.16,324.954740608229,-0.04245126746699823
2018-04-03,316.66,334.134740608229,-0.052298484666453704
2018-04-04,325.84,336.004740608229,-0.030251777370250754
2018-04-05,327.71,326.364740608229,0.00412195076362698
2018-04-06,318.07,325.394740608229,-0.022510322676198014
2018-04-09,317.1,330.064740608229,-0.03927938677829723
2018-04-10,321.77,330.044740608229,-0.025071572396456854
2018-04-11,321.75,333.374740608229,-0.034869890223296784
2018-04-12,325.08,326.65474060822896,-0.004820810514786444
2018-04-13,318.36,334.894740608229,-0.04937294798419023
2018-04-16,326.6,342.90474060822896,-0.04754889238133109
2018-04-17,334.61,347.65474060822896,-0.03752211342036327
2018-04-18,339.36,346.754740608229,-0.021325564562601595
2018-04-19,338.46,340.244740608229,-0.005245461267200158
2018-04-20,331.95,339.004740608229,-0.0208101532609003
2018-04-23,330.71,341.394740608229,-0.03129732048359346
2018-04-24,333.1,347.814740608229,-0.042306259310623484
2018-04-25,339.52,430.794740608229,-0.2118752436006075
2018-04-26,422.5,435.644740608229,-0.0301730731097013
2018-04-27,427.35,431.624740608229,-0.009903835915905046
2018-04-30,423.33,434.304740608229,-0.025269677215264297
2018-05-01,426.01,429.514740608229,-0.008159767935475237
2018-05-02,421.22,427.71474060822896,-0.015184748131413794
2018-05-03,419.42,428.704740608229,-0.02165765789073415
2018-05-04,420.41,427.91474060822895,-0.01753793430336581
2018-05-07,419.62,432.71474060822896,-0.03026183159330975
2018-05-08,424.42,432.984740608229,-0.019780698498052862
2018-05-09,424.69,430.96474060822896,-0.014559754005335379
2018-05-10,422.67,433.194740608229,-0.02429563339908436
2018-05-11,424.9,433.354740608229,-0.019509976044942978
2018-05-14,425.06,434.854740608229,-0.02252416656313594
2018-05-15,426.56,452.96474060822896,-0.05829314787895712
2018-05-16,444.67,446.874740608229,-0.004933688140950077
2018-05-17,438.58,440.244740608229,-0.003781398060381247
2018-05-18,431.95,442.15474060822896,-0.02307956846553605
2018-05-21,433.86,441.734740608229,-0.017826853729879133
2018-05-22,433.44,443.804740608229,-0.023354280970555363
2018-05-23,435.51,441.72474060822896,-0.014069260869725375
2018-05-24,433.43,437.254740608229,-0.008747167847531379
2018-05-25,428.96,441.304740608229,-0.027973278943740465
2018-05-29,433.01,444.90474060822896,-0.026735477333794333
2018-05-30,436.61,438.47474060822896,-0.0042527891245052185
2018-05-31,430.18,446.91474060822895,-0.03744504060316689
2018-06-01,438.62,452.124740608229,-0.029869501478865024
2018-06-04,443.83,461.634740608229,-0.03856889233416505
2018-06-05,453.34,462.114740608229,-0.018988229193208195
2018-06-06,453.82,456.574740608229,-0.006033493233899123
2018-06-07,448.28,461.674740608229,-0.02901337116815672
2018-06-08,453.38,474.934740608229,-0.04538463659370284
2018-06-11,466.64,474.59474060822896,-0.016761122548544005
2018-06-12,466.3,465.59474060822896,0.0015147494811684759
2018-06-13,457.3,468.734740608229,-0.024394907433981317
2018-06-14,460.44,470.304740608229,-0.02097520980858336
2018-06-15,462.01,476.754740608229,-0.030927307800690418
2018-06-18,468.46,477.514740608229,-0.018962222185425315
2018-06-19,469.22,473.794740608229,-0.009655532694086477
2018-06-20,465.5,471.454740608229,-0.012630566829271217
2018-06-21,463.16,478.234740608229,-0.03152163431091726
2018-06-22,469.94,462.46474060822896,0.01616395529297998
2018-06-25,454.17,469.994740608229,-0.0336700376428678
2018-06-26,461.7,465.53474060822896,-0.00823728128908019
2018-06-27,457.24,436.65474060822896,0.04714310295382851
2018-06-28,428.36,439.66474060822895,-0.02571218377118445
2018-06-29,431.37,450.89594302483715,-0.0433047653830001
2018-07-02,442.82,457.02594302483715,-0.031083449947753028
2018-07-03,448.95,456.09594302483714,-0.015667631194974274
2018-07-05,448.02,459.1159430248372,-0.024168062977148574
2018-07-06,451.04,471.96594302483715,-0.04433782423096555
2018-07-09,463.89,462.28594302483714,0.0034698372281605216
2018-07-10,454.21,465.25594302483717,-0.02374164842048565
2018-07-11,457.18,467.12594302483717,-0.021291780457392218
2018-07-12,459.05,465.28594302483714,-0.013402388613541816
2018-07-13,457.21,460.13594302483716,-0.006358866481072201
2018-07-16,452.06,460.6159430248372,-0.018575004088331792
2018-07-17,452.54,461.65594302483714,-0.019746183629973713
2018-07-18,453.58,462.90594302483714,-0.02014651824061109
2018-07-19,454.83,459.26594302483716,-0.009658767631714582
2018-07-20,451.19,464.6659430248372,-0.029001357269940686
2018-07-23,456.59,457.5559430248372,-0.0021110927298889637
2018-07-24,449.48,459.70594302483715,-0.02224453083540978
2018-07-25,451.63,454.83594302483715,-0.007048570092144435
2018-07-26,446.76,480.37594302483717,-0.06997840652294929
2018-07-27,472.3,473.5459430248372,-0.002631092174242955
2018-07-30,465.47,441.7359430248372,0.05372905997334332
2018-07-31,433.66,450.70594302483715,-0.03782054194900597
2018-08-01,442.63,468.45594302483715,-0.055129929312195514
2018-08-02,460.38,471.34594302483714,-0.023265169006152497
2018-08-03,463.27,483.32594302483716,-0.041495689015407455
2018-08-06,475.25,486.09594302483714,-0.02231235043301516
2018-08-07,478.02,495.64594302483715,-0.03556156016786749
2018-08-08,487.57,495.75594302483717,-0.016512042144953276
2018-08-09,487.68,493.5459430248372,-0.011885302893761107
2018-08-10,485.47,492.7359430248372,-0.014746119351944476
2018-08-13,484.66,501.39594302483715,-0.03337869653246894
2018-08-14,493.32,533.9659430248372,-0.07612085294163895
2018-08-15,525.89,510.77594302483715,0.029590385337368685
2018-08-16,502.7,518.5159430248372,-0.030502327339392066
2018-08-17,510.44,523.8259430248372,-0.025554181122721786
2018-08-20,515.75,526.9759430248372,-0.021302572106803197
2018-08-21,518.9,531.6559430248373,-0.023992853258185787
2018-08-22,523.58,526.1159430248371,-0.004820121987288428
2018-08-23,518.04,528.7859430248373,-0.02032191507090142
2018-08-24,520.71,503.6759430248372,0.033819477009095156
2018-08-27,495.6,502.1659430248372,-0.013075245575768557
2018-08-28,494.09,495.72594302483714,-0.0033000956432800432
2018-08-29,487.65,492.06594302483717,-0.008974291123851064
2018-08-30,483.99,483.25594302483717,0.0015189817854450727
2018-08-31,475.18,485.56594302483717,-0.021389356428372697
2018-09-04,477.49,485.95594302483715,-0.017421215125265843
2018-09-05,477.88,489.12594302483717,-0.02299191687787072
2018-09-06,481.05,490.1059430248372,-0.018477521347620596
2018-09-07,482.03,497.19594302483716,-0.030502950069485113
2018-09-10,489.12,496.3059430248372,-0.014478857498745556
2018-09-11,488.23,502.84594302483714,-0.029066443167296674
2018-09-12,494.77,504.01594302483716,-0.018344544756556558
2018-09-13,495.94,499.63594302483716,-0.007397272106689612
2018-09-14,491.56,496.39594302483715,-0.009742108276245887
2018-09-17,488.32,499.56594302483717,-0.022511428534827238
2018-09-18,491.49,498.6759430248372,-0.014410045492166956
2018-09-19,490.6,488.1759430248372,0.004965539596529345
2018-09-20,480.1,475.44594302483716,0.009788824667539053
2018-09-21,467.37,473.96594302483715,-0.013916491515702623
2018-09-24,465.89,473.69594302483716,-0.016478804895375454
2018-09-25,465.62,475.9859430248372,-0.021777834359903103
2018-09-26,467.91,473.47594302483714,-0.01175549276966148
2018-09-27,465.4,462.59594302483714,0.006061568453946231
2018-09-28,454.52,459.2354557156649,-0.010268056738599207
2018-10-01,446.97,448.6354557156649,-0.0037122694928516387
2018-10-02,436.37,448.70545571566487,-0.027491209564168062
2018-10-03,436.44,460.0354557156649,-0.05129051559506015
2018-10-04,447.77,461.6254557156649,-0.030014496696644688
2018-10-05,449.36,460.8254557156649,-0.024880256881336882
2018-10-08,448.56,459.3554557156649,-0.023501311634245958
2018-10-09,447.09,446.4754557156649,0.001376434642639035
2018-10-10,434.21,446.1954557156649,-0.02686144729206419
2018-10-11,433.93,447.9754557156649,-0.03135318137737375
2018-10-12,435.71,444.0054557156649,-0.018683229246122646
2018-10-15,431.74,446.2154557156649,-0.03244050722637648
2018-10-16,433.95,442.1154557156649,-0.01846905736974802
2018-10-17,429.85,443.9954557156649,-0.03185946057232536
2018-10-18,431.73,440.8054557156649,-0.02058834707689927
2018-10-19,428.54,443.45545571566487,-0.03363461994529693
2018-10-22,431.19,446.5554557156649,-0.03440884109464004
2018-10-23,434.29,425.26545571566487,0.021220967193650964
2018-10-24,413.0,436.14545571566487,-0.05306820330773787
2018-10-25,423.88,450.64545571566487,-0.059393599505311645
2018-10-26,438.38,453.1354557156649,-0.03256301295682251
2018-10-29,440.87,474.0354557156649,-0.06996408246635066
2018-10-30,461.77,472.5954557156649,-0.022906389777429426
2018-10-31,460.33,484.8854557156649,-0.05064176585668534
2018-11-01,472.62,488.6554557156649,-0.03281546440974459
2018-11-02,476.39,481.9154557156649,-0.01146561217352815
2018-11-05,469.65,486.4154557156649,-0.03446735813728996
2018-11-06,474.15,489.7554557156649,-0.03186377105868299
2018-11-07,477.49,490.5654557156649,-0.026653845197048498
2018-11-08,478.3,503.0254557156649,-0.0491534880287271
2018-11-09,490.76,501.9354557156649,-0.022264726646438637
2018-11-12,489.67,497.08545571566486,-0.014917869011050966
2018-11-13,484.82,491.58545571566486,-0.013762522135272515
2018-11-14,479.32,484.5654557156649,-0.010825071522933438
2018-11-15,472.3,485.0254557156649,-0.026236675963508427
2018-11-16,472.76,478.1354557156649,-0.011242537342517345
2018-11-19,465.87,473.89545571566487,-0.016935076331434762
2018-11-20,461.63,483.5254557156649,-0.04528294313534642
2018-11-21,471.26,483.6854557156649,-0.025689124138082886
2018-11-23,471.42,478.2854557156649,-0.014354305851496219
2018-11-26,466.02,485.7154557156649,-0.04054936997350678
2018-11-27,473.45,502.7854557156649,-0.0583458717474411
2018-11-28,490.52,494.8254557156649,-0.008700958420657434
2018-11-29,482.56,485.4754557156649,-0.006005361715695989
2018-11-30,473.21,487.64545571566487,-0.029602358735158374
2018-12-03,475.38,480.6154557156649,-0.010893232111874096
2018-12-04,468.35,482.20545571566487,-0.02873351089547771
2018-12-06,469.94,479.6954557156649,-0.020336769088442952
2018-12-07,467.43,487.4154557156649,-0.041002917493292323
2018-12-10,475.15,484.6154557156649,-0.019531889880991526
2018-12-11,472.35,483.5754557156649,-0.02321345217790638
2018-12-12,471.31,484.9954557156649,-0.028217698855488194
2018-12-13,472.73,470.0954557156649,0.005604275157955474
2018-12-14,457.83,455.76545571566487,0.004529839325126739
2018-12-17,443.5,456.0654557156649,-0.02755186905341689
2018-12-18,443.8,439.3154557156649,0.010208027571052769
2018-12-19,427.05,413.0354557156649,0.03393060835431716
2018-12-20,400.77,406.6854557156649,-0.01454553053847274
2018-12-21,394.42,398.1054557156649,-0.009257486082524635
2018-12-24,385.84,417.9854557156649,-0.07690568003287634
2018-12-26,405.72,426.8154557156649,-0.049425238550213524
2018-12-27,414.55,436.45545571566487,-0.05018944185208096
2018-12-28,424.19,444.0554557156649,-0.04473642978588921
2018-12-31,431.79,452.2990243902439,-0.0453439500956091
2019-01-02,443.36,448.3890243902439,-0.011215761574634331
2019-01-03,439.45,463.9390243902439,-0.052785006440080995
2019-01-04,455.0,494.0890243902439,-0.07911332262133064
2019-01-07,485.15,506.3090243902439,-0.04179073129444233
2019-01-08,497.37,507.4190243902439,-0.01980419319579052
2019-01-09,498.48,518.5590243902438,-0.03872080794245958
2019-01-10,509.62,515.8890243902439,-0.01215188556812885
2019-01-11,506.95,510.9290243902439,-0.00778782218331131
2019-01-14,501.99,523.4290243902439,-0.0409587993619932
2019-01-15,514.49,523.759024390244,-0.017697116342835217
2019-01-16,514.82,526.5990243902439,-0.022368109025425853
2019-01-17,517.66,522.1790243902439,-0.008654166826254306
2019-01-18,513.24,529.019024390244,-0.029826950757453674
2019-01-22,520.08,530.3090243902438,-0.01928879939768191
2019-01-23,521.37,542.329024390244,-0.03864632621093578
2019-01-24,533.39,552.3090243902438,-0.034254418368649175
2019-01-25,543.37,540.939024390244,0.004493991929120478
2019-01-28,532.0,538.9990243902438,-0.012985226454095389
2019-01-29,530.06,541.9190243902439,-0.021883388212081023
2019-01-30,532.98,538.5490243902439,-0.010340793758839673
2019-01-31,529.61,536.139024390244,-0.01217785703562524
2019-02-01,527.2,536.8590243902438,-0.017991733306922275
2019-02-04,527.92,535.5890243902439,-0.014318860247322984
2019-02-05,526.65,534.9990243902438,-0.015605681523923276
2019-02-06,526.06,594.7190243902439,-0.11544783599387798
2019-02-07,585.78,591.7090243902439,-0.010020168944277708
2019-02-08,582.77,612.2990243902439,-0.04822647630322496
2019-02-11,603.36,602.5990243902439,0.0012628225054398534
2019-02-12,593.66,608.5590243902438,-0.02448246397327225
2019-02-13,599.62,613.3690243902439,-0.022415583186503385
2019-02-14,604.43,614.829024390244,-0.016913684907047477
2019-02-15,605.89,608.399024390244,-0.004123978326162847
2019-02-19,599.46,606.6790243902439,-0.011899248366958881
2019-02-20,597.74,610.129024390244,-0.020305581106595416
2019-02-21,601.19,609.1590243902439,-0.013082009904097913
2019-02-22,600.22,605.5990243902439,-0.008882154979790169
2019-02-25,596.66,608.439024390244,-0.019359416339293056
2019-02-26,599.5,608.2190243902439,-0.014335336516290265
2019-02-27,599.28,616.4690243902439,-0.02788303014453286
2019-02-28,607.53,620.569024390244,-0.021011400630342125
2019-03-01,611.63,627.7890243902439,-0.025739577728264296
2019-03-04,618.85,624.949024390244,-0.009759234997117838
2019-03-05,616.01,622.3490243902439,-0.010185642046204979
2019-03-06,613.41,618.4690243902439,-0.008179915550712846
2019-03-07,609.53,625.3790243902439,-0.025343069997745826
2019-03-08,616.44,625.819024390244,-0.01498679973716388
2019-03-11,616.88,639.9290243902439,-0.03601809499452868
2019-03-12,630.99,646.0090243902439,-0.023248938982578515
2019-03-13,637.07,651.329024390244,-0.02189219865273595
2019-03-14,642.39,647.939024390244,-0.008564115111705184
2019-03-15,639.0,664.7390243902439,-0.03872049548144696
2019-03-18,655.8,674.7990243902439,-0.028155085741879415
2019-03-19,665.86,674.7290243902439,-0.013144572220320394
2019-03-20,665.79,679.3890243902439,-0.020016550020732438
2019-03-21,670.45,680.3990243902439,-0.014622337824719667
2019-03-22,671.46,685.7090243902439,-0.020779986675710793
2019-03-25,676.77,697.7590243902439,-0.030080620467196062
2019-03-26,688.82,706.8090243902438,-0.0254510394880183
2019-03-27,697.87,711.449024390244,-0.019086433356039878
2019-03-28,702.51,719.2490243902439,-0.023272919145680748
2019-03-29,710.31,715.6148488512697,-0.007412994377891002
2019-04-01,705.74,714.6748488512696,-0.012501977459583258
2019-04-02,704.8,715.5148488512697,-0.014975019551965896
2019-04-03,705.64,713.2548488512697,-0.010676196402357174
2019-04-04,703.38,718.2448488512697,-0.0206960744306679
2019-04-05,708.37,724.5548488512696,-0.022337644799326872
