date,YUM,dcf,Deviation
2001-12-26,8.99,,
2001-12-27,8.91,,
2001-12-28,8.85,,
2001-12-31,8.84,,
2002-01-02,8.63,,
2002-01-03,8.81,,
2002-01-04,9.15,,
2002-01-07,9.32,,
2002-01-08,9.5,,
2002-01-09,9.51,,
2002-01-10,9.59,,
2002-01-11,9.55,,
2002-01-14,9.48,,
2002-01-15,9.58,,
2002-01-16,9.54,,
2002-01-17,9.54,,
2002-01-18,9.56,,
2002-01-22,9.44,,
2002-01-23,9.66,,
2002-01-24,9.52,,
2002-01-25,9.35,,
2002-01-28,9.54,,
2002-01-29,9.59,,
2002-01-30,9.76,,
2002-01-31,10.03,,
2002-02-01,9.92,,
2002-02-04,9.92,,
2002-02-05,10.04,,
2002-02-06,9.88,,
2002-02-07,9.8,,
2002-02-08,9.8,,
2002-02-11,9.76,,
2002-02-12,9.65,,
2002-02-13,9.98,,
2002-02-14,10.07,,
2002-02-15,9.98,,
2002-02-19,10.03,,
2002-02-20,10.06,,
2002-02-21,9.89,,
2002-02-22,10.17,,
2002-02-25,10.46,,
2002-02-26,10.41,,
2002-02-27,10.49,,
2002-02-28,10.63,,
2002-03-01,10.63,,
2002-03-04,10.75,,
2002-03-05,10.67,,
2002-03-06,10.77,,
2002-03-07,10.69,,
2002-03-08,10.45,,
2002-03-11,10.34,,
2002-03-12,9.99,,
2002-03-13,10.17,,
2002-03-14,10.33,,
2002-03-15,10.51,,
2002-03-18,10.47,,
2002-03-19,10.51,,
2002-03-20,10.6,,
2002-03-21,10.45,,
2002-03-22,10.38,,
2002-03-25,10.38,,
2002-03-26,10.58,,
2002-03-27,10.74,,
2002-03-28,10.56,,
2002-04-01,10.45,,
2002-04-02,10.56,,
2002-04-03,10.46,,
2002-04-04,10.51,,
2002-04-05,10.63,,
2002-04-08,10.78,,
2002-04-09,10.99,,
2002-04-10,11.2,,
2002-04-11,11.11,,
2002-04-12,11.2,,
2002-04-15,11.07,,
2002-04-16,11.01,,
2002-04-17,10.76,,
2002-04-18,10.94,,
2002-04-19,11.05,,
2002-04-22,11.25,,
2002-04-23,11.3,,
2002-04-24,11.39,,
2002-04-25,11.42,,
2002-04-26,11.07,,
2002-04-29,11.01,,
2002-04-30,11.33,,
2002-05-01,11.1,,
2002-05-02,11.34,,
2002-05-03,11.29,,
2002-05-06,11.31,,
2002-05-07,11.38,,
2002-05-08,11.44,,
2002-05-09,11.44,,
2002-05-10,11.36,,
2002-05-13,11.46,,
2002-05-14,11.53,,
2002-05-15,11.66,,
2002-05-16,11.61,,
2002-05-17,11.69,,
2002-05-20,11.74,,
2002-05-21,11.67,,
2002-05-22,11.59,,
2002-05-23,11.6,,
2002-05-24,11.45,,
2002-05-28,11.41,,
2002-05-29,11.56,,
2002-05-30,11.43,,
2002-05-31,11.48,,
2002-06-03,11.4,,
2002-06-04,11.3,,
2002-06-05,11.67,,
2002-06-06,11.71,,
2002-06-07,11.73,,
2002-06-10,11.79,,
2002-06-11,11.61,,
2002-06-12,11.58,,
2002-06-13,11.5,,
2002-06-14,11.26,,
2002-06-17,11.52,12.247357143667653,-0.05938890612361414
2002-06-18,11.68,12.227357143667652,-0.04476495920061674
2002-06-19,11.66,12.387357143667654,-0.05871770186584746
2002-06-20,11.82,12.237357143667653,-0.03410516983102174
2002-06-21,11.67,12.037357143667654,-0.0305180895842162
2002-06-24,11.47,11.587357143667651,-0.010128033701954586
2002-06-25,11.02,11.527357143667652,-0.04401331001931874
2002-06-26,10.96,11.647357143667653,-0.05901400078912744
2002-06-27,11.08,11.077357143667651,0.00023858184746350375
2002-06-28,10.51,11.077357143667651,-0.05121773508873273
2002-07-01,10.51,10.967357143667654,-0.04170167321775631
2002-07-02,10.4,10.717357143667654,-0.02961151144012808
2002-07-03,10.15,10.847357143667653,-0.06428820720397754
2002-07-05,10.28,10.777357143667652,-0.046148340176318636
2002-07-08,10.21,10.397357143667653,-0.018019689145886364
2002-07-09,9.83,10.467357143667654,-0.060889977758447844
2002-07-10,9.9,10.217357143667654,-0.031060590249048836
2002-07-11,9.65,10.087357143667651,-0.04335696034537673
2002-07-12,9.52,9.757357143667654,-0.024325966567872892
2002-07-15,9.19,9.907357143667655,-0.07240650894735923
2002-07-16,9.34,10.057357143667655,-0.0713266053318311
2002-07-17,9.49,9.837357143667651,-0.035310006396509275
2002-07-18,9.27,9.467357143667654,-0.020846065134413783
2002-07-19,8.9,9.177357143667653,-0.030221897145958576
2002-07-22,8.61,9.607357143667654,-0.10381181096458214
2002-07-23,9.04,10.947357143667656,-0.17422991856723524
2002-07-24,10.38,10.807357143667655,-0.03954316841634642
2002-07-25,10.24,11.067357143667653,-0.07475652343441697
2002-07-26,10.5,11.237357143667653,-0.06561659776766637
2002-07-29,10.67,11.197357143667656,-0.0470965726020347
2002-07-30,10.63,11.677357143667653,-0.08969128294886552
2002-07-31,11.11,10.707357143667654,0.037604317380079966
2002-08-01,10.14,10.087357143667651,0.005218696590453931
2002-08-02,9.52,10.247357143667653,-0.07097997400404099
2002-08-05,9.68,10.607357143667654,-0.08742584331868797
2002-08-06,10.04,10.827357143667651,-0.07271923639538713
2002-08-07,10.26,11.037357143667654,-0.07042964484606162
2002-08-08,10.47,11.107357143667654,-0.057381529685575416
2002-08-09,10.54,11.077357143667651,-0.048509507881564606
2002-08-12,10.51,10.677357143667653,-0.01567402320778477
2002-08-13,10.11,11.057357143667655,-0.08567663424077698
2002-08-14,10.49,11.527357143667652,-0.0899908912978814
2002-08-15,10.96,11.317357143667653,-0.031576024254708845
2002-08-16,10.75,11.617357143667654,-0.0746604527123822
2002-08-19,11.05,11.377357143667652,-0.028772687675524877
2002-08-20,10.81,11.417357143667653,-0.05319594859170251
2002-08-21,10.85,11.577357143667651,-0.06282583621128823
2002-08-22,11.01,11.537357143667654,-0.04570866075313418
2002-08-23,10.97,11.527357143667652,-0.04835081768710758
2002-08-26,10.96,11.727357143667652,-0.06543308387960167
2002-08-27,11.16,11.707357143667654,-0.04675326266643465
2002-08-28,11.14,11.637357143667654,-0.04273798058507505
2002-08-29,11.07,11.467357143667654,-0.034651152718922384
2002-08-30,10.9,11.297357143667655,-0.03517257519741068
2002-09-03,10.73,11.43735714366765,-0.06184620579582778
2002-09-04,10.87,11.68735714366765,-0.06993515588000199
2002-09-05,11.12,11.887357143667654,-0.06455237563686911
2002-09-06,11.32,11.9,-0.04873949579831938
2002-09-09,11.28,11.41,-0.011393514460999232
2002-09-10,10.79,11.12,-0.029676258992805793
2002-09-11,10.5,11.37,-0.07651715039577833
2002-09-12,10.75,11.16,-0.03673835125448033
2002-09-13,10.54,11.17,-0.05640107430617736
2002-09-16,10.55,10.42,0.0124760076775432
2002-09-17,9.8,10.71,-0.08496732026143794
2002-09-18,10.09,10.64,-0.051691729323308344
2002-09-19,10.02,10.72,-0.06529850746268662
2002-09-20,10.1,10.61,-0.04806786050895384
2002-09-23,9.99,10.44,-0.04310344827586199
2002-09-24,9.82,10.77,-0.08820798514391825
2002-09-25,10.15,10.88,-0.06709558823529416
2002-09-26,10.26,10.69,-0.04022450888681006
2002-09-27,10.07,10.58,-0.04820415879017015
2002-09-30,9.96,11.18,-0.10912343470482999
2002-10-01,10.56,11.24,-0.06049822064056942
2002-10-02,10.62,11.25,-0.05600000000000005
2002-10-03,10.63,11.11,-0.04320432043204303
2002-10-04,10.49,11.05,-0.05067873303167425
2002-10-07,10.43,11.24,-0.0720640569395018
2002-10-08,10.62,11.31,-0.0610079575596818
2002-10-09,10.69,9.09,0.176017601760176
2002-10-10,8.47,8.82,-0.03968253968253965
2002-10-11,8.2,8.94,-0.08277404921700227
2002-10-14,8.32,8.52,-0.023474178403755763
2002-10-15,7.9,8.28,-0.045893719806763156
2002-10-16,7.66,8.68,-0.11751152073732718
2002-10-17,8.06,9.02,-0.10643015521064292
2002-10-18,8.4,9.43,-0.10922587486744428
2002-10-21,8.81,9.47,-0.06969376979936648
2002-10-22,8.85,9.43,-0.06150583244962882
2002-10-23,8.81,8.99,-0.020022246941045596
2002-10-24,8.37,9.13,-0.08324205914567373
2002-10-25,8.51,9.1,-0.06483516483516483
2002-10-28,8.48,9.11,-0.06915477497255751
2002-10-29,8.49,8.92,-0.0482062780269058
2002-10-30,8.3,8.72,-0.04816513761467889
2002-10-31,8.1,8.89,-0.08886389201349842
2002-11-01,8.27,8.78,-0.05808656036446469
2002-11-04,8.16,8.69,-0.06098964326812417
2002-11-05,8.07,8.66,-0.06812933025404155
2002-11-06,8.04,8.82,-0.08843537414965996
2002-11-07,8.2,8.58,-0.044289044289044344
2002-11-08,7.96,8.35,-0.04670658682634732
2002-11-11,7.73,8.44,-0.08412322274881501
2002-11-12,7.82,8.44,-0.07345971563981035
2002-11-13,7.82,8.59,-0.089639115250291
2002-11-14,7.97,8.76,-0.09018264840182644
2002-11-15,8.14,8.84,-0.07918552036199089
2002-11-18,8.22,8.83,-0.06908267270668167
2002-11-19,8.21,9.03,-0.09080841638981163
2002-11-20,8.41,9.15,-0.08087431693989078
2002-11-21,8.53,9.16,-0.06877729257641929
2002-11-22,8.54,9.24,-0.07575757575757591
2002-11-25,8.62,9.1,-0.05274725274725278
2002-11-26,8.48,9.22,-0.08026030368763559
2002-11-27,8.6,9.21,-0.0662323561346364
2002-11-29,8.59,9.23,-0.06933911159263273
2002-12-02,8.61,9.04,-0.047566371681415864
2002-12-03,8.42,9.19,-0.08378672470076165
2002-12-04,8.57,9.18,-0.06644880174291934
2002-12-05,8.56,9.2,-0.06956521739130417
2002-12-06,8.58,8.87,-0.03269447576099205
2002-12-09,8.25,8.71,-0.05281285878300812
2002-12-10,8.09,8.69,-0.0690448791714614
2002-12-11,8.07,8.98,-0.10133630289532292
2002-12-12,8.36,8.98,-0.069042316258352
2002-12-13,8.36,9.02,-0.07317073170731714
2002-12-16,8.4,8.96,-0.0625
2002-12-17,8.34,9.19,-0.09249183895538626
2002-12-18,8.57,9.03,-0.050941306755260096
2002-12-19,8.41,9.22,-0.0878524945770065
2002-12-20,8.6,9.06,-0.050772626931567366
2002-12-23,8.44,9.16,-0.07860262008733632
2002-12-24,8.54,9.28,-0.07974137931034486
2002-12-26,8.66,9.29,-0.06781485468245418
2002-12-27,8.67,9.149279588773213,-0.05238440733206162
2002-12-30,8.71,9.149279588773213,-0.04801247841548506
2002-12-31,8.71,9.469279588773212,-0.08018345869451504
2003-01-02,9.03,9.259279588773213,-0.024762141220059153
2003-01-03,8.82,9.419279588773213,-0.06362265639587661
2003-01-06,8.98,9.47927958877321,-0.052670625873777466
2003-01-07,9.04,9.519279588773212,-0.05034830464885842
2003-01-08,9.08,9.43927958877321,-0.03806218317767884
2003-01-09,9.0,9.599279588773213,-0.06242964206127477
2003-01-10,9.16,9.349279588773213,-0.02024536617778583
2003-01-13,8.91,9.55927958877321,-0.06792139331668345
2003-01-14,9.12,9.549279588773212,-0.04495413342781407
2003-01-15,9.11,9.35927958877321,-0.026634484674678438
2003-01-16,8.92,9.429279588773209,-0.05401044522845344
2003-01-17,8.99,9.319279588773213,-0.035333159139241954
2003-01-21,8.88,9.329279588773211,-0.0481580152570269
2003-01-22,8.89,9.169279588773213,-0.030458182245327037
2003-01-23,8.73,9.219279588773212,-0.053071347284990966
2003-01-24,8.78,8.93927958877321,-0.017817944633172655
2003-01-27,8.5,8.919279588773213,-0.04700823475709459
2003-01-28,8.48,9.079279588773211,-0.06600519159187879
2003-01-29,8.64,8.829279588773211,-0.021437716052608358
2003-01-30,8.39,8.769279588773212,-0.04325094039181743
2003-01-31,8.33,8.97927958877321,-0.07230865041612067
2003-02-03,8.54,8.769279588773212,-0.026145772460801298
2003-02-04,8.33,8.509279588773213,-0.021068715265831317
2003-02-05,8.07,8.449279588773214,-0.04488898547956355
2003-02-06,8.01,8.36927958877321,-0.042928376924479705
2003-02-07,7.93,8.499279588773211,-0.06697974608638346
2003-02-10,8.06,8.989279588773211,-0.10337642517358081
2003-02-11,8.55,8.749279588773211,-0.022776685411781683
2003-02-12,8.31,8.60927958877321,-0.03476244274416185
2003-02-13,8.17,8.919279588773213,-0.08400673858417207
2003-02-14,8.48,8.789279588773212,-0.035188275176530115
2003-02-18,8.35,8.72927958877321,-0.04344912829473402
2003-02-19,8.29,8.72927958877321,-0.05032254773213718
2003-02-20,8.29,8.929279588773209,-0.07159363556909748
2003-02-21,8.49,8.719279588773212,-0.026295703267552928
2003-02-24,8.28,8.679279588773209,-0.046003770784119546
2003-02-25,8.24,8.569279588773213,-0.03842558588059242
2003-02-26,8.13,8.88927958877321,-0.08541519941977616
2003-02-27,8.45,8.999279588773211,-0.06103595108417892
2003-02-28,8.56,8.829279588773211,-0.030498477941010127
2003-03-03,8.39,8.759279588773213,-0.04215867127320816
2003-03-04,8.32,8.719279588773212,-0.045792726877036616
2003-03-05,8.28,8.569279588773213,-0.03375774891884786
2003-03-06,8.13,8.709279588773208,-0.06651291681116012
2003-03-07,8.27,8.469279588773212,-0.023529697736909605
2003-03-10,8.03,8.499279588773211,-0.055214043010549774
2003-03-11,8.06,8.429279588773209,-0.043809151764884424
2003-03-12,7.99,8.909279588773211,-0.10318225840971662
2003-03-13,8.47,8.969279588773212,-0.05566551737311831
2003-03-14,8.53,9.33927958877321,-0.08665332064220976
2003-03-17,8.9,9.319279588773213,-0.04499055799101814
2003-03-18,8.88,9.35927958877321,-0.051209025676305586
2003-03-19,8.92,9.399279588773213,-0.05099109822689807
2003-03-20,8.96,9.699279588773214,-0.07622005139731403
2003-03-21,9.26,9.378290598290599,-0.012613236607549871
2003-03-24,8.78,9.418290598290598,-0.06777138501188817
2003-03-25,8.82,9.388290598290599,-0.06053185000409678
2003-03-26,8.79,9.428290598290598,-0.06769950412923464
2003-03-27,8.83,9.448290598290598,-0.06543941381337914
2003-03-28,8.85,9.348290598290598,-0.053302857142857096
2003-03-31,8.75,9.2082905982906,-0.04976934572152569
2003-04-01,8.61,9.438290598290598,-0.08775853950085122
2003-04-02,8.84,9.278290598290598,-0.047238291757249695
2003-04-03,8.68,9.268290598290598,-0.06347347356578348
2003-04-04,8.67,9.338290598290598,-0.07156455362536385
2003-04-07,8.74,9.438290598290598,-0.07398485891259454
2003-04-08,8.84,9.318290598290599,-0.05132814793073093
2003-04-09,8.72,9.488290598290599,-0.08097249871636647
2003-04-10,8.89,9.518290598290598,-0.06600876405301526
2003-04-11,8.92,9.438290598290598,-0.05491360886731622
2003-04-14,8.84,9.608290598290598,-0.07996121583034588
2003-04-15,9.01,9.348290598290598,-0.03618742857142854
2003-04-16,8.75,9.508290598290598,-0.07975046518108353
2003-04-17,8.91,9.448290598290598,-0.05697227373467806
2003-04-21,8.85,9.258290598290598,-0.044099998153653064
2003-04-22,8.66,9.008290598290598,-0.03866333956374468
2003-04-23,8.41,9.548290598290599,-0.11921407152128194
2003-04-24,8.95,9.408290598290598,-0.048711356595837585
2003-04-25,8.81,9.588290598290598,-0.08117094390415658
2003-04-28,8.99,9.498290598290598,-0.05351390263655176
2003-04-29,8.9,9.478290598290599,-0.06101211946328089
2003-04-30,8.88,9.398290598290599,-0.05514732630047281
2003-05-01,8.8,9.578290598290598,-0.08125568861206778
2003-05-02,8.98,9.558290598290599,-0.06050146648544241
2003-05-05,8.96,9.858290598290598,-0.09112032043834839
2003-05-06,9.26,9.818290598290599,-0.056862301304037466
2003-05-07,9.22,9.628290598290599,-0.042405304879672645
2003-05-08,9.03,9.688290598290598,-0.06794703272079261
2003-05-09,9.09,9.918290598290598,-0.08351142670021716
2003-05-12,9.32,9.898290598290599,-0.058423279509541515
2003-05-13,9.3,9.948290598290598,-0.0651660294686196
2003-05-14,9.35,10.078290598290598,-0.07226330608229592
2003-05-15,9.48,10.038290598290597,-0.055616102445337434
2003-05-16,9.44,10.098290598290598,-0.06518831993228946
2003-05-19,9.5,10.048290598290599,-0.05456555947773578
2003-05-20,9.45,10.148290598290599,-0.06880869162420522
2003-05-21,9.55,10.048290598290599,-0.049589588738144896
2003-05-22,9.45,10.128290598290599,-0.06696989898819439
2003-05-23,9.53,10.238290598290599,-0.06918055230907949
2003-05-27,9.64,10.228290598290599,-0.0575160230966566
2003-05-28,9.63,10.448290598290598,-0.07831813162092505
2003-05-29,9.85,10.648290598290599,-0.07496889673716745
2003-05-30,10.05,10.608290598290598,-0.0526277625144016
2003-06-02,10.01,10.538290598290597,-0.05013057794935838
2003-06-03,9.94,10.688290598290598,-0.07001031562617455
2003-06-04,10.09,10.808290598290599,-0.06645737286192155
2003-06-05,10.21,10.828290598290598,-0.05709955719032911
2003-06-06,10.23,10.798290598290599,-0.052627829665980674
2003-06-09,10.2,10.818290598290599,-0.05715233776288975
2003-06-10,10.22,10.858290598290598,-0.0587837093244753
2003-06-11,10.26,10.768290598290598,-0.047202533554516646
2003-06-12,10.17,10.778290598290598,-0.05643664853377317
2003-06-13,10.18,10.824590164859982,-0.059548690069812005
2003-06-16,10.26,10.894590164859983,-0.05824819063931608
2003-06-17,10.33,10.924590164859982,-0.05442677078839442
2003-06-18,10.36,11.084590164859982,-0.06536914347605338
2003-06-19,10.52,11.154590164859986,-0.05689049579419947
2003-06-20,10.59,11.014590164859984,-0.038547976684104035
2003-06-23,10.45,11.084590164859982,-0.057249763448335766
2003-06-24,10.52,10.914590164859984,-0.03615254067261131
2003-06-25,10.35,10.944590164859987,-0.05432731202389374
2003-06-26,10.38,11.084590164859982,-0.06356483680322711
2003-06-27,10.52,11.194590164859987,-0.06026037174433929
2003-06-30,10.63,11.304590164859984,-0.0596740045434756
2003-07-01,10.74,11.404590164859986,-0.05827391911966573
2003-07-02,10.84,11.344590164859984,-0.04447848335878701
2003-07-03,10.78,11.514590164859984,-0.06379646642585624
2003-07-07,10.95,11.644590164859983,-0.05964917227881972
2003-07-08,11.08,11.414590164859984,-0.02931249918109413
2003-07-09,10.85,11.354590164859985,-0.04443931110975574
2003-07-10,10.79,11.374590164859983,-0.05139439367811105
2003-07-11,10.81,11.474590164859983,-0.05791842282047133
2003-07-14,10.91,11.224590164859983,-0.028026873163248922
2003-07-15,10.66,11.214590164859985,-0.049452557490486604
2003-07-16,10.65,10.964590164859985,-0.028691465903413538
2003-07-17,10.4,11.074590164859982,-0.06091332995784149
2003-07-18,10.51,10.964590164859985,-0.04145984099951905
2003-07-21,10.4,10.924590164859982,-0.048019207763727145
2003-07-22,10.36,10.924590164859982,-0.05168067234925133
2003-07-23,10.36,10.834590164859982,-0.043803241067597476
2003-07-24,10.27,11.004590164859986,-0.06675306884264443
2003-07-25,10.44,11.064590164859984,-0.05644946225334402
2003-07-28,10.5,11.104590164859985,-0.05444506783989067
2003-07-29,10.54,11.224590164859983,-0.060990214769995
2003-07-30,10.66,11.324590164859982,-0.058685582010923
2003-07-31,10.76,11.314590164859984,-0.049015488566469645
2003-08-01,10.75,11.274590164859983,-0.046528535156426076
2003-08-04,10.71,11.184590164859982,-0.04243250381681929
2003-08-05,10.62,11.014590164859984,-0.035824316561396174
2003-08-06,10.45,10.914590164859984,-0.04256597433733733
2003-08-07,10.35,11.024590164859983,-0.061189591156883716
2003-08-08,10.46,10.974590164859983,-0.046889237514096016
2003-08-11,10.41,11.194590164859987,-0.07008654656450297
2003-08-12,10.63,11.144590164859983,-0.046173987311129316
2003-08-13,10.58,11.154590164859986,-0.05151154424929949
2003-08-14,10.59,11.104590164859985,-0.04634031127851834
2003-08-15,10.54,11.084590164859982,-0.04913038342061804
2003-08-18,10.52,11.034590164859985,-0.04663427976679324
2003-08-19,10.47,11.044590164859986,-0.05202458002363275
2003-08-20,10.48,11.014590164859984,-0.04853473046736634
2003-08-21,10.45,10.884590164859985,-0.03992710412405087
2003-08-22,10.32,10.914590164859984,-0.05447663685754267
2003-08-25,10.35,10.974590164859983,-0.056912390848077865
2003-08-26,10.41,11.124590164859983,-0.06423519017511392
2003-08-27,10.56,11.204590164859985,-0.05752911577984876
2003-08-28,10.64,11.224590164859983,-0.0520812035249284
2003-08-29,10.66,11.494590164859984,-0.07260721373184775
2003-09-02,10.93,11.564590164859984,-0.05487355416954087
2003-09-03,11.0,11.484590164859984,-0.0421948156533013
2003-09-04,10.92,11.334590164859982,-0.03657742881126069
2003-09-05,10.77,11.284590164859985,-0.04560113901720686
2003-09-08,10.72,11.264590164859984,-0.04834531544332954
2003-09-09,10.7,11.224590164859983,-0.04673579677788864
2003-09-10,10.66,11.214590164859985,-0.049452557490486604
2003-09-11,10.65,11.224590164859983,-0.05119030240042177
2003-09-12,10.66,11.344590164859984,-0.060345076808548836
2003-09-15,10.78,11.434590164859982,-0.0572464911660433
2003-09-16,10.87,11.394590164859983,-0.0460385285710212
2003-09-17,10.83,11.544590164859986,-0.06189827050206531
2003-09-18,10.98,11.524590164859983,-0.047254623120613126
2003-09-19,10.96,11.454590164859985,-0.04317833791882586
2003-09-22,10.89,11.654590164859986,-0.06560420864607652
2003-09-23,11.09,11.484590164859984,-0.03435822778137376
2003-09-24,10.92,11.264590164859984,-0.03059056386577974
2003-09-25,10.7,11.134590164859985,-0.03903063861582645
2003-09-26,10.57,11.204590164859985,-0.05663662441221606
2003-09-29,10.64,11.214590164859985,-0.05123594856461322
2003-09-30,10.65,11.824590164859982,-0.09933453493809863
2003-10-01,11.26,11.834590164859982,-0.04855175860386718
2003-10-02,11.27,11.734590164859984,-0.03959151178975395
2003-10-03,11.17,11.794590164859986,-0.05295564798180519
2003-10-06,11.23,11.914590164859984,-0.05745813791220977
2003-10-07,11.35,12.064590164859984,-0.05923037211337201
2003-10-08,11.5,12.224590164859983,-0.059273166223833273
2003-10-09,11.66,12.094590164859984,-0.035932607797050986
2003-10-10,11.53,12.234590164859984,-0.05759000958476723
2003-10-13,11.67,12.294590164859986,-0.050802032152740706
2003-10-14,11.73,12.344590164859984,-0.04978619432903253
2003-10-15,11.78,12.464590164859985,-0.05492279776594444
2003-10-16,11.9,12.544590164859986,-0.051383915806641256
2003-10-17,11.98,12.574590164859982,-0.04728505319573595
2003-10-20,12.01,12.384590164859985,-0.030246472420447645
2003-10-21,11.82,12.384590164859985,-0.04558811856866696
2003-10-22,11.82,12.454590164859985,-0.05095231207610906
2003-10-23,11.89,12.424590164859982,-0.043026784607507085
2003-10-24,11.86,12.464590164859985,-0.048504616426494174
2003-10-27,11.9,12.594590164859984,-0.055149882272306994
2003-10-28,12.03,12.754590164859986,-0.05681014877736301
2003-10-29,12.19,12.774590164859983,-0.04576195066265687
2003-10-30,12.21,12.834590164859982,-0.048664597531914655
2003-10-31,12.27,12.804590164859984,-0.04174988484419251
2003-11-03,12.24,12.704590164859985,-0.03656868571368865
2003-11-04,12.14,12.744590164859984,-0.047438964850120446
2003-11-05,12.18,12.884590164859985,-0.05468471684738618
2003-11-06,12.32,12.894590164859983,-0.04456056047642687
2003-11-07,12.33,12.844590164859984,-0.04006279361624088
2003-11-10,12.28,12.844590164859984,-0.043955483017634966
2003-11-11,12.28,12.984590164859984,-0.05426356595888615
2003-11-12,12.42,13.034590164859985,-0.047150708774631234
2003-11-13,12.47,12.954590164859985,-0.037406830991416506
2003-11-14,12.39,12.704590164859985,-0.02476192941116029
2003-11-17,12.14,12.474590164859983,-0.026821736060115065
2003-11-18,11.91,12.334590164859982,-0.03442272172687155
2003-11-19,11.77,12.284590164859985,-0.04188907875266101
2003-11-20,11.72,12.254590164859986,-0.043623667349800166
2003-11-21,11.69,12.664590164859984,-0.07695394419980106
2003-11-24,12.1,12.734590164859984,-0.04983200532130838
2003-11-25,12.17,12.904590164859986,-0.05692471868345894
2003-11-26,12.34,12.964590164859985,-0.04817662239358034
2003-11-28,12.4,13.194590164859987,-0.060220905305278016
2003-12-01,12.63,13.144590164859983,-0.039148437372787614
2003-12-02,12.58,13.114590164859983,-0.04076300960531698
2003-12-03,12.55,13.064590164859984,-0.039388159778948495
2003-12-04,12.5,12.754590164859986,-0.019960669968165923
2003-12-05,12.19,13.114590164859983,-0.0705008813266148
2003-12-08,12.55,12.874590164859983,-0.02521168912591265
2003-12-09,12.31,12.884590164859985,-0.0445951448597145
2003-12-10,12.32,12.854590164859985,-0.04158749193897837
2003-12-11,12.29,12.624590164859983,-0.02650305162311739
2003-12-12,12.06,12.714590164859985,-0.051483386910032736
2003-12-15,12.15,12.534590164859985,-0.030682308699502725
2003-12-16,11.97,12.354590164859985,-0.03112933409591112
2003-12-17,11.79,12.414590164859984,-0.05031097737144097
2003-12-18,11.85,12.354590164859985,-0.04084232322778181
2003-12-19,11.79,12.534590164859985,-0.0594028328861842
2003-12-22,11.97,12.704590164859985,-0.057820847058239644
2003-12-23,12.14,12.684590164859982,-0.042933209333688604
2003-12-24,12.12,12.654590164859986,-0.04224476319624071
2003-12-26,12.09,12.834590164859982,-0.05801433121710475
2003-12-29,12.27,12.944590164859987,-0.0521136750000214
2003-12-30,12.38,12.934590164859982,-0.04287651620896826
2003-12-31,12.37,12.614590164859983,-0.019389465821991636
2004-01-02,12.05,12.794590164859986,-0.05819570265759533
2004-01-05,12.23,13.164590164859984,-0.0709927277003024
2004-01-06,12.6,12.944590164859987,-0.026620399755523216
2004-01-07,12.38,12.984590164859984,-0.04656212919959368
2004-01-08,12.42,12.844590164859984,-0.03305595269373174
2004-01-09,12.28,12.964590164859985,-0.052804612884373325
2004-01-12,12.4,12.844590164859984,-0.03461302845428926
2004-01-13,12.28,13.004590164859986,-0.05571803153150634
2004-01-14,12.44,12.994590164859984,-0.042678542210566106
2004-01-15,12.43,12.924590164859982,-0.0382673770348787
2004-01-16,12.36,12.854590164859985,-0.03847576301670241
2004-01-20,12.29,13.094590164859984,-0.06144447094030814
2004-01-21,12.53,13.094590164859984,-0.04311629136550543
2004-01-22,12.53,13.174590164859982,-0.04892677167137005
2004-01-23,12.61,13.214590164859985,-0.04575171513587317
2004-01-26,12.65,12.774590164859983,-0.009752967668794743
2004-01-27,12.21,12.564590164859984,-0.02822138726432033
2004-01-28,12.0,12.264590164859984,-0.02157350235950617
2004-01-29,11.7,12.754590164859986,-0.08268318709020339
2004-01-30,12.19,12.694590164859987,-0.03974844073790962
2004-02-02,12.13,12.584590164859982,-0.03612276275228543
2004-02-03,12.02,12.464590164859985,-0.035668253747593526
2004-02-04,11.9,12.434590164859982,-0.04299218211234068
2004-02-05,11.87,12.514590164859984,-0.05150709343003057
2004-02-06,11.95,12.444590164859987,-0.0397433871511953
2004-02-09,11.88,12.494590164859984,-0.04918850132343422
2004-02-10,11.93,12.684590164859982,-0.059488730424292036
2004-02-11,12.12,13.244590164859984,-0.0849093970339454
2004-02-12,12.68,13.254590164859986,-0.04335027773120559
2004-02-13,12.69,13.334590164859982,-0.04833970574953561
2004-02-17,12.77,13.274590164859983,-0.038011732083128025
2004-02-18,12.71,13.364590164859983,-0.04897944170268087
2004-02-19,12.8,13.374590164859983,-0.042961328741843885
2004-02-20,12.81,13.334590164859982,-0.03934055403085501
2004-02-23,12.77,13.314590164859984,-0.04090175950719632
2004-02-24,12.75,13.524590164859983,-0.05727272733724298
2004-02-25,12.96,13.874590164859983,-0.06591835535267587
2004-02-26,13.31,13.874590164859983,-0.04069238501112005
2004-02-27,13.31,13.954590164859985,-0.04619198107896938
2004-03-01,13.39,13.924590164859982,-0.038391806044609456
2004-03-02,13.36,14.064590164859984,-0.05009674342451764
2004-03-03,13.5,14.264590164859984,-0.05360057008462171
2004-03-04,13.7,14.324590164859982,-0.04360265513160588
2004-03-05,13.76,14.184590164859982,-0.0299331993328813
2004-03-08,13.62,14.254590164859986,-0.04451830305331117
2004-03-09,13.69,13.904590164859986,-0.015433044938088392
