date,RL,dcf,Deviation
2017-11-07,85.0,98.92029126213593,-0.14072230362977356
2017-11-08,85.43,99.79029126213592,-0.14390469333748435
2017-11-09,86.3,100.12029126213592,-0.1380368663326349
2017-11-10,86.63,100.16029126213593,-0.13508638095635062
2017-11-13,86.67,100.69029126213593,-0.1392417390633588
2017-11-14,87.2,100.62029126213592,-0.13337559545691813
2017-11-15,87.13,101.90029126213592,-0.14494846952046214
2017-11-16,88.41,102.60029126213593,-0.1383065397531944
2017-11-17,89.11,103.05029126213593,-0.13527658283541455
2017-11-20,89.56,103.76029126213592,-0.13685670201388378
2017-11-21,90.27,105.43029126213592,-0.14379445490141196
2017-11-22,91.94,104.91029126213593,-0.12363221096896482
2017-11-24,91.42,105.86029126213592,-0.13640895079702953
2017-11-27,92.37,108.01029126213592,-0.14480371341817477
2017-11-28,94.52,108.14029126213592,-0.12595019953404651
2017-11-29,94.65,108.64029126213592,-0.12877626799047348
2017-11-30,95.15,109.09029126213592,-0.1277867269474826
2017-12-01,95.6,113.20029126213592,-0.15547920474320376
2017-12-04,99.71,109.28029126213592,-0.08757563831138782
2017-12-05,95.79,110.79029126213592,-0.13539355381460638
2017-12-06,97.3,113.46029126213593,-0.14243125134237122
2017-12-07,99.97,115.83029126213592,-0.13692697384523056
2017-12-08,102.34,114.68029126213592,-0.10760603348947306
2017-12-11,101.19,113.63029126213593,-0.10948041339995496
2017-12-12,100.14,109.71029126213593,-0.08723239316965425
2017-12-13,96.22,110.34029126213592,-0.12797040048218
2017-12-14,96.85,109.60029126213593,-0.1163344651305761
2017-12-15,96.11,111.55029126213593,-0.13841551722937462
2017-12-18,98.06,110.82029126213592,-0.11514399679705356
2017-12-19,97.33,112.11029126213592,-0.13183706059220457
2017-12-20,98.62,114.41029126213593,-0.13801460592349457
2017-12-21,100.92,115.29029126213592,-0.12464441805825732
2017-12-22,101.8,116.88029126213593,-0.12902338879627073
2017-12-26,103.39,116.80029126213593,-0.11481385120897591
2017-12-27,103.31,116.10029126213593,-0.11016588436679708
2017-12-28,102.61,117.18029126213592,-0.124340800873602
2017-12-29,103.69,119.13090909090909,-0.12961295442752052
2018-01-02,104.88,115.89090909090909,-0.0950109821148416
2018-01-03,101.64,117.77090909090909,-0.1369685367585759
2018-01-04,103.52,118.63090909090909,-0.12737750394654157
2018-01-05,104.38,119.21090909090908,-0.12440899246560722
2018-01-08,104.96,119.24090909090908,-0.11976518126024471
2018-01-09,104.99,119.2309090909091,-0.11943974259267742
2018-01-10,104.98,120.19090909090909,-0.12655623629074952
2018-01-11,105.94,121.0409090909091,-0.12475872169439339
2018-01-12,106.79,118.67090909090909,-0.10011644118953866
2018-01-16,104.42,120.30090909090909,-0.13200988430526484
2018-01-17,106.05,124.0709090909091,-0.1452468529726404
2018-01-18,109.82,127.03090909090909,-0.13548599481872703
2018-01-19,112.78,129.1409090909091,-0.12669036640737752
2018-01-22,114.89,130.10090909090908,-0.1169162398418011
2018-01-23,115.85,131.9909090909091,-0.12228803636614105
2018-01-24,117.74,131.6209090909091,-0.1054612765310845
2018-01-25,117.37,133.1209090909091,-0.1183203239706897
2018-01-26,118.87,131.2209090909091,-0.09412302640238868
2018-01-29,116.97,130.3409090909091,-0.1025841325196164
2018-01-30,116.09,128.5609090909091,-0.09700389627838235
2018-01-31,114.31,125.75090909090909,-0.09098072668912571
2018-02-01,111.5,124.05090909090909,-0.10117547048132725
2018-02-02,109.8,119.69090909090909,-0.08263709554914178
2018-02-05,105.44,120.9809090909091,-0.12845753274370864
2018-02-06,106.73,121.9509090909091,-0.12481177224814755
2018-02-07,107.7,115.5709090909091,-0.06810458750235981
2018-02-08,101.32,117.74090909090908,-0.13946647106512755
2018-02-09,103.49,117.64090909090909,-0.12028901510760792
2018-02-12,103.39,118.7909090909091,-0.12964720287747766
2018-02-13,104.54,120.9309090909091,-0.13553945152754387
2018-02-14,106.68,121.2009090909091,-0.11980858229386215
2018-02-15,106.95,119.8409090909091,-0.10756684999051769
2018-02-16,105.59,119.64090909090909,-0.11744234641540974
2018-02-20,105.39,120.92090909090909,-0.12843857367324996
2018-02-21,106.67,121.7609090909091,-0.12393886678065058
2018-02-22,107.51,122.78090909090909,-0.12437527302882445
2018-02-23,108.53,123.86090909090909,-0.12377520238977735
2018-02-26,109.61,122.1509090909091,-0.10266734144054301
2018-02-27,107.9,120.0909090909091,-0.10151400454201365
2018-02-28,105.84,119.3709090909091,-0.1133518140555031
2018-03-01,105.12,120.69090909090909,-0.1290147634829767
2018-03-02,106.44,121.67090909090909,-0.12518118919888221
2018-03-05,107.42,121.21090909090908,-0.11377613776137752
2018-03-06,106.96,121.22090909090909,-0.1176439708121162
2018-03-07,106.97,119.4809090909091,-0.1047105281178431
2018-03-08,105.23,120.0909090909091,-0.12374716124148366
2018-03-09,105.84,121.7309090909091,-0.13054128330744408
2018-03-12,107.48,121.5709090909091,-0.11590691553003107
2018-03-13,107.32,122.03090909090909,-0.12055068015554937
2018-03-14,107.78,122.69090909090909,-0.12153230586840547
2018-03-15,108.44,123.4009090909091,-0.12123824047266496
2018-03-16,109.15,122.5709090909091,-0.10949506037321621
2018-03-19,108.32,124.6509090909091,-0.13101315674319558
2018-03-20,110.4,123.72090909090909,-0.10766902044925153
2018-03-21,109.47,121.91090909090909,-0.10204918644017236
2018-03-22,107.66,121.33090909090909,-0.11267457891266563
2018-03-23,107.08,124.9809090909091,-0.14322914772437978
2018-03-26,110.73,123.8409090909091,-0.10586896678289592
2018-03-27,109.59,124.2909090909091,-0.11827823288472794
2018-03-28,110.04,126.05090909090909,-0.12701938610662356
2018-03-29,111.8,123.85333333333334,-0.09731941005490374
2018-04-02,108.04,125.65333333333334,-0.14017402376910015
2018-04-03,109.84,128.51333333333332,-0.14530269232764426
2018-04-04,112.7,130.20333333333335,-0.13443076214126626
2018-04-05,114.39,127.58333333333333,-0.10340953625081639
2018-04-06,111.77,128.28333333333333,-0.12872547745875018
2018-04-09,112.47,130.86333333333334,-0.14055375837387618
2018-04-10,115.05,130.17333333333335,-0.11617842876165119
2018-04-11,114.36,129.80333333333334,-0.11897485940268615
2018-04-12,113.99,126.96333333333334,-0.10218173225865745
2018-04-13,111.15,127.80333333333333,-0.130304373907827
2018-04-16,111.99,129.22333333333333,-0.13336084814404003
2018-04-17,113.41,127.16333333333333,-0.10815486644472982
2018-04-18,111.35,125.90333333333334,-0.11559132667919836
2018-04-19,110.09,122.08333333333333,-0.09823890784982925
2018-04-20,106.27,125.24333333333334,-0.1514917627019403
2018-04-23,109.43,124.17333333333333,-0.11873188016750769
2018-04-24,108.36,124.60333333333334,-0.13036034349000836
2018-04-25,108.79,125.82333333333334,-0.13537499668847852
2018-04-26,110.01,126.85333333333334,-0.1327780113516922
2018-04-27,111.04,125.66333333333333,-0.1163691344597999
2018-04-30,109.85,122.74333333333334,-0.10504304374983031
2018-05-01,106.93,122.37333333333333,-0.12619851819568528
2018-05-02,106.56,123.10333333333334,-0.13438574639192014
2018-05-03,107.29,122.61333333333333,-0.12497281426707252
2018-05-04,106.8,122.00333333333333,-0.12461408158247045
2018-05-07,106.19,122.39333333333333,-0.13238738493381996
2018-05-08,106.58,125.66333333333333,-0.15186079206344993
2018-05-09,109.85,124.77333333333333,-0.11960354776661675
2018-05-10,108.96,124.82333333333334,-0.12708628194514926
2018-05-11,109.01,126.29333333333334,-0.13685071790540537
2018-05-14,110.48,127.27333333333333,-0.1319469907286155
2018-05-15,111.46,127.98333333333333,-0.12910535225940878
2018-05-16,112.17,129.43333333333334,-0.1333762554725728
2018-05-17,113.62,131.27333333333334,-0.13447768015844808
2018-05-18,115.46,132.89333333333335,-0.13118290358182016
2018-05-21,117.08,132.42333333333335,-0.11586578397563385
2018-05-22,116.61,149.14333333333335,-0.21813468028518435
2018-05-23,133.33,150.61333333333334,-0.11475300991501414
2018-05-24,134.8,153.11333333333334,-0.11960639177950971
2018-05-25,137.3,151.07333333333332,-0.09116985128635091
2018-05-29,135.26,152.12333333333333,-0.11085303591384188
2018-05-30,136.31,150.39333333333335,-0.0936433352542223
2018-05-31,134.58,153.68333333333334,-0.12430322090879509
2018-06-01,137.87,154.28333333333333,-0.10638435778329913
2018-06-04,138.47,155.37333333333333,-0.10879172745215826
2018-06-05,139.56,155.41333333333333,-0.10200754975978032
2018-06-06,139.6,153.67333333333335,-0.09157954101774335
2018-06-07,137.86,158.04333333333332,-0.12770759074515414
2018-06-08,142.23,157.84333333333333,-0.09891664730851268
2018-06-11,142.03,158.71333333333334,-0.10511614231108501
2018-06-12,142.9,154.75333333333333,-0.07659501141601688
2018-06-13,138.94,154.90333333333334,-0.1030535172473156
2018-06-14,139.09,155.52333333333334,-0.10566474484000254
2018-06-15,139.71,156.39333333333335,-0.10667547636301633
2018-06-18,140.58,155.22333333333333,-0.09433719157343168
2018-06-19,139.41,154.31333333333333,-0.09657839028815829
2018-06-20,138.5,150.90333333333334,-0.08219389896401674
2018-06-21,135.09,146.07333333333332,-0.07519054356259403
2018-06-22,130.26,143.82333333333332,-0.09430551370894846
2018-06-25,128.01,144.49333333333334,-0.11407677401494887
2018-06-26,128.68,142.58333333333334,-0.09751022793687902
2018-06-27,126.77,142.75333333333333,-0.11196469434455703
2018-06-28,126.94,141.53333333333333,-0.10310880829015545
2018-06-29,125.72,132.21015606242497,-0.049089693679512436
2018-07-02,125.82,130.98015606242498,-0.039396472088227386
2018-07-03,124.59,131.89015606242498,-0.05535027238097845
2018-07-05,125.5,132.81015606242497,-0.05504214646799277
2018-07-06,126.42,133.27015606242497,-0.05140052555514596
2018-07-09,126.88,135.56015606242494,-0.06403176504479502
2018-07-10,129.17,132.76015606242498,-0.027042421227170488
2018-07-11,126.37,133.82015606242496,-0.05567289922266694
2018-07-12,127.43,133.94015606242496,-0.048604961005053515
2018-07-13,127.55,136.29015606242498,-0.06412903407654569
2018-07-16,129.9,139.69015606242496,-0.07008479579656213
2018-07-17,133.3,140.000156062425,-0.04785820423969689
2018-07-18,133.61,141.57015606242496,-0.05622764206684161
2018-07-19,135.18,142.95015606242498,-0.05435570185059346
2018-07-20,136.56,141.65015606242497,-0.03593470140747146
2018-07-23,135.26,139.74015606242497,-0.03206062014431699
2018-07-24,133.35,143.56015606242494,-0.07112109893489671
2018-07-25,137.17,143.06015606242494,-0.041172582391527324
2018-07-26,136.67,142.44015606242496,-0.04050933544257129
2018-07-27,136.05,142.28015606242494,-0.04378794791096141
2018-07-30,135.89,141.37015606242497,-0.03876458946543926
2018-07-31,134.98,135.24015606242497,-0.0019236598803161753
2018-08-01,128.85,136.89015606242498,-0.0587343625991521
2018-08-02,130.5,136.750156062425,-0.04570492818722538
2018-08-03,130.36,138.16015606242496,-0.05645734837546501
2018-08-06,131.77,139.71015606242497,-0.056833062722205785
2018-08-07,133.32,140.64015606242498,-0.052048833472396305
2018-08-08,134.25,143.02015606242497,-0.06132111937143325
2018-08-09,136.63,142.77015606242497,-0.043007279894968
2018-08-10,136.38,143.000156062425,-0.046294747115765755
2018-08-13,136.61,144.89015606242498,-0.05714781657670043
2018-08-14,138.5,138.05015606242497,0.0032585543573859788
2018-08-15,131.66,138.74015606242497,-0.05103177236761447
2018-08-16,132.35,141.80015606242497,-0.06664418661333993
2018-08-17,135.41,145.30015606242497,-0.0680670711611342
2018-08-20,138.91,145.80015606242497,-0.04725753557818502
2018-08-21,139.41,143.87015606242497,-0.03100125963921052
2018-08-22,137.48,144.13015606242496,-0.04613993520928883
2018-08-23,137.74,143.09015606242497,-0.03739010571831991
2018-08-24,136.7,142.52015606242497,-0.040837424145646506
2018-08-27,136.13,142.26015606242498,-0.04309116643830346
2018-08-28,135.87,141.30015606242497,-0.03842993676543416
2018-08-29,134.91,138.21015606242497,-0.023877811562085238
2018-08-30,131.82,139.20015606242498,-0.05301830307658073
2018-08-31,132.81,137.27015606242497,-0.032491811697195616
2018-09-04,130.88,137.57015606242496,-0.048630867725331206
2018-09-05,131.18,137.45015606242498,-0.045617671467592213
2018-09-06,131.06,136.43015606242497,-0.039361943263979016
2018-09-07,130.04,139.51015606242498,-0.0678814813896953
2018-09-10,133.12,137.96015606242497,-0.035083724174933995
2018-09-11,131.57,140.720156062425,-0.06502377710813434
2018-09-12,134.33,139.66015606242496,-0.03816518764337118
2018-09-13,133.27,138.13015606242496,-0.03518533679371583
2018-09-14,131.74,137.94015606242496,-0.04494815896553772
2018-09-17,131.55,138.61015606242498,-0.05093534458791982
2018-09-18,132.22,140.52015606242497,-0.05906737008417284
2018-09-19,134.13,142.51015606242498,-0.05880392172719362
2018-09-20,136.12,142.96015606242497,-0.04784659062234198
2018-09-21,136.57,140.33015606242498,-0.026795067916494775
2018-09-24,133.94,140.87015606242497,-0.049195345956413616
2018-09-25,134.48,143.83015606242498,-0.06500831479572922
2018-09-26,137.44,144.05015606242497,-0.045887878521703396
2018-09-27,137.66,143.94015606242496,-0.04363032689572288
2018-09-28,137.55,142.11995169082127,-0.0321555955828291
2018-10-01,135.44,136.63995169082125,-0.008781850959201254
2018-10-02,129.96,139.66995169082125,-0.06952069198330912
2018-10-03,132.99,133.23995169082124,-0.0018759515269206606
2018-10-04,126.56,133.13995169082125,-0.049421316496353174
2018-10-05,126.46,134.69995169082125,-0.06117264028226632
2018-10-08,128.02,134.41995169082125,-0.04761162022689713
2018-10-09,127.74,123.63995169082125,0.033161193069951134
2018-10-10,116.96,124.32995169082126,-0.05927736310192222
2018-10-11,117.65,128.09995169082126,-0.08157654669568482
2018-10-12,121.42,133.18995169082126,-0.08836966709127791
2018-10-15,126.51,135.83995169082127,-0.0686834143761823
2018-10-16,129.16,134.84995169082123,-0.04219468838866869
2018-10-17,128.17,133.32995169082125,-0.03870061921860335
2018-10-18,126.65,130.15995169082126,-0.02696644893629574
2018-10-19,123.48,134.73995169082124,-0.08356802529259244
2018-10-22,128.06,134.50995169082125,-0.04795148321550835
2018-10-23,127.83,131.08995169082127,-0.024868051660511203
2018-10-24,124.41,133.71995169082126,-0.06962275691175202
2018-10-25,127.04,133.89995169082127,-0.05123192058098036
2018-10-26,127.22,137.55995169082126,-0.07516687497870944
2018-10-29,130.88,137.76995169082124,-0.05001055459671966
2018-10-30,131.09,136.28995169082128,-0.03815359552417741
2018-10-31,129.61,139.12995169082126,-0.06842489036420252
2018-11-01,132.45,140.70995169082124,-0.05870197233078911
2018-11-02,134.03,143.47995169082125,-0.06586252350561517
2018-11-05,136.8,134.46995169082126,0.01732765037750661
2018-11-06,127.79,134.07995169082125,-0.046911947770725715
2018-11-07,127.4,138.88995169082125,-0.08272701913237523
2018-11-08,132.21,130.60995169082125,0.012250584955167731
2018-11-09,123.93,127.70995169082126,-0.029597941591680388
2018-11-12,121.03,128.09995169082126,-0.05519090052340625
2018-11-13,121.42,128.86995169082127,-0.05780984312537685
2018-11-14,122.19,126.49995169082126,-0.03407077736563269
2018-11-15,119.82,123.95995169082126,-0.033397493580403004
2018-11-16,117.28,120.11995169082125,-0.023642630977167345
2018-11-19,113.44,118.05995169082125,-0.039132251238930826
2018-11-20,111.38,121.47995169082125,-0.08314089321114193
2018-11-21,114.8,121.57995169082126,-0.05576537575917728
2018-11-23,114.9,123.74995169082126,-0.07151478905569275
2018-11-26,117.07,119.23995169082126,-0.018198193307288113
2018-11-27,112.56,119.15995169082126,-0.05538733103841664
2018-11-28,112.48,117.96995169082126,-0.04653686478747965
2018-11-29,111.29,118.07995169082126,-0.0575030019371956
2018-11-30,111.4,121.61995169082125,-0.08403186770540838
2018-12-03,114.94,116.54995169082126,-0.01381340504620776
2018-12-04,109.87,115.50995169082125,-0.04882654358576288
2018-12-06,108.83,111.57995169082126,-0.024645571620618312
2018-12-07,104.9,111.81995169082126,-0.061884767308384325
2018-12-10,105.14,111.98995169082126,-0.061165770566027344
2018-12-11,105.31,114.81995169082126,-0.08282490587027025
2018-12-12,108.14,110.15995169082126,-0.018336533920153886
2018-12-13,103.48,108.17995169082126,-0.04344568117624725
2018-12-14,101.5,107.63995169082125,-0.05704156862181886
2018-12-17,100.96,109.15995169082126,-0.07511868193242122
2018-12-18,102.48,107.72995169082125,-0.048732516894543054
2018-12-19,101.05,106.06995169082126,-0.04732680283907076
2018-12-20,99.39,104.20995169082126,-0.04625231671847896
2018-12-21,97.53,102.87995169082126,-0.052001887665141355
2018-12-24,96.2,108.60995169082126,-0.11426164451438603
2018-12-26,101.93,108.72995169082125,-0.06253982076766873
2018-12-27,102.05,108.45995169082126,-0.059099709993359006
2018-12-28,101.78,111.7285297691373,-0.089041982291307
2018-12-31,103.46,113.7085297691373,-0.09012982394500146
2019-01-02,105.44,108.94852976913731,-0.032203553150941144
2019-01-03,100.68,113.05852976913731,-0.10948780064992836
2019-01-04,104.79,114.9685297691373,-0.08853318198968285
2019-01-07,106.7,116.5985297691373,-0.08489412163889354
2019-01-08,108.33,117.7285297691373,-0.07983221898351722
2019-01-09,109.46,115.1285297691373,-0.0492365339894828
2019-01-10,106.86,113.69852976913731,-0.06014615829266057
2019-01-11,105.43,114.9385297691373,-0.0827270871502872
2019-01-14,106.67,114.4385297691373,-0.06788386555480186
2019-01-15,106.17,113.8985297691373,-0.06785451739194859
2019-01-16,105.63,116.1485297691373,-0.09056102380326692
2019-01-17,107.88,119.8385297691373,-0.0997886889314713
2019-01-18,111.57,117.5985297691373,-0.05126364913721426
2019-01-22,109.33,118.5485297691373,-0.07776165412670721
2019-01-23,110.28,119.2085297691373,-0.0748984136154397
2019-01-24,110.94,121.9085297691373,-0.08997343983976192
2019-01-25,113.64,123.3585297691373,-0.0787827950553992
2019-01-28,115.09,124.41852976913731,-0.07497701336325624
2019-01-29,116.15,125.2185297691373,-0.07242162790009399
2019-01-30,116.95,124.4085297691373,-0.059951916343501166
2019-01-31,116.14,124.0485297691373,-0.06375351472408108
