date,WM,dcf,Deviation
2017-02-23,72.91,73.22166853303472,-0.004256506841196939
2017-02-24,73.15,73.31166853303472,-0.002205222391874262
2017-02-27,73.24,73.39166853303472,-0.002066563358843032
2017-02-28,73.32,73.44166853303471,-0.0016566689655205247
2017-03-01,73.37,73.35166853303471,0.0002499120651500153
2017-03-02,73.28,72.90166853303471,0.005189613277422511
2017-03-03,72.83,73.08166853303472,-0.003443661565019629
2017-03-06,73.01,72.77166853303471,0.0032750584364724666
2017-03-07,72.7,72.26166853303471,0.006065891860286943
2017-03-08,72.19,72.37166853303471,-0.002510216175985902
2017-03-09,72.3,73.07166853303471,-0.010560434003034302
2017-03-10,73.0,73.17166853303472,-0.0023461065802704573
2017-03-13,73.1,73.05166853303471,0.0006616066126323705
2017-03-14,72.98,73.85166853303471,-0.011802963295877378
2017-03-15,73.78,73.18166853303471,0.008175974652657736
2017-03-16,73.11,73.61166853303472,-0.006815068086788223
2017-03-17,73.54,73.18166853303471,0.0048964648408302835
2017-03-20,73.11,72.59166853303472,0.007140371304861226
2017-03-21,72.52,72.72166853303472,-0.002773156022171208
2017-03-22,72.65,72.63166853303471,0.00025238945126204726
2017-03-23,72.56,72.39166853303472,0.002325287845637458
2017-03-24,72.32,71.95166853303472,0.005119151153474055
2017-03-27,71.88,72.41166853303471,-0.007342304683839229
2017-03-28,72.34,72.22166853303472,0.0016384482575497739
2017-03-29,72.15,73.00166853303472,-0.011666425578331974
2017-03-30,72.93,72.99166853303471,-0.0008448708499764201
2017-03-31,72.92,72.65755235307363,0.0036121179206676235
2017-04-03,72.59,72.59755235307364,-0.00010403040913697925
2017-04-04,72.53,73.33755235307363,-0.011011444030553097
2017-04-05,73.27,73.15755235307363,0.0015370613601679572
2017-04-06,73.09,73.27755235307363,-0.0025594789543452734
2017-04-07,73.21,72.95755235307364,0.0034601989620575146
2017-04-10,72.89,72.93755235307363,-0.0006519598141083716
2017-04-11,72.87,72.36755235307363,0.00694299628202133
2017-04-12,72.3,72.08755235307363,0.0029470781014429015
2017-04-13,72.02,72.56755235307364,-0.007545415758403284
2017-04-17,72.5,72.51755235307363,-0.00024204282279371991
2017-04-18,72.45,72.77755235307363,-0.004500733295955572
2017-04-19,72.71,72.90755235307363,-0.0027096281070708716
2017-04-20,72.84,73.44755235307363,-0.008271921032208529
2017-04-21,73.38,74.16755235307363,-0.01061855660713329
2017-04-24,74.1,74.29755235307363,-0.002658934874931407
2017-04-25,74.23,72.36755235307363,0.02573594914250643
2017-04-26,72.3,72.90755235307363,-0.0083331881741332
2017-04-27,72.84,72.84755235307364,-0.00010367339505146234
2017-04-28,72.78,73.07755235307363,-0.004071733979759018
2017-05-01,73.01,72.92755235307364,0.0011305418084952557
2017-05-02,72.86,72.94755235307363,-0.0012002096060724776
2017-05-03,72.88,73.01755235307363,-0.0018838258561243437
2017-05-04,72.95,73.45755235307364,-0.006909464538568999
2017-05-05,73.39,73.32755235307363,0.0008516259567166173
2017-05-08,73.26,72.82755235307363,0.005937967609151995
2017-05-09,72.76,73.15755235307363,-0.005434194287350591
2017-05-10,73.09,72.61755235307363,0.006505970410972894
2017-05-11,72.55,72.02755235307363,0.007253441632520952
2017-05-12,71.96,72.23755235307364,-0.0038422170191628746
2017-05-15,72.17,71.31755235307364,0.01195284497014315
2017-05-16,71.25,70.79755235307363,0.006390724423211314
2017-05-17,70.73,71.02755235307363,-0.00418925252547786
2017-05-18,70.96,70.56755235307364,0.005561304506677578
2017-05-19,70.5,71.03755235307364,-0.007567157584510653
2017-05-22,70.97,71.08755235307363,-0.0016536278037789787
2017-05-23,71.02,71.44755235307363,-0.005984142759164035
2017-05-24,71.38,71.63755235307363,-0.0035952143060983266
2017-05-25,71.57,71.90755235307363,-0.004694254525814179
2017-05-26,71.84,72.20755235307364,-0.005090220359172615
2017-05-30,72.14,72.97755235307363,-0.011476849059303351
2017-05-31,72.91,73.52755235307363,-0.008398924393786311
2017-06-01,73.46,74.31755235307364,-0.011539028478757207
2017-06-02,74.25,73.97755235307363,0.003682842136031317
2017-06-05,73.91,73.47755235307363,0.005885438927638376
2017-06-06,73.41,73.39755235307364,0.0001695921257220956
2017-06-07,73.33,72.60755235307363,0.00995003444563558
2017-06-08,72.54,72.71755235307363,-0.002441671196680706
2017-06-09,72.65,72.94755235307363,-0.004078990226203061
2017-06-12,72.88,73.43755235307363,-0.007592196842196364
2017-06-13,73.37,73.48755235307364,-0.0015996226477764663
2017-06-14,73.42,74.11755235307363,-0.009411432662410402
2017-06-15,74.05,74.20755235307364,-0.002123130976265264
2017-06-16,74.14,74.24755235307363,-0.0014485642915497143
2017-06-19,74.18,73.83755235307363,0.004637852095758399
2017-06-20,73.77,73.46755235307363,0.004116751371719296
2017-06-21,73.4,73.42755235307364,-0.00037523180591869654
2017-06-22,73.36,73.49755235307363,-0.0018715229102167497
2017-06-23,73.43,73.52755235307363,-0.0013267455525404204
2017-06-26,73.46,73.17755235307364,0.0038597580520809416
2017-06-27,73.11,73.58755235307363,-0.00648958061252447
2017-06-28,73.52,73.08755235307363,0.0059168440179426796
2017-06-29,73.02,73.41755235307363,-0.005414949699790617
2017-06-30,73.35,73.47200720072007,-0.0016605943592470362
2017-07-03,73.4,73.79200720072008,-0.005312326030836645
2017-07-05,73.72,73.46200720072007,0.003511921455876088
2017-07-06,73.39,74.06200720072007,-0.009073575320458493
2017-07-07,73.99,74.05200720072007,-0.0008373466576266919
2017-07-10,73.98,73.93200720072007,0.0006491477926420242
2017-07-11,73.86,74.24200720072007,-0.0051454320151564925
2017-07-12,74.17,74.06200720072007,0.0014581403254065872
2017-07-13,73.99,74.34200720072008,-0.004734970361637947
2017-07-14,74.27,74.57200720072007,-0.004049873565923678
2017-07-17,74.5,74.86200720072007,-0.004835659826077809
2017-07-18,74.79,74.99200720072007,-0.0026937164140623526
2017-07-19,74.92,75.07200720072007,-0.002024818655955718
2017-07-20,75.0,75.44200720072007,-0.00585890032782499
2017-07-21,75.37,75.16200720072007,0.0027672597769308194
2017-07-24,75.09,75.71200720072007,-0.00821543667533553
2017-07-25,75.64,74.73200720072008,0.012149985438517419
2017-07-26,74.66,75.52200720072007,-0.011413986898270001
2017-07-27,75.45,74.87200720072008,0.007719744947272789
2017-07-28,74.8,75.22200720072007,-0.0056101560756548485
2017-07-31,75.15,75.29200720072008,-0.0018860860003572233
2017-08-01,75.22,75.32200720072007,-0.001354281497680132
2017-08-02,75.25,75.69200720072007,-0.0058395492082533584
2017-08-03,75.62,75.59200720072008,0.0003703142741744436
2017-08-04,75.52,75.46200720072007,0.0007685032698065974
2017-08-07,75.39,75.41200720072007,-0.0002918262162349139
2017-08-08,75.34,75.30200720072007,0.0005045389982589743
2017-08-09,75.23,74.88200720072007,0.004647215162744578
2017-08-10,74.81,74.68200720072007,0.001713837162088172
2017-08-11,74.61,75.62200720072008,-0.0133824429974988
2017-08-14,75.55,75.77200720072007,-0.0029299369110280526
2017-08-15,75.7,76.07200720072007,-0.004890198305646187
2017-08-16,76.0,75.60200720072007,0.005264315247917706
2017-08-17,75.53,75.32200720072007,0.002761381527256246
2017-08-18,75.25,75.61200720072007,-0.00478769462843498
2017-08-21,75.54,76.27200720072007,-0.009597324465235202
2017-08-22,76.2,76.10200720072007,0.001287650653174932
2017-08-23,76.03,75.72200720072007,0.0040674146217958285
2017-08-24,75.65,75.96200720072007,-0.004107411220659607
2017-08-25,75.89,76.33200720072007,-0.0057905879450776965
2017-08-28,76.26,76.82200720072007,-0.007315705761913427
2017-08-29,76.75,77.02200720072007,-0.0035315517032841193
2017-08-30,76.95,77.18200720072007,-0.00300597521539836
2017-08-31,77.11,77.26200720072008,-0.00196742495085811
2017-09-01,77.19,76.01200720072008,0.015497456818490019
2017-09-05,75.94,76.20200720072008,-0.0034383241379710716
2017-09-06,76.13,76.15200720072008,-0.00028899042230201566
2017-09-07,76.08,77.19200720072007,-0.014405729829366276
2017-09-08,77.12,77.79200720072008,-0.008638512167273849
2017-09-11,77.72,78.39200720072007,-0.008572394364127267
2017-09-12,78.32,77.88200720072007,0.005623799578651223
2017-09-13,77.81,77.91200720072007,-0.0013092616194224638
2017-09-14,77.84,78.07200720072007,-0.0029717079019574433
2017-09-15,78.0,78.25200720072007,-0.003220456697981766
2017-09-18,78.18,78.33200720072007,-0.0019405503082610132
2017-09-19,78.26,78.46200720072007,-0.002574586196900208
2017-09-20,78.39,78.35200720072007,0.00048489886395119974
2017-09-21,78.28,78.27200720072007,0.00010211568050677577
2017-09-22,78.2,78.67200720072007,-0.005999684227145918
2017-09-25,78.6,78.69200720072007,-0.00116920642887397
2017-09-26,78.62,78.39200720072007,0.002908367924502331
2017-09-27,78.32,78.48200720072008,-0.0020642591403879917
2017-09-28,78.41,78.34200720072008,0.000867897079860569
2017-09-29,78.27,78.84895330475976,-0.007342561701764727
2017-10-02,78.77,79.35895330475975,-0.007421384484470384
2017-10-03,79.28,76.40895330475976,0.037574741847188564
2017-10-04,76.33,76.74895330475975,-0.005458749425495735
2017-10-05,76.67,76.35895330475975,0.004073480342230651
2017-10-06,76.28,76.86895330475976,-0.00766178384691607
2017-10-09,76.79,76.81895330475976,-0.00037690314062066577
2017-10-10,76.74,77.15895330475976,-0.005429743235434992
2017-10-11,77.08,76.99895330475975,0.0010525687916751458
2017-10-12,76.92,77.09895330475976,-0.0023210860470749273
2017-10-13,77.02,76.76895330475976,0.0032701591520158946
2017-10-16,76.69,76.91895330475975,-0.002976552526041565
2017-10-17,76.84,77.01895330475976,-0.0023234969716044995
2017-10-18,76.94,77.44895330475975,-0.006571467825485455
2017-10-19,77.37,77.80895330475975,-0.0056414241050187774
2017-10-20,77.73,77.79895330475976,-0.0008863011882647154
2017-10-23,77.72,78.02895330475975,-0.003959470064311521
2017-10-24,77.95,77.58895330475976,0.004653326019518511
2017-10-25,77.51,81.38895330475975,-0.047659456809022505
2017-10-26,81.31,82.38895330475975,-0.013095849157940709
2017-10-27,82.31,81.94895330475975,0.004405751149713311
2017-10-30,81.87,82.24895330475975,-0.0046073936449452235
2017-10-31,82.17,81.17895330475976,0.012208172868645839
2017-11-01,81.1,81.72895330475976,-0.0076955996538271565
2017-11-02,81.65,81.77895330475975,-0.001576851983898453
2017-11-03,81.7,81.31895330475976,0.00468582882285995
2017-11-06,81.24,81.70895330475976,-0.005739313573270843
2017-11-07,81.63,81.91895330475975,-0.0035273070895421865
2017-11-08,81.84,81.47895330475976,0.004431165111925317
2017-11-09,81.4,81.39895330475976,1.2858829232520463e-05
2017-11-10,81.32,82.21895330475975,-0.010933650558985097
2017-11-13,82.14,82.45895330475976,-0.0038680251443520275
2017-11-14,82.38,81.80895330475975,0.006980246931077794
2017-11-15,81.73,81.77895330475975,-0.0005986051762892908
2017-11-16,81.7,80.72895330475976,0.012028481176690642
2017-11-17,80.65,80.99895330475975,-0.004308121161106904
2017-11-20,80.92,80.94895330475975,-0.0003576736150096016
2017-11-21,80.87,80.33895330475976,0.006610077345988952
2017-11-22,80.26,80.45895330475976,-0.002472730461781758
2017-11-24,80.38,80.92895330475976,-0.006783150928599491
2017-11-27,80.85,81.68895330475975,-0.01027009492495079
2017-11-28,81.61,82.69895330475975,-0.013167679411210664
2017-11-29,82.62,82.32895330475975,0.0035351681705813043
2017-11-30,82.25,81.88895330475975,0.004408979241639299
2017-12-01,81.81,83.22895330475976,-0.017048794300752124
2017-12-04,83.15,83.39895330475976,-0.0029850890795957152
2017-12-05,83.32,83.57895330475975,-0.0030983075824785322
2017-12-06,83.5,83.98895330475976,-0.005821638269327578
2017-12-07,83.91,84.64895330475976,-0.00872962128780641
2017-12-08,84.57,85.44895330475975,-0.010286296914895021
2017-12-11,85.37,84.71895330475975,0.0076847820923642285
2017-12-12,84.64,85.41895330475975,-0.009119209199164313
2017-12-13,85.34,84.73895330475976,0.007092920927151525
2017-12-14,84.66,85.94895330475975,-0.014996730677910186
2017-12-15,85.87,86.19895330475975,-0.003816209967152706
2017-12-18,86.12,85.72895330475976,0.004561430883800899
2017-12-19,85.65,85.86895330475976,-0.0025498541246060658
2017-12-20,85.79,85.86895330475976,-0.0009194627594857341
2017-12-21,85.79,85.98895330475976,-0.0023137077160902964
2017-12-22,85.91,85.95895330475976,-0.0005694962872128118
2017-12-26,85.88,86.18895330475975,-0.0035846044407490396
2017-12-27,86.11,86.36895330475976,-0.002998222102403192
2017-12-28,86.29,86.37895330475976,-0.0010298029943233145
2017-12-29,86.3,86.14978501923513,0.001743648933439923
2018-01-02,86.1,87.39978501923513,-0.014871718722752836
2018-01-03,87.35,88.14978501923513,-0.009073022912768458
2018-01-04,88.1,88.03978501923513,0.0006839519286845341
2018-01-05,87.99,88.09978501923513,-0.001246144008310135
2018-01-08,88.05,87.73978501923511,0.0035356250382523324
2018-01-09,87.69,87.31978501923513,0.004239760561518979
2018-01-10,87.27,88.22978501923512,-0.01087824275017657
2018-01-11,88.18,88.31978501923513,-0.0015827146681196558
2018-01-12,88.27,88.20978501923513,0.0006826338002268173
2018-01-16,88.16,88.57978501923512,-0.004739061165524028
2018-01-17,88.53,88.00978501923512,0.005910876621857186
2018-01-18,87.96,88.10978501923512,-0.0016999816672169654
2018-01-19,88.06,88.70978501923513,-0.0073248404231194275
2018-01-22,88.66,88.64978501923513,0.00011522848885259229
2018-01-23,88.6,88.54978501923512,0.0005670819048737563
2018-01-24,88.5,88.60978501923512,-0.0012389717367138342
2018-01-25,88.56,89.75978501923512,-0.013366620909107674
2018-01-26,89.71,88.26978501923512,0.016316058552210633
2018-01-29,88.22,87.99978501923512,0.0025024490766283325
2018-01-30,87.95,88.47978501923512,-0.005987639087503993
2018-01-31,88.43,87.89978501923513,0.0060320395624273715
2018-02-01,87.85,86.57978501923512,0.014671034127454519
2018-02-02,86.53,81.79978501923512,0.0578267409829083
2018-02-05,81.75,81.84978501923513,-0.0012191237791483456
2018-02-06,81.8,81.77978501923512,0.0002471879910190822
2018-02-07,81.73,79.16978501923512,0.03233828385592874
2018-02-08,79.12,80.14978501923513,-0.012848256785567003
2018-02-09,80.1,80.61978501923512,-0.006447363002904494
2018-02-12,80.57,80.83978501923512,-0.003337280265786613
2018-02-13,80.79,82.64978501923513,-0.022501994636795364
2018-02-14,82.6,84.06978501923513,-0.017482916352157263
2018-02-15,84.02,85.19978501923512,-0.013847276949921605
2018-02-16,85.15,84.91978501923512,0.0027109698960345874
2018-02-20,84.87,84.13978501923512,0.008678593374085164
2018-02-21,84.09,84.54978501923512,-0.005438038891884989
2018-02-22,84.5,85.53978501923513,-0.012155572041726681
2018-02-23,85.49,86.63978501923512,-0.013270866484489274
2018-02-26,86.59,86.99978501923512,-0.004710184273955531
2018-02-27,86.95,86.36978501923512,0.006717800451114586
2018-02-28,86.32,85.39978501923513,0.010775378188101925
2018-03-01,85.35,85.56978501923513,-0.0025684886223066306
2018-03-02,85.52,85.73978501923511,-0.0025633959682288543
2018-03-05,85.69,85.86978501923512,-0.002093693598916757
2018-03-06,85.82,85.34978501923513,0.005509269656143845
2018-03-07,85.3,85.28978501923513,0.00011976792722090401
2018-03-08,85.24,87.25978501923512,-0.023146802605460204
2018-03-09,87.21,86.71978501923512,0.005652862038993067
2018-03-12,86.67,86.70978501923513,-0.0004588296375812595
2018-03-13,86.66,86.45978501923513,0.0023157006545913017
2018-03-14,86.41,86.29978501923512,0.0012771176746304569
2018-03-15,86.25,86.43978501923512,-0.002195574863969041
2018-03-16,86.39,85.84978501923513,0.006292560670289715
2018-03-19,85.8,86.31978501923513,-0.006021620873120859
2018-03-20,86.27,85.96978501923512,0.003492098772815533
2018-03-21,85.92,84.28978501923513,0.01934059958027956
2018-03-22,84.24,82.94978501923512,0.015554169073080715
2018-03-23,82.9,84.17978501923513,-0.015202997001509178
2018-03-26,84.13,83.33978501923512,0.009481845682497214
2018-03-27,83.29,83.22978501923512,0.0007234787492358397
2018-03-28,83.18,84.16978501923512,-0.011759386328584753
2018-03-29,84.12,83.69932078935291,0.005026076755220377
2018-04-02,83.58,85.03932078935291,-0.017160541450792266
2018-04-03,84.92,85.59932078935292,-0.007936053500057771
2018-04-04,85.48,86.13932078935291,-0.00765412106005825
2018-04-05,86.02,84.32932078935292,0.020048533473550068
2018-04-06,84.21,83.70932078935292,0.00598116441425911
2018-04-09,83.59,84.36932078935291,-0.009237016276315124
2018-04-10,84.25,82.80932078935291,0.017397548934277918
2018-04-11,82.69,83.13932078935291,-0.005404431802989329
2018-04-12,83.02,83.18932078935292,-0.002035366892604751
2018-04-13,83.07,83.49932078935291,-0.005141608162729572
2018-04-16,83.38,83.63932078935291,-0.003100465031345867
2018-04-17,83.52,83.76932078935292,-0.0029762780335759187
2018-04-18,83.65,82.73932078935292,0.011006607281266012
2018-04-19,82.62,82.59932078935292,0.0002503556984423394
2018-04-20,82.48,82.61932078935291,-0.0016862979267056044
2018-04-23,82.5,81.51932078935292,0.012030021854342543
2018-04-24,81.4,81.36932078935291,0.00037703658270071827
2018-04-25,81.25,81.86932078935291,-0.007564748105659769
2018-04-26,81.75,82.41932078935291,-0.00812092095570116
2018-04-27,82.3,81.40932078935292,0.010940752262897702
2018-04-30,81.29,81.36932078935291,-0.000974824277546249
2018-05-01,81.25,80.95932078935292,0.0035904353916629272
2018-05-02,80.84,83.05932078935291,-0.02671970789384781
2018-05-03,82.94,84.16932078935291,-0.014605330990248633
2018-05-04,84.05,83.33932078935291,0.00852753782867266
2018-05-07,83.22,83.18932078935292,0.00036878784868021874
2018-05-08,83.07,83.12932078935292,-0.0007135964637945413
2018-05-09,83.01,83.43932078935292,-0.005145305418254309
2018-05-10,83.32,83.08932078935291,0.002776279893199396
2018-05-11,82.97,82.74932078935291,0.002666840144934346
2018-05-14,82.63,82.29932078935292,0.004018006557957587
2018-05-15,82.18,81.73932078935292,0.005391275660128647
2018-05-16,81.62,81.59932078935292,0.0002534238085201146
2018-05-17,81.48,81.59932078935292,-0.001462276746897695
