date,FMC,dcf,Deviation
2010-06-03,26.4,26.44181252511814,-0.0015813032891910384
2010-06-04,25.25,26.30181252511814,-0.03999011566650257
2010-06-07,25.11,26.91181252511814,-0.06695247759460343
2010-06-08,25.72,26.87181252511814,-0.0428632242072059
2010-06-09,25.68,27.78181252511814,-0.07565426205427916
2010-06-10,26.59,28.041812525118143,-0.051773134272889765
2010-06-11,26.85,27.971812525118143,-0.04010510667161005
2010-06-14,26.78,28.64181252511814,-0.06500330673854449
2010-06-15,27.45,28.581812525118142,-0.039599046565835794
2010-06-16,27.39,28.721812525118143,-0.046369376025744535
2010-06-17,27.53,28.271812525118143,-0.026238590980294463
2010-06-18,27.08,28.311812525118143,-0.04350878362257038
2010-06-21,27.12,27.931812525118143,-0.0290640832702177
2010-06-22,26.74,27.89181252511814,-0.041295721605789204
2010-06-23,26.7,27.37181252511814,-0.0245439546431806
2010-06-24,26.18,27.341812525118144,-0.04249215460938516
2010-06-25,26.15,27.32181252511814,-0.042889267468651404
2010-06-28,26.13,26.451812525118143,-0.012165991453801372
2010-06-29,25.26,26.091812525118144,-0.031880212396795726
2010-06-30,24.9,27.105042198478362,-0.08135173457144262
2010-07-01,24.86,26.765042198478362,-0.07117650644267126
2010-07-02,24.52,26.63504219847836,-0.07940825408563423
2010-07-06,24.39,27.17504219847836,-0.10248529434240594
2010-07-07,24.93,27.69504219847836,-0.09983888735978463
2010-07-08,25.45,28.02504219847836,-0.09188361538375045
2010-07-09,25.78,27.57504219847836,-0.0650966256210267
2010-07-12,25.33,28.19504219847836,-0.10161510588670031
2010-07-13,25.95,28.09504219847836,-0.07634949196105989
2010-07-14,25.85,27.94504219847836,-0.07497008534102112
2010-07-15,25.7,27.40504219847836,-0.062216368292001056
2010-07-16,25.16,27.41504219847836,-0.0822556530153189
2010-07-19,25.17,27.89504219847836,-0.09768912264370067
2010-07-20,25.65,27.67504219847836,-0.07317214492231927
2010-07-21,25.43,28.02504219847836,-0.09259726283727987
2010-07-22,25.78,28.44504219847836,-0.09369092089520348
2010-07-23,26.2,29.03504219847836,-0.09764208982713096
2010-07-26,26.79,29.02504219847836,-0.0770039258925016
2010-07-27,26.78,29.105042198478362,-0.07988451563213728
2010-07-28,26.86,29.56504219847836,-0.0914946165244297
2010-07-29,27.32,29.34504219847836,-0.06900798386254714
2010-07-30,27.1,29.80504219847836,-0.09075787178776284
2010-08-02,27.56,29.77504219847836,-0.07439257965490176
2010-08-03,27.53,30.18504219847836,-0.08795886986078827
2010-08-04,27.94,30.18504219847836,-0.07437598343299756
2010-08-05,27.94,30.08504219847836,-0.07129929166550575
2010-08-06,27.84,30.15504219847836,-0.07677131350839816
2010-08-09,27.91,29.46504219847836,-0.05277583476729819
2010-08-10,27.22,28.70504219847836,-0.05173454155580659
2010-08-11,26.46,28.63504219847836,-0.07595735963657624
2010-08-12,26.39,28.57504219847836,-0.07646680565863573
2010-08-13,26.33,28.72504219847836,-0.08337819599809793
2010-08-16,26.48,29.36504219847836,-0.09824750732446952
2010-08-17,27.12,29.59504219847836,-0.08363029800327892
2010-08-18,27.35,28.95504219847836,-0.05543221755562511
2010-08-19,26.71,29.06504219847836,-0.08102662237323888
2010-08-20,26.82,29.18504219847836,-0.08103610686578577
2010-08-23,26.94,28.63504219847836,-0.05919468135333961
2010-08-24,26.39,28.43504219847836,-0.0719197877113682
2010-08-25,26.19,28.765042198478362,-0.08951984776210675
2010-08-26,26.52,29.59504219847836,-0.10390396397665769
2010-08-27,27.35,29.31504219847836,-0.0670318734380112
2010-08-30,27.07,29.25504219847836,-0.07468942220811459
2010-08-31,27.01,29.92504219847836,-0.09741146492440311
2010-09-01,27.68,30.21504219847836,-0.08390000523004493
2010-09-02,27.97,30.54504219847836,-0.0843031147819675
2010-09-03,28.3,30.31504219847836,-0.06647004431943371
2010-09-07,28.07,30.66504219847836,-0.08462542401481288
2010-09-08,28.42,30.33504219847836,-0.06312970280207553
2010-09-09,28.09,30.08504219847836,-0.06631342530007367
2010-09-10,27.84,30.81504219847836,-0.09654512816553162
2010-09-13,28.57,30.86504219847836,-0.07435733227643226
2010-09-14,28.62,31.03504219847836,-0.07781662364218633
2010-09-15,28.79,31.15504219847836,-0.07591202038538314
2010-09-16,28.91,31.45504219847836,-0.08091046842090954
2010-09-17,29.21,31.95504219847836,-0.08590325687659628
2010-09-20,29.71,31.91504219847836,-0.0690910005622205
2010-09-21,29.67,31.62504219847836,-0.06181943366932252
2010-09-22,29.38,31.16504219847836,-0.05727706662837495
2010-09-23,28.92,31.77504219847836,-0.08985172012187226
2010-09-24,29.53,31.59504219847836,-0.06535969110298623
2010-09-27,29.35,31.84504219847836,-0.0783494706311797
2010-09-28,29.6,31.71504219847836,-0.06668892903380197
2010-09-29,29.47,31.91504219847836,-0.07661096555263014
2010-09-30,29.67,33.110162141936556,-0.10390049215673658
2010-10-01,29.41,33.13016214193656,-0.11228928267838245
2010-10-04,29.43,33.88016214193656,-0.13135008396043624
2010-10-05,30.18,33.81016214193656,-0.10736896577712274
2010-10-06,30.11,33.370162141936554,-0.0976969224203883
2010-10-07,29.67,33.77016214193656,-0.12141375349942085
2010-10-08,30.07,33.860162141936556,-0.11193573515828958
2010-10-11,30.16,33.89016214193656,-0.11006622294440893
2010-10-12,30.19,34.49016214193656,-0.12467793349999923
2010-10-13,30.79,34.220162141936555,-0.1002380446857356
2010-10-14,30.52,34.290162141936555,-0.10994879891004317
2010-10-15,30.59,34.32016214193656,-0.10868719461492837
2010-10-18,30.62,33.74016214193656,-0.09247620473223583
2010-10-19,30.04,34.07016214193656,-0.11829007813778136
2010-10-20,30.37,34.190162141936554,-0.11173278810663678
2010-10-21,30.49,34.13016214193656,-0.10665528416766012
2010-10-22,30.43,34.57016214193656,-0.11976114329282206
2010-10-25,30.87,34.42016214193656,-0.10314193545332373
2010-10-26,30.72,33.77016214193656,-0.09032121697007789
2010-10-27,30.07,35.71016214193656,-0.15794277605121765
2010-10-28,32.01,35.400162141936555,-0.09576685350603031
2010-10-29,31.7,35.55016214193655,-0.10830223858233068
2010-11-01,31.85,36.20016214193656,-0.12016968666825545
2010-11-02,32.5,36.11016214193655,-0.09997634814671419
2010-11-03,32.41,36.760162141936554,-0.11833903575125493
2010-11-04,33.06,37.04016214193656,-0.10745531098607841
2010-11-05,33.34,37.10016214193656,-0.10135163635002598
2010-11-08,33.4,36.73016214193656,-0.09066559872694813
2010-11-09,33.03,36.96016214193656,-0.10633508930084556
2010-11-10,33.26,37.16016214193656,-0.1049554662070511
2010-11-11,33.46,36.31016214193656,-0.0784948888632131
2010-11-12,32.61,36.54016214193656,-0.10755732628307024
2010-11-15,32.84,36.03016214193656,-0.08854143174180806
2010-11-16,32.33,36.13016214193656,-0.10517976993869294
2010-11-17,32.43,37.02016214193656,-0.12399087082162752
2010-11-18,33.32,37.190162141936554,-0.10406413736960995
2010-11-19,33.49,37.20016214193656,-0.09973510673906472
2010-11-22,33.5,36.64016214193656,-0.08570273596967737
2010-11-23,32.94,37.900162141936555,-0.13087443065179227
2010-11-24,34.2,38.000162141936556,-0.10000384018737485
2010-11-26,34.3,37.88016214193656,-0.0945128515691599
2010-11-29,34.18,37.45016214193656,-0.08732037339498311
2010-11-30,33.75,38.61016214193655,-0.12587779673314736
2010-12-01,34.91,38.46016214193656,-0.09230751885118815
2010-12-02,34.76,38.49016214193656,-0.09691209219075747
2010-12-03,34.79,38.57016214193656,-0.09800742159251807
2010-12-06,34.87,38.86016214193655,-0.10268001783838432
2010-12-07,35.16,38.760162141936554,-0.09288305164341304
2010-12-08,35.06,38.930162141936556,-0.09941294690287239
2010-12-09,35.23,39.000162141936556,-0.0966704222463356
2010-12-10,35.3,38.35016214193656,-0.07953453053595194
2010-12-13,34.65,38.31016214193656,-0.09554024147368279
2010-12-14,34.61,38.07016214193656,-0.09088908339912172
2010-12-15,34.37,38.400162141936555,-0.10495169596003462
2010-12-16,34.7,38.28016214193656,-0.09352526064706568
2010-12-17,34.58,38.120162141936554,-0.09286849643385886
2010-12-20,34.42,38.500162141936556,-0.10597779112966932
2010-12-21,34.8,38.220162141936555,-0.08948580932847039
2010-12-22,34.52,38.260162141936554,-0.09775604525828707
2010-12-23,34.56,38.250162141936556,-0.09647441828464165
2010-12-27,34.55,38.180162141936556,-0.09507979899198071
2010-12-28,34.48,38.30016214193655,-0.09974271460730166
2010-12-29,34.6,38.470162141936555,-0.10060165921987796
2010-12-30,34.77,38.34016214193656,-0.09311807625433866
2010-12-31,34.64,37.17118391330257,-0.06809532672422436
2011-01-03,34.94,36.301183913302566,-0.03749695647815399
2011-01-04,34.07,35.96118391330257,-0.05258958987173368
2011-01-05,33.73,35.64118391330256,-0.05362290764390809
2011-01-06,33.41,35.54118391330257,-0.05996378506977362
2011-01-07,33.31,35.46118391330257,-0.06066305960234997
2011-01-10,33.23,35.51118391330257,-0.06423846410955714
2011-01-11,33.28,36.03118391330257,-0.07635563460591266
2011-01-12,33.8,35.871183913302566,-0.057739491350729755
2011-01-13,33.64,35.951183913302565,-0.06428672610270803
2011-01-14,33.72,36.44118391330257,-0.07467331247460429
2011-01-18,34.21,35.54118391330257,-0.03745468683738262
2011-01-19,33.31,35.08118391330257,-0.0504881453738778
2011-01-20,32.85,35.231183913302566,-0.06758739414384196
2011-01-21,33.0,35.56118391330257,-0.07202189667100745
2011-01-24,33.33,35.56118391330257,-0.06274211563771759
2011-01-25,33.33,35.36118391330257,-0.05744106074849087
2011-01-26,33.13,35.411183913302565,-0.06441987138548089
2011-01-27,33.18,34.76118391330257,-0.04548705582773527
2011-01-28,32.53,35.21118391330257,-0.07614580412587701
2011-01-31,32.98,36.53118391330257,-0.09720965851340602
2011-02-01,34.3,36.60118391330257,-0.06287184367460352
2011-02-02,34.37,36.701183913302565,-0.06351794859831794
2011-02-03,34.47,37.01118391330257,-0.0686598926220573
2011-02-04,34.78,37.39118391330256,-0.06983421330966699
2011-02-07,35.16,38.01118391330257,-0.07500907942793011
2011-02-08,35.78,37.50118391330257,-0.04589678867957081
2011-02-09,35.27,37.551183913302566,-0.06074865491776016
2011-02-10,35.32,37.61118391330257,-0.06091762276305812
2011-02-11,35.38,37.61118391330257,-0.059322352586551386
2011-02-14,35.38,36.96118391330257,-0.04277957970749657
2011-02-15,34.73,37.521183913302565,-0.07438954804176623
2011-02-16,35.29,37.69118391330257,-0.06370677872114028
2011-02-17,35.46,37.42118391330257,-0.052408387662085776
2011-02-18,35.19,35.85118391330257,-0.01844245687677948
2011-02-22,33.62,35.11118391330257,-0.042470339849110195
2011-02-23,32.88,34.83118391330257,-0.05601830584223633
2011-02-24,32.6,35.201183913302565,-0.07389478489442436
2011-02-25,32.97,35.81118391330257,-0.07933789399928703
2011-02-28,33.58,35.201183913302565,-0.04605481217039176
2011-03-01,32.97,35.63118391330257,-0.07468693489887224
2011-03-02,33.4,36.51118391330257,-0.08521180580422183
2011-03-03,34.28,36.051183913302566,-0.04912970174743736
2011-03-04,33.82,35.43118391330257,-0.045473612093939964
2011-03-07,33.2,35.86118391330257,-0.07420792129273257
2011-03-08,33.63,35.25118391330257,-0.045989488389659106
2011-03-09,33.02,34.81118391330257,-0.05145426589809532
2011-03-10,32.58,35.13118391330257,-0.07261878562357693
2011-03-11,32.9,34.97118391330257,-0.0592254445384881
2011-03-14,32.74,34.821183913302576,-0.05976775282782698
2011-03-15,32.59,34.821183913302576,-0.0640754754019206
2011-03-16,32.59,35.19118391330257,-0.07391578299016233
2011-03-17,32.96,35.591183913302565,-0.07392796822134184
2011-03-18,33.36,36.771183913302565,-0.09276785651898778
2011-03-21,34.54,36.821183913302576,-0.061953030045795
2011-03-22,34.59,37.621183913302566,-0.08057119946804114
2011-03-23,35.39,38.08118391330257,-0.07066964933205444
2011-03-24,35.85,38.43118391330257,-0.06716378863387329
2011-03-25,36.2,38.11118391330257,-0.05014758706132649
2011-03-28,35.88,38.60118391330257,-0.07049483040246352
2011-03-29,36.37,38.96118391330257,-0.06650680634008821
2011-03-30,36.73,39.06118391330257,-0.05968031891907588
2011-03-31,36.83,38.54181252511814,-0.04441442716277377
2011-04-01,37.35,38.871812525118145,-0.039149512879924964
2011-04-04,37.68,38.871812525118145,-0.030660070825048846
2011-04-05,37.68,38.63181252511814,-0.024638049910272297
2011-04-06,37.44,38.441812525118145,-0.02606049141058464
2011-04-07,37.25,38.15181252511814,-0.023637475271310104
2011-04-08,36.96,37.761812525118145,-0.021233422643174293
2011-04-11,36.57,37.50181252511814,-0.024847133041743685
2011-04-12,36.31,37.551812525118144,-0.03306930988450962
2011-04-13,36.36,37.88181252511814,-0.040172642850948126
2011-04-14,36.69,38.20181252511814,-0.03957436637657208
2011-04-15,37.01,37.89181252511814,-0.02327184862253806
2011-04-18,36.7,38.051812525118144,-0.03552557514115273
2011-04-19,36.86,38.871812525118145,-0.0517550480523169
2011-04-20,37.68,39.301812525118144,-0.04126559109917971
2011-04-21,38.11,39.04181252511814,-0.023867040612385648
2011-04-25,37.85,39.36181252511814,-0.038408102374691167
2011-04-26,38.17,39.101812525118135,-0.023830417695332118
2011-04-27,37.91,39.261812525118145,-0.03443072130848046
2011-04-28,38.07,39.47181252511814,-0.035514267915264464
2011-04-29,38.28,39.02181252511814,-0.019010201656846193
2011-05-02,37.83,37.74181252511814,0.002336598827180403
2011-05-03,36.55,37.33181252511814,-0.020942260025336612
2011-05-04,36.14,37.32181252511814,-0.0316654643801868
2011-05-05,36.13,37.92181252511814,-0.047250181513114664
2011-05-06,36.73,38.29181252511814,-0.040787114062402874
2011-05-09,37.1,38.591812525118144,-0.03865619227257522
2011-05-10,37.4,37.90181252511814,-0.01323980284018289
2011-05-11,36.71,37.661812525118144,-0.025272615981595248
2011-05-12,36.47,37.49181252511814,-0.027254284503678394
2011-05-13,36.3,37.43181252511814,-0.03023664762048739
2011-05-16,36.24,36.981812525118144,-0.020058847159378668
2011-05-17,35.79,37.511812525118145,-0.04590054196835225
2011-05-18,36.32,37.661812525118144,-0.03562793278266241
2011-05-19,36.47,37.591812525118144,-0.02984193763917531
2011-05-20,36.4,36.90181252511814,-0.013598587461701728
2011-05-23,35.71,36.841812525118144,-0.030720869782030702
2011-05-24,35.65,37.161812525118144,-0.04068188342794887
2011-05-25,35.97,37.22181252511814,-0.03363115442788789
2011-05-26,36.03,37.371812525118145,-0.03590440052155064
2011-05-27,36.18,37.77181252511814,-0.0421428684170132
2011-05-31,36.58,36.54181252511814,0.0010450350500705863
2011-06-01,35.35,36.511812525118145,-0.031820182148417864
2011-06-02,35.32,35.74181252511814,-0.011801654569748132
2011-06-03,34.55,35.50181252511814,-0.026810251573626487
2011-06-06,34.31,35.441812525118145,-0.03193438609597099
2011-06-07,34.25,35.091812525118144,-0.02398885849842003
2011-06-08,33.9,35.70181252511814,-0.05046837674839266
2011-06-09,34.51,35.15181252511814,-0.018258305305296152
2011-06-10,33.96,34.75181252511814,-0.022784783514408824
2011-06-13,33.56,35.88181252511814,-0.06470722524099959
2011-06-14,34.69,35.46181252511814,-0.02176461015836284
2011-06-15,34.27,35.54181252511814,-0.035783558427677775
2011-06-16,34.35,35.551812525118144,-0.03380453596477073
2011-06-17,34.36,36.08181252511814,-0.047719679379174984
2011-06-20,34.89,36.77181252511814,-0.05117540844179791
2011-06-21,35.58,36.77181252511814,-0.03241103560788683
2011-06-22,35.58,36.56181252511814,-0.026853497059086795
2011-06-23,35.37,37.231812525118144,-0.050005959926396004
2011-06-24,36.04,37.22181252511814,-0.03175053671340222
2011-06-27,36.03,37.79181252511814,-0.04661889460705693
2011-06-28,36.6,38.31181252511814,-0.04468106341864764
2011-06-29,37.12,38.49181252511814,-0.03563907322428528
2011-06-30,37.3,40.54595601380285,-0.08005622096314235
2011-07-01,37.96,40.76595601380285,-0.06883086497107505
2011-07-05,38.18,40.90595601380285,-0.06663958698051287
2011-07-06,38.32,41.32595601380285,-0.07273772475581364
2011-07-07,38.74,41.05595601380285,-0.0564097451055392
2011-07-08,38.47,40.275956013802855,-0.04483955671179951
2011-07-11,37.69,40.29595601380285,-0.06467041042307609
2011-07-12,37.71,40.53595601380285,-0.06971479870465103
2011-07-13,37.95,40.14595601380285,-0.05469930802115763
2011-07-14,37.56,40.49595601380285,-0.07249998031413651
2011-07-15,37.91,39.90595601380285,-0.05001649410710729
2011-07-18,37.32,40.85595601380285,-0.08654689202740129
2011-07-19,38.27,41.24595601380285,-0.07215146165619113
2011-07-20,38.66,42.85595601380285,-0.09790835169915335
2011-07-21,40.27,42.345956013802855,-0.04902371345982093
2011-07-22,39.76,42.455956013802854,-0.06350006611384218
2011-07-25,39.87,42.21595601380285,-0.05557036332508558
2011-07-26,39.63,41.01595601380285,-0.033790654869447434
2011-07-27,38.43,40.915956013802855,-0.06075761771188304
2011-07-28,38.33,40.55595601380285,-0.05488604467973257
2011-07-29,37.97,40.89595601380285,-0.07154634098333124
2011-08-01,38.31,38.385956013802854,-0.001978744876786176
2011-08-02,35.8,38.57595601380285,-0.07196078336489165
2011-08-03,35.99,36.29595601380285,-0.008429479407747187
2011-08-04,33.71,36.25595601380285,-0.07022173164689383
2011-08-05,33.67,33.065956013802854,0.018267851863862594
2011-08-08,30.48,34.83595601380285,-0.1250419541257003
2011-08-09,32.25,33.39595601380285,-0.034314214970495804
2011-08-10,30.81,34.89595601380285,-0.11708967114088187
2011-08-11,32.31,35.15595601380285,-0.08095231467138808
2011-08-12,32.57,35.35595601380285,-0.07879736055546693
2011-08-15,32.77,34.455956013802854,-0.04893075708383965
2011-08-16,31.87,34.19595601380285,-0.06801845261656081
2011-08-17,31.61,32.15595601380285,-0.016978379170829228
2011-08-18,29.57,31.675956013802853,-0.06648437107581473
2011-08-19,29.09,31.535956013802853,-0.07756086458049005
2011-08-22,28.95,33.04595601380285,-0.12394726943569212
2011-08-23,30.46,33.43595601380285,-0.0890046634998064
2011-08-24,30.85,33.10595601380285,-0.06814350906713817
2011-08-25,30.52,34.03595601380285,-0.10330122686658194
2011-08-26,31.45,34.815956013802854,-0.09667854625242556
2011-08-29,32.23,35.42595601380286,-0.09021509574950182
