date,O,dcf,Deviation
2018-06-13,52.4,53.06254207461429,-0.012486059821307793
2018-06-14,52.99,53.04254207461429,-0.0009905647911891968
2018-06-15,52.97,52.97254207461428,-4.798853358223276e-05
2018-06-18,52.9,52.93254207461429,-0.0006147838992583976
2018-06-19,52.86,53.56254207461429,-0.013116294473769163
2018-06-20,53.49,53.59254207461429,-0.0019133646333014953
2018-06-21,53.52,53.85254207461429,-0.006175048786992154
2018-06-22,53.78,54.31254207461429,-0.009805139922979267
2018-06-25,54.24,54.42254207461429,-0.0033541629562988673
2018-06-26,54.35,54.60254207461429,-0.004625097385927424
2018-06-27,54.53,54.37254207461429,0.0028959088425484225
2018-06-28,54.3,53.86254207461428,0.008121746737829616
2018-06-29,53.79,53.387807568954024,0.007533413514434262
2018-07-02,53.28,54.25780756895402,-0.01802150902819588
2018-07-03,54.15,55.26780756895402,-0.02022529241022286
2018-07-05,55.16,55.68780756895402,-0.009477973581568655
2018-07-06,55.58,54.987807568954025,0.010769522503754514
2018-07-09,54.88,55.57780756895403,-0.012555507305470281
2018-07-10,55.47,55.24780756895403,0.00402174205317829
2018-07-11,55.14,55.52780756895403,-0.006984024508305264
2018-07-12,55.42,55.25780756895402,0.00293519482913962
2018-07-13,55.15,55.01780756895402,0.0024027208078094553
2018-07-16,54.91,54.82780756895403,0.0014991011804110776
2018-07-17,54.72,55.07780756895403,-0.006496401813127273
2018-07-18,54.97,55.917807568954025,-0.016950013066682867
2018-07-19,55.81,55.59780756895403,0.0038165611257747756
2018-07-20,55.49,55.57780756895403,-0.0015799034325901795
2018-07-23,55.47,55.057807568954026,0.007486539134885506
2018-07-24,54.95,55.85780756895402,-0.016252116014996987
2018-07-25,55.75,55.86780756895402,-0.002108684304617081
2018-07-26,55.76,55.14780756895403,0.011100938696076312
2018-07-27,55.04,55.47780756895403,-0.007891580221692673
2018-07-30,55.37,55.87780756895403,-0.009087822000306556
2018-07-31,55.77,56.08780756895402,-0.005666250522688099
2018-08-01,55.98,57.01780756895402,-0.018201463949643393
2018-08-02,56.91,57.77780756895404,-0.015019738641317781
2018-08-03,57.67,57.71780756895402,-0.0008282984224046164
2018-08-06,57.61,57.35780756895402,0.004396828291297616
2018-08-07,57.25,57.25780756895402,-0.00013635815420665054
2018-08-08,57.15,57.08780756895402,0.0010894170523338964
2018-08-09,56.98,56.61780756895402,0.006397146880067206
2018-08-10,56.51,56.82780756895403,-0.005592465775991928
2018-08-13,56.72,57.18780756895402,-0.008180197647723486
2018-08-14,57.08,57.71780756895402,-0.011050446921291202
2018-08-15,57.61,58.307807568954026,-0.01196765232732866
2018-08-16,58.2,58.95780756895402,-0.012853387875180422
2018-08-17,58.85,58.88780756895403,-0.000642027110786203
2018-08-20,58.78,58.70780756895402,0.0012296904625708205
2018-08-21,58.6,58.58780756895402,0.00020810526203129953
2018-08-22,58.48,58.557807568954026,-0.001328730910261755
2018-08-23,58.45,58.70780756895402,-0.004391367683952652
2018-08-24,58.6,58.47780756895403,0.002089552192973132
2018-08-27,58.37,59.17780756895403,-0.013650515322196966
2018-08-28,59.07,58.62780756895403,0.007542366828674041
2018-08-29,58.52,58.52780756895404,-0.00013339930672850997
2018-08-30,58.42,58.67780756895403,-0.004393612843340611
2018-08-31,58.57,58.47780756895403,0.0015765370638640697
2018-09-04,58.37,58.737807568954025,-0.006261853892354563
2018-09-05,58.63,58.897807568954036,-0.004546987061284091
2018-09-06,58.79,58.24780756895403,0.00930837491873171
2018-09-07,58.14,58.45780756895402,-0.005436529048393535
2018-09-10,58.35,58.11780756895403,0.003995202860508584
2018-09-11,58.01,58.21780756895402,-0.0035694846238909506
2018-09-12,58.11,58.24780756895403,-0.002365884223039516
2018-09-13,58.14,57.76780756895402,0.006442903871705985
2018-09-14,57.66,58.27780756895404,-0.010601077746843046
2018-09-17,58.17,57.61780756895403,0.009583711257759031
2018-09-18,57.51,56.75780756895402,0.013252668897264064
2018-09-19,56.65,57.37780756895403,-0.012684478543021904
2018-09-20,57.27,57.09780756895403,0.0030157450588277346
2018-09-21,56.99,56.237807568954025,0.013375209019727663
2018-09-24,56.13,56.567807568954024,-0.007739518071658513
2018-09-25,56.46,55.92780756895403,0.009515703443047085
2018-09-26,55.82,56.22780756895403,-0.007252773789088618
2018-09-27,56.12,56.99780756895403,-0.015400725157578954
2018-09-28,56.89,56.707807568954024,0.003212827983597233
2018-10-01,56.6,56.917807568954025,-0.005583622815566347
2018-10-02,56.81,56.86780756895402,-0.0010165253669033314
2018-10-03,56.76,56.64780756895403,0.001980525564196034
2018-10-04,56.54,57.167807568954025,-0.010981837430039332
2018-10-05,57.06,58.187807568954014,-0.01938219733777613
2018-10-08,58.08,58.67780756895403,-0.010187967030832357
2018-10-09,58.57,57.417807568954025,0.020066813412586093
2018-10-10,57.31,56.067807568954024,0.02215518110848702
2018-10-11,55.96,55.957807568954024,3.918007408132418e-05
2018-10-12,55.85,56.27780756895403,-0.007601709935659118
2018-10-15,56.17,57.65780756895402,-0.02580409543277762
2018-10-16,57.55,58.147807568954036,-0.010280827325176989
2018-10-17,58.04,58.01780756895402,0.0003825106803563294
2018-10-18,57.91,58.60780756895402,-0.011906392644581265
2018-10-19,58.5,57.81780756895402,0.011799002067527375
2018-10-22,57.71,58.57780756895402,-0.014814613331721072
2018-10-23,58.47,59.90780756895402,-0.02400033697275772
2018-10-24,59.8,60.347807568954025,-0.009077505729236268
2018-10-25,60.24,59.83780756895402,0.006721376457225814
2018-10-26,59.73,61.40780756895402,-0.027322381882304403
2018-10-29,61.3,61.507807568954014,-0.0033785559454554415
2018-10-30,61.4,60.37780756895403,0.016929936216689923
2018-10-31,60.27,61.29780756895403,-0.01676744421564902
2018-11-01,61.19,60.36780756895403,0.013619716603205045
2018-11-02,60.26,61.57780756895402,-0.02140068997224953
2018-11-05,61.47,61.667807568954025,-0.003207630962603125
2018-11-06,61.56,62.39780756895402,-0.01342687510339502
2018-11-07,62.29,62.58780756895402,-0.004758236156873208
2018-11-08,62.48,62.86780756895403,-0.006168619265570552
2018-11-09,62.76,62.99780756895403,-0.0037748546835338903
2018-11-12,62.89,62.94780756895403,-0.0009183412605865415
2018-11-13,62.84,63.277807568954024,-0.006918816971920871
2018-11-14,63.17,62.78780756895402,0.006087048518556015
2018-11-15,62.68,63.89780756895402,-0.01905867533310668
2018-11-16,63.79,64.07780756895401,-0.00449153271426006
2018-11-19,63.97,63.96780756895402,3.427397513378061e-05
2018-11-20,63.86,63.69780756895403,0.0025462796481714456
2018-11-21,63.59,63.507807568954014,0.001294209864775242
2018-11-23,63.4,63.13780756895403,0.004152700911567386
2018-11-26,63.03,63.78780756895402,-0.011880131922308745
2018-11-27,63.68,63.74780756895403,-0.0010636847217166956
2018-11-28,63.64,63.96780756895402,-0.005124570958613184
2018-11-29,63.86,64.19780756895403,-0.005261979836168051
2018-11-30,64.09,64.55780756895403,-0.007246336060194869
2018-12-03,64.45,64.14780756895404,0.004710876996398161
2018-12-04,64.04,66.31780756895402,-0.03434684668345922
2018-12-06,66.21,66.03780756895404,0.0026074825525690404
2018-12-07,65.93,65.76780756895403,0.0024661371123848586
2018-12-10,65.66,66.40780756895403,-0.011260838090122904
2018-12-11,66.3,65.27780756895402,0.015659110946185217
2018-12-12,65.17,66.42780756895401,-0.018934955329488523
2018-12-13,66.32,66.44780756895403,-0.0019234279298291357
2018-12-14,66.34,64.21780756895403,0.03304679046800629
2018-12-17,64.11,65.16780756895403,-0.016232057029611835
2018-12-18,65.06,64.72780756895402,0.005132144027775176
2018-12-19,64.62,64.29780756895403,0.005010939614083387
2018-12-20,64.19,63.89780756895402,0.0045728083977008005
2018-12-21,63.79,60.37780756895403,0.056514016795808475
2018-12-24,60.27,63.01780756895402,-0.043603668152805364
2018-12-26,62.91,63.417807568954025,-0.008007334034717095
2018-12-27,63.31,63.45780756895403,-0.0023292259001135296
2018-12-28,63.35,63.14780756895402,0.003201891543505919
2018-12-31,63.04,61.96582663240444,0.017334931622356997
2019-01-02,61.93,62.51582663240444,-0.009370853173695126
2019-01-03,62.48,62.495826632404444,-0.000253243028491168
2019-01-04,62.46,62.315826632404445,0.002313591512570712
2019-01-07,62.28,63.22582663240444,-0.014959498084595846
2019-01-08,63.19,62.97582663240444,0.0034008821963655844
2019-01-09,62.94,63.96582663240444,-0.016037104285380632
2019-01-10,63.93,64.32582663240444,-0.006153463595056863
2019-01-11,64.29,63.86582663240445,0.006641632778621842
2019-01-14,63.83,64.80582663240445,-0.015057699023570681
2019-01-15,64.77,64.68582663240446,0.00130126446514911
2019-01-16,64.65,64.84582663240445,-0.003019880269466535
2019-01-17,64.81,64.68582663240446,0.0019196379494568205
2019-01-18,64.65,64.80582663240445,-0.002404515774304228
2019-01-22,64.77,64.45582663240444,0.004874243090346342
2019-01-23,64.42,64.29582663240444,0.0019312819213832544
2019-01-24,64.26,65.25582663240445,-0.015260348137402069
2019-01-25,65.22,66.02582663240445,-0.012204718570065776
2019-01-28,65.99,66.71582663240446,-0.010879377039029636
2019-01-29,66.68,67.60582663240443,-0.01369447987728123
2019-01-30,67.57,68.72582663240443,-0.016817937142999284
2019-01-31,68.69,67.86582663240445,0.012144158680327921
2019-02-01,67.83,68.86582663240445,-0.015041228473645418
2019-02-04,68.83,69.35582663240443,-0.007581578332147676
2019-02-05,69.32,69.21582663240446,0.0015050512673753236
2019-02-06,69.18,70.13582663240443,-0.013628222241025223
2019-02-07,70.1,70.11582663240445,-0.0002257212553083976
2019-02-08,70.08,70.44582663240443,-0.005193020649943758
2019-02-11,70.41,69.38582663240443,0.014760555826789812
2019-02-12,69.35,69.61582663240445,-0.003818479866770974
2019-02-13,69.58,69.81582663240445,-0.003377839148795525
2019-02-14,69.78,70.12582663240445,-0.0049315159480010085
2019-02-15,70.09,69.95582663240444,0.0019179727272840008
2019-02-19,69.92,68.84582663240445,0.015602592344936106
2019-02-20,68.81,69.59582663240445,-0.011291289584863695
2019-02-21,69.56,69.77582663240445,-0.0030931433251442098
2019-02-22,69.74,69.43582663240446,0.004380640115452916
2019-02-25,69.4,69.20582663240444,0.002805737277396414
2019-02-26,69.17,68.86582663240445,0.004416898518029733
2019-02-27,68.83,69.19582663240443,-0.005286830871287229
2019-02-28,69.16,69.17582663240444,-0.00022878848255103446
2019-03-01,69.14,69.57582663240444,-0.006264052523688779
2019-03-04,69.54,69.83582663240445,-0.004236029652252671
2019-03-05,69.8,69.54582663240444,0.003654760895129394
2019-03-06,69.51,69.49582663240444,0.0002039455933164902
2019-03-07,69.46,69.78582663240445,-0.004668951392103438
2019-03-08,69.75,70.76582663240444,-0.014354762471456506
2019-03-11,70.73,71.39582663240445,-0.009325848075582677
2019-03-12,71.36,71.33582663240445,0.0003388671406321375
2019-03-13,71.3,71.94582663240443,-0.008976568379764127
2019-03-14,71.91,71.27582663240445,0.008897453702869207
2019-03-15,71.24,71.04582663240444,0.0027330721141471948
2019-03-18,71.01,70.08582663240445,0.013186309015698505
2019-03-19,70.05,70.77582663240445,-0.010255290074876133
2019-03-20,70.74,72.50582663240445,-0.024354272124321508
2019-03-21,72.47,72.63582663240443,-0.00228298678617167
2019-03-22,72.6,73.28582663240445,-0.009358243795822951
2019-03-25,73.25,74.01582663240444,-0.010346795641530515
2019-03-26,73.98,73.48582663240444,0.006724743943720579
2019-03-27,73.45,73.90582663240446,-0.006167668412284444
2019-03-28,73.87,73.59582663240445,0.003725392867247601
2019-03-29,73.56,72.76582663240444,0.010914098064295219
2019-04-01,72.73,72.58582663240445,0.001986246823717952
2019-04-02,72.55,71.98582663240444,0.007837284004204248
2019-04-03,71.95,71.82582663240444,0.0017288122311638343
2019-04-04,71.79,72.31582663240445,-0.007271252461474642
2019-04-05,72.28,72.03582663240445,0.003389610128881504
2019-04-08,72.0,71.22582663240443,0.010869278802351667
2019-04-09,71.19,71.79582663240444,-0.008438187298911992
2019-04-10,71.76,71.43582663240446,0.004537966212159628
2019-04-11,71.4,71.34582663240445,0.0007593067478868232
2019-04-12,71.31,71.41582663240443,-0.0014818372536544722
2019-04-15,71.38,69.37582663240445,0.028888641258501657
2019-04-16,69.34,67.80582663240445,0.022625981332146772
2019-04-17,67.77,68.56582663240445,-0.01160675326895777
2019-04-18,68.53,67.92582663240444,0.008894604564257724
2019-04-22,67.89,69.09582663240445,-0.017451511779713602
2019-04-23,69.06,69.95582663240444,-0.012805604272417836
2019-04-24,69.92,70.11582663240445,-0.002792901999588593
2019-04-25,70.08,70.61582663240445,-0.007587911350152909
2019-04-26,70.58,69.53582663240445,0.015016336443593126
2019-04-29,69.5,70.04582663240444,-0.007792421885016831
2019-04-30,70.01,70.03582663240445,-0.0003687631551777537
2019-05-01,70.0,70.26582663240444,-0.0037831566942934103
2019-05-02,70.23,70.33582663240445,-0.0015045907252576596
2019-05-03,70.3,69.99582663240444,0.004345592905030893
2019-05-06,69.96,66.66582663240443,0.0494132231459401
2019-05-07,66.63,66.85582663240443,-0.003377815274741902
2019-05-08,66.82,67.39582663240445,-0.008543950882080265
2019-05-09,67.36,68.27582663240445,-0.013413629355748968
2019-05-10,68.24,68.53582663240445,-0.004316379431609341
2019-05-13,68.5,69.04582663240444,-0.007905280579960094
2019-05-14,69.01,69.30582663240445,-0.004268423692188161
2019-05-15,69.27,69.34582663240445,-0.0010934563201100422
2019-05-16,69.31,69.30582663240445,6.0216691703196545e-05
2019-05-17,69.27,68.34582663240445,0.013522016092748057
2019-05-20,68.31,69.08582663240445,-0.011229895772001175
2019-05-21,69.05,69.75582663240445,-0.010118532981108208
2019-05-22,69.72,70.61582663240445,-0.012685918654861017
2019-05-23,70.58,70.56582663240445,0.00020085313631179602
2019-05-24,70.53,69.77582663240445,0.010808519282311302
2019-05-28,69.74,68.83582663240445,0.013135214783197124
2019-05-29,68.8,69.25582663240445,-0.006581780256900038
2019-05-30,69.22,70.11582663240445,-0.012776382671789488
2019-05-31,70.08,71.35582663240443,-0.017879782109132547
2019-06-03,71.32,70.43582663240446,0.01255289260975001
2019-06-04,70.4,72.51582663240444,-0.029177446230185478
2019-06-05,72.48,72.64582663240445,-0.002282672523551077
2019-06-06,72.61,72.68582663240446,-0.0010432107044463512
2019-06-07,72.65,71.80582663240445,0.011756335205458157
2019-06-10,71.77,72.26582663240444,-0.006861149391213295
2019-06-11,72.23,73.10582663240443,-0.011980257562893226
2019-06-12,73.07,72.73582663240444,0.004594343435242898
2019-06-13,72.7,73.30582663240445,-0.00826437215478637
2019-06-14,73.27,73.31582663240445,-0.0006250578423431241
2019-06-17,73.28,72.63582663240443,0.008868534956662621
2019-06-18,72.6,73.25582663240445,-0.0089525524801648
2019-06-19,73.22,73.32582663240444,-0.0014432381776611214
2019-06-20,73.29,72.28582663240445,0.013891704838655095
2019-06-21,72.25,71.81582663240445,0.0060456502132586465
2019-06-24,71.78,70.44582663240443,0.018938997970134652
2019-06-25,70.41,68.53582663240445,0.027345892793382065
2019-06-26,68.5,69.45582663240444,-0.013761647924272147
2019-06-27,69.42,69.00582663240445,0.006002005740788574
2019-06-28,68.97,68.06582663240445,0.013283807930205782
2019-07-01,68.03,69.13582663240443,-0.015994986771245445
2019-07-02,69.1,70.69582663240443,-0.022573137742659455
2019-07-03,70.66,70.02582663240445,0.009056278206105217
2019-07-05,69.99,70.14582663240445,-0.0022214669052380565
2019-07-08,70.11,70.74582663240444,-0.008987479017076194
2019-07-09,70.71,71.27582663240445,-0.007938548862051475
2019-07-10,71.24,70.69582663240443,0.0076973902635737446
2019-07-11,70.66,70.76582663240444,-0.0014954482614067954
2019-07-12,70.73,70.42582663240444,0.00431905995485482
2019-07-15,70.39,69.89582663240445,0.007070141257424556
2019-07-16,69.86,69.95582663240444,-0.001369816311484362
2019-07-17,69.92,70.13582663240443,-0.0030772665379081854
2019-07-18,70.1,68.77582663240445,0.019253470767760295
2019-07-19,68.74,68.53582663240445,0.00297907499811223
2019-07-22,68.5,69.63582663240443,-0.01631095209654454
2019-07-23,69.6,69.33582663240445,0.0038100557882738695
2019-07-24,69.3,68.91582663240443,0.005574530356353913
2019-07-25,68.88,69.57582663240444,-0.01000098261254967
2019-07-26,69.54,70.21582663240446,-0.009624990045941528
2019-07-29,70.18,70.05582663240445,0.0017724916479413544
2019-07-30,70.02,69.24582663240444,0.011180072579757061
2019-07-31,69.21,69.70582663240444,-0.007113130370280274
2019-08-01,69.67,70.08582663240445,-0.0059331059129177355
2019-08-02,70.05,68.99582663240444,0.015278799009278865
2019-08-05,68.96,69.90582663240446,-0.01353001141633059
2019-08-06,69.87,71.35582663240443,-0.020822779337401398
2019-08-07,71.32,72.02582663240445,-0.00979963251247018
2019-08-08,71.99,72.71582663240446,-0.009981687151459973
2019-08-09,72.68,72.77582663240445,-0.0013167371205340395
2019-08-12,72.74,72.31582663240445,0.005865567571421204
2019-08-13,72.28,71.80582663240445,0.006603550015836346
2019-08-14,71.77,72.24582663240444,-0.006586216181392879
2019-08-15,72.21,72.84582663240445,-0.008728387909069601
2019-08-16,72.81,73.42582663240444,-0.008387057533413733
2019-08-19,73.39,72.55582663240445,0.011496986614483617
2019-08-20,72.52,72.68582663240446,-0.0022814163377834484
2019-08-21,72.65,73.10582663240443,-0.0062351614556859225
2019-08-22,73.07,72.53582663240445,0.007364269387907019
2019-08-23,72.5,73.21582663240446,-0.009776938475316466
2019-08-26,73.18,73.16582663240443,0.0001937156764015846
2019-08-27,73.13,73.42582663240444,-0.0040289179703137945
2019-08-28,73.39,73.96582663240446,-0.0077850361257530976
2019-08-29,73.93,73.84582663240445,0.0011398527368995381
2019-08-30,73.81,75.49582663240444,-0.022330063893635788
2019-09-03,75.46,76.52582663240445,-0.013927672255331536
2019-09-04,76.49,75.03582663240445,0.019379720766180775
2019-09-05,75.0,75.98582663240444,-0.012973822567905469
2019-09-06,75.95,75.28582663240445,0.008822023975887161
2019-09-09,75.25,73.73582663240444,0.020535110769750675
2019-09-10,73.7,73.65582663240446,0.0005997267238069259
2019-09-11,73.62,74.52582663240445,-0.012154533177771931
2019-09-12,74.49,72.66582663240443,0.025103593423956072
2019-09-13,72.63,74.00582663240445,-0.018590787982659007
2019-09-16,73.97,75.80582663240445,-0.024217487150515304
2019-09-17,75.77,75.40582663240446,0.004829512305074779
2019-09-18,75.37,75.65582663240446,-0.0037779857167277164
2019-09-19,75.62,75.92582663240444,-0.004027965791997157
2019-09-20,75.89,76.07582663240444,-0.002442650190346951
2019-09-23,76.04,76.13582663240443,-0.0012586273327942488
2019-09-24,76.1,76.16582663240443,-0.0008642541585235364
2019-09-25,76.13,77.31582663240445,-0.015337437159437362
2019-09-26,77.28,77.16582663240443,0.001479584585278415
2019-09-27,77.13,76.71582663240446,0.00539879951473532
2019-09-30,76.68,76.87582663240445,-0.0025473109166139762
2019-10-01,76.84,76.76582663240444,0.0009662289960186143
2019-10-02,76.73,77.84582663240445,-0.014333801575176164
2019-10-03,77.81,78.44582663240443,-0.00810529584172659
2019-10-04,78.41,77.85582663240443,0.007117943403415206
2019-10-07,77.82,77.95582663240444,-0.0017423538210290523
2019-10-08,77.92,78.32582663240444,-0.005181262041561996
2019-10-09,78.29,78.76582663240444,-0.006041028866809128
2019-10-10,78.73,77.92582663240444,0.010319728418012764
2019-10-11,77.89,78.00582663240445,-0.0014848459070919695
2019-10-14,77.97,78.11582663240445,-0.0018668000927735129
2019-10-15,78.08,78.63582663240443,-0.007068363826105983
2019-10-16,78.6,78.62582663240445,-0.00032847517807610416
2019-10-17,78.59,79.50582663240445,-0.011518987616326193
