date,ADM,dcf,Deviation
2003-05-30,11.97,17.410746781893167,-0.312493590886718
2003-06-02,12.16,17.410746781893167,-0.3015807907420628
2003-06-03,12.16,17.72074678189317,-0.3137986705828373
2003-06-04,12.47,17.600746781893168,-0.2915073346303375
2003-06-05,12.35,17.750746781893167,-0.3042546236647494
2003-06-06,12.5,17.610746781893162,-0.2902061363546421
2003-06-09,12.36,17.57074678189317,-0.2965580715819601
2003-06-10,12.32,17.870746781893168,-0.31060519460312896
2003-06-11,12.62,17.900746781893165,-0.29500147933686816
2003-06-12,12.65,18.080746781893172,-0.3003607565220565
2003-06-13,12.83,18.350746781893168,-0.3008458918598633
2003-06-16,13.1,18.370746781893168,-0.28690977261132333
2003-06-17,13.12,18.26074678189317,-0.2815189785661224
2003-06-18,13.01,18.01074678189317,-0.27765349446368304
2003-06-19,12.76,18.020746781893166,-0.2919272350676968
2003-06-20,12.77,17.92074678189316,-0.2874180883520655
2003-06-23,12.67,18.300746781893164,-0.3076785253082813
2003-06-24,13.05,17.95074678189317,-0.2730107466524194
2003-06-25,12.7,18.01074678189317,-0.2948654404065161
2003-06-26,12.76,18.050746781893164,-0.2931040386207373
2003-06-27,12.8,18.120746781893168,-0.29362734582273553
2003-06-30,12.87,13.868643761301989,-0.07200731221379619
2003-07-01,13.02,13.898643761301988,-0.06321794963537364
2003-07-02,13.05,13.818643761301988,-0.05562367585265593
2003-07-03,12.97,14.18864376130199,-0.08588867137715517
2003-07-07,13.34,14.048643761301989,-0.05044214753697429
2003-07-08,13.2,13.898643761301988,-0.050267045713282
2003-07-09,13.05,13.52864376130199,-0.03538002550345254
2003-07-10,12.68,13.69864376130199,-0.07436092061752919
2003-07-11,12.85,13.548643761301989,-0.05156558646094711
2003-07-14,12.7,13.57864376130199,-0.06470777028601726
2003-07-15,12.73,13.58864376130199,-0.06318833405194213
2003-07-16,12.74,13.458643761301989,-0.05339644722362924
2003-07-17,12.61,13.238643761301988,-0.04748551079979835
2003-07-18,12.39,12.92864376130199,-0.041662820265359723
2003-07-21,12.08,13.128643761301989,-0.0798744927783761
2003-07-22,12.28,13.228643761301988,-0.0717113393042661
2003-07-23,12.38,13.65864376130199,-0.09361425509351629
2003-07-24,12.81,14.048643761301989,-0.0881682091415773
2003-07-25,13.2,13.90864376130199,-0.05094988220732566
2003-07-28,13.06,13.90864376130199,-0.06101556527482355
2003-07-29,13.06,13.99864376130199,-0.06705247860487651
2003-07-30,13.15,13.988643761301988,-0.05995175626832405
2003-07-31,13.14,13.808643761301989,-0.048422116817571026
2003-08-01,12.96,13.84864376130199,-0.06416828800125352
2003-08-04,13.0,13.76864376130199,-0.05582566987914461
2003-08-05,12.92,13.888643761301989,-0.06974358173120743
2003-08-06,13.04,13.968643761301989,-0.06648059590972288
2003-08-07,13.12,14.18864376130199,-0.07531683642777764
2003-08-08,13.34,14.208643761301989,-0.061134882110830846
2003-08-11,13.36,14.298643761301989,-0.06564564982326127
2003-08-12,13.45,14.208643761301989,-0.05339311577141492
2003-08-13,13.36,14.458643761301989,-0.07598525694660707
2003-08-14,13.61,14.42864376130199,-0.0567374019932223
2003-08-15,13.58,14.34864376130199,-0.05356908806775218
2003-08-18,13.5,14.458643761301989,-0.06630246772299364
2003-08-19,13.61,14.33864376130199,-0.05081678389057265
2003-08-20,13.49,14.33864376130199,-0.05918577624421928
2003-08-21,13.49,14.08864376130199,-0.04249122707938113
2003-08-22,13.24,14.148643761301988,-0.06422126223767277
2003-08-25,13.3,14.35864376130199,-0.07372867374529768
2003-08-26,13.51,14.42864376130199,-0.06366806031803329
2003-08-27,13.58,14.44864376130199,-0.060119397754721415
2003-08-28,13.6,14.718643761301989,-0.07600182322797355
2003-08-29,13.87,14.90864376130199,-0.06966721976401191
2003-09-02,14.06,14.60864376130199,-0.0375561051570944
2003-09-03,13.76,14.208643761301989,-0.03157541063306091
2003-09-04,13.36,13.91864376130199,-0.04013636464029546
2003-09-05,13.07,13.958643761301989,-0.063662614828355
2003-09-08,13.11,13.84864376130199,-0.05333690244571254
2003-09-09,13.0,14.02864376130199,-0.07332453363307312
2003-09-10,13.18,14.378643761301989,-0.08336278311087741
2003-09-11,13.53,14.398643761301988,-0.06032816532599894
2003-09-12,13.55,14.048643761301989,-0.03549408539175425
2003-09-15,13.2,13.888643761301989,-0.04958322591733266
2003-09-16,13.04,13.84864376130199,-0.05839154903829835
2003-09-17,13.0,13.83864376130199,-0.06060158609235611
2003-09-18,12.99,13.91864376130199,-0.06671941442196383
2003-09-19,13.07,13.84864376130199,-0.05622527192719007
2003-09-22,13.0,13.91864376130199,-0.06600095361705394
2003-09-23,13.07,13.898643761301988,-0.059620476323681504
2003-09-24,13.05,13.83864376130199,-0.05698851526963433
2003-09-25,12.99,13.74864376130199,-0.05517953439431811
2003-09-26,12.9,14.01864376130199,-0.07979686054866231
2003-09-29,13.17,13.958643761301989,-0.05649859504892385
2003-09-30,13.11,15.580390158852115,-0.15855765700761637
2003-10-01,13.31,15.750390158852113,-0.1549415687001603
2003-10-02,13.48,15.710390158852112,-0.14196911319833683
2003-10-03,13.44,15.730390158852114,-0.1456028830641064
2003-10-06,13.46,15.86039015885211,-0.15134496281684395
2003-10-07,13.59,15.740390158852113,-0.13661606460515674
2003-10-08,13.47,15.710390158852112,-0.14260563462771492
2003-10-09,13.44,15.650390158852112,-0.14123546674661525
2003-10-10,13.38,15.900390158852112,-0.15851121473575613
2003-10-13,13.63,15.920390158852111,-0.14386520279960602
2003-10-14,13.65,15.760390158852113,-0.13390469002233252
2003-10-15,13.49,16.050390158852114,-0.15952198878106438
2003-10-16,13.78,15.960390158852112,-0.13661258510292762
2003-10-17,13.69,16.070390158852113,-0.14812273599598413
2003-10-20,13.8,16.030390158852114,-0.13913511379013277
2003-10-21,13.76,15.970390158852112,-0.13840552027008124
2003-10-22,13.7,16.080390158852115,-0.1480306221016492
2003-10-23,13.81,15.810390158852115,-0.12652376941704457
2003-10-24,13.54,15.590390158852115,-0.1315162826562053
2003-10-27,13.32,15.960390158852112,-0.1654339356727863
2003-10-28,13.69,15.770390158852114,-0.13191748193270703
2003-10-29,13.5,15.840390158852115,-0.1477482647448699
2003-10-30,13.57,16.620390158852118,-0.1835330055249913
2003-10-31,14.35,16.810390158852115,-0.14636127630604157
2003-11-03,14.54,16.69039015885211,-0.1288400174223372
2003-11-04,14.42,16.620390158852118,-0.13239100513414703
2003-11-05,14.35,16.620390158852118,-0.13660269928398128
2003-11-06,14.35,16.550390158852114,-0.13295095388885547
2003-11-07,14.28,16.450390158852112,-0.13193548225263252
2003-11-10,14.18,16.530390158852114,-0.1421860062748409
2003-11-11,14.26,16.710390158852114,-0.14663871612561075
2003-11-12,14.44,16.570390158852113,-0.1285660831416231
2003-11-13,14.3,16.510390158852115,-0.13387873560740804
2003-11-14,14.24,16.520390158852113,-0.1380348851888472
2003-11-17,14.25,16.49039015885211,-0.1358603488013569
2003-11-18,14.22,16.510390158852115,-0.1387241692543596
2003-11-19,14.24,16.590390158852117,-0.14167178326412178
2003-11-20,14.32,16.40039015885211,-0.12685004068206396
2003-11-21,14.13,16.61039015885211,-0.14932762777581376
2003-11-24,14.34,16.410390158852117,-0.12616337203508254
2003-11-25,14.14,16.430390158852116,-0.13939962086768432
2003-11-26,14.16,16.560390158852115,-0.1449476815356927
2003-11-28,14.29,16.40039015885211,-0.12867926545717145
2003-12-01,14.13,16.570390158852113,-0.14727415199384575
2003-12-02,14.3,16.700390158852112,-0.14373257965951025
2003-12-03,14.43,16.92039015885211,-0.1471827857083563
2003-12-04,14.65,16.870390158852118,-0.13161463000824847
2003-12-05,14.6,17.100390158852115,-0.14621831055461465
2003-12-08,14.83,17.140390158852117,-0.13479215685524648
2003-12-09,14.87,17.220390158852112,-0.13648878667501607
2003-12-10,14.95,17.200390158852112,-0.13083366935685226
2003-12-11,14.93,17.210390158852114,-0.13250078224863493
2003-12-12,14.94,17.140390158852117,-0.12837456664985725
2003-12-15,14.87,17.24039015885211,-0.13749051715253846
2003-12-16,14.97,17.370390158852118,-0.1381886150455207
2003-12-17,15.1,17.470390158852112,-0.13568043628671078
2003-12-18,15.2,17.390390158852117,-0.1259540550179754
2003-12-19,15.12,17.390390158852117,-0.13055429683367026
2003-12-22,15.12,17.450390158852112,-0.13354372811372184
2003-12-23,15.18,17.470390158852112,-0.13110125979021647
2003-12-24,15.2,17.44039015885211,-0.12845986462722403
2003-12-26,15.17,17.470390158852112,-0.13167365685227828
2003-12-29,15.2,17.470390158852112,-0.12995646566609298
2003-12-30,15.2,17.49039015885211,-0.13095134745710157
2003-12-31,15.22,15.9153215991622,-0.04368881865376828
2004-01-02,15.27,16.055321599162205,-0.048913476713115855
2004-01-05,15.41,16.0953215991622,-0.04257893170633342
2004-01-06,15.45,15.895321599162202,-0.02801589111513625
2004-01-07,15.25,15.845321599162203,-0.03757081201770496
2004-01-08,15.2,15.625321599162202,-0.02722002209445773
2004-01-09,14.98,15.595321599162203,-0.03945552486684589
2004-01-12,14.95,15.695321599162199,-0.04748686380545297
2004-01-13,15.05,15.995321599162198,-0.05909988075586492
2004-01-14,15.35,16.045321599162204,-0.04333484965477474
2004-01-15,15.4,15.995321599162198,-0.03721848263390837
2004-01-16,15.35,16.0953215991622,-0.046306723017016105
2004-01-20,15.45,16.2753215991622,-0.05071000251108315
2004-01-21,15.63,16.325321599162205,-0.04259160194417777
2004-01-22,15.68,16.315321599162203,-0.038940182410797664
2004-01-23,15.67,16.2753215991622,-0.03719260448858719
2004-01-26,15.63,16.4553215991622,-0.050155300471564135
2004-01-27,15.81,16.565321599162203,-0.04559655510704985
2004-01-28,15.92,16.335321599162203,-0.02542475803987254
2004-01-29,15.69,16.305321599162205,-0.03773747088765311
2004-01-30,15.66,16.495321599162196,-0.05063990987630229
2004-02-02,15.85,16.9453215991622,-0.06463858432857084
2004-02-03,16.3,17.245321599162203,-0.05481611889500093
2004-02-04,16.6,17.805321599162205,-0.0676944582241591
2004-02-05,17.16,17.8453215991622,-0.038403432258367065
2004-02-06,17.2,17.585321599162203,-0.0219115469108373
2004-02-09,16.94,17.495321599162203,-0.031741148398712116
2004-02-10,16.85,17.5453215991622,-0.03963002873628718
2004-02-11,16.9,17.4653215991622,-0.03236823301262992
2004-02-12,16.82,17.5453215991622,-0.041339886251890334
2004-02-13,16.9,18.1653215991622,-0.06965588757980257
2004-02-17,17.52,18.235321599162198,-0.03922725438497687
2004-02-18,17.59,17.9253215991622,-0.018706587622833615
2004-02-19,17.28,17.805321599162205,-0.02950362880201629
2004-02-20,17.16,18.075321599162205,-0.05063929812483281
2004-02-23,17.43,17.6653215991622,-0.013321104732866074
2004-02-24,17.02,17.6853215991622,-0.03761998872521033
2004-02-25,17.04,17.825321599162205,-0.044056517847011256
2004-02-26,17.18,17.8453215991622,-0.03728269033792231
2004-02-27,17.2,17.9553215991622,-0.042066726290073464
2004-03-01,17.31,17.875321599162202,-0.03162581417213217
2004-03-02,17.23,17.9653215991622,-0.040930054889553924
2004-03-03,17.32,17.8953215991622,-0.03214927409793722
2004-03-04,17.25,17.7053215991622,-0.025716652285138197
2004-03-05,17.06,17.485321599162198,-0.024324493933390312
2004-03-08,16.84,17.2553215991622,-0.024069189135389135
2004-03-09,16.61,17.065321599162203,-0.02668110275663116
2004-03-10,16.42,16.7953215991622,-0.022346794429998873
2004-03-11,16.15,17.2153215991622,-0.061882178211184025
2004-03-12,16.57,17.0353215991622,-0.02731510505707646
2004-03-15,16.39,17.4453215991622,-0.060493100867391236
2004-03-16,16.8,17.5953215991622,-0.04520074240644001
2004-03-17,16.95,17.575321599162205,-0.035579525281176916
2004-03-18,16.93,17.5453215991622,-0.035070408694679145
2004-03-19,16.9,17.1353215991622,-0.013733130002865357
2004-03-22,16.49,16.8453215991622,-0.02109319178447
2004-03-23,16.2,16.8953215991622,-0.04115468267835054
2004-03-24,16.25,17.0953215991622,-0.04944754003362117
2004-03-25,16.45,17.325321599162205,-0.050522675388867455
2004-03-26,16.68,17.745321599162203,-0.060033941521380974
2004-03-29,17.1,17.625321599162202,-0.029804936959968553
2004-03-30,16.98,17.515321599162203,-0.030563047108869923
2004-03-31,16.87,18.382584089482467,-0.08228353979612069
2004-04-01,16.84,18.592584089482468,-0.09426253397847362
2004-04-02,17.05,18.832584089482467,-0.09465424824403124
2004-04-05,17.29,18.792584089482467,-0.079956225409331
2004-04-06,17.25,18.73258408948247,-0.07914466484711391
2004-04-07,17.19,18.622584089482466,-0.07692724503746762
2004-04-08,17.08,18.852584089482466,-0.09402340183547364
2004-04-12,17.31,18.57258408948247,-0.06798106733017639
2004-04-13,17.03,18.362584089482464,-0.07257061876414916
2004-04-14,16.82,18.122584089482466,-0.07187628889184883
2004-04-15,16.58,18.262584089482466,-0.09213285925136294
2004-04-16,16.72,18.602584089482466,-0.10120013867034972
2004-04-19,17.06,18.542584089482467,-0.07995563521933302
2004-04-20,17.0,18.442584089482466,-0.07822027989587155
2004-04-21,16.9,18.722584089482467,-0.09734682353523605
2004-04-22,17.18,18.942584089482466,-0.09304876679740381
2004-04-23,17.4,18.71258408948247,-0.07014445910868172
2004-04-26,17.17,18.672584089482463,-0.08047006682534141
2004-04-27,17.13,18.582584089482467,-0.07816911159867235
2004-04-28,17.04,18.57258408948247,-0.08251862433889112
2004-04-29,17.03,19.102584089482466,-0.10849757706987884
2004-04-30,17.56,19.082584089482467,-0.07978919848290633
2004-05-03,17.54,18.902584089482467,-0.07208454055975444
2004-05-04,17.36,18.872584089482466,-0.0801471638600576
2004-05-05,17.33,18.812584089482467,-0.07880810432158203
2004-05-06,17.27,18.682584089482468,-0.07560967383937511
2004-05-07,17.14,18.042584089482467,-0.05002521174384378
2004-05-10,16.5,18.562584089482467,-0.11111513782454052
2004-05-11,17.02,18.682584089482468,-0.08899112036746759
2004-05-12,17.14,18.46258408948247,-0.07163591418581006
2004-05-13,16.92,18.612584089482464,-0.09093761948073087
2004-05-14,17.07,18.542584089482467,-0.07941633606061038
2004-05-17,17.0,18.192584089482466,-0.0655533091734849
2004-05-18,16.65,18.092584089482468,-0.07973344671760119
2004-05-19,16.55,17.992584089482467,-0.0801765928844943
2004-05-20,16.45,17.882584089482467,-0.08011057475328931
2004-05-21,16.34,17.862584089482464,-0.08523873600007104
2004-05-24,16.32,17.972584089482467,-0.09195027722527427
2004-05-25,16.43,18.172584089482463,-0.09589082548205119
2004-05-26,16.63,18.292584089482467,-0.09088842130502439
2004-05-27,16.75,18.172584089482463,-0.0782818823386705
2004-05-28,16.63,18.182584089482468,-0.08538852793649643
2004-06-01,16.64,18.112584089482464,-0.08130171168329081
2004-06-02,16.57,18.252584089482465,-0.09218333586267413
2004-06-03,16.71,18.402584089482467,-0.09197534874734359
2004-06-04,16.86,18.55258408948247,-0.09123171636462235
2004-06-07,17.01,18.492584089482467,-0.08017181818984809
2004-06-08,16.95,18.582584089482467,-0.08785560079378263
2004-06-09,17.04,18.342584089482468,-0.07101420841948669
2004-06-10,16.8,18.192584089482466,-0.07654679965379674
2004-06-14,16.65,18.242584089482467,-0.08730035622533616
2004-06-15,16.7,18.05258408948247,-0.07492468018861032
2004-06-16,16.51,17.75258408948247,-0.06999454745400346
2004-06-17,16.21,17.82258408948247,-0.09047981377931003
2004-06-18,16.28,18.07258408948247,-0.09918803424053124
2004-06-21,16.53,18.112584089482464,-0.08737483738730745
2004-06-22,16.57,18.012584089482466,-0.08008757001860656
2004-06-23,16.47,17.872584089482466,-0.07847684937220967
2004-06-24,16.33,17.942584089482466,-0.08987468479680849
2004-06-25,16.4,18.132584089482467,-0.09555086472685537
2004-06-28,16.59,18.07258408948247,-0.0820349808384776
2004-06-29,16.53,18.32258408948247,-0.09783467663338197
2004-06-30,16.78,17.281798092707604,-0.029036220074770247
2004-07-01,16.71,17.1517980927076,-0.025758121120574407
2004-07-02,16.58,17.121798092707603,-0.03164376134877822
2004-07-06,16.55,17.051798092707603,-0.029427869716695865
2004-07-07,16.48,16.921798092707604,-0.026108223859377833
2004-07-08,16.35,16.931798092707606,-0.03436127040507175
2004-07-09,16.36,16.891798092707607,-0.031482621908510144
2004-07-12,16.32,16.921798092707604,-0.035563483821908215
2004-07-13,16.35,16.8117980927076,-0.027468691341702045
2004-07-14,16.24,16.721798092707605,-0.028812576855459016
2004-07-15,16.15,16.721798092707605,-0.03419477316598918
2004-07-16,16.15,16.971798092707605,-0.048421392254289986
2004-07-19,16.4,17.451798092707598,-0.06026875208618787
2004-07-20,16.88,17.071798092707603,-0.011234791535493449
2004-07-21,16.5,17.021798092707602,-0.03065469874954918
2004-07-22,16.45,16.701798092707598,-0.015076106854479354
2004-07-23,16.13,16.521798092707602,-0.023714010455105017
2004-07-26,15.95,16.441798092707604,-0.029911454327232634
2004-07-27,15.87,16.4917980927076,-0.037703474734058884
2004-07-28,15.92,16.621798092707603,-0.0422215508089645
2004-07-29,16.05,16.0017980927076,0.0030122806832795224
2004-07-30,15.43,16.711798092707603,-0.07670019022470909
2004-08-02,16.14,16.581798092707604,-0.02664355760681336
2004-08-03,16.01,16.621798092707603,-0.03680697414896483
2004-08-04,16.05,16.5617980927076,-0.03090232653741576
2004-08-05,15.99,16.181798092707606,-0.01185270583706266
2004-08-06,15.61,16.321798092707603,-0.043610274349958233
2004-08-09,15.75,16.221798092707605,-0.029084204476672593
2004-08-10,15.65,16.471798092707605,-0.04989121940921748
2004-08-11,15.9,16.441798092707604,-0.032952484250971636
2004-08-12,15.87,16.301798092707603,-0.02648775860503161
2004-08-13,15.73,16.4917980927076,-0.04619254300987685
2004-08-16,15.92,16.541798092707605,-0.0375895104765982
2004-08-17,15.97,16.541798092707605,-0.03456686446678847
2004-08-18,15.97,16.571798092707603,-0.03631459237802459
2004-08-19,16.0,16.5017980927076,-0.030408691821853684
2004-08-20,15.93,16.361798092707602,-0.026390625911711596
2004-08-23,15.79,16.571798092707603,-0.047176419138948655
2004-08-24,16.0,16.411798092707603,-0.025091589013063742
2004-08-25,15.84,16.401798092707605,-0.03425222585549237
2004-08-26,15.83,16.331798092707604,-0.03072522020289148
2004-08-27,15.76,16.3117980927076,-0.03382815858628674
2004-08-30,15.74,16.541798092707605,-0.04847103611191306
2004-08-31,15.97,16.7617980927076,-0.04723825500869627
