date,A,dcf,Deviation
2013-01-31,32.03,39.36022727272727,-0.18623437364667839
2013-02-01,32.4,38.62022727272727,-0.16106138446056883
2013-02-04,31.66,39.15022727272727,-0.19132014791508234
2013-02-05,32.19,39.21022727272727,-0.17904071873641514
2013-02-06,32.25,39.160227272727276,-0.17646034647862807
2013-02-07,32.2,39.21022727272727,-0.17878568323431376
2013-02-08,32.25,38.86022727272727,-0.17010264058250724
2013-02-11,31.9,38.880227272727275,-0.17953154501294777
2013-02-12,31.92,38.97022727272727,-0.18091316797788515
2013-02-13,32.01,38.850227272727274,-0.17606659607700914
2013-02-14,31.89,37.18022727272727,-0.14228603913370375
2013-02-15,30.22,37.73022727272727,-0.19905067675423005
2013-02-19,30.77,37.170227272727274,-0.17218692868803853
2013-02-20,30.21,36.740227272727275,-0.17774052469116708
2013-02-21,29.78,36.86022727272727,-0.1920831149613096
2013-02-22,29.9,36.50022727272727,-0.18082701851171545
2013-02-25,29.54,36.270227272727276,-0.185557901860404
2013-02-26,29.31,36.810227272727275,-0.20375389744697936
2013-02-27,29.85,36.630227272727275,-0.18509924118804022
2013-02-28,29.67,36.950227272727275,-0.19702794299456883
2013-03-01,29.99,37.020227272727276,-0.189902326123925
2013-03-04,30.06,37.48022727272727,-0.19797711520619965
2013-03-05,30.52,37.89022727272727,-0.1945152563925695
2013-03-06,30.93,37.90022727272727,-0.1839099069926421
2013-03-07,30.94,37.740227272727275,-0.180185117158566
2013-03-08,30.78,37.58022727272727,-0.18095226575871004
2013-03-11,30.62,37.450227272727275,-0.1823814638823651
2013-03-12,30.49,37.72022727272727,-0.19168037404575555
2013-03-13,30.76,37.950227272727275,-0.18946466963307207
2013-03-14,30.99,37.73022727272727,-0.1786426364200394
2013-03-15,30.77,37.40022727272727,-0.17727772680039622
2013-03-18,30.44,37.00022727272727,-0.17730235072266132
2013-03-19,30.04,37.50022727272727,-0.1989381882534046
2013-03-20,30.54,36.75022727272727,-0.16898473107772993
2013-03-21,29.79,36.47022727272727,-0.18316933488711218
2013-03-22,29.51,36.380227272727275,-0.18884508942794853
2013-03-25,29.42,36.87022727272727,-0.2020662150417002
2013-03-26,29.91,37.07022727272727,-0.19315304489635765
2013-03-27,30.11,36.98022727272727,-0.18578109923607822
2013-03-28,30.02,36.240227272727275,-0.17163874900443388
2013-04-01,29.28,36.04022727272727,-0.18757449062600495
2013-04-02,29.08,35.94022727272727,-0.19087879496891935
2013-04-03,28.98,36.58022727272727,-0.20776872751672848
2013-04-04,29.62,36.670227272727274,-0.19226025571896943
2013-04-05,29.71,36.76022727272727,-0.19178954527187853
2013-04-08,29.8,36.75022727272727,-0.18912066097303049
2013-04-09,29.79,37.19022727272727,-0.19898311506566357
2013-04-10,30.23,38.33022727272727,-0.21132740004624873
2013-04-11,31.37,38.97022727272727,-0.1950265062489429
2013-04-12,32.01,37.75022727272727,-0.15205808514096852
2013-04-15,30.79,38.00022727272727,-0.18974168814779813
2013-04-16,31.04,37.14022727272727,-0.1642485175960886
2013-04-17,30.18,36.880227272727275,-0.18167532491542038
2013-04-18,29.92,37.00022727272727,-0.19135631845013235
2013-04-19,30.04,36.90022727272727,-0.18591287316535376
2013-04-22,29.94,37.44022727272727,-0.20032536710028703
2013-04-23,30.48,37.61022727272727,-0.18958213735383866
2013-04-24,30.65,37.530227272727274,-0.18332495624738854
2013-04-25,30.57,36.50022727272727,-0.1624709684248541
2013-04-26,29.54,36.62022727272727,-0.19334198064904518
2013-04-29,29.66,36.600227272727274,-0.1896225184890804
2013-04-30,29.64,36.726638176638176,-0.19295635343901385
2013-05-01,29.55,36.84663817663818,-0.19802724312755504
2013-05-02,29.67,36.89663817663818,-0.19586169726470803
2013-05-03,29.72,37.21663817663818,-0.20143243839106373
2013-05-06,30.04,37.50663817663818,-0.1990751114902357
2013-05-07,30.33,37.89663817663818,-0.19966515608507773
2013-05-08,30.72,38.046638176638176,-0.19256992280429552
2013-05-09,30.87,38.38663817663818,-0.19581392207491477
2013-05-10,31.21,37.96663817663818,-0.17796250869521824
2013-05-13,30.79,38.626638176638174,-0.20288170409243278
2013-05-14,31.45,39.85663817663818,-0.2109219081494359
2013-05-15,32.68,39.35663817663818,-0.16964452468405655
2013-05-16,32.18,39.76663817663818,-0.19077896760946533
2013-05-17,32.59,40.32663817663818,-0.19184932160102852
2013-05-20,33.15,40.616638176638176,-0.1838320085519246
2013-05-21,33.44,40.25663817663818,-0.16932954378177623
2013-05-22,33.08,39.89663817663818,-0.1708574578754789
2013-05-23,32.72,39.78663817663818,-0.17761335213256468
2013-05-24,32.61,40.38663817663818,-0.19255472918111338
2013-05-28,33.21,40.116638176638176,-0.1721639322374784
2013-05-29,32.94,40.116638176638176,-0.17889430677213314
2013-05-30,32.94,39.686638176638176,-0.1699977243375992
2013-05-31,32.51,39.72663817663817,-0.18165740943269693
2013-06-03,32.55,39.66663817663817,-0.17941117532943718
2013-06-04,32.49,39.02663817663818,-0.1674917052053715
2013-06-05,31.85,39.37663817663818,-0.1911447631175297
2013-06-06,32.2,39.47663817663817,-0.18432770653060315
2013-06-07,32.3,39.17663817663818,-0.17552905243255046
2013-06-10,32.0,38.936638176638176,-0.17815195408421602
2013-06-11,31.76,38.59663817663818,-0.17713040564181226
2013-06-12,31.42,38.99663817663818,-0.19428952163310154
2013-06-13,31.82,38.64663817663818,-0.17664248428120377
2013-06-14,31.47,38.92663817663818,-0.19155618172835898
2013-06-17,31.75,39.22663817663817,-0.19060104368288577
2013-06-18,32.05,38.306638176638174,-0.16333039061762078
2013-06-19,31.13,37.446638176638174,-0.16868371859824083
2013-06-20,30.27,37.91663817663817,-0.20166972981664677
2013-06-21,30.74,37.436638176638176,-0.17887926114095154
2013-06-24,30.26,37.56663817663818,-0.1944980581515544
2013-06-25,30.39,37.46663817663818,-0.18887838677372237
2013-06-26,30.29,37.99663817663818,-0.202824211468701
2013-06-27,30.82,37.766638176638175,-0.1839358362835496
2013-06-28,30.59,38.35663817663818,-0.20248485127585014
2013-07-01,31.18,37.99663817663818,-0.17940108661584997
2013-07-02,30.82,38.056638176638174,-0.19015442570228203
2013-07-03,30.88,38.81663817663818,-0.20446485191535346
2013-07-05,31.64,38.906638176638175,-0.1867711659806549
2013-07-08,31.73,39.07663817663818,-0.18800589097325004
2013-07-09,31.9,39.58663817663817,-0.19417254231945358
2013-07-10,32.41,39.87663817663818,-0.18724342166367802
2013-07-11,32.7,39.90663817663817,-0.18058745376494834
2013-07-12,32.73,40.15663817663817,-0.18494173102764233
2013-07-15,32.98,40.01663817663818,-0.17584281182186345
2013-07-16,32.84,39.806638176638174,-0.1750119702579348
2013-07-17,32.63,40.00663817663818,-0.1843853548520793
2013-07-18,32.83,40.22663817663817,-0.18387413196596192
2013-07-19,33.05,40.65663817663817,-0.18709461770031555
2013-07-22,33.48,40.41663817663817,-0.1716282820535956
2013-07-23,33.24,40.62663817663818,-0.18181760805612923
2013-07-24,33.45,40.556638176638174,-0.17522749656138426
2013-07-25,33.38,39.796638176638176,-0.16123568398309918
2013-07-26,32.62,39.60663817663818,-0.17640068681111198
2013-07-29,32.43,39.25663817663818,-0.17389767676796997
2013-07-30,32.08,39.17663817663818,-0.18114464402588915
2013-07-31,32.0,39.625402298850574,-0.19243722098618965
2013-08-01,32.93,39.875402298850574,-0.17417761071844484
2013-08-02,33.18,39.555402298850574,-0.16117652528680848
2013-08-05,32.86,39.655402298850575,-0.17136132544159166
2013-08-06,32.96,39.795402298850576,-0.17176361850846278
2013-08-07,33.1,39.49540229885057,-0.16192776694508293
2013-08-08,32.8,39.755402298850576,-0.1749548966091503
2013-08-09,33.06,39.92540229885057,-0.1719557450532745
2013-08-12,33.23,40.255402298850576,-0.17452073256391676
2013-08-13,33.56,39.96540229885058,-0.16027368499765604
2013-08-14,33.27,40.28540229885058,-0.17414254043705402
2013-08-15,33.59,40.16540229885057,-0.16370811500719717
2013-08-16,33.47,39.91540229885057,-0.16147657113896052
2013-08-19,33.22,40.335402298850575,-0.17640588399569135
2013-08-20,33.64,40.23540229885057,-0.16392037663406156
2013-08-21,33.54,41.005402298850576,-0.18205899418915927
2013-08-22,34.31,40.805402298850574,-0.1591799598317779
2013-08-23,34.11,40.74540229885057,-0.16285033217202416
2013-08-26,34.05,40.295402298850576,-0.15499044413383922
2013-08-27,33.6,40.125402298850574,-0.16262521806634944
2013-08-28,33.43,40.17540229885057,-0.16789881153333364
2013-08-29,33.48,40.055402298850574,-0.16415768963676747
2013-08-30,33.36,40.265402298850574,-0.171497163932414
2013-09-03,33.57,40.935402298850576,-0.17992744385603332
2013-09-04,34.24,40.805402298850574,-0.16089541896356963
2013-09-05,34.11,40.625402298850574,-0.1603775453328844
2013-09-06,33.93,40.99540229885057,-0.17234621207873035
2013-09-09,34.3,41.42540229885057,-0.17200562706540767
2013-09-10,34.73,41.71540229885058,-0.16745379197848598
2013-09-11,35.02,41.475402298850575,-0.15564411533217304
2013-09-12,34.78,41.35540229885057,-0.15899742073197842
2013-09-13,34.66,41.555402298850574,-0.1659327528406891
2013-09-16,34.86,41.655402298850575,-0.1631337575399694
2013-09-17,34.96,41.975402298850575,-0.16713127009250084
2013-09-18,35.28,43.16540229885057,-0.1826787630578981
2013-09-19,36.47,43.99540229885057,-0.1710497439648866
2013-09-20,37.3,43.655402298850575,-0.14558111858284062
2013-09-23,36.96,43.60540229885057,-0.15239860082716727
2013-09-24,36.91,43.765402298850574,-0.15663976426033277
2013-09-25,37.07,43.95540229885057,-0.15664518895850543
2013-09-26,37.26,43.625402298850574,-0.14591045499695687
2013-09-27,36.93,43.35540229885057,-0.14820303718000372
2013-09-30,36.66,43.81540229885057,-0.16330792195050292
2013-10-01,37.12,43.585402298850575,-0.1483387087841812
2013-10-02,36.89,43.21540229885058,-0.1463691638251582
2013-10-03,36.52,43.73540229885057,-0.16497852813943825
2013-10-04,37.04,43.265402298850574,-0.14388869554128625
2013-10-07,36.57,42.555402298850574,-0.14064964670801006
2013-10-08,35.86,42.42540229885057,-0.1547516804343526
2013-10-09,35.73,43.16540229885057,-0.1722537472805754
2013-10-10,36.47,43.505402298850576,-0.16171330287954733
2013-10-11,36.81,43.435402298850576,-0.1525346134304344
2013-10-14,36.74,43.085402298850575,-0.1472749924635114
2013-10-15,36.39,43.57540229885058,-0.16489583388287188
2013-10-16,36.88,44.35540229885057,-0.16853420127911423
2013-10-17,37.66,44.59540229885057,-0.15551832568689117
2013-10-18,37.9,43.88540229885057,-0.13638708967713709
2013-10-21,37.19,43.185402298850576,-0.13882937241990567
2013-10-22,36.49,42.92540229885057,-0.14992060538062546
2013-10-23,36.23,43.265402298850574,-0.1626103520372787
2013-10-24,36.57,43.795402298850576,-0.16498084090074017
2013-10-25,37.1,43.52540229885057,-0.14762419092035028
2013-10-28,36.83,43.67540229885057,-0.15673358317367414
2013-10-29,36.98,43.28540229885058,-0.14567040997602132
2013-10-30,36.59,43.005402298850576,-0.14917666051044098
2013-10-31,36.31,44.303623188405794,-0.18042820458299924
2013-11-01,36.55,44.3836231884058,-0.17649805549115594
2013-11-04,36.63,44.3836231884058,-0.1746955888547479
2013-11-05,36.63,44.263623188405795,-0.1724581640303975
2013-11-06,36.51,43.553623188405794,-0.16172301344336482
2013-11-07,35.8,44.0736231884058,-0.18772278269562137
2013-11-08,36.32,44.4536231884058,-0.18296873471783004
2013-11-11,36.7,44.373623188405794,-0.17293208525759518
2013-11-12,36.62,44.373623188405794,-0.17473495809627082
2013-11-13,36.62,43.903623188405795,-0.16590027563668774
2013-11-14,36.15,47.043623188405796,-0.23156428969719745
2013-11-15,39.29,46.41362318840579,-0.1534812992187451
2013-11-18,38.66,46.2536231884058,-0.16417358608804644
2013-11-19,38.5,46.043623188405796,-0.16383643740498144
2013-11-20,38.29,46.4536231884058,-0.17573706049355764
2013-11-21,38.7,46.2736231884058,-0.16367041667710658
2013-11-22,38.52,45.7436231884058,-0.15791541388520136
2013-11-25,37.99,46.1336231884058,-0.17652251493770454
2013-11-26,38.38,46.2436231884058,-0.17004773082696867
2013-11-27,38.49,46.0736231884058,-0.16459793399348233
2013-11-29,38.32,45.8136231884058,-0.16356757372340358
2013-12-02,38.06,45.613623188405796,-0.1656001575933963
2013-12-03,37.86,46.083623188405795,-0.17845001368023472
2013-12-04,38.33,46.0236231884058,-0.16716682988887255
2013-12-05,38.27,46.973623188405796,-0.1852874570372518
2013-12-06,39.22,47.1336231884058,-0.16789762070216663
2013-12-09,39.38,47.3436231884058,-0.16820899314600934
2013-12-10,39.59,46.983623188405794,-0.15736596470555564
2013-12-11,39.23,47.2836231884058,-0.1703258474147682
2013-12-12,39.53,47.2136231884058,-0.1627416552579395
2013-12-13,39.46,47.263623188405795,-0.16510844201043173
2013-12-16,39.51,48.0736231884058,-0.17813558913261063
2013-12-17,40.32,49.16362318840579,-0.17988143702336767
2013-12-18,41.41,48.793623188405796,-0.15132352766457968
2013-12-19,41.04,48.4936231884058,-0.15370316133004192
2013-12-20,40.74,48.91362318840579,-0.16710320470275897
2013-12-23,41.16,48.693623188405795,-0.15471477978249093
2013-12-24,40.94,48.8536231884058,-0.16198641312409157
2013-12-26,41.1,48.6436231884058,-0.1550793854147735
2013-12-27,40.89,48.7536231884058,-0.16129310344827585
2013-12-30,41.0,48.66362318840579,-0.15748155781034545
2013-12-31,40.91,47.9636231884058,-0.14706193401400225
2014-01-02,40.21,48.473623188405796,-0.17047669732231485
2014-01-03,40.72,48.2736231884058,-0.1564751657219714
2014-01-06,40.52,48.8436231884058,-0.17041371309206255
2014-01-07,41.09,49.5236231884058,-0.17029495512315884
2014-01-08,41.77,49.5336231884058,-0.1567344096529366
2014-01-09,41.78,49.903623188405795,-0.16278624014404575
2014-01-10,42.15,49.903623188405795,-0.15537194882890204
2014-01-13,42.15,50.583623188405795,-0.16672635641368716
2014-01-14,42.83,50.9136231884058,-0.158771320565664
2014-01-15,43.16,51.0336231884058,-0.15428305294605438
2014-01-16,43.28,51.1836231884058,-0.15441703216891722
2014-01-17,43.43,51.2836231884058,-0.1531409580706331
2014-01-21,43.53,51.333623188405795,-0.15201777516784198
2014-01-22,43.58,50.293623188405796,-0.13348855705336204
2014-01-23,42.54,49.1436231884058,-0.1343739586128797
2014-01-24,41.39,49.4536231884058,-0.16305424493743226
2014-01-27,41.7,49.3136231884058,-0.15439188394893377
2014-01-28,41.56,48.9936231884058,-0.15172634119790807
2014-01-29,41.24,50.3236231884058,-0.18050415715096202
2014-01-30,42.57,49.3536231884058,-0.1374493451576907
2014-01-31,41.6,48.27242603550295,-0.13822437742398896
2014-02-03,40.16,49.46242603550296,-0.18807055741313417
2014-02-04,41.35,49.19242603550296,-0.1594234451832678
2014-02-05,41.08,49.812426035502966,-0.17530617820700156
2014-02-06,41.7,50.612426035502956,-0.17609165838545615
2014-02-07,42.5,50.32242603550296,-0.15544612316552786
2014-02-10,42.21,50.84242603550296,-0.16978784665930358
2014-02-11,42.73,50.95242603550296,-0.16137457379897258
2014-02-12,42.84,51.09242603550296,-0.16151955731694034
2014-02-13,42.98,47.63242603550297,-0.0976735056920105
2014-02-14,39.52,47.562426035502966,-0.16909200614576925
2014-02-18,39.45,48.12242603550296,-0.18021589412605177
2014-02-19,40.01,49.09242603550295,-0.1850066653649317
2014-02-20,40.98,48.41242603550295,-0.15352310644487088
2014-02-21,40.3,48.70242603550297,-0.1725258209802073
2014-02-24,40.59,48.80242603550296,-0.16827905296200962
2014-02-25,40.69,48.95242603550297,-0.16878481220748098
2014-02-26,40.84,48.42242603550296,-0.15658913970860477
2014-02-27,40.31,48.832426035502955,-0.17452391223214747
2014-02-28,40.72,48.68242603550296,-0.16355852992404585
2014-03-03,40.57,49.44242603550296,-0.17944964976297817
2014-03-04,41.33,49.45242603550297,-0.16424727130013206
2014-03-05,41.34,50.152426035502955,-0.175712856428214
2014-03-06,42.04,49.902426035502955,-0.15755598795756454
2014-03-07,41.79,49.71242603550296,-0.1593651058156974
2014-03-10,41.6,48.78242603550296,-0.14723388357675604
2014-03-11,40.67,48.93242603550296,-0.16885379910467035
2014-03-12,40.82,48.062426035502966,-0.15068789973592045
2014-03-13,39.95,47.77242603550295,-0.16374353753124393
2014-03-14,39.66,48.02242603550295,-0.17413585122335595
2014-03-17,39.91,48.73242603550296,-0.18103810446612234
2014-03-18,40.62,48.62242603550296,-0.1645830265577406
2014-03-19,40.51,48.67242603550296,-0.1677012366211018
2014-03-20,40.56,48.23242603550296,-0.1590719494361622
2014-03-21,40.12,47.64242603550296,-0.15789342948021323
2014-03-24,39.53,47.57242603550296,-0.16905646202489133
2014-03-25,39.46,47.57242603550296,-0.17052790264361783
2014-03-26,39.46,47.23242603550296,-0.16455699374113664
2014-03-27,39.12,47.23242603550296,-0.1717554382958253
2014-03-28,39.12,48.112426035502956,-0.18690443979830285
2014-03-31,40.0,48.42242603550296,-0.17393647375965215
2014-04-01,40.31,48.652426035502955,-0.17146988784105577
2014-04-02,40.54,48.60242603550296,-0.16588525909413543
2014-04-03,40.49,47.862426035502956,-0.15403368876526036
2014-04-04,39.75,46.99242603550296,-0.15411900696574543
2014-04-07,38.88,47.21242603550296,-0.1764879870658862
2014-04-08,39.1,47.862426035502956,-0.18307525884716425
2014-04-09,39.75,46.77242603550295,-0.1501402991192402
2014-04-10,38.66,45.862426035502956,-0.15704415701706287
2014-04-11,37.75,45.77242603550295,-0.17526766069337096
2014-04-14,37.66,46.10242603550296,-0.18312324885032172
2014-04-15,37.99,46.51242603550296,-0.18322901559677385
2014-04-16,38.4,47.20242603550297,-0.1864824919990825
2014-04-17,39.09,47.23242603550296,-0.1723905951682978
2014-04-21,39.12,47.43242603550296,-0.175247752018443
2014-04-22,39.32,47.46242603550296,-0.1715552009375214
2014-04-23,39.35,47.652426035502955,-0.17422882162006437
2014-04-24,39.54,47.02242603550295,-0.15912462767985558
2014-04-25,38.91,46.542426035502956,-0.16398857312854476
2014-04-28,38.43,46.24242603550296,-0.1689449863531146
2014-04-29,38.13,46.77242603550295,-0.18477609070230505
2014-04-30,38.66,47.68781065088758,-0.18931065460266738
2014-05-01,38.96,47.737810650887575,-0.18387543398420114
2014-05-02,39.01,48.307810650887575,-0.19247013113637645
2014-05-05,39.58,48.07781065088757,-0.17675119843941345
2014-05-06,39.35,48.087810650887576,-0.1817053122738974
2014-05-07,39.36,48.28781065088757,-0.18488745980707388
2014-05-08,39.56,48.347810650887574,-0.18176232868832587
2014-05-09,39.62,49.07781065088757,-0.19271052488802354
2014-05-12,40.35,49.377810650887575,-0.18283132710593963
2014-05-13,40.65,48.67781065088758,-0.16491724963684662
2014-05-14,39.95,47.707810650887566,-0.16261091307788267
2014-05-15,38.98,48.087810650887576,-0.1893995698204961
