date,INCY,dcf,Deviation
2011-12-12,14.3,16.118244266871436,-0.11280659585290909
2011-12-13,13.62,15.698244266871436,-0.13238705115942362
2011-12-14,13.2,15.918244266871435,-0.17076281914636549
2011-12-15,13.42,16.268244266871434,-0.17508000372674415
2011-12-16,13.77,16.298244266871436,-0.1551237191855359
2011-12-19,13.8,16.918244266871437,-0.1843125218955164
2011-12-20,14.42,17.358244266871434,-0.16927082150117767
2011-12-21,14.86,17.278244266871436,-0.1399589118848189
2011-12-22,14.78,17.318244266871435,-0.14656475724429618
2011-12-23,14.82,17.638244266871435,-0.15978031737346599
2011-12-27,15.14,17.568244266871435,-0.13821781106780218
2011-12-28,15.07,17.488244266871437,-0.13827827596463738
2011-12-29,14.99,17.508244266871436,-0.14383191303975473
2011-12-30,15.01,17.169001611333577,-0.12574998012163852
2012-01-03,14.99,16.959001611333576,-0.11610362782309702
2012-01-04,14.78,17.629001611333578,-0.16160878954721825
2012-01-05,15.45,18.47900161133358,-0.16391586921426682
2012-01-06,16.3,18.459001611333576,-0.11696199267938623
2012-01-09,16.28,18.239001611333578,-0.10740728319889326
2012-01-10,16.06,18.349001611333577,-0.12474801952819803
2012-01-11,16.17,18.599001611333577,-0.13059849459088313
2012-01-12,16.42,19.049001611333576,-0.13801256700872966
2012-01-13,16.87,19.129001611333578,-0.11809302216772044
2012-01-17,16.95,19.74900161133358,-0.14172876515070443
2012-01-18,17.57,19.969001611333578,-0.12013628212499139
2012-01-19,17.79,19.459001611333576,-0.08577015638672303
2012-01-20,17.28,19.619001611333577,-0.11922123549765007
2012-01-23,17.44,20.469001611333578,-0.14797993907316098
2012-01-24,18.29,20.739001611333578,-0.11808676508300342
2012-01-25,18.56,20.379001611333578,-0.08925862247942318
2012-01-26,18.2,20.099001611333577,-0.09448238514806395
2012-01-27,17.92,19.709001611333576,-0.09077078822221096
2012-01-30,17.53,19.879001611333578,-0.11816496910963303
2012-01-31,17.7,20.169001611333577,-0.12241565839065482
2012-02-01,17.99,20.24900161133358,-0.11156113544231205
2012-02-02,18.07,19.83900161133358,-0.08916787477465538
2012-02-03,17.66,20.17900161133358,-0.12483281679896274
2012-02-06,18.0,20.13900161133358,-0.10621189930933905
2012-02-07,17.96,19.599001611333577,-0.0836267909884647
2012-02-08,17.42,19.399001611333578,-0.10201564240179117
2012-02-09,17.22,19.13900161133358,-0.10026654735204166
2012-02-10,16.96,20.489001611333578,-0.17223882736099227
2012-02-13,18.31,20.44900161133358,-0.10460176256957543
2012-02-14,18.27,19.439001611333577,-0.06013691622166495
2012-02-15,17.26,20.19900161133358,-0.1455023207525522
2012-02-16,18.02,19.74900161133358,-0.08754881109237123
2012-02-17,17.57,19.08900161133358,-0.07957470182367798
2012-02-21,16.91,19.149001611333578,-0.11692524011321803
2012-02-22,16.97,19.369001611333577,-0.12385778366241784
2012-02-23,17.19,19.119001611333577,-0.10089447401845919
2012-02-24,16.94,18.879001611333578,-0.10270678774504371
2012-02-27,16.7,18.99900161133358,-0.12100644330500732
2012-02-28,16.82,19.13900161133358,-0.12116627912086764
2012-02-29,16.96,19.90900161133358,-0.14812403298288968
2012-03-01,17.73,19.719001611333578,-0.1008672574067031
2012-03-02,17.54,19.649001611333578,-0.10733377975383251
2012-03-05,17.47,18.919001611333577,-0.07658975040551519
2012-03-06,16.74,18.51900161133358,-0.09606358100022172
2012-03-07,16.34,19.22900161133358,-0.15024189345487393
2012-03-08,17.05,19.33900161133358,-0.11836193291344022
2012-03-09,17.16,18.739001611333578,-0.0842628462328846
2012-03-12,16.56,18.97900161133358,-0.12745673670679492
2012-03-13,16.8,18.72900161133358,-0.10299543197039784
2012-03-14,16.55,19.63900161133358,-0.15728913681390655
2012-03-15,17.46,20.259001611333577,-0.13816088596230325
2012-03-16,18.08,20.739001611333578,-0.12821261414437968
2012-03-19,18.56,20.349001611333577,-0.08791594032491379
2012-03-20,18.17,20.709001611333576,-0.12260376714365773
2012-03-21,18.53,21.72900161133358,-0.14722266897274372
2012-03-22,19.55,21.97900161133358,-0.11051464731141625
2012-03-23,19.8,22.119001611333577,-0.10484205625923637
2012-03-26,19.94,21.829001611333577,-0.08653632653326715
2012-03-27,19.65,21.709001611333576,-0.0948455229861257
2012-03-28,19.53,22.049001611333576,-0.11424560874623746
2012-03-29,19.87,21.47900161133358,-0.07491044697741334
2012-03-30,19.3,21.552716445366855,-0.10452123058720586
2012-04-02,19.73,21.242716445366856,-0.07121106423735113
2012-04-03,19.42,20.802716445366855,-0.06646807156162571
2012-04-04,18.98,21.412716445366854,-0.11361082801305344
2012-04-05,19.59,20.792716445366853,-0.057843161018763856
2012-04-09,18.97,19.522716445366854,-0.028311451785595465
2012-04-10,17.7,19.832716445366856,-0.10753526634850286
2012-04-11,18.01,19.932716445366854,-0.0964603319691415
2012-04-12,18.11,19.472716445366853,-0.06998080874797952
2012-04-13,17.65,19.172716445366856,-0.07942100691395904
2012-04-16,17.35,19.792716445366853,-0.12341491639661473
2012-04-17,17.97,19.652716445366856,-0.08562258810606094
2012-04-18,17.83,20.702716445366853,-0.13876036282232673
2012-04-19,18.88,21.252716445366854,-0.11164297286261082
2012-04-20,19.43,20.382716445366853,-0.04674138738673439
2012-04-23,18.56,20.592716445366854,-0.09871045671704937
2012-04-24,18.77,21.222716445366853,-0.11557033481933499
2012-04-25,19.4,23.752716445366854,-0.1832513117132708
2012-04-26,21.93,24.762716445366856,-0.11439441434531561
2012-04-27,22.94,24.482716445366854,-0.06301247040169833
2012-04-30,22.66,24.412716445366854,-0.071795223988664
2012-05-01,22.59,24.812716445366856,-0.08957973022667143
2012-05-02,22.99,24.352716445366855,-0.05595747186659816
2012-05-03,22.53,24.202716445366853,-0.06911275637768588
2012-05-04,22.38,24.302716445366855,-0.07911528942409274
2012-05-07,22.48,24.412716445366854,-0.079168430505965
2012-05-08,22.59,24.212716445366855,-0.06701918180177446
2012-05-09,22.39,24.842716445366854,-0.09872980077524018
2012-05-10,23.02,25.162716445366854,-0.08515441685396363
2012-05-11,23.34,24.842716445366854,-0.06048921617213521
2012-05-14,23.02,24.572716445366854,-0.06318863642198647
2012-05-15,22.75,25.522716445366854,-0.10863719977855979
2012-05-16,23.7,23.892716445366855,-0.008065907692309526
2012-05-17,22.07,23.572716445366854,-0.06374812376204564
2012-05-18,21.75,25.062716445366856,-0.13217707077315843
2012-05-21,23.24,24.662716445366854,-0.057686931953277454
2012-05-22,22.84,24.392716445366855,-0.06365492128949735
2012-05-23,22.57,24.482716445366854,-0.07812517249199358
2012-05-24,22.66,24.232716445366854,-0.06490054257485223
2012-05-25,22.41,24.202716445366853,-0.07407087751548791
2012-05-29,22.38,23.872716445366855,-0.06252813536251578
2012-05-30,22.05,23.132716445366853,-0.0468045526743015
2012-05-31,21.31,22.342716445366854,-0.04622161534798541
2012-06-01,20.52,22.652716445366856,-0.09414837511918173
2012-06-04,20.83,23.562716445366856,-0.11597629041214363
2012-06-05,21.74,25.032716445366855,-0.13153652151787487
2012-06-06,23.21,25.022716445366854,-0.07244283206919733
2012-06-07,23.2,24.602716445366855,-0.05701469788841196
2012-06-08,22.78,23.832716445366856,-0.044171064082437206
2012-06-11,22.01,23.802716445366855,-0.07531562414237813
2012-06-12,21.98,23.262716445366856,-0.0551404410735673
2012-06-13,21.44,23.812716445366856,-0.09964072980966032
2012-06-14,21.99,24.472716445366853,-0.10144833945627962
2012-06-15,22.65,24.692716445366855,-0.08272546481009524
2012-06-18,22.87,25.382716445366853,-0.09899320471767326
2012-06-19,23.56,24.832716445366856,-0.05125159980652516
2012-06-20,23.01,24.612716445366853,-0.06511741395649773
2012-06-21,22.79,25.162716445366854,-0.09429492441797704
2012-06-22,23.34,24.592716445366854,-0.05093851458621035
2012-06-25,22.77,24.432716445366854,-0.06805286874608463
2012-06-26,22.61,24.972716445366853,-0.09461191178523976
2012-06-27,23.15,24.172716445366856,-0.04230870980836243
2012-06-28,22.35,24.522716445366854,-0.08860015366598384
2012-06-29,22.7,26.84885238741479,-0.15452624669200155
2012-07-02,24.84,26.65885238741479,-0.06822695744672946
2012-07-03,24.65,27.15885238741479,-0.09237696614078494
2012-07-05,25.15,27.32885238741479,-0.07972718197337025
2012-07-06,25.32,27.84885238741479,-0.0908063410382256
2012-07-09,25.84,27.70885238741479,-0.06744604075568328
2012-07-10,25.7,26.39885238741479,-0.02647283212007956
2012-07-11,24.39,27.608852387414792,-0.11658769231864463
2012-07-12,25.6,27.47885238741479,-0.06837448525598888
2012-07-13,25.47,27.48885238741479,-0.07344258534194326
2012-07-16,25.48,27.50885238741479,-0.07375270908585718
2012-07-17,25.5,27.40885238741479,-0.06964364506889276
2012-07-18,25.4,27.11885238741479,-0.0633821948974681
2012-07-19,25.11,26.55885238741479,-0.05455252231084151
2012-07-20,24.55,26.13885238741479,-0.060785085889225265
2012-07-23,24.13,25.91885238741479,-0.06901742255700294
2012-07-24,23.91,26.09885238741479,-0.08386776379754857
2012-07-25,24.09,26.88885238741479,-0.10408969289908332
2012-07-26,24.88,27.608852387414792,-0.09883976157801877
2012-07-27,25.6,27.52885238741479,-0.0700665745258815
2012-07-30,25.52,26.99885238741479,-0.054774638795541564
2012-07-31,24.99,26.92885238741479,-0.07199907220409119
2012-08-01,24.92,21.57885238741479,0.15483435136401558
2012-08-02,19.57,20.48885238741479,-0.04484645455199787
2012-08-03,18.48,20.30885238741479,-0.09005198090602673
2012-08-06,18.3,20.15885238741479,-0.09221022862270045
2012-08-07,18.15,19.608852387414792,-0.07439764238069857
2012-08-08,17.6,19.77885238741479,-0.11016070825227375
2012-08-09,17.77,20.218852387414792,-0.12111727908647663
2012-08-10,18.21,20.198852387414792,-0.09846363294649241
2012-08-13,18.19,20.25885238741479,-0.10212090733727852
2012-08-14,18.25,20.50885238741479,-0.1101403601110772
2012-08-15,18.5,20.77885238741479,-0.1096717154983512
2012-08-16,18.77,20.948852387414792,-0.10400819802061123
2012-08-17,18.94,20.788852387414792,-0.08893479798500348
2012-08-20,18.78,21.30885238741479,-0.11867614179486996
2012-08-21,19.3,21.34885238741479,-0.09597014163733664
2012-08-22,19.34,21.90885238741479,-0.11725180041335381
2012-08-23,19.9,22.04885238741479,-0.0974586953396871
2012-08-24,20.04,22.29885238741479,-0.10129904212871788
2012-08-27,20.29,22.22885238741479,-0.08722233400193447
2012-08-28,20.22,22.20885238741479,-0.08955223587067584
2012-08-29,20.2,21.92885238741479,-0.07883916389564449
2012-08-30,19.92,22.018852387414793,-0.09532069839454582
2012-08-31,20.01,22.018852387414793,-0.09123329191138863
2012-09-04,20.01,21.41885238741479,-0.06577627792246221
2012-09-05,19.41,21.61885238741479,-0.10217250887473805
2012-09-06,19.61,20.33885238741479,-0.03583547259853204
2012-09-07,18.33,19.89885238741479,-0.07884135008745674
2012-09-10,17.89,19.93885238741479,-0.10275678597771287
2012-09-11,17.93,20.17885238741479,-0.11144600021046591
2012-09-12,18.17,19.38885238741479,-0.06286356526216785
2012-09-13,17.38,19.88885238741479,-0.1261436476346084
2012-09-14,17.88,19.97885238741479,-0.10505370111933521
2012-09-17,17.97,20.29885238741479,-0.11472827837590815
2012-09-18,18.29,20.95885238741479,-0.12733771573377572
2012-09-19,18.95,21.23885238741479,-0.10776723457860016
2012-09-20,19.23,21.95885238741479,-0.12427117498083684
2012-09-21,19.95,20.61885238741479,-0.03243887559052705
2012-09-24,18.61,19.72885238741479,-0.056711478470411025
2012-09-25,17.72,19.768852387414793,-0.10364043128366573
2012-09-26,17.76,19.77885238741479,-0.1020712601454763
2012-09-27,17.77,20.05885238741479,-0.11410684635432333
2012-09-28,18.05,19.752021410920808,-0.08616947984775714
2012-10-01,17.9,20.22202141092081,-0.11482637485819369
2012-10-02,18.37,19.982021410920808,-0.0806735904126189
2012-10-03,18.13,19.90202141092081,-0.08903725779073135
2012-10-04,18.05,20.21202141092081,-0.1069671047227686
2012-10-05,18.36,20.31202141092081,-0.09610177989824786
2012-10-08,18.46,19.97202141092081,-0.07570697926921044
2012-10-09,18.12,19.11202141092081,-0.05190562471607307
2012-10-10,17.26,18.982021410920808,-0.09071854749516228
2012-10-11,17.13,18.60202141092081,-0.07913233612647175
2012-10-12,16.75,18.982021410920808,-0.11758607592954629
2012-10-15,17.13,19.47202141092081,-0.12027623437222068
2012-10-16,17.62,19.90202141092081,-0.1146627954921503
2012-10-17,18.05,19.61202141092081,-0.07964612000938409
2012-10-18,17.76,19.072021410920808,-0.06879299171557829
2012-10-19,17.22,18.47202141092081,-0.06777933952483439
2012-10-22,16.62,18.02202141092081,-0.07779490318834192
2012-10-23,16.17,18.20202141092081,-0.11163712892358435
2012-10-24,16.35,18.30202141092081,-0.10665605547571022
2012-10-25,16.45,18.03202141092081,-0.08773400246534113
2012-10-26,16.18,17.81202141092081,-0.09162471643561998
2012-10-31,15.96,19.46202141092081,-0.17994129884965104
2012-11-01,17.61,18.892021410920808,-0.06786046781525013
2012-11-02,17.04,19.35202141092081,-0.11947182993586813
2012-11-05,17.5,19.56202141092081,-0.10540942408792442
2012-11-06,17.71,18.752021410920808,-0.055568484489568415
2012-11-07,16.9,18.35202141092081,-0.07912051639481799
2012-11-08,16.5,18.70202141092081,-0.11774242807972446
2012-11-09,16.85,18.642021410920808,-0.09612806312254374
2012-11-12,16.79,18.79202141092081,-0.10653571359584313
2012-11-13,16.94,18.482021410920808,-0.08343359076565315
2012-11-14,16.63,18.12202141092081,-0.08233195277110084
2012-11-15,16.27,18.80202141092081,-0.1346675102417515
2012-11-16,16.95,19.42202141092081,-0.12727930623796024
2012-11-19,17.57,19.662021410920808,-0.10639910145550158
2012-11-20,17.81,19.842021410920808,-0.1024099999107152
2012-11-21,17.99,20.15202141092081,-0.10728558524402743
2012-11-23,18.3,19.822021410920808,-0.07678436923099374
2012-11-26,17.97,19.912021410920808,-0.0975300985692844
2012-11-27,18.06,19.38202141092081,-0.06820864464507903
2012-11-28,17.53,19.78202141092081,-0.11384182456083902
2012-11-29,17.93,19.45202141092081,-0.07824489695792303
2012-11-30,17.6,19.35202141092081,-0.09053428444080269
2012-12-03,17.5,19.65202141092081,-0.1095063640488867
2012-12-04,17.8,19.70202141092081,-0.09653940432053942
2012-12-05,17.85,19.83202141092081,-0.09994046344813734
2012-12-06,17.98,19.71202141092081,-0.08786625048820396
2012-12-07,17.86,20.01202141092081,-0.10753643356319942
2012-12-10,18.16,19.69202141092081,-0.07779909329527646
2012-12-11,17.84,18.60202141092081,-0.040964441126459805
2012-12-12,16.75,18.392021410920808,-0.08927900714305437
2012-12-13,16.54,17.892021410920808,-0.07556560434784476
2012-12-14,16.04,17.912021410920808,-0.1045120127971404
2012-12-17,16.06,18.092021410920808,-0.11231588581330265
2012-12-18,16.24,18.002021410920808,-0.0978790865036907
2012-12-19,16.15,18.572021410920808,-0.13041237447080478
2012-12-20,16.72,18.20202141092081,-0.08142070473731189
2012-12-21,16.35,18.05202141092081,-0.09428425616042901
2012-12-24,16.2,17.912021410920808,-0.09557946429636377
2012-12-26,16.06,17.932021410920807,-0.10439544812168955
2012-12-27,16.08,17.92202141092081,-0.1027797796178489
2012-12-28,16.07,18.46202141092081,-0.12956443705053122
2012-12-31,16.61,18.72687615127903,-0.11303946980684487
2013-01-02,17.0,18.826876151279027,-0.09703554305024287
2013-01-03,17.1,19.006876151279027,-0.10032559459544366
2013-01-04,17.28,19.616876151279026,-0.11912580439708087
2013-01-07,17.89,20.526876151279026,-0.128459690205454
2013-01-08,18.8,21.036876151279028,-0.10633119362368004
2013-01-09,19.31,20.686876151279026,-0.06655795399992759
2013-01-10,18.96,19.92687615127903,-0.04852121044657409
2013-01-11,18.2,20.946876151279028,-0.13113536030103
2013-01-14,19.22,21.26687615127903,-0.09624714681737245
2013-01-15,19.54,20.63687615127903,-0.05315126878885923
2013-01-16,18.91,20.936876151279026,-0.0968089096307333
2013-01-17,19.21,20.90687615127903,-0.08116354346774168
2013-01-18,19.18,20.90687615127903,-0.08259847806930176
2013-01-22,19.18,20.106876151279028,-0.046097471546820534
2013-01-23,18.38,19.97687615127903,-0.07993622922755061
2013-01-24,18.25,20.42687615127903,-0.1065692147520424
2013-01-25,18.7,20.466876151279028,-0.08632857003771977
2013-01-28,18.74,20.326876151279027,-0.07806788113771124
2013-01-29,18.6,19.56687615127903,-0.049413925033497286
2013-01-30,17.84,20.106876151279028,-0.11274133954094256
2013-01-31,18.38,20.166876151279027,-0.08860450859493674
2013-02-01,18.44,19.76687615127903,-0.06712624398130662
2013-02-04,18.04,19.99687615127903,-0.09785909241398516
2013-02-05,18.27,20.06687615127903,-0.08954438836084111
2013-02-06,18.34,19.74687615127903,-0.07124550437755717
2013-02-07,18.02,20.046876151279026,-0.1011068326049247
2013-02-08,18.32,20.08687615127903,-0.08796171878455694
2013-02-11,18.36,20.146876151279027,-0.0886924671528091
2013-02-12,18.42,20.376876151279028,-0.09603415836417084
2013-02-13,18.65,22.286876151279028,-0.16318465300352614
2013-02-14,20.56,23.72687615127903,-0.13347210695110046
2013-02-15,22.0,23.58687615127903,-0.06727792782313724
2013-02-19,21.86,22.92687615127903,-0.04653386463290643
2013-02-20,21.2,22.706876151279026,-0.06636210728590897
2013-02-21,20.98,22.76687615127903,-0.0784857851997689
2013-02-22,21.04,22.576876151279027,-0.0680730204205846
2013-02-25,20.85,22.686876151279026,-0.08096646444536904
2013-02-26,20.96,23.366876151279026,-0.10300376206458739
2013-02-27,21.64,23.956876151279026,-0.0967102779447867
2013-02-28,22.23,24.186876151279026,-0.0809065271198961
2013-03-01,22.46,24.446876151279028,-0.08127321212673944
2013-03-04,22.72,24.356876151279028,-0.0672038623143828
2013-03-05,22.63,24.696876151279028,-0.08368978078921885
2013-03-06,22.97,24.756876151279027,-0.07217696369930382
2013-03-07,23.03,25.256876151279027,-0.08816910444272241
2013-03-08,23.53,25.116876151279026,-0.06317967814632941
2013-03-11,23.39,25.206876151279026,-0.07207859237991432
2013-03-12,23.48,26.216876151279028,-0.1043936789221741
2013-03-13,24.49,26.67687615127903,-0.08197647051617696
2013-03-14,24.95,26.56687615127903,-0.060860604840106025
2013-03-15,24.84,25.51687615127903,-0.02652660722519906
2013-03-18,23.79,24.256876151279027,-0.019247167210127758
2013-03-19,22.53,24.58687615127903,-0.0836574820901771
2013-03-20,22.86,24.51687615127903,-0.0675810466657919
2013-03-21,22.79,24.296876151279026,-0.06201933704961915
2013-03-22,22.57,23.876876151279028,-0.05473396699798272
2013-03-25,22.15,23.776876151279026,-0.06842261956230589
