date,EFX,dcf,Deviation
2003-12-10,24.03,24.316268656716417,-0.011772721413708553
2003-12-11,24.07,24.266268656716417,-0.008088126752939906
2003-12-12,24.02,24.296268656716418,-0.011370826550357815
2003-12-15,24.05,24.25626865671642,-0.008503725764073877
2003-12-16,24.01,24.34626865671642,-0.013811917606669888
2003-12-17,24.1,24.796268656716418,-0.028079573840551264
2003-12-18,24.55,24.116268656716418,0.017985010428335446
2003-12-19,23.87,24.456268656716418,-0.023972122033236287
2003-12-22,24.21,24.446268656716416,-0.009664814701752178
2003-12-23,24.2,24.28626865671642,-0.0035521577207193733
2003-12-24,24.04,24.546268656716418,-0.020625076006323795
2003-12-26,24.3,24.526268656716418,-0.009225563818263671
2003-12-29,24.28,24.43626865671642,-0.0063949475638730435
2003-12-30,24.19,24.746268656716417,-0.022478890229191695
2003-12-31,24.5,24.2610447761194,0.009849337738158992
2004-01-02,23.97,24.491044776119402,-0.021274910110305356
2004-01-05,24.2,24.7810447761194,-0.023447146049279333
2004-01-06,24.49,24.331044776119402,0.006533020893398245
2004-01-07,24.04,24.381044776119403,-0.013988111635537814
2004-01-08,24.09,24.291044776119403,-0.00827649769585248
2004-01-09,24.0,24.311044776119402,-0.012794381277473565
2004-01-12,24.02,24.331044776119402,-0.012783864358537067
2004-01-13,24.04,24.541044776119403,-0.020416603314581172
2004-01-14,24.25,24.521044776119403,-0.01105355740728342
2004-01-15,24.23,24.2810447761194,-0.0021022479300233377
2004-01-16,23.99,24.451044776119403,-0.018855831329125605
2004-01-20,24.16,24.541044776119403,-0.015526835943439288
2004-01-21,24.25,25.7810447761194,-0.05938645192290981
2004-01-22,25.49,26.551044776119404,-0.03996244912643643
2004-01-23,26.26,27.141044776119404,-0.03246171189749514
2004-01-26,26.85,27.151044776119402,-0.01108777870618749
2004-01-27,26.86,26.161044776119404,0.026717404823167534
2004-01-28,25.87,25.971044776119403,-0.0038906704366515887
2004-01-29,25.68,26.301044776119404,-0.02361293178297219
2004-01-30,26.01,26.341044776119404,-0.012567640309374739
2004-02-02,26.05,25.7610447761194,0.011216750966112299
2004-02-03,25.47,25.791044776119403,-0.01244791666666667
2004-02-04,25.5,26.391044776119404,-0.03376314896504928
2004-02-05,26.1,26.391044776119404,-0.011028164234815008
2004-02-06,26.1,26.451044776119403,-0.013271489995598684
2004-02-09,26.16,26.791044776119403,-0.023554317548746484
2004-02-10,26.5,26.8510447761194,-0.013073784616068673
2004-02-11,26.56,27.0110447761194,-0.016698531280736506
2004-02-12,26.72,27.0310447761194,-0.011506946131589979
2004-02-13,26.74,27.2810447761194,-0.019832260111717126
2004-02-17,26.99,27.291044776119403,-0.011030899644517422
2004-02-18,27.0,26.7610447761194,0.008929218790958204
2004-02-19,26.47,26.711044776119405,-0.009024161283833765
2004-02-20,26.42,26.241044776119402,0.006819668401444767
2004-02-23,25.95,26.681044776119403,-0.02739940591733192
2004-02-24,26.39,26.361044776119403,0.0010984095708841402
2004-02-25,26.07,26.361044776119403,-0.011040714758887793
2004-02-26,26.07,26.501044776119404,-0.016265199344435932
2004-02-27,26.21,26.641044776119404,-0.016179724922266714
2004-03-01,26.35,26.571044776119404,-0.008319009582869907
2004-03-02,26.28,26.771044776119403,-0.018342383729357814
2004-03-03,26.48,26.991044776119402,-0.018933864189338623
2004-03-04,26.7,27.211044776119405,-0.018780784799850903
2004-03-05,26.92,27.071044776119404,-0.0055795695130557155
2004-03-08,26.78,27.161044776119404,-0.01402909126877272
2004-03-09,26.87,26.731044776119404,0.005198271337480076
2004-03-10,26.44,26.1910447761194,0.009505356735810544
2004-03-11,25.9,26.111044776119403,-0.008082586427656913
2004-03-12,25.82,25.641044776119404,0.006979248522948733
2004-03-15,25.35,25.611044776119403,-0.010192664079163527
2004-03-16,25.32,26.141044776119404,-0.03140826172599853
2004-03-17,25.85,26.431044776119403,-0.021983420672208154
2004-03-18,26.14,26.371044776119405,-0.008761305366582595
2004-03-19,26.08,25.841044776119404,0.009247119299968132
2004-03-22,25.55,25.7610447761194,-0.008192399724216148
2004-03-23,25.47,25.891044776119404,-0.01626217789819573
2004-03-24,25.6,25.891044776119404,-0.011241136795987816
2004-03-25,25.6,25.571044776119404,0.0011323441859378836
2004-03-26,25.28,26.171044776119402,-0.03404696999076107
2004-03-29,25.88,25.911044776119404,-0.0011981290753669827
2004-03-30,25.62,26.111044776119403,-0.018806017925736218
2004-03-31,25.82,26.240303030303032,-0.016017460995692567
2004-04-01,25.96,26.52030303030303,-0.02112732383422644
2004-04-02,26.24,27.04030303030303,-0.02959667387625653
2004-04-05,26.76,27.38030303030303,-0.022655082729234555
2004-04-06,27.1,27.48030303030303,-0.013839113414566895
2004-04-07,27.2,27.37030303030303,-0.006222182856889802
2004-04-08,27.09,27.42030303030303,-0.012045929249505538
2004-04-12,27.14,27.240303030303032,-0.003682155451481206
2004-04-13,26.96,26.78030303030303,0.006710042432814811
2004-04-14,26.5,26.76030303030303,-0.009727207872357369
2004-04-15,26.48,26.75030303030303,-0.010104671711450464
2004-04-16,26.47,26.43030303030303,0.0015019490942445035
2004-04-19,26.15,25.740303030303032,0.015916555808012323
2004-04-20,25.46,26.15030303030303,-0.02639751552795022
2004-04-21,25.87,26.26030303030303,-0.014862853252403108
2004-04-22,25.98,26.04030303030303,-0.00231575762512648
2004-04-23,25.76,25.76030303030303,-1.176346033948672e-05
2004-04-26,25.48,25.46030303030303,0.0007736345350455309
2004-04-27,25.18,24.96030303030303,0.008801855066833397
2004-04-28,24.68,24.64030303030303,0.0016110585023305646
2004-04-29,24.36,24.79030303030303,-0.017357715626833525
2004-04-30,24.51,25.43030303030303,-0.03618922783603429
2004-05-03,25.15,24.98030303030303,0.006793231030508773
2004-05-04,24.7,24.92030303030303,-0.008840303026618312
2004-05-05,24.64,24.990303030303032,-0.014017558325653656
2004-05-06,24.71,24.53030303030303,0.007325509573810951
2004-05-07,24.25,24.54030303030303,-0.011829643258461586
2004-05-10,24.26,24.66030303030303,-0.016232689022966595
2004-05-11,24.38,24.71030303030303,-0.013367016580005942
2004-05-12,24.43,25.47030303030303,-0.04084376338457141
2004-05-13,25.19,25.27030303030303,-0.0031777628549500836
2004-05-14,24.99,24.85030303030303,0.0056215398873251665
2004-05-17,24.57,25.10030303030303,-0.021127355700160555
2004-05-18,24.82,24.75030303030303,0.0028160047015035605
2004-05-19,24.47,24.75030303030303,-0.011325236299524977
2004-05-20,24.47,24.48030303030303,-0.00042087021105408073
2004-05-21,24.2,24.34030303030303,-0.005764226933755001
2004-05-24,24.06,24.43030303030303,-0.015157529149094517
2004-05-25,24.15,24.89030303030303,-0.02974262825975804
2004-05-26,24.61,24.740303030303032,-0.005266832428989732
2004-05-27,24.46,24.79030303030303,-0.013323880305104563
2004-05-28,24.51,24.490303030303032,0.000804276275087279
2004-06-01,24.21,24.77030303030303,-0.02261995057620314
2004-06-02,24.49,25.06030303030303,-0.022757228019685827
2004-06-03,24.78,24.93030303030303,-0.006028929135772354
2004-06-04,24.65,25.240303030303032,-0.02338731946262007
2004-06-07,24.96,25.57030303030303,-0.023867649498708232
2004-06-08,25.29,25.05030303030303,0.009568625553431742
2004-06-09,24.77,25.22030303030303,-0.017854782702728667
2004-06-10,24.94,25.23030303030303,-0.011506125390343458
2004-06-14,24.95,25.64030303030303,-0.026922576908985696
2004-06-15,25.36,25.69030303030303,-0.012857109155677282
2004-06-16,25.41,25.61030303030303,-0.007821189388740324
2004-06-17,25.33,25.26030303030303,0.0027591501817438857
2004-06-18,24.98,25.22030303030303,-0.009528157929518
2004-06-21,24.94,25.12030303030303,-0.007177581818401113
2004-06-22,24.84,25.39030303030303,-0.02167374803074429
2004-06-23,25.11,25.26030303030303,-0.00595016734845677
2004-06-24,24.98,25.56030303030303,-0.022703292273767217
2004-06-25,25.28,24.97030303030303,0.012402611587097434
2004-06-28,24.69,25.02030303030303,-0.013201400075090408
2004-06-29,24.74,25.03030303030303,-0.011598062953995236
2004-06-30,24.75,24.491818181818182,0.010541553765635925
2004-07-01,24.31,24.25181818181818,0.0023990703602354557
2004-07-02,24.07,24.12181818181818,-0.0021481872314765837
2004-07-06,23.94,24.10181818181818,-0.006713940856970413
2004-07-07,23.92,23.76181818181818,0.00665697451985614
2004-07-08,23.58,23.431818181818183,0.006323957322987184
2004-07-09,23.25,23.491818181818182,-0.010293719283309466
2004-07-12,23.31,23.771818181818183,-0.01942712914451805
2004-07-13,23.59,23.66181818181818,-0.0030351928692177177
2004-07-14,23.48,23.931818181818183,-0.01887939221272561
2004-07-15,23.75,23.591818181818184,0.006704943932796414
2004-07-16,23.41,23.44181818181818,-0.001357325680601873
2004-07-19,23.26,24.181818181818183,-0.038120300751879665
2004-07-20,24.0,24.081818181818182,-0.003397508493771295
2004-07-21,23.9,24.181818181818183,-0.011654135338346028
2004-07-22,24.0,24.111818181818183,-0.004637484447460705
2004-07-23,23.93,24.311818181818182,-0.015705044310660776
2004-07-26,24.13,24.331818181818182,-0.008294414347095103
2004-07-27,24.15,24.48181818181818,-0.013553657630894889
2004-07-28,24.3,24.48181818181818,-0.0074266617155587245
2004-07-29,24.3,24.30181818181818,-7.48166990871546e-05
2004-07-30,24.12,24.331818181818182,-0.008705398841770906
2004-08-02,24.15,23.991818181818182,0.006593156757985552
2004-08-03,23.81,24.591818181818184,-0.031791800672803294
2004-08-04,24.41,24.19181818181818,0.00901882680094701
2004-08-05,24.01,23.89181818181818,0.0049465393249876755
2004-08-06,23.71,23.96181818181818,-0.01050914333409203
2004-08-09,23.78,24.12181818181818,-0.014170498228687656
2004-08-10,23.94,24.271818181818183,-0.013670924004644425
2004-08-11,24.09,23.98181818181818,0.004510993176648936
2004-08-12,23.8,23.75181818181818,0.00202855283806036
2004-08-13,23.57,24.50181818181818,-0.03803057287028788
2004-08-16,24.32,24.62181818181818,-0.012258159799143353
2004-08-17,24.44,24.89181818181818,-0.018151272780395078
2004-08-18,24.71,25.00181818181818,-0.011671878408842873
2004-08-19,24.82,25.28181818181818,-0.018266810499820152
2004-08-20,25.1,25.12181818181818,-0.0008684953318375266
2004-08-23,24.94,25.341818181818184,-0.015855933419428925
2004-08-24,25.16,24.71181818181818,0.018136335209506083
2004-08-25,24.53,24.421818181818182,0.004429720071471133
2004-08-26,24.24,24.451818181818183,-0.008662676134885028
2004-08-27,24.27,24.271818181818183,-7.490917262831243e-05
2004-08-30,24.09,24.581818181818182,-0.020007396449704173
2004-08-31,24.4,24.50181818181818,-0.004155535767289997
2004-09-01,24.32,24.82181818181818,-0.020216818048637508
2004-09-02,24.64,24.951818181818183,-0.012496812037745553
2004-09-03,24.77,24.91181818181818,-0.005692807356858731
2004-09-07,24.73,24.78181818181818,-0.0020909757887013214
2004-09-08,24.6,24.991818181818182,-0.015677858208140827
2004-09-09,24.81,25.151818181818182,-0.013590197708461371
2004-09-10,24.97,25.361818181818183,-0.015449136138791397
2004-09-13,25.18,25.76181818181818,-0.02258451549156615
2004-09-14,25.58,25.60181818181818,-0.0008522122008380872
2004-09-15,25.42,25.76181818181818,-0.013268402851295047
2004-09-16,25.58,25.76181818181818,-0.007057661091114498
2004-09-17,25.58,25.78181818181818,-0.00782792665726384
2004-09-20,25.6,26.28181818181818,-0.02594258042199926
2004-09-21,26.1,25.971818181818183,0.004935419510658345
2004-09-22,25.79,26.32181818181818,-0.020204462250466237
2004-09-23,26.14,26.82181818181818,-0.025420281995661487
2004-09-24,26.64,26.71181818181818,-0.0026886294796309995
2004-09-27,26.53,26.32181818181818,0.007909097188644187
2004-09-28,26.14,26.23181818181818,-0.0035002599202910156
2004-09-29,26.05,26.541818181818183,-0.01852993560761751
2004-09-30,26.36,26.90793893129771,-0.02036346717958326
2004-10-01,26.74,27.05793893129771,-0.011750301163181098
2004-10-04,26.89,26.76793893129771,0.004559972623053632
2004-10-05,26.6,27.00793893129771,-0.01510440809035496
2004-10-06,26.84,26.73793893129771,0.003817088107072708
2004-10-07,26.57,26.19793893129771,0.014201921367860137
2004-10-08,26.03,26.55793893129771,-0.019878761400251133
2004-10-11,26.39,26.33793893129771,0.0019766568993151434
2004-10-12,26.17,26.17793893129771,-0.00030326800435065415
2004-10-13,26.01,26.16793893129771,-0.00603558926487735
2004-10-14,26.0,26.06793893129771,-0.002606225658145167
2004-10-15,25.9,26.56793893129771,-0.025140788415124793
2004-10-18,26.4,26.42793893129771,-0.0010571740524428774
2004-10-19,26.26,26.39793893129771,-0.005225367467388331
2004-10-20,26.23,26.16793893129771,0.0023716452742124083
2004-10-21,26.0,25.86793893129771,0.005105202585061974
2004-10-22,25.7,25.85793893129771,-0.006107947416742698
2004-10-25,25.69,25.94793893129771,-0.009940632740837452
2004-10-26,25.78,26.73793893129771,-0.035826954865859406
2004-10-27,26.57,26.84793893129771,-0.01035233773471167
2004-10-28,26.68,26.31793893129771,0.013757196931242888
2004-10-29,26.15,26.59793893129771,-0.01684111436058011
2004-11-01,26.43,26.61793893129771,-0.007060611709373554
2004-11-02,26.45,27.01793893129771,-0.021020808905589994
2004-11-03,26.85,27.26793893129771,-0.015327118501721637
2004-11-04,27.1,26.96793893129771,0.0048969655797102
2004-11-05,26.8,27.13793893129771,-0.01245263806338559
2004-11-08,26.97,26.94793893129771,0.0008186551393980501
2004-11-09,26.78,27.41793893129771,-0.023267209577503944
2004-11-10,27.25,27.34793893129771,-0.0035812180049014097
2004-11-11,27.18,27.45793893129771,-0.01012235230011771
2004-11-12,27.29,27.48793893129771,-0.007200937538184626
2004-11-15,27.32,27.46793893129771,-0.00538587666398016
2004-11-16,27.3,27.28793893129771,0.00044199265956490486
2004-11-17,27.12,27.41793893129771,-0.010866569221131717
2004-11-18,27.25,27.15793893129771,0.0033898400366529913
2004-11-19,26.99,27.44793893129771,-0.01668390958038546
2004-11-22,27.28,27.75793893129771,-0.017218098666497927
2004-11-23,27.59,28.24793893129771,-0.023291572985126296
2004-11-24,28.08,28.40793893129771,-0.011543918483167936
2004-11-26,28.24,28.20793893129771,0.0011365973522692308
2004-11-29,28.04,27.78793893129771,0.00907088033140857
2004-11-30,27.62,27.85793893129771,-0.008541153453042849
2004-12-01,27.69,27.86793893129771,-0.006385076834579673
2004-12-02,27.7,28.11793893129771,-0.014863782595121555
2004-12-03,27.95,28.21793893129771,-0.009495340249692341
2004-12-06,28.05,27.97793893129771,0.002575638930345958
2004-12-07,27.81,28.16793893129771,-0.012707317073170743
2004-12-08,28.0,27.84793893129771,0.00546040657003144
2004-12-09,27.68,27.89793893129771,-0.007812008329160514
2004-12-10,27.73,28.437938931297708,-0.02489417158564111
2004-12-13,28.27,28.54793893129771,-0.009735866815695049
2004-12-14,28.38,28.38793893129771,-0.00027965860138434717
2004-12-15,28.22,28.17793893129771,0.0014926950052962518
2004-12-16,28.01,28.21793893129771,-0.007369033287795257
2004-12-17,28.05,28.187938931297708,-0.0048935444210342904
2004-12-20,28.02,28.05793893129771,-0.001352163870290246
2004-12-21,27.89,28.20793893129771,-0.011271257076671648
2004-12-22,28.04,27.96793893129771,0.0025765598558873393
2004-12-23,27.8,27.76793893129771,0.0011546074334727319
2004-12-27,27.6,27.91793893129771,-0.01138833823227825
2004-12-28,27.75,28.16793893129771,-0.014837398373983679
2004-12-29,28.0,28.21793893129771,-0.007723417781444808
2004-12-30,28.05,28.26793893129771,-0.0077097566903404635
2004-12-31,28.1,29.056946564885497,-0.03293348675672403
2005-01-03,28.66,28.056946564885497,0.021493908245498572
2005-01-04,27.66,28.226946564885495,-0.020085295573230022
2005-01-05,27.83,27.996946564885498,-0.0059630275929764
2005-01-06,27.6,27.876946564885497,-0.00993460902329757
2005-01-07,27.48,27.766946564885497,-0.010334105848295638
2005-01-10,27.37,27.706946564885495,-0.012161086177302716
2005-01-11,27.31,27.746946564885498,-0.01574755491973545
2005-01-12,27.35,27.626946564885497,-0.010024508652631936
2005-01-13,27.23,27.926946564885498,-0.024956060386559287
2005-01-14,27.53,28.446946564885497,-0.0322335672404771
2005-01-18,28.05,28.226946564885495,-0.006268710803655098
2005-01-19,27.83,28.516946564885497,-0.024089064490914858
2005-01-20,28.12,28.396946564885496,-0.009752688172043
2005-01-21,28.0,28.776946564885495,-0.026998923014075027
2005-01-24,28.38,28.496946564885498,-0.004103827917816383
2005-01-25,28.1,28.306946564885497,-0.0073108049436250155
2005-01-26,27.91,28.186946564885496,-0.009825348206765616
2005-01-27,27.79,28.326946564885496,-0.018955328053292697
2005-01-28,27.93,28.696946564885497,-0.026725720213869653
2005-01-31,28.3,29.206946564885495,-0.031052426616066886
2005-02-01,28.81,29.496946564885498,-0.023288734763593166
2005-02-02,29.1,30.696946564885497,-0.0520229776440454
2005-02-03,30.3,31.406946564885494,-0.03524527806606692
2005-02-04,31.01,31.126946564885497,-0.003757084384801934
2005-02-07,30.73,30.856946564885497,-0.00411403521792264
2005-02-08,30.46,31.236946564885496,-0.024872679641450235
2005-02-09,30.84,31.296946564885495,-0.014600356106246437
2005-02-10,30.9,31.546946564885495,-0.020507422598090796
2005-02-11,31.15,31.346946564885496,-0.006282799011311457
2005-02-14,30.95,31.716946564885497,-0.024180970993424755
2005-02-15,31.32,31.436946564885496,-0.003720035743424388
2005-02-16,31.04,31.096946564885496,-0.0018312590519674599
2005-02-17,30.7,30.986946564885496,-0.009260240091247485
2005-02-18,30.59,30.646946564885496,-0.0018581480789588989
2005-02-22,30.25,30.416946564885496,-0.005488603681154003
2005-02-23,30.02,30.696946564885497,-0.022052570064407084
2005-02-24,30.3,30.816946564885495,-0.016774749691604085
2005-02-25,30.42,30.786946564885497,-0.011918900892367912
2005-02-28,30.39,30.876946564885497,-0.01577055437985797
2005-03-01,30.48,31.216946564885497,-0.023607259709200856
2005-03-02,30.82,31.036946564885497,-0.006989945497117511
2005-03-03,30.64,31.246946564885498,-0.019424188012263865
2005-03-04,30.85,31.666946564885496,-0.025798084548871003
2005-03-07,31.27,31.146946564885496,0.003950738312603397
2005-03-08,30.75,30.946946564885497,-0.006364006364006358
2005-03-09,30.55,31.016946564885497,-0.015054562637514146
2005-03-10,30.62,30.906946564885494,-0.009284209434376911
2005-03-11,30.51,31.416946564885496,-0.02886806848056911
2005-03-14,31.02,31.226946564885495,-0.0066271790120588925
2005-03-15,30.83,31.006946564885496,-0.005706674938637302
2005-03-16,30.61,31.186946564885496,-0.01849961693701363
2005-03-17,30.79,31.006946564885496,-0.006996708445041855
2005-03-18,30.61,31.066946564885495,-0.014708447897546995
2005-03-21,30.67,30.966946564885497,-0.009589145777201491
2005-03-22,30.57,30.786946564885497,-0.007046706123592594
2005-03-23,30.39,30.916946564885496,-0.017043939438831424
2005-03-24,30.52,31.226946564885495,-0.022638991084720783
2005-03-28,30.83,30.846946564885496,-0.0005493757655996578
2005-03-29,30.45,31.296946564885495,-0.02706163564965003
2005-03-30,30.9,31.086946564885498,-0.006013667649709453
2005-03-31,30.69,30.893100775193798,-0.006574308505699733
2005-04-01,30.49,31.0831007751938,-0.01908113284718138
2005-04-04,30.68,31.2731007751938,-0.018965205256021633
2005-04-05,30.87,31.003100775193797,-0.0042931439715956365
2005-04-06,30.6,31.2731007751938,-0.02152331423840481
2005-04-07,30.87,31.2031007751938,-0.010675245950511836
2005-04-08,30.8,31.1731007751938,-0.011968677029738917
2005-04-11,30.77,31.7031007751938,-0.029432476709783217
2005-04-12,31.3,31.2731007751938,0.0008601393574485527
2005-04-13,30.87,30.8331007751938,0.0011967406416641957
2005-04-14,30.43,30.4031007751938,0.0008847526772055581
2005-04-15,30.0,30.6531007751938,-0.02130618954289687
2005-04-18,30.25,31.3531007751938,-0.03518314769257391
2005-04-19,30.95,31.123100775193798,-0.005561810066552431
2005-04-20,30.72,32.993100775193795,-0.0688962456327491
2005-04-21,32.59,33.203100775193796,-0.018465166230855257
2005-04-22,32.8,34.2731007751938,-0.042981251823587585
2005-04-25,33.87,33.353100775193795,0.01549778619655795
2005-04-26,32.95,33.993100775193795,-0.030685661249090557
2005-04-27,33.59,33.5931007751938,-9.230392914738594e-05
2005-04-28,33.19,34.0531007751938,-0.025345732269483445
2005-04-29,33.65,34.9431007751938,-0.03700589662929332
2005-05-02,34.54,35.0431007751938,-0.014356628382324321
2005-05-03,34.64,35.4431007751938,-0.022658874580067212
2005-05-04,35.04,35.1631007751938,-0.003500850962513513
2005-05-05,34.76,35.203100775193796,-0.012586981414604015
2005-05-06,34.8,35.0131007751938,-0.006086315421248822
