date,ABT,dcf,Deviation
2014-02-04,36.25,38.55775095298602,-0.05985180400692691
2014-02-05,36.35,38.857750952986024,-0.06453669838020604
2014-02-06,36.65,39.387750952986025,-0.06950767400387647
2014-02-07,37.18,39.367750952986015,-0.05557215995393494
2014-02-10,37.16,40.15775095298603,-0.07464937357910295
2014-02-11,37.95,40.46775095298602,-0.062216231287749446
2014-02-12,38.26,40.927750952986024,-0.06518195822806117
2014-02-13,38.72,41.01775095298602,-0.05601845297709451
2014-02-14,38.81,41.137750952986025,-0.056584302716166324
2014-02-18,38.93,40.96775095298602,-0.04974036664410786
2014-02-19,38.76,41.15775095298603,-0.058257579616654676
2014-02-20,38.95,41.027750952986025,-0.050642574957787234
2014-02-21,38.82,41.187750952986015,-0.05748677454344853
2014-02-24,38.98,41.457750952986025,-0.05976568665762527
2014-02-25,39.25,41.597750952986026,-0.05643937230259066
2014-02-26,39.39,41.997750952986024,-0.06209263338661264
2014-02-27,39.79,41.987750952986026,-0.05234266906667284
2014-02-28,39.78,41.53775095298602,-0.04231695054880347
2014-03-03,39.33,42.327750952986015,-0.07082235378666013
2014-03-04,40.12,41.997750952986024,-0.04471075022774573
2014-03-05,39.79,41.937750952986015,-0.05121283102171437
2014-03-06,39.73,41.777750952986025,-0.049015346835937446
2014-03-07,39.57,42.027750952986025,-0.05847924043652408
2014-03-10,39.82,41.917750952986026,-0.050044453848175574
2014-03-11,39.71,41.867750952986015,-0.05153730267023393
2014-03-12,39.66,41.437750952986015,-0.04290172396187719
2014-03-13,39.23,41.177750952986024,-0.04730105233794424
2014-03-14,38.97,41.71775095298602,-0.06586527054352986
2014-03-17,39.51,41.937750952986015,-0.057889393155766244
2014-03-18,39.73,41.65775095298603,-0.0462759248611776
2014-03-19,39.45,41.077750952986015,-0.03962609722350652
2014-03-20,38.87,40.597750952986026,-0.04255779969158491
2014-03-21,38.39,40.637750952986025,-0.05531189350479693
2014-03-24,38.43,40.607750952986024,-0.05362894772250093
2014-03-25,38.4,40.76775095298602,-0.05807901828375439
2014-03-26,38.56,40.65775095298603,-0.051595351533628264
2014-03-27,38.45,40.51775095298602,-0.051033211477737095
2014-03-28,38.31,40.71775095298602,-0.059132709853402354
2014-03-31,38.51,39.80101504111609,-0.03243673659534607
2014-04-01,38.47,39.91101504111609,-0.036105697628375566
2014-04-02,38.58,39.98101504111609,-0.035042007804836794
2014-04-03,38.65,39.96101504111609,-0.032807350858510054
2014-04-04,38.63,39.50101504111609,-0.022050447063435175
2014-04-07,38.17,38.95101504111609,-0.020051211509935163
2014-04-08,37.62,38.96101504111609,-0.034419407186925266
2014-04-09,37.63,38.59101504111609,-0.024902559315742034
2014-04-10,37.26,38.35101504111609,-0.02844813989789885
2014-04-11,37.02,39.07101504111609,-0.05249454202706838
2014-04-14,37.74,39.30101504111609,-0.03971945863186932
2014-04-15,37.97,39.71101504111609,-0.043842118850738965
2014-04-16,38.38,40.26101504111609,-0.046720507150530666
2014-04-17,38.93,40.04101504111609,-0.027746924996163158
2014-04-21,38.71,39.93101504111609,-0.030578111772486594
2014-04-22,38.6,39.93101504111609,-0.03333286268194213
2014-04-23,38.6,39.76101504111609,-0.029199834056437002
2014-04-24,38.43,39.36101504111609,-0.023653227442014924
2014-04-25,38.03,39.70101504111609,-0.04208998282249232
2014-04-28,38.37,39.87101504111609,-0.0376467727136669
2014-04-29,38.54,40.07101504111609,-0.038207543271493005
2014-04-30,38.74,40.00101504111609,-0.03152457605938053
2014-05-01,38.67,39.89101504111609,-0.030608773425734537
2014-05-02,38.56,40.17101504111609,-0.04010391670380187
2014-05-05,38.84,39.91101504111609,-0.02683507397676388
2014-05-06,38.58,40.02101504111609,-0.03600645909744282
2014-05-07,38.69,40.061015041116086,-0.03422317282048304
2014-05-08,38.73,40.32101504111609,-0.039458705082044854
2014-05-09,38.99,40.60101504111609,-0.039679181406785946
2014-05-12,39.27,40.991015041116086,-0.04198517746852126
2014-05-13,39.66,41.26101504111609,-0.038802124463508725
2014-05-14,39.93,40.57101504111609,-0.015799827548471868
2014-05-15,39.24,40.39101504111609,-0.02849680900428997
2014-05-16,39.06,40.96101504111609,-0.04641034991949977
2014-05-19,39.63,40.87101504111609,-0.03036418449279099
2014-05-20,39.54,40.89101504111609,-0.03303941073014793
2014-05-21,39.56,40.98101504111609,-0.03467495960484113
2014-05-22,39.65,40.93101504111609,-0.031296928254266
2014-05-23,39.6,40.91101504111609,-0.03204552709822772
2014-05-27,39.58,41.00101504111609,-0.0346580454091463
2014-05-28,39.67,40.93101504111609,-0.030808301231947777
2014-05-29,39.6,41.34101504111609,-0.04211350493897026
2014-05-30,40.01,41.131015041116086,-0.027254738060694117
2014-06-02,39.8,41.15101504111609,-0.032830661400848116
2014-06-03,39.82,41.08101504111609,-0.030695810214377506
2014-06-04,39.75,41.48101504111609,-0.04173029612222123
2014-06-05,40.15,41.381015041116086,-0.02974830462454714
2014-06-06,40.05,41.46101504111609,-0.03403233229376601
2014-06-09,40.13,41.86101504111609,-0.041351482743929524
2014-06-10,40.53,41.33101504111609,-0.0193804831630493
2014-06-11,40.0,41.14101504111609,-0.02773424622547027
2014-06-12,39.81,41.12101504111609,-0.03188187450638624
2014-06-13,39.79,41.23101504111609,-0.03494978330460918
2014-06-16,39.9,41.19101504111609,-0.03134215167621923
2014-06-17,39.86,41.70101504111609,-0.04414796712504232
2014-06-18,40.37,42.33101504111609,-0.04632572687452352
2014-06-19,41.0,42.18101504111609,-0.027998734500933486
2014-06-20,40.85,42.061015041116086,-0.028791864388728494
2014-06-23,40.73,41.78101504111609,-0.025155325692346353
2014-06-24,40.45,42.03101504111609,-0.03761543801807998
2014-06-25,40.7,41.95101504111609,-0.029820852722871383
2014-06-26,40.62,41.87101504111609,-0.02987782932626859
2014-06-27,40.54,42.23101504111609,-0.04004201744783353
2014-06-30,40.9,43.509872026721084,-0.0599834452539475
2014-07-01,41.18,44.11987202672109,-0.06663373875927303
2014-07-02,41.79,44.219872026721085,-0.0549497751882404
2014-07-03,41.89,43.83987202672109,-0.04447713774193074
2014-07-07,41.51,43.37987202672108,-0.04310459988377291
2014-07-08,41.05,43.599872026721094,-0.05848347502392559
2014-07-09,41.27,43.569872026721086,-0.05278583387416391
2014-07-10,41.24,43.62987202672108,-0.05477604942910219
2014-07-11,41.3,44.149872026721084,-0.06454994988425433
2014-07-14,41.82,43.499872026721086,-0.0386178613511593
2014-07-15,41.17,43.37987202672108,-0.050942336237410846
2014-07-16,41.05,44.22987202672109,-0.07189421721139055
2014-07-17,41.9,45.05987202672109,-0.0701260763645144
2014-07-18,42.73,45.289872026721085,-0.05652195319100839
2014-07-21,42.96,45.41987202672109,-0.05415849752447366
2014-07-22,43.09,45.29987202672109,-0.04878318476082111
2014-07-23,42.97,45.219872026721085,-0.04975405559289514
2014-07-24,42.89,45.36987202672109,-0.054659004223343244
2014-07-25,43.04,45.259872026721084,-0.049047244884176666
2014-07-28,42.93,45.079872026721084,-0.047690286819065286
2014-07-29,42.75,45.18987202672108,-0.053991567519340866
2014-07-30,42.86,44.44987202672108,-0.03576775262176968
2014-07-31,42.12,44.359872026721085,-0.050493203077138116
2014-08-01,42.03,44.719872026721085,-0.06014936771540458
2014-08-04,42.39,44.109872026721085,-0.038990637417383844
2014-08-05,41.78,44.099872026721094,-0.052604960515881594
2014-08-06,41.77,43.859872026721085,-0.047648840047865515
2014-08-07,41.53,44.01987202672109,-0.05656245491149259
2014-08-08,41.69,44.37987202672108,-0.06061017988293238
2014-08-11,42.05,43.899872026721084,-0.042138437797611394
2014-08-12,41.57,44.48987202672108,-0.0656300387865214
2014-08-13,42.16,44.65987202672109,-0.05597579915198503
2014-08-14,42.33,44.389872026721086,-0.04640409923869837
2014-08-15,42.06,44.55987202672108,-0.056101418451605656
2014-08-18,42.23,44.86987202672109,-0.05883395488957455
2014-08-19,42.54,44.469872026721085,-0.043397292116367336
2014-08-20,42.14,44.649872026721084,-0.056212300568723506
2014-08-21,42.32,44.43987202672108,-0.04770202815720159
2014-08-22,42.11,44.819872026721086,-0.06046139589835264
2014-08-25,42.49,45.12987202672109,-0.05849500360111892
2014-08-26,42.8,44.929872026721085,-0.047404364416048006
2014-08-27,42.6,44.679872026721085,-0.046550536793776076
2014-08-28,42.35,44.569872026721086,-0.04980656048081533
2014-08-29,42.24,44.55987202672108,-0.052061909543410057
2014-09-02,42.23,45.08987202672109,-0.06342603999909957
2014-09-03,42.76,45.22987202672109,-0.05460709739045755
2014-09-04,42.9,45.27987202672109,-0.05255915973695002
2014-09-05,42.95,45.139872026721086,-0.048513031348976
2014-09-08,42.81,45.15987202672109,-0.052034514741996385
2014-09-09,42.83,45.22987202672109,-0.0530594476434354
2014-09-10,42.9,44.889872026721086,-0.044327861427998716
2014-09-11,42.56,44.87987202672109,-0.0516907005737417
2014-09-12,42.55,45.04987202672109,-0.055491212610732976
2014-09-15,42.72,45.22987202672109,-0.05549146867447019
2014-09-16,42.9,45.70987202672109,-0.0614718856591524
2014-09-17,43.38,46.01987202672109,-0.05736374115052434
2014-09-18,43.69,45.91987202672109,-0.048560066226306375
2014-09-19,43.59,45.72987202672109,-0.046793746229394806
2014-09-22,43.4,44.829872026721084,-0.03189551881541852
2014-09-23,42.5,44.95987202672109,-0.05471261184327003
2014-09-24,42.63,44.329872026721084,-0.038345971892191244
2014-09-25,42.0,44.33987202672109,-0.05277128507071427
2014-09-26,42.01,44.22987202672109,-0.05018942911207103
2014-09-29,41.9,43.919872026721094,-0.04598993424871989
2014-09-30,41.59,43.543551201335575,-0.04486430590612123
2014-10-01,41.18,43.573551201335576,-0.05493128596005303
2014-10-02,41.21,44.153551201335574,-0.06666623909622327
2014-10-03,41.79,44.723551201335574,-0.06559298451344742
2014-10-06,42.36,43.823551201335576,-0.03339645376093969
2014-10-07,41.46,44.503551201335576,-0.06838895142471768
2014-10-08,42.14,43.99355120133558,-0.04213233873421218
2014-10-09,41.63,43.903551201335574,-0.05178513216184677
2014-10-10,41.54,43.28355120133558,-0.040282073742641034
2014-10-13,40.92,43.42355120133557,-0.057654225232011136
2014-10-14,41.06,42.37355120133557,-0.03099931830339886
2014-10-15,40.01,42.35355120133557,-0.055333050827191865
2014-10-16,39.99,43.223551201335574,-0.07480993836609284
2014-10-17,40.86,43.823551201335576,-0.06762462466175623
2014-10-20,41.46,44.753551201335576,-0.07359306944199073
2014-10-21,42.39,43.95355120133558,-0.03557280717031275
2014-10-22,41.59,44.793551201335575,-0.07151813409337493
2014-10-23,42.43,44.823551201335576,-0.053399410291798954
2014-10-24,42.46,44.60355120133557,-0.04805785960090514
2014-10-27,42.24,44.863551201335575,-0.058478455919857564
2014-10-28,42.5,45.10355120133557,-0.05772386279993125
2014-10-29,42.74,45.85355120133557,-0.06790207344387489
2014-10-30,43.49,45.95355120133557,-0.053609593533741284
2014-10-31,43.59,45.653551201335574,-0.04520023408989926
2014-11-03,43.29,45.973551201335574,-0.05837163175807958
2014-11-04,43.61,46.02355120133557,-0.052441655159924605
2014-11-05,43.66,46.05355120133557,-0.05197321680735367
2014-11-06,43.69,45.73355120133557,-0.044683851300746924
2014-11-07,43.37,46.45355120133557,-0.06637923520574507
2014-11-10,44.09,46.613551201335575,-0.05413771609967499
2014-11-11,44.25,46.59355120133557,-0.050297758829517925
2014-11-12,44.23,46.95355120133557,-0.058005222856457817
2014-11-13,44.59,46.17355120133557,-0.03429563375861289
2014-11-14,43.81,46.073551201335576,-0.04912908040112085
2014-11-17,43.71,46.06355120133557,-0.05109356834102119
2014-11-18,43.7,45.793551201335575,-0.045717162054785376
2014-11-19,43.43,46.143551201335576,-0.05880672663219377
2014-11-20,43.78,46.17355120133557,-0.05183814411195509
2014-11-21,43.81,46.683551201335575,-0.06155382629189021
2014-11-24,44.32,46.52355120133557,-0.04736420897449278
2014-11-25,44.16,46.613551201335575,-0.05263600687143699
2014-11-26,44.25,46.87355120133557,-0.05597082222481198
2014-11-28,44.51,46.683551201335575,-0.04655925150084539
2014-12-01,44.32,47.583551201335574,-0.06858570070835679
2014-12-02,45.22,48.043551201335575,-0.05877065976041096
2014-12-03,45.68,47.85355120133557,-0.04542089660578641
2014-12-04,45.49,47.66355120133557,-0.04560195676890033
2014-12-05,45.3,48.073551201335576,-0.057693911350957694
2014-12-08,45.71,47.80355120133557,-0.04379488863741743
2014-12-09,45.44,46.73355120133557,-0.02767928325760549
2014-12-10,44.37,46.823551201335576,-0.052399938458012385
2014-12-11,44.46,46.05355120133557,-0.03460213511807009
2014-12-12,43.69,45.823551201335576,-0.04656014528340169
2014-12-15,43.46,45.763551201335574,-0.050335936369998
2014-12-16,43.4,46.62355120133557,-0.06913997579067366
2014-12-17,44.26,48.13355120133557,-0.08047507621311956
2014-12-18,45.77,48.41355120133557,-0.05460353838415888
2014-12-19,46.05,48.73355120133557,-0.05506578394521
2014-12-22,46.37,48.083551201335574,-0.03563695189984184
2014-12-23,45.72,48.06355120133557,-0.04875942669151856
2014-12-24,45.7,48.21355120133558,-0.05213370802825135
2014-12-26,45.85,47.96355120133558,-0.0440657780418211
2014-12-29,45.6,48.05355120133557,-0.05105868640291833
2014-12-30,45.69,47.38355120133557,-0.035741331293207
2014-12-31,45.02,47.56077275703995,-0.05342160376618066
2015-01-02,44.9,47.57077275703995,-0.056143144251208366
2015-01-05,44.91,47.06077275703995,-0.045702028059414146
2015-01-06,44.4,47.42077275703995,-0.06370146628602746
2015-01-07,44.76,48.34077275703995,-0.07407355225860512
2015-01-08,45.68,47.860772757039946,-0.045564929929368336
2015-01-09,45.2,48.24077275703995,-0.06303325140238747
2015-01-12,45.58,47.27077275703995,-0.03576782562303571
2015-01-13,44.61,46.940772757039944,-0.049653480761890245
2015-01-14,44.28,46.610772757039946,-0.050005022855749814
2015-01-15,43.95,47.150772757039945,-0.06788378153488572
2015-01-16,44.49,46.88077275703995,-0.05099687177577361
2015-01-20,44.22,46.720772757039946,-0.05352592882066842
2015-01-21,44.06,47.150772757039945,-0.06555083991870458
2015-01-22,44.49,46.52077275703995,-0.04365303146716604
2015-01-23,43.86,46.81077275703995,-0.06303618981799819
2015-01-26,44.15,46.34077275703995,-0.04727527459513792
2015-01-27,43.68,46.07077275703995,-0.05189348070300426
2015-01-28,43.41,47.92077275703995,-0.09412980003285287
2015-01-29,45.26,47.42077275703995,-0.04556595414652265
2015-01-30,44.76,47.89077275703995,-0.06537319355699323
2015-02-02,45.23,48.49077275703995,-0.06724522154715606
2015-02-03,45.83,47.830772757039945,-0.041830241112829736
2015-02-04,45.17,48.31077275703995,-0.06501185093509532
2015-02-05,45.65,48.16077275703995,-0.05213314931025348
2015-02-06,45.5,47.180772757039946,-0.035624104032699555
2015-02-09,44.52,47.580772757039945,-0.06432793289569005
2015-02-10,44.92,47.59077275703995,-0.0561195501210866
2015-02-11,44.93,47.88077275703995,-0.06162750906325121
2015-02-12,45.22,48.75077275703995,-0.07242495979779273
2015-02-13,46.09,49.07077275703995,-0.060744361451130935
2015-02-17,46.41,49.07077275703995,-0.05422316803963967
2015-02-18,46.41,49.27077275703995,-0.05806226687668903
2015-02-19,46.61,50.14077275703995,-0.07041719867678375
2015-02-20,47.48,49.98077275703995,-0.05003469572582209
2015-02-23,47.32,50.13077275703995,-0.05606880968427175
2015-02-24,47.47,50.06077275703995,-0.05175255223513531
2015-02-25,47.4,50.27077275703995,-0.05710619908141212
2015-02-26,47.61,50.03077275703995,-0.04838567592780818
2015-02-27,47.37,49.88077275703995,-0.05033548235648755
2015-03-02,47.22,49.75077275703995,-0.05086901402314059
2015-03-03,47.09,49.67077275703995,-0.0519575721051001
2015-03-04,47.01,50.10077275703995,-0.06169111945694783
2015-03-05,47.44,49.16077275703995,-0.03500296395958369
2015-03-06,46.5,49.49077275703995,-0.06043091652098964
2015-03-09,46.83,48.830772757039945,-0.040973604226885674
2015-03-10,46.17,48.96077275703995,-0.05700017789524503
2015-03-11,46.3,49.91077275703995,-0.07234455724852806
2015-03-12,47.25,49.540772757039946,-0.04624014987159075
2015-03-13,46.88,50.49077275703995,-0.07151351741861578
2015-03-16,47.83,49.75077275703995,-0.0386078979400003
2015-03-17,47.09,50.05077275703995,-0.05915538550048649
2015-03-18,47.39,50.10077275703995,-0.05410640610646156
2015-03-19,47.44,50.13077275703995,-0.05367507040198338
2015-03-20,47.47,50.13077275703995,-0.05307663558141129
2015-03-23,47.47,49.66077275703995,-0.044114753665998596
2015-03-24,47.0,49.190772757039944,-0.04453625414385087
2015-03-25,46.53,49.16077275703995,-0.053513657526126135
2015-03-26,46.5,49.440772757039944,-0.059480719921013
2015-03-27,46.78,49.74077275703995,-0.059524060301634596
2015-03-30,47.08,48.99077275703995,-0.03900270703048614
2015-03-31,46.33,48.018618436897285,-0.03516591047108841
2015-04-01,45.89,48.25861843689729,-0.049081770544145975
2015-04-02,46.13,48.42861843689728,-0.04746405144496102
2015-04-06,46.3,48.31861843689728,-0.04177723830273716
2015-04-07,46.19,48.73861843689728,-0.0522915609558573
2015-04-08,46.61,49.128618436897284,-0.051265810377556176
2015-04-09,47.0,49.27861843689728,-0.04623949512332859
2015-04-10,47.15,48.658618436897285,-0.031004136273489413
2015-04-13,46.53,48.82861843689729,-0.04707522986479462
2015-04-14,46.7,48.95861843689728,-0.046133214314623916
2015-04-15,46.83,48.64861843689729,-0.0373827355294013
2015-04-16,46.52,48.378618436897284,-0.03841817928971192
2015-04-17,46.25,48.75861843689729,-0.05144974401077229
2015-04-20,46.63,49.24861843689728,-0.053171409067089614
2015-04-21,47.12,50.478618436897285,-0.06653546671638522
2015-04-22,48.35,50.588618436897285,-0.04425142464978893
2015-04-23,48.46,50.448618436897284,-0.0394186897186235
2015-04-24,48.32,49.618618436897286,-0.026171999096444187
2015-04-27,47.49,49.71861843689729,-0.044824625200031276
2015-04-28,47.59,49.298618436897286,-0.03465854604190033
2015-04-29,47.17,48.548618436897286,-0.02839665640926925
2015-04-30,46.42,48.81861843689728,-0.049133271561089376
2015-05-01,46.69,49.128618436897284,-0.04963743159253586
2015-05-04,47.0,48.978618436897285,-0.040397595931508046
2015-05-05,46.85,48.66861843689728,-0.037367373377472424
2015-05-06,46.54,48.628618436897284,-0.04295039637220155
2015-05-07,46.5,49.698618436897284,-0.06436030894819733
2015-05-08,47.57,49.45861843689728,-0.03818583083364757
2015-05-11,47.33,49.25861843689729,-0.039152913705201575
