date,NTRS,dcf,Deviation
2006-07-12,53.72,4356000053.0,-0.9999999876675851
2006-07-13,53.0,4356000053.15,-0.9999999878328744
2006-07-14,53.15,4356000054.08,-0.9999999877984391
2006-07-17,54.08,4356000054.49,-0.9999999875849405
2006-07-18,54.49,4356000056.7,-0.9999999874908174
2006-07-19,56.7,4356000057.0,-0.9999999869834713
2006-07-20,57.0,4356000056.0,-0.9999999869146007
2006-07-21,56.0,4356000056.96,-0.9999999871441692
2006-07-24,56.96,4356000057.45,-0.9999999869237834
2006-07-25,57.45,4356000057.33,-0.999999986811295
2006-07-26,57.33,4356000056.85,-0.9999999868388432
2006-07-27,56.85,4356000057.780001,-0.999999986949036
2006-07-28,57.78,4356000057.110001,-0.9999999867355374
2006-07-31,57.11,4356000056.52,-0.9999999868893482
2006-08-01,56.52,4356000056.57,-0.9999999870247935
2006-08-02,56.57,4356000056.87,-0.9999999870133152
2006-08-03,56.87,4356000057.26,-0.9999999869444446
2006-08-04,57.26,4356000057.469999,-0.999999986854913
2006-08-07,57.47,4356000056.969999,-0.9999999868067035
2006-08-08,56.97,4356000056.26,-0.9999999869214877
2006-08-09,56.26,4356000056.12,-0.9999999870844813
2006-08-10,56.12,4356000056.24,-0.999999987116621
2006-08-11,56.24,4356000056.26,-0.9999999870890727
2006-08-14,56.26,4356000057.190001,-0.9999999870844813
2006-08-15,57.19,4356000057.5,-0.9999999868709827
2006-08-16,57.5,4356000057.45,-0.9999999867998165
2006-08-17,57.45,4356000057.41,-0.999999986811295
2006-08-18,57.41,4356000057.08,-0.9999999868204776
2006-08-21,57.08,4356000057.01,-0.9999999868962353
2006-08-22,57.01,4356000057.0,-0.9999999869123051
2006-08-23,57.0,4356000056.37,-0.9999999869146007
2006-08-24,56.37,4356000055.85,-0.9999999870592288
2006-08-25,55.85,4356000056.0,-0.9999999871786044
2006-08-28,56.0,4356000055.9,-0.9999999871441692
2006-08-29,55.9,4356000056.17,-0.999999987167126
2006-08-30,56.17,4356000055.99,-0.9999999871051425
2006-08-31,55.99,4356000056.139999,-0.9999999871464648
2006-09-01,56.14,4356000056.52,-0.9999999871120295
2006-09-05,56.52,4356000056.0,-0.9999999870247935
2006-09-06,56.0,4356000055.68,-0.9999999871441692
2006-09-07,55.68,4356000056.49,-0.9999999872176311
2006-09-08,56.49,4356000056.25,-0.9999999870316806
2006-09-11,56.25,4356000056.79,-0.9999999870867771
2006-09-12,56.79,4356000056.969999,-0.9999999869628101
2006-09-13,56.97,4356000056.860001,-0.9999999869214877
2006-09-14,56.86,4356000057.3,-0.9999999869467403
2006-09-15,57.3,4356000057.01,-0.9999999868457302
2006-09-18,57.01,4356000057.389999,-0.9999999869123051
2006-09-19,57.39,4356000057.860001,-0.9999999868250691
2006-09-20,57.86,4356000057.6,-0.9999999867171719
2006-09-21,57.6,4356000057.23,-0.9999999867768596
2006-09-22,57.23,4356000057.91,-0.9999999868618
2006-09-25,57.91,4356000058.139999,-0.9999999867056935
2006-09-26,58.14,4356000058.4,-0.9999999866528927
2006-09-27,58.4,4356000058.52,-0.999999986593205
2006-09-28,58.52,4356000058.43,-0.9999999865656567
2006-09-29,58.43,1912000058.15,-0.9999999694403775
2006-10-02,58.15,1912000059.58,-0.999999969586821
2006-10-03,59.58,1912000060.15,-0.9999999688389131
2006-10-04,60.15,1912000060.0,-0.999999968540796
2006-10-05,60.0,1912000060.0,-0.9999999686192479
2006-10-06,60.0,1912000059.95,-0.9999999686192479
2006-10-09,59.95,1912000060.43,-0.9999999686453985
2006-10-10,60.43,1912000060.0,-0.9999999683943525
2006-10-11,60.0,1912000060.12,-0.9999999686192479
2006-10-12,60.12,1912000059.78,-0.9999999685564863
2006-10-13,59.78,1912000060.54,-0.9999999687343106
2006-10-16,60.54,1912000060.54,-0.999999968336821
2006-10-17,60.54,1912000059.45,-0.999999968336821
2006-10-18,59.45,1912000057.35,-0.9999999689069047
2006-10-19,57.35,1912000057.11,-0.999999970005231
2006-10-20,57.11,1912000057.81,-0.999999970130754
2006-10-23,57.81,1912000057.33,-0.9999999697646452
2006-10-24,57.33,1912000057.39,-0.9999999700156913
2006-10-25,57.39,1912000058.07,-0.9999999699843105
2006-10-26,58.07,1912000058.1,-0.999999969628662
2006-10-27,58.1,1912000058.73,-0.9999999696129717
2006-10-30,58.73,1912000058.72,-0.9999999692834738
2006-10-31,58.72,1912000058.01,-0.9999999692887038
2006-11-01,58.01,1912000057.68,-0.9999999696600428
2006-11-02,57.68,1912000057.87,-0.999999969832637
2006-11-03,57.87,1912000058.53,-0.9999999697332645
2006-11-06,58.53,1912000058.72,-0.9999999693880762
2006-11-07,58.72,1912000058.79,-0.9999999692887038
2006-11-08,58.79,1912000058.26,-0.999999969252093
2006-11-09,58.26,1912000058.54,-0.9999999695292896
2006-11-10,58.54,1912000058.6,-0.9999999693828461
2006-11-13,58.6,1912000058.29,-0.9999999693514654
2006-11-14,58.29,1912000058.1,-0.9999999695135993
2006-11-15,58.1,1912000058.18,-0.9999999696129717
2006-11-16,58.18,1912000057.97,-0.9999999695711306
2006-11-17,57.97,1912000058.16,-0.9999999696809633
2006-11-20,58.16,1912000057.79,-0.9999999695815909
2006-11-21,57.79,1912000057.8,-0.9999999697751055
2006-11-22,57.8,1912000057.24,-0.9999999697698754
2006-11-24,57.24,1912000056.36,-0.9999999700627624
2006-11-27,56.36,1912000056.51,-0.9999999705230134
2006-11-28,56.51,1912000057.0,-0.9999999704445616
2006-11-29,57.0,1912000056.96,-0.9999999701882855
2006-11-30,56.96,1912000056.47,-0.999999970209206
2006-12-01,56.47,1912000058.39,-0.9999999704654821
2006-12-04,58.39,1912000057.96,-0.999999969461298
2006-12-05,57.96,1912000057.38,-0.9999999696861934
2006-12-06,57.38,1912000057.6,-0.9999999699895407
2006-12-07,57.6,1912000057.34,-0.9999999698744779
2006-12-08,57.34,1912000057.3,-0.9999999700104611
2006-12-11,57.3,1912000057.78,-0.9999999700313816
2006-12-12,57.78,1912000057.89,-0.9999999697803357
2006-12-13,57.89,1912000058.06,-0.9999999697228042
2006-12-14,58.06,1912000059.34,-0.9999999696338921
2006-12-15,59.34,1912000059.34,-0.9999999689644361
2006-12-18,59.34,1912000059.79,-0.9999999689644361
2006-12-19,59.79,1912000060.35,-0.9999999687290805
2006-12-20,60.35,1912000060.91,-0.9999999684361934
2006-12-21,60.91,1912000060.66,-0.9999999681433065
2006-12-22,60.66,1912000061.02,-0.9999999682740596
2006-12-26,61.02,1912000061.29,-0.9999999680857751
2006-12-27,61.29,1912000061.07,-0.9999999679445617
2006-12-28,61.07,1912000060.69,-0.9999999680596244
2006-12-29,60.69,2394500061.31,-0.999999974654417
2007-01-03,61.31,2394500060.77,-0.9999999743954903
2007-01-04,60.77,2394500059.9700003,-0.9999999746210071
2007-01-05,59.97,2394500060.52,-0.9999999749551061
2007-01-08,60.52,2394500061.02,-0.999999974725413
2007-01-09,61.02,2394500061.31,-0.9999999745166012
2007-01-10,61.31,2394500061.5299997,-0.9999999743954904
2007-01-11,61.53,2394500061.57,-0.9999999743036131
2007-01-12,61.57,2394500062.33,-0.9999999742869081
2007-01-16,62.33,2394500060.17,-0.9999999739695141
2007-01-17,60.17,2394500060.59,-0.9999999748715813
2007-01-18,60.59,2394500060.57,-0.9999999746961794
2007-01-19,60.57,2394500060.61,-0.9999999747045318
2007-01-22,60.61,2394500060.37,-0.9999999746878269
2007-01-23,60.37,2394500060.95,-0.9999999747880566
2007-01-24,60.95,2394500060.2,-0.9999999745458349
2007-01-25,60.2,2394500060.0299997,-0.9999999748590527
2007-01-26,60.03,2394500060.2200003,-0.9999999749300487
2007-01-29,60.22,2394500060.4700003,-0.9999999748507001
2007-01-30,60.47,2394500060.75,-0.9999999747462942
2007-01-31,60.75,2394500061.04,-0.9999999746293596
2007-02-01,61.04,2394500060.66,-0.9999999745082487
2007-02-02,60.66,2394500061.99,-0.9999999746669458
2007-02-05,61.99,2394500062.26,-0.9999999741115062
2007-02-06,62.26,2394500062.4,-0.9999999739987478
2007-02-07,62.4,2394500062.38,-0.9999999739402805
2007-02-08,62.38,2394500061.94,-0.9999999739486329
2007-02-09,61.94,2394500062.01,-0.9999999741323874
2007-02-12,62.01,2394500062.17,-0.9999999741031538
2007-02-13,62.17,2394500062.7200003,-0.9999999740363339
2007-02-14,62.72,2394500063.09,-0.999999973806641
2007-02-15,63.09,2394500063.08,-0.9999999736521201
2007-02-16,63.08,2394500063.36,-0.9999999736562963
2007-02-20,63.36,2394500063.04,-0.9999999735393618
2007-02-21,63.04,2394500063.15,-0.9999999736730013
2007-02-22,63.15,2394500062.81,-0.9999999736270627
2007-02-23,62.81,2394500062.37,-0.9999999737690548
2007-02-26,62.37,2394500059.91,-0.9999999739528092
2007-02-27,59.91,2394500060.3,-0.9999999749801635
2007-02-28,60.3,2394500060.09,-0.9999999748172903
2007-03-01,60.09,2394500059.51,-0.9999999749049913
2007-03-02,59.51,2394500058.51,-0.999999975147213
2007-03-05,58.51,2394500059.79,-0.9999999755648367
2007-03-06,59.79,2394500058.98,-0.9999999750302784
2007-03-07,58.98,2394500059.42,-0.9999999753685536
2007-03-08,59.42,2394500059.4,-0.9999999751847991
2007-03-09,59.4,2394500058.95,-0.9999999751931515
2007-03-12,58.95,2394500056.82,-0.9999999753810822
2007-03-13,56.82,2394500057.84,-0.9999999762706208
2007-03-14,57.84,2394500058.0299997,-0.9999999758446445
2007-03-15,58.03,2394500057.85,-0.9999999757652961
2007-03-16,57.85,2394500058.61,-0.9999999758404683
2007-03-19,58.61,2394500059.14,-0.9999999755230743
2007-03-20,59.14,2394500061.33,-0.9999999753017338
2007-03-21,61.33,2394500061.01,-0.9999999743871378
2007-03-22,61.01,2394500061.36,-0.9999999745207774
2007-03-23,61.36,2394500061.18,-0.9999999743746091
2007-03-26,61.18,2394500060.31,-0.9999999744497814
2007-03-27,60.31,2394500059.7799997,-0.999999974813114
2007-03-28,59.78,2394500060.39,-0.9999999750344546
2007-03-29,60.39,2394500060.14,-0.9999999747797041
2007-03-30,60.14,71.57096776440832,-0.1597151487742332
2007-04-02,59.96,72.30096776440833,-0.17068883233515209
2007-04-03,60.69,71.96096776440832,-0.15662612822701516
2007-04-04,60.35,72.66096776440833,-0.1694302751970589
2007-04-05,61.05,72.44096776440833,-0.15724483142541523
2007-04-09,60.83,72.11096776440833,-0.15643900108599373
2007-04-10,60.5,72.04096776440832,-0.16020006563695988
2007-04-11,60.43,72.02096776440833,-0.16093879496765673
2007-04-12,60.41,72.81096776440833,-0.17031730445519788
2007-04-13,61.2,74.16096776440833,-0.17476805056781652
2007-04-16,62.55,75.89096776440833,-0.17579124574907634
2007-04-17,64.28,76.25096776440833,-0.15699430597910413
2007-04-18,64.64,75.55096776440833,-0.14441863668023625
2007-04-19,63.94,76.21096776440832,-0.16101314711475234
2007-04-20,64.6,75.85096776440832,-0.1483299171521928
2007-04-23,64.24,75.58096776440831,-0.15005057622123852
2007-04-24,63.97,76.47096776440831,-0.16347338251192645
2007-04-25,64.86,76.04096776440832,-0.1470387357384696
2007-04-26,64.43,75.73096776440833,-0.1492251861822833
2007-04-27,64.12,74.56096776440833,-0.140032621322712
2007-04-30,62.95,74.64096776440833,-0.15662937009751676
2007-05-01,63.03,75.03096776440832,-0.15994686090269372
2007-05-02,63.42,75.45096776440833,-0.1594541212774685
2007-05-03,63.84,75.37096776440832,-0.15298951448323406
2007-05-04,63.76,75.72096776440833,-0.15796110532584118
2007-05-07,64.11,75.71096776440832,-0.15322704367625228
2007-05-08,64.1,76.68096776440834,-0.16406897475605187
2007-05-09,65.07,75.83096776440831,-0.14190729831960602
2007-05-10,64.22,76.44096776440833,-0.15987458193979764
2007-05-11,64.83,75.70096776440833,-0.14360407912142237
2007-05-14,64.09,75.32096776440832,-0.149108118200724
2007-05-15,63.71,75.96096776440832,-0.16127977466538468
2007-05-16,64.35,75.64096776440833,-0.1492705355063043
2007-05-17,64.03,75.78096776440832,-0.15506489440647309
2007-05-18,64.17,75.68096776440832,-0.15209858045475155
2007-05-21,64.07,75.82096776440831,-0.15498308859524246
2007-05-22,64.21,75.89096776440833,-0.15391776002475133
2007-05-23,64.28,75.40096776440832,-0.14749104811434233
2007-05-24,63.79,76.16096776440833,-0.16243186145790478
2007-05-25,64.55,76.11096776440833,-0.15189621291104605
2007-05-29,64.5,76.63096776440831,-0.15830372652611346
2007-05-30,65.02,76.69096776440833,-0.1521817771326226
2007-05-31,65.08,76.65096776440835,-0.15095657761259407
2007-06-01,65.04,76.78096776440832,-0.15291507916953884
2007-06-04,65.17,75.63096776440831,-0.13831593160349864
2007-06-05,64.02,75.46096776440832,-0.15161437897440455
2007-06-06,63.85,74.16096776440833,-0.13903496779011582
2007-06-07,62.55,75.34096776440832,-0.1697744022137565
2007-06-08,63.73,75.80096776440833,-0.15924556269420276
2007-06-11,64.19,74.81096776440833,-0.14197073078716815
2007-06-12,63.2,76.45096776440832,-0.17332635742745028
2007-06-13,64.84,76.46096776440832,-0.1519856222617384
2007-06-14,64.85,76.98096776440833,-0.1575839862332442
2007-06-15,65.37,76.98096776440833,-0.1508290698545438
2007-06-18,65.37,77.38096776440831,-0.15521862948233633
2007-06-19,65.77,76.62096776440832,-0.1416187772226074
2007-06-20,65.01,76.79096776440832,-0.153416060604313
2007-06-21,65.18,75.73096776440833,-0.13932170782804942
2007-06-22,64.12,75.51096776440832,-0.15085183121937662
2007-06-25,63.9,75.55096776440833,-0.15421334906972617
2007-06-26,63.94,75.29096776440832,-0.1507613476283961
2007-06-27,63.68,76.41096776440833,-0.16661178541358979
2007-06-28,64.8,75.85096776440832,-0.14569316766969176
2007-06-29,64.24,3519000064.77,-0.9999999817448142
2007-07-02,64.77,3519000065.0,-0.9999999815942032
2007-07-03,65.0,3519000064.67,-0.9999999815288437
2007-07-05,64.67,3519000064.93,-0.9999999816226204
2007-07-06,64.93,3519000065.35,-0.9999999815487358
2007-07-09,65.35,3519000064.66,-0.9999999814293837
2007-07-10,64.66,3519000064.49,-0.9999999816254621
2007-07-11,64.49,3519000066.87,-0.9999999816737714
2007-07-12,66.87,3519000066.25,-0.9999999809974428
2007-07-13,66.25,3519000067.13,-0.9999999811736292
2007-07-16,67.13,3519000067.89,-0.9999999809235582
2007-07-17,67.89,3519000067.31,-0.9999999807075878
2007-07-18,67.31,3519000066.35,-0.9999999808724073
2007-07-19,66.35,3519000064.98,-0.999999981145212
2007-07-20,64.98,3519000065.38,-0.9999999815345272
2007-07-23,65.38,3519000063.1,-0.9999999814208586
2007-07-24,63.1,3519000063.18,-0.9999999820687698
2007-07-25,63.18,3519000062.11,-0.9999999820460361
2007-07-26,62.11,3519000062.18,-0.9999999823500998
2007-07-27,62.18,3519000063.98,-0.9999999823302078
2007-07-30,63.98,3519000062.46,-0.9999999818186989
2007-07-31,62.46,3519000062.8,-0.9999999822506397
2007-08-01,62.8,3519000064.07,-0.9999999821540213
2007-08-02,64.07,3519000061.79,-0.9999999817931233
2007-08-03,61.79,3519000065.28,-0.9999999824410347
2007-08-06,65.28,3519000065.81,-0.9999999814492757
2007-08-07,65.81,3519000067.72,-0.9999999812986647
2007-08-08,67.72,3519000064.51,-0.9999999807558969
2007-08-09,64.51,3519000063.5,-0.9999999816680879
2007-08-10,63.5,3519000063.98,-0.9999999819551012
2007-08-13,63.98,3519000060.97,-0.9999999818186988
2007-08-14,60.97,3519000060.51,-0.9999999826740554
2007-08-15,60.51,3519000063.39,-0.9999999828047744
2007-08-16,63.39,3519000064.85,-0.9999999819863601
2007-08-17,64.85,3519000062.23,-0.9999999815714695
2007-08-20,62.23,3519000062.44,-0.9999999823159992
2007-08-21,62.44,3519000062.74,-0.9999999822563231
2007-08-22,62.74,3519000061.02,-0.9999999821710717
2007-08-23,61.02,3519000061.73,-0.9999999826598468
2007-08-24,61.73,3519000061.82,-0.999999982458085
2007-08-27,61.82,3519000059.56,-0.9999999824325095
2007-08-28,59.56,3519000060.82,-0.9999999830747375
2007-08-29,60.82,3519000060.96,-0.9999999827166812
2007-08-30,60.96,3519000061.46,-0.9999999826768972
2007-08-31,61.46,3519000061.84,-0.9999999825348114
2007-09-04,61.84,3519000060.92,-0.9999999824268261
2007-09-05,60.92,3519000060.47,-0.999999982688264
2007-09-06,60.47,3519000059.35,-0.9999999828161412
2007-09-07,59.35,3519000059.85,-0.9999999831344135
2007-09-10,59.85,3519000060.8,-0.9999999829923276
2007-09-11,60.8,3519000060.54,-0.9999999827223646
2007-09-12,60.54,3519000061.83,-0.9999999827962492
2007-09-13,61.83,3519000062.35,-0.9999999824296678
2007-09-14,62.35,3519000062.02,-0.9999999822818986
2007-09-17,62.02,3519000066.0,-0.9999999823756752
2007-09-18,66.0,3519000066.58,-0.9999999812446722
2007-09-19,66.58,3519000065.38,-0.9999999810798526
2007-09-20,65.38,3519000065.49,-0.9999999814208586
2007-09-21,65.49,3519000064.42,-0.9999999813895997
2007-09-24,64.42,3519000065.06,-0.9999999816936633
2007-09-25,65.06,3519000065.73,-0.9999999815117935
2007-09-26,65.73,3519000066.51,-0.9999999813213984
2007-09-27,66.51,3519000066.27,-0.9999999810997446
2007-09-28,66.27,1935500067.68,-0.9999999657607865
2007-10-01,67.68,1935500067.75,-0.9999999650322926
2007-10-02,67.75,1935500067.51,-0.9999999649961262
2007-10-03,67.51,1935500067.68,-0.9999999651201252
2007-10-04,67.68,1935500069.68,-0.9999999650322926
2007-10-05,69.68,1935500070.76,-0.999999963998968
2007-10-08,70.76,1935500072.06,-0.9999999634409726
2007-10-09,72.06,1935500072.4,-0.9999999627693117
2007-10-10,72.4,1935500070.62,-0.9999999625936464
2007-10-11,70.62,1935500070.4,-0.9999999635133053
2007-10-12,70.4,1935500069.77,-0.9999999636269711
2007-10-15,69.77,1935500071.37,-0.9999999639524684
2007-10-16,71.37,1935500069.26,-0.9999999631258086
2007-10-17,69.26,1935500069.85,-0.9999999642159662
2007-10-18,69.85,1935500068.65,-0.9999999639111353
2007-10-19,68.65,1935500069.76,-0.9999999645311302
2007-10-22,69.76,1935500072.29,-0.999999963957635
2007-10-23,72.29,1935500072.6,-0.9999999626504793
2007-10-24,72.6,1935500072.98,-0.999999962490314
2007-10-25,72.98,1935500074.35,-0.9999999622939824
2007-10-26,74.35,1935500074.77,-0.9999999615861549
2007-10-29,74.77,1935500074.2,-0.9999999613691567
2007-10-30,74.2,1935500075.21,-0.9999999616636543
2007-10-31,75.21,1935500071.49,-0.9999999611418252
2007-11-01,71.49,1935500072.84,-0.9999999630638092
2007-11-02,72.84,1935500073.64,-0.999999962366315
2007-11-05,73.64,1935500076.72,-0.9999999619529852
2007-11-06,76.72,1935500074.52,-0.9999999603616652
2007-11-07,74.52,1935500076.16,-0.9999999614983224
2007-11-08,76.16,1935500076.11,-0.9999999606509962
2007-11-09,76.11,1935500076.88,-0.9999999606768293
2007-11-12,76.88,1935500080.21,-0.9999999602789993
2007-11-13,80.21,1935500078.52,-0.9999999585585136
2007-11-14,78.52,1935500075.83,-0.999999959431673
2007-11-15,75.83,1935500076.32,-0.9999999608214947
2007-11-16,76.32,1935500075.01,-0.9999999605683301
2007-11-19,75.01,1935500076.16,-0.9999999612451578
2007-11-20,76.16,1935500074.75,-0.9999999606509961
2007-11-21,74.75,1935500076.94,-0.99999996137949
2007-11-23,76.94,1935500074.36,-0.9999999602479994
2007-11-26,74.36,1935500075.88,-0.9999999615809884
2007-11-27,75.88,1935500079.68,-0.9999999607956617
2007-11-28,79.68,1935500079.83,-0.9999999588323447
2007-11-29,79.83,1935500080.99,-0.9999999587548455
2007-11-30,80.99,1935500080.32,-0.9999999581555171
2007-12-03,80.32,1935500080.43,-0.9999999585016809
2007-12-04,80.43,1935500079.56,-0.999999958444848
2007-12-05,79.56,1935500079.98,-0.9999999588943442
2007-12-06,79.98,1935500078.37,-0.999999958677346
2007-12-07,78.37,1935500080.23,-0.9999999595091724
2007-12-10,80.23,1935500076.51,-0.9999999585481804
2007-12-11,76.51,1935500077.55,-0.9999999604701644
2007-12-12,77.55,1935500077.49,-0.9999999599328355
2007-12-13,77.49,1935500075.41,-0.9999999599638352
2007-12-14,75.41,1935500074.46,-0.9999999610384929
2007-12-17,74.46,1935500074.32,-0.999999961529322
2007-12-18,74.32,1935500075.28,-0.9999999616016548
2007-12-19,75.28,1935500076.48,-0.999999961105659
2007-12-20,76.48,1935500077.38,-0.9999999604856642
2007-12-21,77.38,1935500078.32,-0.9999999600206682
