date,OMC,dcf,Deviation
2005-02-14,42.85,,
2005-02-15,42.72,,
2005-02-16,42.29,,
2005-02-17,42.26,,
2005-02-18,42.81,,
2005-02-22,43.56,,
2005-02-23,44.06,,
2005-02-24,44.74,,
2005-02-25,44.97,,
2005-02-28,45.54,,
2005-03-01,44.92,,
2005-03-02,44.94,,
2005-03-03,44.88,,
2005-03-04,44.88,,
2005-03-07,44.81,,
2005-03-08,44.63,,
2005-03-09,44.17,,
2005-03-10,44.49,,
2005-03-11,44.05,,
2005-03-14,44.76,,
2005-03-15,44.45,,
2005-03-16,43.24,,
2005-03-17,43.72,,
2005-03-18,44.0,,
2005-03-21,44.08,,
2005-03-22,43.65,,
2005-03-23,43.54,,
2005-03-24,43.58,,
2005-03-28,43.58,,
2005-03-29,43.47,,
2005-03-30,44.1,,
2005-03-31,44.26,,
2005-04-01,43.78,,
2005-04-04,43.71,,
2005-04-05,43.45,,
2005-04-06,43.25,,
2005-04-07,43.25,,
2005-04-08,42.94,,
2005-04-11,42.88,,
2005-04-12,43.3,,
2005-04-13,43.01,,
2005-04-14,42.42,,
2005-04-15,41.81,,
2005-04-18,41.72,,
2005-04-19,41.94,,
2005-04-20,40.99,,
2005-04-21,42.7,,
2005-04-22,41.99,,
2005-04-25,42.85,,
2005-04-26,42.41,,
2005-04-27,42.1,,
2005-04-28,41.5,,
2005-04-29,41.45,,
2005-05-02,41.97,,
2005-05-03,41.88,,
2005-05-04,42.67,,
2005-05-05,42.38,,
2005-05-06,43.17,,
2005-05-09,42.79,,
2005-05-10,42.19,,
2005-05-11,41.83,,
2005-05-12,41.57,,
2005-05-13,41.27,,
2005-05-16,41.43,,
2005-05-17,42.1,,
2005-05-18,42.57,,
2005-05-19,42.4,,
2005-05-20,42.03,,
2005-05-23,41.81,,
2005-05-24,41.55,,
2005-05-25,41.29,,
2005-05-26,41.55,,
2005-05-27,41.35,,
2005-05-31,40.95,,
2005-06-01,41.47,,
2005-06-02,41.88,,
2005-06-03,41.57,,
2005-06-06,40.98,,
2005-06-07,40.76,,
2005-06-08,40.97,,
2005-06-09,40.88,,
2005-06-10,40.92,,
2005-06-13,40.56,,
2005-06-14,40.9,,
2005-06-15,40.07,,
2005-06-16,40.29,,
2005-06-17,40.41,,
2005-06-20,40.28,,
2005-06-21,40.12,,
2005-06-22,39.93,,
2005-06-23,39.28,,
2005-06-24,39.33,,
2005-06-27,39.2,,
2005-06-28,39.86,,
2005-06-29,40.31,,
2005-06-30,39.93,,
2005-07-01,40.27,,
2005-07-05,40.67,,
2005-07-06,40.24,,
2005-07-07,39.99,,
2005-07-08,40.25,,
2005-07-11,40.19,,
2005-07-12,40.23,,
2005-07-13,40.24,,
2005-07-14,40.8,,
2005-07-15,40.83,,
2005-07-18,40.3,,
2005-07-19,41.49,,
2005-07-20,41.52,,
2005-07-21,41.61,,
2005-07-22,42.36,,
2005-07-25,42.02,,
2005-07-26,42.2,,
2005-07-27,42.03,,
2005-07-28,42.17,,
2005-07-29,42.44,,
2005-08-01,42.75,,
2005-08-02,42.79,,
2005-08-03,43.17,,
2005-08-04,42.63,,
2005-08-05,42.08,,
2005-08-08,41.74,,
2005-08-09,41.69,,
2005-08-10,41.55,,
2005-08-11,41.88,,
2005-08-12,41.83,,
2005-08-15,42.32,,
2005-08-16,41.75,,
2005-08-17,42.01,,
2005-08-18,41.83,,
2005-08-19,41.83,,
2005-08-22,41.32,,
2005-08-23,40.9,,
2005-08-24,40.49,,
2005-08-25,40.39,,
2005-08-26,40.25,,
2005-08-29,40.33,,
2005-08-30,40.35,,
2005-08-31,40.22,,
2005-09-01,40.42,,
2005-09-02,40.29,,
2005-09-06,40.95,,
2005-09-07,40.97,,
2005-09-08,40.6,,
2005-09-09,40.77,,
2005-09-12,40.67,,
2005-09-13,40.61,,
2005-09-14,40.57,,
2005-09-15,41.05,,
2005-09-16,42.03,,
2005-09-19,41.78,,
2005-09-20,42.01,,
2005-09-21,41.57,,
2005-09-22,41.83,,
2005-09-23,41.45,,
2005-09-26,41.35,,
2005-09-27,41.36,,
2005-09-28,41.7,,
2005-09-29,41.93,,
2005-09-30,41.81,,
2005-10-03,41.31,,
2005-10-04,40.83,,
2005-10-05,39.88,,
2005-10-06,39.6,,
2005-10-07,39.54,,
2005-10-10,39.74,,
2005-10-11,39.3,,
2005-10-12,39.38,,
2005-10-13,39.61,,
2005-10-14,39.6,,
2005-10-17,39.24,,
2005-10-18,38.5,,
2005-10-19,38.2,,
2005-10-20,38.29,,
2005-10-21,38.97,,
2005-10-24,39.58,,
2005-10-25,41.92,,
2005-10-26,41.46,,
2005-10-27,41.24,,
2005-10-28,42.13,,
2005-10-31,41.48,,
2005-11-01,41.4,,
2005-11-02,41.52,,
2005-11-03,41.42,,
2005-11-04,41.42,,
2005-11-07,41.65,,
2005-11-08,41.07,,
2005-11-09,41.21,,
2005-11-10,41.29,,
2005-11-11,41.56,,
2005-11-14,41.26,,
2005-11-15,40.84,,
2005-11-16,40.63,,
2005-11-17,40.76,,
2005-11-18,40.57,,
2005-11-21,40.63,,
2005-11-22,40.71,,
2005-11-23,41.01,,
2005-11-25,41.14,,
2005-11-28,41.17,,
2005-11-29,41.87,,
2005-11-30,42.28,,
2005-12-01,42.51,,
2005-12-02,42.72,,
2005-12-05,42.8,,
2005-12-06,43.09,,
2005-12-07,43.0,,
2005-12-08,42.82,,
2005-12-09,42.79,,
2005-12-12,43.01,,
2005-12-13,43.69,,
2005-12-14,43.87,,
2005-12-15,43.7,,
2005-12-16,43.91,,
2005-12-19,43.5,,
2005-12-20,43.4,,
2005-12-21,43.33,,
2005-12-22,43.41,,
2005-12-23,43.33,,
2005-12-27,42.66,,
2005-12-28,42.78,,
2005-12-29,42.7,,
2005-12-30,42.56,,
2006-01-03,43.06,,
2006-01-04,43.29,,
2006-01-05,42.52,,
2006-01-06,42.97,,
2006-01-09,42.49,,
2006-01-10,42.28,,
2006-01-11,42.53,,
2006-01-12,42.28,,
2006-01-13,42.47,,
2006-01-17,42.08,,
2006-01-18,41.48,,
2006-01-19,42.31,,
2006-01-20,41.49,,
2006-01-23,41.53,,
2006-01-24,42.13,,
2006-01-25,41.63,,
2006-01-26,41.53,,
2006-01-27,41.97,,
2006-01-30,41.35,,
2006-01-31,40.9,,
2006-02-01,41.56,,
2006-02-02,41.46,,
2006-02-03,41.7,,
2006-02-06,41.61,,
2006-02-07,41.06,,
2006-02-08,40.91,,
2006-02-09,41.43,,
2006-02-10,41.29,,
2006-02-13,42.29,,
2006-02-14,40.94,,
2006-02-15,41.08,,
2006-02-16,40.72,,
2006-02-17,40.22,,
2006-02-21,39.75,,
2006-02-22,40.07,,
2006-02-23,39.49,,
2006-02-24,39.99,,
2006-02-27,40.38,,
2006-02-28,39.91,,
2006-03-01,40.26,,
2006-03-02,40.19,,
2006-03-03,40.25,,
2006-03-06,40.18,,
2006-03-07,40.7,,
2006-03-08,40.67,,
2006-03-09,40.7,,
2006-03-10,40.8,,
2006-03-13,40.41,,
2006-03-14,40.63,,
2006-03-15,40.64,,
2006-03-16,41.33,,
2006-03-17,41.2,,
2006-03-20,40.97,,
2006-03-21,41.01,,
2006-03-22,41.67,,
2006-03-23,42.08,,
2006-03-24,42.39,,
2006-03-27,42.29,,
2006-03-28,41.83,,
2006-03-29,41.97,,
2006-03-30,41.45,,
2006-03-31,41.63,,
2006-04-03,41.3,,
2006-04-04,41.76,,
2006-04-05,41.54,,
2006-04-06,42.31,,
2006-04-07,42.53,,
2006-04-10,42.85,,
2006-04-11,42.63,,
2006-04-12,42.61,,
2006-04-13,42.58,,
2006-04-17,42.7,,
2006-04-18,42.98,,
2006-04-19,42.87,,
2006-04-20,43.32,,
2006-04-21,42.99,,
2006-04-24,43.17,,
2006-04-25,44.23,,
2006-04-26,45.22,,
2006-04-27,45.06,,
2006-04-28,45.01,,
2006-05-01,44.9,,
2006-05-02,45.36,,
2006-05-03,45.46,,
2006-05-04,45.33,,
2006-05-05,45.52,,
2006-05-08,45.46,,
2006-05-09,45.22,,
2006-05-10,45.72,,
2006-05-11,45.81,,
2006-05-12,45.9,,
2006-05-15,46.06,,
2006-05-16,45.96,,
2006-05-17,45.77,,
2006-05-18,45.88,,
2006-05-19,45.92,,
2006-05-22,45.76,,
2006-05-23,45.9,,
2006-05-24,46.51,,
2006-05-25,47.04,,
2006-05-26,47.01,,
2006-05-30,46.79,,
2006-05-31,47.56,,
2006-06-01,48.32,,
2006-06-02,48.03,,
2006-06-05,47.45,,
2006-06-06,47.65,,
2006-06-07,47.77,,
2006-06-08,46.83,,
2006-06-09,46.6,,
2006-06-12,45.65,,
2006-06-13,45.46,,
2006-06-14,44.83,,
2006-06-15,44.92,,
2006-06-16,44.49,,
2006-06-19,44.51,,
2006-06-20,44.23,,
2006-06-21,44.31,,
2006-06-22,44.1,,
2006-06-23,43.92,,
2006-06-26,43.85,,
2006-06-27,43.83,,
2006-06-28,43.89,,
2006-06-29,44.44,,
2006-06-30,44.54,,
2006-07-03,45.06,,
2006-07-05,44.63,,
2006-07-06,44.41,,
2006-07-07,43.98,,
2006-07-10,43.97,,
2006-07-11,43.78,,
2006-07-12,43.6,,
2006-07-13,42.97,,
2006-07-14,42.67,,
2006-07-17,42.72,,
2006-07-18,42.76,,
2006-07-19,44.0,,
2006-07-20,43.87,,
2006-07-21,43.75,,
2006-07-24,44.37,,
2006-07-25,43.17,,
2006-07-26,44.28,,
2006-07-27,45.03,,
2006-07-28,44.65,,
2006-07-31,44.26,,
2006-08-01,43.9,,
2006-08-02,43.76,,
2006-08-03,43.76,,
2006-08-04,43.7,,
2006-08-07,43.76,,
2006-08-08,43.33,,
2006-08-09,43.21,,
2006-08-10,43.54,,
2006-08-11,43.4,,
2006-08-14,43.99,,
2006-08-15,44.22,,
2006-08-16,44.59,,
2006-08-17,44.55,,
2006-08-18,44.36,,
2006-08-21,44.0,,
2006-08-22,43.72,,
2006-08-23,43.71,,
2006-08-24,43.88,,
2006-08-25,43.66,,
2006-08-28,43.79,,
2006-08-29,44.27,,
2006-08-30,44.03,,
2006-08-31,43.71,,
2006-09-01,44.39,,
2006-09-05,44.24,,
2006-09-06,44.47,,
2006-09-07,44.63,,
2006-09-08,45.49,,
2006-09-11,45.62,,
2006-09-12,46.12,,
2006-09-13,46.72,,
2006-09-14,46.19,,
2006-09-15,46.16,,
2006-09-18,45.96,,
2006-09-19,45.44,,
2006-09-20,45.64,,
2006-09-21,45.7,,
2006-09-22,45.1,,
2006-09-25,45.9,,
2006-09-26,46.42,,
2006-09-27,47.05,,
2006-09-28,46.95,,
2006-09-29,46.8,,
2006-10-02,46.68,47.931242937853106,-0.026104954955485926
2006-10-03,46.79,48.02124293785311,-0.02563954746957564
2006-10-04,46.88,47.98124293785311,-0.022951530023502587
2006-10-05,46.84,48.471242937853106,-0.0336538293425771
2006-10-06,47.33,48.151242937853105,-0.017055487828487648
2006-10-09,47.01,48.63124293785311,-0.03333747689576705
2006-10-10,47.49,48.39124293785311,-0.018624091532646436
2006-10-11,47.25,48.401242937853105,-0.02378540029088294
2006-10-12,47.26,48.48124293785311,-0.02519000883328415
2006-10-13,47.34,48.41124293785311,-0.022127978396016212
2006-10-16,47.27,48.291242937853106,-0.021147580300787894
2006-10-17,47.15,48.35124293785311,-0.024844096343026645
2006-10-18,47.21,48.49124293785311,-0.02642215089217581
2006-10-19,47.35,48.551242937853104,-0.02474175459093242
2006-10-20,47.41,48.581242937853105,-0.02410895372420596
2006-10-23,47.44,51.681242937853106,-0.08206542058118105
2006-10-24,50.54,51.581242937853105,-0.020186464663281445
2006-10-25,50.44,51.31124293785311,-0.01697957188268351
2006-10-26,50.17,51.34124293785311,-0.022812905781631754
2006-10-27,50.2,52.011242937853105,-0.03482406563552631
2006-10-30,50.87,51.861242937853106,-0.0191133663927211
2006-10-31,50.72,51.541242937853106,-0.01593370456438814
2006-11-01,50.4,51.42124293785311,-0.019860331635455974
2006-11-02,50.28,51.361242937853106,-0.021051728424123284
2006-11-03,50.22,51.77124293785311,-0.029963409217647063
2006-11-06,50.63,51.721242937853106,-0.021098544347905812
2006-11-07,50.58,52.261242937853105,-0.032169976130349
2006-11-08,51.12,52.151242937853105,-0.019774081685493217
2006-11-09,51.01,52.221242937853106,-0.02319444865175979
2006-11-10,51.08,52.151242937853105,-0.02054108162157653
2006-11-13,51.01,52.331242937853105,-0.025247688831357862
2006-11-14,51.19,52.191242937853104,-0.019184117516521715
2006-11-15,51.05,52.57124293785311,-0.028936788495783516
2006-11-16,51.43,52.431242937853106,-0.019096303687476612
2006-11-17,51.29,51.89124293785311,-0.011586597348866357
2006-11-20,50.75,52.181242937853106,-0.027428302916388758
2006-11-21,51.04,52.681242937853106,-0.03115421820607467
2006-11-22,51.54,52.52124293785311,-0.018682782108073615
2006-11-24,51.38,52.31124293785311,-0.017801965419927845
2006-11-27,51.17,52.011242937853105,-0.016174251764340286
2006-11-28,50.87,52.63124293785311,-0.03346382945834636
2006-11-29,51.49,52.221242937853106,-0.014002786925683353
2006-11-30,51.08,52.75124293785311,-0.03168158406849331
2006-12-01,51.61,53.111242937853106,-0.02826601026094888
2006-12-04,51.97,53.471242937853106,-0.028075706779397747
2006-12-05,52.33,53.13124293785311,-0.015080447841024802
2006-12-06,51.99,53.011242937853105,-0.019264648049289068
2006-12-07,51.87,53.111242937853106,-0.0233706249222132
2006-12-08,51.97,53.151242937853105,-0.022224182776577228
2006-12-11,52.01,53.57124293785311,-0.029143302492799616
2006-12-12,52.43,53.861242937853106,-0.026572779605263164
2006-12-13,52.72,54.00124293785311,-0.023726174957261925
2006-12-14,52.86,54.081242937853105,-0.022581635914997067
2006-12-15,52.94,54.10124293785311,-0.02146425617590797
2006-12-18,52.96,53.971242937853106,-0.01873669907912867
2006-12-19,52.83,53.191242937853104,-0.006791398694615425
2006-12-20,52.05,53.041242937853106,-0.018688154404950863
2006-12-21,51.9,52.651242937853105,-0.014268284962234201
2006-12-22,51.51,52.57124293785311,-0.020186757598781746
2006-12-26,51.43,53.111242937853106,-0.03165512318776598
2006-12-27,51.97,53.27124293785311,-0.02442674257424704
2006-12-28,52.13,53.41124293785311,-0.023988262908315128
2006-12-29,52.27,51.901242937853105,0.007104975551133652
2007-01-03,50.76,52.111242937853106,-0.025929969459077662
2007-01-04,50.97,52.261242937853105,-0.02470746704950355
2007-01-05,51.12,52.511242937853105,-0.02649419172004064
2007-01-08,51.37,52.70124293785311,-0.0252601810439832
2007-01-09,51.56,53.121242937853104,-0.029390180867560067
2007-01-10,51.98,53.331242937853105,-0.025336798158402396
2007-01-11,52.19,53.291242937853106,-0.020664613492639816
2007-01-12,52.15,53.14124293785311,-0.01865298745481614
2007-01-16,52.0,52.75124293785311,-0.014241236718121608
2007-01-17,51.61,52.871242937853104,-0.02385498936228181
2007-01-18,51.73,53.35124293785311,-0.030388100606046575
2007-01-19,52.21,52.84124293785311,-0.0119460274353409
2007-01-22,51.7,53.25124293785311,-0.029130642822055464
2007-01-23,52.11,53.191242937853104,-0.02032746140405839
2007-01-24,52.05,52.88124293785311,-0.015719050681732294
2007-01-25,51.74,52.88124293785311,-0.021581242694962977
2007-01-26,51.74,53.06124293785311,-0.0249003390177005
2007-01-29,51.92,53.42124293785311,-0.028101984440900396
2007-01-30,52.28,53.74124293785311,-0.027190345030592256
2007-01-31,52.6,53.59124293785311,-0.0184963602915984
2007-02-01,52.45,53.721242937853106,-0.023663691834601264
2007-02-02,52.58,53.791242937853106,-0.0225174744382185
2007-02-05,52.65,53.41124293785311,-0.014252484982213542
2007-02-06,52.27,53.611242937853106,-0.02501794146813363
2007-02-07,52.47,54.151242937853105,-0.031047171710953947
2007-02-08,53.01,53.95124293785311,-0.01744617707765017
2007-02-09,52.81,53.52124293785311,-0.013288983940058618
2007-02-12,52.38,52.42124293785311,-0.0007867600144849662
2007-02-13,51.28,52.21124293785311,-0.01783606145828709
2007-02-14,51.07,52.91124293785311,-0.03479870884937897
2007-02-15,51.77,53.551242937853104,-0.033262401395991015
2007-02-16,52.41,54.31124293785311,-0.03500643393539449
2007-02-20,53.17,54.27124293785311,-0.020291463365122442
2007-02-21,53.13,54.371242937853104,-0.022829033709452884
2007-02-22,53.23,54.291242937853106,-0.019547221253856883
2007-02-23,53.15,54.27124293785311,-0.020659982656691
2007-02-26,53.13,52.70124293785311,0.008135615751083902
2007-02-27,51.56,52.95124293785311,-0.02627403740996137
2007-02-28,51.81,52.82124293785311,-0.019144625942310478
2007-03-01,51.68,52.70124293785311,-0.019377966835761207
2007-03-02,51.56,52.70124293785311,-0.021654952980879272
2007-03-05,51.56,53.291242937853106,-0.032486443220550054
2007-03-06,52.15,53.121242937853104,-0.01828351303807718
2007-03-07,51.98,53.71124293785311,-0.03223241249241349
2007-03-08,52.57,54.191242937853104,-0.02991706500831426
2007-03-09,53.05,53.831242937853105,-0.014512816260903283
2007-03-12,52.69,53.181242937853106,-0.009237146608761404
2007-03-13,52.04,53.34124293785311,-0.024394687228589063
2007-03-14,52.2,53.14124293785311,-0.017712098660429443
2007-03-15,52.0,53.111242937853106,-0.02092293225284525
2007-03-16,51.97,53.42124293785311,-0.02716602718400607
2007-03-19,52.28,53.67124293785311,-0.025921571063000193
2007-03-20,52.53,53.901242937853105,-0.025439913128424863
2007-03-21,52.76,53.31124293785311,-0.010340087896575922
2007-03-22,52.17,52.861242937853106,-0.013076554758006176
2007-03-23,51.72,52.73124293785311,-0.01917730137795015
2007-03-26,51.59,52.31124293785311,-0.013787532036085626
2007-03-27,51.17,52.331242937853105,-0.02219024186435159
2007-03-28,51.19,52.301242937853104,-0.02124696996538955
2007-03-29,51.16,52.331242937853105,-0.022381332299789558
2007-03-30,51.19,52.53437158469946,-0.025590323899315592
2007-04-02,51.13,52.614371584699455,-0.028212283830281737
2007-04-03,51.21,52.764371584699454,-0.0294587339527832
2007-04-04,51.36,53.03437158469946,-0.031571441966185554
2007-04-05,51.63,52.60437158469945,-0.01852263519830455
2007-04-09,51.2,52.91437158469945,-0.03239897845059492
2007-04-10,51.51,52.30437158469945,-0.015187479758036693
2007-04-11,50.9,52.694371584699454,-0.03405243350924547
2007-04-12,51.29,53.23437158469945,-0.03652474006583939
2007-04-13,51.83,53.544371584699455,-0.03201777393143124
2007-04-16,52.14,53.84437158469945,-0.031653662853477704
2007-04-17,52.44,53.754371584699456,-0.02445143615209855
2007-04-18,52.35,53.78437158469946,-0.026668928955330684
2007-04-19,52.38,54.23437158469945,-0.03419181472036459
2007-04-20,52.83,54.41437158469945,-0.029116785484387675
2007-04-23,53.01,55.34437158469945,-0.04217902413304875
2007-04-24,53.94,54.96437158469946,-0.018637010761069384
2007-04-25,53.56,54.55437158469945,-0.018227165959663227
2007-04-26,53.15,54.21437158469946,-0.01963264635534112
2007-04-27,52.81,53.764371584699454,-0.017751004179337504
2007-04-30,52.36,53.45437158469945,-0.020473004400872963
2007-05-01,52.05,53.60437158469945,-0.028997104876855362
2007-05-02,52.2,53.444371584699454,-0.02328349174669131
2007-05-03,52.04,53.80437158469945,-0.032792346285876794
2007-05-04,52.4,53.91437158469945,-0.028088458423750295
2007-05-07,52.51,53.754371584699456,-0.023149216482583834
2007-05-08,52.35,53.78437158469946,-0.026668928955330684
2007-05-09,52.38,52.98437158469945,-0.011406600977296066
2007-05-10,51.58,53.324371584699456,-0.03271246397960326
2007-05-11,51.92,52.98437158469945,-0.020088406314265228
2007-05-14,51.58,52.644371584699456,-0.020218145884541405
2007-05-15,51.24,53.38437158469945,-0.04016852724953779
2007-05-16,51.98,52.95437158469945,-0.01840021051219476
2007-05-17,51.55,53.30437158469945,-0.03291233969266105
2007-05-18,51.9,53.184371584699456,-0.02414941732749465
2007-05-21,51.78,53.254371584699456,-0.027685456439092704
2007-05-22,51.85,53.60437158469945,-0.03272814385907674
2007-05-23,52.2,53.114371584699455,-0.017215144553510142
2007-05-24,51.71,53.764371584699454,-0.03821064999268209
2007-05-25,52.36,53.394371584699456,-0.019372296255207977
2007-05-29,51.99,53.694371584699454,-0.031742090174403326
2007-05-30,52.29,54.05437158469945,-0.032640682575225344
2007-05-31,52.65,54.324371584699456,-0.03082173867559379
2007-06-01,52.92,54.154371584699454,-0.022793572311495702
2007-06-04,52.75,53.62437158469945,-0.016305488695907422
2007-06-05,52.22,53.52437158469945,-0.024369675833285642
2007-06-06,52.12,52.78437158469946,-0.01258652068317967
2007-06-07,51.38,53.41437158469945,-0.03808659587941676
2007-06-08,52.01,53.59437158469945,-0.02956227562432645
2007-06-11,52.19,53.16437158469945,-0.018327529427242917
2007-06-12,51.76,53.98437158469945,-0.041203991440550536
2007-06-13,52.58,53.824371584699456,-0.023119110322380343
2007-06-14,52.42,53.364371584699455,-0.01769666833236394
2007-06-15,51.96,52.87437158469945,-0.017293285145426607
2007-06-18,51.47,53.23437158469945,-0.03314346600095053
2007-06-19,51.83,52.95437158469945,-0.021232837838535024
2007-06-20,51.55,52.91437158469945,-0.025784518342347185
2007-06-21,51.51,52.294371584699455,-0.014999158818249425
2007-06-22,50.89,53.394371584699456,-0.046903287937882565
2007-06-25,51.99,53.254371584699456,-0.023742118197536355
2007-06-26,51.85,55.014371584699454,-0.05751899900969737
2007-06-27,53.61,54.80437158469945,-0.02179336337893356
2007-06-28,53.4,54.324371584699456,-0.017015780537069425
2007-06-29,52.92,52.939565217391305,-0.0003695764653706135
2007-07-02,52.52,53.189565217391305,-0.012588281454355199
2007-07-03,52.77,53.079565217391306,-0.005832097835079431
2007-07-05,52.66,53.0295652173913,-0.00696904105995011
2007-07-06,52.61,52.789565217391306,-0.003401528628846351
2007-07-09,52.37,52.4895652173913,-0.00227788545963592
2007-07-10,52.07,52.74956521739131,-0.012882859121031376
2007-07-11,52.33,54.0295652173913,-0.03145620755142109
2007-07-12,53.61,53.939565217391305,-0.006109897550398591
2007-07-13,53.52,54.329565217391306,-0.014901006738264
2007-07-16,53.91,53.659565217391304,0.0046671042076860125
2007-07-17,53.24,54.039565217391306,-0.01479592247226269
2007-07-18,53.62,53.9595652173913,-0.006292956883979128
2007-07-19,53.54,54.0195652173913,-0.008877620829812027
2007-07-20,53.6,54.2395652173913,-0.011791488645381487
2007-07-23,53.82,53.829565217391306,-0.000177694494701508
2007-07-24,53.41,55.2095652173913,-0.032595170969113685
2007-07-25,54.79,53.299565217391304,0.02796335723433585
2007-07-26,52.88,52.649565217391306,0.0043767651576460675
2007-07-27,52.23,52.5895652173913,-0.006837196997255268
2007-07-30,52.17,52.289565217391306,-0.002286598041009058
2007-07-31,51.87,52.2795652173913,-0.007834135874853376
2007-08-01,51.86,53.439565217391305,-0.029557972842137792
2007-08-02,53.02,52.869565217391305,0.0028453947368420884
2007-08-03,52.45,54.6995652173913,-0.04112583360490896
2007-08-06,54.28,55.259565217391305,-0.01772661825220112
2007-08-07,54.84,54.2095652173913,0.011629585665934306
2007-08-08,53.79,52.619565217391305,0.02224333815327406
2007-08-09,52.2,52.85956521739131,-0.012477689036577644
2007-08-10,52.44,52.5295652173913,-0.0017050439504047166
2007-08-13,52.11,51.5295652173913,0.011264111780489028
2007-08-14,51.11,50.9195652173913,0.0037399137599796184
2007-08-15,50.5,49.7095652173913,0.01590106007067149
2007-08-16,49.29,50.7795652173913,-0.029333949808635795
2007-08-17,50.36,49.9495652173913,0.00821698408829774
2007-08-20,49.53,49.8795652173913,-0.007008184932402295
2007-08-21,49.46,50.5995652173913,-0.022521245241839072
2007-08-22,50.18,50.789565217391306,-0.012001780578003052
2007-08-23,50.37,51.24956521739131,-0.01716239374247086
2007-08-24,50.83,50.659565217391304,0.0033643159367302555
2007-08-27,50.24,50.0895652173913,0.0030033157995243975
2007-08-28,49.67,50.689565217391305,-0.020113907330211123
2007-08-29,50.27,50.5995652173913,-0.006513202553725228
2007-08-30,50.18,51.3495652173913,-0.02277653593443063
2007-08-31,50.93,51.9895652173913,-0.02038034388171539
2007-09-04,51.57,51.469565217391306,0.0019513431322857322
2007-09-05,51.05,52.3495652173913,-0.024824756652602864
2007-09-06,51.93,51.31956521739131,0.01189477697293162
2007-09-07,50.9,50.7695652173913,0.0025691530358824544
2007-09-10,50.35,51.2795652173913,-0.018127400523981874
2007-09-11,50.86,50.659565217391304,0.003956504201103606
2007-09-12,50.24,50.0595652173913,0.0036044017127423444
2007-09-13,49.64,49.619565217391305,0.00041182913472059823
2007-09-14,49.2,49.17956521739131,0.00041551368985004444
2007-09-17,48.76,50.229565217391304,-0.029256976663666
2007-09-18,49.81,51.219565217391306,-0.027520054327065946
2007-09-19,50.8,50.789565217391306,0.00020545130803983902
2007-09-20,50.37,49.909565217391304,0.009225381559690549
2007-09-21,49.49,48.969565217391306,0.010627719080174014
2007-09-24,48.55,48.0595652173913,0.010204727828690752
2007-09-25,47.64,48.2795652173913,-0.0132471204848571
2007-09-26,47.86,48.789565217391306,-0.019052541527055045
2007-09-27,48.37,48.509565217391305,-0.002877065930520284
2007-09-28,48.09,50.07099010234146,-0.03956362952465009
2007-10-01,48.3,49.51099010234147,-0.024459016065691674
2007-10-02,47.74,49.85099010234146,-0.042346001513865805
2007-10-03,48.08,50.39099010234146,-0.0458611767232191
2007-10-04,48.62,51.32099010234146,-0.05262934516569728
2007-10-05,49.55,51.81099010234147,-0.04363919890114765
2007-10-08,50.04,52.76099010234146,-0.05157200607993717
2007-10-09,50.99,53.550990102341466,-0.04782339406698455
2007-10-10,51.78,53.47099010234147,-0.03162443970281781
2007-10-11,51.7,53.800990102341466,-0.039051141964951075
2007-10-12,52.03,53.65099010234147,-0.03021361021016311
2007-10-15,51.88,53.31099010234147,-0.02684230961748013
2007-10-16,51.54,54.12099010234146,-0.047689262473965655
2007-10-17,52.35,54.60099010234146,-0.04122617736642342
2007-10-18,52.83,53.550990102341466,-0.013463618524392928
2007-10-19,51.78,53.800990102341466,-0.03756418048249843
2007-10-22,52.03,52.78099010234147,-0.014228420135456221
2007-10-23,51.01,52.590990102341465,-0.03006199539626231
2007-10-24,50.82,52.35099010234147,-0.02924472105204734
2007-10-25,50.58,52.06099010234147,-0.028447213536088034
2007-10-26,50.29,52.28099010234147,-0.03808248654901247
2007-10-29,50.51,52.06099010234147,-0.02979179034614088
2007-10-30,50.29,52.75099010234147,-0.04665296513993267
2007-10-31,50.98,51.44099010234146,-0.008961532455427634
2007-11-01,49.67,51.76099010234146,-0.04039702676102541
2007-11-02,49.99,51.69099010234146,-0.032906897294358584
2007-11-05,49.92,51.25099010234147,-0.02597003686531041
2007-11-06,49.48,48.73099010234147,0.015370299189191527
2007-11-07,46.96,48.870990102341466,-0.03910274987962459
2007-11-08,47.1,47.82099010234146,-0.015076854343636037
2007-11-09,46.05,48.340990102341465,-0.047392287528477794
2007-11-12,46.57,49.74099010234146,-0.0637500398728934
2007-11-13,47.97,48.410990102341465,-0.009109297318836251
2007-11-14,46.64,48.020990102341464,-0.028758051414565222
2007-11-15,46.25,48.770990102341464,-0.051690361361362513
2007-11-16,47.0,48.71099010234146,-0.035125340272219585
2007-11-19,46.94,49.23099010234147,-0.04653552767431568
2007-11-20,47.46,48.48099010234147,-0.0210595967653755
2007-11-21,46.71,48.57099010234146,-0.03831484798683871
2007-11-23,46.8,47.870990102341466,-0.02237242430231423
2007-11-26,46.1,48.440990102341466,-0.04832663612770194
2007-11-27,46.67,49.96099010234146,-0.06587119461804314
2007-11-28,48.19,50.080990102341474,-0.037758640523623876
2007-11-29,48.31,50.520990102341464,-0.04376379199739777
2007-11-30,48.75,50.01099010234147,-0.025214259900893876
2007-12-03,48.24,49.550990102341466,-0.02645739468845676
2007-12-04,47.78,50.050990102341466,-0.04537353002803479
2007-12-05,48.28,50.910990102341465,-0.0516782348379522
2007-12-06,49.14,51.67099010234147,-0.04898280635475527
