date,MMM,dcf,Deviation
1998-04-30,47.19,,
1998-05-01,47.41,,
1998-05-04,48.34,,
1998-05-05,48.16,,
1998-05-06,46.94,,
1998-05-07,46.22,,
1998-05-08,46.97,,
1998-05-11,46.94,,
1998-05-12,46.63,,
1998-05-13,47.22,,
1998-05-14,47.84,,
1998-05-15,47.94,,
1998-05-18,47.94,,
1998-05-19,48.47,,
1998-05-20,48.0,,
1998-05-21,47.47,,
1998-05-22,47.88,,
1998-05-26,47.75,,
1998-05-27,47.94,,
1998-05-28,47.5,,
1998-05-29,46.31,,
1998-06-01,47.06,,
1998-06-02,46.66,,
1998-06-03,45.88,,
1998-06-04,46.5,,
1998-06-05,46.81,,
1998-06-08,47.09,,
1998-06-09,46.44,,
1998-06-10,44.19,,
1998-06-11,43.97,,
1998-06-12,43.41,,
1998-06-15,40.5,,
1998-06-16,40.63,,
1998-06-17,41.22,,
1998-06-18,41.19,,
1998-06-19,41.75,,
1998-06-22,41.53,,
1998-06-23,41.13,,
1998-06-24,41.22,,
1998-06-25,41.91,,
1998-06-26,41.44,,
1998-06-29,41.53,,
1998-06-30,41.09,,
1998-07-01,41.94,,
1998-07-02,41.13,,
1998-07-06,41.22,,
1998-07-07,41.06,,
1998-07-08,40.94,,
1998-07-09,40.97,,
1998-07-10,40.34,,
1998-07-13,40.13,,
1998-07-14,40.63,,
1998-07-15,40.78,,
1998-07-16,41.28,,
1998-07-17,41.66,,
1998-07-20,41.53,,
1998-07-21,41.0,,
1998-07-22,40.22,,
1998-07-23,39.13,,
1998-07-24,38.63,,
1998-07-27,39.19,,
1998-07-28,38.44,,
1998-07-29,37.91,,
1998-07-30,37.78,,
1998-07-31,37.56,,
1998-08-03,37.38,,
1998-08-04,36.81,,
1998-08-05,37.88,,
1998-08-06,38.69,,
1998-08-07,39.13,,
1998-08-10,38.22,,
1998-08-11,38.25,,
1998-08-12,39.03,,
1998-08-13,38.28,,
1998-08-14,37.78,,
1998-08-17,38.03,,
1998-08-18,38.75,,
1998-08-19,38.72,,
1998-08-20,38.25,,
1998-08-21,37.56,,
1998-08-24,37.5,,
1998-08-25,37.72,,
1998-08-26,37.06,,
1998-08-27,36.91,,
1998-08-28,36.31,,
1998-08-31,34.25,,
1998-09-01,34.03,,
1998-09-02,34.56,,
1998-09-03,35.34,,
1998-09-04,35.13,,
1998-09-08,36.97,,
1998-09-09,36.81,,
1998-09-10,34.91,,
1998-09-11,35.78,,
1998-09-14,35.31,,
1998-09-15,35.53,,
1998-09-16,36.69,,
1998-09-17,35.44,,
1998-09-18,35.5,,
1998-09-21,35.72,,
1998-09-22,35.5,,
1998-09-23,36.56,,
1998-09-24,36.69,,
1998-09-25,37.16,,
1998-09-28,38.56,,
1998-09-29,38.59,,
1998-09-30,36.84,,
1998-10-01,36.28,,
1998-10-02,37.38,,
1998-10-05,36.41,,
1998-10-06,36.91,,
1998-10-07,38.19,,
1998-10-08,38.75,,
1998-10-09,39.56,,
1998-10-12,40.28,,
1998-10-13,39.75,,
1998-10-14,39.75,,
1998-10-15,41.09,,
1998-10-16,42.56,,
1998-10-19,42.34,,
1998-10-20,43.25,,
1998-10-21,42.13,,
1998-10-22,40.72,,
1998-10-23,38.72,,
1998-10-26,39.25,,
1998-10-27,39.19,,
1998-10-28,38.78,,
1998-10-29,39.81,,
1998-10-30,39.81,,
1998-11-02,40.16,,
1998-11-03,40.0,,
1998-11-04,40.22,,
1998-11-05,41.13,,
1998-11-06,40.31,,
1998-11-09,39.63,,
1998-11-10,38.41,,
1998-11-11,38.44,,
1998-11-12,38.47,,
1998-11-13,38.47,,
1998-11-16,40.09,,
1998-11-17,39.81,,
1998-11-18,41.03,,
1998-11-19,41.34,,
1998-11-20,41.59,,
1998-11-23,42.53,,
1998-11-24,41.75,,
1998-11-25,41.94,,
1998-11-27,41.22,,
1998-11-30,40.25,,
1998-12-01,40.69,,
1998-12-02,40.47,,
1998-12-03,39.72,,
1998-12-04,40.13,,
1998-12-07,38.53,,
1998-12-08,38.94,,
1998-12-09,38.88,,
1998-12-10,37.25,,
1998-12-11,36.59,,
1998-12-14,37.22,,
1998-12-15,36.88,,
1998-12-16,35.69,,
1998-12-17,36.63,,
1998-12-18,35.38,,
1998-12-21,35.25,,
1998-12-22,35.38,,
1998-12-23,36.03,,
1998-12-24,36.75,,
1998-12-28,37.19,,
1998-12-29,37.56,,
1998-12-30,36.59,,
1998-12-31,35.56,,
1999-01-04,37.31,,
1999-01-05,37.53,,
1999-01-06,39.28,,
1999-01-07,38.38,,
1999-01-08,38.56,,
1999-01-11,39.28,,
1999-01-12,38.88,,
1999-01-13,37.63,,
1999-01-14,36.06,,
1999-01-15,37.28,,
1999-01-19,36.38,,
1999-01-20,34.94,,
1999-01-21,36.29,,
1999-01-22,35.66,,
1999-01-25,37.56,,
1999-01-26,37.94,,
1999-01-27,37.09,,
1999-01-28,37.81,,
1999-01-29,38.81,,
1999-02-01,38.5,,
1999-02-02,37.94,,
1999-02-03,37.31,,
1999-02-04,38.25,,
1999-02-05,39.09,,
1999-02-08,38.25,,
1999-02-09,37.63,,
1999-02-10,37.69,,
1999-02-11,38.44,,
1999-02-12,38.69,,
1999-02-16,38.22,,
1999-02-17,38.03,,
1999-02-18,38.16,,
1999-02-19,38.38,,
1999-02-22,39.25,,
1999-02-23,38.91,,
1999-02-24,38.09,,
1999-02-25,37.63,,
1999-02-26,37.03,,
1999-03-01,36.78,,
1999-03-02,37.19,,
1999-03-03,37.41,,
1999-03-04,37.59,,
1999-03-05,38.56,,
1999-03-08,38.44,,
1999-03-09,38.91,,
1999-03-10,40.25,,
1999-03-11,40.06,,
1999-03-12,40.19,,
1999-03-15,39.84,,
1999-03-16,39.28,,
1999-03-17,38.19,,
1999-03-18,36.81,,
1999-03-19,35.75,,
1999-03-22,36.22,,
1999-03-23,35.81,,
1999-03-24,35.69,,
1999-03-25,35.44,,
1999-03-26,35.16,,
1999-03-29,35.66,,
1999-03-30,35.13,,
1999-03-31,35.38,,
1999-04-01,36.38,,
1999-04-05,36.5,,
1999-04-06,35.97,,
1999-04-07,35.66,,
1999-04-08,35.84,,
1999-04-09,35.59,,
1999-04-12,35.5,,
1999-04-13,36.44,,
1999-04-14,37.63,,
1999-04-15,39.63,,
1999-04-16,39.97,,
1999-04-19,42.13,,
1999-04-20,40.81,,
1999-04-21,41.31,,
1999-04-22,39.97,,
1999-04-23,40.41,,
1999-04-26,40.94,,
1999-04-27,40.41,,
1999-04-28,42.25,,
1999-04-29,42.81,,
1999-04-30,44.5,,
1999-05-03,46.94,,
1999-05-04,46.97,,
1999-05-05,46.19,,
1999-05-06,46.06,,
1999-05-07,46.44,,
1999-05-10,47.09,,
1999-05-11,47.5,,
1999-05-12,46.94,,
1999-05-13,45.47,,
1999-05-14,45.16,,
1999-05-17,44.63,,
1999-05-18,44.03,,
1999-05-19,44.69,,
1999-05-20,44.72,,
1999-05-21,44.47,,
1999-05-24,44.91,,
1999-05-25,44.81,,
1999-05-26,44.41,,
1999-05-27,43.0,,
1999-05-28,42.88,,
1999-06-01,44.09,,
1999-06-02,44.66,,
1999-06-03,44.63,,
1999-06-04,43.88,,
1999-06-07,45.34,,
1999-06-08,44.72,,
1999-06-09,43.63,,
1999-06-10,43.53,,
1999-06-11,42.97,,
1999-06-14,44.63,,
1999-06-15,44.91,,
1999-06-16,45.41,,
1999-06-17,45.31,,
1999-06-18,45.5,,
1999-06-21,45.13,,
1999-06-22,44.81,,
1999-06-23,45.63,,
1999-06-24,44.38,,
1999-06-25,44.13,,
1999-06-28,43.5,,
1999-06-29,43.53,,
1999-06-30,43.47,,
1999-07-01,43.59,,
1999-07-02,44.44,,
1999-07-06,45.25,,
1999-07-07,45.19,,
1999-07-08,45.38,,
1999-07-09,44.78,,
1999-07-12,44.16,,
1999-07-13,44.72,,
1999-07-14,44.0,,
1999-07-15,43.91,,
1999-07-16,43.97,,
1999-07-19,44.16,,
1999-07-20,44.72,,
1999-07-21,45.0,,
1999-07-22,45.34,,
1999-07-23,44.75,,
1999-07-26,44.47,,
1999-07-27,44.44,,
1999-07-28,44.56,,
1999-07-29,45.41,,
1999-07-30,43.97,,
1999-08-02,44.59,,
1999-08-03,45.06,,
1999-08-04,45.88,,
1999-08-05,47.22,,
1999-08-06,47.94,,
1999-08-09,47.38,,
1999-08-10,47.63,,
1999-08-11,48.44,,
1999-08-12,48.38,,
1999-08-13,48.84,,
1999-08-16,49.0,,
1999-08-17,48.97,,
1999-08-18,47.78,,
1999-08-19,48.16,,
1999-08-20,48.22,,
1999-08-23,49.47,,
1999-08-24,49.31,,
1999-08-25,49.66,,
1999-08-26,49.25,,
1999-08-27,48.84,,
1999-08-30,47.5,,
1999-08-31,47.25,,
1999-09-01,47.34,,
1999-09-02,48.16,,
1999-09-03,48.63,,
1999-09-07,49.41,,
1999-09-08,49.75,,
1999-09-09,49.25,,
1999-09-10,48.84,,
1999-09-13,49.25,,
1999-09-14,48.53,,
1999-09-15,48.81,,
1999-09-16,48.03,,
1999-09-17,49.13,,
1999-09-20,49.09,,
1999-09-21,48.28,,
1999-09-22,47.81,,
1999-09-23,47.63,,
1999-09-24,45.91,,
1999-09-27,46.69,,
1999-09-28,46.34,,
1999-09-29,47.03,,
1999-09-30,48.03,,
1999-10-01,47.19,,
1999-10-04,46.47,,
1999-10-05,46.72,,
1999-10-06,47.0,,
1999-10-07,47.63,,
1999-10-08,47.63,,
1999-10-11,47.5,,
1999-10-12,46.19,,
1999-10-13,45.41,,
1999-10-14,45.94,,
1999-10-15,44.69,,
1999-10-18,44.34,,
1999-10-19,44.94,,
1999-10-20,45.19,,
1999-10-21,45.5,,
1999-10-22,46.28,,
1999-10-25,46.41,,
1999-10-26,47.91,,
1999-10-27,48.78,,
1999-10-28,48.44,,
1999-10-29,47.53,,
1999-11-01,47.0,,
1999-11-02,47.44,,
1999-11-03,47.25,,
1999-11-04,47.38,,
1999-11-05,47.84,,
1999-11-08,47.5,,
1999-11-09,47.03,,
1999-11-10,47.38,,
1999-11-11,47.0,,
1999-11-12,47.84,,
1999-11-15,48.72,,
1999-11-16,50.56,,
1999-11-17,50.75,,
1999-11-18,51.41,,
1999-11-19,51.16,,
1999-11-22,49.47,,
1999-11-23,48.34,,
1999-11-24,48.03,,
1999-11-26,47.75,,
1999-11-29,47.47,,
1999-11-30,47.78,,
1999-12-01,47.22,,
1999-12-02,48.59,,
1999-12-03,49.66,,
1999-12-06,48.91,,
1999-12-07,46.5,,
1999-12-08,47.0,,
1999-12-09,46.84,,
1999-12-10,46.97,,
1999-12-13,46.87,,
1999-12-14,47.09,,
1999-12-15,47.63,,
1999-12-16,46.84,,
1999-12-17,47.56,,
1999-12-20,46.73,,
1999-12-21,46.0,,
1999-12-22,46.16,,
1999-12-23,46.53,,
1999-12-27,46.88,,
1999-12-28,48.44,,
1999-12-29,48.75,,
1999-12-30,48.19,,
1999-12-31,48.94,,
2000-01-03,47.19,,
2000-01-04,45.31,,
2000-01-05,46.63,,
2000-01-06,50.38,,
2000-01-07,51.38,,
2000-01-10,51.13,,
2000-01-11,50.25,,
2000-01-12,50.38,,
2000-01-13,50.38,,
2000-01-14,49.66,,
2000-01-18,48.56,,
2000-01-19,49.41,,
2000-01-20,47.56,,
2000-01-21,47.47,,
2000-01-24,46.38,,
2000-01-25,45.69,,
2000-01-26,48.16,,
2000-01-27,48.13,,
2000-01-28,46.13,,
2000-01-31,46.81,,
2000-02-01,47.06,,
2000-02-02,46.25,,
2000-02-03,45.84,,
2000-02-04,44.53,,
2000-02-07,43.81,,
2000-02-08,43.84,,
2000-02-09,43.81,,
2000-02-10,43.0,,
2000-02-11,41.47,,
2000-02-14,41.44,,
2000-02-15,44.56,,
2000-02-16,44.16,,
2000-02-17,44.81,,
2000-02-18,43.78,,
2000-02-22,45.06,,
2000-02-23,46.16,,
2000-02-24,45.5,,
2000-02-25,42.88,,
2000-02-28,43.22,,
2000-02-29,44.09,,
2000-03-01,43.06,,
2000-03-02,43.03,,
2000-03-03,44.75,,
2000-03-06,43.63,,
2000-03-07,41.38,,
2000-03-08,41.28,,
2000-03-09,40.47,,
2000-03-10,40.75,,
2000-03-13,39.5,,
2000-03-14,39.56,,
2000-03-15,41.25,,
2000-03-16,44.03,,
2000-03-17,42.94,,
2000-03-20,43.5,,
2000-03-21,45.22,,
2000-03-22,43.0,,
2000-03-23,43.5,,
2000-03-24,45.44,,
2000-03-27,44.31,,
2000-03-28,44.44,,
2000-03-29,43.81,,
2000-03-30,44.5,,
2000-03-31,44.28,,
2000-04-03,45.94,,
2000-04-04,46.47,,
2000-04-05,45.56,,
2000-04-06,46.69,,
2000-04-07,45.81,,
2000-04-10,46.38,,
2000-04-11,47.72,,
2000-04-12,47.31,,
2000-04-13,47.38,,
2000-04-14,45.41,,
2000-04-17,44.94,,
2000-04-18,44.94,,
2000-04-19,45.22,,
2000-04-20,46.13,,
2000-04-24,48.69,,
2000-04-25,46.91,,
2000-04-26,44.47,,
2000-04-27,43.72,,
2000-04-28,43.31,,
2000-05-01,43.47,,
2000-05-02,43.47,,
2000-05-03,42.91,,
2000-05-04,42.72,,
2000-05-05,43.34,,
2000-05-08,43.66,,
2000-05-09,43.0,,
2000-05-10,42.97,,
2000-05-11,42.97,,
2000-05-12,42.44,,
2000-05-15,42.97,,
2000-05-16,45.03,,
2000-05-17,44.0,,
2000-05-18,43.53,,
2000-05-19,42.25,,
2000-05-22,42.09,,
2000-05-23,42.06,,
2000-05-24,44.09,,
2000-05-25,42.47,,
2000-05-26,42.0,,
2000-05-30,42.56,,
2000-05-31,42.88,,
2000-06-01,42.44,,
2000-06-02,42.16,,
2000-06-05,42.53,,
2000-06-06,41.16,,
2000-06-07,40.88,,
2000-06-08,40.88,,
2000-06-09,40.97,,
2000-06-12,40.98,,
2000-06-13,40.94,,
2000-06-14,42.09,,
2000-06-15,43.22,,
2000-06-16,42.22,,
2000-06-19,41.75,,
2000-06-20,41.09,,
2000-06-21,43.13,,
2000-06-22,43.03,,
2000-06-23,42.22,,
2000-06-26,42.75,,
2000-06-27,43.31,,
2000-06-28,43.04,,
2000-06-29,42.78,,
2000-06-30,41.5,,
2000-07-03,42.03,,
2000-07-05,44.25,,
2000-07-06,43.28,,
2000-07-07,43.06,,
2000-07-10,43.59,,
2000-07-11,44.47,,
2000-07-12,45.03,,
2000-07-13,44.78,,
2000-07-14,43.94,,
2000-07-17,43.63,,
2000-07-18,44.0,,
2000-07-19,43.25,,
2000-07-20,43.25,,
2000-07-21,43.19,,
2000-07-24,44.53,,
2000-07-25,44.16,,
2000-07-26,44.28,,
2000-07-27,44.5,,
2000-07-28,45.5,,
2000-07-31,45.03,,
2000-08-01,44.69,,
2000-08-02,45.13,,
2000-08-03,44.97,,
2000-08-04,45.0,,
2000-08-07,45.44,,
2000-08-08,45.69,,
2000-08-09,46.25,,
2000-08-10,47.44,,
2000-08-11,48.38,,
2000-08-14,47.84,,
2000-08-15,47.44,,
2000-08-16,47.28,,
2000-08-17,47.63,,
2000-08-18,47.56,,
2000-08-21,47.47,,
2000-08-22,48.16,,
2000-08-23,47.97,,
2000-08-24,47.41,,
2000-08-25,47.88,,
2000-08-28,47.56,,
2000-08-29,47.31,,
2000-08-30,46.69,,
2000-08-31,46.51,,
2000-09-01,46.25,,
2000-09-05,46.13,,
2000-09-06,47.06,,
2000-09-07,45.81,,
2000-09-08,44.97,,
2000-09-11,44.47,,
2000-09-12,44.03,,
2000-09-13,43.25,,
2000-09-14,42.5,,
2000-09-15,42.56,,
2000-09-18,41.59,,
2000-09-19,41.94,,
2000-09-20,40.88,,
2000-09-21,43.22,,
2000-09-22,44.13,,
2000-09-25,45.0,,
2000-09-26,44.94,,
2000-09-27,44.97,,
2000-09-28,45.81,,
2000-09-29,45.56,,
2000-10-02,45.84,,
2000-10-03,47.0,,
2000-10-04,47.75,,
2000-10-05,46.63,,
2000-10-06,46.09,,
2000-10-09,45.88,,
2000-10-10,46.56,,
2000-10-11,46.63,,
2000-10-12,45.44,,
2000-10-13,45.5,,
2000-10-16,46.09,,
2000-10-17,45.56,,
2000-10-18,45.56,,
2000-10-19,44.5,,
2000-10-20,43.63,,
2000-10-23,44.91,,
2000-10-24,45.03,,
2000-10-25,45.06,,
2000-10-26,46.09,,
2000-10-27,46.75,,
2000-10-30,47.5,,
2000-10-31,48.31,,
2000-11-01,47.56,,
2000-11-02,47.47,,
2000-11-03,47.44,,
2000-11-06,48.69,,
2000-11-07,48.47,,
2000-11-08,48.66,,
2000-11-09,48.69,,
2000-11-10,47.5,,
2000-11-13,47.41,,
2000-11-14,47.5,,
2000-11-15,47.69,,
2000-11-16,47.66,,
2000-11-17,48.0,,
2000-11-20,47.31,,
2000-11-21,47.84,,
2000-11-22,47.91,,
2000-11-24,47.91,,
2000-11-27,49.63,,
2000-11-28,49.44,,
2000-11-29,50.06,,
2000-11-30,49.94,,
2000-12-01,49.81,,
2000-12-04,52.5,,
2000-12-05,58.31,,
2000-12-06,57.56,,
2000-12-07,57.34,,
2000-12-08,58.47,,
2000-12-11,57.63,,
2000-12-12,56.94,,
2000-12-13,56.91,,
2000-12-14,55.5,,
2000-12-15,56.09,,
2000-12-18,57.31,,
2000-12-19,56.88,,
2000-12-20,56.47,,
2000-12-21,56.34,,
2000-12-22,56.38,,
2000-12-26,57.5,,
2000-12-27,59.59,,
2000-12-28,60.97,,
2000-12-29,60.25,,
2001-01-02,59.59,,
2001-01-03,58.91,,
2001-01-04,59.5,,
2001-01-05,57.28,,
2001-01-08,57.63,,
2001-01-09,56.72,,
2001-01-10,56.16,,
2001-01-11,56.06,,
2001-01-12,54.84,,
2001-01-16,56.75,,
2001-01-17,55.0,,
2001-01-18,54.5,,
2001-01-19,53.38,,
2001-01-22,54.44,,
2001-01-23,55.5,,
2001-01-24,53.56,,
2001-01-25,54.75,,
2001-01-26,53.66,,
2001-01-29,53.65,,
2001-01-30,55.7,,
2001-01-31,55.33,,
2001-02-01,55.78,,
2001-02-02,54.37,,
2001-02-05,54.88,,
2001-02-06,55.83,,
2001-02-07,55.94,,
2001-02-08,56.03,,
2001-02-09,55.33,,
2001-02-12,56.24,,
2001-02-13,57.07,,
2001-02-14,55.49,,
2001-02-15,57.38,,
2001-02-16,56.61,,
2001-02-20,56.92,,
2001-02-21,55.63,,
2001-02-22,55.13,,
2001-02-23,55.2,,
2001-02-26,55.67,,
2001-02-27,56.5,,
2001-02-28,56.38,,
2001-03-01,54.8,,
2001-03-02,55.67,,
2001-03-05,56.1,,
2001-03-06,56.13,,
2001-03-07,56.47,,
2001-03-08,58.6,,
2001-03-09,58.21,,
2001-03-12,55.9,,
2001-03-13,53.85,,
2001-03-14,53.76,,
2001-03-15,54.62,,
2001-03-16,53.01,,
2001-03-19,53.99,,
2001-03-20,52.62,,
2001-03-21,51.81,,
2001-03-22,50.9,,
2001-03-23,50.88,,
2001-03-26,52.01,,
2001-03-27,52.71,,
2001-03-28,52.42,,
2001-03-29,51.4,,
2001-03-30,51.95,,
2001-04-02,51.03,,
2001-04-03,49.96,,
2001-04-04,49.31,,
2001-04-05,51.62,,
2001-04-06,51.0,,
2001-04-09,52.29,,
2001-04-10,54.29,,
2001-04-11,53.4,,
2001-04-12,53.87,,
2001-04-16,55.24,,
2001-04-17,54.45,,
2001-04-18,58.0,,
2001-04-19,58.25,,
2001-04-20,56.25,,
2001-04-23,58.15,,
2001-04-24,58.06,,
2001-04-25,58.51,,
2001-04-26,58.92,,
2001-04-27,59.49,,
2001-04-30,59.51,,
2001-05-01,58.76,,
2001-05-02,58.28,,
2001-05-03,58.88,,
2001-05-04,59.99,,
2001-05-07,58.95,,
2001-05-08,58.18,,
2001-05-09,58.47,,
2001-05-10,59.02,,
2001-05-11,58.69,,
2001-05-14,59.15,,
2001-05-15,59.08,,
2001-05-16,62.75,,
2001-05-17,61.86,,
2001-05-18,61.53,,
2001-05-21,61.54,,
2001-05-22,60.5,,
2001-05-23,60.32,,
2001-05-24,59.49,,
2001-05-25,59.38,,
2001-05-29,59.88,,
2001-05-30,58.67,,
2001-05-31,59.29,,
2001-06-01,59.71,,
2001-06-04,60.0,,
2001-06-05,60.75,,
2001-06-06,60.79,,
2001-06-07,60.9,,
2001-06-08,60.06,,
2001-06-11,60.17,,
2001-06-12,61.04,,
2001-06-13,60.97,,
2001-06-14,60.38,,
2001-06-15,60.44,,
2001-06-18,61.12,,
2001-06-19,60.18,,
2001-06-20,59.3,,
2001-06-21,58.17,,
2001-06-22,58.39,,
2001-06-25,57.85,,
2001-06-26,57.5,,
2001-06-27,57.15,,
2001-06-28,57.93,,
2001-06-29,57.05,,
2001-07-02,58.63,,
2001-07-03,58.42,,
2001-07-05,58.22,,
2001-07-06,57.3,,
2001-07-09,57.42,,
2001-07-10,55.83,,
2001-07-11,55.87,,
2001-07-12,56.76,,
2001-07-13,56.12,,
2001-07-16,55.03,,
2001-07-17,56.43,,
2001-07-18,56.88,,
2001-07-19,57.33,,
2001-07-20,56.5,,
2001-07-23,55.66,,
2001-07-24,53.53,,
2001-07-25,55.18,,
2001-07-26,55.73,,
2001-07-27,55.74,,
2001-07-30,54.63,,
2001-07-31,55.94,,
2001-08-01,55.5,,
2001-08-02,55.65,,
2001-08-03,55.87,,
2001-08-06,54.69,,
2001-08-07,55.42,,
2001-08-08,54.1,,
2001-08-09,53.76,,
2001-08-10,54.92,,
2001-08-13,55.25,,
2001-08-14,54.55,,
2001-08-15,54.83,,
2001-08-16,54.51,,
2001-08-17,54.34,,
2001-08-20,54.3,,
2001-08-21,53.88,,
2001-08-22,54.9,,
2001-08-23,54.17,,
2001-08-24,55.31,,
2001-08-27,55.28,,
2001-08-28,54.65,,
2001-08-29,53.38,,
2001-08-30,52.1,,
2001-08-31,52.05,,
2001-09-04,52.28,,
2001-09-05,52.5,,
2001-09-06,51.95,,
2001-09-07,50.39,,
2001-09-10,51.1,,
2001-09-17,47.72,,
2001-09-18,47.07,,
2001-09-19,46.22,,
2001-09-20,45.16,,
2001-09-21,43.49,,
2001-09-24,45.83,,
2001-09-25,46.56,,
2001-09-26,46.69,,
2001-09-27,48.15,,
2001-09-28,49.2,,
2001-10-01,48.43,,
2001-10-02,48.61,,
2001-10-03,49.79,,
2001-10-04,49.82,,
2001-10-05,49.87,,
2001-10-08,49.22,,
2001-10-09,49.22,,
2001-10-10,50.92,,
2001-10-11,53.07,,
2001-10-12,52.24,,
2001-10-15,52.9,,
2001-10-16,53.1,,
2001-10-17,51.58,,
2001-10-18,51.47,,
2001-10-19,51.08,,
2001-10-22,53.7,,
2001-10-23,53.2,,
2001-10-24,53.35,,
2001-10-25,54.35,,
2001-10-26,54.92,,
2001-10-29,53.26,,
2001-10-30,52.68,,
2001-10-31,52.19,,
2001-11-01,53.13,,
2001-11-02,54.1,,
2001-11-05,55.25,,
2001-11-06,54.69,,
2001-11-07,55.22,,
2001-11-08,55.7,,
2001-11-09,55.77,,
2001-11-12,55.47,,
2001-11-13,56.71,,
2001-11-14,57.43,,
2001-11-15,57.31,,
2001-11-16,57.5,,
2001-11-19,58.36,,
2001-11-20,58.08,,
2001-11-21,57.67,,
2001-11-23,58.63,,
2001-11-26,58.47,,
2001-11-27,58.12,,
2001-11-28,57.29,,
2001-11-29,57.62,,
2001-11-30,57.29,,
2001-12-03,56.94,,
2001-12-04,58.22,,
2001-12-05,59.43,,
2001-12-06,59.42,,
2001-12-07,59.15,,
2001-12-10,57.79,,
2001-12-11,57.92,,
2001-12-12,58.0,,
2001-12-13,57.52,,
2001-12-14,57.9,,
2001-12-17,58.65,,
2001-12-18,59.75,,
2001-12-19,59.9,,
2001-12-20,59.24,,
2001-12-21,59.6,,
2001-12-24,59.71,,
2001-12-26,60.31,,
2001-12-27,60.08,,
2001-12-28,59.96,,
2001-12-31,59.11,,
2002-01-02,58.57,,
2002-01-03,58.38,,
2002-01-04,58.55,,
2002-01-07,57.85,,
2002-01-08,57.53,,
2002-01-09,57.33,,
2002-01-10,56.6,,
2002-01-11,56.9,,
2002-01-14,55.88,,
2002-01-15,54.75,,
2002-01-16,51.85,,
2002-01-17,52.26,,
2002-01-18,53.4,,
2002-01-22,53.21,,
2002-01-23,53.73,,
2002-01-24,54.73,,
2002-01-25,55.62,,
2002-01-28,55.27,,
2002-01-29,54.33,,
2002-01-30,54.94,,
2002-01-31,55.5,,
2002-02-01,56.63,,
2002-02-04,54.75,,
2002-02-05,54.34,,
2002-02-06,54.85,,
2002-02-07,54.76,,
2002-02-08,55.61,,
2002-02-11,57.01,,
2002-02-12,57.08,,
2002-02-13,57.9,,
2002-02-14,58.45,,
2002-02-15,57.76,,
2002-02-19,56.99,,
2002-02-20,58.55,,
2002-02-21,58.0,,
2002-02-22,59.5,,
2002-02-25,60.22,,
2002-02-26,59.65,,
2002-02-27,59.5,,
2002-02-28,58.97,,
2002-03-01,60.16,,
2002-03-04,61.51,,
2002-03-05,60.08,,
2002-03-06,60.79,,
2002-03-07,60.56,,
2002-03-08,60.75,,
2002-03-11,60.25,,
2002-03-12,60.65,,
2002-03-13,59.75,,
2002-03-14,60.29,,
2002-03-15,60.7,,
2002-03-18,61.1,,
2002-03-19,60.85,,
2002-03-20,59.95,,
2002-03-21,59.15,,
2002-03-22,58.2,,
2002-03-25,57.85,,
2002-03-26,58.33,,
2002-03-27,58.48,,
2002-03-28,57.51,,
2002-04-01,57.63,,
2002-04-02,57.49,,
2002-04-03,56.46,,
2002-04-04,57.06,,
2002-04-05,60.97,,
2002-04-08,61.81,,
2002-04-09,62.46,,
2002-04-10,62.57,,
2002-04-11,61.92,,
2002-04-12,61.11,,
2002-04-15,60.78,,
2002-04-16,62.21,,
2002-04-17,61.76,,
2002-04-18,61.84,,
2002-04-19,62.45,,
2002-04-22,62.51,,
2002-04-23,62.14,,
2002-04-24,62.75,,
2002-04-25,63.47,,
2002-04-26,62.2,,
2002-04-29,61.32,,
2002-04-30,62.9,,
2002-05-01,63.0,,
2002-05-02,63.58,,
2002-05-03,63.5,,
2002-05-06,62.11,,
2002-05-07,62.15,,
2002-05-08,63.09,,
2002-05-09,63.15,,
2002-05-10,63.45,,
2002-05-13,64.25,,
2002-05-14,65.0,,
2002-05-15,64.75,,
2002-05-16,64.71,,
2002-05-17,65.04,,
2002-05-20,64.12,,
2002-05-21,63.49,,
2002-05-22,63.77,,
2002-05-23,64.25,,
2002-05-24,63.97,,
2002-05-28,63.39,,
2002-05-29,62.5,,
2002-05-30,62.55,,
2002-05-31,62.72,,
2002-06-03,62.22,,
2002-06-04,62.54,,
2002-06-05,62.87,,
2002-06-06,61.78,,
2002-06-07,62.22,,
2002-06-10,63.0,,
2002-06-11,62.74,,
2002-06-12,63.78,,
2002-06-13,62.9,,
2002-06-14,63.03,,
2002-06-17,63.55,,
2002-06-18,64.25,,
2002-06-19,63.88,,
2002-06-20,63.4,,
2002-06-21,62.0,,
2002-06-24,62.06,,
2002-06-25,61.31,,
2002-06-26,61.21,,
2002-06-27,62.58,,
2002-06-28,61.5,,
2002-07-01,63.7,,
2002-07-02,62.88,,
2002-07-03,63.05,,
2002-07-05,64.93,,
2002-07-08,64.57,,
2002-07-09,64.0,,
2002-07-10,62.0,,
2002-07-11,60.7,,
2002-07-12,60.44,,
2002-07-15,59.45,,
2002-07-16,57.95,,
2002-07-17,58.73,,
2002-07-18,58.33,,
2002-07-19,54.44,,
2002-07-22,54.5,,
2002-07-23,55.88,,
2002-07-24,59.86,,
2002-07-25,59.97,,
2002-07-26,60.42,,
2002-07-29,63.33,,
2002-07-30,62.74,,
2002-07-31,62.92,,
2002-08-01,61.06,,
2002-08-02,59.94,,
2002-08-05,58.35,,
2002-08-06,60.65,,
2002-08-07,61.9,,
2002-08-08,63.1,,
