date,XOM,dcf,Deviation
1991-07-23,14.63,,
1991-07-24,14.72,,
1991-07-25,14.78,,
1991-07-26,14.69,,
1991-07-29,14.81,,
1991-07-30,14.88,,
1991-07-31,14.84,,
1991-08-01,14.84,,
1991-08-02,14.69,,
1991-08-05,14.59,,
1991-08-06,14.94,,
1991-08-07,14.72,,
1991-08-08,14.53,,
1991-08-09,14.38,,
1991-08-12,14.41,,
1991-08-13,14.47,,
1991-08-14,14.31,,
1991-08-15,14.38,,
1991-08-16,14.38,,
1991-08-19,14.41,,
1991-08-20,14.38,,
1991-08-21,14.56,,
1991-08-22,14.63,,
1991-08-23,14.75,,
1991-08-26,14.63,,
1991-08-27,14.66,,
1991-08-28,14.88,,
1991-08-29,14.72,,
1991-08-30,14.56,,
1991-09-03,14.5,,
1991-09-04,14.47,,
1991-09-05,14.69,,
1991-09-06,14.75,,
1991-09-09,14.72,,
1991-09-10,14.66,,
1991-09-11,14.72,,
1991-09-12,14.72,,
1991-09-13,14.59,,
1991-09-16,14.91,,
1991-09-17,14.84,,
1991-09-18,14.81,,
1991-09-19,14.84,,
1991-09-20,14.75,,
1991-09-23,14.66,,
1991-09-24,14.88,,
1991-09-25,14.84,,
1991-09-26,14.69,,
1991-09-27,14.69,,
1991-09-30,14.88,,
1991-10-01,15.06,,
1991-10-02,15.06,,
1991-10-03,14.88,,
1991-10-04,14.78,,
1991-10-07,14.81,,
1991-10-08,15.03,,
1991-10-09,14.84,,
1991-10-10,15.06,,
1991-10-11,15.03,,
1991-10-14,15.22,,
1991-10-15,15.22,,
1991-10-16,15.13,,
1991-10-17,15.25,,
1991-10-18,15.38,,
1991-10-21,15.31,,
1991-10-22,15.28,,
1991-10-23,15.22,,
1991-10-24,15.13,,
1991-10-25,15.16,,
1991-10-28,15.44,,
1991-10-29,15.41,,
1991-10-30,15.28,,
1991-10-31,15.25,,
1991-11-01,15.13,,
1991-11-04,15.41,,
1991-11-05,15.19,,
1991-11-06,15.28,,
1991-11-07,15.16,,
1991-11-08,15.03,,
1991-11-11,15.06,,
1991-11-12,15.06,,
1991-11-13,15.06,,
1991-11-14,14.94,,
1991-11-15,14.31,,
1991-11-18,14.56,,
1991-11-19,14.75,,
1991-11-20,14.59,,
1991-11-21,14.69,,
1991-11-22,14.44,,
1991-11-25,14.53,,
1991-11-26,14.56,,
1991-11-27,14.59,,
1991-11-29,14.66,,
1991-12-02,14.84,,
1991-12-03,14.63,,
1991-12-04,14.47,,
1991-12-05,14.28,,
1991-12-06,14.28,,
1991-12-09,14.03,,
1991-12-10,14.09,,
1991-12-11,14.19,,
1991-12-12,14.41,,
1991-12-13,14.5,,
1991-12-16,14.47,,
1991-12-17,14.5,,
1991-12-18,14.56,,
1991-12-19,14.69,,
1991-12-20,14.78,,
1991-12-23,14.63,,
1991-12-24,14.38,,
1991-12-26,14.34,,
1991-12-27,14.56,,
1991-12-30,14.63,,
1991-12-31,15.22,,
1992-01-02,15.0,,
1992-01-03,15.03,,
1992-01-06,14.91,,
1992-01-07,14.81,,
1992-01-08,14.63,,
1992-01-09,14.53,,
1992-01-10,14.69,,
1992-01-13,14.81,,
1992-01-14,15.06,,
1992-01-15,14.88,,
1992-01-16,14.78,,
1992-01-17,14.97,,
1992-01-20,15.0,,
1992-01-21,15.22,,
1992-01-22,14.88,,
1992-01-23,14.75,,
1992-01-24,15.06,,
1992-01-27,15.13,,
1992-01-28,15.09,,
1992-01-29,14.84,,
1992-01-30,14.75,,
1992-01-31,14.56,,
1992-02-03,14.78,,
1992-02-04,14.88,,
1992-02-05,14.5,,
1992-02-06,14.66,,
1992-02-07,14.63,,
1992-02-10,14.59,,
1992-02-11,14.53,,
1992-02-12,14.69,,
1992-02-13,14.56,,
1992-02-14,14.56,,
1992-02-18,14.28,,
1992-02-19,14.31,,
1992-02-20,14.5,,
1992-02-21,14.47,,
1992-02-24,14.41,,
1992-02-25,14.31,,
1992-02-26,14.41,,
1992-02-27,14.31,,
1992-02-28,14.28,,
1992-03-02,14.0,,
1992-03-03,13.91,,
1992-03-04,13.75,,
1992-03-05,13.91,,
1992-03-06,13.91,,
1992-03-09,13.88,,
1992-03-10,13.84,,
1992-03-11,13.84,,
1992-03-12,14.13,,
1992-03-13,14.28,,
1992-03-16,14.22,,
1992-03-17,14.22,,
1992-03-18,13.94,,
1992-03-19,13.84,,
1992-03-20,13.69,,
1992-03-23,13.81,,
1992-03-24,13.78,,
1992-03-25,13.75,,
1992-03-26,13.94,,
1992-03-27,13.78,,
1992-03-30,13.75,,
1992-03-31,13.69,,
1992-04-01,13.78,,
1992-04-02,13.69,,
1992-04-03,13.97,,
1992-04-06,14.44,,
1992-04-07,14.16,,
1992-04-08,14.31,,
1992-04-09,14.31,,
1992-04-10,14.41,,
1992-04-13,14.16,,
1992-04-14,14.41,,
1992-04-15,14.75,,
1992-04-16,14.69,,
1992-04-20,14.66,,
1992-04-21,14.78,,
1992-04-22,14.5,,
1992-04-23,14.81,,
1992-04-24,14.72,,
1992-04-27,14.69,,
1992-04-28,14.81,,
1992-04-29,14.81,,
1992-04-30,15.0,,
1992-05-01,14.81,,
1992-05-04,15.0,,
1992-05-05,14.97,,
1992-05-06,14.84,,
1992-05-07,14.66,,
1992-05-08,14.72,,
1992-05-11,14.88,,
1992-05-12,14.72,,
1992-05-13,14.88,,
1992-05-14,15.0,,
1992-05-15,14.81,,
1992-05-18,14.94,,
1992-05-19,15.0,,
1992-05-20,14.81,,
1992-05-21,14.91,,
1992-05-22,15.13,,
1992-05-26,16.0,,
1992-05-27,15.44,,
1992-05-28,15.5,,
1992-05-29,15.16,,
1992-06-01,15.34,,
1992-06-02,15.34,,
1992-06-03,15.72,,
1992-06-04,15.75,,
1992-06-05,15.69,,
1992-06-08,15.63,,
1992-06-09,15.88,,
1992-06-10,15.72,,
1992-06-11,15.81,,
1992-06-12,15.47,,
1992-06-15,15.53,,
1992-06-16,15.53,,
1992-06-17,15.53,,
1992-06-18,15.34,,
1992-06-19,15.59,,
1992-06-22,15.5,,
1992-06-23,15.34,,
1992-06-24,15.38,,
1992-06-25,15.34,,
1992-06-26,15.38,,
1992-06-29,15.56,,
1992-06-30,15.47,,
1992-07-01,15.44,,
1992-07-02,15.47,,
1992-07-06,15.53,,
1992-07-07,15.44,,
1992-07-08,15.44,,
1992-07-09,15.41,,
1992-07-10,15.38,,
1992-07-13,15.28,,
1992-07-14,15.5,,
1992-07-15,15.34,,
1992-07-16,15.63,,
1992-07-17,15.53,,
1992-07-20,15.53,,
1992-07-21,15.44,,
1992-07-22,15.5,,
1992-07-23,15.75,,
1992-07-24,15.59,,
1992-07-27,15.5,,
1992-07-28,15.53,,
1992-07-29,15.5,,
1992-07-30,15.84,,
1992-07-31,15.88,,
1992-08-03,16.06,,
1992-08-04,16.25,,
1992-08-05,16.0,,
1992-08-06,15.97,,
1992-08-07,15.88,,
1992-08-10,16.09,,
1992-08-11,16.09,,
1992-08-12,15.84,,
1992-08-13,16.03,,
1992-08-14,16.0,,
1992-08-17,15.91,,
1992-08-18,16.09,,
1992-08-19,16.22,,
1992-08-20,16.34,,
1992-08-21,15.81,,
1992-08-24,16.06,,
1992-08-25,15.94,,
1992-08-26,16.0,,
1992-08-27,15.91,,
1992-08-28,16.03,,
1992-08-31,16.06,,
1992-09-01,16.09,,
1992-09-02,16.06,,
1992-09-03,15.56,,
1992-09-04,15.63,,
1992-09-08,15.63,,
1992-09-09,15.69,,
1992-09-10,15.72,,
1992-09-11,15.72,,
1992-09-14,15.69,,
1992-09-15,15.59,,
1992-09-16,15.78,,
1992-09-17,15.78,,
1992-09-18,16.0,,
1992-09-21,16.03,,
1992-09-22,15.91,,
1992-09-23,16.03,,
1992-09-24,15.94,,
1992-09-25,15.88,,
1992-09-28,16.16,,
1992-09-29,15.97,,
1992-09-30,15.97,,
1992-10-01,15.94,,
1992-10-02,15.81,,
1992-10-05,15.63,,
1992-10-06,15.53,,
1992-10-07,15.47,,
1992-10-08,15.72,,
1992-10-09,15.41,,
1992-10-12,15.38,,
1992-10-13,15.44,,
1992-10-14,15.53,,
1992-10-15,15.69,,
1992-10-16,15.78,,
1992-10-19,15.81,,
1992-10-20,15.66,,
1992-10-21,15.66,,
1992-10-22,15.5,,
1992-10-23,15.5,,
1992-10-26,15.47,,
1992-10-27,15.69,,
1992-10-28,15.63,,
1992-10-29,15.53,,
1992-10-30,15.31,,
1992-11-02,15.06,,
1992-11-03,14.88,,
1992-11-04,14.97,,
1992-11-05,14.81,,
1992-11-06,14.56,,
1992-11-09,14.63,,
1992-11-10,14.72,,
1992-11-11,14.63,,
1992-11-12,14.69,,
1992-11-13,14.81,,
1992-11-16,14.72,,
1992-11-17,14.69,,
1992-11-18,15.0,,
1992-11-19,15.0,,
1992-11-20,15.19,,
1992-11-23,14.94,,
1992-11-24,14.91,,
1992-11-25,14.97,,
1992-11-27,14.88,,
1992-11-30,14.88,,
1992-12-01,14.75,,
1992-12-02,14.63,,
1992-12-03,14.69,,
1992-12-04,14.97,,
1992-12-07,15.0,,
1992-12-08,15.09,,
1992-12-09,15.16,,
1992-12-10,15.31,,
1992-12-11,15.22,,
1992-12-14,15.13,,
1992-12-15,15.28,,
1992-12-16,15.28,,
1992-12-17,15.5,,
1992-12-18,15.72,,
1992-12-21,15.72,,
1992-12-22,15.59,,
1992-12-23,15.47,,
1992-12-24,15.53,,
1992-12-28,15.63,,
1992-12-29,15.41,,
1992-12-30,15.34,,
1992-12-31,15.28,,
1993-01-04,15.34,,
1993-01-05,15.5,,
1993-01-06,15.44,,
1993-01-07,15.41,,
1993-01-08,15.16,,
1993-01-11,15.13,,
1993-01-12,15.0,,
1993-01-13,15.06,,
1993-01-14,15.09,,
1993-01-15,15.03,,
1993-01-18,14.84,,
1993-01-19,14.72,,
1993-01-20,14.63,,
1993-01-21,14.53,,
1993-01-22,14.53,,
1993-01-25,15.16,,
1993-01-26,15.31,,
1993-01-27,15.13,,
1993-01-28,15.41,,
1993-01-29,15.28,,
1993-02-01,15.38,,
1993-02-02,15.56,,
1993-02-03,15.63,,
1993-02-04,15.5,,
1993-02-05,15.47,,
1993-02-08,15.72,,
1993-02-09,15.63,,
1993-02-10,15.59,,
1993-02-11,15.59,,
1993-02-12,15.44,,
1993-02-16,15.53,,
1993-02-17,15.44,,
1993-02-18,15.47,,
1993-02-19,16.06,,
1993-02-22,16.13,,
1993-02-23,15.88,,
1993-02-24,15.88,,
1993-02-25,15.91,,
1993-02-26,15.91,,
1993-03-01,15.97,,
1993-03-02,16.13,,
1993-03-03,16.0,,
1993-03-04,16.09,,
1993-03-05,15.81,,
1993-03-08,16.13,,
1993-03-09,16.03,,
1993-03-10,15.97,,
1993-03-11,15.84,,
1993-03-12,15.66,,
1993-03-15,15.81,,
1993-03-16,16.0,,
1993-03-17,16.03,,
1993-03-18,16.22,,
1993-03-19,16.16,,
1993-03-22,16.22,,
1993-03-23,16.16,,
1993-03-24,16.25,,
1993-03-25,16.41,,
1993-03-26,16.31,,
1993-03-29,16.56,,
1993-03-30,16.63,,
1993-03-31,16.53,,
1993-04-01,16.38,,
1993-04-02,16.53,,
1993-04-05,16.75,,
1993-04-06,16.91,,
1993-04-07,17.06,,
1993-04-08,17.0,,
1993-04-12,17.19,,
1993-04-13,17.13,,
1993-04-14,17.16,,
1993-04-15,17.0,,
1993-04-16,17.25,,
1993-04-19,16.97,,
1993-04-20,16.66,,
1993-04-21,16.56,,
1993-04-22,16.47,,
1993-04-23,16.06,,
1993-04-26,16.09,,
1993-04-27,16.34,,
1993-04-28,16.44,,
1993-04-29,16.5,,
1993-04-30,16.5,,
1993-05-03,16.56,,
1993-05-04,16.38,,
1993-05-05,16.22,,
1993-05-06,16.34,,
1993-05-07,16.03,,
1993-05-10,15.91,,
1993-05-11,15.94,,
1993-05-12,16.03,,
1993-05-13,15.88,,
1993-05-14,15.94,,
1993-05-17,16.09,,
1993-05-18,16.06,,
1993-05-19,16.16,,
1993-05-20,16.31,,
1993-05-21,16.19,,
1993-05-24,16.25,,
1993-05-25,16.25,,
1993-05-26,16.16,,
1993-05-27,16.22,,
1993-05-28,16.38,,
1993-06-01,16.28,,
1993-06-02,16.22,,
1993-06-03,16.25,,
1993-06-04,16.31,,
1993-06-07,16.34,,
1993-06-08,16.56,,
1993-06-09,16.84,,
1993-06-10,16.75,,
1993-06-11,16.31,,
1993-06-14,16.38,,
1993-06-15,16.19,,
1993-06-16,16.56,,
1993-06-17,16.78,,
1993-06-18,16.44,,
1993-06-21,16.38,,
1993-06-22,16.53,,
1993-06-23,16.31,,
1993-06-24,16.38,,
1993-06-25,16.34,,
1993-06-28,16.53,,
1993-06-29,16.31,,
1993-06-30,16.53,,
1993-07-01,16.28,,
1993-07-02,16.16,,
1993-07-06,16.0,,
1993-07-07,16.06,,
1993-07-08,16.09,,
1993-07-09,15.97,,
1993-07-12,16.13,,
1993-07-13,16.19,,
1993-07-14,16.16,,
1993-07-15,16.06,,
1993-07-16,15.88,,
1993-07-19,16.19,,
1993-07-20,16.03,,
1993-07-21,16.03,,
1993-07-22,16.03,,
1993-07-23,16.28,,
1993-07-26,16.41,,
1993-07-27,16.66,,
1993-07-28,16.63,,
1993-07-29,16.53,,
1993-07-30,16.41,,
1993-08-02,16.5,,
1993-08-03,16.28,,
1993-08-04,16.13,,
1993-08-05,16.0,,
1993-08-06,16.19,,
1993-08-09,16.16,,
1993-08-10,16.22,,
1993-08-11,16.09,,
1993-08-12,16.16,,
1993-08-13,16.22,,
1993-08-16,16.19,,
1993-08-17,15.94,,
1993-08-18,16.03,,
1993-08-19,16.13,,
1993-08-20,16.19,,
1993-08-23,16.16,,
1993-08-24,16.28,,
1993-08-25,16.47,,
1993-08-26,16.56,,
1993-08-27,16.34,,
1993-08-30,16.28,,
1993-08-31,16.34,,
1993-09-01,16.28,,
1993-09-02,16.09,,
1993-09-03,16.38,,
1993-09-07,16.25,,
1993-09-08,16.38,,
1993-09-09,16.22,,
1993-09-10,16.41,,
1993-09-13,16.34,,
1993-09-14,16.38,,
1993-09-15,16.53,,
1993-09-16,16.38,,
1993-09-17,16.25,,
1993-09-20,16.19,,
1993-09-21,16.28,,
1993-09-22,16.22,,
1993-09-23,16.13,,
1993-09-24,16.38,,
1993-09-27,16.38,,
1993-09-28,16.41,,
1993-09-29,16.66,,
1993-09-30,16.38,,
1993-10-01,16.56,,
1993-10-04,16.41,,
1993-10-05,16.44,,
1993-10-06,16.38,,
1993-10-07,16.38,,
1993-10-08,16.34,,
1993-10-11,16.25,,
1993-10-12,16.28,,
1993-10-13,16.13,,
1993-10-14,16.19,,
1993-10-15,16.31,,
1993-10-18,16.19,,
1993-10-19,16.22,,
1993-10-20,16.25,,
1993-10-21,16.16,,
1993-10-22,16.16,,
1993-10-25,16.41,,
1993-10-26,16.44,,
1993-10-27,16.41,,
1993-10-28,16.47,,
1993-10-29,16.34,,
1993-11-01,16.28,,
1993-11-02,16.25,,
1993-11-03,16.16,,
1993-11-04,16.16,,
1993-11-05,16.06,,
1993-11-08,16.0,,
1993-11-09,15.97,,
1993-11-10,16.06,,
1993-11-11,15.94,,
1993-11-12,15.84,,
1993-11-15,15.69,,
1993-11-16,15.69,,
1993-11-17,15.94,,
1993-11-18,16.13,,
1993-11-19,16.06,,
1993-11-22,16.06,,
1993-11-23,15.97,,
1993-11-24,15.81,,
1993-11-26,15.44,,
1993-11-29,15.47,,
1993-11-30,15.69,,
1993-12-01,15.5,,
1993-12-02,15.56,,
1993-12-03,15.66,,
1993-12-06,15.69,,
1993-12-07,15.66,,
1993-12-08,15.56,,
1993-12-09,15.56,,
1993-12-10,15.72,,
1993-12-13,15.72,,
1993-12-14,15.75,,
1993-12-15,15.78,,
1993-12-16,15.88,,
1993-12-17,16.0,,
1993-12-20,15.94,,
1993-12-21,15.78,,
1993-12-22,15.75,,
1993-12-23,15.75,,
1993-12-27,16.06,,
1993-12-28,16.0,,
1993-12-29,15.91,,
1993-12-30,15.91,,
1993-12-31,15.78,,
1994-01-03,15.94,,
1994-01-04,16.06,,
1994-01-05,16.16,,
1994-01-06,16.06,,
1994-01-07,15.94,,
1994-01-10,16.16,,
1994-01-11,16.13,,
1994-01-12,16.22,,
1994-01-13,16.41,,
1994-01-14,16.19,,
1994-01-17,16.25,,
1994-01-18,16.22,,
1994-01-19,16.38,,
1994-01-20,16.59,,
1994-01-21,16.53,,
1994-01-24,16.53,,
1994-01-25,16.56,,
1994-01-26,16.53,,
1994-01-27,16.41,,
1994-01-28,16.44,,
1994-01-31,16.63,,
1994-02-01,16.56,,
1994-02-02,16.78,,
1994-02-03,16.75,,
1994-02-04,16.38,,
1994-02-07,16.34,,
1994-02-08,16.34,,
1994-02-09,16.5,,
1994-02-10,16.47,,
1994-02-11,16.63,,
1994-02-14,16.56,,
1994-02-15,16.66,,
1994-02-16,16.69,,
1994-02-17,16.69,,
1994-02-18,16.53,,
1994-02-22,16.66,,
1994-02-23,16.63,,
1994-02-24,16.31,,
1994-02-25,16.38,,
1994-02-28,16.22,,
1994-03-01,16.22,,
1994-03-02,16.47,,
1994-03-03,16.53,,
1994-03-04,16.31,,
1994-03-07,16.31,,
1994-03-08,16.34,,
1994-03-09,16.38,,
1994-03-10,16.22,,
1994-03-11,16.31,,
1994-03-14,16.31,,
1994-03-15,16.19,,
1994-03-16,16.22,,
1994-03-17,16.41,,
1994-03-18,16.47,,
1994-03-21,16.38,,
1994-03-22,16.41,,
1994-03-23,16.34,,
1994-03-24,16.38,,
1994-03-25,16.38,,
1994-03-28,16.25,,
1994-03-29,16.25,,
1994-03-30,15.88,,
1994-03-31,15.72,,
1994-04-04,15.25,,
1994-04-05,15.28,,
1994-04-06,15.28,,
1994-04-07,15.31,,
1994-04-08,15.25,,
1994-04-11,15.41,,
1994-04-12,15.41,,
1994-04-13,15.44,,
1994-04-14,15.72,,
1994-04-15,15.75,,
1994-04-18,15.56,,
1994-04-19,15.78,,
1994-04-20,15.75,,
1994-04-21,15.63,,
1994-04-22,15.78,,
1994-04-25,15.91,,
1994-04-26,15.72,,
1994-04-28,15.47,,
1994-04-29,15.72,,
1994-05-02,15.38,,
1994-05-03,15.31,,
1994-05-04,15.16,,
1994-05-05,15.19,,
1994-05-06,15.69,,
1994-05-09,15.34,,
1994-05-10,15.53,,
1994-05-11,15.34,,
1994-05-12,15.5,,
1994-05-13,15.5,,
1994-05-16,15.38,,
1994-05-17,15.47,,
1994-05-18,15.44,,
1994-05-19,15.56,,
1994-05-20,15.53,,
1994-05-23,15.44,,
1994-05-24,15.34,,
1994-05-25,15.38,,
1994-05-26,15.34,,
1994-05-27,15.31,,
1994-05-31,15.28,,
1994-06-01,15.19,,
1994-06-02,15.22,,
1994-06-03,15.34,,
1994-06-06,15.28,,
1994-06-07,15.41,,
1994-06-08,15.34,,
1994-06-09,15.44,,
1994-06-10,15.53,,
1994-06-13,14.91,,
1994-06-14,14.72,,
1994-06-15,14.25,,
1994-06-16,14.72,,
1994-06-17,14.69,,
1994-06-20,14.66,,
1994-06-21,14.5,,
1994-06-22,14.56,,
1994-06-23,14.53,,
1994-06-24,14.31,,
1994-06-27,14.28,,
1994-06-28,14.16,,
1994-06-29,14.13,,
1994-06-30,14.19,,
1994-07-01,14.28,,
1994-07-05,14.22,,
1994-07-06,14.19,,
1994-07-07,14.34,,
1994-07-08,14.47,,
1994-07-11,14.63,,
1994-07-12,14.59,,
1994-07-13,14.53,,
1994-07-14,14.47,,
1994-07-15,14.5,,
1994-07-18,14.56,,
1994-07-19,14.63,,
1994-07-20,14.63,,
1994-07-21,14.59,,
1994-07-22,14.47,,
1994-07-25,14.56,,
1994-07-26,14.56,,
1994-07-27,14.63,,
1994-07-28,14.75,,
1994-07-29,14.88,,
1994-08-01,15.03,,
1994-08-02,14.81,,
1994-08-03,14.81,,
1994-08-04,14.84,,
1994-08-05,14.78,,
1994-08-08,14.97,,
1994-08-09,14.66,,
1994-08-10,14.75,,
1994-08-11,14.53,,
1994-08-12,15.06,,
1994-08-15,14.97,,
1994-08-16,14.84,,
1994-08-17,14.91,,
1994-08-18,14.84,,
1994-08-19,14.88,,
1994-08-22,14.81,,
1994-08-23,14.75,,
1994-08-24,14.97,,
1994-08-25,14.78,,
1994-08-26,14.94,,
1994-08-29,14.94,,
1994-08-30,14.91,,
1994-08-31,14.88,,
1994-09-01,14.88,,
1994-09-02,14.88,,
1994-09-06,14.91,,
1994-09-07,15.0,,
1994-09-08,15.0,,
1994-09-09,14.84,,
1994-09-12,14.72,,
1994-09-13,14.75,,
1994-09-14,14.69,,
1994-09-15,14.88,,
1994-09-16,15.06,,
1994-09-19,14.88,,
1994-09-20,14.66,,
1994-09-21,14.56,,
1994-09-22,14.47,,
1994-09-23,14.47,,
1994-09-26,14.53,,
1994-09-27,14.38,,
1994-09-28,14.5,,
1994-09-29,14.47,,
1994-09-30,14.38,,
1994-10-03,14.44,,
1994-10-04,14.22,,
1994-10-05,14.22,,
1994-10-06,14.28,,
1994-10-07,14.66,,
1994-10-10,14.66,,
1994-10-11,14.75,,
1994-10-12,14.66,,
1994-10-13,14.91,,
1994-10-14,15.0,,
1994-10-17,14.97,,
1994-10-18,14.94,,
1994-10-19,14.88,,
1994-10-20,14.97,,
1994-10-21,14.97,,
1994-10-24,14.88,,
1994-10-25,15.09,,
1994-10-26,15.31,,
1994-10-27,15.53,,
1994-10-28,15.66,,
1994-10-31,15.72,,
1994-11-01,15.44,,
1994-11-02,15.5,,
1994-11-03,15.66,,
1994-11-04,15.38,,
1994-11-07,15.28,,
1994-11-08,15.19,,
1994-11-09,15.06,,
1994-11-10,14.88,,
1994-11-11,14.84,,
1994-11-14,14.94,,
1994-11-15,14.97,,
1994-11-16,15.16,,
1994-11-17,15.22,,
1994-11-18,15.16,,
1994-11-21,15.09,,
1994-11-22,15.13,,
1994-11-23,15.13,,
1994-11-25,15.19,,
1994-11-28,15.19,,
1994-11-29,15.13,,
1994-11-30,15.09,,
1994-12-01,14.84,,
1994-12-02,15.09,,
1994-12-05,14.94,,
1994-12-06,15.03,,
1994-12-07,15.19,,
1994-12-08,15.22,,
1994-12-09,15.41,,
1994-12-12,15.5,,
1994-12-13,15.25,,
1994-12-14,15.25,,
1994-12-15,15.16,,
1994-12-16,15.44,,
1994-12-19,15.38,,
1994-12-20,15.31,,
1994-12-21,15.38,,
1994-12-22,15.41,,
1994-12-23,15.38,,
1994-12-27,15.44,,
1994-12-28,15.44,,
1994-12-29,15.34,,
1994-12-30,15.19,,
1995-01-03,15.16,,
1995-01-04,15.22,,
1995-01-05,15.25,,
1995-01-06,15.25,,
1995-01-09,15.13,,
1995-01-10,15.19,,
1995-01-11,15.09,,
1995-01-12,15.09,,
1995-01-13,15.22,,
1995-01-16,15.19,,
1995-01-17,15.34,,
1995-01-18,15.53,,
1995-01-19,15.53,,
1995-01-20,15.69,,
1995-01-23,15.94,,
1995-01-24,15.63,,
1995-01-25,15.69,,
1995-01-26,15.78,,
1995-01-27,15.63,,
1995-01-30,15.63,,
1995-01-31,15.63,,
1995-02-01,15.53,,
1995-02-02,15.44,,
1995-02-03,15.69,,
1995-02-06,15.53,,
1995-02-07,15.56,,
1995-02-08,15.63,,
1995-02-09,15.44,,
1995-02-10,15.47,,
1995-02-13,15.63,,
1995-02-14,15.72,,
1995-02-15,15.84,,
1995-02-16,16.0,,
1995-02-17,15.84,,
1995-02-21,16.0,,
1995-02-22,16.03,,
1995-02-23,15.94,,
1995-02-24,15.84,,
1995-02-27,15.91,,
1995-02-28,15.97,,
1995-03-01,15.89,,
1995-03-02,15.84,,
1995-03-03,15.81,,
1995-03-06,16.0,,
1995-03-07,16.0,,
1995-03-08,16.19,,
1995-03-09,16.13,,
1995-03-10,16.25,,
1995-03-13,16.22,,
1995-03-14,16.19,,
1995-03-15,16.13,,
1995-03-16,16.31,,
1995-03-17,16.31,,
1995-03-20,16.28,,
1995-03-21,16.13,,
1995-03-22,16.41,,
1995-03-23,16.38,,
1995-03-24,16.47,,
1995-03-27,16.59,,
1995-03-28,16.5,,
1995-03-29,16.59,,
1995-03-30,16.53,,
1995-03-31,16.66,,
1995-04-03,16.56,,
1995-04-04,16.81,,
1995-04-05,17.0,,
1995-04-06,16.69,,
1995-04-07,16.72,,
1995-04-10,16.72,,
1995-04-11,16.69,,
1995-04-12,16.72,,
1995-04-13,16.78,,
1995-04-17,16.81,,
1995-04-18,17.0,,
1995-04-19,17.13,,
1995-04-20,17.44,,
1995-04-21,17.31,,
1995-04-24,17.41,,
1995-04-25,17.5,,
1995-04-26,17.44,,
1995-04-27,17.41,,
1995-04-28,17.38,,
1995-05-01,17.72,,
1995-05-02,17.72,,
1995-05-03,17.69,,
1995-05-04,17.75,,
1995-05-05,17.75,,
1995-05-08,17.78,,
1995-05-09,17.47,,
1995-05-10,17.56,,
1995-05-11,17.47,,
1995-05-12,17.47,,
1995-05-15,17.63,,
1995-05-16,17.81,,
1995-05-17,17.81,,
1995-05-18,17.66,,
1995-05-19,17.5,,
1995-05-22,17.47,,
1995-05-23,17.75,,
1995-05-24,17.88,,
1995-05-25,17.84,,
1995-05-26,17.44,,
1995-05-30,17.56,,
1995-05-31,17.84,,
1995-06-01,17.81,,
1995-06-02,17.66,,
1995-06-05,17.75,,
1995-06-06,17.69,,
1995-06-07,17.75,,
1995-06-08,17.78,,
1995-06-09,17.66,,
1995-06-12,17.59,,
1995-06-13,17.63,,
1995-06-14,17.66,,
1995-06-15,17.84,,
1995-06-16,18.03,,
1995-06-19,17.91,,
1995-06-20,17.53,,
1995-06-21,17.31,,
1995-06-22,17.25,,
1995-06-23,17.44,,
1995-06-26,17.53,,
1995-06-27,17.66,,
1995-06-28,18.03,,
1995-06-29,18.0,,
1995-06-30,17.66,,
1995-07-03,17.72,,
1995-07-05,17.69,,
1995-07-06,18.06,,
1995-07-07,17.91,,
1995-07-10,17.72,,
1995-07-11,17.84,,
1995-07-12,17.97,,
1995-07-13,17.97,,
1995-07-14,17.91,,
1995-07-17,18.06,,
1995-07-18,17.94,,
1995-07-19,18.09,,
1995-07-20,18.28,,
1995-07-21,18.31,,
1995-07-24,18.19,,
1995-07-25,18.09,,
1995-07-26,18.22,,
1995-07-27,18.19,,
1995-07-28,17.97,,
1995-07-31,18.13,,
1995-08-01,17.84,,
1995-08-02,17.81,,
1995-08-03,17.84,,
1995-08-04,17.66,,
1995-08-07,17.63,,
1995-08-08,17.59,,
1995-08-09,17.72,,
1995-08-10,17.5,,
1995-08-11,17.34,,
1995-08-14,17.47,,
1995-08-15,17.41,,
1995-08-16,17.31,,
1995-08-17,17.16,,
1995-08-18,17.22,,
1995-08-21,17.19,,
1995-08-22,17.16,,
1995-08-23,17.09,,
1995-08-24,17.16,,
1995-08-25,17.38,,
1995-08-28,17.22,,
1995-08-29,17.19,,
1995-08-30,17.16,,
1995-08-31,17.19,,
1995-09-01,17.44,,
1995-09-05,17.59,,
1995-09-06,17.56,,
1995-09-07,17.84,,
1995-09-08,17.81,,
1995-09-11,17.88,,
1995-09-12,18.16,,
1995-09-13,18.34,,
1995-09-14,18.47,,
1995-09-15,18.41,,
1995-09-18,18.16,,
1995-09-19,18.31,,
1995-09-20,18.25,,
1995-09-21,18.16,,
1995-09-22,18.09,,
1995-09-25,18.19,,
1995-09-26,17.94,,
1995-09-27,18.0,,
1995-09-28,18.13,,
1995-09-29,18.06,,
1995-10-02,17.94,,
1995-10-03,18.09,,
1995-10-04,18.38,,
1995-10-05,18.31,,
1995-10-06,18.41,,
1995-10-09,18.38,,
1995-10-10,18.44,,
1995-10-11,18.31,,
1995-10-12,18.25,,
1995-10-13,18.69,,
1995-10-16,18.63,,
1995-10-17,18.69,,
1995-10-18,18.69,,
1995-10-19,18.78,,
