date,RSG,dcf,Deviation
2002-10-09,12.76,,
2002-10-10,13.09,,
2002-10-11,13.13,,
2002-10-14,13.15,,
2002-10-15,13.34,,
2002-10-16,12.94,,
2002-10-17,12.99,,
2002-10-18,13.11,,
2002-10-21,13.1,,
2002-10-22,12.99,,
2002-10-23,12.96,,
2002-10-24,13.1,,
2002-10-25,13.17,,
2002-10-28,13.2,,
2002-10-29,13.8,,
2002-10-30,13.73,,
2002-10-31,13.72,,
2002-11-01,14.12,,
2002-11-04,14.18,,
2002-11-05,13.93,,
2002-11-06,14.27,,
2002-11-07,14.3,,
2002-11-08,14.3,,
2002-11-11,14.33,,
2002-11-12,14.31,,
2002-11-13,14.33,,
2002-11-14,14.4,,
2002-11-15,14.7,,
2002-11-18,14.74,,
2002-11-19,14.24,,
2002-11-20,13.97,,
2002-11-21,14.03,,
2002-11-22,14.17,,
2002-11-25,14.13,,
2002-11-26,13.73,,
2002-11-27,14.32,,
2002-11-29,14.33,,
2002-12-02,14.27,,
2002-12-03,13.88,,
2002-12-04,14.01,,
2002-12-05,14.09,,
2002-12-06,14.2,,
2002-12-09,13.77,,
2002-12-10,13.5,,
2002-12-11,13.46,,
2002-12-12,13.67,,
2002-12-13,13.43,,
2002-12-16,13.67,,
2002-12-17,14.0,,
2002-12-18,14.0,,
2002-12-19,13.67,,
2002-12-20,13.88,,
2002-12-23,14.19,,
2002-12-24,14.0,,
2002-12-26,13.87,,
2002-12-27,13.83,,
2002-12-30,13.9,,
2002-12-31,13.99,,
2003-01-02,13.99,,
2003-01-03,14.03,,
2003-01-06,13.92,,
2003-01-07,13.78,,
2003-01-08,13.53,,
2003-01-09,13.83,,
2003-01-10,13.77,,
2003-01-13,13.72,,
2003-01-14,13.79,,
2003-01-15,13.73,,
2003-01-16,13.9,,
2003-01-17,13.55,,
2003-01-21,13.43,,
2003-01-22,13.75,,
2003-01-23,13.89,,
2003-01-24,13.85,,
2003-01-27,13.49,,
2003-01-28,13.37,,
2003-01-29,13.41,,
2003-01-30,13.6,,
2003-01-31,13.65,,
2003-02-03,13.25,,
2003-02-04,12.82,,
2003-02-05,12.79,,
2003-02-06,12.85,,
2003-02-07,13.06,,
2003-02-10,12.89,,
2003-02-11,12.91,,
2003-02-12,12.93,,
2003-02-13,12.87,,
2003-02-14,13.0,,
2003-02-18,13.21,,
2003-02-19,13.3,,
2003-02-20,12.87,,
2003-02-21,13.0,,
2003-02-24,12.71,,
2003-02-25,12.79,,
2003-02-26,12.61,,
2003-02-27,12.76,,
2003-02-28,12.71,,
2003-03-03,12.6,,
2003-03-04,12.53,,
2003-03-05,12.8,,
2003-03-06,12.92,,
2003-03-07,12.77,,
2003-03-10,12.57,,
2003-03-11,12.5,,
2003-03-12,12.73,,
2003-03-13,13.13,,
2003-03-14,13.23,,
2003-03-17,13.17,,
2003-03-18,13.19,,
2003-03-19,13.04,,
2003-03-20,13.07,,
2003-03-21,13.24,,
2003-03-24,12.99,,
2003-03-25,13.1,,
2003-03-26,13.12,,
2003-03-27,13.29,,
2003-03-28,13.53,,
2003-03-31,13.23,14.38840490797546,-0.08050961280171909
2003-04-01,13.37,14.60840490797546,-0.08477345170651407
2003-04-02,13.59,14.34840490797546,-0.05285639155289701
2003-04-03,13.33,14.31840490797546,-0.06903037833668957
2003-04-04,13.3,14.41840490797546,-0.07756786656454773
2003-04-07,13.4,14.38840490797546,-0.06869454357846083
2003-04-08,13.37,14.42840490797546,-0.07335564220202995
2003-04-09,13.41,14.83840490797546,-0.09626404703430824
2003-04-10,13.82,14.81840490797546,-0.06737600397449695
2003-04-11,13.8,14.94840490797546,-0.0768245786119125
2003-04-14,13.93,14.94840490797546,-0.06812799855535812
2003-04-15,13.93,14.94840490797546,-0.06812799855535812
2003-04-16,13.93,14.84840490797546,-0.061852092104665135
2003-04-17,13.83,14.88840490797546,-0.07108920764295512
2003-04-21,13.87,14.74840490797546,-0.059559315970532434
2003-04-22,13.73,14.64840490797546,-0.06269658121447919
2003-04-23,13.63,14.21840490797546,-0.041383327580255314
2003-04-24,13.2,14.20840490797546,-0.07097242192256381
2003-04-25,13.19,14.73840490797546,-0.10505919179473511
2003-04-28,13.72,14.48840490797546,-0.0530358526598379
2003-04-29,13.47,15.328404907975461,-0.1212392887017566
2003-04-30,14.31,15.12840490797546,-0.05409723714785086
2003-05-01,14.11,15.15840490797546,-0.06916327373098807
2003-05-02,14.14,15.16840490797546,-0.06779914659548225
2003-05-05,14.15,15.328404907975461,-0.07687720379583196
2003-05-06,14.31,15.43840490797546,-0.0730907703678978
2003-05-07,14.42,15.53840490797546,-0.07197681580568238
2003-05-08,14.52,15.50840490797546,-0.06373349895366465
2003-05-09,14.49,15.51840490797546,-0.0662700138367266
2003-05-12,14.5,15.51840490797546,-0.06562561771101005
2003-05-13,14.5,15.51840490797546,-0.06562561771101005
2003-05-14,14.5,15.58840490797546,-0.06982144192435003
2003-05-15,14.57,15.828404907975461,-0.07950295151606768
2003-05-16,14.81,15.58840490797546,-0.04993486585514639
2003-05-19,14.57,15.68840490797546,-0.07128863096890747
2003-05-20,14.67,15.76840490797546,-0.06965859352203096
2003-05-21,14.75,15.89840490797546,-0.07223397030222578
2003-05-22,14.88,16.04840490797546,-0.07280504914197461
2003-05-23,15.03,16.31840490797546,-0.07895409601864734
2003-05-27,15.3,16.21840490797546,-0.05662732637312762
2003-05-28,15.2,16.24840490797546,-0.06452355870703685
2003-05-29,15.23,16.95840490797546,-0.10192025236775648
2003-05-30,15.94,16.88840490797546,-0.05615716304430751
2003-06-02,15.87,16.83840490797546,-0.05751167722049355
2003-06-03,15.82,17.028404907975464,-0.07096406941847455
2003-06-04,16.01,16.88840490797546,-0.052012307424050164
2003-06-05,15.87,16.80840490797546,-0.05582950393646191
2003-06-06,15.79,16.77840490797546,-0.05890934885625698
2003-06-09,15.76,16.52840490797546,-0.04648996150891016
2003-06-10,15.51,16.54840490797546,-0.06274954678411349
2003-06-11,15.53,16.69840490797546,-0.06997104899626716
2003-06-12,15.68,16.68840490797546,-0.06042548185618024
2003-06-13,15.67,17.13840490797546,-0.08567920502870885
2003-06-16,16.12,17.14840490797546,-0.059970878544928996
2003-06-17,16.13,17.08840490797546,-0.05608510057765281
2003-06-18,16.07,16.71840490797546,-0.03878389783861147
2003-06-19,15.7,16.60840490797546,-0.05469549381826777
2003-06-20,15.59,16.14840490797546,-0.034579570623701206
2003-06-23,15.13,16.19840490797546,-0.06595741457539539
2003-06-24,15.18,16.288404907975462,-0.06804870791447126
2003-06-25,15.27,16.31840490797546,-0.06424677619459374
2003-06-26,15.3,16.16840490797546,-0.05370999260088405
2003-06-27,15.15,16.12840490797546,-0.06066346384270416
2003-06-30,15.11,16.77469135802469,-0.09923827046918121
2003-07-01,15.25,17.05469135802469,-0.10581788436620021
2003-07-02,15.53,17.19469135802469,-0.09681426222563672
2003-07-03,15.67,17.154691358024692,-0.08654724978949724
2003-07-07,15.63,17.50469135802469,-0.10709651028295752
2003-07-08,15.98,17.384691358024693,-0.08080047721849792
2003-07-09,15.86,17.364691358024693,-0.08665235258151216
2003-07-10,15.84,17.584691358024692,-0.09921649021314838
2003-07-11,16.06,17.66469135802469,-0.0908417433116212
2003-07-14,16.14,17.794691358024693,-0.09298792121384525
2003-07-15,16.27,17.57469135802469,-0.07423694285413229
2003-07-16,16.05,17.01469135802469,-0.05669755258708886
2003-07-17,15.49,17.30469135802469,-0.10486701672278975
2003-07-18,15.78,17.27469135802469,-0.08652492406646417
2003-07-21,15.75,17.52469135802469,-0.10126805213103196
2003-07-22,16.0,17.37469135802469,-0.07912033253987993
2003-07-23,15.85,17.34469135802469,-0.0861757253082025
2003-07-24,15.82,17.51469135802469,-0.096758277002023
2003-07-25,15.99,17.50469135802469,-0.08653059497277615
2003-07-28,15.98,17.48469135802469,-0.08605764478273759
2003-07-29,15.96,17.51469135802469,-0.08876498741797012
2003-07-30,15.99,17.654691358024692,-0.09429172814556341
2003-07-31,16.13,17.62469135802469,-0.08480666853460361
2003-08-01,16.1,17.494691358024692,-0.07972083242182815
2003-08-04,15.97,17.794691358024693,-0.10254133220477746
2003-08-05,16.27,17.59469135802469,-0.07528926373695766
2003-08-06,16.07,17.614691358024693,-0.08769335361195418
2003-08-07,16.09,17.75469135802469,-0.0937606475075271
2003-08-08,16.23,17.71469135802469,-0.08381130260856229
2003-08-11,16.19,17.93469135802469,-0.09728025552243724
2003-08-12,16.41,17.604691358024688,-0.06786210185276076
2003-08-13,16.08,17.68469135802469,-0.09073900841908322
2003-08-14,16.16,17.77469135802469,-0.090842160097239
2003-08-15,16.25,17.87469135802469,-0.09089339365265736
2003-08-18,16.35,17.654691358024692,-0.07390054754096065
2003-08-19,16.13,17.71469135802469,-0.08945633463192304
2003-08-20,16.19,17.814691358024692,-0.09119952321221902
2003-08-21,16.29,17.634691358024693,-0.07625261654566973
2003-08-22,16.11,17.494691358024692,-0.07914923045438838
2003-08-25,15.97,17.244691358024692,-0.07391789922824699
2003-08-26,15.72,17.37469135802469,-0.09523572672043201
2003-08-27,15.85,17.614691358024693,-0.10018292811135499
2003-08-28,16.09,17.93469135802469,-0.10285604146732652
2003-08-29,16.41,16.62469135802469,-0.012914005643843707
2003-09-02,15.1,16.674691358024692,-0.09443601229037879
2003-09-03,15.15,16.814691358024692,-0.09900219531714627
2003-09-04,15.29,16.814691358024692,-0.09067614299664473
2003-09-05,15.29,16.954691358024693,-0.09818470433180682
2003-09-08,15.43,16.71469135802469,-0.0768600107837416
2003-09-09,15.19,16.43469135802469,-0.07573560895726439
2003-09-10,14.91,16.39469135802469,-0.09055927468240998
2003-09-11,14.87,16.314691358024692,-0.0885515592248145
2003-09-12,14.79,16.25469135802469,-0.09010883847398277
2003-09-15,14.73,16.494691358024692,-0.10698541244096493
2003-09-16,14.97,16.454691358024693,-0.0902290614707052
2003-09-17,14.93,16.94469135802469,-0.11889808527380297
2003-09-18,15.42,16.834691358024692,-0.08403429132963236
2003-09-19,15.31,16.91469135802469,-0.09486968009400831
2003-09-22,15.39,16.904691358024692,-0.08960183454078052
2003-09-23,15.38,16.77469135802469,-0.08314259429622806
2003-09-24,15.25,16.724691358024693,-0.08817450358012846
2003-09-25,15.2,16.474691358024693,-0.07737270036344568
2003-09-26,14.95,16.794691358024693,-0.10983776472577322
2003-09-29,15.27,16.614691358024693,-0.0809338752702875
2003-09-30,15.09,15.765432098765432,-0.0428425998433829
2003-10-01,15.0,15.695432098765432,-0.0443079294911628
2003-10-02,14.93,15.795432098765431,-0.05479002368242103
2003-10-03,15.03,16.095432098765432,-0.06619468755033642
2003-10-06,15.33,16.235432098765433,-0.05576889443147515
2003-10-07,15.47,16.29543209876543,-0.050654201359162876
2003-10-08,15.53,16.395432098765433,-0.05278495214716539
2003-10-09,15.63,16.375432098765433,-0.04552136971223075
2003-10-10,15.61,16.345432098765432,-0.04499312678439249
2003-10-13,15.58,16.52543209876543,-0.057210733923021784
2003-10-14,15.76,16.535432098765433,-0.04689518206320886
2003-10-15,15.77,16.58543209876543,-0.04916556251953963
2003-10-16,15.82,16.555432098765433,-0.044422404343059996
2003-10-17,15.79,16.425432098765434,-0.03868586804563856
2003-10-20,15.66,16.38543209876543,-0.044272991666792216
2003-10-21,15.62,16.20543209876543,-0.03612567040468062
2003-10-22,15.44,16.27543209876543,-0.05133087058430874
2003-10-23,15.51,16.33543209876543,-0.050530166191796844
2003-10-24,15.57,16.27543209876543,-0.04334337143767397
2003-10-27,15.51,16.22543209876543,-0.04409325399844777
2003-10-28,15.46,16.355432098765434,-0.05474829973052331
2003-10-29,15.59,16.27543209876543,-0.042114525415114845
2003-10-30,15.51,16.265432098765434,-0.04644402277039861
2003-10-31,15.5,16.435432098765432,-0.056915576855183336
2003-11-03,15.67,16.56543209876543,-0.05405425547771647
2003-11-04,15.8,16.575432098765432,-0.04678201413664429
2003-11-05,15.81,16.625432098765433,-0.04904727251125007
2003-11-06,15.86,16.595432098765432,-0.044315332941535335
2003-11-07,15.83,16.695432098765433,-0.05183646003564224
2003-11-10,15.93,16.65543209876543,-0.04355528541461273
2003-11-11,15.89,16.695432098765433,-0.04824266266369903
2003-11-12,15.93,16.915432098765432,-0.05825639528518778
2003-11-13,16.15,17.055432098765433,-0.05308760830697301
2003-11-14,16.29,17.075432098765432,-0.04599778759462381
2003-11-17,16.31,17.06543209876543,-0.044266801707299464
2003-11-18,16.3,17.22543209876543,-0.05372475380932573
2003-11-19,16.46,17.165432098765432,-0.0410960874568469
2003-11-20,16.4,17.275432098765435,-0.05067497552365119
2003-11-21,16.51,17.485432098765433,-0.055785415725259746
2003-11-24,16.72,17.575432098765432,-0.04867203798793218
2003-11-25,16.81,17.79543209876543,-0.05537556454354364
2003-11-26,17.03,17.735432098765433,-0.039775298105904966
2003-11-28,16.97,18.035432098765433,-0.05907438718024205
2003-12-01,17.27,18.04543209876543,-0.04297110174593621
2003-12-02,17.28,17.935432098765435,-0.036543981497415445
2003-12-03,17.17,17.875432098765433,-0.039463778826031914
2003-12-04,17.11,17.83543209876543,-0.04067364865332557
2003-12-05,17.07,18.06543209876543,-0.05510148294949768
2003-12-08,17.3,17.79543209876543,-0.027840408483242207
2003-12-09,17.03,17.74543209876543,-0.04031640902197042
2003-12-10,16.98,17.79543209876543,-0.04582255121650025
2003-12-11,17.03,17.79543209876543,-0.043012841414428626
2003-12-12,17.03,17.79543209876543,-0.043012841414428626
2003-12-15,17.03,17.665432098765432,-0.035970368299671485
2003-12-16,16.9,17.425432098765434,-0.03015317472687873
2003-12-17,16.66,17.895432098765433,-0.06903617034487042
2003-12-18,17.13,17.875432098765433,-0.04170148697087539
2003-12-19,17.11,17.965432098765433,-0.04761544804837836
2003-12-22,17.2,17.895432098765433,-0.03886087214476419
2003-12-23,17.13,17.84543209876543,-0.0400904889725211
2003-12-24,17.08,17.735432098765433,-0.03695608289188845
2003-12-26,16.97,18.015432098765434,-0.05802980983381889
2003-12-29,17.25,17.86543209876543,-0.03444820675834426
2003-12-30,17.1,17.855432098765434,-0.0423082507657524
2003-12-31,17.09,18.11375,-0.056517838658477704
2004-01-02,17.37,18.073749999999997,-0.038937685870391925
2004-01-05,17.33,17.86375,-0.02987894479042763
2004-01-06,17.12,18.06375,-0.0522455193412219
2004-01-07,17.32,18.19375,-0.0480247337684645
2004-01-08,17.45,17.95375,-0.02805820511035295
2004-01-09,17.21,18.05375,-0.04673544277504671
2004-01-12,17.31,17.99375,-0.037999305314345255
2004-01-13,17.25,17.84375,-0.03327495621716292
2004-01-14,17.1,17.74375,-0.03628038041563919
2004-01-15,17.0,17.60375,-0.03429666974366263
2004-01-16,16.86,17.61375,-0.04279327230146901
2004-01-20,16.87,17.61375,-0.042225534028812683
2004-01-21,16.87,17.81375,-0.0529787383341519
2004-01-22,17.07,17.753750000000004,-0.03851299021333543
2004-01-23,17.01,17.77375,-0.042970673043111196
2004-01-26,17.03,17.36375,-0.01922107839608367
2004-01-27,16.62,17.45375,-0.04776910406073187
2004-01-28,16.71,17.29375,-0.033754969280809455
2004-01-29,16.55,17.37375,-0.04741348298438741
2004-01-30,16.63,17.45375,-0.04719616128339188
2004-02-02,16.71,17.59375,-0.0502309058614564
2004-02-03,16.85,17.70375,-0.04822424627550648
2004-02-04,16.96,18.18375,-0.06729909947068113
2004-02-05,17.44,18.14375,-0.038787461246985844
2004-02-06,17.4,18.21375,-0.044677784640724805
2004-02-09,17.47,18.31375,-0.04607194048187835
2004-02-10,17.57,18.34375,-0.04218057921635432
2004-02-11,17.6,18.32375,-0.0394979193669418
2004-02-12,17.58,18.10375,-0.02893047020644912
2004-02-13,17.36,18.50375,-0.061811794906437956
2004-02-17,17.76,18.61375,-0.04586663085084941
2004-02-18,17.87,18.51375,-0.034771453649314776
2004-02-19,17.77,18.55375,-0.04224213433941937
2004-02-20,17.81,18.45375,-0.034884508568719164
2004-02-23,17.71,18.16375,-0.024981074943224768
2004-02-24,17.42,18.21375,-0.04357971312881748
2004-02-25,17.47,18.23375,-0.04188661136628513
2004-02-26,17.49,18.23375,-0.04078974429286364
2004-02-27,17.49,18.47375,-0.05325123486027472
2004-03-01,17.73,18.46375,-0.03974003114210278
2004-03-02,17.72,18.48375,-0.041320078447284914
2004-03-03,17.74,18.59375,-0.04591596638655471
2004-03-04,17.85,18.59375,-0.039999999999999925
2004-03-05,17.85,18.55375,-0.037930337532843694
2004-03-08,17.81,18.73375,-0.04930940148128382
2004-03-09,17.99,18.45375,-0.025130393551446195
2004-03-10,17.71,18.35375,-0.03507457604031872
2004-03-11,17.61,18.47375,-0.046755531497394975
2004-03-12,17.73,18.21375,-0.02655960469425578
2004-03-15,17.47,18.42375,-0.05176741977067645
2004-03-16,17.68,18.75375,-0.057255215623541966
2004-03-17,18.01,18.76375,-0.04017054160282463
2004-03-18,18.02,18.40375,-0.020851728587923613
2004-03-19,17.66,18.03375,-0.020725029458653954
2004-03-22,17.29,18.06375,-0.042834405923465546
2004-03-23,17.32,17.81375,-0.027717353168198677
2004-03-24,17.07,18.26375,-0.06536171377729116
2004-03-25,17.52,18.21375,-0.0380893555692815
2004-03-26,17.47,18.46375,-0.05382167761153622
2004-03-29,17.72,18.70375,-0.052596404464345436
2004-03-30,17.96,18.79375,-0.04436315264383095
2004-03-31,18.05,19.505384615384614,-0.07461450487044985
2004-04-01,18.39,19.745384615384616,-0.06864311036658999
2004-04-02,18.63,19.705384615384617,-0.054573135027520925
2004-04-05,18.59,19.745384615384616,-0.05851416105029417
2004-04-06,18.63,19.715384615384615,-0.05505267264923919
2004-04-07,18.6,19.905384615384616,-0.06557947211809712
2004-04-08,18.79,19.815384615384616,-0.05174689440993796
2004-04-12,18.7,19.705384615384617,-0.05102080649568652
2004-04-13,18.59,19.585384615384616,-0.05082282706885044
2004-04-14,18.47,19.605384615384615,-0.057911876642994464
2004-04-15,18.49,19.745384615384616,-0.06357863570844213
2004-04-16,18.63,19.945384615384615,-0.06594932315168345
2004-04-19,18.83,19.865384615384617,-0.05212003872216864
2004-04-20,18.75,19.795384615384616,-0.05280951270692469
2004-04-21,18.68,19.985384615384614,-0.0653169623955967
2004-04-22,18.87,20.045384615384616,-0.058636171764073874
2004-04-23,18.93,19.945384615384615,-0.05090824945042227
2004-04-26,18.83,20.015384615384615,-0.0592236740968487
2004-04-27,18.9,19.865384615384617,-0.048596321393998165
2004-04-28,18.75,20.785384615384615,-0.09792383701565444
2004-04-29,19.67,20.325384615384614,-0.032244635355561324
2004-04-30,19.21,20.355384615384615,-0.056269367394754743
2004-05-03,19.24,20.435384615384617,-0.058495821727019615
2004-05-04,19.32,20.565384615384616,-0.060557321862726776
2004-05-05,19.45,20.385384615384616,-0.04588506094109668
2004-05-06,19.27,20.195384615384615,-0.045821589091186055
2004-05-07,19.08,19.925384615384615,-0.04242751804810263
2004-05-10,18.81,19.865384615384617,-0.05312681510164585
2004-05-11,18.75,19.815384615384616,-0.05376552795031064
2004-05-12,18.7,19.635384615384616,-0.04763770273446688
2004-05-13,18.52,19.785384615384615,-0.0639555227246219
2004-05-14,18.67,19.785384615384615,-0.05637416896699188
2004-05-17,18.67,19.705384615384617,-0.052543233009329726
2004-05-18,18.59,20.305384615384614,-0.08447929688979805
2004-05-19,19.19,20.035384615384615,-0.042194578822083884
2004-05-20,18.92,19.985384615384614,-0.053308186751857
2004-05-21,18.87,19.915384615384614,-0.052491309385863105
2004-05-24,18.8,20.075384615384614,-0.06352977239635216
2004-05-25,18.96,20.185384615384617,-0.060706527952440914
2004-05-26,19.07,20.245384615384616,-0.05805691705611915
2004-05-27,19.13,20.345384615384614,-0.059737608227154126
2004-05-28,19.23,20.205384615384617,-0.04827349906727074
2004-06-01,19.09,20.245384615384616,-0.05706903757741555
2004-06-02,19.13,19.935384615384617,-0.040399753048310005
2004-06-03,18.82,20.055384615384614,-0.061598649892604995
2004-06-04,18.94,20.285384615384615,-0.06632285465094223
2004-06-07,19.17,20.285384615384615,-0.05498464222062105
2004-06-08,19.17,20.225384615384616,-0.052181188909595666
2004-06-09,19.11,20.265384615384615,-0.05701271588536727
2004-06-10,19.15,20.095384615384614,-0.047044862961261646
2004-06-14,18.98,20.325384615384614,-0.06619233243764888
2004-06-15,19.21,20.285384615384615,-0.05301277918926084
2004-06-16,19.17,20.245384615384616,-0.05311751966260114
2004-06-17,19.13,20.105384615384615,-0.04851360140796579
2004-06-18,18.99,19.945384615384615,-0.047900034710170125
2004-06-21,18.83,20.045384615384616,-0.06063164357803463
2004-06-22,18.93,20.145384615384614,-0.060330673183397576
2004-06-23,19.03,20.075384615384614,-0.05207295578205218
2004-06-24,18.96,19.695384615384615,-0.03733791595063263
2004-06-25,18.58,19.975384615384616,-0.06985520640788678
2004-06-28,18.86,20.205384615384617,-0.06658544942323075
2004-06-29,19.09,20.405384615384616,-0.06446262298789918
2004-06-30,19.29,19.85207792207792,-0.02831330424372469
2004-07-01,19.43,19.722077922077922,-0.014809693138416957
2004-07-02,19.3,19.702077922077923,-0.020407894216444955
2004-07-06,19.28,19.772077922077923,-0.024887516831422984
2004-07-07,19.35,19.632077922077922,-0.014368215285082031
2004-07-08,19.21,19.612077922077923,-0.02050154622449718
2004-07-09,19.19,19.772077922077923,-0.02943939045617261
2004-07-12,19.35,19.792077922077922,-0.022336104567615256
2004-07-13,19.37,19.75207792207792,-0.01934368240066786
2004-07-14,19.33,19.75207792207792,-0.02136878579271617
2004-07-15,19.33,19.572077922077924,-0.01236853455426179
2004-07-16,19.15,19.652077922077922,-0.02554833763985176
2004-07-19,19.23,19.92207792207792,-0.03473924380704041
2004-07-20,19.5,19.85207792207792,-0.017735066498321905
2004-07-21,19.43,19.702077922077923,-0.013809605421011728
2004-07-22,19.28,19.55207792207792,-0.013915550212220351
2004-07-23,19.13,19.792077922077922,-0.033451663068655324
2004-07-26,19.37,19.632077922077922,-0.01334947442232759
2004-07-27,19.21,19.35207792207792,-0.007341739871553066
2004-07-28,18.93,19.33207792207792,-0.02079848445152055
2004-07-29,18.91,19.49207792207792,-0.029862281712850325
2004-07-30,19.07,19.53207792207792,-0.023657386782981016
2004-08-02,19.11,19.022077922077923,0.004622106916091884
2004-08-03,18.6,18.83207792207792,-0.012323543001372284
2004-08-04,18.41,18.472077922077922,-0.003360635567898229
2004-08-05,18.05,18.312077922077922,-0.01431175223222192
2004-08-06,17.89,18.612077922077923,-0.03879620132158279
2004-08-09,18.19,18.76207792207792,-0.03049118143810381
2004-08-10,18.34,18.87207792207792,-0.02819392354540129
2004-08-11,18.45,18.74207792207792,-0.015584073617251337
2004-08-12,18.32,18.75207792207792,-0.023041602315933662
2004-08-13,18.33,18.99207792207792,-0.034860741662620875
2004-08-16,18.57,18.952077922077923,-0.020160212703263847
2004-08-17,18.53,19.152077922077922,-0.032480962358701015
2004-08-18,18.73,19.042077922077922,-0.016388858577040533
2004-08-19,18.62,19.272077922077923,-0.033835371811718695
2004-08-20,18.85,19.222077922077922,-0.019356800216201564
2004-08-23,18.8,19.362077922077923,-0.02902983472848253
2004-08-24,18.94,19.41207792207792,-0.0243187732901593
2004-08-25,18.99,19.17207792207792,-0.009497036409822246
2004-08-26,18.75,19.19207792207792,-0.023034395956123666
2004-08-27,18.77,19.21207792207792,-0.023010416877910944
2004-08-30,18.79,19.05207792207792,-0.013755870784793567
2004-08-31,18.63,19.272077922077923,-0.033316486404528556
2004-09-01,18.85,19.562077922077922,-0.036400934753166636
2004-09-02,19.14,19.83207792207792,-0.03489689405200802
2004-09-03,19.41,19.69207792207792,-0.014324436618324943
2004-09-07,19.27,19.50207792207792,-0.011900163818707177
2004-09-08,19.08,19.612077922077923,-0.02713011462589321
2004-09-09,19.19,19.69207792207792,-0.025496441973500983
2004-09-10,19.27,19.83207792207792,-0.028341857282246363
2004-09-13,19.41,19.292077922077922,0.006112461208086284
2004-09-14,18.87,19.10207792207792,-0.012149354799232959
2004-09-15,18.68,19.452077922077923,-0.039691282605938016
2004-09-16,19.03,19.472077922077922,-0.022703171374262143
2004-09-17,19.05,19.67207792207792,-0.03162237993068151
2004-09-20,19.25,19.85207792207792,-0.030328206671420443
2004-09-21,19.43,19.55207792207792,-0.006243731360137006
2004-09-22,19.13,19.452077922077923,-0.016557507293982643
2004-09-23,19.03,19.67207792207792,-0.032639049348077154
2004-09-24,19.25,19.71207792207792,-0.02344136036314992
2004-09-27,19.29,19.772077922077923,-0.024381753095339853
2004-09-28,19.35,19.67207792207792,-0.01637233866974741
2004-09-29,19.25,20.26207792207792,-0.04994936481688006
2004-09-30,19.84,20.551633986928106,-0.03462663783233688
2004-10-01,19.8,20.571633986928106,-0.037509610924364445
2004-10-04,19.82,20.581633986928104,-0.03700551605435387
2004-10-05,19.83,20.871633986928103,-0.04990668136382992
2004-10-06,20.12,20.951633986928105,-0.03969303718492634
2004-10-07,20.2,21.001633986928105,-0.03817007702481923
2004-10-08,20.25,20.921633986928104,-0.0321023676901977
2004-10-11,20.17,20.761633986928103,-0.028496504046868654
2004-10-12,20.01,20.451633986928105,-0.021594068582020287
2004-10-13,19.7,20.131633986928104,-0.021440583869564378
2004-10-14,19.38,20.141633986928106,-0.03781391258635747
2004-10-15,19.39,20.461633986928106,-0.05237284508229978
2004-10-18,19.71,20.121633986928103,-0.020457284293885714
2004-10-19,19.37,20.451633986928105,-0.05288741171582878
2004-10-20,19.7,20.621633986928103,-0.044692578071762856
2004-10-21,19.87,20.481633986928106,-0.029862558198162525
2004-10-22,19.73,20.511633986928103,-0.038106861083140986
2004-10-25,19.76,20.641633986928106,-0.04271144365249491
2004-10-26,19.89,20.821633986928106,-0.044743557950974844
2004-10-27,20.07,21.181633986928105,-0.052481030859759525
2004-10-28,20.43,21.281633986928103,-0.04001732138853653
2004-10-29,20.53,21.201633986928105,-0.03167840683138856
2004-11-01,20.45,20.981633986928106,-0.025338064102124913
2004-11-02,20.23,21.381633986928104,-0.05386089704987784
2004-11-03,20.63,21.641633986928106,-0.046744806216533874
2004-11-04,20.89,21.661633986928106,-0.035622150544772135
2004-11-05,20.91,21.651633986928104,-0.03425302623237836
2004-11-08,20.9,21.621633986928103,-0.033375552808098896
2004-11-09,20.87,21.461633986928106,-0.027567052317100327
2004-11-10,20.71,21.681633986928105,-0.04481368828169985
2004-11-11,20.93,21.491633986928104,-0.026132679686882265
2004-11-12,20.74,21.341633986928105,-0.028190624358782057
2004-11-15,20.59,21.181633986928105,-0.027931461156076143
