date,EXPE,dcf,Deviation
2017-11-06,122.98,140.30950166112956,-0.1235091099032134
2017-11-07,119.61,139.25950166112958,-0.14109989930126388
2017-11-08,118.56,138.01950166112957,-0.14099095726998956
2017-11-09,117.32,141.43950166112955,-0.17052875171263482
2017-11-10,120.74,140.97950166112958,-0.1435634359793595
2017-11-13,120.28,142.78950166112958,-0.15764115288075942
2017-11-14,122.09,141.86950166112956,-0.13942039289300534
2017-11-15,121.17,142.73950166112957,-0.15111094973791206
2017-11-16,122.04,144.64950166112956,-0.15630542381056278
2017-11-17,123.95,144.18950166112955,-0.14036737368505448
2017-11-20,123.49,145.57950166112957,-0.1517349723627167
2017-11-21,124.88,147.67950166112956,-0.1543850121694349
2017-11-22,126.98,147.50950166112958,-0.13917409678660264
2017-11-24,126.81,147.37950166112958,-0.1395682671558025
2017-11-27,126.68,146.37950166112958,-0.1345782806853255
2017-11-28,125.68,142.71950166112956,-0.11939154399226959
2017-11-29,122.02,143.19950166112957,-0.14790206261505867
2017-11-30,122.5,143.39950166112956,-0.14574319589002216
2017-12-01,122.7,142.93950166112955,-0.14159488053282765
2017-12-04,122.24,141.46950166112956,-0.13592683536265748
2017-12-05,120.77,139.86950166112956,-0.13655229649279155
2017-12-06,119.17,139.90950166112958,-0.14823511923701993
2017-12-07,119.21,138.23950166112957,-0.13765603487038847
2017-12-08,117.54,138.52950166112956,-0.1515164741765549
2017-12-11,117.83,139.38950166112957,-0.15467091426686475
2017-12-12,118.69,139.24950166112956,-0.1476450645486841
2017-12-13,118.55,140.59950166112958,-0.15682489198484428
2017-12-14,119.9,141.57950166112957,-0.1531259921582394
2017-12-15,120.88,142.65950166112958,-0.15266772565113929
2017-12-18,121.96,142.15950166112958,-0.14209040848553212
2017-12-19,121.46,140.70950166112956,-0.13680314004300942
2017-12-20,120.01,140.76950166112957,-0.1474715859341701
2017-12-21,120.07,140.87950166112958,-0.1477113520119101
2017-12-22,120.18,140.13950166112957,-0.14242595003222935
2017-12-26,119.44,141.01950166112957,-0.1530249462445641
2017-12-27,120.32,141.94950166112957,-0.15237462201709473
2017-12-28,121.25,140.46950166112956,-0.1368233063679184
2017-12-29,119.77,139.62333791604055,-0.14219211639231066
2018-01-02,121.42,143.37333791604055,-0.15312008658748277
2018-01-03,125.17,144.34333791604055,-0.1328314710803834
2018-01-04,126.14,145.32333791604054,-0.1320045230940372
2018-01-05,127.12,146.41333791604055,-0.13177308973793178
2018-01-08,128.21,145.48333791604054,-0.11873069564852223
2018-01-09,127.28,145.38333791604055,-0.12452140785552257
2018-01-10,127.18,147.61333791604054,-0.13842473996260818
2018-01-11,129.41,150.56333791604055,-0.14049461315633427
2018-01-12,132.36,148.80333791604053,-0.11050382435183248
2018-01-16,130.6,148.84333791604053,-0.12256737971256215
2018-01-17,130.64,145.09333791604055,-0.09961406997476419
2018-01-18,126.89,144.47333791604055,-0.12170645580473094
2018-01-19,126.27,146.39333791604054,-0.1374607492561012
2018-01-22,128.19,147.13333791604055,-0.1287494607568156
2018-01-23,128.93,148.63333791604055,-0.1325633817573988
2018-01-24,130.43,149.31333791604055,-0.12646785732336063
2018-01-25,131.11,149.96333791604053,-0.1257196470686447
2018-01-26,131.76,148.60333791604054,-0.11334427713566486
2018-01-29,130.4,147.09333791604053,-0.11348806242719789
2018-01-30,128.89,146.21333791604053,-0.1184798744283374
2018-01-31,128.01,147.31333791604055,-0.13103591425674077
2018-02-01,129.11,144.84333791604055,-0.1086231382292534
2018-02-02,126.64,143.25333791604055,-0.1159717334180197
2018-02-05,125.05,145.48333791604054,-0.14045139607556134
2018-02-06,127.28,147.53333791604055,-0.13727973759779288
2018-02-07,129.33,141.23333791604054,-0.08428136084354776
2018-02-08,123.03,122.20333791604054,0.0067646440601107916
2018-02-09,104.0,121.02333791604055,-0.14066161295146573
2018-02-12,102.82,119.96333791604054,-0.1429048092012808
2018-02-13,101.76,118.30333791604055,-0.1398383021769114
2018-02-14,100.1,120.43333791604054,-0.16883479498189968
2018-02-15,102.23,122.05333791604055,-0.1624153690059411
2018-02-16,103.85,122.30333791604055,-0.15088171942378625
2018-02-20,104.1,121.19333791604055,-0.14104189396848166
2018-02-21,102.99,122.73333791604054,-0.16086369238606202
2018-02-22,104.53,124.58333791604053,-0.1609632415656973
2018-02-23,106.38,124.82333791604054,-0.14775552572104766
2018-02-26,106.62,121.91333791604055,-0.12544433757176576
2018-02-27,103.71,123.37333791604054,-0.15938077260600725
2018-02-28,105.17,122.16333791604055,-0.139103418471748
2018-03-01,103.96,122.70333791604054,-0.1527532847465456
2018-03-02,104.5,125.86333791604054,-0.16973439819537717
2018-03-05,107.66,126.81333791604054,-0.15103567361913783
2018-03-06,108.61,129.55333791604053,-0.16165803408024315
2018-03-07,111.35,128.53333791604055,-0.13368779022345867
2018-03-08,110.33,130.42333791604054,-0.15406244186892026
2018-03-09,112.22,132.64333791604054,-0.15397183331565378
2018-03-12,114.44,127.73333791604054,-0.1040710133542293
2018-03-13,109.53,131.48333791604054,-0.16696669147583532
2018-03-14,113.28,130.65333791604053,-0.13297278273292068
2018-03-15,112.45,131.40333791604053,-0.14423787261896392
2018-03-16,113.2,129.29333791604054,-0.12447151705907
2018-03-19,111.09,128.51333791604054,-0.13557610594025216
2018-03-20,110.31,127.44333791604055,-0.13443886668542815
2018-03-21,109.24,125.18333791604054,-0.12735990413303744
2018-03-22,106.98,124.31333791604054,-0.13943264823077328
2018-03-23,106.11,125.04333791604054,-0.151414207518622
2018-03-26,106.84,123.79333791604054,-0.13694870985334184
2018-03-27,105.59,124.52333791604055,-0.15204650174737755
2018-03-28,106.32,128.61333791604054,-0.17333612731980996
2018-03-29,110.41,129.33688210147744,-0.1463378565645912
2018-04-02,106.79,129.51688210147745,-0.1754742836047486
2018-04-03,106.97,131.80688210147744,-0.18843387921395227
2018-04-04,109.26,132.65688210147744,-0.1763714157217996
2018-04-05,110.11,130.09688210147743,-0.1536307540859233
2018-04-06,107.55,129.79688210147745,-0.17139766180272697
2018-04-09,107.25,131.03688210147743,-0.18152814474825818
2018-04-10,108.49,130.04688210147745,-0.16576239086344502
2018-04-11,107.5,129.74688210147744,-0.17146371258522997
2018-04-12,107.2,129.74688210147744,-0.17377590687568967
2018-04-13,107.2,131.70688210147745,-0.1860713860236658
2018-04-16,109.16,132.99688210147744,-0.17922887908973506
2018-04-17,110.45,132.82688210147742,-0.1684665163214617
2018-04-18,110.28,133.91688210147743,-0.17650412502559787
2018-04-19,111.37,132.31688210147743,-0.15830846199514204
2018-04-20,109.77,132.93688210147744,-0.17426978679846716
2018-04-23,110.39,133.32688210147742,-0.17203493954069793
2018-04-24,110.78,130.98688210147745,-0.154266456131255
2018-04-25,108.44,128.89688210147744,-0.15870734627523597
2018-04-26,106.35,137.61688210147744,-0.2272023724416422
2018-04-27,115.07,137.68688210147744,-0.16426315823469984
2018-04-30,115.14,136.04688210147745,-0.15367409953491618
2018-05-01,113.5,136.97688210147743,-0.17139302443813043
2018-05-02,114.43,133.82688210147742,-0.14494010319069728
2018-05-03,111.28,132.66688210147743,-0.16120739224969882
2018-05-04,110.12,133.49688210147744,-0.17511182084168475
2018-05-07,110.95,133.08688210147744,-0.16633406502526882
2018-05-08,110.54,134.76688210147745,-0.17976881058385663
2018-05-09,112.22,136.47688210147743,-0.17773619772058702
2018-05-10,113.93,136.45688210147745,-0.16508425045740904
2018-05-11,113.91,137.18688210147744,-0.16967279775525101
2018-05-14,114.64,136.54688210147745,-0.1604348760244626
2018-05-15,114.0,138.13688210147743,-0.17473162658866237
2018-05-16,115.59,138.21688210147744,-0.16370563246293612
2018-05-17,115.67,137.61688210147744,-0.15947812336929712
2018-05-18,115.07,138.90688210147744,-0.17160331972654586
2018-05-21,116.36,138.83688210147744,-0.16189417222038183
2018-05-22,116.29,137.77688210147744,-0.15595419038189295
2018-05-23,115.23,139.53688210147743,-0.1741968269278109
2018-05-24,116.99,140.37688210147743,-0.1666006663730516
2018-05-25,117.83,139.80688210147744,-0.15719456561176826
2018-05-29,117.26,140.55688210147744,-0.1657470040112149
2018-05-30,118.01,143.57688210147742,-0.1780710217917062
2018-05-31,121.03,142.56688210147743,-0.15106511262656175
2018-06-01,120.02,141.42688210147745,-0.15136360063511445
2018-06-04,118.88,142.72688210147743,-0.16708052295658316
2018-06-05,120.18,144.95688210147745,-0.17092587631770606
2018-06-06,122.41,142.88688210147743,-0.14330834153785277
2018-06-07,120.34,143.43688210147744,-0.16102470831133275
2018-06-08,120.89,146.16688210147743,-0.17293166371250068
2018-06-11,123.62,146.93688210147744,-0.1586863813087741
2018-06-12,124.39,144.88688210147743,-0.14146817023173708
2018-06-13,122.34,146.12688210147743,-0.1627823830864925
2018-06-14,123.58,146.66688210147743,-0.1574103285669074
2018-06-15,124.12,147.80688210147744,-0.16025561032547253
2018-06-18,125.26,147.21688210147744,-0.14914649589129614
2018-06-19,124.67,147.44688210147743,-0.15447516947697604
2018-06-20,124.9,146.17688210147745,-0.14555572533491867
2018-06-21,123.63,147.37688210147743,-0.1611303059398851
2018-06-22,124.83,145.43688210147744,-0.14168952059285178
2018-06-25,122.89,144.57688210147742,-0.15000241937888492
2018-06-26,122.03,142.88688210147743,-0.14596778790837484
2018-06-27,120.34,143.04688210147745,-0.15873734378474036
2018-06-28,120.5,142.73688210147745,-0.15578932210154584
2018-06-29,120.19,142.1521882577414,-0.154497714927335
2018-07-02,121.8,143.60218825774137,-0.15182350994965466
2018-07-03,123.25,144.1821882577414,-0.1451787388628255
2018-07-05,123.83,146.35218825774137,-0.15389034168780225
2018-07-06,126.0,147.3621882577414,-0.1449638371301749
2018-07-09,127.01,147.6121882577414,-0.13956969611322678
2018-07-10,127.26,145.4921882577414,-0.12531386376183173
2018-07-11,125.14,147.72218825774138,-0.15286930503859475
2018-07-12,127.37,147.3021882577414,-0.1353149501273201
2018-07-13,126.95,147.01218825774137,-0.13646615627929026
2018-07-16,126.66,149.1421882577414,-0.15074331763785442
2018-07-17,128.79,147.84218825774138,-0.12886841355815615
2018-07-18,127.49,148.16218825774138,-0.13952404794251727
2018-07-19,127.81,145.85218825774137,-0.12370186881158263
2018-07-20,125.5,146.73218825774137,-0.1447002768093809
2018-07-23,126.38,147.59218825774138,-0.1437216190649493
2018-07-24,127.24,147.91218825774138,-0.13975987037470827
2018-07-25,127.56,146.1521882577414,-0.1272111521515764
2018-07-26,125.8,158.1421882577414,-0.20451334722287917
2018-07-27,137.79,155.16218825774138,-0.11196148013125651
2018-07-30,134.81,154.19218825774138,-0.12570149290146204
2018-07-31,133.84,154.0821882577414,-0.13137266861683727
2018-08-01,133.73,153.2021882577414,-0.1271012410409057
2018-08-02,132.85,152.4521882577414,-0.12857925151327576
2018-08-03,132.1,153.44218825774138,-0.1390894414376591
2018-08-06,133.09,153.3921882577414,-0.13235477300596354
2018-08-07,133.04,152.06218825774138,-0.12509479493678788
2018-08-08,131.71,153.09218825774138,-0.13966870877659
2018-08-09,132.74,152.24218825774136,-0.1280997631531987
2018-08-10,131.89,151.84218825774138,-0.13140082138354048
2018-08-13,131.49,153.84218825774138,-0.1452929687940564
2018-08-14,133.49,152.0521882577414,-0.12207774495344248
2018-08-15,131.7,151.5521882577414,-0.13099242238574105
2018-08-16,131.2,151.38218825774138,-0.133319437973637
2018-08-17,131.03,151.91218825774138,-0.13746223062965612
2018-08-20,131.56,151.8621882577414,-0.1336882372805296
2018-08-21,131.51,149.23218825774137,-0.11875580238180983
2018-08-22,128.88,149.2721882577414,-0.1366107678580497
2018-08-23,128.92,150.57218825774137,-0.14379938624972588
2018-08-24,130.22,152.25218825774138,-0.14470851624440373
2018-08-27,131.9,151.91218825774138,-0.13173523788484798
2018-08-28,131.56,153.13218825774138,-0.14087298368278112
2018-08-29,132.78,151.8021882577414,-0.1253090517077663
2018-08-30,131.45,150.85218825774137,-0.12861721451856845
2018-08-31,130.5,147.72218825774138,-0.11658497928349532
2018-09-04,127.37,144.2021882577414,-0.11672630256939087
2018-09-05,123.85,144.88218825774138,-0.14516752204436412
2018-09-06,124.53,149.1721882577414,-0.16519291260355007
2018-09-07,128.82,149.4021882577414,-0.13776363316870566
2018-09-10,129.05,150.12218825774139,-0.14036691379400235
2018-09-11,129.77,151.59218825774138,-0.1439532505503428
2018-09-12,131.24,150.76218825774137,-0.1294899502544129
2018-09-13,130.41,150.09218825774138,-0.1311339949547723
2018-09-14,129.74,149.3321882577414,-0.13119869524664063
2018-09-17,128.98,151.03218825774138,-0.14600985731669736
2018-09-18,130.68,153.13218825774138,-0.1466196526882475
2018-09-19,132.78,154.78218825774138,-0.1421493552029618
2018-09-20,134.43,154.0821882577414,-0.1275435433514751
2018-09-21,133.73,152.56218825774138,-0.12343942147661091
2018-09-24,132.21,151.13218825774138,-0.1252029000299486
2018-09-25,130.78,151.99218825774136,-0.1395610425831274
2018-09-26,131.64,151.85218825774137,-0.1331043595067256
2018-09-27,131.5,150.8321882577414,-0.12817017694331023
2018-09-28,130.48,149.35470574430914,-0.12637503217757395
2018-10-01,130.32,147.99470574430916,-0.11942795963827113
2018-10-02,128.96,148.40470574430915,-0.13102485966860788
2018-10-03,129.37,145.97470574430915,-0.11375056835801489
2018-10-04,126.94,142.76470574430914,-0.11084466333472576
2018-10-05,123.73,141.62470574430915,-0.12635299505311204
2018-10-08,122.59,140.39470574430914,-0.12681892561344565
2018-10-09,121.36,135.79470574430914,-0.1062980008328791
2018-10-10,116.76,134.72470574430915,-0.13334381133037276
2018-10-11,115.69,137.59470574430915,-0.15919730069421745
2018-10-12,118.56,137.58470574430913,-0.13827631233710758
2018-10-15,118.55,140.94470574430915,-0.15889001027776006
2018-10-16,121.91,139.58470574430913,-0.1266235125837183
2018-10-17,120.55,137.47470574430915,-0.12311141640693968
2018-10-18,118.44,137.35470574430914,-0.1377070093216869
2018-10-19,118.32,137.53470574430915,-0.1397080514356226
2018-10-22,118.5,136.24470574430916,-0.13024143321657355
2018-10-23,117.21,133.25470574430915,-0.12040629750889209
2018-10-24,114.22,136.60470574430914,-0.16386482165708027
2018-10-25,117.57,139.53470574430915,-0.1574139252822051
2018-10-26,120.5,140.76470574430914,-0.14396155369456598
2018-10-29,121.73,143.52470574430913,-0.15185333863799477
2018-10-30,124.49,144.46470574430916,-0.13826702959311576
2018-10-31,125.43,146.65470574430915,-0.14472570543569319
2018-11-01,127.62,145.54470574430914,-0.12315601349182015
2018-11-02,126.51,145.92470574430914,-0.13304605032630867
2018-11-05,126.89,144.06470574430915,-0.11921522107428162
2018-11-06,125.03,147.41470574430915,-0.15184852577147512
2018-11-07,128.38,144.46470574430916,-0.11134003742601184
2018-11-08,125.43,143.07470574430914,-0.12332512342078294
2018-11-09,124.04,141.28470574430915,-0.12205642255091542
2018-11-12,122.25,141.41470574430915,-0.13552130694922704
2018-11-13,122.38,140.96470574430916,-0.1318394249552033
2018-11-14,121.93,138.78470574430915,-0.12144497950200306
2018-11-15,119.75,135.98470574430914,-0.119386262267134
2018-11-16,116.95,132.13470574430914,-0.11491837559840423
2018-11-19,113.1,130.65470574430915,-0.1343595367981898
2018-11-20,111.62,132.12470574430915,-0.15519206365530414
2018-11-21,113.09,132.17470574430914,-0.14438999986297174
2018-11-23,113.14,135.61470574430913,-0.1657246949802289
2018-11-26,116.58,136.57470574430914,-0.14640123612451783
2018-11-27,117.54,139.19470574430915,-0.15557133174366067
2018-11-28,120.16,138.77470574430913,-0.13413615719428384
2018-11-29,119.74,139.82470574430914,-0.1436420383464786
2018-11-30,120.79,139.68470574430916,-0.13526681853699596
2018-12-03,120.65,137.81470574430915,-0.12454915933394817
2018-12-04,118.78,139.68470574430916,-0.14965636812504668
2018-12-06,120.65,137.27470574430913,-0.12110538248229552
2018-12-07,118.24,137.81470574430915,-0.1420364077881976
2018-12-10,118.78,137.38470574430914,-0.13542050145621687
2018-12-11,118.35,140.13470574430914,-0.15545546428775248
2018-12-12,121.1,138.62470574430915,-0.1264183440478004
2018-12-13,119.59,137.39470574430914,-0.12958800448573038
2018-12-14,118.36,135.96470574430916,-0.1294799679662162
2018-12-17,116.93,137.29470574430914,-0.14832841247524398
2018-12-18,118.26,134.18470574430916,-0.11867750244691744
2018-12-19,115.15,133.34470574430915,-0.13644865495595915
2018-12-20,114.31,129.18470574430916,-0.11514293165438749
2018-12-21,110.15,128.13470574430914,-0.14035780267211406
2018-12-24,109.1,133.23470574430914,-0.18114428676433658
2018-12-26,114.2,133.40470574430915,-0.1439582332359246
2018-12-27,114.37,132.32470574430914,-0.13568672337728827
2018-12-28,113.29,131.68470574430916,-0.13968748793064822
2018-12-31,112.65,127.95891280602267,-0.11963928475408325
2019-01-02,111.98,124.49891280602267,-0.10055439460365367
2019-01-03,108.52,129.06891280602267,-0.1592088471133679
2019-01-04,113.09,130.53891280602267,-0.1336682865740676
2019-01-07,114.56,132.94891280602266,-0.13831563130458058
2019-01-08,116.97,130.59891280602267,-0.10435701579128431
2019-01-09,114.62,130.17891280602268,-0.11951945572941403
2019-01-10,114.2,130.19891280602266,-0.1228805407143353
2019-01-11,114.22,131.18891280602267,-0.1293471562731302
2019-01-14,115.21,132.70891280602268,-0.1318593637459785
2019-01-15,116.73,131.97891280602266,-0.11554052448086838
2019-01-16,116.0,132.68891280602267,-0.12577473470161082
2019-01-17,116.71,134.45891280602268,-0.13200250125202317
2019-01-18,118.48,131.62891280602267,-0.09989380391981051
2019-01-22,115.65,132.62891280602267,-0.12801818582992752
2019-01-23,116.65,133.39891280602268,-0.12555509226958628
2019-01-24,117.42,133.08891280602268,-0.11773266815140448
2019-01-25,117.11,133.01891280602268,-0.11959887861376639
2019-01-28,117.04,133.05891280602268,-0.12038962643092932
2019-01-29,117.08,135.39891280602268,-0.13529586335945698
2019-01-30,119.42,135.22891280602266,-0.11690482810210523
2019-01-31,119.25,137.94891280602266,-0.1355495482035165
2019-02-01,121.97,139.51891280602268,-0.12578160518224124
2019-02-04,123.54,142.18891280602267,-0.13115588577193726
2019-02-05,126.21,143.85891280602266,-0.12268209498997262
2019-02-06,127.88,143.84891280602267,-0.11101170314409281
2019-02-07,127.87,146.77891280602267,-0.12882581322163056
2019-02-08,130.8,142.60891280602266,-0.08280627468274149
2019-02-11,126.63,142.55891280602268,-0.1117356501427369
2019-02-12,126.58,143.43891280602267,-0.11753374643059067
2019-02-13,127.46,142.73891280602268,-0.10704097786415268
2019-02-14,126.76,143.06891280602267,-0.11399340699635285
2019-02-15,127.09,144.22891280602266,-0.11883132495821591
2019-02-19,128.25,144.56891280602267,-0.11287981966025296
2019-02-20,128.59,144.07891280602266,-0.10750298225026034
2019-02-21,128.1,142.95891280602268,-0.10393834504172794
2019-02-22,126.98,142.13891280602266,-0.10664857713320253
2019-02-25,126.16,143.53891280602267,-0.1210745745964259
2019-02-26,127.56,144.17891280602268,-0.11526590458052388
2019-02-27,128.2,139.28891280602267,-0.07961087916211529
2019-02-28,123.31,141.24891280602267,-0.12700213013786665
2019-03-01,125.27,140.97891280602266,-0.11142739359635334
2019-03-04,125.0,141.94891280602266,-0.11940149784157805
2019-03-05,125.97,141.25891280602266,-0.10823326119618004
2019-03-06,125.28,139.13891280602266,-0.09960486629174503
2019-03-07,123.16,137.33891280602268,-0.10324031635556163
2019-03-08,121.36,137.84891280602267,-0.11961583497742512
2019-03-11,121.87,136.52891280602267,-0.10736856029059383
2019-03-12,120.55,136.45891280602268,-0.11658390411359443
2019-03-13,120.48,136.77891280602267,-0.11916246789545326
2019-03-14,120.8,137.53891280602267,-0.12170310543046325
2019-03-15,121.56,137.12891280602267,-0.11353486648031597
2019-03-18,121.15,138.21891280602267,-0.12349187574624676
2019-03-19,122.24,138.44891280602266,-0.117075045787702
2019-03-20,122.47,140.07891280602266,-0.12570709219029264
2019-03-21,124.1,137.61891280602268,-0.09823441073886352
2019-03-22,121.64,138.05891280602268,-0.11892685863093666
2019-03-25,122.08,138.07891280602266,-0.11586789380720575
2019-03-26,122.1,135.77891280602267,-0.10074401483509254
2019-03-27,119.8,135.03891280602267,-0.11284830786450928
2019-03-28,119.06,134.97891280602266,-0.11793629445585796
2019-03-29,119.0,145.3240455227817,-0.18114032972372085
2019-04-01,120.25,145.5140455227817,-0.1736192917461452
2019-04-02,120.44,147.14404552278168,-0.18148233880552922
2019-04-03,122.07,147.62404552278167,-0.17310218963507618
2019-04-04,122.55,147.5740455227817,-0.16956942146658582
2019-04-05,122.5,148.28404552278167,-0.17388280331763895
2019-04-08,123.21,149.0140455227817,-0.17316519011516063
2019-04-09,123.94,149.23404552278168,-0.16949246021022968
2019-04-10,124.16,149.6640455227817,-0.1704086337750338
2019-04-11,124.59,150.86404552278168,-0.17415710570226017
2019-04-12,125.79,150.52404552278168,-0.16431956393995661
2019-04-15,125.45,151.06404552278167,-0.1695575239901732
2019-04-16,125.99,149.89404552278168,-0.15947294930503841
2019-04-17,124.82,149.58404552278168,-0.16555271945102001
2019-04-18,124.51,149.42404552278168,-0.16673384417893566
2019-04-22,124.35,150.95404552278168,-0.17623936762109937
2019-04-23,125.88,149.56404552278167,-0.15835387067792372
2019-04-24,124.49,150.2940455227817,-0.17169040485286757
2019-04-25,125.22,152.83404552278168,-0.18067993573241825
2019-04-26,127.76,155.05404552278168,-0.17602923826177386
2019-04-29,129.98,154.9140455227817,-0.16095406609928664
2019-04-30,129.84,153.8840455227817,-0.15624781270272814
2019-05-01,128.81,153.30404552278168,-0.1597742932305185
2019-05-02,128.23,152.17404552278168,-0.15734644788159413
2019-05-03,127.1,149.1640455227817,-0.14791798818175572
2019-05-06,124.09,147.94404552278166,-0.16123694224049334
2019-05-07,122.87,146.94404552278166,-0.16383137838034623
2019-05-08,121.87,144.37404552278167,-0.15587320727416076
2019-05-09,119.3,143.83404552278168,-0.17057189369602876
2019-05-10,118.76,141.84404552278167,-0.16274243615728035
2019-05-13,116.77,144.6340455227817,-0.19265205105801153
2019-05-14,119.56,144.21404552278167,-0.17095453798144122
2019-05-15,119.14,143.24404552278168,-0.1682725828833712
2019-05-16,118.17,141.33404552278168,-0.16389572262719854
2019-05-17,116.26,141.55404552278168,-0.17868825598990634
2019-05-20,116.48,142.55404552278168,-0.18290638772938062
2019-05-21,117.48,141.78404552278167,-0.1714159405818091
2019-05-22,116.71,141.5140455227817,-0.1752762097299282
2019-05-23,116.44,140.99404552278168,-0.1741495212208395
2019-05-24,115.92,141.06404552278167,-0.17824560063904404
2019-05-28,115.99,141.09404552278167,-0.1779242024691131
2019-05-29,116.02,141.17404552278168,-0.17817754977293265
2019-05-30,116.1,140.0740455227817,-0.1711526602469874
2019-05-31,115.0,141.24404552278168,-0.1858063851516395
2019-06-03,116.17,145.22404552278167,-0.20006360116323763
2019-06-04,120.15,145.64404552278168,-0.17504351400891216
2019-06-05,120.57,145.59404552278167,-0.17187547356712518
2019-06-06,120.52,147.67404552278168,-0.18387825312602157
2019-06-07,122.6,146.8240455227817,-0.16498690957962336
2019-06-10,121.75,148.1340455227817,-0.17810926198409982
2019-06-11,123.06,149.2940455227817,-0.1757206419781724
2019-06-12,124.22,150.70404552278168,-0.1757354650361933
2019-06-13,125.63,151.8840455227817,-0.17285584823880495
2019-06-14,126.81,152.1340455227817,-0.1664587662528798
2019-06-17,127.06,152.6640455227817,-0.16771496808631903
2019-06-18,127.59,154.71404552278165,-0.17531727924978624
2019-06-19,129.64,154.67404552278168,-0.16185033137375637
2019-06-20,129.6,155.55404552278168,-0.16684905516636395
2019-06-21,130.48,155.30404552278168,-0.1598415896972898
2019-06-24,130.23,154.8240455227817,-0.1588515881996042
2019-06-25,129.75,152.73404552278168,-0.15048410093578912
2019-06-26,127.66,155.21404552278165,-0.1775228873777237
2019-06-27,130.14,158.1040455227817,-0.1768711574097721
2019-06-28,133.03,161.42803498017304,-0.17591761544802886
2019-07-01,133.24,162.19803498017305,-0.17853505428541627
2019-07-02,134.01,163.06803498017305,-0.17819577566937717
2019-07-03,134.88,163.30803498017303,-0.17407615604231863
2019-07-05,135.12,160.66803498017305,-0.15901131163598126
2019-07-08,132.48,161.63803498017305,-0.1803909270720203
2019-07-09,133.45,161.48803498017304,-0.17362298688949596
2019-07-10,133.3,162.12803498017306,-0.17781030272585785
2019-07-11,133.94,162.76803498017304,-0.1771111568907533
2019-07-12,134.58,162.92803498017304,-0.17399114267610694
2019-07-15,134.74,164.55803498017303,-0.18120072340293614
2019-07-16,136.37,163.32803498017302,-0.16505454794362484
2019-07-17,135.14,164.65803498017306,-0.17926871885558104
2019-07-18,136.47,163.28803498017305,-0.16423760003866406
2019-07-19,135.1,164.20803498017304,-0.17726315879541243
2019-07-22,136.02,165.49803498017306,-0.178117129811871
2019-07-23,137.31,166.00803498017305,-0.1728713612181516
2019-07-24,137.82,166.39803498017304,-0.17174502681824477
2019-07-25,138.21,167.60803498017304,-0.1753975278312322
2019-07-26,139.42,166.89803498017304,-0.164639655484484
2019-07-29,138.71,163.43803498017306,-0.15129914516637977
2019-07-30,135.25,160.92803498017304,-0.15956222284909316
2019-07-31,132.74,159.59803498017305,-0.16828549915109936
2019-08-01,131.41,157.35803498017304,-0.16489806182088174
2019-08-02,129.17,154.68803498017306,-0.16496450409654384
2019-08-05,126.5,155.24803498017306,-0.1851748718355405
2019-08-06,127.06,155.35803498017304,-0.18214722517431725
2019-08-07,127.17,158.65803498017306,-0.19846479873589762
2019-08-08,130.47,157.10803498017304,-0.16955234010491416
2019-08-09,128.92,156.20803498017304,-0.17469034152844076
2019-08-12,128.02,157.33803498017303,-0.18633787427094495
2019-08-13,129.15,154.83803498017303,-0.16590261548761176
2019-08-14,126.65,154.98803498017304,-0.1828401462332121
2019-08-15,126.8,156.78803498017305,-0.19126481803260853
2019-08-16,128.6,158.98803498017304,-0.19113410002182019
2019-08-19,130.8,158.80803498017303,-0.1763640925578469
2019-08-20,130.62,159.07803498017302,-0.17889355361800852
2019-08-21,130.89,158.89803498017304,-0.1762641997660187
2019-08-22,130.71,155.70803498017304,-0.16054428394370357
2019-08-23,127.52,156.68803498017306,-0.18615355654861532
2019-08-26,128.5,156.64803498017304,-0.17968967809737124
2019-08-27,128.46,157.56803498017305,-0.1847331216882646
2019-08-28,129.38,158.19803498017305,-0.18216430427713481
2019-08-29,130.01,158.28803498017305,-0.17864922629000435
2019-08-30,130.1,156.96803498017306,-0.1711688305428989
2019-09-03,128.78,156.88803498017305,-0.17915983831224125
2019-09-04,128.7,159.73803498017304,-0.19430585197836914
2019-09-05,131.55,159.89803498017304,-0.17728820109445442
2019-09-06,131.71,159.39803498017304,-0.17370374097533292
2019-09-09,131.21,158.35803498017304,-0.17143452798951475
2019-09-10,130.17,158.73803498017304,-0.17996969021155707
2019-09-11,130.55,159.83803498017303,-0.18323570471700323
2019-09-12,131.65,160.48803498017304,-0.17968962598199756
2019-09-13,132.3,159.46803498017306,-0.17036665049237543
2019-09-16,131.28,160.87803498017306,-0.183978098587671
2019-09-17,132.69,161.99803498017306,-0.1809159906400104
2019-09-18,133.81,162.66803498017305,-0.17740446046262526
2019-09-19,134.48,162.36803498017304,-0.1717581603027868
2019-09-20,134.18,160.55803498017303,-0.1642897223015366
2019-09-23,132.37,160.78803498017305,-0.17674222452981225
2019-09-24,132.6,161.78803498017305,-0.18040910740865368
2019-09-25,133.6,161.05803498017303,-0.17048534699652362
2019-09-26,132.87,160.35803498017304,-0.17141663642593097
2019-09-27,132.17,162.59803498017305,-0.18713654801476176
2019-09-30,134.41,159.07035835453775,-0.1550279927048035
2019-10-01,133.91,157.83035835453774,-0.15155739747358943
2019-10-02,132.67,158.41035835453775,-0.16249163641766617
2019-10-03,133.25,158.38035835453775,-0.15867092747879075
2019-10-04,133.22,157.51035835453774,-0.15421435522267646
2019-10-07,132.35,156.71035835453773,-0.1554482971663268
