date,RF,dcf,Deviation
2009-07-15,4.21,6.609282103134479,-0.36301705173041554
2009-07-16,4.22,6.439282103134479,-0.34464744168518247
2009-07-17,4.05,6.429282103134479,-0.37006963840869633
2009-07-20,4.04,5.809282103134479,-0.30456123006659264
2009-07-21,3.42,5.889282103134479,-0.41928405871748653
2009-07-22,3.5,6.0492821031344794,-0.4214189485085429
2009-07-23,3.66,6.07928210313448,-0.3979552292674652
2009-07-24,3.69,6.409282103134479,-0.4242724940761471
2009-07-27,4.02,6.2992821031344794,-0.3618320414639511
2009-07-28,3.91,6.279282103134479,-0.3773173531973959
2009-07-29,3.89,6.619282103134479,-0.41232297711591126
2009-07-30,4.23,6.809282103134479,-0.37878913871804076
2009-07-31,4.42,6.82928210313448,-0.35278702310872123
2009-08-03,4.44,6.969282103134479,-0.3629185998937994
2009-08-04,4.58,7.119282103134479,-0.3566767078967812
2009-08-05,4.73,6.989282103134479,-0.32324952259707185
2009-08-06,4.6,7.319282103134479,-0.37152306261975454
2009-08-07,4.93,7.359282103134479,-0.3300977009836048
2009-08-10,4.97,7.149282103134479,-0.30482530577147193
2009-08-11,4.76,7.20928210313448,-0.3397400834223939
2009-08-12,4.82,7.5892821031344795,-0.3648938154493858
2009-08-13,5.2,8.029282103134479,-0.35237049424754685
2009-08-14,5.64,7.639282103134479,-0.26171073094867814
2009-08-17,5.25,7.82928210313448,-0.3294404351711705
2009-08-18,5.44,7.899282103134479,-0.31132982352391514
2009-08-19,5.51,7.8792821031344795,-0.3006977123197492
2009-08-20,5.49,8.24928210313448,-0.3344875431143317
2009-08-21,5.86,8.08928210313448,-0.2755846655750409
2009-08-24,5.7,8.219282103134478,-0.30650877674264676
2009-08-25,5.83,8.22928210313448,-0.2915542416780935
2009-08-26,5.84,8.30928210313448,-0.29717153329082446
2009-08-27,5.92,8.359282103134479,-0.291805214017101
2009-08-28,5.97,8.24928210313448,-0.27630066163798916
2009-08-31,5.86,7.929282103134479,-0.260967143837206
2009-09-01,5.54,7.57928210313448,-0.2690600607531307
2009-09-02,5.19,7.619282103134479,-0.31883346360611875
2009-09-03,5.23,7.9192821031344796,-0.33958660243585104
2009-09-04,5.53,7.989282103134479,-0.30782266433796535
2009-09-08,5.6,8.049282103134479,-0.30428578247750837
2009-09-09,5.66,7.989282103134479,-0.29155086440377653
2009-09-10,5.6,7.899282103134479,-0.2910748183334422
2009-09-11,5.51,7.909282103134479,-0.3033501741180321
2009-09-14,5.52,8.449282103134479,-0.34669005808763165
2009-09-15,6.06,8.779282103134479,-0.3097385493699548
2009-09-16,6.39,8.65928210313448,-0.2620635378437489
2009-09-17,6.27,8.51928210313448,-0.2640224934336787
2009-09-18,6.13,8.91928210313448,-0.31272495598656413
2009-09-21,6.53,9.199282103134479,-0.29016200103538214
2009-09-22,6.81,8.959282103134479,-0.23989445564868805
2009-09-23,6.57,8.75928210313448,-0.2499385311897937
2009-09-24,6.37,8.74928210313448,-0.27194026607989796
2009-09-25,6.36,8.969282103134478,-0.290913149249996
2009-09-28,6.58,8.83928210313448,-0.25559565548126584
2009-09-29,6.45,8.59928210313448,-0.24993738748855043
2009-09-30,6.21,8.094368048533873,-0.23279989706857807
2009-10-01,5.97,7.9143680485338725,-0.2456757174559332
2009-10-02,5.79,8.084368048533873,-0.2838030177201005
2009-10-05,5.96,8.024368048533873,-0.257262383286501
2009-10-06,5.9,8.124368048533873,-0.273789670192906
2009-10-07,6.0,8.064368048533872,-0.25598633843468743
2009-10-08,5.94,8.074368048533872,-0.26433871179818536
2009-10-09,5.95,8.124368048533873,-0.26763534536403233
2009-10-12,6.0,8.084368048533873,-0.2578269613679798
2009-10-13,5.96,8.214368048533872,-0.2744420550934822
2009-10-14,6.09,8.214368048533872,-0.25861612676498424
2009-10-15,6.09,7.954368048533873,-0.23438292484812895
2009-10-16,5.83,7.824368048533873,-0.2548919013219958
2009-10-19,5.7,7.934368048533873,-0.2816063024637159
2009-10-20,5.81,7.8343680485338725,-0.25839583180071735
2009-10-21,5.71,7.934368048533873,-0.2803459626434768
2009-10-22,5.81,7.654368048533873,-0.24095627971366573
2009-10-23,5.53,7.224368048533872,-0.2345351229548348
2009-10-26,5.1,7.194368048533873,-0.2911121636264745
2009-10-27,5.07,6.944368048533873,-0.2699119682934429
2009-10-28,4.82,7.304368048533872,-0.3401208745269254
2009-10-29,5.18,6.964368048533872,-0.2562139215071373
2009-10-30,4.84,6.904368048533873,-0.2989944965306762
2009-11-02,4.78,6.964368048533872,-0.31364913992357446
2009-11-03,4.84,6.794368048533872,-0.2876453018990629
2009-11-04,4.67,6.934368048533873,-0.32654281294062926
2009-11-05,4.81,6.8743680485338725,-0.30029931972789126
2009-11-06,4.75,7.0843680485338725,-0.32950970821130277
2009-11-09,4.96,6.954368048533873,-0.28677919181374467
2009-11-10,4.83,6.944368048533873,-0.3044723484925699
2009-11-11,4.82,6.894368048533873,-0.30087863513103263
2009-11-12,4.77,6.954368048533873,-0.3141001501918472
2009-11-13,4.83,7.054368048533872,-0.31531783332401664
2009-11-16,4.93,7.304368048533872,-0.32506139241032006
2009-11-17,5.18,7.514368048533872,-0.31065394101761235
2009-11-18,5.39,7.474368048533872,-0.27886880001082226
2009-11-19,5.35,7.574368048533873,-0.2936704467331016
2009-11-20,5.45,7.814368048533873,-0.30256676340929123
2009-11-23,5.69,7.864368048533873,-0.2764835057457964
2009-11-24,5.74,7.924368048533872,-0.27565201857806354
2009-11-25,5.8,7.704368048533873,-0.2471803055795434
2009-11-27,5.58,7.984368048533873,-0.3011344208982668
2009-11-30,5.86,7.904368048533873,-0.2586377602840835
2009-12-01,5.78,7.974368048533872,-0.2751776736637228
2009-12-02,5.85,7.6243680485338725,-0.23272329421125926
2009-12-03,5.5,7.8343680485338725,-0.2979650731332092
2009-12-04,5.71,7.764368048533872,-0.2645892152062258
2009-12-07,5.64,7.814368048533873,-0.27825257717952345
2009-12-08,5.69,7.684368048533873,-0.25953572706793826
2009-12-09,5.56,7.654368048533873,-0.273617369226847
2009-12-10,5.53,7.704368048533873,-0.28222536031980594
2009-12-11,5.58,7.704368048533873,-0.2757355353679055
2009-12-14,5.58,7.464368048533872,-0.2524484371994484
2009-12-15,5.34,7.454368048533873,-0.28364148842231196
2009-12-16,5.33,7.454368048533873,-0.2849829837623451
2009-12-17,5.33,7.574368048533873,-0.29631093104437967
2009-12-18,5.45,7.604368048533873,-0.2833066514908147
2009-12-21,5.48,7.6643680485338725,-0.2850030210842658
2009-12-22,5.54,7.504368048533872,-0.26176328717214914
2009-12-23,5.38,7.554368048533872,-0.28782924455949255
2009-12-24,5.43,7.474368048533872,-0.27351717700533673
2009-12-28,5.35,7.484368048533873,-0.2851767891013829
2009-12-29,5.36,7.444368048533873,-0.27999261118536145
2009-12-30,5.32,7.4143680485338725,-0.2824742492986999
2009-12-31,5.29,7.494823053589484,-0.2941794673235857
2010-01-04,5.42,7.674823053589484,-0.2937947934232714
2010-01-05,5.6,7.744823053589484,-0.2769363533225495
2010-01-06,5.67,8.244823053589485,-0.31229573234667596
2010-01-07,6.17,8.254823053589485,-0.2525581759966292
2010-01-08,6.18,8.394823053589484,-0.26383201163989556
2010-01-11,6.32,8.324823053589485,-0.24082470470348893
2010-01-12,6.25,8.434823053589485,-0.2590241715455692
2010-01-13,6.36,8.624823053589484,-0.26259356737143824
2010-01-14,6.55,8.594823053589485,-0.2379133393252929
2010-01-15,6.52,8.584823053589485,-0.24052016456252312
2010-01-19,6.51,8.804823053589484,-0.26063250103066504
2010-01-20,6.73,8.934823053589485,-0.24676739990991947
2010-01-21,6.86,8.674823053589485,-0.20920577196540546
2010-01-22,6.6,8.624823053589484,-0.23476690953639823
2010-01-25,6.55,8.154823053589483,-0.19679434403951823
2010-01-26,6.08,8.244823053589485,-0.2625675577897336
2010-01-27,6.17,8.504823053589485,-0.2745292922471875
2010-01-28,6.43,8.424823053589485,-0.23677922264961637
2010-01-29,6.35,8.714823053589484,-0.27135640494908897
2010-02-01,6.64,8.654823053589483,-0.23279771765569024
2010-02-02,6.58,8.464823053589484,-0.22266538138564285
2010-02-03,6.39,8.194823053589484,-0.22023941722560303
2010-02-04,6.12,8.254823053589485,-0.25861524102096767
2010-02-05,6.18,8.304823053589484,-0.2558541030770186
2010-02-08,6.23,8.364823053589484,-0.25521437093321364
2010-02-09,6.29,8.434823053589485,-0.2542819262434608
2010-02-10,6.36,8.454823053589484,-0.24776663453650039
2010-02-11,6.38,8.424823053589485,-0.24271406539728646
2010-02-12,6.35,8.694823053589484,-0.2696803648719994
2010-02-16,6.62,8.534823053589484,-0.22435415960781613
2010-02-17,6.46,8.494823053589485,-0.23953683799566272
2010-02-18,6.42,8.644823053589484,-0.2573590043194346
2010-02-19,6.57,8.884823053589484,-0.26053676473098597
2010-02-22,6.81,8.604823053589485,-0.20858337730033605
2010-02-23,6.53,8.714823053589484,-0.2507019408374096
2010-02-24,6.64,8.614823053589484,-0.22923547486754792
2010-02-25,6.54,8.824823053589485,-0.2589086534330155
2010-02-26,6.75,8.724823053589484,-0.22634534149973629
2010-03-01,6.65,8.684823053589485,-0.2342964319518842
2010-03-02,6.61,8.694823053589484,-0.23977751366990807
2010-03-03,6.62,8.744823053589485,-0.24298068017709173
2010-03-04,6.67,8.914823053589485,-0.2518079203698411
2010-03-05,6.84,9.054823053589484,-0.24460147266063814
2010-03-08,6.98,8.984823053589484,-0.22313439470447283
2010-03-09,6.91,9.364823053589484,-0.2621323477808333
2010-03-10,7.29,9.454823053589484,-0.22896494638972842
2010-03-11,7.38,9.414823053589485,-0.21612971821214322
2010-03-12,7.34,9.304823053589484,-0.21116178591182577
2010-03-15,7.23,9.584823053589485,-0.24568247534915222
2010-03-16,7.51,9.774823053589484,-0.23169964726448955
2010-03-17,7.7,9.574823053589485,-0.19580759279793025
2010-03-18,7.5,9.454823053589484,-0.20675406007173702
2010-03-19,7.38,9.694823053589484,-0.23876898431193405
2010-03-22,7.62,9.804823053589484,-0.2228314617865168
2010-03-23,7.73,9.924823053589485,-0.22114480447041207
2010-03-24,7.85,9.764823053589485,-0.1960939837906851
2010-03-25,7.69,9.704823053589484,-0.20761048835859708
2010-03-26,7.63,9.714823053589484,-0.21460226728670806
2010-03-29,7.64,9.694823053589484,-0.21195054744487485
2010-03-30,7.62,9.924823053589485,-0.23222812549347216
2010-03-31,7.85,9.65609715242881,-0.1870421479732648
2010-04-01,7.77,10.07609715242881,-0.2288680942177035
2010-04-05,8.19,10.436097152428811,-0.21522386382787495
2010-04-06,8.55,10.256097152428811,-0.16634955062070356
2010-04-07,8.37,10.48609715242881,-0.20180026197246093
2010-04-08,8.6,10.47609715242881,-0.17908359622207692
2010-04-09,8.59,10.62609715242881,-0.19161288695383505
2010-04-12,8.74,10.22609715242881,-0.14532398140534442
2010-04-13,8.34,10.70609715242881,-0.22100464050917312
2010-04-14,8.82,10.416097152428812,-0.15323370443569984
2010-04-15,8.53,10.186097152428811,-0.16258407196066516
2010-04-16,8.3,10.21609715242881,-0.18755666903317092
2010-04-19,8.33,10.686097152428811,-0.22048247539030663
2010-04-20,8.8,10.676097152428811,-0.17572874484398993
2010-04-21,8.79,10.776097152428811,-0.18430579497709598
2010-04-22,8.89,10.836097152428811,-0.17959391883013998
2010-04-23,8.95,10.57609715242881,-0.1537521005142597
2010-04-26,8.69,10.31609715242881,-0.15762716542912392
2010-04-27,8.43,10.37609715242881,-0.1875557951935014
2010-04-28,8.49,10.53609715242881,-0.19419877425457666
2010-04-29,8.65,10.72609715242881,-0.19355569159269637
2010-04-30,8.84,10.72609715242881,-0.17584188597450134
2010-05-03,8.84,10.46609715242881,-0.15536805446636348
2010-05-04,8.58,10.55609715242881,-0.187199598856869
2010-05-05,8.67,10.096097152428811,-0.14125232066390492
2010-05-06,8.21,9.87609715242881,-0.1686999557329253
2010-05-07,7.99,10.39609715242881,-0.23144234967703048
2010-05-10,8.51,10.55609715242881,-0.19383083756083397
2010-05-11,8.67,10.69609715242881,-0.18942396685025775
2010-05-12,8.81,10.62609715242881,-0.17090914249863642
2010-05-13,8.74,10.14609715242881,-0.13858502745483892
2010-05-14,8.26,10.15609715242881,-0.18669545239387186
2010-05-17,8.27,9.80609715242881,-0.15664714804996038
2010-05-18,7.92,9.70609715242881,-0.1840180583790948
2010-05-19,7.82,9.13609715242881,-0.14405463629279913
2010-05-20,7.25,9.356097152428811,-0.22510424144987373
2010-05-21,7.47,9.086097152428811,-0.17786483297691924
2010-05-24,7.2,9.336097152428811,-0.22879979905447956
2010-05-25,7.45,9.28609715242881,-0.19772538691872
2010-05-26,7.4,9.766097152428811,-0.2422766347189539
2010-05-27,7.88,9.516097152428811,-0.17192942928406596
2010-05-28,7.63,9.266097152428811,-0.17656809825266728
2010-06-01,7.38,9.57609715242881,-0.22933112702097103
2010-06-02,7.69,9.526097152428811,-0.19274390372563777
2010-06-03,7.64,9.016097152428811,-0.15262669968658338
2010-06-04,7.13,8.79609715242881,-0.1894132276573096
2010-06-07,6.91,8.98609715242881,-0.2310343542043357
2010-06-08,7.1,8.676097152428811,-0.18165969383913527
2010-06-09,6.79,9.04609715242881,-0.24940005777221452
2010-06-10,7.16,8.94609715242881,-0.19965098992289576
2010-06-11,7.06,9.04609715242881,-0.21955293193988734
2010-06-14,7.16,9.22609715242881,-0.2239405371842308
2010-06-15,7.34,9.04609715242881,-0.18860035700265898
2010-06-16,7.16,9.03609715242881,-0.20762250790149317
2010-06-17,7.15,9.03609715242881,-0.20872918037649102
2010-06-18,7.15,9.05609715242881,-0.21047666785659447
2010-06-21,7.17,8.88609715242881,-0.19312158341187557
2010-06-22,7.0,8.95609715242881,-0.21840955040313903
2010-06-23,7.07,8.69609715242881,-0.18699160369599177
2010-06-24,6.81,8.87609715242881,-0.23277090335401007
2010-06-25,6.99,8.96609715242881,-0.2203965804556901
2010-06-28,7.08,8.64609715242881,-0.1811334206427314
2010-06-29,6.76,8.46609715242881,-0.20152109309770372
2010-06-30,6.58,8.14187969924812,-0.19183281464995794
2010-07-01,6.39,7.991879699248121,-0.2004384149324503
2010-07-02,6.24,8.16187969924812,-0.2354702311313367
2010-07-06,6.41,8.37187969924812,-0.23434160185368136
2010-07-07,6.62,8.58187969924812,-0.22860722452448323
2010-07-08,6.83,8.90187969924812,-0.23274631530047718
2010-07-09,7.15,8.99187969924812,-0.20483811626195725
2010-07-12,7.24,9.13187969924812,-0.20717308610667406
2010-07-13,7.38,8.90187969924812,-0.17096161155454193
2010-07-14,7.15,8.771879699248121,-0.18489534225909865
2010-07-15,7.02,8.30187969924812,-0.1544083684282027
2010-07-16,6.55,8.431879699248121,-0.22318626052218582
2010-07-19,6.68,8.31187969924812,-0.19633100553605676
2010-07-20,6.56,7.951879699248121,-0.17503782148260216
2010-07-21,6.2,8.351879699248121,-0.25765214259992797
2010-07-22,6.6,8.40187969924812,-0.21446149715870955
2010-07-23,6.65,8.84187969924812,-0.24789748037790071
2010-07-26,7.09,8.96187969924812,-0.20887132633627814
2010-07-27,7.21,9.03187969924812,-0.20171655955512646
2010-07-28,7.28,9.14187969924812,-0.20366486548726426
2010-07-29,7.39,9.08187969924812,-0.18629179809419727
2010-07-30,7.33,9.45187969924812,-0.22449288043910587
2010-08-02,7.7,9.33187969924812,-0.17487148911484596
2010-08-03,7.58,9.351879699248121,-0.18946776009004673
2010-08-04,7.6,9.22187969924812,-0.17587300551972673
2010-08-05,7.47,9.15187969924812,-0.18377423595136377
2010-08-06,7.4,9.34187969924812,-0.20786819802490186
2010-08-09,7.59,9.42187969924812,-0.19442826248294243
2010-08-10,7.67,8.92187969924812,-0.14031568923235094
2010-08-11,7.17,8.89187969924812,-0.19364631073379446
2010-08-12,7.14,8.90187969924812,-0.1979222095527683
2010-08-13,7.15,8.931879699248121,-0.1994966075727731
2010-08-16,7.18,8.90187969924812,-0.1934287765530639
2010-08-17,7.15,8.96187969924812,-0.20217630229963168
2010-08-18,7.21,8.69187969924812,-0.17049012992854806
2010-08-19,6.94,8.57187969924812,-0.190375945125695
2010-08-20,6.82,8.59187969924812,-0.20622724726967223
2010-08-23,6.84,8.31187969924812,-0.17708144878242937
2010-08-24,6.56,8.23187969924812,-0.20309816959555738
2010-08-25,6.48,8.101879699248121,-0.2001856062363696
2010-08-26,6.35,8.351879699248121,-0.23969211379186184
2010-08-27,6.6,8.15187969924812,-0.19037078029883792
2010-08-30,6.4,8.181879699248121,-0.21778365910364916
2010-08-31,6.43,8.601879699248121,-0.25248896464315385
2010-09-01,6.85,8.681879699248121,-0.21100035507365622
2010-09-02,6.93,8.64187969924812,-0.19809112818326569
2010-09-03,6.89,8.32187969924812,-0.172062052204082
2010-09-07,6.57,8.63187969924812,-0.2388679836939479
2010-09-08,6.88,8.66187969924812,-0.20571512894629473
2010-09-09,6.91,8.64187969924812,-0.20040543950164003
2010-09-10,6.89,9.03187969924812,-0.23714661516433022
2010-09-13,7.28,8.89187969924812,-0.18127547310209535
2010-09-14,7.14,8.74187969924812,-0.1832420205217301
2010-09-15,6.99,8.70187969924812,-0.19672527757376768
2010-09-16,6.95,8.58187969924812,-0.19015411033914775
2010-09-17,6.83,8.81187969924812,-0.22490998139899998
2010-09-20,7.06,8.84187969924812,-0.20152724984480896
2010-09-21,7.09,8.66187969924812,-0.1814709686379694
2010-09-22,6.91,8.511879699248121,-0.18819341389301114
2010-09-23,6.76,8.70187969924812,-0.22315634855488842
2010-09-24,6.95,8.72187969924812,-0.2031534210911975
2010-09-27,6.97,8.851879699248121,-0.21259661938333485
2010-09-28,7.1,8.96187969924812,-0.20775548899683716
2010-09-29,7.21,9.021879699248121,-0.20083172904634516
2010-09-30,7.27,8.739572719802794,-0.16815155236055468
2010-10-01,7.18,8.799572719802793,-0.1840512910539467
2010-10-04,7.24,9.099572719802794,-0.20435824593784813
2010-10-05,7.54,9.059572719802794,-0.1677311686544829
2010-10-06,7.5,8.919572719802794,-0.15915254736935203
2010-10-07,7.36,8.979572719802794,-0.1803618914106152
2010-10-08,7.42,8.879572719802793,-0.16437420649168455
2010-10-11,7.32,9.029572719802793,-0.1893304116210861
2010-10-12,7.47,8.859572719802793,-0.15684421402138726
2010-10-13,7.3,8.729572719802794,-0.16376204949411188
2010-10-14,7.17,8.619572719802793,-0.168172224647808
2010-10-15,7.06,8.909572719802794,-0.20759387436075982
2010-10-18,7.35,8.899572719802794,-0.1741176535761968
2010-10-19,7.34,8.839572719802794,-0.16964312273186988
2010-10-20,7.28,8.839572719802794,-0.176430781129157
2010-10-21,7.28,8.699572719802793,-0.16317729221015953
2010-10-22,7.14,8.589572719802794,-0.16875958410141667
2010-10-25,7.03,8.039572719802793,-0.1255754198623079
2010-10-26,6.48,7.929572719802794,-0.18280590531476248
2010-10-27,6.37,7.849572719802794,-0.1884908609191106
2010-10-28,6.29,7.859572719802793,-0.1997020417977856
2010-10-29,6.3,7.789572719802794,-0.19122649898574995
2010-11-01,6.23,7.679572719802794,-0.18875694946736798
2010-11-02,6.12,7.859572719802793,-0.22133171634379145
2010-11-03,6.3,8.099572719802794,-0.22218119178101647
2010-11-04,6.54,8.009572719802794,-0.18347704318476765
2010-11-05,6.45,7.899572719802793,-0.183500142503781
2010-11-08,6.34,7.759572719802794,-0.18294470211999914
2010-11-09,6.2,7.8095727198027936,-0.20610253307730753
2010-11-10,6.25,7.969572719802794,-0.215767241263763
2010-11-11,6.41,7.709572719802794,-0.16856611475558347
2010-11-12,6.15,7.759572719802794,-0.20743058644132406
2010-11-15,6.2,7.4795727198027935,-0.17107564398899655
2010-11-16,5.92,7.099572719802794,-0.16614700156709694
2010-11-17,5.54,6.869572719802794,-0.1935451845454752
2010-11-18,5.31,7.0595727198027936,-0.24782983181051044
