date,LYB,dcf,Deviation
2018-09-05,111.67,118.2907614213198,-0.05597023251662425
2018-09-06,112.24,114.6807614213198,-0.021283093965105637
2018-09-07,108.63,112.9307614213198,-0.03808317031773667
2018-09-10,106.88,112.5907614213198,-0.050721403330330705
2018-09-11,106.54,112.1407614213198,-0.04994402882888749
2018-09-12,106.09,111.0107614213198,-0.04432688649566141
2018-09-13,104.96,111.3607614213198,-0.057477708841297326
2018-09-14,105.31,109.5107614213198,-0.03835934812979924
2018-09-17,103.46,108.1507614213198,-0.04337243085183784
2018-09-18,102.1,108.7607614213198,-0.06124232061521895
2018-09-19,102.71,110.5407614213198,-0.07084048744221427
2018-09-20,104.49,111.2607614213198,-0.060854890213095314
2018-09-21,105.21,110.4007614213198,-0.04701744222134874
2018-09-24,104.35,110.8507614213198,-0.05864426493753905
2018-09-25,104.8,110.3407614213198,-0.05021500078437224
2018-09-26,104.29,108.83076142131979,-0.04172314299760338
2018-09-27,102.78,108.5607614213198,-0.05324908692271324
2018-09-28,102.51,105.36908163265306,-0.027133971259431067
2018-10-01,104.04,107.05908163265306,-0.02820014506580859
2018-10-02,105.73,107.10908163265306,-0.012875487415556663
2018-10-03,105.78,105.24908163265306,0.00504439904948506
2018-10-04,103.92,104.82908163265306,-0.008672036599907451
2018-10-05,103.5,105.54908163265306,-0.019413542978844345
2018-10-08,104.22,101.03908163265307,0.03148205937690296
2018-10-09,99.71,98.94908163265306,0.007689999288440497
2018-10-10,97.62,98.35908163265306,-0.007514116850067198
2018-10-11,97.03,98.82908163265306,-0.01820396995431195
2018-10-12,97.5,98.26908163265306,-0.007826282894634273
2018-10-15,96.94,98.95908163265307,-0.020403196951120917
2018-10-16,97.63,97.54908163265306,0.0008295143941146055
2018-10-17,96.22,96.11908163265306,0.0010499306238964667
2018-10-18,94.79,94.91908163265306,-0.0013599123635921195
2018-10-19,93.59,93.26908163265306,0.0034407797496163184
2018-10-22,91.94,91.32908163265306,0.006689198625736692
2018-10-23,90.0,87.89908163265306,0.023901482567554755
2018-10-24,86.57,90.52908163265306,-0.04373270512914451
2018-10-25,89.2,90.55908163265306,-0.015007679054940937
2018-10-26,89.23,89.77908163265306,-0.006115919462171826
2018-10-29,88.45,90.14908163265306,-0.018847464687179127
2018-10-30,88.82,90.59908163265307,-0.019636861661209926
2018-10-31,89.27,93.85908163265306,-0.048893314880427585
2018-11-01,92.53,94.42908163265307,-0.02011119455805843
2018-11-02,93.1,94.81908163265307,-0.01813012320993701
2018-11-05,93.49,96.40908163265306,-0.03027807736801824
2018-11-06,95.08,98.17908163265307,-0.03156560013719212
2018-11-07,96.85,97.85908163265306,-0.010311578811264432
2018-11-08,96.53,97.38908163265306,-0.008821128798539024
2018-11-09,96.06,96.56908163265307,-0.005271683483432099
2018-11-12,95.24,93.39908163265306,0.0197102405630436
2018-11-13,92.07,93.20908163265307,-0.01222071511381606
2018-11-14,91.88,94.76908163265306,-0.030485487280037304
2018-11-15,93.44,96.75908163265306,-0.034302533433026916
2018-11-16,95.43,94.10908163265306,0.01403603503966866
2018-11-19,92.78,92.72908163265306,0.0005491089359501711
2018-11-20,91.4,93.70908163265307,-0.024640958938268565
2018-11-21,92.38,92.16908163265306,0.00228838525469488
2018-11-23,90.84,93.42908163265307,-0.027711731587311106
2018-11-26,92.1,92.50908163265306,-0.00442206997878869
2018-11-27,91.18,93.34908163265307,-0.02323623965781285
2018-11-28,92.02,94.34908163265307,-0.02468579017781347
2018-11-29,93.02,94.63908163265306,-0.0171079601019124
2018-11-30,93.31,95.64908163265306,-0.024454825835510507
2018-12-03,94.32,91.89908163265306,0.02634322698701208
2018-12-04,90.57,89.55908163265306,0.011287725922575209
2018-12-06,88.23,85.69908163265306,0.02953261947654995
2018-12-07,84.37,85.75908163265306,-0.016197487265583788
2018-12-10,84.43,86.14908163265306,-0.01995472963929401
2018-12-11,84.82,86.76908163265306,-0.02246285884302346
2018-12-12,85.44,85.00908163265306,0.0050690862560902605
2018-12-13,83.68,83.66908163265306,0.00013049464789016696
2018-12-14,82.34,83.51908163265306,-0.014117511945821892
2018-12-17,82.19,83.78908163265307,-0.019084606269629933
2018-12-18,82.46,81.98908163265307,0.005743671693468233
2018-12-19,80.66,80.89908163265306,-0.0029553071286851917
2018-12-20,79.57,80.33908163265306,-0.009572945284210044
2018-12-21,79.01,79.84908163265307,-0.010508344185012342
2018-12-24,78.52,82.74908163265306,-0.051107293872180604
2018-12-26,81.42,84.75908163265306,-0.03939497182289786
2018-12-27,83.43,83.70908163265307,-0.0033339468933344385
2018-12-28,82.38,84.48908163265307,-0.02496277142439618
2018-12-31,83.16,84.74347043701799,-0.01868545657679721
2019-01-02,83.89,83.113470437018,0.009343004917240716
2019-01-03,82.26,87.55347043701799,-0.06045985853668556
2019-01-04,86.7,87.793470437018,-0.012455031468455724
2019-01-07,86.94,89.46347043701799,-0.02820671302701705
2019-01-08,88.61,88.96347043701799,-0.00397320872580198
2019-01-09,88.11,88.253470437018,-0.0016256634023291694
2019-01-10,87.4,86.85347043701799,0.006292547208903265
2019-01-11,86.0,86.563470437018,-0.006509332795615719
2019-01-14,85.71,85.43347043701799,0.0032367825112040727
2019-01-15,84.58,85.63347043701799,-0.012302087392251693
2019-01-16,84.78,86.703470437018,-0.02218446882602254
2019-01-17,85.85,88.71347043701799,-0.032277741169543295
2019-01-18,87.86,86.653470437018,0.013923615025424052
2019-01-22,85.8,85.283470437018,0.006056619885836501
2019-01-23,84.43,84.813470437018,-0.004521338827925381
2019-01-24,83.96,87.063470437018,-0.03564606856859753
2019-01-25,86.21,86.99347043701799,-0.00900608325064145
2019-01-28,86.14,87.943470437018,-0.02050715565414918
2019-01-29,87.09,89.07347043701799,-0.02226780238028847
2019-01-30,88.22,87.82347043701799,0.004515075081966691
2019-01-31,86.97,89.74347043701799,-0.03090442595446996
2019-02-01,88.89,88.543470437018,0.003913665923321652
2019-02-04,87.69,88.423470437018,-0.008294974551359968
2019-02-05,87.57,88.05347043701799,-0.005490646020179457
2019-02-06,87.2,85.443470437018,0.020557797500474706
2019-02-07,84.59,85.43347043701799,-0.009872833594414154
2019-02-08,84.58,84.763470437018,-0.0021644988822671074
2019-02-11,83.91,86.313470437018,-0.02784583246217387
2019-02-12,85.46,86.903470437018,-0.016610043646808514
2019-02-13,86.05,87.173470437018,-0.01288775623347127
2019-02-14,86.32,88.49347043701799,-0.02456080009388817
2019-02-15,87.64,88.333470437018,-0.00785059653591258
2019-02-19,87.48,90.013470437018,-0.028145458948732105
2019-02-20,89.16,89.35347043701799,-0.0021652257721133106
2019-02-21,88.5,89.99347043701799,-0.0165953199689437
2019-02-22,89.14,89.443470437018,-0.003392874130836443
2019-02-25,88.59,87.71347043701799,0.009993100929821308
2019-02-26,86.86,87.543470437018,-0.007807212046839207
2019-02-27,86.69,86.373470437018,0.003664661861801699
2019-02-28,85.52,85.903470437018,-0.0044639690930665665
2019-03-01,85.05,85.953470437018,-0.010511157169389884
2019-03-04,85.1,84.973470437018,0.0014890478443596589
2019-03-05,84.12,90.113470437018,-0.06651026098486512
2019-03-06,89.26,87.96347043701799,0.01473940894487935
2019-03-07,87.11,87.99347043701799,-0.01004018176155852
2019-03-08,87.14,89.55347043701799,-0.0269500492302569
2019-03-11,88.7,90.13347043701799,-0.015903863792969597
2019-03-12,89.28,89.733470437018,-0.005053526123636076
2019-03-13,88.88,88.293470437018,0.006642955136760387
2019-03-14,87.44,87.85347043701799,-0.00470636430138982
2019-03-15,87.0,88.123470437018,-0.012748821981777736
2019-03-18,87.27,87.813470437018,-0.006188918787895847
2019-03-19,86.96,87.18347043701799,-0.002563220251474485
2019-03-20,86.33,89.16347043701799,-0.03177837765993485
2019-03-21,88.31,85.923470437018,0.02777506018837239
2019-03-22,85.07,84.32347043701799,0.00885316459478025
2019-03-25,83.47,85.16347043701799,-0.019884939262431622
2019-03-26,84.31,84.343470437018,-0.00039683495171083383
2019-03-27,83.49,84.71347043701799,-0.014442454437368468
2019-03-28,83.86,84.93347043701799,-0.012638956485523711
2019-03-29,84.08,88.08129032258064,-0.045427244627397
2019-04-01,87.17,90.27129032258064,-0.03435522314457129
2019-04-02,89.36,91.49129032258064,-0.02329500780966276
2019-04-03,90.58,93.11129032258064,-0.02718564326421724
2019-04-04,92.2,91.97129032258064,0.0024867507742598605
2019-04-05,91.06,92.24129032258064,-0.012806524263152652
2019-04-08,91.33,91.16129032258064,0.0018506723283793214
2019-04-09,90.25,90.47129032258064,-0.002445972880364855
2019-04-10,89.56,91.42129032258065,-0.02035948427344514
2019-04-11,90.51,93.20129032258065,-0.028876105827137843
2019-04-12,92.29,93.13129032258064,-0.009033379862628754
2019-04-15,92.22,93.08129032258064,-0.009253098228395595
2019-04-16,92.17,92.67129032258065,-0.0054093378956492355
2019-04-17,91.76,92.70129032258065,-0.010154015324977173
2019-04-18,91.79,92.90129032258065,-0.011962054765029762
2019-04-22,91.99,92.92129032258065,-0.01002235676396257
2019-04-23,92.01,91.50129032258064,0.005559590204968101
2019-04-24,90.59,89.57129032258065,0.011373171847258057
2019-04-25,88.66,88.92129032258065,-0.0029384450184287703
2019-04-26,88.01,90.00129032258064,-0.02212513082249712
2019-04-29,89.09,89.14129032258064,-0.0005753823216495535
2019-04-30,88.23,87.38129032258064,0.009712716238066799
2019-05-01,86.47,86.87129032258065,-0.004619366433841754
2019-05-02,85.96,87.93129032258065,-0.022418530597570818
2019-05-03,87.02,86.12129032258065,0.010435394941867404
2019-05-06,85.21,84.16129032258064,0.012460712916826377
2019-05-07,83.25,83.90129032258065,-0.007762578144824617
2019-05-08,82.99,82.89129032258064,0.0011908329214711522
2019-05-09,81.98,83.57129032258065,-0.01904111228196137
2019-05-10,82.66,80.81129032258065,0.022876873640300888
2019-05-13,79.9,81.43129032258065,-0.018804691863712475
2019-05-14,80.52,81.65129032258065,-0.013855143233024836
2019-05-15,80.74,82.71129032258065,-0.023833388584466153
2019-05-16,81.8,81.06129032258065,0.009112977038481462
2019-05-17,80.15,80.77129032258064,-0.007691969759296313
2019-05-20,79.86,82.49129032258064,-0.031897795661712025
2019-05-21,81.58,81.56129032258065,0.00022939408321454025
2019-05-22,80.65,79.56129032258065,0.013683911774245994
2019-05-23,78.65,78.84129032258065,-0.002426270825832133
2019-05-24,77.93,77.90129032258065,0.0003685391769567836
2019-05-28,76.99,78.69129032258064,-0.021619804626490602
2019-05-29,77.78,78.32129032258065,-0.006911151748793309
2019-05-30,77.41,75.16129032258064,0.029918454935622396
2019-05-31,74.25,78.60129032258064,-0.055359018976951835
2019-06-03,77.69,82.96129032258065,-0.06353915545532318
2019-06-04,82.05,81.89129032258064,0.0019380532019237506
2019-06-05,80.98,81.27129032258064,-0.0035841724848276746
2019-06-06,80.36,80.13129032258064,0.002854186878791687
2019-06-07,79.22,84.56129032258065,-0.06316472114137484
2019-06-10,83.65,85.42129032258065,-0.020735934986367277
2019-06-11,84.51,86.30129032258064,-0.02075624032833201
2019-06-12,85.39,87.30129032258064,-0.02189303635167783
2019-06-13,86.39,87.41129032258064,-0.011683734661869116
2019-06-14,86.5,86.62129032258065,-0.0014002368485733774
2019-06-17,85.71,87.46129032258065,-0.020023604912772663
2019-06-18,86.55,87.12129032258065,-0.006557413468801454
2019-06-19,86.21,87.50129032258064,-0.014757386066196365
2019-06-20,86.59,87.37129032258065,-0.008942185925102764
2019-06-21,86.46,87.87129032258065,-0.016060880833770885
2019-06-24,86.96,87.48129032258065,-0.0059588778430043066
2019-06-25,86.57,87.18129032258065,-0.007011714558465609
2019-06-26,86.27,87.55129032258064,-0.014634739452265788
2019-06-27,86.64,87.04129032258065,-0.004610344367523056
2019-06-28,86.13,90.72743935309973,-0.05067308617856037
2019-07-01,87.28,90.52743935309974,-0.03587243134574025
2019-07-02,87.08,90.79743935309973,-0.04094211664541647
2019-07-03,87.35,90.86743935309973,-0.038709568335379085
2019-07-05,87.42,90.81743935309973,-0.03740954796017126
2019-07-08,87.37,88.09743935309973,-0.008257213358768611
2019-07-09,84.65,87.52743935309974,-0.03287471191167468
2019-07-10,84.08,88.36743935309973,-0.04851831607304957
2019-07-11,84.92,89.49743935309974,-0.051146037095431085
2019-07-12,86.05,89.32743935309973,-0.03669017467459745
2019-07-15,85.88,91.24743935309974,-0.05882290386615008
2019-07-16,87.8,89.17743935309973,-0.015446051861230714
2019-07-17,85.73,89.16743935309972,-0.03855038765313856
2019-07-18,85.72,89.36743935309973,-0.04081396288740391
2019-07-19,85.92,87.66743935309972,-0.01993259260215785
2019-07-22,84.22,89.59743935309973,-0.060017779435721064
2019-07-23,86.15,89.80743935309972,-0.04072534947488715
2019-07-24,86.36,88.95743935309973,-0.029198674916773193
2019-07-25,85.51,88.78743935309973,-0.03691332216560095
2019-07-26,85.34,87.31743935309973,-0.022646556836180554
2019-07-29,83.87,87.83743935309973,-0.04516797600566336
2019-07-30,84.39,87.13743935309974,-0.03152995283653581
2019-07-31,83.69,84.93743935309973,-0.014686566520023203
2019-08-01,81.49,79.58743935309973,0.023905287848994927
2019-08-02,76.14,79.75743935309973,-0.045355510187390924
2019-08-05,76.31,79.24743935309974,-0.03706667845772904
2019-08-06,75.8,79.38743935309974,-0.04518900448650964
2019-08-07,75.94,80.57743935309973,-0.057552577872050925
2019-08-08,77.13,78.86743935309973,-0.022029868946562225
2019-08-09,75.42,76.37743935309973,-0.01253563043235062
2019-08-12,72.93,79.05743935309972,-0.07750617023822781
2019-08-13,75.61,76.15743935309973,-0.007188258399308367
2019-08-14,72.71,76.04743935309973,-0.043886281793177884
2019-08-15,72.6,77.69743935309972,-0.06560627216984816
2019-08-16,74.25,78.32743935309973,-0.05205633411196631
2019-08-19,74.88,76.14743935309973,-0.016644543321050476
2019-08-20,72.7,76.57743935309973,-0.050634225770083585
2019-08-21,73.13,75.58743935309973,-0.03251121316095962
2019-08-22,72.14,72.47743935309973,-0.004655784698128884
2019-08-23,69.03,72.99743935309974,-0.05435039075697745
2019-08-26,69.55,73.19743935309972,-0.049830149597238194
2019-08-27,69.75,75.46743935309973,-0.07576034647669405
2019-08-28,72.02,78.77743935309974,-0.0857788652257564
2019-08-29,75.33,80.82743935309973,-0.06801451830094263
2019-08-30,77.38,78.26743935309973,-0.0113385510045384
2019-09-03,74.82,79.26743935309973,-0.056106761986954745
2019-09-04,75.82,81.04743935309973,-0.06449851339936019
2019-09-05,77.6,81.49743935309974,-0.04782284430083139
2019-09-06,78.05,84.90743935309973,-0.08076370463349025
2019-09-09,81.46,88.52743935309974,-0.07983331953057649
2019-09-10,85.08,89.15743935309973,-0.04573302444175653
2019-09-11,85.71,87.22743935309973,-0.017396353307553625
2019-09-12,83.78,89.71743935309973,-0.06617932250308478
2019-09-13,86.27,93.11743935309973,-0.07353552031359412
2019-09-16,89.67,92.44743935309972,-0.030043442766341966
2019-09-17,89.0,91.81743935309973,-0.030685231182115413
2019-09-18,88.37,92.03743935309973,-0.03984725540906964
2019-09-19,88.59,91.73743935309973,-0.03430921306823442
2019-09-20,88.29,91.66743935309972,-0.03684448236946969
2019-09-23,88.22,89.73743935309973,-0.016909768810416947
2019-09-24,86.29,90.29743935309973,-0.044380431846234414
2019-09-25,86.85,90.94743935309972,-0.04505282811967459
2019-09-26,87.5,92.14743935309973,-0.05043481821878093
2019-09-27,88.7,92.91743935309972,-0.04538910437547505
2019-09-30,89.47,87.70222222222222,0.02015659048294749
2019-10-01,86.38,85.73222222222222,0.0075558262807968735
2019-10-02,84.41,86.57222222222222,-0.024975935314124453
2019-10-03,85.25,86.50222222222222,-0.014476185582900758
2019-10-04,85.18,85.48222222222222,-0.0035354979592896463
2019-10-07,84.16,82.95222222222222,0.01455992070401968
2019-10-08,81.63,83.57222222222222,-0.023240045203749338
2019-10-09,82.25,85.24222222222222,-0.03510258348757789
2019-10-10,83.92,89.39222222222222,-0.06121586516351152
2019-10-11,88.07,88.69222222222223,-0.007015521842075767
2019-10-14,87.37,88.52222222222223,-0.013016191791138443
2019-10-15,87.2,87.77222222222223,-0.006519399962022887
2019-10-16,86.45,87.73222222222222,-0.014615180030142172
2019-10-17,86.41,87.43222222222222,-0.011691596029940743
2019-10-18,86.11,89.31222222222222,-0.03585424416217764
2019-10-21,87.99,89.29222222222222,-0.01458382589002405
2019-10-22,87.97,89.53222222222222,-0.017448714925724973
2019-10-23,88.21,89.68222222222222,-0.016415987313229463
2019-10-24,88.36,92.15222222222222,-0.04115171756875702
2019-10-25,90.83,92.66222222222223,-0.01977313060578456
2019-10-28,91.34,92.96222222222222,-0.017450338249707098
2019-10-29,91.64,93.00222222222222,-0.014647200783732717
2019-10-30,91.68,91.02222222222223,0.007226562500000089
2019-10-31,89.7,94.92222222222222,-0.05501580241133086
2019-11-01,93.6,98.04222222222222,-0.045309277182166485
2019-11-04,96.72,98.69222222222223,-0.019983562815937383
2019-11-05,97.37,98.38222222222223,-0.0102886700397542
2019-11-06,97.06,98.81222222222222,-0.017732849062756406
2019-11-07,97.49,98.71222222222222,-0.012381670625049357
2019-11-08,97.39,98.51222222222222,-0.011391705484936954
2019-11-11,97.19,97.90222222222222,-0.007274832031959333
2019-11-12,96.58,96.58222222222223,-2.3008605218421962e-05
2019-11-13,95.26,97.20222222222222,-0.01998125328639022
2019-11-14,95.88,97.32222222222222,-0.014819043269779675
2019-11-15,96.0,96.24222222222222,-0.0025167978942021163
2019-11-18,94.92,94.38222222222223,0.0056978715388962264
2019-11-19,93.06,93.55222222222223,-0.005261470123638645
2019-11-20,92.23,94.66222222222223,-0.02569369453964976
2019-11-21,93.34,94.66222222222223,-0.013967791915113437
2019-11-22,93.34,96.07222222222222,-0.028439252876886534
2019-11-25,94.75,94.98222222222222,-0.002444901969959279
2019-11-26,93.66,95.87222222222222,-0.02307469432693976
2019-11-27,94.55,93.86222222222223,0.007327524977508215
2019-11-29,92.54,93.97222222222223,-0.015240910434525579
2019-12-02,92.65,93.08222222222223,-0.004643445460405404
2019-12-03,91.76,92.80222222222223,-0.011230573980508085
2019-12-04,91.48,93.10222222222222,-0.017424097765896485
2019-12-05,91.78,94.22222222222223,-0.025919811320754715
2019-12-06,92.9,93.34222222222222,-0.0047376440339014225
2019-12-09,92.02,91.90222222222222,0.0012815552761389348
2019-12-10,90.58,92.50222222222222,-0.020780281554797386
2019-12-11,91.18,95.29222222222222,-0.04315380758602183
2019-12-12,93.97,93.94222222222223,0.0002956900222357284
2019-12-13,92.62,94.97222222222223,-0.0247674758701375
2019-12-16,93.65,96.19222222222223,-0.026428563177896103
2019-12-17,94.87,96.49222222222222,-0.016811947998111476
2019-12-18,95.17,96.65222222222222,-0.015335624863485275
2019-12-19,95.33,95.26222222222222,0.0007114864234394336
2019-12-20,93.94,95.83222222222223,-0.01974515646558228
2019-12-23,94.51,95.91222222222223,-0.014619849167641696
2019-12-24,94.59,95.89222222222222,-0.013580060948054973
2019-12-26,94.57,95.16222222222223,-0.0062232912220069325
2019-12-27,93.84,95.41222222222223,-0.016478205680613978
2019-12-30,94.09,95.80222222222223,-0.017872468743476144
2019-12-31,94.48,95.18222222222222,-0.007377661561449367
2020-01-02,93.86,92.87222222222222,0.010635879643476676
2020-01-03,91.55,92.63222222222223,-0.011682999676138728
2020-01-06,91.31,92.24222222222222,-0.010106242019802925
2020-01-07,90.92,91.86222222222223,-0.010256906478300909
2020-01-08,90.54,91.89222222222222,-0.014715306578963139
2020-01-09,90.57,90.75222222222222,-0.0020079092033252754
2020-01-10,89.43,92.52222222222223,-0.03342140026420071
2020-01-13,91.2,93.25222222222222,-0.022007220560725238
2020-01-14,91.93,92.51222222222222,-0.006293462725645793
2020-01-15,91.19,92.83222222222223,-0.01769021771654966
2020-01-16,91.51,93.32222222222222,-0.01941897844981544
2020-01-17,92.0,90.71222222222222,0.014196298428485576
2020-01-21,89.39,87.96222222222222,0.016231715635500077
2020-01-22,86.64,87.56222222222222,-0.010532192980229893
2020-01-23,86.24,86.27222222222223,-0.0003734947517548548
2020-01-24,84.95,83.43222222222222,0.018191745794990055
2020-01-27,82.11,84.25222222222222,-0.02542629933928542
2020-01-28,82.93,85.17222222222222,-0.02632574522209885
2020-01-29,83.85,84.77222222222223,-0.010878825611114862
2020-01-30,83.45,79.18222222222222,0.053898181409968604
2020-01-31,77.86,80.14222222222222,-0.028477151730257222
2020-02-03,78.82,83.04222222222222,-0.05084428269421182
2020-02-04,81.72,85.40222222222222,-0.04311623429002631
2020-02-05,84.08,84.70222222222222,-0.007345996431944557
2020-02-06,83.38,83.42222222222222,-0.0005061267980820405
2020-02-07,82.1,83.25222222222222,-0.01384013773406112
2020-02-10,81.93,85.29222222222222,-0.039420033088857775
2020-02-11,83.97,86.93222222222222,-0.03407507764669793
2020-02-12,85.61,84.81222222222222,0.009406401069028458
2020-02-13,83.49,83.92222222222222,-0.005150271415331642
2020-02-14,82.6,82.64222222222222,-0.0005109037618650225
2020-02-18,81.32,83.27222222222223,-0.023443858829808595
2020-02-19,81.95,84.67222222222222,-0.03215012138311124
2020-02-20,83.35,84.23222222222222,-0.010473690458916551
2020-02-21,82.91,80.97222222222223,0.02393138936535144
2020-02-24,79.65,76.73222222222222,0.0380254564937228
2020-02-25,75.41,75.71222222222222,-0.003991723044862949
2020-02-26,74.39,72.22222222222223,0.030015384615384555
2020-02-27,70.9,72.78222222222222,-0.02586101612115277
2020-02-28,71.46,75.84222222222222,-0.05778077294969097
2020-03-02,74.52,73.56222222222222,0.01301996797873306
2020-03-03,72.24,76.55222222222223,-0.0563304643162984
2020-03-04,75.23,75.23222222222222,-2.9538170700948996e-05
2020-03-05,73.91,73.31222222222222,0.008153862475561269
2020-03-06,71.99,60.93222222222222,0.181476686299896
2020-03-09,59.61,61.062222222222225,-0.023782662493631368
2020-03-10,59.74,55.32222222222222,0.07985539264912633
2020-03-11,54.0,47.39222222222222,0.1394274728624012
2020-03-12,46.07,48.16222222222222,-0.04344114797213117
2020-03-13,46.84,36.22222222222222,0.29312883435582826
2020-03-16,34.9,43.04222222222222,-0.18916825855748876
2020-03-17,41.72,41.89222222222222,-0.0041110786940031785
2020-03-18,40.57,44.55222222222222,-0.08938324562934874
2020-03-19,43.23,43.32222222222222,-0.0021287509617851086
2020-03-20,42.0,41.812222222222225,0.0044909781828810225
2020-03-23,40.49,46.61222222222222,-0.1313437105194155
2020-03-24,45.29,53.422222222222224,-0.15222545757071548
2020-03-25,52.1,55.25222222222222,-0.05705150119653302
2020-03-26,53.93,50.72222222222222,0.06324205914567371
2020-03-27,49.4,50.90222222222222,-0.02951191827468791
2020-03-30,49.58,54.40844311377246,-0.08874437196586926
2020-03-31,49.63,49.808443113772455,-0.003582587662193215
2020-04-01,45.03,50.698443113772456,-0.11180704506155925
2020-04-02,45.92,50.878443113772455,-0.09745665964433248
2020-04-03,46.1,54.65844311377246,-0.15658044075565625
2020-04-06,49.88,56.42844311377245,-0.11604862286505613
2020-04-07,51.65,60.24844311377245,-0.14271643663115496
2020-04-08,55.47,63.708443113772454,-0.12931477699211702
2020-04-09,58.93,62.81844311377245,-0.06189970526219457
2020-04-13,58.04,63.418443113772454,-0.08480881664224316
2020-04-14,58.64,57.47844311377246,0.020208565564804326
2020-04-15,52.7,54.22844311377246,-0.0281852663659502
2020-04-16,49.45,56.96844311377245,-0.13197557635123125
2020-04-17,52.19,53.18844311377246,-0.018771805590111823
2020-04-20,48.41,51.40844311377246,-0.05832588835916663
2020-04-21,46.63,52.88844311377245,-0.11833290498473226
2020-04-22,48.11,54.14844311377246,-0.11151646781579583
2020-04-23,49.37,54.82844311377246,-0.09955495366603517
2020-04-24,50.05,57.18844311377246,-0.12482317624158823
2020-04-27,52.41,60.448443113772456,-0.13298015134389785
2020-04-28,55.67,64.70844311377246,-0.13967950206869884
2020-04-29,59.93,62.72844311377246,-0.04461202884785198
2020-04-30,57.95,59.93844311377246,-0.03317475413897686
2020-05-01,55.16,59.128443113772455,-0.06711563682027866
2020-05-04,54.35,59.628443113772455,-0.08852223600239006
2020-05-05,54.85,56.88844311377245,-0.035832288637179355
2020-05-06,52.11,58.50844311377246,-0.10935931248982955
2020-05-07,53.73,61.22844311377246,-0.12246666308073728
2020-05-08,56.45,60.838443113772456,-0.07213273202218107
2020-05-11,56.06,60.63844311377245,-0.07550396874771637
2020-05-12,55.86,57.36844311377246,-0.026293952422256406
2020-05-13,52.59,58.06844311377245,-0.09434458408052437
2020-05-14,53.29,58.378443113772455,-0.08716304927583807
2020-05-15,53.6,64.14844311377246,-0.16443802221456782
2020-05-18,59.37,62.848443113772454,-0.055346527955760894
2020-05-19,58.07,65.16844311377245,-0.10892454652292127
2020-05-20,60.39,65.03844311377246,-0.07147223843659489
2020-05-21,60.26,65.19844311377246,-0.07574480122408422
2020-05-22,60.42,72.49844311377245,-0.16660279303953662
2020-05-26,67.72,72.08844311377246,-0.06059838338966528
2020-05-27,67.31,69.17844311377246,-0.02700903677030675
2020-05-28,64.4,68.53844311377246,-0.06038134112417348
2020-05-29,63.76,70.11844311377246,-0.0906814645535613
2020-06-01,65.34,73.16844311377245,-0.10699206899345526
2020-06-02,68.39,75.27844311377245,-0.09150618462395099
2020-06-03,70.5,78.72844311377246,-0.10451677676238724
2020-06-04,73.95,79.64844311377246,-0.07154494037796333
2020-06-05,74.87,81.16844311377245,-0.07759719014129696
2020-06-08,76.39,80.77844311377245,-0.05432690882134916
2020-06-09,76.0,78.34844311377246,-0.029974343081230148
2020-06-10,73.57,68.67844311377246,0.07122405029077616
2020-06-11,63.9,71.38844311377245,-0.10489713442605897
2020-06-12,66.61,72.05844311377246,-0.07561144646394813
2020-06-15,67.279999,73.83844311377246,-0.08882153844531915
2020-06-16,69.059998,71.60844311377245,-0.03558861222165455
2020-06-17,66.830002,71.71844311377245,-0.06816156209662205
2020-06-18,66.940002,71.31844311377246,-0.06139283083882863
2020-06-19,66.540001,71.48844311377246,-0.06922016899846473
2020-06-22,66.709999,70.76844311377245,-0.05734821814926472
2020-06-23,65.989998,65.41844311377245,0.008736907499212743
2020-06-24,60.639999,68.77844311377245,-0.11832841433048924
2020-06-25,64.0,68.14844311377246,-0.06087363003798507
2020-06-26,63.369999,69.72844311377246,-0.09118867179348455
2020-06-29,64.949997,70.49844311377245,-0.07870310135527692
2020-06-30,65.720001,70.38844311377245,-0.06632398597347311
2020-07-01,65.610001,71.73844311377246,-0.08542758732654898
2020-07-02,66.959999,73.02844311377245,-0.08309699419879879
2020-07-06,68.25,72.26844311377245,-0.055604395786501226
2020-07-07,67.489998,70.62844311377245,-0.04443599455699254
2020-07-08,65.849998,67.88844311377245,-0.03002639359922099
2020-07-09,63.110001,69.81844411377246,-0.09608411070920941
2020-07-10,65.040001,70.11843911377245,-0.07242657106973394
2020-07-13,65.339996,71.73844211377245,-0.0891913167507169
2020-07-14,66.959999,73.65844011377246,-0.09093922031780854
2020-07-15,68.879997,73.63844411377245,-0.06461906102226411
2020-07-16,68.860001,73.27844311377245,-0.06029661556690502
2020-07-17,68.5,71.57844611377246,-0.04300800423746742
2020-07-20,66.800003,72.84844311377246,-0.08302771967722344
2020-07-21,68.07,73.14844611377245,-0.06942657545826236
2020-07-22,68.370003,73.66844211377246,-0.07192277943912029
2020-07-23,68.889999,73.27844311377245,-0.059887245515832466
2020-07-24,68.5,74.54844011377246,-0.08113436182623812
2020-07-27,69.769997,72.35844511377246,-0.03577257788918109
2020-07-28,67.580002,72.75844611377245,-0.0711730993495232
2020-07-29,67.980003,70.06844411377246,-0.029805729814428195
2020-07-30,65.290001,70.16071856287425,-0.0694222873232031
2020-07-31,62.52,69.77071956287425,-0.1039220980993355
2020-08-03,62.130001,72.45071656287425,-0.14245153191711657
2020-08-04,64.809998,73.47072056287425,-0.1178799186468118
2020-08-05,65.830002,73.08072056287425,-0.09921520350413315
