date,REGN,dcf,Deviation
2006-05-01,14.21,17.724201350327004,-0.19827135118063688
2006-05-02,14.51,18.554201350327006,-0.21796687844264062
2006-05-03,15.34,18.384201350327004,-0.1655879030215721
2006-05-04,15.17,18.384201350327004,-0.1748349731966916
2006-05-05,15.17,18.664201350327005,-0.18721408351425572
2006-05-08,15.45,18.444201350327006,-0.16233835737614744
2006-05-09,15.23,18.464201350327006,-0.1751606413385287
2006-05-10,15.25,17.754201350327005,-0.14104838065728487
2006-05-11,14.54,16.934201350327005,-0.1413825961317492
2006-05-12,13.72,16.204201350327004,-0.15330600358633972
2006-05-15,12.99,16.034201350327006,-0.18985674957018805
2006-05-16,12.82,15.544201350327004,-0.17525515071056996
2006-05-17,12.33,15.234201350327005,-0.19063692828667167
2006-05-18,12.02,15.204201350327004,-0.20942904378588223
2006-05-19,11.99,15.114201350327004,-0.20670634709120173
2006-05-22,11.9,14.634201350327006,-0.18683638996575025
2006-05-23,11.42,14.794201350327004,-0.22807593802638237
2006-05-24,11.58,15.214201350327004,-0.2388690189280881
2006-05-25,12.0,15.304201350327006,-0.21590158641348534
2006-05-26,12.09,14.774201350327004,-0.18168165484407683
2006-05-30,11.56,16.154201350327003,-0.284396687319612
2006-05-31,12.94,16.064201350327004,-0.1944822081219374
2006-06-01,12.85,16.414201350327005,-0.2171413201444613
2006-06-02,13.2,16.134201350327004,-0.18186219984589047
2006-06-05,12.92,16.194201350327006,-0.20218356432013185
2006-06-06,12.98,16.384201350327004,-0.20777340790303833
2006-06-07,13.17,16.244201350327003,-0.1892491532226125
2006-06-08,13.03,15.924201350327005,-0.18174860306369922
2006-06-09,12.71,15.304201350327006,-0.1695090969429499
2006-06-12,12.09,15.224201350327005,-0.20586967277989165
2006-06-13,12.01,15.434201350327005,-0.22185801990035958
2006-06-14,12.22,15.834201350327005,-0.228252835136037
2006-06-15,12.62,15.694201350327004,-0.1958813501690515
2006-06-16,12.48,15.564201350327005,-0.19815994929044045
2006-06-19,12.35,15.524201350327004,-0.20446793227531435
2006-06-20,12.31,15.594201350327005,-0.2106040108465148
2006-06-21,12.38,15.534201350327004,-0.20304882621214415
2006-06-22,12.32,15.514201350327005,-0.20588886776693005
2006-06-23,12.3,15.674201350327005,-0.21527102242160556
2006-06-26,12.46,15.394201350327005,-0.19060432454748133
2006-06-27,12.18,15.484201350327005,-0.2133917840236058
2006-06-28,12.27,16.114201350327004,-0.23855984337995095
2006-06-29,12.9,16.034201350327006,-0.19546975130526756
2006-06-30,12.82,15.243195649495785,-0.1589690052673397
2006-07-03,13.22,14.883195649495786,-0.111749901611495
2006-07-05,12.86,14.823195649495785,-0.13244078374979584
2006-07-06,12.8,14.763195649495785,-0.1329790443820904
2006-07-07,12.74,14.813195649495785,-0.1399560026445984
2006-07-10,12.79,15.043195649495784,-0.14978171540109608
2006-07-11,13.02,14.713195649495786,-0.11508007436534096
2006-07-12,12.69,14.183195649495785,-0.10527921114511796
2006-07-13,12.16,13.943195649495784,-0.1278900256671266
2006-07-14,11.92,13.703195649495784,-0.13012991240195848
2006-07-17,11.68,13.253195649495785,-0.11870311818385004
2006-07-18,11.23,14.313195649495785,-0.2154093135451829
2006-07-19,12.29,13.603195649495785,-0.0965358202096035
2006-07-20,11.58,13.143195649495786,-0.11893573611648656
2006-07-21,11.12,14.113195649495784,-0.21208489727149227
2006-07-24,12.09,14.523195649495785,-0.1675385850482748
2006-07-25,12.5,14.683195649495785,-0.1486866824914067
2006-07-26,12.66,15.553195649495786,-0.18601936956856702
2006-07-27,13.53,15.823195649495785,-0.1449262020323221
2006-07-28,13.8,15.683195649495785,-0.12007729110720677
2006-07-31,13.66,15.233195649495785,-0.1032741708104995
2006-08-01,13.21,15.613195649495784,-0.15392080541649988
2006-08-02,13.59,15.983195649495785,-0.14973198739335225
2006-08-03,13.96,16.023195649495786,-0.12876305667282484
2006-08-04,14.0,16.113195649495786,-0.1311468994396473
2006-08-07,14.09,16.253195649495787,-0.1330935587158144
2006-08-08,14.23,16.273195649495786,-0.12555589532035727
2006-08-09,14.25,15.933195649495785,-0.10564080718791968
2006-08-10,13.91,15.933195649495785,-0.1269799037181728
2006-08-11,13.91,15.823195649495785,-0.12091082559272726
2006-08-14,13.8,16.473195649495786,-0.16227547504285278
2006-08-15,14.45,16.883195649495786,-0.14411937763503047
2006-08-16,14.86,17.223195649495786,-0.13721005657651975
2006-08-17,15.2,17.433195649495786,-0.12810018853659666
2006-08-18,15.41,16.973195649495786,-0.09209789846157945
2006-08-21,14.95,16.973195649495786,-0.11919945373138308
2006-08-22,14.95,16.643195649495784,-0.10173500841751393
2006-08-23,14.62,16.573195649495783,-0.11785268760495249
2006-08-24,14.55,16.813195649495785,-0.13460829795099993
2006-08-25,14.79,17.063195649495785,-0.13322215229730183
2006-08-28,15.04,17.493195649495785,-0.1402371355497013
2006-08-29,15.47,17.943195649495784,-0.13783473678866576
2006-08-30,15.92,17.903195649495785,-0.1107732769234212
2006-08-31,15.88,17.843195649495787,-0.11002489061152354
2006-09-01,15.82,18.393195649495784,-0.13989932464869548
2006-09-05,16.37,17.773195649495786,-0.07895010425632676
2006-09-06,15.75,17.853195649495785,-0.11780499641559594
2006-09-07,15.83,18.023195649495786,-0.12168739063525302
2006-09-08,16.0,18.003195649495787,-0.11126889295078513
2006-09-11,15.98,18.42319564949578,-0.1326151931498729
2006-09-12,16.4,18.543195649495786,-0.1155785491350334
2006-09-13,16.52,18.573195649495783,-0.11054617031138225
2006-09-14,16.55,18.773195649495786,-0.11842393223848902
2006-09-15,16.75,18.633195649495786,-0.10106670293813746
2006-09-18,16.61,18.443195649495788,-0.09939685531373221
2006-09-19,16.42,18.953195649495786,-0.13365533160436593
2006-09-20,16.93,18.223195649495786,-0.07096426303975767
2006-09-21,16.2,17.543195649495786,-0.07656504985363899
2006-09-22,15.52,17.543195649495786,-0.1153265168968195
2006-09-25,15.52,17.363195649495786,-0.10615532340380629
2006-09-26,15.34,18.053195649495787,-0.15028894064921772
2006-09-27,16.03,18.08319564949578,-0.11354163773331905
2006-09-28,16.06,17.713195649495784,-0.09333130408588042
2006-09-29,15.69,18.61743688910766,-0.15724167115723586
2006-10-02,15.67,18.587436889107657,-0.15695746038106484
2006-10-03,15.64,19.43743688910766,-0.195367162387324
2006-10-04,16.49,19.66743688910766,-0.16155826033779763
2006-10-05,16.72,19.68743688910766,-0.1507274362743194
2006-10-06,16.74,19.717436889107656,-0.15100527040370337
2006-10-09,16.77,19.707436889107658,-0.14905220326907076
2006-10-10,16.76,19.707436889107658,-0.1495596259266323
2006-10-11,16.76,19.967436889107656,-0.16063338058463217
2006-10-12,17.02,20.447436889107657,-0.16762183483903803
2006-10-13,17.5,20.807436889107656,-0.1589545558510882
2006-10-16,17.86,20.93743688910766,-0.1469825034175335
2006-10-17,17.99,20.82743688910766,-0.13623552932677874
2006-10-18,17.88,21.727436889107658,-0.1770773473532189
2006-10-19,18.78,22.39743688910766,-0.1615111991170246
2006-10-20,19.45,22.567436889107658,-0.1381387219304605
2006-10-23,19.62,22.267436889107657,-0.11889275367847463
2006-10-24,19.32,22.197436889107657,-0.129629240685875
2006-10-25,19.25,22.89743688910766,-0.15929454928829834
2006-10-26,19.95,22.607436889107657,-0.11754702234237002
2006-10-27,19.66,22.34743688910766,-0.12025705240575213
2006-10-30,19.4,22.997436889107657,-0.1564277317709054
2006-10-31,20.05,22.837436889107657,-0.12205559243108965
2006-11-01,19.89,23.14743688910766,-0.14072559759912295
2006-11-02,20.2,23.727436889107658,-0.1486648939619335
2006-11-03,20.78,26.16743688910766,-0.20588324763860266
2006-11-06,23.22,27.18743688910766,-0.14592905191063332
2006-11-07,24.24,25.927436889107657,-0.06508305839581718
2006-11-08,22.98,25.09743688910766,-0.08436865080938327
2006-11-09,22.15,26.767436889107657,-0.172502018338058
2006-11-10,23.82,27.227436889107658,-0.12514717793619434
2006-11-13,24.28,26.207436889107658,-0.0735454175569813
2006-11-14,23.26,26.517436889107657,-0.12284131768578599
2006-11-15,23.57,26.66743688910766,-0.11615052852615204
2006-11-16,23.72,26.59743688910766,-0.10818474355647578
2006-11-17,23.65,26.797436889107658,-0.11745290798266594
2006-11-20,23.85,26.357436889107657,-0.0951320456407454
2006-11-21,23.41,26.297436889107658,-0.10979917553499774
2006-11-22,23.35,26.18743688910766,-0.10835107311658487
2006-11-24,23.24,24.947436889107657,-0.06844137522813598
2006-11-27,22.0,24.657436889107657,-0.10777425492596804
2006-11-28,21.71,24.447436889107657,-0.11197234710225579
2006-11-29,21.5,24.457436889107658,-0.12092178352608896
2006-11-30,21.51,24.107436889107657,-0.10774421607140006
2006-12-01,21.16,24.557436889107656,-0.13834655890389658
2006-12-04,21.61,24.64743688910766,-0.12323540588717286
2006-12-05,21.7,24.48743688910766,-0.11383130466984681
2006-12-06,21.54,24.227436889107658,-0.11092534886824512
2006-12-07,21.28,24.657436889107657,-0.13697437021929992
2006-12-08,21.71,23.767436889107657,-0.08656536666983039
2006-12-11,20.82,23.217436889107656,-0.10326018761495592
2006-12-12,20.27,22.997436889107657,-0.11859742902042536
2006-12-13,20.05,23.18743688910766,-0.13530761955761805
2006-12-14,20.24,23.137436889107658,-0.12522721954875116
2006-12-15,20.19,23.00743688910766,-0.1224576602203572
2006-12-18,20.06,23.00743688910766,-0.12810800713325243
2006-12-19,20.06,23.36743688910766,-0.14154042246068355
2006-12-20,20.42,23.48743688910766,-0.13059904763512897
2006-12-21,20.54,23.227436889107658,-0.11570096614353143
2006-12-22,20.28,23.09743688910766,-0.12198049950885725
2006-12-26,20.15,23.457436889107658,-0.14099736918160277
2006-12-27,20.51,22.997436889107657,-0.10816148343408594
2006-12-28,20.05,23.017436889107657,-0.1289212566718022
2006-12-29,20.07,23.947499483412642,-0.16191667468657478
2007-01-03,19.81,24.31749948341264,-0.1853603198999667
2007-01-04,20.18,24.93749948341264,-0.19077692559260506
2007-01-05,20.8,25.28749948341264,-0.1774592021783814
2007-01-08,21.15,25.407499483412643,-0.16756861438459003
2007-01-09,21.27,26.057499483412645,-0.18372827701522976
2007-01-10,21.92,26.68749948341264,-0.17864167028371591
2007-01-11,22.55,26.87749948341264,-0.16100826217421538
2007-01-12,22.74,26.68749948341264,-0.14791567437279662
2007-01-16,22.55,26.64749948341264,-0.1537667534607975
2007-01-17,22.51,26.017499483412642,-0.13481308938427516
2007-01-18,21.88,25.907499483412643,-0.155456897181114
2007-01-19,21.77,25.837499483412643,-0.1574262047309929
2007-01-22,21.7,24.987499483412645,-0.13156576493758299
2007-01-23,20.85,25.17749948341264,-0.17187963746215806
2007-01-24,21.04,24.20749948341264,-0.13084785917616404
2007-01-25,20.07,24.057499483412645,-0.16574870909430872
2007-01-26,19.92,23.977499483412643,-0.16922112692441393
2007-01-29,19.84,24.727499483412643,-0.19765441656125426
2007-01-30,20.59,24.02749948341264,-0.14306521932445426
2007-01-31,19.89,24.407499483412643,-0.18508653401724906
2007-02-01,20.27,24.31749948341264,-0.16644390128078357
2007-02-02,20.18,23.59749948341264,-0.14482464490845304
2007-02-05,19.46,23.17749948341264,-0.16039260344167527
2007-02-06,19.04,23.82749948341264,-0.2009232855820825
2007-02-07,19.69,23.977499483412643,-0.1788134532701663
2007-02-08,19.84,24.02749948341264,-0.17427945368611808
2007-02-09,19.89,24.407499483412643,-0.18508653401724906
2007-02-12,20.27,25.79749948341264,-0.21426493241977695
2007-02-13,21.66,26.00749948341264,-0.1671633017309272
2007-02-14,21.87,26.197499483412642,-0.16518750143129746
2007-02-15,22.06,26.13749948341264,-0.15600189627934002
2007-02-16,22.0,26.77749948341264,-0.17841469799568366
2007-02-20,22.64,26.62749948341264,-0.1497511805754279
2007-02-21,22.49,26.32749948341264,-0.14576011997760818
2007-02-22,22.19,25.737499483412645,-0.13783388264656182
2007-02-23,21.6,25.31749948341264,-0.14683517564000526
2007-02-26,21.18,24.057499483412645,-0.11960925055393423
2007-02-27,19.92,23.977499483412643,-0.16922112692441393
2007-02-28,19.84,23.35749948341264,-0.15059400882832497
2007-03-01,19.22,22.81749948341264,-0.1576640545572433
2007-03-02,18.68,22.89749948341264,-0.1841903953952646
2007-03-05,18.76,23.197499483412642,-0.19129214709480524
2007-03-06,19.06,22.77749948341264,-0.16320928845239802
2007-03-07,18.64,23.417499483412644,-0.20401407446583686
2007-03-08,19.28,23.157499483412643,-0.16744033552456883
2007-03-09,19.02,23.17749948341264,-0.17937653224361072
2007-03-12,19.04,22.517499483412642,-0.15443541970432018
2007-03-13,18.38,22.64749948341264,-0.18843137568181512
2007-03-14,18.51,22.70749948341264,-0.18485080166923817
2007-03-15,18.57,22.50749948341264,-0.17494166716806814
2007-03-16,18.37,22.74749948341264,-0.19243871119129774
2007-03-19,18.61,23.17749948341264,-0.197066102263596
2007-03-20,19.04,23.53749948341264,-0.19107804916074966
2007-03-21,19.4,23.62749948341264,-0.17892284735337738
2007-03-22,19.49,23.57749948341264,-0.17336441832130245
2007-03-23,19.44,23.28749948341264,-0.16521737278633786
2007-03-26,19.15,26.13749948341264,-0.267336188293262
2007-03-27,22.0,25.67749948341264,-0.14321875406085627
2007-03-28,21.54,25.38749948341264,-0.15155094285384307
2007-03-29,21.25,25.75749948341264,-0.17499755697618813
2007-03-30,21.62,24.29677302746976,-0.11016989887683515
2007-04-02,21.91,24.876773027469763,-0.11925875692131582
2007-04-03,22.49,25.22677302746976,-0.10848684548315612
2007-04-04,22.84,25.74677302746976,-0.11289853778446202
2007-04-05,23.36,26.346773027469762,-0.11336390321333412
2007-04-09,23.96,25.966773027469763,-0.0772823417583246
2007-04-10,23.58,25.826773027469763,-0.08699395100890306
2007-04-11,23.44,26.58677302746976,-0.11835859222999634
2007-04-12,24.2,27.42677302746976,-0.11765048058107053
2007-04-13,25.04,26.97677302746976,-0.07179409581337237
2007-04-16,24.59,26.776773027469762,-0.08166678730205446
2007-04-17,24.39,26.486773027469763,-0.07916302319256385
2007-04-18,24.1,26.826773027469763,-0.1016437207962968
2007-04-19,24.44,28.286773027469764,-0.13599193600960058
2007-04-20,25.9,28.376773027469763,-0.08728170130804358
2007-04-23,25.99,29.056773027469763,-0.10554417121854831
2007-04-24,26.67,29.74677302746976,-0.10343216135170363
2007-04-25,27.36,30.806773027469763,-0.11188361158101001
2007-04-26,28.42,29.966773027469763,-0.05161626932776098
2007-04-27,27.58,29.58677302746976,-0.06782669490878845
2007-04-30,27.2,30.146773027469763,-0.0977475441495732
2007-05-01,27.76,30.986773027469763,-0.10413388398363488
2007-05-02,28.6,30.736773027469763,-0.0695184567866024
2007-05-03,28.35,30.916773027469763,-0.08302202255032132
2007-05-04,28.53,30.54677302746976,-0.06602245761462722
2007-05-07,28.16,30.08677302746976,-0.06404053454687819
2007-05-08,27.7,29.396773027469763,-0.057719703651969434
2007-05-09,27.01,28.81677302746976,-0.06269865906732308
2007-05-10,26.43,30.736773027469763,-0.1401179305199266
2007-05-11,28.35,29.786773027469764,-0.04823526959918589
2007-05-14,27.4,29.126773027469763,-0.0592847352448288
2007-05-15,26.74,28.116773027469762,-0.04896625320852688
2007-05-16,25.73,26.45677302746976,-0.027470206843259404
2007-05-17,24.07,27.256773027469762,-0.11691673934614666
2007-05-18,24.87,27.08677302746976,-0.08183968703919231
2007-05-21,24.7,26.696773027469764,-0.07479454634517724
2007-05-22,24.31,26.79677302746976,-0.09280121247885098
2007-05-23,24.41,25.686773027469762,-0.0497054661597377
2007-05-24,23.3,25.376773027469763,-0.08183755378281177
2007-05-25,22.99,25.416773027469763,-0.09547919497282265
2007-05-29,23.03,25.416773027469763,-0.0939054310667291
2007-05-30,23.03,24.826773027469763,-0.07237239513495008
2007-05-31,22.44,25.376773027469763,-0.11572681145434738
2007-06-01,22.99,22.696773027469764,0.012919324353966255
2007-06-04,20.31,22.326773027469763,-0.09032980381842126
2007-06-05,19.94,21.49677302746976,-0.07241891727099825
2007-06-06,19.11,20.60677302746976,-0.07263500332994854
2007-06-07,18.22,21.026773027469762,-0.13348567675139422
2007-06-08,18.64,20.65677302746976,-0.0976325307340028
2007-06-11,18.27,20.33677302746976,-0.10162738329616405
2007-06-12,17.95,20.63677302746976,-0.13019346696760092
2007-06-13,18.25,20.40677302746976,-0.10568907806082362
2007-06-14,18.02,21.196773027469764,-0.14987059697024896
2007-06-15,18.81,20.63677302746976,-0.08852028488359742
2007-06-18,18.25,21.38677302746976,-0.14666883234047523
2007-06-19,19.0,20.646773027469763,-0.07975934182444844
2007-06-20,18.26,20.70677302746976,-0.11816293268989098
2007-06-21,18.32,20.31677302746976,-0.09828199708536278
2007-06-22,17.93,20.276773027469762,-0.1157370072787467
2007-06-25,17.89,20.06677302746976,-0.10847648620383243
2007-06-26,17.68,20.436773027469762,-0.1348927750855915
2007-06-27,18.05,20.33677302746976,-0.11244522542396063
2007-06-28,17.95,20.306773027469763,-0.1160584709486665
2007-06-29,17.92,19.787396626975074,-0.09437303260143648
2007-07-02,18.12,19.687396626975076,-0.07961421495554555
2007-07-03,18.02,19.767396626975074,-0.08839791399695673
2007-07-05,18.1,19.767396626975074,-0.08435084591259234
2007-07-06,18.1,19.677396626975074,-0.0801628719935783
2007-07-09,18.01,19.647396626975073,-0.08333911398352867
2007-07-10,17.98,19.467396626975074,-0.07640449596193344
2007-07-11,17.8,19.817396626975075,-0.10179927590635351
2007-07-12,18.15,20.117396626975076,-0.09779578657494026
2007-07-13,18.45,19.177396626975074,-0.03792989429816107
2007-07-16,17.51,19.197396626975074,-0.08789715917022001
2007-07-17,17.53,19.257396626975076,-0.08970042318988225
2007-07-18,17.59,19.427396626975074,-0.09457760410490801
2007-07-19,17.76,18.827396626975077,-0.056693798304846665
2007-07-20,17.16,19.097396626975076,-0.10144820599465909
2007-07-23,17.43,18.087396626975075,-0.03634556373882192
2007-07-24,16.42,18.177396626975074,-0.09668032573856666
2007-07-25,16.51,17.687396626975076,-0.06656698279606765
2007-07-26,16.02,17.047396626975075,-0.060267068893637865
2007-07-27,15.38,17.047396626975075,-0.09780945815132014
2007-07-30,15.38,16.557396626975073,-0.0711100092303687
2007-07-31,14.89,15.827396626975075,-0.059226204351096046
2007-08-01,14.16,15.327396626975075,-0.07616405155984174
2007-08-02,13.66,15.687396626975074,-0.12923728998404294
2007-08-03,14.02,16.727396626975075,-0.16185403427387202
2007-08-06,15.06,18.767396626975074,-0.19754453431470065
2007-08-07,17.1,20.077396626975077,-0.14829595102857018
2007-08-08,18.41,18.637396626975075,-0.012201093936368257
2007-08-09,16.97,17.897396626975073,-0.05181740374336319
2007-08-10,16.23,17.767396626975074,-0.08652908803988457
2007-08-13,16.1,18.347396626975076,-0.1224913088580023
2007-08-14,16.68,17.887396626975075,-0.06749985211119336
2007-08-15,16.22,18.907396626975075,-0.14213467247738287
2007-08-16,17.24,19.997396626975075,-0.1378877800151017
2007-08-17,18.33,19.727396626975075,-0.07083532882713417
