date,AAP,dcf,Deviation
2017-10-09,91.12,96.72608932667656,-0.05795839949388326
2017-10-10,91.84,94.28651733909054,-0.025947690169655035
2017-10-11,89.4,91.44701551747403,-0.022384716503764612
2017-10-12,86.56,90.39719970314397,-0.04244821427815215
2017-10-13,85.51,90.8971119956821,-0.05926604132305102
2017-10-16,86.01,92.97674713264067,-0.07492999429956282
2017-10-17,88.09,92.69679624881933,-0.04969746998001556
2017-10-18,87.81,91.80695236810148,-0.043536488958653474
2017-10-19,86.92,91.6669769261908,-0.05178502755701231
2017-10-20,86.78,90.79712953717447,-0.044242913378993554
2017-10-23,85.91,89.13742072594792,-0.03620724831011879
2017-10-24,84.25,88.19758561597625,-0.04475843174624472
2017-10-25,83.31,90.53717514505465,-0.07982549856979282
2017-10-26,85.65,86.81782768857106,-0.013451473270676972
2017-10-27,81.93,86.88781540952638,-0.0570599615856241
2017-10-30,82.0,86.62786101740656,-0.05342231659715879
2017-10-31,81.74,85.63803467818109,-0.0455175634614865
2017-11-01,80.75,86.57786978815274,-0.06731361954750037
2017-11-02,81.69,86.68785049251113,-0.0576534135304565
2017-11-03,81.8,85.59804169477803,-0.04437066105228127
2017-11-06,80.71,84.26827499662663,-0.04222555874994571
2017-11-07,79.38,84.29826973417892,-0.05834366173455152
2017-11-08,79.41,85.33808730265821,-0.06946590309241152
2017-11-09,80.45,86.10795223316691,-0.06570766214305102
2017-11-10,81.22,87.16776629334773,-0.06823355176191581
2017-11-13,82.28,100.60540871677236,-0.18215132715540816
2017-11-14,95.72,96.46613493455673,-0.007734682591594599
2017-11-15,91.58,95.3863243826744,-0.03990429872739465
2017-11-16,90.5,94.15654014303063,-0.03883469101005699
2017-11-17,89.27,96.31616124679532,-0.07315658302390826
2017-11-20,91.43,93.81659978410472,-0.025438992562050622
2017-11-21,88.93,94.50647874780731,-0.05900631175443816
2017-11-22,89.62,94.11654715962759,-0.047776371906219195
2017-11-24,89.23,94.75643489407638,-0.05832252870482213
2017-11-27,89.87,97.7259139117528,-0.0803872135577749
2017-11-28,92.84,104.83466671164486,-0.11441507936145812
2017-11-29,99.95,105.8844825259749,-0.05604676326882074
2017-11-30,101.0,104.16478423964378,-0.03038247775143288
2017-12-01,99.28,108.90395277290514,-0.08837101434668537
2017-12-04,104.02,106.03445621373633,-0.018998128397770486
2017-12-05,101.15,102.38509647820807,-0.012063244756241875
2017-12-06,97.5,102.49507718256646,-0.04873480092774718
2017-12-07,97.61,105.19460356227229,-0.0721006905813606
2017-12-08,100.31,105.73450883821347,-0.05130310716734521
2017-12-11,100.85,107.91412643367967,-0.06546062751127435
2017-12-12,103.03,107.38421940358926,-0.040548037949826754
2017-12-13,102.5,105.08462285791391,-0.02459563338214199
2017-12-14,100.2,105.58453515045203,-0.05099738463383263
2017-12-15,100.7,107.59418256645527,-0.06407579296582411
2017-12-18,102.71,104.61470530292809,-0.018206860091157573
2017-12-19,99.73,103.47490527594117,-0.03619143468606667
2017-12-20,98.59,105.01463513695857,-0.061178474110581416
2017-12-21,100.13,105.4345614626906,-0.050311410121127054
2017-12-22,100.55,106.84431412764809,-0.05891108178324034
2017-12-26,101.96,104.65469828633113,-0.02574846930386765
2017-12-27,99.77,104.59470881122655,-0.04612765660961138
2017-12-28,99.71,104.57471231952503,-0.046519012212637545
2017-12-29,99.69,,
2018-01-02,106.09,,
2018-01-03,107.05,,
2018-01-04,111.0,,
2018-01-05,112.18,,
2018-01-08,111.39,,
2018-01-09,110.49,,
2018-01-10,110.59,,
2018-01-11,112.95,,
2018-01-12,115.94,,
2018-01-16,113.9,,
2018-01-17,115.35,,
2018-01-18,115.53,,
2018-01-19,117.02,,
2018-01-22,118.03,,
2018-01-23,119.1,,
2018-01-24,120.99,,
2018-01-25,120.92,,
2018-01-26,123.64,,
2018-01-29,122.89,,
2018-01-30,119.27,,
2018-01-31,116.99,,
2018-02-01,117.29,,
2018-02-02,113.93,,
2018-02-05,109.86,,
2018-02-06,112.2,,
2018-02-07,109.93,,
2018-02-08,109.63,,
2018-02-09,109.14,,
2018-02-12,109.48,,
2018-02-13,106.22,,
2018-02-14,109.02,,
2018-02-15,108.78,,
2018-02-16,107.57,,
2018-02-20,105.35,,
2018-02-21,114.0,,
2018-02-22,110.49,,
2018-02-23,116.32,,
2018-02-26,114.85,,
2018-02-27,109.8,,
2018-02-28,114.25,,
2018-03-01,117.51,,
2018-03-02,116.07,,
2018-03-05,116.36,,
2018-03-06,118.59,,
2018-03-07,116.77,,
2018-03-08,115.75,,
2018-03-09,118.86,,
2018-03-12,118.41,,
2018-03-13,119.0,,
2018-03-14,117.06,,
2018-03-15,117.1,,
2018-03-16,116.63,,
2018-03-19,115.87,,
2018-03-20,114.25,,
2018-03-21,115.24,,
2018-03-22,111.71,,
2018-03-23,110.84,,
2018-03-26,114.77,,
2018-03-27,115.01,,
2018-03-28,115.98,,
2018-03-29,118.55,,
2018-04-02,111.93,,
2018-04-03,111.91,,
2018-04-04,114.48,,
2018-04-05,116.39,,
2018-04-06,111.91,,
2018-04-09,110.35,,
2018-04-10,112.14,,
2018-04-11,110.93,,
2018-04-12,110.57,,
2018-04-13,106.61,,
2018-04-16,106.45,,
2018-04-17,108.2,,
2018-04-18,107.39,,
2018-04-19,105.18,,
2018-04-20,103.76,8.611233865969659,11.049376618378046
2018-04-23,105.52,8.611233865969659,11.253760801573355
2018-04-24,106.93,8.611233865969659,11.417500402883237
2018-04-25,107.82,8.611233865969659,11.520853768249044
2018-04-26,113.18,8.611233865969659,12.143296507980217
2018-04-27,116.34,8.611233865969659,12.510259018717251
2018-04-30,114.45,8.611233865969659,12.290778276535924
2018-05-01,115.58,8.611233865969659,12.422002212337457
2018-05-02,115.9,8.611233865969659,12.459162972918424
2018-05-03,115.43,8.611233865969659,12.404583105815131
2018-05-04,116.67,8.611233865969659,12.548581053066371
2018-05-07,116.14,8.611233865969659,12.487033543354148
2018-05-08,116.8,8.611233865969659,12.563677612052388
2018-05-09,117.99,8.611233865969659,12.701869190462853
2018-05-10,118.23,8.611233865969659,12.729739760898578
2018-05-11,119.94,8.611233865969659,12.92831757525311
2018-05-14,121.61,8.611233865969659,13.122250294535025
2018-05-15,119.92,8.611233865969659,12.925995027716802
2018-05-16,119.03,8.611233865969659,12.822641662350991
2018-05-17,119.79,8.611233865969659,12.910898468730785
2018-05-18,118.32,8.611233865969659,12.740191224811973
2018-05-21,119.15,8.611233865969659,12.836576947568854
2018-05-22,115.33,8.611233865969659,12.392970368133579
2018-05-23,123.25,8.611233865969659,13.312699192512474
2018-05-24,125.17,8.611233865969659,13.535663755998266
2018-05-25,124.91,8.611233865969659,13.505470638026232
2018-05-29,123.96,8.611233865969659,13.39514963005149
2018-05-30,128.53,8.611233865969659,13.925851742098404
2018-05-31,128.62,8.611233865969659,13.9363032060118
2018-06-01,128.34,8.611233865969659,13.903787540503455
2018-06-04,129.91,8.611233865969659,14.086107522103816
2018-06-05,129.95,8.611233865969659,14.090752617176436
2018-06-06,130.59,8.611233865969659,14.165074138338369
2018-06-07,130.05,8.611233865969659,14.10236535485799
2018-06-08,131.71,8.611233865969659,14.295136800371749
2018-06-11,132.73,8.611233865969659,14.413586724723574
2018-06-12,133.64,8.611233865969659,14.519262637625694
2018-06-13,132.68,8.611233865969659,14.4077803558828
2018-06-14,133.5,8.611233865969659,14.503004804871523
2018-06-15,137.16,8.611233865969659,14.928031004016315
2018-06-18,138.24,8.611233865969659,15.053448570977075
2018-06-19,138.3,8.611233865969659,15.060416213586006
2018-06-20,139.16,8.611233865969659,15.160285757647348
2018-06-21,139.5,8.611233865969659,15.199769065764624
2018-06-22,138.85,8.611233865969659,15.124286270834538
2018-06-25,137.27,8.611233865969659,14.940805015466022
2018-06-26,137.07,8.611233865969659,14.917579540102917
2018-06-27,134.38,8.611233865969659,14.605196896469177
2018-06-28,135.11,8.611233865969659,14.689969881544506
2018-06-29,135.7,8.611233865969659,14.758485033865659
2018-07-02,134.7,8.611233865969659,14.642357657050141
2018-07-03,135.01,8.611233865969659,14.678357143862952
2018-07-05,135.86,8.611233865969659,14.777065414156144
2018-07-06,137.17,8.611233865969659,14.929192277784468
2018-07-09,140.95,8.611233865969659,15.368153762147124
2018-07-10,140.65,8.611233865969659,15.333315549102469
2018-07-11,139.08,8.611233865969659,15.150995567502108
2018-07-12,138.79,8.611233865969659,15.117318628225608
2018-07-13,139.34,151.84654422465368,-0.08236304809249073
2018-07-16,139.67,152.45662642160298,-0.0838705848458361
2018-07-17,140.28,152.14658464938285,-0.07799442016216807
2018-07-18,139.97,155.54704279631326,-0.10014361260928106
2018-07-19,143.37,154.84694847194524,-0.074118015144642
2018-07-20,142.67,156.83721662264864,-0.09033070675269039
2018-07-23,144.66,152.16658734436479,-0.04933137737640658
2018-07-24,139.99,152.64665202393144,-0.08291470435884285
2018-07-25,140.47,153.95682854524875,-0.08760136638749283
2018-07-26,141.78,152.02656847949117,-0.06739985373591761
2018-07-27,139.85,152.85668032124184,-0.08509068948708787
2018-07-30,140.68,153.4067544332453,-0.08296084797741632
2018-07-31,141.23,151.92655500458147,-0.07040609197160375
2018-08-01,139.75,155.43702797391256,-0.10092207872467407
2018-08-02,143.26,156.85721931763058,-0.08668532680090857
2018-08-03,144.68,157.27727591225138,-0.0800959696127983
2018-08-06,145.1,157.33728399719723,-0.07777739443764153
2018-08-07,145.16,158.5874524335687,-0.08466907203262741
2018-08-08,146.41,159.9676383873228,-0.08475238194425472
2018-08-09,147.79,158.52744434862285,-0.06773240048587292
2018-08-10,146.35,157.01724087748613,-0.0679367489701932
2018-08-13,144.84,168.3087621947933,-0.13943874275322377
2018-08-14,156.13,170.20901821807794,-0.08271605327068743
2018-08-15,158.03,171.6692149517598,-0.07945055818885483
2018-08-16,159.49,171.89924594405218,-0.07218906561167227
2018-08-17,159.72,173.019396863041,-0.07686650805729356
2018-08-20,160.84,172.32930388616396,-0.06667063364773684
2018-08-21,160.15,172.90938204064034,-0.07379230606261367
2018-08-22,160.73,175.43972295585618,-0.0838448824931024
2018-08-23,163.26,176.53987117986313,-0.0752230705228808
2018-08-24,164.36,174.1595504770118,-0.05626766060300137
2018-08-27,161.98,174.27956664690348,-0.07057377341213411
2018-08-28,162.1,175.73976338058534,-0.07761341610007078
2018-08-29,163.56,173.97952622217431,-0.05988938151761847
2018-08-30,161.8,176.20982671266103,-0.08177652167014837
2018-08-31,164.03,181.66056109524067,-0.09705222195145236
2018-09-04,169.48,179.18022691747964,-0.0541367040568993
2018-09-05,167.0,179.40025656228104,-0.06912061777334266
2018-09-06,167.22,179.46026464722686,-0.06820598794551047
2018-09-07,167.28,179.11021748504285,-0.0660499308814182
2018-09-10,166.93,179.42025925726298,-0.06961454246565169
2018-09-11,167.24,179.28024039238937,-0.06715876978989421
2018-09-12,167.1,178.91019053522342,-0.06601183811773015
2018-09-13,166.73,177.63001805637901,-0.061363603830290714
2018-09-14,165.45,175.67975529563952,-0.058229562526567635
2018-09-17,163.5,179.83031450439282,-0.09080957540111467
2018-09-18,167.65,181.78057726513234,-0.07773425234821685
2018-09-19,169.6,181.73057052767746,-0.0667503023429401
2018-09-20,169.55,180.6204209561796,-0.0612910815818849
2018-09-21,168.44,179.83031450439282,-0.06333923474350922
2018-09-24,167.65,179.50027003719075,-0.06601811816068848
2018-09-25,167.32,181.51054088287609,-0.0781802578178249
2018-09-26,169.33,181.9706028674608,-0.06946508209717606
2018-09-27,169.79,180.5104061337789,-0.05938940786512803
2018-09-28,168.33,181.78057726513234,-0.07399347866254302
2018-10-01,169.6,180.58041556621572,-0.06080623710930266
2018-10-02,168.4,179.78030776693797,-0.0633011919286014
2018-10-03,167.6,177.8900530911443,-0.05784501669619524
2018-10-04,165.71,178.01006926103594,-0.06909760392823039
2018-10-05,165.83,181.97264964657867,-0.08870920810314287
2018-10-08,168.36,182.50423267694717,-0.07750084734738194
2018-10-09,168.89,176.76714789636577,-0.04456228428250686
2018-10-10,163.17,174.630785906394,-0.06562866820365376
2018-10-11,161.04,178.72297225338218,-0.0989406791439904
2018-10-12,165.12,180.5383784514333,-0.08540222075596515
2018-10-15,166.93,181.98267951507617,-0.08271490207302468
2018-10-16,168.37,173.1664251057561,-0.027698354937031433
2018-10-17,159.58,175.78422078360882,-0.09218245364330102
2018-10-18,162.19,177.9306126420781,-0.08846489318699546
2018-10-19,164.33,178.37192685596898,-0.0787227401950279
2018-10-22,164.77,177.56953737616737,-0.07208183095646936
2018-10-23,163.97,172.7652303658553,-0.05090856735021354
2018-10-24,159.18,176.76714789636577,-0.09949330577351778
2018-10-25,163.17,178.15126974902353,-0.08409297205756039
2018-10-26,164.55,178.47222554094418,-0.07800779924577228
2018-10-29,164.87,178.57252422591938,-0.07673366485307531
2018-10-30,164.97,173.34696273871145,-0.048324831346126196
2018-10-31,159.76,177.10816342528145,-0.0979523647570334
2018-11-01,163.51,178.60261383141193,-0.08450387991330455
2018-11-02,165.0,178.71294238488468,-0.07673166924503905
2018-11-05,165.11,181.7018431971456,-0.0913135657030375
2018-11-06,168.09,184.12907137354543,-0.0871077622555686
2018-11-07,170.51,186.0748658620643,-0.08364840565626108
2018-11-08,172.45,184.80107256287926,-0.06683442033961551
2018-11-09,171.18,180.66876674190104,-0.052520238627944194
2018-11-12,167.06,198.38151450852132,-0.1578852474542225
2018-11-13,184.72,191.32048708626724,-0.03449963559465041
2018-11-14,177.68,192.6945790704275,-0.07791905274584732
2018-11-15,179.05,192.8550569663878,-0.07158255108028533
2018-11-16,179.21,191.3906961657499,-0.0636430945169928
2018-11-19,177.75,185.15211796029246,-0.039978575680565065
2018-11-20,171.53,188.30149666851375,-0.08906725100564827
2018-11-21,174.67,190.87917287237636,-0.08491849911364602
2018-11-23,177.24,191.36060656025734,-0.07379056125541128
2018-11-26,177.72,192.91523617737292,-0.0787663871370009
2018-11-27,179.27,192.5942803854523,-0.06918315725049295
2018-11-28,178.95,191.31045721776974,-0.06460941757982297
2018-11-29,177.67,191.3505766917598,-0.07149482864531631
2018-11-30,177.71,191.53111432471513,-0.07216119622884509
2018-12-03,177.89,191.83201037964076,-0.07267822691348103
2018-12-04,178.19,189.3947523347434,-0.05916083838975483
2018-12-06,175.76,181.2003497722696,-0.030023947410184215
2018-12-07,167.59,179.77610844562176,-0.0677849161992945
2018-12-10,166.17,179.40500331121353,-0.0737716511074934
2018-12-11,165.8,180.5885277939209,-0.08189073788118395
2018-12-12,166.98,179.896466867592,-0.07179944716256625
2018-12-13,166.29,177.3789698747145,-0.06251569666092216
2018-12-14,163.78,172.42421483693963,-0.050133415687085514
2018-12-17,158.84,171.82242272708842,-0.07555720912926978
2018-12-18,158.24,169.6960906056142,-0.0675094550777775
2018-12-19,156.12,166.06527820951197,-0.059887764117462106
2018-12-20,152.5,164.9720225432823,-0.07560083431728626
2018-12-21,151.41,162.47458528739983,-0.0681004063978855
2018-12-24,148.92,168.6028349393845,-0.11674083028592508
2018-12-26,155.03,168.26181941046883,-0.07863827609156104
2018-12-27,154.69,169.0341192847779,-0.08485931328817609
2018-12-28,155.46,,
2018-12-31,157.46,,
2019-01-02,157.92,,
2019-01-03,162.85,,
2019-01-04,158.81,,
2019-01-07,161.14,,
2019-01-08,160.02,,
2019-01-09,164.43,,
2019-01-10,165.07,,
2019-01-11,159.42,,
2019-01-14,158.72,,
2019-01-15,160.28,,
2019-01-16,162.44,,
2019-01-17,166.28,,
2019-01-18,167.61,,
2019-01-22,164.13,,
2019-01-23,164.33,,
2019-01-24,156.31,,
2019-01-25,153.22,,
2019-01-28,154.86,,
2019-01-29,155.39,,
2019-01-30,159.04,,
2019-01-31,159.2,,
2019-02-01,159.04,,
2019-02-04,161.35,,
2019-02-05,161.46,,
2019-02-06,157.22,,
2019-02-07,163.13,,
2019-02-08,162.41,,
2019-02-11,165.13,,
2019-02-12,167.89,,
2019-02-13,166.46,,
2019-02-14,168.74,,
2019-02-15,169.99,,
2019-02-19,167.14,,
2019-02-20,166.0,,
2019-02-21,161.31,,
2019-02-22,161.47,,
2019-02-25,157.71,,
2019-02-26,162.92,,
2019-02-27,158.3,,
2019-02-28,161.78,,
2019-03-01,160.62,,
2019-03-04,158.4,,
2019-03-05,157.31,,
2019-03-06,157.97,,
2019-03-07,154.13,,
2019-03-08,151.77,,
2019-03-11,155.46,,
2019-03-12,154.87,,
2019-03-13,154.7,,
2019-03-14,154.0,,
2019-03-15,154.84,,
2019-03-18,161.57,,
2019-03-19,163.42,,
2019-03-20,164.15,,
2019-03-21,169.07,,
2019-03-22,164.84,,
2019-03-25,167.78,,
2019-03-26,168.27,,
2019-03-27,166.89,,
2019-03-28,168.75,,
2019-03-29,170.53,,
2019-04-01,173.63,,
2019-04-02,173.34,,
2019-04-03,171.69,,
2019-04-04,174.0,,
2019-04-05,176.78,,
2019-04-08,177.59,,
2019-04-09,175.65,,
2019-04-10,178.8,,
2019-04-11,180.96,,
2019-04-12,180.11,,
2019-04-15,181.43,,
2019-04-16,179.95,,
2019-04-17,176.81,,
2019-04-18,175.4,7.456392323383706,22.52344034392273
2019-04-22,170.08,7.456392323383706,21.809958572944
2019-04-23,172.47,7.456392323383706,22.130488917425048
2019-04-24,171.86,7.456392323383706,22.048679917369217
2019-04-25,170.64,7.456392323383706,21.88506191725755
2019-04-26,170.19,7.456392323383706,21.82471101557702
2019-04-29,166.77,7.456392323383706,21.366044162804982
2019-04-30,166.32,7.456392323383706,21.30569326112445
2019-05-01,163.83,7.456392323383706,20.971751605158843
2019-05-02,166.78,7.456392323383706,21.367385293953436
2019-05-03,163.27,7.456392323383706,20.896648260845293
2019-05-06,161.99,7.456392323383706,20.72498347384289
2019-05-07,160.66,7.456392323383706,20.546613031098207
2019-05-08,158.62,7.456392323383706,20.273022276813133
2019-05-09,159.89,7.456392323383706,20.443345932667075
2019-05-10,158.12,7.456392323383706,20.20596571939032
2019-05-13,155.37,7.456392323383706,19.83715465356485
2019-05-14,155.75,7.456392323383706,19.888117637206186
2019-05-15,155.83,7.456392323383706,19.89884668639384
2019-05-16,157.28,7.456392323383706,20.093310702919993
2019-05-17,157.97,7.456392323383706,20.185848752163476
2019-05-20,158.64,7.456392323383706,20.27570453911004
2019-05-21,161.3,7.456392323383706,20.63244542459941
2019-05-22,166.29,7.456392323383706,21.30166986767908
2019-05-23,159.8,7.456392323383706,20.431275752330972
2019-05-24,158.09,7.456392323383706,20.20194232594495
2019-05-28,154.56,7.456392323383706,19.728523030539893
2019-05-29,155.78,7.456392323383706,19.892141030651555
2019-05-30,159.39,7.456392323383706,20.376289375244262
2019-05-31,155.0,7.456392323383706,19.78753280107197
2019-06-03,153.17,7.456392323383706,19.54210580090447
2019-06-04,154.61,7.456392323383706,19.735228686282177
2019-06-05,154.61,7.456392323383706,19.735228686282177
2019-06-06,154.9,7.456392323383706,19.774121489587404
2019-06-07,155.35,7.456392323383706,19.834472391267937
2019-06-10,153.52,7.456392323383706,19.58904539110044
2019-06-11,152.17,7.456392323383706,19.407992686058844
2019-06-12,150.54,7.456392323383706,19.189388308860476
2019-06-13,150.61,7.456392323383706,19.198776226899675
2019-06-14,151.8,7.456392323383706,19.358370833565967
2019-06-17,151.74,7.456392323383706,19.35032404667523
2019-06-18,154.83,7.456392323383706,19.764733571548213
2019-06-19,153.77,7.456392323383706,19.62257366981185
2019-06-20,153.27,7.456392323383706,19.555517112389037
2019-06-21,153.24,7.456392323383706,19.551493718943668
2019-06-24,152.33,7.456392323383706,19.42945078443415
2019-06-25,154.5,7.456392323383706,19.720476243649156
2019-06-26,149.93,7.456392323383706,19.107579308804645
2019-06-27,151.71,7.456392323383706,19.34630065322986
2019-06-28,154.14,7.456392323383706,19.672195522304726
2019-07-01,156.59,7.456392323383706,20.000772653676513
2019-07-02,159.79,7.456392323383706,20.429934621182515
2019-07-03,160.63,7.456392323383706,20.54258963765284
2019-07-05,160.62,7.456392323383706,20.541248506504385
2019-07-08,158.19,7.456392323383706,20.215353637429512
2019-07-09,155.5,7.456392323383706,19.85458935849478
2019-07-10,156.43,7.456392323383706,19.97931455530121
2019-07-11,156.29,7.456392323383706,19.960538719222825
2019-07-12,158.58,166.27812361291404,-0.04629667117747149
2019-07-15,158.92,,
2019-07-16,161.76,,
2019-07-17,157.67,,
2019-07-18,157.9,,
2019-07-19,156.93,,
2019-07-22,158.9,,
2019-07-23,157.64,,
2019-07-24,158.5,,
2019-07-25,150.03,,
2019-07-26,152.62,,
2019-07-29,153.04,,
2019-07-30,151.8,,
2019-07-31,150.64,,
2019-08-01,149.95,,
2019-08-02,145.78,,
2019-08-05,143.16,,
2019-08-06,145.64,,
2019-08-07,144.04,,
2019-08-08,144.43,,
2019-08-09,144.33,,
2019-08-12,142.16,,
2019-08-13,142.23,,
2019-08-14,136.49,,
2019-08-15,137.5,,
2019-08-16,136.59,,
2019-08-19,136.35,,
2019-08-20,135.38,,
2019-08-21,136.23,,
2019-08-22,137.5,,
2019-08-23,135.05,,
2019-08-26,135.0,,
2019-08-27,134.89,,
2019-08-28,136.76,,
2019-08-29,138.07,,
2019-08-30,137.95,,
2019-09-03,140.36,,
2019-09-04,141.89,,
2019-09-05,146.55,,
2019-09-06,147.21,,
2019-09-09,147.43,,
2019-09-10,154.7,,
2019-09-11,158.86,,
2019-09-12,155.2,,
2019-09-13,157.0,,
2019-09-16,156.07,,
2019-09-17,156.07,,
2019-09-18,153.79,,
2019-09-19,152.8,,
2019-09-20,155.69,,
2019-09-23,161.22,,
2019-09-24,159.22,,
2019-09-25,162.28,,
2019-09-26,160.38,,
2019-09-27,161.68,,
2019-09-30,165.4,,
2019-10-01,167.29,,
2019-10-02,162.96,,
2019-10-03,159.86,,
2019-10-04,159.94,,
2019-10-07,158.27,162.33812361291405,-0.02505957024989547
2019-10-08,154.33,162.41812361291403,-0.04979815942332999
2019-10-09,154.41,163.95812361291402,-0.058235135914680436
2019-10-10,155.95,166.56812361291404,-0.0637464322861041
2019-10-11,158.56,165.32812361291403,-0.040937521487634854
2019-10-14,157.32,167.73812361291402,-0.06210945602894502
2019-10-15,159.73,170.75812361291403,-0.06458330285892189
2019-10-16,162.75,171.75812361291403,-0.05244656510812473
2019-10-17,163.75,171.50812361291403,-0.04523472969958997
2019-10-18,163.5,174.03812361291403,-0.06055066208569537
2019-10-21,166.03,173.98812361291402,-0.04573946455459876
2019-10-22,165.98,173.12812361291404,-0.04128805571124927
2019-10-23,165.12,174.81812361291404,-0.05547550455573946
2019-10-24,166.81,173.56812361291404,-0.038936432982278335
2019-10-25,165.56,174.41812361291403,-0.05078671544806235
2019-10-28,166.41,172.35812361291403,-0.03451025973265098
2019-10-29,164.35,171.97812361291403,-0.04435519735104976
2019-10-30,163.97,170.48812361291402,-0.03823212711117141
2019-10-31,162.48,172.82812361291403,-0.05987522977505033
2019-11-01,164.82,174.61812361291405,-0.05611172202625492
2019-11-04,166.61,176.148123612914,-0.05414831232533612
2019-11-05,168.14,177.70812361291402,-0.05384179078810958
2019-11-06,169.7,177.28812361291403,-0.04280108254448978
2019-11-07,169.28,175.40812361291404,-0.03493637288109541
2019-11-08,167.4,176.82812361291403,-0.053318009716331494
2019-11-11,168.82,164.148123612914,0.028461345059922705
2019-11-12,156.14,166.58812361291405,-0.06271829819748398
2019-11-13,158.58,164.83812361291405,-0.037965268444876576
2019-11-14,156.83,170.66812361291403,-0.08108206336351209
2019-11-15,162.66,171.67812361291402,-0.05252925313447254
2019-11-18,163.67,169.98812361291402,-0.037168029616594045
2019-11-19,161.98,169.74812361291404,-0.045762647901947506
2019-11-20,161.74,166.33812361291405,-0.02764323363184229
2019-11-21,158.33,165.87812361291404,-0.04550403301238204
2019-11-22,157.87,167.15812361291404,-0.05556489515533458
2019-11-25,159.15,165.09812361291404,-0.036027808691877605
2019-11-26,157.09,166.78812361291403,-0.05814636799573136
2019-11-27,158.78,165.08812361291405,-0.03821064456280843
2019-11-29,157.08,164.55812361291404,-0.0454436611741188
2019-12-02,156.55,160.61812361291405,-0.02532792390675742
2019-12-03,152.61,160.33812361291405,-0.0481989151349379
2019-12-04,152.33,160.29812361291403,-0.049708152742669265
2019-12-05,152.29,162.62812361291404,-0.06356910098477653
2019-12-06,154.62,159.57812361291403,-0.031070196219005974
2019-12-09,151.57,164.17812361291402,-0.07679539353635478
2019-12-10,156.17,163.90812361291404,-0.047210128713256694
2019-12-11,155.9,164.12812361291404,-0.050132319993614005
2019-12-12,156.12,163.21812361291404,-0.043488575017244124
2019-12-13,155.21,161.50812361291403,-0.03899570790636342
2019-12-16,153.5,165.98812361291402,-0.07523504297233008
2019-12-17,157.98,166.03812361291403,-0.0485317675096113
2019-12-18,158.03,164.48812361291402,-0.03926194469888766
2019-12-19,156.48,166.12812361291404,-0.05807640153328042
2019-12-20,158.12,167.97812361291403,-0.05868694923412121
2019-12-23,159.97,168.57812361291403,-0.05106311203629155
2019-12-24,160.57,167.27812361291404,-0.040101619195806015
2019-12-26,159.27,166.35812361291403,-0.04260761938747781
2019-12-27,158.35,167.12812361291404,-0.05252331817740674
2019-12-30,159.12,168.16812361291403,-0.05380403502473996
2019-12-31,160.16,167.41812361291403,-0.04335327296879443
2020-01-02,159.41,167.42812361291402,-0.04788994489033127
2020-01-03,159.42,164.80812361291404,-0.032693313259055
2020-01-06,156.8,162.94812361291403,-0.037730557901476613
2020-01-07,154.94,161.16812361291403,-0.0386436441232787
2020-01-08,153.16,160.87812361291404,-0.04797497285264518
2020-01-09,152.87,157.01812361291402,-0.026418119879843327
2020-01-10,149.01,153.26812361291402,-0.027782186618713567
2020-01-13,145.26,156.90812361291404,-0.07423531264480288
2020-01-14,148.9,158.21812361291404,-0.05889416079608645
2020-01-15,150.21,159.94812361291403,-0.06088301252274131
2020-01-16,151.94,159.05812361291404,-0.044751713720933894
2020-01-17,151.05,157.00812361291403,-0.037947868402039564
2020-01-21,149.0,155.65812361291404,-0.04277401948819104
2020-01-22,147.65,157.73812361291402,-0.06395488536220995
2020-01-23,149.73,149.68812361291404,0.00027975757912668264
2020-01-24,141.68,147.06812361291404,-0.036636923627962115
2020-01-27,139.06,146.58812361291405,-0.051355617545068566
2020-01-28,138.58,146.55812361291404,-0.05443658404078422
2020-01-29,138.55,143.27812361291404,-0.032999619856048046
2020-01-30,135.27,139.75812361291403,-0.03211350794423018
2020-01-31,131.75,140.65812361291404,-0.06333173928459945
2020-02-03,132.65,139.56812361291404,-0.049568077823422874
2020-02-04,131.56,145.02812361291404,-0.09286559928790783
2020-02-05,137.02,142.37812361291404,-0.0376330539899602
2020-02-06,134.37,140.93812361291404,-0.04660288816497482
2020-02-07,132.93,138.68812361291404,-0.04151850542722224
2020-02-10,130.68,140.11812361291405,-0.06735833573526506
2020-02-11,132.11,142.32812361291403,-0.0717927234163781
2020-02-12,134.32,142.67812361291402,-0.05858027426537815
2020-02-13,134.67,141.59812361291404,-0.048928075006512195
2020-02-14,133.59,149.81812361291404,-0.10831882833376505
2020-02-18,141.81,148.12812361291404,-0.04265309961951891
2020-02-19,140.12,150.48812361291402,-0.06889662362714377
2020-02-20,142.48,148.61812361291405,-0.041301312812300206
2020-02-21,140.61,147.91812361291403,-0.04940654623255358
2020-02-24,139.91,145.60812361291403,-0.03913328097038027
2020-02-25,137.6,142.54812361291403,-0.03471195191843102
2020-02-26,134.54,142.13812361291403,-0.05345591611724154
2020-02-27,134.13,140.98812361291402,-0.048643271767650154
2020-02-28,132.98,140.99812361291404,-0.05686688168224441
2020-03-02,132.99,138.33812361291405,-0.038659795819399045
2020-03-03,130.33,140.90812361291404,-0.07507107001135704
2020-03-04,132.9,134.92812361291402,-0.01503114071853806
2020-03-05,126.92,135.91812361291403,-0.06620252968279716
2020-03-06,127.91,138.36812361291405,-0.0755818850457981
