CBRE,dcf,Deviation
12.02,3504760829.41,-0.9999999965703794
12.11,3391304714.08,-0.999999996429103
11.68,3428243914.42,-0.9999999965930079
11.82,3415051342.87,-0.9999999965388514
11.77,3467821629.0699997,-0.9999999966059384
11.97,3478375686.3099995,-0.9999999965587386
12.01,3433520943.04,-0.9999999965021329
11.84,3138007340.3199997,-0.9999999962269049
10.72,3148561397.5599995,-0.9999999965952705
10.76,3211885741.0,-0.9999999966499431
11.0,3312149284.7800007,-0.9999999966788936
11.38,3243547912.7199993,-0.9999999964914963
11.12,3330618884.95,-0.9999999966612811
11.45,3309510770.4699993,-0.9999999965402742
11.37,3422966885.8,-0.9999999966783202
11.8,3470460143.38,-0.9999999965998745
11.98,3554892601.3,-0.9999999966299966
12.3,3752781174.55,-0.9999999967224308
13.05,3615578430.4300003,-0.999999996390619
12.53,3602385858.88,-0.9999999965217496
12.48,3486291229.24,-0.9999999964202646
12.04,3589193287.33,-0.9999999966454858
12.43,3525868943.8899994,-0.9999999964746279
12.19,3391304714.08,-0.9999999964055132
11.68,3325341856.33,-0.9999999964875792
11.43,3486291229.24,-0.9999999967214442
12.04,3415051342.87,-0.9999999964744307
11.77,3407135799.9400005,-0.9999999965454855
11.74,3282190831.379999,-0.9999999964231209
10.94,3233552234.5200005,-0.9999999966167239
10.76,3376765880.83,-0.9999999968135191
11.29,3441617343.3099995,-0.9999999967195656
11.53,3392978746.45,-0.999999996601806
11.35,3549703114.1100006,-0.9999999968025495
11.93,3630767442.21,-0.9999999967141933
12.23,3609150288.05,-0.9999999966113907
12.15,3560511691.1900005,-0.9999999965875691
11.97,3714533914.58,-0.999999996777523
12.54,3765874655.71,-0.9999999966700963
12.73,3676703894.8,-0.9999999965376597
12.4,3838832551.0,-0.9999999967698513
13.0,3830726118.1900005,-0.9999999966063875
12.97,3909088302.0200005,-0.9999999966820908
13.26,4006365495.74,-0.9999999966902671
13.62,3838832551.0,-0.9999999964520463
13.0,3755066078.629999,-0.9999999965380103
12.69,3636171730.75,-0.9999999965100658
12.25,3422702333.42,-0.9999999964209566
11.46,3379468025.1000004,-0.9999999966089338
11.3,3122764319.45,-0.9999999963814112
10.35,3179509349.120001,-0.9999999967447808
10.56,3238956523.0599995,-0.9999999967396908
10.78,3117360030.91,-0.9999999965419458
10.33,3217339368.8999996,-0.9999999967892725
10.7,3225445801.71,-0.9999999966826291
10.73,3336233716.7800007,-0.9999999967837985
11.14,3271382254.3,-0.9999999965947116
10.9,3298403697.0,-0.9999999966953712
11.0,3193020070.4699993,-0.9999999965549856
10.61,3314616562.620001,-0.9999999967990264
11.06,3449723776.120001,-0.9999999967939462
11.56,3463234497.4699993,-0.99999999666208
11.61,3452425920.3899994,-0.9999999966371472
11.57,3355148726.67,-0.9999999965515687
11.21,3333531572.51,-0.9999999966372
11.13,3355148726.67,-0.9999999966827104
11.21,3365957303.75,-0.9999999966695953
11.25,3365957303.75,-0.9999999966577117
11.25,3249765100.1399994,-0.9999999965382114
10.82,3414595900.6100006,-0.9999999968312502
11.43,3457830208.9300003,-0.9999999966944588
11.59,3641576019.29,-0.9999999968173121
12.27,3571320268.2700005,-0.9999999965642958
12.01,3674001750.5300007,-0.9999999967310849
12.39,3603745999.51,-0.9999999965619109
12.13,3574022412.54,-0.999999996606065
12.02,3541596681.3,-0.9999999966060505
11.9,3582128845.3500004,-0.9999999966779531
12.05,3619958865.129999,-0.9999999966712328
12.19,3755066078.629999,-0.9999999967537189
12.69,3738853213.01,-0.9999999966059111
12.63,3817215396.84,-0.9999999966913053
12.92,3752363934.3600006,-0.9999999965568371
12.68,3852343272.3500004,-0.9999999967084968
13.05,3887471147.8600006,-0.9999999966430619
13.18,3976641908.7700005,-0.9999999966856458
13.51,4057706236.870001,-0.9999999966705327
13.81,4082025535.3,-0.9999999966168757
13.9,4030684794.17,-0.9999999965514544
13.71,4055004092.6000004,-0.9999999966189923
13.8,4119855555.08,-0.999999996650368
14.04,3992854774.3899994,-0.9999999964837188
13.57,4574696841.059999,-0.9999999970336833
13.82,4666226229.450001,-0.9999999970382919
14.15,4632942815.49,-0.9999999969457858
14.03,4671773465.110001,-0.9999999969968578
14.17,4680094318.6,-0.9999999969722833
14.2,4641263668.98,-0.9999999969404884
14.06,4508130013.139999,-0.9999999968811902
13.58,4610753872.85,-0.9999999970547115
13.95,4480393834.84,-0.9999999968864344
13.48,4452657656.540001,-0.9999999969725946
13.38,4430468713.9,-0.9999999969800035
13.3,4508130013.139999,-0.9999999970497745
13.58,4358354650.32,-0.9999999968841452
13.04,4200258434.01,-0.9999999968954292
12.47,4258504408.4400005,-0.9999999970717419
12.68,4244636319.290001,-0.9999999970127005
12.63,4291787822.3999996,-0.9999999970571705
12.8,4216900140.99,-0.999999996964595
12.53,4153106930.8999996,-0.9999999969829816
12.3,4283466968.91,-0.9999999971284943
12.77,4483167452.67,-0.9999999971515675
13.49,4538639809.27,-0.9999999970277439
13.69,4258504408.4400005,-0.9999999967852563
12.68,4164201402.2199993,-0.9999999969549984
12.34,4114276281.2800007,-0.9999999970006875
12.16,4147559695.24,-0.9999999970681556
12.28,4139238841.75,-0.999999997033271
12.25,4272372497.59,-0.9999999971327407
12.73,4247409937.120001,-0.9999999970028793
12.64,4408279771.26,-0.9999999971326684
13.22,4330618472.02,-0.9999999969473182
12.94,4422147860.41,-0.9999999970738201
13.27,4463752127.860001,-0.9999999970271647
13.42,4436015949.559999,-0.9999999969747629
13.32,4316750382.870001,-0.9999999969143456
12.89,4377769975.129999,-0.9999999970555785
13.11,4388864446.450001,-0.9999999970128948
13.15,4402732535.6,-0.9999999970132185
13.2,4513677248.799999,-0.9999999970755552
13.6,4527545337.950001,-0.9999999969961648
13.65,4505356395.309999,-0.999999996970273
13.57,4508130013.139999,-0.9999999969898827
13.58,4638490051.15,-0.9999999970723231
14.05,4657905375.959999,-0.9999999969836227
14.12,4666226229.450001,-0.9999999969740001
14.15,4610753872.85,-0.9999999969310875
13.95,4577470458.889999,-0.9999999969524653
13.83,4635716433.32,-0.9999999970166423
14.04,4596885783.700001,-0.9999999969457584
13.9,4741113910.860001,-0.9999999970681995
14.42,4882568420.190001,-0.9999999970466363
14.93,4899210127.17,-0.99999999695257
14.99,4827096063.59,-0.9999999968946133
14.73,4766076471.33,-0.9999999969094076
14.51,4763302853.5,-0.9999999969537944
14.5,4674547082.940001,-0.9999999968980952
14.18,4749434764.35,-0.9999999970143816
14.45,4888115655.85,-0.9999999970438507
14.95,5173798292.34,-0.9999999971104401
15.98,5098910610.93,-0.9999999968659973
15.71,5137741260.55,-0.9999999969422361
15.85,5867839431.2,-0.9999999972988354
16.58,5836551467.2,-0.9999999971592815
16.48,5852195449.200001,-0.9999999971839628
16.53,5758331557.2,-0.9999999971293768
16.23,5886612209.6,-0.9999999972428963
16.64,5986733694.400001,-0.9999999972205211
16.96,5933544155.599999,-0.9999999971416746
16.79,5942930544.8,-0.9999999971747945
16.82,6108756754.0,-0.9999999972465756
17.35,6061824808.0,-0.9999999971378256
17.2,5839680263.599999,-0.9999999970546333
16.49,5855324245.599999,-0.9999999971837598
16.54,5958574526.8,-0.9999999972241683
16.87,6033665640.4,-0.9999999972040214
17.11,6105627957.6,-0.9999999971976674
17.34,6205749442.4,-0.9999999972058169
17.66,6152559903.599999,-0.99999999712965
17.49,5874097024.0,-0.9999999970225211
16.6,6074339993.599999,-0.9999999972671928
17.24,6180719071.2,-0.9999999972106806
17.58,6099370364.8,-0.9999999971177352
17.32,6212007035.2,-0.9999999972118512
17.68,6052438418.8,-0.9999999970788633
17.17,5952316934.0,-0.999999997115409
16.85,5639437294.0,-0.9999999970121133
15.85,5436065528.0,-0.9999999970842883
15.2,5936672952.0,-0.9999999974396434
16.8,5855324245.599999,-0.9999999971308164
16.54,5983604898.0,-0.99999999723578
16.95,5889741006.0,-0.9999999971221145
16.65,5680111647.2,-0.9999999970687196
15.98,5630050904.8,-0.9999999971616598
15.82,5432936731.599999,-0.999999997088131
15.19,5407906360.4,-0.9999999971911496
15.11,5091897924.0,-0.9999999970325407
14.1,5379747192.8,-0.999999997379059
15.02,5314042468.400001,-0.9999999971735265
14.81,5401648767.6,-0.9999999972582445
15.09,5386004785.599999,-0.9999999971982944
15.04,5795877114.0,-0.999999997405052
16.35,5633179701.2,-0.9999999970975539
15.83,5407906360.4,-0.9999999970728043
15.11,5614406922.8,-0.9999999973087095
15.77,5686369240.0,-0.9999999972267014
16.0,5335944043.2,-0.9999999970014678
14.88,5076253942.0,-0.9999999970687046
14.05,5044965978.0,-0.9999999972150456
13.95,5098155516.8,-0.9999999972637162
14.12,5289012097.2,-0.9999999973303143
14.73,5339072839.6,-0.999999997241094
14.89,5429807935.2,-0.9999999972577299
15.18,5605020533.6,-0.9999999972917137
15.74,5664467665.2,-0.9999999972212746
15.93,5655081276.0,-0.9999999971830643
15.9,5548702198.400001,-0.9999999971344651
15.56,5495512659.6,-0.999999997168599
15.39,5351588025.2,-0.999999997124218
14.93,5389133582.0,-0.9999999972296103
15.05,5235822558.400001,-0.9999999971255711
14.56,5357845618.0,-0.9999999972824898
14.95,5279625708.0,-0.9999999971683599
14.7,5044965978.0,-0.9999999970862044
13.95,4938586900.4,-0.9999999971753053
13.61,5048897236.2,-0.9999999973043618
13.55,4963108288.32,-0.9999999972698561
13.28,4877319340.440001,-0.9999999972771928
13.01,5096557762.8,-0.9999999974472966
13.7,5112444605.0,-0.9999999973202643
13.75,5160105131.6,-0.9999999973353256
13.9,5169637236.92,-0.9999999973112234
13.93,5198233552.88,-0.9999999973202436
14.02,5169637236.92,-0.9999999972880109
13.93,5239539342.6,-0.9999999973413694
14.15,5096557762.8,-0.9999999972236163
13.7,5128331447.2,-0.9999999973285658
13.8,5220475131.96,-0.9999999973565624
14.09,5166459868.48,-0.9999999972727941
13.92,5407939869.92,-0.9999999974260069
14.68,5569985660.36,-0.9999999973644457
15.19,5690725661.08,-0.9999999973307446
15.57,5639887766.04,-0.9999999972393068
15.41,6011639873.5199995,-0.9999999974366396
16.58,5979866189.12,-0.9999999972273627
16.48,6145089348.0,-0.9999999973181838
17.0,6265829348.719999,-0.9999999972868715
17.38,6135557242.679999,-0.9999999971673315
16.97,6199104611.4800005,-0.9999999972625079
17.17,6126025137.360001,-0.9999999971972038
16.94,6135557242.679999,-0.9999999972390445
16.97,6205459348.360001,-0.9999999972653112
17.19,6234055664.320001,-0.9999999972425655
17.28,6002107768.2,-0.9999999971210114
16.55,5890899872.8,-0.999999997190582
16.2,5875013030.599999,-0.9999999972425593
16.15,5875013030.599999,-0.9999999972510699
16.15,6046590926.360001,-0.9999999973290735
16.69,6100606189.84,-0.9999999972642063
16.86,5960801978.4800005,-0.9999999971715215
16.42,5935383030.96,-0.9999999972335399
16.34,5903609346.559999,-0.9999999972322017
16.24,5814643030.240001,-0.9999999972070512
15.96,5916318820.320001,-0.9999999973023767
16.28,5814643030.240001,-0.9999999972001721
15.96,5983043557.559999,-0.9999999973324614
16.49,5805110924.92,-0.9999999971593997
15.93,5960801978.4800005,-0.9999999973275409
16.42,6157798821.759999,-0.9999999973334628
17.04,6377037244.12,-0.9999999973279128
17.73,6446939349.8,-0.9999999972498578
17.95,6453294086.679999,-0.9999999972184748
17.97,6558147245.2,-0.9999999972598969
18.3,6488245139.5199995,-0.9999999971795147
18.08,6542260403.0,-0.9999999972364292
18.25,6580388824.280001,-0.9999999972266077
18.37,6494599876.400001,-0.9999999971714962
18.1,6624871982.440001,-0.9999999972678717
18.51,6491422507.96,-0.9999999971485448
18.09,6545437771.440001,-0.9999999972362429
18.26,6701128825.0,-0.9999999972750859
18.75,6628049350.88,-0.9999999971711134
18.52,6513664087.04,-0.9999999971567463
18.16,6380214612.559999,-0.9999999971537008
17.74,6720193035.639999,-0.9999999973601948
18.81,6628049350.88,-0.999999997162061
18.52,6739257246.280001,-0.9999999972519227
18.87,6599453034.92,-0.9999999971406721
18.43,6551792508.320001,-0.9999999971870294
18.28,6539072689.84,-0.9999999972044966
18.13,6399029943.92,-0.999999997166758
17.69,6507244793.04,-0.9999999972814916
18.03,6685481015.12,-0.9999999973031111
18.59,6701394963.52,-0.9999999972259507
18.64,6768233546.8,-0.9999999972459579
18.85,6733222860.32,-0.9999999972004491
18.74,6882813975.280001,-0.9999999972772764
19.21,7108792042.56,-0.9999999972977125
19.92,6984663245.04,-0.9999999971480371
19.53,6800061443.599999,-0.9999999971279672
18.95,6835072130.08,-0.9999999972275347
19.06,6602728483.44,-0.9999999971133146
18.33,6765050757.12,-0.9999999972904859
18.84,6675932646.08,-0.9999999971779224
18.56,6777781915.84,-0.999999997261641
18.88,6771416336.48,-0.9999999972118093
18.86,6784147495.2,-0.9999999972199897
18.9,6605911273.12,-0.9999999971389262
18.34,6599545693.76,-0.9999999972210208
18.32,6609094062.8,-0.9999999972280619
18.35,6688663804.8,-0.9999999972565522
18.6,6701394963.52,-0.9999999972244584
18.64,6777781915.84,-0.9999999972498378
18.88,7035587879.92,-0.9999999973165
19.69,7086512514.8,-0.9999999972214824
19.85,7102426463.2,-0.9999999972051805
19.9,6975114876.0,-0.9999999971470004
19.5,7194727363.92,-0.9999999972896819
20.19,7185178994.88,-0.9999999971900492
20.16,7070598566.400001,-0.9999999971487562
19.8,7108792042.56,-0.9999999972147167
19.92,6828706550.719999,-0.9999999970829029
19.04,6787330284.88,-0.9999999971947733
18.91,6806427022.96,-0.9999999972217435
18.97,6672749856.400001,-0.9999999971570941
18.55,6745954019.04,-0.9999999972502036
18.78,6663201487.36,-0.999999997181535
18.52,6800061443.599999,-0.9999999972764952
18.95,6841437709.44,-0.9999999972301143
19.08,6803244233.280001,-0.9999999971954556
18.96,6876448395.92,-0.9999999972427627
19.19,6841437709.44,-0.9999999971950341
19.08,6936921399.84,-0.9999999972495003
19.38,7108792042.56,-0.9999999972737984
19.92,7127888780.64,-0.9999999972053436
19.98,7150168308.400001,-0.9999999972056601
20.05,7076964145.76,-0.9999999971668643
19.82,7038770669.599999,-0.9999999971841674
19.7,7197910153.599999,-0.9999999972630945
20.2,7188361784.56,-0.9999999971899022
20.17,7261565947.2,-0.9999999972223622
20.4,7210641312.32,-0.9999999971708481
20.24,7277479895.599999,-0.9999999972188175
20.45,7293393844.0,-0.9999999971960928
20.5,7417522641.52,-0.999999997236274
20.89,7551199808.08,-0.9999999972335523
21.31,7541651439.040001,-0.999999997174359
21.28,7433436589.92,-0.9999999971372595
20.94,7455716117.68,-0.9999999971914166
21.01,7357049637.599999,-0.9999999971442357
20.7,7369780796.32,-0.9999999971912326
20.74,7382511955.04,-0.9999999971906581
20.78,7287028264.64,-0.9999999971483574
20.48,7209118795.870001,-0.9999999971591534
21.01,7024089001.41,-0.9999999970088648
20.43,7084702209.940001,-0.999999997116322
20.62,7122984236.379999,-0.9999999971051459
20.74,7110223560.9,-0.9999999970830734
20.7,7071941534.459999,-0.9999999970729396
20.58,7161266262.82,-0.9999999971262066
20.86,7256971328.92,-0.9999999971255226
21.16,7304823861.969999,-0.999999997103284
21.31,7515375007.389999,-0.9999999971644795
21.97,7665312944.280001,-0.9999999971338417
22.44,7528135682.870001,-0.9999999970191823
22.01,7547276696.09,-0.9999999970837163
22.07,7713165477.33,-0.9999999971386586
22.59,7502614331.91,-0.9999999969890495
21.93,7445191292.25,-0.9999999970544746
21.75,7461142136.6,-0.9999999970848967
21.8,7553657033.83,-0.9999999971139807
22.09,7486663487.559999,-0.9999999970494199
21.88,7585558722.530001,-0.9999999971155717
22.19,7815250881.17,-0.9999999971606798
22.91,8175739963.48,-0.9999999971978072
24.04,8092795572.860001,-0.9999999970294566
23.78,8147028443.65,-0.9999999970811444
23.95,8080034897.379999,-0.9999999970359039
23.74,8137457937.040001,-0.999999997082627
23.92,8124697261.559999,-0.9999999970558903
23.88,8169359625.74,-0.9999999970768823
24.02,8332058238.110001,-0.9999999971171589
24.53,8363959926.809999,-0.9999999970671787
24.63,8590461916.58,-0.9999999971328666
25.34,8654265293.98,-0.9999999970719641
25.54,8568130734.49,-0.9999999970191865
25.27,8628743943.02,-0.9999999970714162
25.46,8351199251.33,-0.999999996951336
24.59,8277825367.32,-0.999999997029413
24.36,8229972834.27,-0.9999999970400875
24.21,8446904317.43,-0.9999999971338612
24.89,8494756850.48,-0.9999999970699573
25.04,8351199251.33,-0.9999999970016282
24.59,8354389420.200001,-0.9999999970566371
24.6,8625553774.15,-0.9999999971480092
25.45,8504327357.09,-0.9999999970074059
25.07,8389481277.77,-0.9999999970117341
24.71,8651075125.11,-0.9999999971437076
25.53,8986042856.46,-0.9999999971589274
26.58,8737209684.6,-0.9999999969578388
25.8,9215735015.1,-0.9999999972004403
27.3,9180643157.53,-0.9999999970263521
27.19,8785062217.65,-0.9999999969049735
25.95,8628743943.02,-0.9999999969926098
25.46,8848865595.05,-0.9999999971227951
26.15,9008374038.55,-0.9999999970971454
26.65,9238066197.19,-0.9999999971151972
27.37,9222115352.84,-0.9999999970321343
27.32,9107269273.52,-0.9999999970001985
26.96,9384813965.21,-0.9999999971272739
27.83,9180643157.53,-0.999999996968622
27.19,9100888935.78,-0.9999999970123797
26.94,9314630250.07,-0.9999999971077757
27.61,9126410286.74,-0.9999999969747141
27.02,9024324882.9,-0.9999999970058702
26.7,9359635130.14,-0.9999999971473247
27.66,9388698004.75,-0.9999999970539046
27.75,9517866336.35,-0.9999999970844305
28.15,9366093546.72,-0.9999999969944781
27.68,9317655422.37,-0.9999999970292957
27.53,9298280172.63,-0.9999999970392374
27.47,9285363339.47,-0.9999999970415805
27.43,9298280172.63,-0.9999999970499921
27.47,9408073254.49,-0.9999999970801673
27.81,9553387627.54,-0.9999999970889907
28.26,9763286166.39,-0.9999999971054828
28.91,9676097542.56,-0.9999999970122252
28.64,9795578249.29,-0.9999999970762318
29.01,10005476788.14,-0.999999997100588
29.66,10018393621.3,-0.9999999970394455
29.7,9653493084.53,-0.9999999969233935
28.57,9647034667.95,-0.9999999970384682
28.55,9065777175.75,-0.999999996850794
26.75,8988276176.79,-0.999999997023901
26.51,9052860342.59,-0.9999999970716438
26.71,9156195007.87,-0.9999999970828494
27.03,8972130135.34,-0.9999999969873375
26.46,8920462802.7,-0.9999999970337862
26.3,8994734593.37,-0.9999999970760671
26.53,9059318759.17,-0.9999999970715238
26.73,9224008381.96,-0.9999999971021275
27.24,9408073254.49,-0.9999999971046144
27.81,8985046968.5,-0.9999999969048576
26.5,8943067260.73,-0.9999999970368109
26.37,8804211304.26,-0.9999999970048424
25.94,8865566261.77,-0.9999999970740729
26.13,8830044970.58,-0.9999999970407851
26.02,9152965799.58,-0.9999999971572056
27.02,9165882632.74,-0.9999999970521115
27.06,9056089550.88,-0.9999999970119553
26.72,8820357345.71,-0.9999999969706442
25.99,8797752887.68,-0.9999999970458365
25.92,8988276176.79,-0.9999999971162434
26.51,9123902924.97,-0.9999999970944452
26.93,8988276176.79,-0.9999999970038749
26.51,8962442510.470001,-0.999999997042101
26.43,8649209306.34,-0.9999999969442294
25.46,8901087552.96,-0.9999999971396754
26.24,8691189014.11,-0.9999999969808504
25.59,8432852350.91,-0.9999999969654396
24.79,8623375640.02,-0.9999999971252557
25.38,8465144433.810001,-0.9999999970018232
24.89,8562020682.51,-0.9999999970929759
25.19,8274621144.700001,-0.9999999969557518
24.3,8048576564.400002,-0.9999999969808326
23.6,8268162728.120001,-0.9999999971456779
24.28,7835448817.26,-0.9999999969012624
22.94,7825761192.389999,-0.9999999970686557
22.91,8171286479.42,-0.99999999719628
23.98,8132535979.939999,-0.9999999970513502
23.86,8429623142.620001,-0.9999999971695057
24.78,8203578562.32,-0.999999996979367
24.08,8274621144.700001,-0.999999997089897
24.3,7948471107.41,-0.9999999969428083
23.29,8161598854.549999,-0.9999999971463924
23.95,8445769184.07,-0.9999999971642607
24.83,8558791474.220001,-0.9999999970988894
25.18,8536187016.189999,-0.9999999970502053
25.11,8966029651.91,-0.9999999971994293
25.39,8966029651.91,-0.9999999971682003
25.39,8988675356.740002,-0.9999999971753346
25.46,9182781398.14,-0.9999999972274196
26.06,8930443544.32,-0.9999999970818919
25.28,8483999649.099998,-0.9999999970202733
23.9,8348125420.119999,-0.9999999971370819
23.48,8351360520.809999,-0.9999999971884821
23.49,8128138573.200001,-0.9999999971100394
22.8,8286658507.009998,-0.9999999972485895
23.29,8215486291.83,-0.99999999716511
23.07,8361065822.880001,-0.9999999972407824
23.52,8276953204.940001,-0.9999999971583746
23.26,8399887031.16,-0.9999999972309151
23.64,8441943340.130001,-0.9999999971996969
23.77,8412827433.92,-0.9999999971745528
23.68,8357830722.190001,-0.9999999971667289
23.51,8166959781.48,-0.9999999971213278
22.92,7561995952.450001,-0.9999999969690542
21.05,7804628504.200001,-0.9999999973028825
21.8,7853155014.549999,-0.9999999972240456
21.95,7484353535.889999,-0.999999997067215
20.81,7380830313.809999,-0.999999997180534
20.49,6866449304.099999,-0.9999999970159249
18.9,6662637960.63,-0.9999999971632858
18.27,6093260239.190001,-0.9999999970016051
16.51,6403829905.429999,-0.9999999974218553
17.47,6145021850.2300005,-0.9999999971570483
16.67,6238839770.240001,-0.9999999973280288
16.96,6128846346.780001,-0.9999999972327581
16.62,6242074870.929999,-0.9999999973374238
16.97,5976796614.349999,-0.9999999971606864
16.15,5950915808.83,-0.999999997286132
16.07,5475356007.4,-0.9999999970650311
14.6,5190667146.68,-0.9999999971872594
13.72,5206842650.13,-0.9999999973650059
13.77,5501236812.92,-0.9999999974969265
14.68,5653286545.35,-0.9999999974032804
15.15,5203607549.44,-0.9999999970885584
13.76,5336246677.73,-0.9999999974214085
14.17,5565938826.72,-0.9999999974541581
14.88,5491531510.85,-0.9999999972903734
14.65,5656521646.04,-0.9999999974100692
15.16,5575644128.79,-0.9999999972810316
14.91,5394478490.15,-0.9999999972360628
14.35,5268309563.240001,-0.9999999972761662
13.96,5701813055.7,-0.9999999975516559
15.3,5501236812.92,-0.9999999972188073
14.68,5297425469.45,-0.9999999972288426
14.05,5320071174.28,-0.9999999973590579
14.12,5355657281.87,-0.9999999973635355
14.23,5546528222.58,-0.9999999974344311
14.82,5692107753.63,-0.999999997396395
15.27,5650051444.66,-0.9999999972973698
15.14,5394478490.15,-0.9999999971934266
14.35,5294190368.759999,-0.9999999972894816
14.04,5028912112.18,-0.9999999972081437
13.22,4886567681.82,-0.9999999972946246
12.78,5077438622.53,-0.9999999974829828
13.37,5223018153.58,-0.9999999974401774
13.82,5261839361.86,-0.9999999973735421
13.94,5258604261.17,-0.9999999973491065
13.93,5413889094.29,-0.9999999974269883
14.41,5106554528.740001,-0.9999999971781365
13.46,4898316898.33,-0.9999999972521173
13.09,5034222445.87,-0.9999999973997971
13.51,5141005376.08,-0.9999999973721093
13.84,5318976926.43,-0.9999999973979958
14.39,5034222445.87,-0.9999999971415645
13.51,5241316613.55,-0.9999999974224034
14.15,5176599686.15,-0.9999999972665454
13.95,5571372943.29,-0.9999999974961289
15.17,5516363555.0,-0.99999999725
15.0,5587552175.14,-0.9999999973154613
15.22,5299561848.21,-0.9999999971280644
14.33,5619910638.84,-0.9999999974501373
15.32,5322212772.8,-0.999999997121498
14.4,5383693853.83,-0.9999999973252566
14.59,5610203099.73,-0.9999999973993812
15.29,6079400823.379999,-0.9999999974849495
16.74,5869070809.33,-0.9999999971477598
16.09,5820533113.78,-0.9999999972356484
15.94,6202362985.440001,-0.9999999974300118
17.12,6804230410.26,-0.9999999974839182
18.98,6415928845.860001,-0.9999999970417378
17.78,6179712060.85,-0.9999999971228433
17.05,6312381762.02,-0.9999999972989593
17.46,6292966683.799999,-0.999999997225474
17.4,6056749898.790001,-0.9999999971271721
16.67,6108523440.709999,-0.9999999972710263
16.83,6140881904.41,-0.9999999972593513
16.93,5788174650.08,-0.999999997075071
15.84,5820533113.78,-0.9999999972785998
15.94,5943495275.84,-0.9999999973180764
16.32,5788174650.08,-0.9999999971804583
15.84,5901429273.030001,-0.9999999973159045
16.19,5755816186.38,-0.999999997187193
15.74,5600495560.62,-0.9999999971895345
15.26,5551957865.07,-0.9999999972514201
15.11,5422524010.27,-0.9999999972134748
14.71,5451646627.6,-0.9999999973017326
14.8,5348099543.76,-0.9999999972326619
14.48,5393401392.94,-0.9999999973152378
14.62,5626382331.58,-0.9999999974015275
15.34,5558429557.81,-0.9999999972402277
15.13,6102051747.969999,-0.9999999975205062
16.81,6001740510.5,-0.9999999971991458
16.5,6004976356.870001,-0.999999997252279
16.51,6192655446.33,-0.9999999973339385
17.09,6027627281.459999,-0.9999999971647219
16.58,5852891577.48,-0.9999999971672122
16.04,5535778633.22,-0.9999999971024853
15.06,5671684180.76,-0.999999997344704
15.48,5587552175.14,-0.9999999972295561
15.22,5438703242.12,-0.9999999972015388
14.76,5367514621.98,-0.9999999972501239
14.54,5548722018.7,-0.9999999973795768
15.1,5529306940.48,-0.9999999972690972
15.04,5299561848.21,-0.9999999971620296
14.33,5561665404.18,-0.9999999974234336
15.14,5652269102.54,-0.9999999973214297
15.42,5649033256.17,-0.9999999972703294
15.41,5642561563.43,-0.9999999972689708
15.39,5613438946.1,-0.9999999972583651
15.3,5435467395.75,-0.9999999971851546
14.75,5568137096.92,-0.9999999973509991
15.16,5587552175.14,-0.9999999972868262
15.22,6282473792.650001,-0.9999999975773874
16.03,6288948267.75,-0.9999999974510841
16.05,6343981306.099999,-0.999999997470043
16.22,6259813129.8,-0.9999999974088684
15.96,6246864179.6,-0.9999999974451181
15.92,6457284620.35,-0.9999999975345674
16.57,6774533900.25,-0.9999999975540753
17.55,6735687049.65,-0.9999999973944751
17.43,6602960310.099999,-0.9999999973602749
17.02,6551164509.3,-0.9999999974019886
16.86,6612672022.75,-0.9999999974503498
17.05,6793957325.55,-0.999999997490417
17.61,6874888264.3,-0.9999999974385039
17.86,6920209590.0,-0.9999999974191534
18.0,6881362739.4,-0.9999999973842391
17.88,6968768153.25,-0.9999999974342668
18.15,7247170582.549999,-0.9999999974955743
19.01,7266594007.85,-0.9999999973839188
19.07,7004377766.3,-0.999999997277417
18.26,7341050471.5,-0.9999999975126176
19.3,7243933345.0,-0.9999999973357016
19.0,7221272682.15,-0.9999999973688849
18.93,7441404835.549999,-0.9999999974561256
19.61,7438167598.0,-0.999999997363598
19.6,7328101521.299999,-0.9999999973253646
19.26,6952581965.5,-0.9999999972298061
18.1,7027038429.15,-0.999999997424235
18.33,6878125501.85,-0.9999999973350298
17.87,6955819203.05,-0.999999997430928
18.11,7017326716.5,-0.9999999974192452
18.3,7133867268.3,-0.9999999974347714
18.66,7269831245.4,-0.9999999974332279
19.08,7266594007.85,-0.9999999973742857
19.07,7172714118.900001,-0.9999999973413133
18.78,7065885279.75,-0.9999999973421589
18.45,7104732130.35,-0.9999999974031393
18.57,7085308705.05,-0.9999999973790838
18.51,7082071467.5,-0.9999999973863579
18.5,6968768153.25,-0.9999999973452984
18.15,7027038429.15,-0.9999999974171195
18.33,7150053456.05,-0.9999999974363828
18.71,7137104505.85,-0.9999999973784888
18.67,7127392793.2,-0.9999999973805288
18.64,6897548927.15,-0.9999999972975907
17.93,6823092463.5,-0.9999999973721593
17.7,7078834229.95,-0.9999999974995883
18.49,7305440858.450001,-0.9999999974690097
19.19,7302203620.9,-0.9999999973720262
19.18,7755416877.9,-0.9999999975268898
20.58,7716570027.299999,-0.9999999973330119
20.46,7787789253.4,-0.9999999973728103
20.68,7836347816.65,-0.9999999973610155
20.83,7846059529.299999,-0.9999999973451642
20.86,7816924391.349998,-0.9999999973314313
20.77,7810449916.25,-0.9999999973407422
20.75,7697146602.0,-0.9999999973041959
20.4,7723044502.400002,-0.9999999973585546
20.48,7752179640.35,-0.9999999973581624
20.57,7703621077.1,-0.9999999973298271
20.42,7564419862.450001,-0.99999999730052
