date,VZ,dcf,Deviation
2018-02-23,48.29,49.598437270726336,-0.026380614848496298
2018-02-26,49.09,48.54843727072634,0.011155101167390491
2018-02-27,48.04,48.24843727072634,-0.004320083354343307
2018-02-28,47.74,48.46843727072634,-0.015029105779861718
2018-03-01,47.96,48.76843727072634,-0.01657705917945429
2018-03-02,48.26,49.21843727072634,-0.01947313494442038
2018-03-05,48.71,49.39843727072634,-0.013936418007585605
2018-03-06,48.89,49.348437270726336,-0.009289803205141833
2018-03-07,48.84,49.51843727072634,-0.013700700347573425
2018-03-08,49.01,49.51843727072634,-0.010267635627243643
2018-03-09,49.01,49.30843727072634,-0.006052458509033243
2018-03-12,48.8,49.15843727072634,-0.007291470002440237
2018-03-13,48.65,48.958437270726336,-0.006299981942249677
2018-03-14,48.45,48.79843727072634,-0.007140336662693869
2018-03-15,48.29,49.06843727072634,-0.01586431755369455
2018-03-16,48.56,48.81843727072634,-0.0052938456283054824
2018-03-19,48.31,48.19843727072634,0.002314654490705337
2018-03-20,47.69,47.78843727072634,-0.0020598554032785765
2018-03-21,47.28,47.38843727072634,-0.002288264331377854
2018-03-22,46.88,46.79843727072634,0.001742851557239522
2018-03-23,46.29,47.57843727072634,-0.027080277214549864
2018-03-26,47.07,47.81843727072634,-0.015651646382524587
2018-03-27,47.31,48.50843727072634,-0.024705748899677804
2018-03-28,48.0,48.32843727072634,-0.006795942291419443
2018-03-29,47.82,47.6282249817385,0.0040264993779430824
2018-04-02,47.16,47.968224981738494,-0.01684917426163235
2018-04-03,47.5,48.398224981738494,-0.018559048024538338
2018-04-04,47.93,48.708224981738496,-0.015977280675497085
2018-04-05,48.24,47.9482249817385,0.00608521000251061
2018-04-06,47.48,47.388224981738496,0.0019366629219994547
2018-04-09,46.92,48.7382249817385,-0.03730593353409484
2018-04-10,48.27,48.04822498173849,0.004615675570654343
2018-04-11,47.58,48.208224981738496,-0.013031489584536149
2018-04-12,47.74,48.1282249817385,-0.008066472052227214
2018-04-13,47.66,48.858224981738495,-0.02452452953799189
2018-04-16,48.39,49.318224981738496,-0.018821135231087416
2018-04-17,48.85,49.0882249817385,-0.004852996453367786
2018-04-18,48.62,48.898224981738494,-0.0056898789647763515
2018-04-19,48.43,48.36822498173849,0.0012771818334211815
2018-04-20,47.9,49.1282249817385,-0.025000394013727223
2018-04-23,48.66,50.138224981738496,-0.029482993908876987
2018-04-24,49.67,50.568224981738496,-0.017762636162587553
2018-04-25,50.1,50.22822498173849,-0.002552847164818406
2018-04-26,49.76,52.038224981738495,-0.04377983650552997
2018-04-27,51.57,49.818224981738496,0.03516333668860416
2018-04-30,49.35,49.288224981738495,0.0012533423202882865
2018-05-01,48.82,48.218224981738494,0.012480239960915407
2018-05-02,47.75,48.3082249817385,-0.011555485260522746
2018-05-03,47.84,48.65822498173849,-0.016815758939944248
2018-05-04,48.19,48.1982249817385,-0.00017064905899788485
2018-05-07,47.73,47.4882249817385,0.005091262483583492
2018-05-08,47.02,46.8482249817385,0.0036666281023125524
2018-05-09,46.38,47.6682249817385,-0.02702481542436308
2018-05-10,47.2,49.0882249817385,-0.038465945396089274
2018-05-11,48.62,48.958224981738496,-0.006908440448252673
2018-05-14,48.49,48.25822498173849,0.004802808606185094
2018-05-15,47.79,48.328224981738494,-0.01113686633311839
2018-05-16,47.86,48.318224981738496,-0.009483481272577365
2018-05-17,47.85,48.208224981738496,-0.007430785553174668
2018-05-18,47.74,48.898224981738494,-0.023686442241431904
2018-05-21,48.43,49.2782249817385,-0.017212977578896838
2018-05-22,48.81,49.0582249817385,-0.00505980356669844
2018-05-23,48.59,49.108224981738495,-0.010552712543188014
2018-05-24,48.64,48.9882249817385,-0.00710834046075981
2018-05-25,48.52,48.6682249817385,-0.0030456212815263006
2018-05-29,48.2,49.068224981738496,-0.01769424066310976
2018-05-30,48.6,48.138224981738496,0.009592688937672289
2018-05-31,47.67,48.2782249817385,-0.012598329411832365
2018-06-01,47.81,48.288224981738495,-0.00990355271744503
2018-06-04,47.82,48.43822498173849,-0.012763163430773217
2018-06-05,47.97,48.8782249817385,-0.018581382242866318
2018-06-06,48.41,49.47822498173849,-0.021589800000560988
2018-06-07,49.01,49.648224981738494,-0.012854940573872375
2018-06-08,49.18,49.7682249817385,-0.011819287948371393
2018-06-11,49.3,49.2782249817385,0.00044187911130255664
2018-06-12,48.81,47.86822498173849,0.01967432505844524
2018-06-13,47.4,48.288224981738495,-0.018394235490627464
2018-06-14,47.82,48.5282249817385,-0.014594083793606827
2018-06-15,48.06,47.928224981738495,0.0027494241297632005
2018-06-18,47.46,48.968224981738494,-0.03080007458512024
2018-06-19,48.5,48.5582249817385,-0.0011990755790680652
2018-06-20,48.09,49.0982249817385,-0.02053485603834948
2018-06-21,48.63,50.22822498173849,-0.031819260631239854
2018-06-22,49.76,50.068224981738496,-0.00615609963906083
2018-06-25,49.6,49.7682249817385,-0.003380168406653561
2018-06-26,49.3,49.7782249817385,-0.00960711198348152
2018-06-27,49.31,51.328224981738494,-0.03931998393586633
2018-06-28,50.86,50.7782249817385,0.0016104347540881747
2018-06-29,50.31,50.844448217317485,-0.0105114370606042
2018-07-02,50.42,51.124448217317486,-0.013779086951179353
2018-07-03,50.7,51.704448217317484,-0.01942672733099704
2018-07-05,51.28,51.90444821731749,-0.01203072643606573
2018-07-06,51.48,51.164448217317485,0.00616740321995124
2018-07-09,50.74,51.76444821731749,-0.019790575435415514
2018-07-10,51.34,51.76444821731749,-0.008199608649078316
2018-07-11,51.34,51.664448217317485,-0.006279912561008016
2018-07-12,51.24,51.83444821731749,-0.011468207683532072
2018-07-13,51.41,52.01444821731749,-0.011620775342883416
2018-07-16,51.59,51.85444821731749,-0.005099817400605722
2018-07-17,51.43,51.56444821731749,-0.0026073820619754162
2018-07-18,51.14,51.17444821731749,-0.0006731526868878346
2018-07-19,50.75,51.04444821731749,-0.005768467043935854
2018-07-20,50.62,51.17444821731749,-0.010834473778065457
2018-07-23,50.75,51.93444821731749,-0.022806600589289294
2018-07-24,51.51,51.33444821731749,0.0034197656501406826
2018-07-25,50.91,51.60444821731749,-0.01345713870232701
2018-07-26,51.18,52.43444821731749,-0.02392412354790796
2018-07-27,52.01,52.914448217317485,-0.017092651398403658
2018-07-30,52.49,52.06444821731749,0.008173557912421359
2018-07-31,51.64,52.15444821731749,-0.009863937495300124
2018-08-01,51.73,52.40444821731749,-0.012870056650927886
2018-08-02,51.98,52.694448217317486,-0.013558320496516618
2018-08-03,52.27,52.90444821731749,-0.011992341640372772
2018-08-06,52.48,52.884448217317484,-0.007647772283743803
2018-08-07,52.46,53.124448217317486,-0.012507390469250868
2018-08-08,52.7,53.43444821731749,-0.013744845166745012
2018-08-09,53.01,52.89444821731749,0.002184572985954203
2018-08-10,52.47,52.64444821731749,-0.0033137058744990844
2018-08-13,52.22,53.29444821731749,-0.02016060308826606
2018-08-14,52.87,53.664448217317485,-0.014803994892490513
2018-08-15,53.24,54.694448217317486,-0.02659224591751108
2018-08-16,54.27,55.21444821731749,-0.01710509201505106
2018-08-17,54.79,55.07444821731749,-0.005164794682918861
2018-08-20,54.65,55.33444821731749,-0.012369296873250168
2018-08-21,54.91,54.56444821731749,0.006332910786639889
2018-08-22,54.14,54.704448217317484,-0.010318141133151881
2018-08-23,54.28,55.204448217317484,-0.016745900867957353
2018-08-24,54.78,55.274448217317484,-0.008945330677449848
2018-08-27,54.85,55.07444821731749,-0.0040753602547562995
2018-08-28,54.65,54.99444821731749,-0.006263327089970239
2018-08-29,54.57,55.17444821731749,-0.010955219976767627
2018-08-30,54.75,54.79444821731749,-0.0008111810368306438
2018-08-31,54.37,53.61444821731749,0.014092316675907934
2018-09-04,53.19,54.24444821731749,-0.019438822809904832
2018-09-05,53.82,54.71444821731749,-0.016347568996124662
2018-09-06,54.29,54.42444821731749,-0.0024703643623659177
2018-09-07,54.0,54.54444821731749,-0.009981734807331444
2018-09-10,54.12,55.14444821731749,-0.018577540449407848
2018-09-11,54.72,55.39444821731749,-0.0121753756743197
2018-09-12,54.97,55.36444821731749,-0.007124575969206681
2018-09-13,54.94,54.97444821731749,-0.0006266223388239345
2018-09-14,54.55,55.124448217317486,-0.01042093364912855
2018-09-17,54.7,54.81444821731749,-0.002087920631139939
2018-09-18,54.39,53.92444821731749,0.008633408371770734
2018-09-19,53.5,54.374448217317486,-0.016081969490937986
2018-09-20,53.95,54.844448217317485,-0.016308819696266963
2018-09-21,54.42,53.96444821731749,0.008441701856155115
2018-09-24,53.54,53.47444821731749,0.001225852437338082
2018-09-25,53.05,53.56444821731749,-0.009604284827696041
2018-09-26,53.14,54.01444821731749,-0.016189153942650636
2018-09-27,53.59,53.81444821731749,-0.004170779869582697
2018-09-28,53.39,54.454676677161544,-0.019551611397374602
2018-10-01,53.84,55.03467667716154,-0.02170770774523889
2018-10-02,54.42,54.90467667716154,-0.00882760279258954
2018-10-03,54.29,55.63467667716154,-0.024169758098253613
2018-10-04,55.02,55.55467667716154,-0.009624332444028827
2018-10-05,54.94,55.63467667716154,-0.01248639730922918
2018-10-08,55.02,55.60467667716154,-0.01051488313754878
2018-10-09,54.99,54.94467667716154,0.0008248901545961917
2018-10-10,54.33,53.94467667716154,0.00714293506928354
2018-10-11,53.33,54.34467667716154,-0.018671132835867188
2018-10-12,53.73,54.21467667716154,-0.00893995329065056
2018-10-15,53.6,54.31467667716154,-0.01315807661729218
2018-10-16,53.7,54.57467667716154,-0.01602715270922661
2018-10-17,53.96,55.26467667716154,-0.02360778630413496
2018-10-18,54.65,55.51467667716154,-0.015575641054165867
2018-10-19,54.9,55.59467667716154,-0.012495381189021493
2018-10-22,54.98,57.82467667716154,-0.04919485660150835
2018-10-23,57.21,58.03467667716154,-0.014210067573032226
2018-10-24,57.42,57.04467667716154,0.006579462707143824
2018-10-25,56.43,56.12467667716154,0.005440090543322507
2018-10-26,55.51,57.09467667716154,-0.027755243910426164
2018-10-29,56.48,58.79467667716154,-0.03936881377665036
2018-10-30,58.18,57.704676677161544,0.008237171581390701
2018-10-31,57.09,56.66467667716154,0.0075059692877395
2018-11-01,56.05,57.24467667716154,-0.020869655424889055
2018-11-02,56.63,57.82467667716154,-0.020660326106646254
2018-11-05,57.21,57.82467667716154,-0.010630006296331151
2018-11-06,57.21,58.26467667716154,-0.018101476525912763
2018-11-07,57.65,58.88467667716154,-0.020967707506160393
2018-11-08,58.27,59.07467667716154,-0.013621347122372507
2018-11-09,58.46,59.33467667716154,-0.014741407995203737
2018-11-12,58.72,59.27467667716154,-0.00935773433539877
2018-11-13,58.66,59.55467667716154,-0.01502277784180528
2018-11-14,58.94,59.69467667716154,-0.01264227765639736
2018-11-15,59.08,60.82467667716154,-0.028683698335492114
2018-11-16,60.21,61.23467667716154,-0.0167336014945223
2018-11-19,60.62,60.07467667716154,0.009077424182721838
2018-11-20,59.46,59.77467667716154,-0.005264381083332048
2018-11-21,59.16,59.25467667716154,-0.0015977924861082515
2018-11-23,58.64,59.78467667716154,-0.019146656648204696
2018-11-26,59.17,61.26467667716154,-0.03419061016512959
2018-11-27,60.65,60.67467667716154,-0.0004067047162499282
2018-11-28,60.06,60.06467667716154,-7.786068984738659e-05
2018-11-29,59.45,60.91467667716154,-0.024044725459581695
2018-11-30,60.3,58.77467667716154,0.025952049574288205
2018-12-03,58.16,58.704676677161544,-0.009278250183659575
2018-12-04,58.09,58.69467667716154,-0.010302070160253862
2018-12-06,58.08,58.29467667716154,-0.0036826120221994385
2018-12-07,57.68,58.88467667716154,-0.020458237102434107
2018-12-10,58.27,59.46467667716154,-0.020090526744936832
2018-12-11,58.85,57.86467667716154,0.01702806235893739
2018-12-12,57.25,57.704676677161544,-0.007879373100126874
2018-12-13,57.09,57.69467667716154,-0.010480632044184701
2018-12-14,57.08,56.56467667716154,0.00911033799025529
2018-12-17,55.95,56.26467667716154,-0.00559279277417879
2018-12-18,55.65,56.47467667716154,-0.014602592271148684
2018-12-19,55.86,55.68467667716154,0.003148502124828978
2018-12-20,55.07,55.53467667716154,-0.008367324795331643
2018-12-21,54.92,53.66467667716154,0.02339198520453767
2018-12-24,53.05,55.05467667716154,-0.036412468443269286
2018-12-26,54.44,55.76467667716154,-0.02375476298070356
2018-12-27,55.15,55.88467667716154,-0.013146299143961704
2018-12-28,55.27,56.83467667716154,-0.027530317204923715
2018-12-31,56.22,56.68432720232333,-0.008191456531997043
2019-01-02,56.02,56.88432720232333,-0.01519446998553975
2019-01-03,56.22,57.02432720232333,-0.014104983640921609
2019-01-04,56.36,57.38432720232333,-0.01785029558178486
2019-01-07,56.72,59.04432720232333,-0.03936580044952853
2019-01-08,58.38,57.71432720232333,0.011533926322021992
2019-01-09,57.05,58.26432720232333,-0.020841692689706592
2019-01-10,57.6,58.68432720232333,-0.01847728778733282
2019-01-11,58.02,58.69432720232333,-0.011488796864454587
2019-01-14,58.03,58.76432720232333,-0.012496139023170816
2019-01-15,58.1,57.74432720232333,0.006159441366949681
2019-01-16,57.08,57.49432720232333,-0.007206401439664001
2019-01-17,56.83,57.75432720232333,-0.016004466627846936
2019-01-18,57.09,57.65432720232333,-0.009788115302134415
2019-01-22,56.99,58.42432720232333,-0.024550170639642266
2019-01-23,57.76,57.73432720232333,0.00044467128865477434
2019-01-24,57.07,57.06432720232333,9.941057670870279e-05
2019-01-25,56.4,55.73432720232333,0.011943676923921398
2019-01-28,55.07,53.94432720232333,0.020867306277724484
2019-01-29,53.28,54.66432720232333,-0.02532414232776825
2019-01-30,54.0,55.72432720232333,-0.030943885532483173
2019-01-31,55.06,55.21432720232333,-0.002795057191547823
2019-02-01,54.55,54.70432720232333,-0.0028211150783841177
2019-02-04,54.04,54.80432720232333,-0.01394647542157812
2019-02-05,54.14,54.45432720232333,-0.005772308987593511
2019-02-06,53.79,54.23432720232333,-0.008192730052052566
2019-02-07,53.57,54.61432720232333,-0.01912185420603152
2019-02-08,53.95,54.71432720232333,-0.013969416081769381
2019-02-11,54.05,55.08432720232333,-0.018777159581604308
2019-02-12,54.42,55.14432720232333,-0.013135117229117532
2019-02-13,54.48,54.69432720232333,-0.003918636781662932
2019-02-14,54.03,55.82432720232333,-0.032142388314330694
2019-02-15,55.16,56.10432720232333,-0.016831628671312715
2019-02-19,55.44,56.42432720232333,-0.017445085322750686
2019-02-20,55.76,56.81432720232333,-0.018557417719103353
2019-02-21,56.15,57.58432720232333,-0.024908291405121408
2019-02-22,56.92,57.44432720232333,-0.009127571474144114
2019-02-25,56.78,57.30432720232333,-0.009149871011871369
2019-02-26,56.64,57.38432720232333,-0.012970914509444542
2019-02-27,56.72,57.58432720232333,-0.015009764710569695
2019-02-28,56.92,57.62432720232333,-0.012222740577089608
2019-03-01,56.96,56.90432720232333,0.000978357893218318
2019-03-04,56.24,56.74432720232333,-0.008887711374656715
2019-03-05,56.08,56.34432720232333,-0.004691283318978612
2019-03-06,55.68,56.96432720232333,-0.022546166441353988
2019-03-07,56.3,57.19432720232333,-0.01563664171028145
2019-03-08,56.53,58.24432720232333,-0.0294333763418414
2019-03-11,57.58,58.09432720232333,-0.008853311968518018
2019-03-12,57.43,58.32432720232333,-0.015333690849462678
2019-03-13,57.66,58.61432720232333,-0.01628146645834927
2019-03-14,57.95,59.05432720232333,-0.018700191072194228
2019-03-15,58.39,58.73432720232333,-0.005862452482637948
2019-03-18,58.07,58.16432720232333,-0.001621736326377743
2019-03-19,57.5,58.33432720232333,-0.014302508357207921
2019-03-20,57.67,58.95432720232333,-0.02178512186078707
2019-03-21,58.29,60.42432720232333,-0.03532231637725658
2019-03-22,59.76,60.74432720232333,-0.016204430070396514
2019-03-25,60.08,61.29432720232333,-0.01981141253602514
2019-03-26,60.63,61.54432720232333,-0.01485640096962193
2019-03-27,60.88,59.74432720232333,0.01900888085710184
2019-03-28,59.08,59.79432720232333,-0.011946404211662043
2019-03-29,59.13,59.65086956521739,-0.008731969357930525
2019-04-01,59.09,59.09086956521739,-1.4715728906766756e-05
2019-04-02,58.53,59.43086956521739,-0.015158276697075923
2019-04-03,58.87,59.55086956521739,-0.011433410967605306
2019-04-04,58.99,59.65086956521739,-0.011078959452466175
2019-04-05,59.09,59.69086956521739,-0.010066356372324003
2019-04-08,59.13,58.96086956521739,0.0028685200206475248
2019-04-09,58.4,59.170869565217394,-0.013027855951445066
2019-04-10,58.61,59.12086956521739,-0.00864110370795279
2019-04-11,58.56,59.30086956521739,-0.012493401372514423
2019-04-12,58.74,59.27086956521739,-0.008956669087388014
2019-04-15,58.71,59.350869565217394,-0.010797981055916561
2019-04-16,58.79,58.34086956521739,0.007698384308114203
2019-04-17,57.78,58.600869565217394,-0.014007805196539658
2019-04-18,58.04,58.93086956521739,-0.01511719701049874
2019-04-22,58.37,57.71086956521739,0.011421252872264143
2019-04-23,57.15,57.64086956521739,-0.008515998612095954
2019-04-24,57.08,56.41086956521739,0.011861728775675262
2019-04-25,55.85,57.14086956521739,-0.022591003165327472
2019-04-26,56.58,57.40086956521739,-0.014300646861886701
2019-04-29,56.84,57.75086956521739,-0.015772395672566497
2019-04-30,57.19,57.08086956521739,0.0019118565574394175
2019-05-01,56.52,57.55086956521739,-0.01791231953583594
2019-05-02,56.99,57.80086956521739,-0.014028674158655607
2019-05-03,57.24,57.47086956521739,-0.004017158030911627
2019-05-06,56.91,57.19086956521739,-0.004911091007229862
2019-05-07,56.63,56.94086956521739,-0.005459515592071029
2019-05-08,56.38,57.04086956521739,-0.011585895696449522
2019-05-09,56.48,57.47086956521739,-0.01724124887466627
2019-05-10,56.91,57.31086956521739,-0.006994651595038537
2019-05-13,56.75,57.11086956521739,-0.00631875452019337
2019-05-14,56.55,57.37086956521739,-0.014308124862640548
2019-05-15,56.81,57.94086956521739,-0.01951764917757226
2019-05-16,57.38,58.65086956521739,-0.0216683840263312
2019-05-17,58.09,59.57086956521739,-0.0248589549896725
2019-05-20,59.01,60.06086956521739,-0.0174967424352106
2019-05-21,59.5,59.81086956521739,-0.005197542979682224
