date,HUM,dcf,Deviation
1999-12-09,6.75,,
1999-12-10,7.56,,
1999-12-13,7.38,,
1999-12-14,7.38,,
1999-12-15,7.38,,
1999-12-16,7.06,,
1999-12-17,7.19,,
1999-12-20,7.13,,
1999-12-21,7.19,,
1999-12-22,7.38,,
1999-12-23,7.44,,
1999-12-27,7.5,,
1999-12-28,7.56,,
1999-12-29,7.75,,
1999-12-30,7.84,,
1999-12-31,8.19,,
2000-01-03,7.56,,
2000-01-04,7.63,,
2000-01-05,7.81,,
2000-01-06,8.13,,
2000-01-07,8.75,,
2000-01-10,8.38,,
2000-01-11,8.25,,
2000-01-12,8.44,,
2000-01-13,9.25,,
2000-01-14,8.25,,
2000-01-18,8.63,,
2000-01-19,8.0,,
2000-01-20,7.75,,
2000-01-21,7.81,,
2000-01-24,7.94,,
2000-01-25,7.75,,
2000-01-26,7.88,,
2000-01-27,7.63,,
2000-01-28,7.63,,
2000-01-31,8.0,,
2000-02-01,8.25,,
2000-02-02,8.31,,
2000-02-03,8.44,,
2000-02-04,8.38,,
2000-02-07,8.44,,
2000-02-08,8.19,,
2000-02-09,7.56,,
2000-02-10,7.19,,
2000-02-11,6.88,,
2000-02-14,7.44,,
2000-02-15,7.56,,
2000-02-16,7.38,,
2000-02-17,7.13,,
2000-02-18,7.06,,
2000-02-22,7.06,,
2000-02-23,7.13,,
2000-02-24,6.88,,
2000-02-25,6.63,,
2000-02-28,6.63,,
2000-02-29,6.81,,
2000-03-01,7.75,,
2000-03-02,6.94,,
2000-03-03,7.31,,
2000-03-06,7.0,,
2000-03-07,6.13,,
2000-03-08,6.5,,
2000-03-09,6.56,,
2000-03-10,6.44,,
2000-03-13,6.69,,
2000-03-14,6.63,,
2000-03-15,7.19,,
2000-03-16,7.25,,
2000-03-17,7.0,,
2000-03-20,7.13,,
2000-03-21,7.19,,
2000-03-22,7.19,,
2000-03-23,7.5,,
2000-03-24,7.31,,
2000-03-27,7.19,,
2000-03-28,7.31,,
2000-03-29,7.5,,
2000-03-30,7.56,,
2000-03-31,7.31,,
2000-04-03,7.69,,
2000-04-04,7.63,,
2000-04-05,7.5,,
2000-04-06,7.94,,
2000-04-07,8.19,,
2000-04-10,8.31,,
2000-04-11,8.13,,
2000-04-12,8.06,,
2000-04-13,7.81,,
2000-04-14,7.13,,
2000-04-17,7.19,,
2000-04-18,7.31,,
2000-04-19,7.88,,
2000-04-20,7.88,,
2000-04-24,8.69,,
2000-04-25,8.44,,
2000-04-26,8.19,,
2000-04-27,8.38,,
2000-04-28,7.69,,
2000-05-01,7.75,,
2000-05-02,8.0,,
2000-05-03,6.69,,
2000-05-04,6.63,,
2000-05-05,7.0,,
2000-05-08,6.5,,
2000-05-09,6.31,,
2000-05-10,6.13,,
2000-05-11,6.31,,
2000-05-12,6.25,,
2000-05-15,6.5,,
2000-05-16,6.56,,
2000-05-17,6.5,,
2000-05-18,6.63,,
2000-05-19,6.38,,
2000-05-22,6.25,,
2000-05-23,6.19,,
2000-05-24,5.88,,
2000-05-25,5.75,,
2000-05-26,5.81,,
2000-05-30,5.56,,
2000-05-31,5.63,,
2000-06-01,5.94,,
2000-06-02,5.81,,
2000-06-05,5.69,,
2000-06-06,5.38,,
2000-06-07,5.19,,
2000-06-08,5.0,,
2000-06-09,5.0,,
2000-06-12,5.13,,
2000-06-13,5.19,,
2000-06-14,5.19,,
2000-06-15,5.0,,
2000-06-16,4.75,,
2000-06-19,4.81,,
2000-06-20,4.88,,
2000-06-21,4.94,,
2000-06-22,5.0,,
2000-06-23,5.0,,
2000-06-26,5.19,,
2000-06-27,5.19,,
2000-06-28,5.13,,
2000-06-29,5.5,,
2000-06-30,4.88,,
2000-07-03,5.25,,
2000-07-05,5.25,,
2000-07-06,5.88,,
2000-07-07,5.75,,
2000-07-10,6.0,,
2000-07-11,5.94,,
2000-07-12,6.88,,
2000-07-13,6.88,,
2000-07-14,7.06,,
2000-07-17,7.19,,
2000-07-18,7.13,,
2000-07-19,7.06,,
2000-07-20,7.44,,
2000-07-21,7.56,,
2000-07-24,7.25,,
2000-07-25,7.31,,
2000-07-26,7.13,,
2000-07-27,7.38,,
2000-07-28,7.06,,
2000-07-31,7.31,,
2000-08-01,7.25,,
2000-08-02,7.25,,
2000-08-03,7.0,,
2000-08-04,7.13,,
2000-08-07,7.0,,
2000-08-08,6.81,,
2000-08-09,7.13,,
2000-08-10,7.19,,
2000-08-11,7.44,,
2000-08-14,8.56,,
2000-08-15,8.0,,
2000-08-16,8.31,,
2000-08-17,8.44,,
2000-08-18,8.0,,
2000-08-21,8.06,,
2000-08-22,8.13,,
2000-08-23,8.0,,
2000-08-24,8.0,,
2000-08-25,7.94,,
2000-08-28,8.13,,
2000-08-29,8.25,,
2000-08-30,8.56,,
2000-08-31,8.58,,
2000-09-01,8.38,,
2000-09-05,8.19,,
2000-09-06,8.31,,
2000-09-07,8.44,,
2000-09-08,8.81,,
2000-09-11,8.38,,
2000-09-12,8.5,,
2000-09-13,8.31,,
2000-09-14,8.81,,
2000-09-15,9.31,,
2000-09-18,9.13,,
2000-09-19,9.44,,
2000-09-20,9.25,,
2000-09-21,9.31,,
2000-09-22,10.0,,
2000-09-25,10.25,,
2000-09-26,10.13,,
2000-09-27,9.88,,
2000-09-28,10.75,,
2000-09-29,10.75,,
2000-10-02,11.63,,
2000-10-03,11.5,,
2000-10-04,11.94,,
2000-10-05,12.25,,
2000-10-06,11.38,,
2000-10-09,10.63,,
2000-10-10,11.44,,
2000-10-11,11.0,,
2000-10-12,10.5,,
2000-10-13,10.63,,
2000-10-16,11.13,,
2000-10-17,10.63,,
2000-10-18,10.5,,
2000-10-19,10.44,,
2000-10-20,10.5,,
2000-10-23,11.13,,
2000-10-24,10.94,,
2000-10-25,11.13,,
2000-10-26,11.81,,
2000-10-27,11.31,,
2000-10-30,11.63,,
2000-10-31,12.13,,
2000-11-01,12.88,,
2000-11-02,12.81,,
2000-11-03,12.63,,
2000-11-06,12.69,,
2000-11-07,12.81,,
2000-11-08,13.38,,
2000-11-09,13.25,,
2000-11-10,13.63,,
2000-11-13,13.56,,
2000-11-14,14.06,,
2000-11-15,13.56,,
2000-11-16,14.31,,
2000-11-17,14.56,,
2000-11-20,11.94,,
2000-11-21,12.06,,
2000-11-22,11.94,,
2000-11-24,12.06,,
2000-11-27,11.56,,
2000-11-28,11.63,,
2000-11-29,11.88,,
2000-11-30,12.0,,
2000-12-01,12.81,,
2000-12-04,12.81,,
2000-12-05,12.56,,
2000-12-06,12.56,,
2000-12-07,12.38,,
2000-12-08,12.81,,
2000-12-11,12.44,,
2000-12-12,12.81,,
2000-12-13,12.31,,
2000-12-14,12.63,,
2000-12-15,12.13,,
2000-12-18,13.38,,
2000-12-19,13.44,,
2000-12-20,14.38,,
2000-12-21,14.38,,
2000-12-22,14.31,,
2000-12-26,14.81,,
2000-12-27,14.94,,
2000-12-28,15.38,,
2000-12-29,15.25,,
2001-01-02,14.94,14.524000000336,0.028642247290992406
2001-01-03,14.44,13.274000000336,0.08784089194172706
2001-01-04,13.19,13.714000000336,-0.03820912938042598
2001-01-05,13.63,13.644000000336,-0.0010260920797167117
2001-01-08,13.56,14.084000000336,-0.03720533941518733
2001-01-09,14.0,14.464000000336,-0.032079646040183984
2001-01-10,14.38,14.214000000336,0.011678626682149806
2001-01-11,14.13,13.714000000336,0.03033396526569998
2001-01-12,13.63,13.334000000336,0.022198890029739182
2001-01-16,13.25,12.644000000336,0.047927870899074465
2001-01-17,12.56,12.274000000336,0.023301287245899527
2001-01-18,12.19,11.084000000336,0.09978347163753809
2001-01-19,11.0,12.334000000336,-0.1081563158991129
2001-01-22,12.25,12.774000000336,-0.04102082357305603
2001-01-23,12.69,12.584000000336,0.008423394760105785
2001-01-24,12.5,12.714000000336,-0.016831838943711208
2001-01-25,12.63,12.584000000336,0.003655435446819233
2001-01-26,12.5,12.884000000336002,-0.029804408594069187
2001-01-29,12.8,12.594000000335999,0.01635699536751667
2001-01-30,12.51,12.034000000335999,0.03955459528425376
2001-01-31,11.95,12.074000000336001,-0.010270001683994612
2001-02-01,11.99,12.384000000336002,-0.03181524550430492
2001-02-02,12.3,12.874000000335998,-0.04458598728608176
2001-02-05,12.79,12.334000000336,0.03697097451366771
2001-02-06,12.25,12.664000000335998,-0.03269109288731942
2001-02-07,12.58,12.884000000336002,-0.023595156809071205
2001-02-08,12.8,12.444000000336,0.028608164549532855
2001-02-09,12.36,13.534000000335999,-0.08674449536772966
2001-02-12,13.45,13.174000000336001,0.020950356737282405
2001-02-13,13.09,13.534000000335999,-0.03280626572520884
2001-02-14,13.45,13.684000000335999,-0.017100263105104818
2001-02-15,13.6,13.414000000336001,0.013866110008896593
2001-02-16,13.33,13.274000000336,0.004218773516843521
2001-02-20,13.19,13.204000000336,-0.0010602847876132193
2001-02-21,13.12,13.184000000335999,-0.0048543689574005455
2001-02-22,13.1,12.584000000336,0.0410044500675637
2001-02-23,12.5,12.934000000335999,-0.03355497141833341
2001-02-26,12.85,13.334000000336,-0.03629818511502947
2001-02-27,13.25,13.584000000336,-0.02458775031859084
2001-02-28,13.5,13.834000000336,-0.024143414798893148
2001-03-01,13.75,13.714000000336,0.0026250546640744776
2001-03-02,13.63,13.884000000336002,-0.01829443966651212
2001-03-05,13.8,13.694000000335999,0.0077406163035929065
2001-03-06,13.61,14.044000000336,-0.03090287669649794
2001-03-07,13.96,13.934000000335999,0.0018659394045770217
2001-03-08,13.85,13.184000000335999,0.050515776672256374
2001-03-09,13.1,12.674000000336001,0.033612119271950736
2001-03-12,12.59,13.084000000336,-0.037756037933606934
2001-03-13,13.0,12.894000000336,0.008220877901445434
2001-03-14,12.81,13.054000000336,-0.01869158881030486
2001-03-15,12.97,12.584000000336,0.0306738715554431
2001-03-16,12.5,12.384000000336002,0.00936692503721348
2001-03-19,12.3,12.014000000336,0.02380556015115709
2001-03-20,11.93,11.154000000336,0.0695714541546193
2001-03-21,11.07,10.284000000335999,0.07642940486564775
2001-03-22,10.2,10.584000000336,-0.03628117916891627
2001-03-23,10.5,10.674000000336001,-0.01630129289212323
2001-03-26,10.59,10.464000000336,0.012041284371173022
2001-03-27,10.38,9.924000000336001,0.04594921399118923
2001-03-28,9.84,10.354000000335999,-0.04964265021434411
2001-03-29,10.27,10.564000000336002,-0.027830367316040383
2001-03-30,10.48,9.84,0.0650406504065042
2001-04-02,9.84,9.6,0.025000000000000133
2001-04-03,9.6,9.4,0.02127659574468077
2001-04-04,9.4,8.58,0.09557109557109555
2001-04-05,8.58,8.99,-0.04560622914349277
2001-04-06,8.99,9.06,-0.007726269315673329
2001-04-09,9.06,9.17,-0.01199563794983638
2001-04-10,9.17,8.73,0.05040091638029787
2001-04-11,8.73,8.94,-0.02348993288590595
2001-04-12,8.94,9.05,-0.012154696132596787
2001-04-16,9.05,9.95,-0.0904522613065325
2001-04-17,9.95,9.1,0.0934065934065933
2001-04-18,9.1,9.0,0.011111111111111072
2001-04-19,9.0,9.05,-0.005524861878453136
2001-04-20,9.05,8.71,0.03903559127439715
2001-04-23,8.71,8.95,-0.02681564245810042
2001-04-24,8.95,9.44,-0.05190677966101698
2001-04-25,9.44,9.5,-0.006315789473684275
2001-04-26,9.5,10.09,-0.05847373637264619
2001-04-27,10.09,9.88,0.021255060728744946
2001-04-30,9.88,10.05,-0.01691542288557213
2001-05-01,10.05,9.91,0.014127144298688332
2001-05-02,9.91,9.6,0.03229166666666683
2001-05-03,9.6,9.31,0.031149301825993403
2001-05-04,9.31,9.02,0.03215077605321515
2001-05-07,9.02,9.4,-0.04042553191489373
2001-05-08,9.4,9.7,-0.030927835051546282
2001-05-09,9.7,9.28,0.04525862068965525
2001-05-10,9.28,9.29,-0.0010764262648008671
2001-05-11,9.29,9.34,-0.005353319057815886
2001-05-14,9.34,9.58,-0.025052192066805867
2001-05-15,9.58,9.58,0.0
2001-05-16,9.58,9.45,0.013756613756613856
2001-05-17,9.45,9.42,0.0031847133757960666
2001-05-18,9.42,9.52,-0.010504201680672232
2001-05-21,9.52,9.59,-0.007299270072992692
2001-05-22,9.59,9.26,0.0356371490280778
2001-05-23,9.26,9.72,-0.0473251028806585
2001-05-24,9.72,9.35,0.039572192513369187
2001-05-25,9.35,9.41,-0.006376195536663132
2001-05-29,9.41,9.4,0.0010638297872340718
2001-05-30,9.4,9.55,-0.015706806282722585
2001-05-31,9.55,9.61,-0.006243496357960288
2001-06-01,9.61,9.9,-0.02929292929292937
2001-06-04,9.9,10.71,-0.0756302521008404
2001-06-05,10.71,10.47,0.022922636103151817
2001-06-06,10.47,10.2,0.026470588235294246
2001-06-07,10.2,10.26,-0.005847953216374324
2001-06-08,10.26,9.99,0.027027027027026973
2001-06-11,9.99,9.86,0.013184584178498993
2001-06-12,9.86,10.05,-0.01890547263681608
2001-06-13,10.05,9.95,0.01005025125628145
2001-06-14,9.95,10.15,-0.019704433497537033
2001-06-15,10.15,10.0,0.015000000000000124
2001-06-18,10.0,9.79,0.021450459652706977
2001-06-19,9.79,10.09,-0.0297324083250744
2001-06-20,10.09,10.24,-0.0146484375
2001-06-21,10.24,9.85,0.039593908629441676
2001-06-22,9.85,9.7,0.015463917525773141
2001-06-25,9.7,10.04,-0.03386454183266929
2001-06-26,10.04,10.01,0.0029970029970030065
2001-06-27,10.01,10.54,-0.050284629981024564
2001-06-28,10.54,9.85,0.07005076142131972
2001-06-29,9.85,13.743333333333334,-0.28328886732961445
2001-07-02,10.17,13.543333333333333,-0.24907703667240955
2001-07-03,9.97,13.293333333333333,-0.2499999999999999
2001-07-05,9.72,13.283333333333333,-0.2682559598494353
2001-07-06,9.71,13.233333333333333,-0.2662468513853903
2001-07-09,9.66,12.983333333333333,-0.25596919127086004
2001-07-10,9.41,13.073333333333334,-0.28021417644059154
2001-07-11,9.5,13.423333333333334,-0.29227712937670725
2001-07-12,9.85,13.573333333333334,-0.2743123772102162
2001-07-13,10.0,13.273333333333333,-0.24660974384731293
2001-07-16,9.7,13.553333333333333,-0.2843089030988687
2001-07-17,9.98,13.623333333333333,-0.2674333251773917
2001-07-18,10.05,13.723333333333333,-0.2676706339567646
2001-07-19,10.15,13.573333333333334,-0.2522102161100197
2001-07-20,10.0,13.633333333333333,-0.26650366748166254
2001-07-23,10.06,13.263333333333334,-0.24151796933902991
2001-07-24,9.69,13.263333333333334,-0.26941442573510943
2001-07-25,9.69,13.043333333333333,-0.2570917454638385
2001-07-26,9.47,12.873333333333333,-0.26437079233557736
2001-07-27,9.3,13.703333333333333,-0.3213330090002432
2001-07-30,10.13,14.723333333333333,-0.31197645460719936
2001-07-31,11.15,14.383333333333333,-0.22479721900347616
2001-08-01,10.81,14.103333333333333,-0.23351453557078705
2001-08-02,10.53,14.083333333333334,-0.25230769230769234
2001-08-03,10.51,14.023333333333333,-0.2505348229141906
2001-08-06,10.45,14.023333333333333,-0.25481340622771576
2001-08-07,10.45,14.023333333333333,-0.25481340622771576
2001-08-08,10.45,14.183333333333334,-0.2632197414806111
2001-08-09,10.61,14.173333333333334,-0.2514111006585137
2001-08-10,10.6,14.643333333333333,-0.2761211017527885
2001-08-13,11.07,14.623333333333333,-0.2429906542056074
2001-08-14,11.05,14.423333333333334,-0.23388028657268312
2001-08-15,10.85,14.513333333333334,-0.252411575562701
2001-08-16,10.94,14.423333333333334,-0.241506817656575
2001-08-17,10.85,15.463333333333333,-0.2983401595171373
2001-08-20,11.89,15.323333333333334,-0.22405916902327605
2001-08-21,11.75,15.763333333333334,-0.25459928103193064
2001-08-22,12.19,15.653333333333334,-0.2212521294718911
2001-08-23,12.08,15.573333333333334,-0.22431506849315075
2001-08-24,12.0,15.513333333333334,-0.22647185217017618
2001-08-27,11.94,15.523333333333333,-0.23083530169637112
2001-08-28,11.95,15.623333333333333,-0.23511841263068067
2001-08-29,12.05,15.723333333333333,-0.23362306550773793
2001-08-30,12.15,15.573333333333334,-0.21982020547945202
2001-08-31,12.0,15.613333333333333,-0.23142613151152858
2001-09-04,12.04,15.573333333333334,-0.22688356164383572
2001-09-05,12.0,15.473333333333333,-0.22447221025420072
2001-09-06,11.9,14.973333333333333,-0.20525378450578802
2001-09-07,11.4,14.923333333333334,-0.23609559973196337
2001-09-10,11.35,14.473333333333333,-0.21579917088899125
2001-09-17,10.9,14.293333333333333,-0.23740671641791045
2001-09-18,10.72,13.573333333333334,-0.21021611001964635
2001-09-19,10.0,13.473333333333333,-0.25779317169717963
2001-09-20,9.9,13.073333333333334,-0.242733299337073
2001-09-21,9.5,13.773333333333333,-0.31026137463697967
2001-09-24,10.2,14.073333333333334,-0.27522501184272863
2001-09-25,10.5,14.173333333333334,-0.2591721542803387
2001-09-26,10.6,15.473333333333333,-0.31495045239121067
2001-09-27,11.9,15.633333333333333,-0.23880597014925364
2001-09-28,12.06,,
2001-10-01,11.5,,
2001-10-02,11.82,,
2001-10-03,12.13,,
2001-10-04,11.79,,
2001-10-05,11.65,,
2001-10-08,11.2,,
2001-10-09,11.02,,
2001-10-10,11.61,,
2001-10-11,11.53,,
2001-10-12,11.63,,
2001-10-15,11.5,,
2001-10-16,11.59,,
2001-10-17,11.5,,
2001-10-18,11.2,,
2001-10-19,10.22,,
2001-10-22,10.98,,
2001-10-23,10.8,,
2001-10-24,10.7,,
2001-10-25,11.13,,
2001-10-26,11.2,,
2001-10-29,11.48,,
2001-10-30,11.3,,
2001-10-31,11.55,,
2001-11-01,11.63,,
2001-11-02,12.05,,
2001-11-05,12.27,,
2001-11-06,12.54,,
2001-11-07,12.5,,
2001-11-08,12.27,,
2001-11-09,12.15,,
2001-11-12,12.2,,
2001-11-13,12.22,,
2001-11-14,12.21,,
2001-11-15,12.15,,
2001-11-16,11.75,,
2001-11-19,12.1,,
2001-11-20,12.88,,
2001-11-21,12.65,,
2001-11-23,12.68,,
2001-11-26,12.75,,
2001-11-27,12.55,,
2001-11-28,12.5,,
2001-11-29,12.58,,
2001-11-30,12.58,,
2001-12-03,12.53,,
2001-12-04,12.89,,
2001-12-05,13.06,,
2001-12-06,12.7,,
2001-12-07,12.3,,
2001-12-10,11.89,,
2001-12-11,11.66,,
2001-12-12,11.41,,
2001-12-13,11.94,,
2001-12-14,11.5,,
2001-12-17,11.69,,
2001-12-18,11.98,,
2001-12-19,11.75,,
2001-12-20,11.82,,
2001-12-21,11.58,,
2001-12-24,11.65,,
2001-12-26,11.54,,
2001-12-27,11.94,,
2001-12-28,12.12,12.145075744998122,-0.002064684117630944
2001-12-31,11.79,11.855075744998123,-0.005489272814269475
2002-01-02,11.5,11.855075744998123,-0.029951368733172057
2002-01-03,11.5,11.905075744998125,-0.03402546558078945
2002-01-04,11.55,11.835075744998123,-0.02408736125906119
2002-01-07,11.48,11.815075744998122,-0.0283600166626079
2002-01-08,11.46,12.435075744998121,-0.07841333378209092
2002-01-09,12.08,12.675075744998125,-0.046948496164447406
2002-01-10,12.32,13.155075744998125,-0.06347935665179583
2002-01-11,12.8,13.025075744998123,-0.01728018703342704
2002-01-14,12.67,13.30507574499812,-0.04773183987598639
2002-01-15,12.95,13.255075744998123,-0.02301576776075731
2002-01-16,12.9,13.075075744998122,-0.01339003677015771
2002-01-17,12.72,13.355075744998123,-0.04755313688400287
2002-01-18,13.0,13.155075744998125,-0.011788282181278142
2002-01-22,12.8,13.065075744998122,-0.020288879312437502
2002-01-23,12.71,13.45507574499812,-0.05537506879328413
2002-01-24,13.1,13.265075744998121,-0.012444387666641687
2002-01-25,12.91,13.355075744998123,-0.03332633625569792
2002-01-28,13.0,13.20507574499812,-0.0155300695700894
2002-01-29,12.85,13.105075744998123,-0.019463889409069512
2002-01-30,12.75,12.80507574499812,-0.004301087013845573
2002-01-31,12.45,13.235075744998124,-0.059317812766944256
2002-02-01,12.88,12.445075744998125,0.03494749762183491
2002-02-04,12.09,13.325075744998122,-0.09268808437818721
2002-02-05,12.97,13.155075744998125,-0.014068770760859772
2002-02-06,12.8,13.565075744998122,-0.056400403461088655
2002-02-07,13.21,13.525075744998123,-0.02329567323233983
2002-02-08,13.17,13.755075744998123,-0.04253526158959031
2002-02-11,13.4,13.95507574499812,-0.039775903416151226
2002-02-12,13.6,13.845075744998123,-0.017701293189866685
2002-02-13,13.49,13.555075744998122,-0.004800839642827959
2002-02-14,13.2,13.30507574499812,-0.007897418023916414
2002-02-15,12.95,13.155075744998125,-0.015589096480580933
2002-02-19,12.8,13.145075744998122,-0.026251331806089295
2002-02-20,12.79,13.385075744998122,-0.044458152970893505
2002-02-21,13.03,13.46507574499812,-0.032311422025215086
2002-02-22,13.11,13.255075744998123,-0.010944920103747369
2002-02-25,12.9,13.855075744998123,-0.06893327489334866
2002-02-26,13.5,13.355075744998123,0.010851623590091286
2002-02-27,13.0,13.45507574499812,-0.033821864226018516
2002-02-28,13.1,13.855075744998123,-0.054498131868439326
2002-03-01,13.5,12.80507574499812,0.054269437279457655
2002-03-04,12.45,12.80507574499812,-0.027729296731166975
2002-03-05,12.45,12.915075744998122,-0.03601029945010126
2002-03-06,12.56,12.835075744998123,-0.021431563822700506
2002-03-07,12.48,13.195075744998125,-0.054192621461016555
2002-03-08,12.84,13.255075744998123,-0.03131447552495159
2002-03-11,12.9,13.255075744998123,-0.026787907653572862
2002-03-12,12.9,13.525075744998123,-0.04621606242976417
2002-03-13,13.17,13.495075744998124,-0.024088471316554894
2002-03-14,13.14,13.275075744998123,-0.01017513930562819
2002-03-15,12.92,13.685075744998121,-0.05590584657726538
2002-03-18,13.33,13.405075744998122,-0.005600546123443961
2002-03-19,13.05,13.255075744998123,-0.015471487975125986
2002-03-20,12.9,13.355075744998123,-0.034075115236135045
2002-03-21,13.0,13.105075744998123,-0.00801794259283295
2002-03-22,12.75,12.935075744998121,-0.014308052665999105
2002-03-25,12.58,13.365075744998123,-0.05874083768600691
2002-03-26,13.01,13.625075744998123,-0.045142922983303246
2002-03-27,13.27,13.885075744998122,-0.04429761538893251
2002-03-28,13.53,16.478850977821427,-0.17894760877382954
2002-04-01,13.57,16.528850977821424,-0.17901129254487436
2002-04-02,13.62,16.908850977821427,-0.19450469946983762
2002-04-03,14.0,16.888850977821427,-0.17105077080821474
2002-04-04,13.98,17.248850977821423,-0.1895112307494865
2002-04-05,14.34,17.308850977821425,-0.17152212943687262
2002-04-08,14.4,17.878850977821426,-0.1945791137325834
2002-04-09,14.97,17.598850977821424,-0.1493762849139627
2002-04-10,14.69,17.388850977821427,-0.15520582592050913
2002-04-11,14.48,17.458850977821427,-0.1706212500241604
2002-04-12,14.55,17.218850977821425,-0.1549958810410179
2002-04-15,14.31,17.388850977821427,-0.1770589087081338
2002-04-16,14.48,17.928850977821423,-0.19236319059641716
2002-04-17,15.02,18.698850977821426,-0.19674208763869427
2002-04-18,15.79,18.898850977821425,-0.16449947044239832
2002-04-19,15.99,18.658850977821427,-0.1430340475409615
2002-04-22,15.75,18.378850977821426,-0.1430367426665452
2002-04-23,15.47,18.628850977821426,-0.16956767658843774
2002-04-24,15.72,19.458850977821427,-0.19214140557851278
2002-04-25,16.55,19.298850977821427,-0.1424359917064728
2002-04-26,16.39,18.768850977821426,-0.12674462494440608
2002-04-29,15.86,19.258850977821425,-0.17648254206523306
2002-04-30,16.35,19.548850977821427,-0.16363370826503243
2002-05-01,16.64,19.708850977821427,-0.15570927910890575
2002-05-02,16.8,19.478850977821427,-0.1375261292810115
2002-05-03,16.57,19.538850977821422,-0.1519460372153597
2002-05-06,16.63,19.098850977821428,-0.1292669899717206
2002-05-07,16.19,19.038850977821422,-0.14963355620252927
2002-05-08,16.13,18.928850977821423,-0.14786164152809822
2002-05-09,16.02,18.658850977821427,-0.14142623149507216
2002-05-10,15.75,18.298850977821427,-0.13929021996576096
2002-05-13,15.39,18.238850977821425,-0.15619684492656072
2002-05-14,15.33,18.308850977821425,-0.1627000504526407
2002-05-15,15.4,18.228850977821427,-0.15518536967926377
2002-05-16,15.32,18.348850977821424,-0.16507033500258128
2002-05-17,15.44,17.428850977821423,-0.11411257003415076
2002-05-20,14.52,17.388850977821427,-0.16498220506234118
2002-05-21,14.48,17.368850977821428,-0.16632366651716046
2002-05-22,14.46,17.808850977821425,-0.1880441911716807
2002-05-23,14.9,17.738850977821425,-0.16003578706257748
2002-05-24,14.83,17.718850977821425,-0.16303827948196992
2002-05-28,14.81,17.718850977821425,-0.1641670208447723
2002-05-29,14.81,18.148850977821425,-0.1839703781744434
2002-05-30,15.24,18.128850977821426,-0.15935102458261718
2002-05-31,15.22,18.068850977821427,-0.15766641616106314
2002-06-03,15.16,17.898850977821425,-0.15301825693812143
2002-06-04,14.99,18.038850977821426,-0.1690158082446579
2002-06-05,15.13,17.968850977821425,-0.1579873404996991
2002-06-06,15.06,18.298850977821427,-0.17699750556726102
2002-06-07,15.39,18.398850977821425,-0.16353472189368734
2002-06-10,15.49,19.558850977821425,-0.2080311866190534
2002-06-11,16.65,19.908850977821427,-0.16368855146144834
2002-06-12,17.0,19.418850977821428,-0.12456200320935751
2002-06-13,16.51,19.298850977821427,-0.14450865396216706
2002-06-14,16.39,19.858850977821422,-0.17467531136093783
2002-06-17,16.95,19.618850977821428,-0.13603502982098648
2002-06-18,16.71,19.998850977821423,-0.16445199684065515
2002-06-19,17.09,19.668850977821428,-0.13111345348690362
2002-06-20,16.76,19.458850977821427,-0.13869528991704028
2002-06-21,16.55,18.498850977821423,-0.10534983930396169
2002-06-24,15.59,17.828850977821425,-0.12557460829116196
2002-06-25,14.92,18.108850977821422,-0.17609350155495374
2002-06-26,15.2,18.358850977821422,-0.17206147496036117
2002-06-27,15.45,18.538850977821426,-0.16661501737711304
2002-06-28,15.63,17.779549985970668,-0.12090013457409299
2002-07-01,15.04,16.93954998597067,-0.11213698047137488
2002-07-02,14.2,16.74954998597067,-0.15221602897428055
2002-07-03,14.01,17.519549985970674,-0.2003219254365013
2002-07-05,14.78,17.519549985970674,-0.1563710248359378
2002-07-08,14.78,16.239549985970672,-0.08987625810022914
2002-07-09,13.5,16.63954998597067,-0.18867998164720345
2002-07-10,13.9,16.33954998597067,-0.14930337665757598
2002-07-11,13.6,16.739549985970672,-0.18755283078708285
2002-07-12,14.0,16.289549985970673,-0.14055329876777078
2002-07-15,13.55,16.039549985970673,-0.1552132066141637
2002-07-16,13.3,16.649549985970673,-0.20117961078786428
2002-07-17,13.91,16.409549985970674,-0.15232288442447606
2002-07-18,13.67,16.16954998597067,-0.1545837693775879
2002-07-19,13.43,15.119549985970671,-0.11174604981883673
2002-07-22,12.38,15.07954998597067,-0.1790205933520701
2002-07-23,12.34,16.04954998597067,-0.23113109023077194
2002-07-24,13.31,15.67954998597067,-0.15112359653758123
2002-07-25,12.94,15.749549985970672,-0.17838922308722172
2002-07-26,13.01,15.119549985970671,-0.13952465436657235
2002-07-29,12.38,14.889549985970673,-0.16854438101455294
2002-07-30,12.15,15.049549985970673,-0.19266688961953415
2002-07-31,12.31,15.16954998597067,-0.18850592065125737
2002-08-01,12.43,14.819549985970673,-0.16124308688406896
2002-08-02,12.08,14.08954998597067,-0.14262698155524
2002-08-05,11.35,14.73954998597067,-0.22996292215141556
2002-08-06,12.0,14.73954998597067,-0.18586388245083574
2002-08-07,12.0,15.289549985970673,-0.2151502162581035
2002-08-08,12.55,15.459549985970671,-0.18820405436193466
2002-08-09,12.72,15.559549985970673,-0.1824956369902062
2002-08-12,12.82,15.08954998597067,-0.15040541222771764
2002-08-13,12.35,15.68954998597067,-0.21285186566579917
2002-08-14,12.95,15.549549985970673,-0.16717847065130986
2002-08-15,12.81,15.48954998597067,-0.17299082209603345
2002-08-16,12.75,15.639549985970673,-0.18475915154609435
2002-08-19,12.9,15.68954998597067,-0.17779668559423556
2002-08-20,12.95,15.67954998597067,-0.17408343915564828
2002-08-21,12.94,16.409549985970674,-0.21143480405842707
