CHRW,dcf,Deviation
57.06,58.92947959641669,-0.03172401333288488
57.45,58.81947959641669,-0.02328275608375352
57.34,58.949479596416694,-0.027302693890355
57.47,58.93947959641669,-0.024932008332595235
57.46,58.71947959641669,-0.02144909330043765
57.24,58.74947959641669,-0.02569349731752779
57.27,58.21947959641669,-0.01630862390042942
56.74,57.99947959641669,-0.021715360295999964
56.52,58.879479596416694,-0.04007303754363145
57.4,59.02947959641669,-0.027604505537867086
57.55,59.09947959641669,-0.026218159736733804
57.62,60.04947959641669,-0.040457962545967896
58.57,60.519479596416694,-0.032212431590904145
59.04,60.53947959641669,-0.024768623820569546
59.06,60.74947959641669,-0.02781060196137619
59.27,60.05947959641669,-0.013144962322713671
58.58,60.78447069278335,-0.036267004839528494
59.1,60.28447069278335,-0.01964802343242844
58.6,61.554470692783354,-0.04799766222552759
59.87,61.584470692783356,-0.027839334713714803
59.9,61.99447069278335,-0.033784798376013336
60.31,61.67447069278335,-0.022123751974786
59.99,61.054470692783354,-0.01743477063521859
59.37,60.68447069278335,-0.021660742489423623
59.0,60.584470692783356,-0.026153083037038005
58.9,61.624470692783355,-0.044210857507655854
59.94,62.04447069278335,-0.033918746816356204
60.36,62.584470692783356,-0.03554349294896031
60.9,63.374470692783355,-0.03904522855549675
61.69,63.084470692783356,-0.022104817199375848
61.4,62.404470692783356,-0.01609613352428474
60.72,61.53447069278335,-0.013236007129234562
59.85,62.664470692783354,-0.04491334023359872
60.98,59.234470692783354,0.029468133787668105
57.55,60.78447069278335,-0.053212122371370185
59.1,61.094470692783354,-0.032645682500674233
59.41,61.99447069278335,-0.04168872907377219
60.31,63.25447069278335,-0.04654960606791192
61.57,63.164470692783354,-0.02524315766910279
61.48,63.71447069278335,-0.035070066006786194
62.03,64.60447069278335,-0.03984972967313438
62.92,63.904470692783356,-0.015405349298895477
62.22,63.18447069278335,-0.015264362939318099
61.5,63.164470692783354,-0.02635137561555667
61.48,63.06447069278335,-0.02512461732220117
61.38,63.07447069278335,-0.026864604239591694
61.39,61.554470692783354,-0.0026719536523061027
59.87,61.21447069278335,-0.02196328217115262
59.53,60.844470692783354,-0.021603782197734844
59.16,61.49447069278335,-0.037962286145139856
59.81,61.75447069278335,-0.03148712426759703
60.07,61.904470692783356,-0.02963389674854633
60.22,62.664470692783354,-0.03900887800947894
60.98,63.164470692783354,-0.03458385178921375
61.48,62.514470692783355,-0.016547699777657687
60.83,63.414470692783354,-0.040755219818896515
61.73,63.654470692783356,-0.03023307981102319
61.97,63.42447069278335,-0.02293232685895863
61.74,62.68447069278335,-0.015067060188036052
61.0,62.70447069278335,-0.02718260235596759
61.02,63.594470692783354,-0.04048261845310863
61.91,62.32447069278335,-0.006650207986946377
60.64,62.28447069278335,-0.026402579559432482
60.6,63.624470692783355,-0.04753628061421977
61.94,63.944470692783355,-0.031347052701611866
62.26,63.594470692783354,-0.020984067926754335
61.91,63.32447069278335,-0.02233687352312208
61.64,63.20447069278335,-0.02475253214899531
61.52,63.874470692783355,-0.03686090338200432
62.19,65.23447069278335,-0.04666966192032196
63.55,65.31447069278335,-0.027015004088187577
63.63,65.44447069278336,-0.02772534751332989
63.76,65.28447069278336,-0.023351199398663036
63.6,65.00447069278336,-0.02160575538597953
63.32,64.67447069278336,-0.020942895678533913
62.99,64.48447069278335,-0.023175668137268235
62.8,63.834470692783356,-0.01620551845353213
62.15,64.90447069278335,-0.04243884378660556
63.22,64.45684586220098,-0.019188743191765334
63.16,63.63684586220098,-0.007493235337803217
62.34,64.33684586220097,-0.03103736024731285
63.04,64.44684586220099,-0.02182955338433601
63.15,64.50684586220098,-0.021034137447976664
63.21,65.50684586220098,-0.035062684395346655
64.21,65.67684586220098,-0.022334292138185607
64.38,65.83684586220099,-0.022128123592831672
64.54,66.09684586220098,-0.023554011419042453
64.8,66.64684586220098,-0.027710926725917684
65.35,66.02684586220099,-0.010251070657132044
64.73,66.17684586220098,-0.02186332460168494
64.88,66.80684586220099,-0.028842042119087585
65.51,67.36684586220098,-0.027563200242433084
66.07,67.04684586220098,-0.014569602039276597
65.75,68.50684586220098,-0.040241903236156396
67.21,68.48684586220098,-0.018643665745244897
67.19,68.80684586220099,-0.023498328428526394
67.51,69.21684586220098,-0.024659399614929245
67.92,68.43684586220098,-0.007552157842599327
67.14,67.44684586220099,-0.0045494471724873975
66.15,68.18684586220098,-0.029871536605714955
66.89,67.32684586220098,-0.0064884349861730195
66.03,68.30684586220099,-0.03333261598397019
67.01,61.79684586220098,0.0843595504764707
60.5,61.22684586220098,-0.011871358910711227
59.93,61.01684586220098,-0.017812226227745143
59.72,60.63684586220098,-0.01512027628027579
59.34,60.42684586220098,-0.01798614252809827
59.13,60.10684586220098,-0.016251823701420975
58.81,59.37684586220098,-0.009546580893105783
58.08,59.07684586220098,-0.01687371503424817
57.78,59.66684586220098,-0.03162302003626272
58.37,59.76684586220098,-0.02337158406220008
58.47,58.81684586220098,-0.005897049682221822
57.52,59.26684586220098,-0.029474250515414635
57.97,58.06684586220098,-0.0016678340413186499
56.77,57.27684586220098,-0.008849053305420629
55.98,58.48684586220098,-0.04286170377707299
57.19,58.31684586220098,-0.019322819084962917
57.02,58.35684586220098,-0.0229081240161213
57.06,58.35684586220098,-0.022222686011222015
57.06,58.83684586220098,-0.030199543095196568
57.54,58.52684586220098,-0.01686142226978138
57.23,58.22684586220098,-0.017120038831574536
56.93,58.29684586220098,-0.02344630900669753
57.0,58.29684586220098,-0.02224555793749794
57.0,58.64684586220098,-0.0280807234897249
57.35,60.36684586220098,-0.049975211046929924
59.07,60.49684586220098,-0.02358545874360174
59.2,60.63684586220098,-0.023695920224251932
59.34,60.48684586220098,-0.01896025236319443
59.19,60.33684586220098,-0.01900738836796645
59.04,59.98684586220098,-0.01578422483449171
58.69,58.73684586220098,-0.000797554950616286
57.44,59.39684586220098,-0.03294528242696271
58.1,59.86684586220098,-0.029512927176217563
58.57,60.30684586220098,-0.028800144284939266
59.01,60.44684586220098,-0.023770402602586116
59.15,60.75684586220098,-0.026447157343312044
59.46,59.59508370153712,-0.0022666920347598207
58.6,59.63508370153712,-0.01735695897934053
58.64,59.13508370153712,-0.008372080845203023
58.14,59.49508370153712,-0.022776397934576087
58.5,59.97508370153712,-0.02459494194085332
58.98,60.80508370153712,-0.030015314352589084
59.81,61.255083701537124,-0.023591245235713543
60.26,61.685083701537124,-0.023102565742350034
60.69,61.58508370153712,-0.014534098969078535
60.59,59.99508370153712,0.00991608414820222
59.0,58.505083701537124,0.008459372539106003
57.51,58.16508370153712,-0.011262490481378062
57.17,57.575083701537125,-0.007035746637157003
56.58,57.24508370153712,-0.011618180261639854
56.25,57.325083701537125,-0.01875415842625794
56.33,58.005083701537124,-0.028878222297828327
57.01,58.40508370153712,-0.023886340248501448
57.41,58.64508370153712,-0.021060311002757626
57.65,59.19508370153712,-0.026101554469075028
58.2,59.435083701537124,-0.02078038129363613
58.44,59.83508370153712,-0.02331548007011952
58.84,60.38508370153712,-0.025587174958205505
59.39,59.89508370153712,-0.00843280734115004
58.9,60.365083701537124,-0.0242703830045351
59.37,61.46508370153712,-0.03408575365666877
60.47,61.365083701537124,-0.01458620517639253
60.37,62.55508370153712,-0.03493055355760688
61.56,58.255083701537124,0.05673180928543875
57.26,56.99508370153712,0.004648055257715722
56.0,57.99508370153712,-0.03440091080486263
57.0,57.06508370153712,-0.001140517060791879
56.07,57.865083701537124,-0.031021880324169304
56.87,58.65508370153712,-0.030433571804626802
57.66,58.865083701537124,-0.020471961063493027
57.87,59.31508370153712,-0.02436283675849682
58.32,59.19508370153712,-0.01478304694946142
58.2,60.865083701537124,-0.043786741748451985
59.87,60.10508370153712,-0.0039112116157173915
59.11,60.48508370153712,-0.02273426136471024
59.49,59.69508370153712,-0.003435520797030689
58.7,58.865083701537124,-0.00280444180414563
57.87,58.66508370153712,-0.013552928784388518
57.67,58.46508370153712,-0.013599291255546597
57.47,57.69508370153712,-0.003901263107641939
56.7,58.03508370153712,-0.0230047691221259
57.04,57.49508370153712,-0.007915175911378913
56.5,57.255083701537124,-0.013188063883956103
56.26,57.30508370153712,-0.018237190036755724
56.31,58.15508370153712,-0.03172695462027775
57.16,57.80508370153712,-0.011159636146672924
56.81,57.49508370153712,-0.011915517943994258
56.5,57.01508370153712,-0.009034165489144708
56.02,57.71508370153712,-0.029369856072685052
56.72,57.49508370153712,-0.013480869174148147
56.5,57.89508370153712,-0.024096755930591685
56.9,58.325083701537125,-0.02443346174742944
57.33,57.52508370153712,-0.0033912806202819334
56.53,56.41508370153712,0.002036978249839061
55.42,55.78508370153712,-0.006544468114279445
54.79,55.325083701537125,-0.009671629317792751
54.33,55.69508370153712,-0.024509949726486346
54.7,56.115083701537124,-0.025217528126013633
55.12,56.72508370153712,-0.02829583663520674
55.73,57.30508370153712,-0.02748593318073933
56.31,57.45644739634702,-0.01995332897000368
56.52,57.39644739634702,-0.015270063498787234
56.46,57.30644739634702,-0.014770543888242726
56.37,58.33644739634702,-0.03370872728993368
57.4,58.94644739634702,-0.026234785379837033
58.01,59.32644739634702,-0.02218989091917345
58.39,59.07644739634702,-0.011619645841964843
58.14,59.81644739634702,-0.028026528978539855
58.88,58.76644739634702,0.0019322693251666578
57.83,60.87644739634702,-0.050043120560445575
59.94,61.16644739634702,-0.02005098299072161
60.23,60.98644739634702,-0.012403532729672206
60.05,61.63644739634702,-0.025738787087216997
60.7,61.53644739634702,-0.013592715077612283
60.6,61.47644739634702,-0.014256637028754127
60.54,60.81644739634702,-0.004545602516789371
59.88,60.21644739634702,-0.005587300661105243
59.28,60.11644739634702,-0.013913786202839451
59.18,60.32644739634702,-0.019004059509999283
59.39,60.01644739634702,-0.010437928659955076
59.08,60.13644739634702,-0.01756750593170553
59.2,60.55644739634702,-0.022399718851882966
59.62,62.00644739634702,-0.0384870847557639
61.07,60.64644739634702,0.00698396397211698
59.71,60.596447396347024,-0.014628702414664407
59.66,60.51644739634702,-0.014152307896360794
59.58,57.24644739634702,0.0407632737014505
56.31,57.66644739634702,-0.023522298625820004
56.73,57.72644739634702,-0.017261540269496667
56.79,57.99644739634702,-0.020802091343667617
57.06,57.37644739634702,-0.005515283896213585
56.44,56.65644739634702,-0.003820348897502157
55.72,56.81644739634702,-0.019298063264996057
55.88,57.06644739634702,-0.020790630054587367
56.13,56.95644739634702,-0.01451016406616723
56.02,57.39644739634702,-0.023981404055238076
56.46,57.53644739634702,-0.018708965274337852
56.6,57.85644739634702,-0.021716635792372374
56.92,58.13644739634702,-0.020924006381983662
57.2,59.76644739634702,-0.04294127404507364
58.83,58.54644739634702,0.004843207679765538
57.61,58.40644739634702,-0.013636292427483543
57.47,58.36644739634702,-0.015358950841389163
57.43,57.80644739634702,-0.0065122043180741995
56.87,58.38644739634702,-0.025972592338986966
57.45,58.44644739634702,-0.017048895882237902
57.51,58.78644739634702,-0.02171329367364261
57.85,58.63644739634702,-0.013412262019066645
57.7,59.35644739634702,-0.027906781301890393
58.42,60.15644739634702,-0.028865524337005066
59.22,60.93644739634702,-0.028167828445639254
60.0,60.56644739634702,-0.009352494998430272
59.63,60.06644739634702,-0.007266076408134037
59.13,60.96644739634702,-0.030122263552739947
60.03,61.32644739634702,-0.021140102702643215
60.39,62.73644739634702,-0.037401661932225494
61.8,62.55644739634702,-0.012092237136714257
61.62,63.026447396347024,-0.022315193929660415
62.09,62.57644739634702,-0.007773649936787752
61.64,62.64644739634702,-0.0160655142977143
61.71,61.90644739634702,-0.003173294618075806
60.97,61.85644739634702,-0.014330719491002841
60.92,61.38644739634702,-0.007598540331473558
60.45,60.526447396347024,-0.0012630411933219898
59.59,60.67646358349488,-0.017905848814010583
59.86,59.93646358349488,-0.0012757439949449
59.12,58.57646358349488,0.00927909237351554
57.76,59.29646358349488,-0.02591155510195642
58.48,59.10646358349488,-0.010598901465487365
58.29,58.596463583494874,-0.00523006961091077
57.78,58.81646358349488,-0.017621997657569666
58.0,59.36646358349488,-0.02301743275600443
58.55,59.71646358349488,-0.019533366738369362
58.9,60.27646358349487,-0.022835838429509092
59.46,59.586463583494876,-0.0021223542376813676
58.77,59.806463583494875,-0.01733029377414841
58.99,60.32646358349488,-0.0221538526229893
59.51,61.02646358349487,-0.02484927840231288
60.21,61.376463583494875,-0.0190050634296981
60.56,61.53646358349488,-0.015868048416041614
60.72,61.71646358349488,-0.016145830879418233
60.9,61.93646358349488,-0.016734303567358944
61.12,61.57646358349488,-0.007412955485433748
60.76,61.61646358349488,-0.0138999146280816
60.8,61.726463583494876,-0.015009179689059793
60.91,61.086463583494876,-0.002888751011976387
60.27,60.556463583494875,-0.004730520353122936
59.74,60.75646358349488,-0.016730130813127353
59.94,62.54646358349488,-0.041672437323581724
61.73,61.74646358349488,-0.0002666320067483685
60.93,60.916463583494874,0.0002222127764619497
60.1,60.416463583494874,-0.005238035540718555
59.6,60.476463583494876,-0.014492639475931268
59.66,60.126463583494875,-0.0077580412300005674
59.31,59.736463583494874,-0.007139083198301366
58.92,60.516463583494875,-0.02638064898310233
59.7,60.736463583494874,-0.017064931382941628
59.92,60.79646358349488,-0.01441635798916463
59.98,60.89646358349488,-0.015049537026699755
60.08,59.766463583494875,0.005246025909950491
58.95,58.476463583494876,0.008097897640971352
57.66,58.92646358349488,-0.021492272002720636
58.11,59.49646358349488,-0.023303294010898257
58.68,59.60646358349488,-0.015543005368824137
58.79,59.346463583494874,-0.009376524731115277
58.53,59.516463583494875,-0.016574633708049125
58.7,59.46646358349488,-0.012889005622786165
58.65,59.29646358349488,-0.010902228302107742
58.48,58.95646358349488,-0.008081617426393128
58.14,59.06646358349488,-0.015685103310531745
58.25,59.086463583494876,-0.014156602591605005
58.27,58.70646358349488,-0.00743467681159371
57.89,58.726463583494876,-0.014243384199452591
57.91,58.53646358349488,-0.010702108483224504
57.72,58.18646358349488,-0.008016702764991446
57.37,57.946463583494875,-0.009948209913867356
57.13,57.21646358349488,-0.001511166158822519
56.4,57.016463583494875,-0.01081202769779166
56.2,57.18646358349488,-0.01724994905576893
56.37,57.306463583494875,-0.01634132565396329
56.49,57.29646358349488,-0.014075276780732948
56.48,57.35646358349488,-0.01528099064578825
56.54,57.85646358349488,-0.022753958710162836
57.04,57.85646358349488,-0.014111881938940307
57.04,57.946463583494875,-0.015643121727156872
57.13,58.53646358349488,-0.02402713620526009
57.72,59.03646358349488,-0.022299160613389657
58.22,59.166463583494874,-0.015996622515037418
58.35,58.85162083015024,-0.008523483687865596
57.82,58.31162083015024,-0.008430923770447518
57.28,57.641620830150245,-0.006273606205762561
56.61,57.711620830150245,-0.019088371012701222
56.68,57.30162083015024,-0.010848224206306711
56.27,57.58162083015024,-0.022778463183923847
56.55,58.73162083015024,-0.03714559209015211
57.7,58.48162083015024,-0.013365238840084892
57.45,58.77162083015024,-0.022487398024460092
57.74,60.37162083015024,-0.043590362391529136
59.34,60.55162083015024,-0.02000971755238201
59.52,60.16162083015024,-0.010664952527819627
59.13,60.69162083015024,-0.025730418940705935
59.66,61.26162083015024,-0.026143951277273425
60.23,60.08162083015024,0.0024696266145884938
59.05,58.24162083015024,0.01387975056887969
57.21,58.03162083015024,-0.014158157542333627
57.0,58.48162083015024,-0.025334811332492824
57.45,58.66162083015024,-0.020654404242569147
57.63,59.31162083015024,-0.028352299374280632
58.28,59.571620830150245,-0.021681814463851756
58.54,58.76162083015024,-0.003771523436884694
57.73,59.67162083015024,-0.032538429543867875
58.64,54.19162083015024,0.08208610670258532
53.16,53.51162083015024,-0.006570924683188317
