date,PXD,dcf,Deviation
2010-08-18,58.58,59.70809176135136,-0.018893448577460115
2010-08-19,58.0,59.658091761351365,-0.027793241660899692
2010-08-20,57.95,60.188091761351366,-0.0371849596133651
2010-08-23,58.48,58.948091761351364,-0.007940744939571864
2010-08-24,57.24,59.118091761351366,-0.031768477388155025
2010-08-25,57.41,58.82809176135137,-0.02410569030700771
2010-08-26,57.12,60.658091761351365,-0.05832843827780421
2010-08-27,58.95,59.838091761351365,-0.014841578920886778
2010-08-30,58.13,59.52809176135136,-0.023486251952377746
2010-08-31,57.82,62.088091761351365,-0.06874251793333697
2010-09-01,60.38,62.95809176135136,-0.04094933136035728
2010-09-02,61.25,64.20809176135137,-0.04607038895262616
2010-09-03,62.5,63.53809176135136,-0.016338101012703166
2010-09-07,61.83,64.80809176135136,-0.045952467977576905
2010-09-08,63.1,65.32809176135136,-0.03410618160240697
2010-09-09,63.62,66.47809176135137,-0.04299298739818802
2010-09-10,64.77,66.81809176135137,-0.030651754747297644
2010-09-13,65.11,66.72809176135137,-0.024249033932191022
2010-09-14,65.02,67.05809176135136,-0.030392928098887717
2010-09-15,65.35,66.55809176135136,-0.018150937465020278
2010-09-16,64.85,67.08809176135136,-0.03336049219156223
2010-09-17,65.38,68.59809176135137,-0.04691226357355427
2010-09-20,66.89,68.16809176135136,-0.01874912042170429
2010-09-21,66.46,67.49809176135136,-0.015379571988815344
2010-09-22,65.79,67.73809176135136,-0.028759176863362046
2010-09-23,66.03,66.46809176135136,-0.006591008553762823
2010-09-24,64.76,66.06809176135137,-0.019799145494869164
2010-09-27,64.36,65.96809176135136,-0.024376811855781
2010-09-28,64.26,67.07809176135136,-0.042012103912816845
2010-09-29,65.37,66.73809176135136,-0.02049941383166165
2010-09-30,65.03,66.73481352303335,-0.025546089560060548
2010-10-01,66.06,66.23481352303335,-0.0026392996935449275
2010-10-04,65.56,70.00481352303336,-0.06349296997371334
2010-10-05,69.33,70.21481352303336,-0.012601522081136074
2010-10-06,69.54,69.38481352303336,0.0022366058087788243
2010-10-07,68.71,72.34481352303335,-0.05024290403176024
2010-10-08,71.67,72.24481352303336,-0.007956467668784217
2010-10-11,71.57,72.53481352303336,-0.01330138558537819
2010-10-12,71.86,74.54481352303335,-0.03601610086802065
2010-10-13,73.87,73.58481352303336,0.0038756159499864218
2010-10-14,72.91,74.24481352303336,-0.01797854233439833
2010-10-15,73.57,74.22481352303336,-0.008822029883984395
2010-10-18,73.55,72.20481352303337,0.01863014958881548
2010-10-19,71.53,73.04481352303335,-0.02073813936913793
2010-10-20,72.37,72.51481352303335,-0.001997019863911653
2010-10-21,71.84,73.28481352303336,-0.019715046727645125
2010-10-22,72.61,73.86481352303336,-0.01698797388342521
2010-10-25,73.19,72.67481352303336,0.007088927401283973
2010-10-26,72.0,70.57481352303336,0.020193981476146705
2010-10-27,69.9,69.85481352303336,0.0006468627527256299
2010-10-28,69.18,70.47481352303336,-0.018372713006330588
2010-10-29,69.8,71.67481352303336,-0.02615721521801906
2010-11-01,71.0,73.25481352303336,-0.030780414481901386
2010-11-02,72.58,74.04481352303335,-0.01978279711080222
2010-11-03,73.37,75.91481352303336,-0.03352196238038885
2010-11-04,75.24,76.99481352303336,-0.022791321164878253
2010-11-05,76.32,77.49481352303336,-0.01515989870321044
2010-11-08,76.82,77.62481352303335,-0.010367992997426634
2010-11-09,76.95,78.33481352303336,-0.01767813646005767
2010-11-10,77.66,78.70481352303337,-0.013275090509268561
2010-11-11,78.03,77.67481352303336,0.004572736783736264
2010-11-12,77.0,77.78481352303336,-0.010089546885665102
2010-11-15,77.11,77.01481352303335,0.0012359502362253583
2010-11-16,76.34,77.45481352303337,-0.014393082525488765
2010-11-17,76.78,79.45481352303337,-0.03366458751121426
2010-11-18,78.78,80.73481352303335,-0.02421277064665106
2010-11-19,80.06,80.20481352303337,-0.0018055465335852228
2010-11-22,79.53,78.12481352303335,0.017986429837075546
2010-11-23,77.45,79.92481352303336,-0.030964270217786027
2010-11-24,79.25,78.96481352303336,0.0036115639896174834
2010-11-26,78.29,80.82481352303336,-0.03136182333796511
2010-11-29,80.15,80.78481352303336,-0.007858079945339713
2010-11-30,80.11,84.94481352303336,-0.056917112681898696
2010-12-01,84.27,84.59481352303335,-0.0038396387379577845
2010-12-02,83.92,84.72481352303336,-0.009499147765188787
2010-12-03,84.05,85.46481352303336,-0.016554339320614786
2010-12-06,84.79,85.22481352303336,-0.005101959218905661
2010-12-07,84.55,83.91481352303336,0.007569420109505343
2010-12-08,83.24,83.92481352303336,-0.008159845631893092
2010-12-09,83.25,84.96481352303336,-0.020182631514497285
2010-12-10,84.29,84.87481352303335,-0.006890307015221198
2010-12-13,84.2,85.31481352303337,-0.013067056903692142
2010-12-14,84.64,85.27481352303336,-0.007444326135780832
2010-12-15,84.6,86.04481352303335,-0.01679140745242713
2010-12-16,85.37,85.73481352303335,-0.004255138700865468
2010-12-17,85.06,86.28481352303336,-0.014195006896623896
2010-12-20,85.61,87.93481352303336,-0.02643791952119623
2010-12-21,87.26,88.18481352303336,-0.010487219806750492
2010-12-22,87.51,87.29481352303335,0.0024650545465667584
2010-12-23,86.62,86.73481352303335,-0.001323730557198477
2010-12-27,86.06,86.52481352303336,-0.005372025712712114
2010-12-28,85.85,88.20481352303337,-0.026697109023629984
2010-12-29,87.53,87.61481352303336,-0.0009680272047952743
2010-12-30,86.94,87.49481352303336,-0.006341101840137142
2010-12-31,86.82,89.33555746582996,-0.02815852430083232
2011-01-03,88.38,88.47555746582997,-0.0010800436704438976
2011-01-04,87.52,89.10555746582996,-0.017794147872740584
2011-01-05,88.15,88.93555746582997,-0.008832884036644062
2011-01-06,87.98,88.83555746582996,-0.009630799763473585
2011-01-07,87.88,88.81555746582997,-0.010533711576261928
2011-01-10,87.86,90.82555746582996,-0.03265113420245891
2011-01-11,89.87,92.84555746582997,-0.03204846356730706
2011-01-12,91.89,93.59555746582997,-0.018222632697632468
2011-01-13,92.64,94.36555746582997,-0.018285882181693136
2011-01-14,93.41,94.56555746582997,-0.012219644200241908
2011-01-18,93.61,92.90555746582997,0.007582350866675691
2011-01-19,91.95,91.39555746582997,0.006066405737251701
2011-01-20,90.44,90.80555746582996,-0.004025716883765851
2011-01-21,89.85,91.46555746582996,-0.01766301447879448
2011-01-24,90.51,89.40555746582997,0.012353175411854433
2011-01-25,88.45,92.31555746582997,-0.04187330469472361
2011-01-26,91.36,90.33555746582996,0.01134041304341915
2011-01-27,89.38,92.10555746582996,-0.029591672216316756
2011-01-28,91.15,96.11555746582997,-0.05166236972193872
2011-01-31,95.16,96.48555746582997,-0.01373840293454709
2011-02-01,95.53,96.47555746582997,-0.00980100546363638
2011-02-02,95.52,95.78555746582997,-0.002772416561073965
2011-02-03,94.83,96.70555746582997,-0.01939451583734142
2011-02-04,95.75,95.95555746582997,-0.0021422153261229093
2011-02-07,95.0,94.92555746582997,0.0007842201421552897
2011-02-08,93.97,95.23555746582997,-0.013288707490204499
2011-02-09,94.28,97.28555746582997,-0.03089417940464212
2011-02-10,96.33,97.35555746582996,-0.010534144044010207
2011-02-11,96.4,99.64555746582997,-0.03257102020772895
2011-02-14,98.69,98.71555746582996,-0.00025890008106177476
2011-02-15,97.76,100.81555746582997,-0.0303083923021068
2011-02-16,99.86,101.49555746582996,-0.01611457197405508
2011-02-17,100.54,100.18555746582997,0.003537860577268459
2011-02-18,99.23,99.67555746582997,-0.00447007749099082
2011-02-22,98.72,101.62555746582997,-0.028590814538035136
2011-02-23,100.67,101.35555746582996,-0.006763886292678878
2011-02-24,100.4,103.81555746582997,-0.03290024683395032
2011-02-25,102.86,103.29555746582997,-0.004216613729724594
2011-02-28,102.34,100.22555746582997,0.021096839844377158
2011-03-01,99.27,100.30555746582996,-0.010324028817473407
2011-03-02,99.35,100.97555746582997,-0.01609852430257741
2011-03-03,100.02,100.95555746582997,-0.00926702292884296
2011-03-04,100.0,100.23555746582997,-0.0023500389660652266
2011-03-07,99.28,98.40555746582997,0.008886109247169927
2011-03-08,97.45,98.32555746582996,-0.008904678380636022
2011-03-09,97.37,95.45555746582997,0.020055852011082065
2011-03-10,94.5,96.02555746582996,-0.01588699410959238
2011-03-11,95.07,98.09555746582997,-0.030842961128834778
2011-03-14,97.14,97.90555746582997,-0.007819346374664748
2011-03-15,96.95,96.70555746582997,0.0025276989303990582
2011-03-16,95.75,100.64555746582997,-0.04864156540135467
2011-03-17,99.69,99.67555746582997,0.00014489544415119404
2011-03-18,98.72,101.89555746582997,-0.031164827444953858
2011-03-21,100.94,100.75555746582997,0.0018305941509240142
2011-03-22,99.8,98.95555746582997,0.008533553403118566
2011-03-23,98.0,100.30555746582996,-0.022985341232118373
2011-03-24,99.35,100.99555746582996,-0.016293364848119274
2011-03-25,100.04,100.85555746582996,-0.008086390936922538
2011-03-28,99.9,103.72555746582997,-0.0368815319897432
2011-03-29,102.77,103.76555746582997,-0.009594295931555252
2011-03-30,102.81,102.87555746582997,-0.0006372501636430217
2011-03-31,101.92,108.30344518378514,-0.05894037048362388
2011-04-01,103.81,109.15344518378514,-0.04895351836846018
2011-04-04,104.66,108.52344518378514,-0.035600097078031134
2011-04-05,104.03,106.83344518378513,-0.02624126909847735
2011-04-06,102.34,108.24344518378514,-0.054538592833605404
2011-04-07,103.75,108.87344518378514,-0.0470587219421269
2011-04-08,104.38,106.82344518378514,-0.022873678896812466
2011-04-11,102.33,101.68344518378514,0.006358506195834224
2011-04-12,97.19,101.89344518378513,-0.046160429410366244
2011-04-13,97.4,102.73344518378514,-0.051915373559641265
2011-04-14,98.24,104.53344518378513,-0.06020508721127804
2011-04-15,100.04,102.99344518378514,-0.02867605000022
2011-04-18,98.5,103.81344518378513,-0.0511826302881917
2011-04-19,99.32,106.49344518378514,-0.06736043867681529
2011-04-20,102.0,105.43344518378514,-0.032565047815711345
2011-04-21,100.94,104.86344518378513,-0.037414803384619444
2011-04-25,100.37,104.99344518378514,-0.0440355602741872
2011-04-26,100.5,105.37344518378514,-0.046249272530524244
2011-04-27,100.88,104.61344518378513,-0.035688005277201285
2011-04-28,100.12,106.72344518378513,-0.061874362961329976
2011-04-29,102.23,105.69344518378513,-0.03276877934826239
2011-05-02,101.2,100.71344518378514,0.0048310810470932886
2011-05-03,96.22,96.82344518378514,-0.006232428340467666
2011-05-04,92.33,93.20344518378513,-0.009371383021977486
2011-05-05,88.71,93.57344518378514,-0.051974629920197746
2011-05-06,89.08,98.41344518378514,-0.09483912656807336
2011-05-09,93.92,99.69344518378513,-0.057911983813396795
2011-05-10,95.2,97.70344518378513,-0.02562289568270626
2011-05-11,93.21,97.46344518378514,-0.04364144090909672
2011-05-12,92.97,96.64344518378513,-0.03801028799003814
2011-05-13,92.15,94.44344518378513,-0.024283794172503148
2011-05-16,89.95,93.93344518378514,-0.04240710192191233
2011-05-17,89.44,96.32344518378514,-0.07146178348014365
2011-05-18,91.83,95.45344518378513,-0.037960339480765604
2011-05-19,90.96,95.43344518378514,-0.046875025575889184
2011-05-20,90.94,93.71344518378514,-0.029594954900505788
2011-05-23,89.22,95.22344518378513,-0.06304587249703308
2011-05-24,90.73,95.79344518378514,-0.05285795050037745
2011-05-25,91.3,95.61344518378513,-0.045113374750736845
2011-05-26,91.12,95.63344518378514,-0.04719525867871177
2011-05-27,91.14,96.31344518378513,-0.05371467269095376
2011-05-31,91.82,95.77344518378514,-0.041279137199237814
2011-06-01,91.28,96.04344518378514,-0.04959677544542462
2011-06-02,91.55,95.67344518378513,-0.043099160648643386
2011-06-03,91.18,92.57344518378514,-0.015052320684606046
2011-06-06,88.08,92.49344518378514,-0.04771630222028811
2011-06-07,88.0,91.44344518378513,-0.037656555665246616
2011-06-08,86.95,92.88344518378514,-0.06388054590400738
2011-06-09,88.39,90.92344518378513,-0.027863497458375464
2011-06-10,86.43,88.15344518378514,-0.019550514222014037
2011-06-13,83.66,89.95344518378513,-0.06996335905675333
2011-06-14,85.46,88.72344518378513,-0.03678221891660216
2011-06-15,84.23,89.29344518378514,-0.05670567613740818
2011-06-16,84.8,88.89344518378513,-0.04604889792854838
2011-06-17,84.4,88.98344518378514,-0.05150896522739201
2011-06-20,84.49,91.56344518378513,-0.0772518461880437
2011-06-21,87.07,90.85344518378514,-0.04164338706288695
2011-06-22,86.36,90.33344518378513,-0.04398642358542926
2011-06-23,85.84,88.93344518378514,-0.034783822637168615
2011-06-24,84.44,89.56344518378513,-0.05720464608380993
2011-06-27,85.07,91.63344518378514,-0.07162717903513438
2011-06-28,87.14,93.36344518378513,-0.06665826407256426
2011-06-29,88.87,94.06344518378513,-0.05521215147540004
2011-06-30,89.57,93.06186946363438,-0.03752202146550365
2011-07-01,90.1,93.95186946363438,-0.040998326969164944
2011-07-05,90.99,94.24186946363437,-0.03450557042365543
2011-07-06,91.28,95.47186946363438,-0.04390685431409802
2011-07-07,92.51,94.10186946363437,-0.016916448872990153
2011-07-08,91.14,90.53186946363438,0.0067173089429011235
2011-07-11,87.57,90.33186946363438,-0.03057469617349451
2011-07-12,87.37,90.59186946363438,-0.03556466471781672
2011-07-13,87.63,89.05186946363438,-0.01596675591650576
2011-07-14,86.09,97.99186946363437,-0.12145772428651602
2011-07-15,95.03,96.32186946363437,-0.013412005714051323
2011-07-18,93.36,100.37186946363438,-0.06985891067989769
2011-07-19,97.41,99.98186946363438,-0.025723358419196485
2011-07-20,97.02,101.35186946363437,-0.04274089354798405
2011-07-21,98.39,102.49186946363437,-0.0400214132603931
2011-07-22,99.53,101.36186946363438,-0.018072569826581564
2011-07-25,98.4,100.52186946363437,-0.021108535634646097
2011-07-26,97.56,97.82186946363437,-0.0026770032618494977
2011-07-27,94.86,96.16186946363437,-0.013538312752194415
2011-07-28,93.2,95.95186946363438,-0.02867968575304658
2011-07-29,92.99,95.96186946363437,-0.030969274361214882
2011-08-01,93.0,91.95186946363438,0.011398686535461167
2011-08-02,88.99,90.55186946363438,-0.017248340347756463
2011-08-03,87.59,84.05186946363438,0.042094608471456185
2011-08-04,81.09,81.54186946363437,-0.00554156369735781
2011-08-05,78.58,73.54186946363437,0.06850696852161109
2011-08-08,70.58,79.10186946363437,-0.1077328452717814
2011-08-09,76.14,76.38186946363437,-0.0031665821396205107
2011-08-10,73.42,80.36186946363438,-0.08638262785531303
2011-08-11,77.4,80.51186946363438,-0.03865106454943201
2011-08-12,77.55,83.62186946363438,-0.07261102272145359
2011-08-15,80.66,82.10186946363437,-0.017561956543182378
2011-08-16,79.14,81.90186946363438,-0.033721690136275795
2011-08-17,78.94,76.71186946363437,0.029045446968567035
2011-08-18,73.75,74.87186946363438,-0.014983858045367504
2011-08-19,71.91,74.46186946363437,-0.03427082185843666
2011-08-22,71.5,76.78186946363438,-0.06879058168980878
2011-08-23,73.82,77.44186946363438,-0.046768879531442153
2011-08-24,74.48,75.44186946363438,-0.012749809495349651
2011-08-25,72.48,77.05186946363438,-0.0593349583268985
2011-08-26,74.09,79.18186946363437,-0.06430600209525106
2011-08-29,76.22,79.44186946363438,-0.04055631476685262
2011-08-30,76.48,81.13186946363437,-0.05733714130326395
2011-08-31,78.17,81.15186946363438,-0.03674431018462998
2011-09-01,78.19,77.35186946363437,0.010835297739761218
2011-09-02,74.39,76.07186946363437,-0.02210895401273627
2011-09-06,73.11,80.09186946363438,-0.08717326128595981
2011-09-07,77.13,78.50186946363438,-0.017475627943738248
2011-09-08,75.54,75.66186946363437,-0.0016107117693271444
2011-09-09,72.7,75.90186946363438,-0.042184329401378395
2011-09-12,72.94,76.93186946363437,-0.05188837202924501
2011-09-13,73.97,78.38186946363437,-0.056286861921318154
2011-09-14,75.42,81.95186946363438,-0.07970372739981058
2011-09-15,78.99,83.59186946363438,-0.055051639509466566
2011-09-16,80.63,80.67186946363438,-0.0005190094628122477
2011-09-19,77.71,79.24186946363437,-0.0193315664307665
2011-09-20,76.28,77.30186946363438,-0.013219207643032527
2011-09-21,74.34,71.40186946363438,0.04114921021587592
2011-09-22,68.44,70.52186946363437,-0.02952090577672395
2011-09-23,67.56,73.26186946363438,-0.07782860996284935
2011-09-26,70.3,74.94186946363438,-0.061939600611202406
2011-09-27,71.98,71.62186946363438,0.0050002958460537705
2011-09-28,68.66,71.46186946363437,-0.03920789484887732
2011-09-29,68.5,68.73186946363438,-0.0033735364023098624
2011-09-30,65.77,63.599171947613016,0.03413296094759066
2011-10-03,61.82,67.08917194761301,-0.07853982684012673
2011-10-04,65.31,70.00917194761301,-0.0671222329429827
2011-10-05,68.23,72.18917194761302,-0.054844401740556714
2011-10-06,70.41,70.22917194761301,0.0025748281999091738
2011-10-07,68.45,73.19917194761301,-0.06488013212788635
2011-10-10,71.42,71.64917194761301,-0.0031985289066643885
2011-10-11,69.87,71.52917194761301,-0.02319573822031884
2011-10-12,69.75,71.72917194761301,-0.02759228768259714
2011-10-13,69.95,77.219171947613,-0.09413688031444511
2011-10-14,75.44,75.70917194761302,-0.0035553413237602305
2011-10-17,73.93,80.969171947613,-0.08693644480108231
2011-10-18,79.19,81.29917194761302,-0.02594333862308107
2011-10-19,79.52,81.86917194761301,-0.028694218980451103
2011-10-20,80.09,83.80917194761301,-0.04437666977473265
2011-10-21,82.03,86.44917194761301,-0.05111873078773921
2011-10-24,84.67,84.59917194761302,0.0008372192157015679
2011-10-25,82.82,85.73917194761302,-0.03404712083523098
2011-10-26,83.96,89.78917194761301,-0.06492065603427122
2011-10-27,88.01,90.26917194761302,-0.025027059613708436
2011-10-28,88.49,85.67917194761301,0.032806433448091754
2011-10-31,83.9,82.74917194761301,0.013907426809244283
2011-11-01,80.97,92.93917194761302,-0.12878500740634613
2011-11-02,91.16,95.92917194761301,-0.049715554203026646
2011-11-03,94.15,94.94917194761301,-0.008416839570269619
2011-11-04,93.17,93.80917194761301,-0.006813533627286983
2011-11-07,92.03,90.36917194761301,0.018378259052210577
2011-11-08,88.59,88.079171947613,0.005799646398706226
