date,TDY,dcf,Deviation
2008-01-08,51.65,53.68408163318747,-0.0378898468839598
2008-01-09,53.31,52.734081633187465,0.01092117941521309
2008-01-10,52.36,54.014081633187466,-0.030623155724842754
2008-01-11,53.64,53.274081633187464,0.006868600182205364
2008-01-14,52.9,53.33408163318746,-0.008138916428202858
2008-01-15,52.96,54.18408163318747,-0.022591166931169804
2008-01-16,53.81,52.49408163318746,0.025067937677389462
2008-01-17,52.12,52.40408163318747,-0.005420982952739295
2008-01-18,52.03,50.914081633187465,0.021917676426969956
2008-01-22,50.54,50.374081633187465,0.0032937248964797217
2008-01-23,50.0,51.25408163318746,-0.02446793685940185
2008-01-24,50.88,50.89408163318746,-0.00027668508273615
2008-01-25,50.52,51.81408163318746,-0.024975481421224077
2008-01-28,51.44,51.43408163318747,0.00011506702607699815
2008-01-29,51.06,51.014081633187466,0.0009001116033551249
2008-01-30,50.64,52.00408163318746,-0.026230280207793277
2008-01-31,51.63,52.874081633187465,-0.023529139320437653
2008-02-01,52.5,52.234081633187465,0.005090897714636666
2008-02-04,51.86,50.22408163318746,0.0325723898499628
2008-02-05,49.85,49.204081633187464,0.013127333045819478
2008-02-06,48.83,48.914081633187465,-0.0017189657943085246
2008-02-07,48.54,48.25408163318746,0.005925268021594432
2008-02-08,47.88,47.88408163318746,-8.523987613939799e-05
2008-02-11,47.51,48.06408163318746,-0.011527977116385424
2008-02-12,47.69,49.21408163318747,-0.03096840543621382
2008-02-13,48.84,47.71408163318747,0.023597192448725712
2008-02-14,47.34,46.68408163318747,0.014050150369590897
2008-02-15,46.31,48.15408163318747,-0.03829543770006272
2008-02-19,47.78,48.46408163318747,-0.014115229467569601
2008-02-20,48.09,47.39408163318746,0.014683655486748215
2008-02-21,47.02,47.58408163318746,-0.011854418827199509
2008-02-22,47.21,48.40408163318747,-0.024669027753410844
2008-02-25,48.03,47.21408163318747,0.017281250393717418
2008-02-26,46.84,46.32408163318747,0.01113715261314363
2008-02-27,45.95,46.13408163318746,-0.003990144090243231
2008-02-28,45.76,44.774081633187464,0.022019845652886616
2008-02-29,44.4,45.38408163318746,-0.02168340963999693
2008-03-03,45.01,45.28408163318746,-0.006052494017822707
2008-03-04,44.91,45.19408163318746,-0.006285814932432521
2008-03-05,44.82,45.00408163318746,-0.0040903319545068095
2008-03-06,44.63,44.524081633187464,0.0023789006516776734
2008-03-07,44.15,44.594081633187464,-0.00995830874689374
2008-03-10,44.22,45.234081633187465,-0.02241853037740138
2008-03-11,44.86,44.94408163318746,-0.0018708054571833221
2008-03-12,44.57,46.054081633187465,-0.0322247579488808
2008-03-13,45.68,44.74408163318746,0.020917143288026407
2008-03-14,44.37,44.53408163318746,-0.0036844059015059827
2008-03-17,44.16,46.68408163318747,-0.05406728685422213
2008-03-18,46.31,45.204081633187464,0.02446501127457057
2008-03-19,44.83,45.94408163318746,-0.024248642993501712
2008-03-20,45.57,46.75408163318746,-0.025325738242005458
2008-03-24,46.38,46.40408163318747,-0.0005189550647252128
2008-03-25,46.03,46.624081633187465,-0.012741948203106035
2008-03-26,46.25,46.454081633187464,-0.004393190566093663
2008-03-27,46.08,47.264081633187466,-0.025052462510051998
2008-03-28,46.89,47.6,-0.01491596638655468
2008-03-31,47.0,49.05,-0.041794087665647295
2008-04-01,48.45,49.17,-0.014643075045759568
2008-04-02,48.57,48.55,0.0004119464469618528
2008-04-03,47.95,48.86,-0.01862464183381085
2008-04-04,48.26,48.47,-0.004332576851660885
2008-04-07,47.87,48.78,-0.0186551865518656
2008-04-08,48.18,48.6,-0.00864197530864197
2008-04-09,48.0,49.190000000000005,-0.02419190892457823
2008-04-10,48.59,48.3,0.006004140786749712
2008-04-11,47.7,47.85,-0.0031347962382445305
2008-04-14,47.25,47.75,-0.010471204188481686
2008-04-15,47.15,49.50999999999999,-0.047667137951928784
2008-04-16,48.91,48.79,0.0024595203935231513
2008-04-17,48.19,50.33,-0.0425193721438506
2008-04-18,49.73,49.49,0.004849464538290382
2008-04-21,48.89,48.43,0.009498244889531327
2008-04-22,47.83,57.68,-0.17076976421636614
2008-04-23,57.08,58.91,-0.03106433542692244
2008-04-24,58.31,58.99,-0.011527377521613813
2008-04-25,58.39,58.84,-0.007647858599592161
2008-04-28,58.24,58.05,0.0032730404823428927
2008-04-29,57.45,59.33,-0.0316871734367099
2008-04-30,58.73,60.16,-0.023769946808510634
2008-05-01,59.56,59.52,0.0006720430107527431
2008-05-02,58.92,59.65,-0.012238055322715824
2008-05-05,59.05,58.66,0.006648482782134257
2008-05-06,58.06,57.5,0.009739130434782695
2008-05-07,56.9,58.45,-0.02651839178785298
2008-05-08,57.85,58.36,-0.008738862234407119
2008-05-09,57.76,58.88,-0.01902173913043481
2008-05-12,58.28,58.97,-0.0117008648465321
2008-05-13,58.37,59.1,-0.012351945854483959
2008-05-14,58.5,59.45,-0.015979814970563555
2008-05-15,58.85,58.77,0.0013612387272416981
2008-05-16,58.17,58.5,-0.005641025641025643
2008-05-19,57.9,57.09,0.014188124014713477
2008-05-20,56.49,56.22,0.0048025613660620525
2008-05-21,55.62,55.82,-0.0035829451809388235
2008-05-22,55.22,54.87,0.006378713322398477
2008-05-23,54.27,55.15,-0.015956482320942822
2008-05-27,54.55,55.0,-0.008181818181818179
2008-05-28,54.4,56.06,-0.029611130931145313
2008-05-29,55.46,56.28,-0.014570007107320593
2008-05-30,55.68,55.39,0.005235602094240788
2008-06-02,54.79,53.75,0.01934883720930225
2008-06-03,53.15,54.2,-0.019372693726937396
2008-06-04,53.6,55.46,-0.03353768481788677
2008-06-05,54.86,52.31,0.04874784935958698
2008-06-06,51.71,52.25,-0.010334928229665086
2008-06-09,51.65,52.5,-0.0161904761904762
2008-06-10,51.9,50.88,0.02004716981132071
2008-06-11,50.28,51.47,-0.023120264231591192
2008-06-12,50.87,52.42,-0.029568866844715824
2008-06-13,51.82,51.95,-0.002502406159769044
2008-06-16,51.35,52.68,-0.02524677296886857
2008-06-17,52.08,52.78,-0.01326259946949604
2008-06-18,52.18,54.49,-0.042393099651312216
2008-06-19,53.89,53.65,0.004473438956197562
2008-06-20,53.05,54.45,-0.025711662075298514
2008-06-23,53.85,54.09,-0.00443704936217415
2008-06-24,53.49,53.54,-0.0009338812103100169
2008-06-25,52.94,51.68,0.02438080495356032
2008-06-26,51.08,49.54,0.031085991118288137
2008-06-27,48.94,49.27571428571429,-0.00681297654596591
2008-06-30,48.79,50.07571428571429,-0.025675405814053143
2008-07-01,49.59,49.635714285714286,-0.0009209958267375473
2008-07-02,49.15,49.855714285714285,-0.014155133384910812
2008-07-03,49.37,49.495714285714286,-0.0025399024446561835
2008-07-07,49.01,51.19571428571429,-0.042693305801266956
2008-07-08,50.71,50.44571428571429,0.005239012233801521
2008-07-09,49.96,51.745714285714286,-0.03450941416818509
2008-07-10,51.26,51.755714285714284,-0.00957796240580755
2008-07-11,51.27,51.745714285714286,-0.009193307934404427
2008-07-14,51.26,51.80571428571429,-0.010533862784028347
2008-07-15,51.32,53.68571428571428,-0.04406599254922827
2008-07-16,53.2,54.575714285714284,-0.025207444441535887
2008-07-17,54.09,54.16571428571429,-0.0013978267749762407
2008-07-18,53.68,53.48571428571429,0.0036324786324786196
2008-07-21,53.0,56.02571428571429,-0.054005813656994306
2008-07-22,55.54,55.705714285714286,-0.0029748166384572228
2008-07-23,55.22,63.925714285714285,-0.1361848574237955
2008-07-24,63.44,65.65571428571428,-0.03374747057159644
2008-07-25,65.17,62.065714285714286,0.05001611195507061
2008-07-28,61.58,63.19571428571429,-0.025566833193932714
2008-07-29,62.71,63.61571428571428,-0.014237272911005738
2008-07-30,63.13,63.385714285714286,-0.004034257381113293
2008-07-31,62.9,63.41571428571429,-0.008132279065576453
2008-08-01,62.93,63.77571428571429,-0.013260757565575765
2008-08-04,63.29,64.74571428571429,-0.022483562066987317
2008-08-05,64.26,62.565714285714286,0.02708009863914529
2008-08-06,62.08,62.65571428571429,-0.009188535990332758
2008-08-07,62.17,64.56571428571428,-0.037105053544561284
2008-08-08,64.08,63.98571428571429,0.00147354320160753
2008-08-11,63.5,63.79571428571428,-0.004635331526972153
2008-08-12,63.31,64.18571428571428,-0.013643445359447948
2008-08-13,63.7,64.54571428571428,-0.01310256296755341
2008-08-14,64.06,65.00571428571429,-0.014548171589310877
2008-08-15,64.52,64.72571428571429,-0.0031782466672553022
2008-08-18,64.24,63.495714285714286,0.011721825995005153
2008-08-19,63.01,63.61571428571428,-0.009521456962565344
2008-08-20,63.13,63.605714285714285,-0.0074791123888239275
2008-08-21,63.12,63.66571428571429,-0.008571556792173474
2008-08-22,63.18,62.395714285714284,0.012569544611580552
2008-08-25,61.91,62.04571428571428,-0.0021873273162644757
2008-08-26,61.56,61.855714285714285,-0.004780710870920801
2008-08-27,61.37,63.98571428571429,-0.04087966063853543
2008-08-28,63.5,62.815714285714286,0.0108935434718338
2008-08-29,62.33,63.29571428571428,-0.01525718283792632
2008-09-02,62.81,63.05571428571429,-0.0038967806248442205
2008-09-03,62.57,59.27571428571429,0.05557563926445419
2008-09-04,58.79,59.11571428571428,-0.0055097750175200355
2008-09-05,58.63,60.87571428571429,-0.036890150892920026
2008-09-08,60.39,58.73571428571429,0.028164903319956247
2008-09-09,58.25,59.105714285714285,-0.014477691303717344
2008-09-10,58.62,60.255714285714284,-0.027146210199388343
2008-09-11,59.77,60.395714285714284,-0.010360243158218374
2008-09-12,59.91,58.745714285714286,0.01981907494771651
2008-09-15,58.26,59.48571428571429,-0.02060518731988481
2008-09-16,59.0,56.035714285714285,0.052899936265137004
2008-09-17,55.55,59.22571428571428,-0.06206281055526075
2008-09-18,58.74,59.86571428571428,-0.018803989882117067
2008-09-19,59.38,58.68571428571428,0.011830574488802315
2008-09-22,58.2,57.995714285714286,0.0035224277655985237
2008-09-23,57.51,56.04571428571428,0.026126631321370386
2008-09-24,55.56,55.93571428571428,-0.006716894394074746
2008-09-25,55.45,56.825714285714284,-0.02420936195887169
2008-09-26,56.34,54.42,0.03528114663726578
2008-09-29,54.02,57.56,-0.06150104239054899
2008-09-30,57.16,56.57,0.010429556301926768
2008-10-01,56.17,53.68,0.046385991058122134
2008-10-02,53.28,54.52,-0.022743947175348556
2008-10-03,54.12,51.94,0.041971505583365376
2008-10-06,51.54,49.72,0.03660498793242151
2008-10-07,49.32,46.67,0.056781658452967676
2008-10-08,46.27,42.9,0.07855477855477866
2008-10-09,42.5,43.2,-0.01620370370370372
2008-10-10,42.8,47.09,-0.09110214482905088
2008-10-13,46.69,46.63,0.0012867252841517463
2008-10-14,46.23,41.55,0.11263537906137189
2008-10-15,41.15,46.92,-0.12297527706734879
2008-10-16,46.52,44.57,0.043751402288535024
2008-10-17,44.17,47.27,-0.06558070657922577
2008-10-20,46.87,45.65,0.02672508214676883
2008-10-21,45.25,43.75,0.03428571428571425
2008-10-22,43.35,43.61,-0.005961935335932034
2008-10-23,43.21,40.83,0.05829047269164844
2008-10-24,40.43,37.15,0.08829071332436067
2008-10-27,36.75,41.33,-0.11081538833776916
2008-10-28,40.93,42.99000000000001,-0.04791812049313815
2008-10-29,42.59,44.27,-0.03794894962728712
2008-10-30,43.87,45.97,-0.04568196649989131
2008-10-31,45.57,45.43,0.0030816640986133237
2008-11-03,45.03,45.2,-0.003761061946902733
2008-11-04,44.8,42.29,0.05935209269330799
2008-11-05,41.89,41.05,0.020462850182703995
2008-11-06,40.65,41.3,-0.01573849878934619
2008-11-07,40.9,41.26,-0.008725157537566641
2008-11-10,40.86,41.83,-0.023189098732966706
2008-11-11,41.43,41.91,-0.011453113815318439
2008-11-12,41.51,44.74000000000001,-0.07219490388913752
2008-11-13,44.34,40.38,0.09806835066864794
2008-11-14,39.98,41.23,-0.03031772980839198
2008-11-17,40.83,41.91,-0.02576950608446671
2008-11-18,41.51,38.08,0.09007352941176472
2008-11-19,37.68,36.38,0.03573391973611861
2008-11-20,35.98,38.14,-0.056633455689564904
2008-11-21,37.74,38.63,-0.023039088791095064
2008-11-24,38.23,38.42,-0.004945340968245837
2008-11-25,38.02,40.22,-0.054699154649428094
2008-11-26,39.82,41.02,-0.029254022428083948
2008-11-28,40.62,36.68,0.10741548527808065
2008-12-01,36.28,39.2,-0.07448979591836735
2008-12-02,38.8,39.13,-0.008433427038078367
2008-12-03,38.73,37.08,0.0444983818770226
2008-12-04,36.68,38.92,-0.05755395683453246
2008-12-05,38.52,40.71,-0.05379513633013999
2008-12-08,40.31,40.16,0.0037350597609562275
2008-12-09,39.76,41.42,-0.04007725736359258
2008-12-10,41.02,39.8,0.030653266331658546
2008-12-11,39.4,39.58,-0.004547751389590737
2008-12-12,39.18,38.64,0.013975155279503104
2008-12-15,38.24,42.39,-0.09790044821891952
2008-12-16,41.99,41.62,0.0088899567515619
2008-12-17,41.22,41.82,-0.01434720229555242
2008-12-18,41.42,41.93,-0.012163129024564734
2008-12-19,41.53,40.99000000000001,0.013173944864600884
2008-12-22,40.59,39.98,0.015257628814407287
2008-12-23,39.58,40.42,-0.020781791192479027
2008-12-24,40.02,41.12,-0.02675097276264582
2008-12-26,40.72,40.71576577330931,0.00010399476984579437
2008-12-29,40.15,42.77576577330931,-0.06138442470497407
2008-12-30,42.21,45.115765773309306,-0.06440688135295647
2008-12-31,44.55,45.87576577330931,-0.028899043993302675
2009-01-02,45.31,46.685765773309306,-0.02946863461530369
2009-01-05,46.12,46.78576577330931,-0.014230092471610667
2009-01-06,46.22,43.81576577330931,0.05487144146080958
2009-01-07,43.25,43.98576577330931,-0.016727360780786404
2009-01-08,43.42,42.10576577330931,0.031212690294396328
2009-01-09,41.54,41.65576577330931,-0.0027791056330427333
2009-01-12,41.09,40.21576577330931,0.021738594550670287
2009-01-13,39.65,38.12576577330931,0.03997911112798569
2009-01-14,37.56,37.76576577330931,-0.005448473481100002
2009-01-15,37.2,37.94576577330931,-0.019653464836223544
2009-01-16,37.38,36.26576577330931,0.030724133433595924
2009-01-20,35.7,37.545765773309306,-0.04916042422609024
2009-01-21,36.98,30.555765773309307,0.21024621913754515
2009-01-22,29.99,30.055765773309307,-0.002188125027501764
2009-01-23,29.49,29.975765773309313,-0.01620528319386072
2009-01-26,29.41,30.715765773309304,-0.04251125571624059
2009-01-27,30.15,30.49576577330931,-0.011338156774929442
2009-01-28,29.93,28.89576577330931,0.03579189542178529
2009-01-29,28.33,28.435765773309313,-0.0037194628114636252
2009-01-30,27.87,27.85576577330931,0.0005109975007160372
2009-02-02,27.29,27.905765773309305,-0.022065897718465788
2009-02-03,27.34,27.81576577330931,-0.017104176717141928
2009-02-04,27.25,28.27576577330931,-0.03627720577164961
2009-02-05,27.71,28.475765773309313,-0.026891841273223083
2009-02-06,27.91,28.38576577330931,-0.016760716519286678
2009-02-09,27.82,27.445765773309308,0.013635408455414
2009-02-10,26.88,27.475765773309313,-0.021683318245785066
2009-02-11,26.91,27.655765773309305,-0.02696601422727718
2009-02-12,27.09,27.13576577330931,-0.0016865480669178146
2009-02-13,26.57,26.38576577330931,0.006982333894476334
2009-02-17,25.82,25.665765773309314,0.006009336641382479
2009-02-18,25.1,25.545765773309306,-0.017449693121943888
2009-02-19,24.98,24.835765773309312,0.005807520815230616
2009-02-20,24.27,23.445765773309308,0.03515492881145299
2009-02-23,22.88,23.85576577330931,-0.04090272274558604
2009-02-24,23.29,23.365765773309313,-0.0032425974840448735
2009-02-25,22.8,23.84576577330931,-0.0438554074233104
2009-02-26,23.28,23.475765773309313,-0.00833905803966939
2009-02-27,22.91,23.335765773309312,-0.018245202554967754
2009-03-02,22.77,23.28576577330931,-0.02214940141244981
2009-03-03,22.72,24.225765773309313,-0.06215554907115828
2009-03-04,23.66,23.365765773309313,0.012592535145019346
2009-03-05,22.8,22.85576577330931,-0.002439899579931515
2009-03-06,22.29,22.615765773309313,-0.014404366253818246
2009-03-09,22.05,23.975765773309313,-0.08032134579213912
2009-03-10,23.41,23.39576577330931,0.0006084103776986538
2009-03-11,22.83,23.88576577330931,-0.044200624896399865
2009-03-12,23.32,23.99576577330931,-0.02816187571146278
2009-03-13,23.43,24.185765773309313,-0.031248370648795154
2009-03-16,23.62,25.335765773309312,-0.0677210939136812
2009-03-17,24.77,26.985765773309307,-0.08210868618376754
2009-03-18,26.42,26.795765773309306,-0.01402332653928462
2009-03-19,26.23,25.32576577330931,0.03570412183325411
2009-03-20,24.76,27.38576577330931,-0.09588067739440131
2009-03-23,26.82,26.765765773309308,0.002026253504197273
2009-03-24,26.2,27.67576577330931,-0.05332339438761069
2009-03-25,27.11,29.155765773309305,-0.07016676527090593
2009-03-26,28.59,28.515765773309308,0.0026032696186673032
2009-03-27,27.95,27.403333333333332,0.019948911324656482
2009-03-30,26.82,27.263333333333332,-0.01626115662061367
2009-03-31,26.68,27.993333333333332,-0.0469159323648487
2009-04-01,27.41,29.94333333333333,-0.08460425247690073
2009-04-02,29.36,30.383333333333333,-0.03368074602303894
2009-04-03,29.8,30.733333333333334,-0.030368763557483747
2009-04-06,30.15,30.003333333333334,0.004888345739362254
2009-04-07,29.42,30.183333333333334,-0.025289895085587988
2009-04-08,29.6,31.60333333333333,-0.06338993777027735
2009-04-09,31.02,31.273333333333333,-0.008100618205073573
2009-04-13,30.69,31.023333333333333,-0.010744600838078822
2009-04-14,30.44,31.633333333333333,-0.03772391991570068
2009-04-15,31.05,32.02333333333333,-0.03039450400749455
2009-04-16,31.44,32.153333333333336,-0.022185361808003345
2009-04-17,31.57,31.083333333333332,0.015656836461126034
2009-04-20,30.5,31.633333333333333,-0.035827186512118026
2009-04-21,31.05,33.42333333333334,-0.07100827765034423
2009-04-22,32.84,31.703333333333333,0.035853222584376176
2009-04-23,31.12,32.24333333333333,-0.03483924325441945
2009-04-24,31.66,31.933333333333334,-0.008559498956158706
2009-04-27,31.35,31.953333333333333,-0.01888170248278731
2009-04-28,31.37,32.95333333333333,-0.04804774428484726
2009-04-29,32.37,32.513333333333335,-0.004408447816280692
2009-04-30,31.93,32.27333333333333,-0.010638297872340385
2009-05-01,31.69,32.913333333333334,-0.03716832084261701
2009-05-04,32.33,33.00333333333333,-0.02040197959802037
2009-05-05,32.42,32.993333333333325,-0.017377247928874184
2009-05-06,32.41,32.583333333333336,-0.005319693094629319
2009-05-07,32.0,34.583333333333336,-0.07469879518072298
2009-05-08,34.0,32.343333333333334,0.05122127177161695
