date,EA,dcf,Deviation
2011-08-05,20.0,21.630712166172103,-0.0753887414175084
2011-08-08,18.15,22.08071216617211,-0.1780156426382843
2011-08-09,18.6,21.100712166172105,-0.11851316422301394
2011-08-10,17.62,22.630712166172103,-0.22141204083104404
2011-08-11,19.15,23.410712166172107,-0.18199840038735482
2011-08-12,19.93,23.74071216617211,-0.1605138101797111
2011-08-15,20.26,23.500712166172107,-0.13789846636379477
2011-08-16,20.02,23.390712166172108,-0.14410472593677026
2011-08-17,19.91,22.350712166172105,-0.10920064416856179
2011-08-18,18.87,22.790712166172106,-0.17203113871937514
2011-08-19,19.31,23.08071216617211,-0.16337070273328036
2011-08-22,19.6,23.790712166172106,-0.17614908443686095
2011-08-23,20.31,23.820712166172108,-0.14738065519122834
2011-08-24,20.34,23.880712166172103,-0.14826660702303718
2011-08-25,20.4,24.980712166172108,-0.1833699590188277
2011-08-26,21.5,25.760712166172105,-0.1653957444455707
2011-08-29,22.28,26.040712166172106,-0.14441664045799085
2011-08-30,22.56,26.060712166172106,-0.13432910596803171
2011-08-31,22.58,25.44071216617211,-0.1124462297865989
2011-09-01,21.96,25.470712166172103,-0.1378332943055559
2011-09-02,21.99,25.37071216617211,-0.13325255294487803
2011-09-06,21.89,26.03071216617211,-0.15907026053452045
2011-09-07,22.55,25.560712166172106,-0.11778670901652666
2011-09-08,22.08,24.840712166172107,-0.11113659494560002
2011-09-09,21.36,25.550712166172108,-0.16401547396868277
2011-09-12,22.07,25.590712166172107,-0.1375777330193284
2011-09-13,22.11,26.160712166172107,-0.15483952196874828
2011-09-14,22.68,26.450712166172107,-0.1425561679580969
2011-09-15,22.97,26.490712166172106,-0.1329036435142713
2011-09-16,23.01,26.350712166172105,-0.1267788189216671
2011-09-19,22.87,26.390712166172108,-0.13340724357886002
2011-09-20,22.91,25.430712166172107,-0.09912078551717296
2011-09-21,21.95,24.24071216617211,-0.09449855063948154
2011-09-22,20.76,24.730712166172108,-0.16055793862675105
2011-09-23,21.25,25.24071216617211,-0.15810616356223528
2011-09-26,21.76,25.40071216617211,-0.14333110592941156
2011-09-27,21.92,24.49071216617211,-0.10496681961429088
2011-09-28,21.01,24.100712166172105,-0.12824152850181103
2011-09-29,20.62,23.930712166172107,-0.13834574346065853
2011-09-30,20.45,22.527857142857147,-0.09223501062177009
2011-10-03,19.76,23.037857142857142,-0.14228133817009259
2011-10-04,20.27,23.727857142857143,-0.14572985339715228
2011-10-05,20.96,25.327857142857145,-0.17245269184128154
2011-10-06,22.56,25.14785714285714,-0.10290567216746671
2011-10-07,22.38,26.357857142857142,-0.15091731931383978
2011-10-10,23.59,26.277857142857144,-0.10228600940498522
2011-10-11,23.51,26.497857142857143,-0.11275844407903601
2011-10-12,23.73,26.597857142857144,-0.1078228643553455
2011-10-13,23.83,27.30785714285714,-0.1273573801365384
2011-10-14,24.54,26.597857142857144,-0.07736928323978842
2011-10-17,23.83,27.277857142857144,-0.1263976537746473
2011-10-18,24.51,26.387857142857143,-0.07116368459518718
2011-10-19,23.62,26.177857142857142,-0.0977107151627602
2011-10-20,23.41,26.347857142857144,-0.11150269742727792
2011-10-21,23.58,27.707857142857144,-0.14897785568817523
2011-10-24,24.94,27.23785714285714,-0.08436262554742602
2011-10-25,24.47,27.157857142857143,-0.09897162094631917
2011-10-26,24.39,27.267857142857142,-0.1055402750491159
2011-10-27,24.5,26.867857142857144,-0.08812973547786795
2011-10-28,24.1,26.117857142857144,-0.07725967455216731
2011-10-31,23.35,25.227857142857143,-0.07443585605481462
2011-11-01,22.46,26.247857142857143,-0.1443111002258688
2011-11-02,23.48,27.14785714285714,-0.13510669087273386
2011-11-03,24.38,27.96785714285714,-0.12828502107010598
2011-11-04,25.2,27.257857142857144,-0.07549592515919401
2011-11-07,24.49,27.007857142857144,-0.0932268387506282
2011-11-08,24.24,25.797857142857143,-0.06038707533848331
2011-11-09,23.03,26.337857142857143,-0.12559325251539066
2011-11-10,23.57,26.667857142857144,-0.11616445694388644
2011-11-11,23.9,26.517857142857142,-0.09872053872053876
2011-11-14,23.75,26.577857142857145,-0.10639898949178972
2011-11-15,23.81,25.827857142857145,-0.07812716059625557
2011-11-16,23.06,25.087857142857143,-0.08083022520855287
2011-11-17,22.32,24.75785714285714,-0.09846801881076706
2011-11-18,21.99,24.39785714285714,-0.09869133706121735
2011-11-21,21.63,24.627857142857142,-0.12172626816322984
2011-11-22,21.86,23.707857142857144,-0.07794281582356666
2011-11-23,20.94,23.59785714285714,-0.1126312921875472
2011-11-25,20.83,24.857857142857142,-0.16203557369041122
2011-11-28,22.09,24.457857142857144,-0.09681376128033647
2011-11-29,21.69,25.957857142857144,-0.1644148482430312
2011-11-30,23.19,26.097857142857144,-0.11142129895722142
2011-12-01,23.33,25.767857142857142,-0.09460845460845468
2011-12-02,23.0,25.497857142857143,-0.09796341429251754
2011-12-05,22.73,25.917857142857144,-0.12299848422213044
2011-12-06,23.15,25.357857142857142,-0.08706796991634047
2011-12-07,22.59,24.25785714285714,-0.06875533700421066
2011-12-08,21.49,24.75785714285714,-0.13199272958079689
2011-12-09,21.99,24.447857142857142,-0.10053466561486546
2011-12-12,21.68,23.627857142857142,-0.08243900964358053
2011-12-13,20.86,23.107857142857142,-0.09727674569565081
2011-12-14,20.34,23.687857142857144,-0.1413322075807376
2011-12-15,20.92,22.997857142857143,-0.09035003261173391
2011-12-16,20.23,22.617857142857147,-0.10557397757776743
2011-12-19,19.85,23.337857142857143,-0.14945061671716697
2011-12-20,20.57,23.067857142857143,-0.10828301594674095
2011-12-21,20.3,23.067857142857143,-0.11998761418176185
2011-12-22,20.3,23.477857142857143,-0.13535550214487813
2011-12-23,20.71,23.777857142857147,-0.12902159872630614
2011-12-27,21.01,23.30785714285714,-0.09858723299929506
2011-12-28,20.54,23.627857142857142,-0.13068714290032946
2011-12-29,20.86,23.367857142857147,-0.1073208008558767
2011-12-30,20.6,24.99642857142857,-0.17588226889555636
2012-01-03,21.3,23.986428571428572,-0.11199785593043687
2012-01-04,20.29,24.22642857142857,-0.1624848895833948
2012-01-05,20.53,23.366428571428575,-0.12138905022468138
2012-01-06,19.67,23.116428571428575,-0.14909001019682977
2012-01-09,19.42,23.15642857142857,-0.1613559949412381
2012-01-10,19.46,23.076428571428572,-0.1567152629461107
2012-01-11,19.38,23.206428571428575,-0.16488657699529086
2012-01-12,19.51,21.736428571428572,-0.10242844467812429
2012-01-13,18.04,21.436428571428568,-0.1584419046349671
2012-01-17,17.74,21.956428571428575,-0.19203617554247066
2012-01-18,18.26,21.236428571428572,-0.14015673875752577
2012-01-19,17.54,21.626428571428573,-0.18895531261353515
2012-01-20,17.93,21.67642857142857,-0.17283421755033446
2012-01-23,17.98,21.63642857142857,-0.16899409065398963
2012-01-24,17.94,21.736428571428572,-0.1746574217081266
2012-01-25,18.04,21.356428571428573,-0.15528947456436681
2012-01-26,17.66,21.83642857142857,-0.19125969055640957
2012-01-27,18.14,21.72642857142857,-0.1650721635927277
2012-01-30,18.03,22.276428571428568,-0.1906242985859491
2012-01-31,18.58,22.13642857142857,-0.16065954631989943
2012-02-01,18.44,23.26642857142857,-0.20744174623154132
2012-02-02,19.57,22.936428571428568,-0.14677213415963364
2012-02-03,19.24,22.696428571428573,-0.15228953579858395
2012-02-06,19.0,22.186428571428568,-0.1436206174946072
2012-02-07,18.49,21.936428571428568,-0.15710983035394477
2012-02-08,18.24,21.56642857142857,-0.15424104924982618
2012-02-09,17.87,21.116428571428575,-0.15373947163684343
2012-02-10,17.42,21.186428571428568,-0.17777553015744563
2012-02-13,17.49,21.356428571428573,-0.18104284424228245
2012-02-14,17.66,21.446428571428573,-0.1765528726061616
2012-02-15,17.75,21.466428571428573,-0.17312747479452972
2012-02-16,17.77,21.166428571428572,-0.16046299733405334
2012-02-17,17.47,20.916428571428572,-0.16477136905371725
2012-02-21,17.22,20.826428571428572,-0.17316596357649972
2012-02-22,17.13,20.88642857142857,-0.17985021032112447
2012-02-23,17.19,20.626428571428573,-0.16660317900058874
2012-02-24,16.93,20.50642857142857,-0.174405238775297
2012-02-27,16.81,20.40642857142857,-0.17623998039833388
2012-02-28,16.71,20.036428571428573,-0.16601903675448293
2012-02-29,16.34,20.38642857142857,-0.19848638800322338
2012-03-01,16.69,20.47642857142857,-0.18491645445983174
2012-03-02,16.78,20.186428571428568,-0.1687484519302217
2012-03-05,16.49,20.13642857142857,-0.18108616225036367
2012-03-06,16.44,20.206428571428575,-0.18639753967973427
2012-03-07,16.51,21.096428571428568,-0.21740308109023176
2012-03-08,17.4,20.956428571428575,-0.1697058522785373
2012-03-09,17.26,20.536428571428573,-0.15954227679037247
2012-03-12,16.84,20.97642857142857,-0.19719412946504578
2012-03-13,17.28,20.196428571428573,-0.14440318302387267
2012-03-14,16.5,20.40642857142857,-0.19143127165809093
2012-03-15,16.71,21.15642857142857,-0.21016914818191013
2012-03-16,17.46,20.866428571428575,-0.16324923835278826
2012-03-19,17.17,20.706428571428575,-0.1707889199351479
2012-03-20,17.01,20.616428571428575,-0.1749298409728719
2012-03-21,16.92,20.65642857142857,-0.1808845395760571
2012-03-22,16.96,20.556428571428572,-0.17495395948434622
2012-03-23,16.86,20.696428571428573,-0.1853666954270924
2012-03-26,17.0,20.716428571428573,-0.1793952349756922
2012-03-27,17.02,20.486428571428572,-0.16920609462710512
2012-03-28,16.79,20.186428571428568,-0.1682530696012171
2012-03-29,16.49,20.186428571428568,-0.18311453947135625
2012-03-30,16.49,20.558214285714286,-0.19788753192154684
2012-04-02,16.71,20.498214285714283,-0.18480703894067418
2012-04-03,16.65,20.10821428571429,-0.17198017867609205
2012-04-04,16.26,20.118214285714284,-0.19177717420248164
2012-04-05,16.27,19.748214285714287,-0.17612804050999198
2012-04-09,15.9,19.398214285714285,-0.1803369235017951
2012-04-10,15.55,19.738214285714285,-0.21218810501746066
2012-04-11,15.89,20.368214285714284,-0.21986288159071377
2012-04-12,16.52,20.028214285714284,-0.17516360848089296
2012-04-13,16.18,19.058214285714286,-0.1510222438768435
2012-04-16,15.21,19.128214285714286,-0.2048395227692824
2012-04-17,15.28,18.918214285714285,-0.19231277491457588
2012-04-18,15.07,18.608214285714286,-0.19014260215342682
2012-04-19,14.76,18.778214285714284,-0.21398276878601719
2012-04-20,14.93,18.718214285714286,-0.20238117952338253
2012-04-23,14.87,18.728214285714287,-0.20601079349339246
2012-04-24,14.88,18.858214285714286,-0.21095392307255267
2012-04-25,15.01,19.778214285714284,-0.2410841654778887
2012-04-26,15.93,19.168214285714285,-0.16893666970989918
2012-04-27,15.32,19.228214285714287,-0.20325414662233698
2012-04-30,15.38,19.388214285714287,-0.20673457733895784
2012-05-01,15.54,19.718214285714286,-0.21189618010903633
2012-05-02,15.87,19.518214285714286,-0.18691332272053585
2012-05-03,15.67,18.968214285714286,-0.1738811169061023
2012-05-04,15.12,18.978214285714287,-0.20329701349291496
2012-05-07,15.13,18.328214285714285,-0.17449677507355943
2012-05-08,14.48,17.968214285714286,-0.1941324958756534
2012-05-09,14.12,18.558214285714286,-0.23915093431864987
2012-05-10,14.71,18.418214285714285,-0.2013340831087238
2012-05-11,14.57,18.228214285714287,-0.20068966868473137
2012-05-14,14.38,18.158214285714287,-0.20807190763723626
2012-05-15,14.31,18.258214285714285,-0.2162431782172407
2012-05-16,14.41,18.088214285714287,-0.2033486682330642
2012-05-17,14.24,17.948214285714286,-0.20660630783006662
2012-05-18,14.1,18.228214285714287,-0.22647387292070775
2012-05-21,14.38,18.108214285714286,-0.20588525333806673
2012-05-22,14.26,18.538214285714286,-0.23077812241123552
2012-05-23,14.69,18.068214285714287,-0.18697001442944405
2012-05-24,14.22,18.068214285714287,-0.21298254630270208
2012-05-25,14.22,18.228214285714287,-0.21989067183918187
2012-05-29,14.38,17.998214285714287,-0.20103184839765853
2012-05-30,14.15,17.468214285714286,-0.1899572693259185
2012-05-31,13.62,16.968214285714286,-0.19732272526362316
2012-06-01,13.12,16.918214285714285,-0.22450444364695699
2012-06-04,13.07,16.988214285714285,-0.2306430929005403
2012-06-05,13.14,17.558214285714286,-0.2516323251225515
2012-06-06,13.71,17.268214285714286,-0.20605571756530372
2012-06-07,13.42,17.318214285714287,-0.22509331628549634
2012-06-08,13.47,16.668214285714285,-0.1918750401748408
2012-06-11,12.82,16.638214285714287,-0.22948462017300975
2012-06-12,12.79,16.138214285714287,-0.20747117533803983
2012-06-13,12.29,16.168214285714285,-0.23986658125510818
2012-06-14,12.32,16.288214285714286,-0.24362488214528466
2012-06-15,12.44,16.278214285714284,-0.235788411329779
2012-06-18,12.43,16.518214285714286,-0.24749735140861828
2012-06-19,12.67,16.508214285714285,-0.23250329922333035
2012-06-20,12.66,15.848214285714286,-0.2011718309859155
2012-06-21,12.0,16.108214285714286,-0.25503846750770465
2012-06-22,12.26,15.968214285714286,-0.23222473216881756
2012-06-25,12.12,15.818214285714285,-0.23379467611930194
2012-06-26,11.97,15.958214285714286,-0.24991607546494188
2012-06-27,12.11,15.738214285714285,-0.23053532121542197
2012-06-28,11.89,16.198214285714286,-0.26596847095138354
2012-06-29,12.35,15.151875,-0.18491935816524363
2012-07-02,12.28,15.461875,-0.20578843122195722
2012-07-03,12.59,15.261875,-0.17506859412752362
2012-07-05,12.39,14.891875,-0.16800268602845514
2012-07-06,12.02,14.811875,-0.18848896577914687
2012-07-09,11.94,14.461875,-0.17438091533774147
2012-07-10,11.59,14.551875,-0.20353906283554535
2012-07-11,11.68,14.461875,-0.19235922036388775
2012-07-12,11.59,14.581875,-0.2051776606232052
2012-07-13,11.71,14.401875,-0.18691142646356806
2012-07-16,11.53,14.231875,-0.18984673488208692
2012-07-17,11.36,14.371875,-0.20956729723853007
2012-07-18,11.5,15.141875,-0.2405167788005118
2012-07-19,12.27,14.851875,-0.1738416866557253
2012-07-20,11.98,14.691875,-0.1845833156081167
2012-07-23,11.82,14.411875,-0.17984301140552494
2012-07-24,11.54,14.381875,-0.1976011472773892
2012-07-25,11.51,13.821875,-0.16726203933981465
2012-07-26,10.95,14.281875,-0.23329394774845746
2012-07-27,11.41,14.101875,-0.19088773655985458
2012-07-30,11.23,13.891875,-0.1916138030323481
2012-07-31,11.02,14.551875,-0.24270927286002675
2012-08-01,11.68,14.241875,-0.1798832667749155
2012-08-02,11.37,14.841875,-0.233924285172864
2012-08-03,11.97,15.071875,-0.20580551523947743
2012-08-06,12.2,15.661875,-0.2210383494951914
2012-08-07,12.79,15.811875,-0.1911142732914345
2012-08-08,12.94,15.991875,-0.19083909797944276
2012-08-09,13.12,15.951875,-0.17752615288171458
2012-08-10,13.08,15.741875,-0.16909516814229564
2012-08-13,12.87,15.581875,-0.1740403513697807
2012-08-14,12.71,15.961875,-0.2037276322487176
2012-08-15,13.09,16.681875,-0.21531602412798334
2012-08-16,13.81,16.641875,-0.1701656213617756
2012-08-17,13.77,16.431875,-0.16199459891217538
2012-08-20,13.56,16.431875,-0.1747746377087217
2012-08-21,13.56,16.311875,-0.16870378175409018
2012-08-22,13.44,16.121875,-0.1663500678426052
2012-08-23,13.25,16.201875,-0.1821934189715697
2012-08-24,13.33,15.801875,-0.1564292212158368
2012-08-27,12.93,15.701875,-0.17653146519125895
2012-08-28,12.83,15.721875,-0.18393957463724908
2012-08-29,12.85,15.871875,-0.1903918094113014
2012-08-30,13.0,16.201875,-0.19762373182116277
2012-08-31,13.33,15.901875,-0.16173407223990888
2012-09-04,13.03,16.011875,-0.18622897068581912
2012-09-05,13.14,16.501875,-0.20372684922167927
2012-09-06,13.63,16.911875,-0.19405743006023857
2012-09-07,14.04,16.711875,-0.15987882867721304
2012-09-10,13.84,16.681875,-0.17035704919261185
2012-09-11,13.81,16.861875,-0.18099262389265725
2012-09-12,13.99,17.111875,-0.18243909565725558
2012-09-13,14.24,17.371875,-0.18028422378125553
2012-09-14,14.5,17.081875,-0.1511470491383411
2012-09-17,14.21,16.871875,-0.15776995739951838
2012-09-18,14.0,16.801875,-0.16675966224007732
2012-09-19,13.93,16.351875,-0.14810992623170127
2012-09-20,13.48,16.111875,-0.16335001357694257
2012-09-21,13.24,16.181875,-0.1818006257000503
2012-09-24,13.31,15.551875,-0.14415464373266895
2012-09-25,12.68,15.471875,-0.18044839426378512
2012-09-26,12.6,15.651875,-0.1949846264425189
2012-09-27,12.78,15.561875,-0.17876219928511194
2012-09-28,12.69,15.132747603833867,-0.16142128764607155
2012-10-01,12.35,15.432747603833866,-0.19975364614062874
2012-10-02,12.65,15.632747603833867,-0.19080123849132957
2012-10-03,12.85,15.812747603833866,-0.1873645035044723
2012-10-04,13.03,15.732747603833866,-0.17179120086915034
2012-10-05,12.95,15.762747603833866,-0.17844272296472863
2012-10-08,12.98,15.792747603833865,-0.17810375207611362
2012-10-09,13.01,15.672747603833866,-0.16989666848093088
2012-10-10,12.89,15.832747603833866,-0.1858646191720561
2012-10-11,13.05,16.192747603833865,-0.19408365280082385
2012-10-12,13.41,16.472747603833866,-0.18592815706840815
2012-10-15,13.69,16.762747603833866,-0.18330811132245928
2012-10-16,13.98,16.652747603833866,-0.16049889588301536
2012-10-17,13.87,16.612747603833867,-0.16509897515091965
2012-10-18,13.83,15.862747603833865,-0.1281459968096933
2012-10-19,13.08,15.832747603833866,-0.1738641752343285
2012-10-22,13.05,15.552747603833867,-0.16091996524247076
2012-10-23,12.77,15.202747603833865,-0.16002025865511105
2012-10-24,12.42,14.992747603833866,-0.17159947408011966
2012-10-25,12.21,14.692747603833865,-0.16897776173504997
2012-10-26,11.91,15.132747603833867,-0.21296513284985907
2012-10-31,12.35,15.782747603833865,-0.21750000000000003
2012-11-01,13.0,15.772747603833865,-0.17579356960989456
2012-11-02,12.99,15.982747603833866,-0.1872486307120298
2012-11-05,13.2,16.542747603833867,-0.20206725532457304
2012-11-06,13.76,16.222747603833866,-0.15180829191054257
2012-11-07,13.44,15.692747603833865,-0.14355342102637914
2012-11-08,12.91,15.672747603833866,-0.17627717064479764
2012-11-09,12.89,15.802747603833867,-0.18431906127053577
2012-11-12,13.02,15.762747603833866,-0.17400187281859203
2012-11-13,12.98,15.532747603833865,-0.16434617164601217
2012-11-14,12.75,15.832747603833866,-0.1947070515472239
2012-11-15,13.05,15.832747603833866,-0.17575898217186436
2012-11-16,13.05,16.492747603833866,-0.20874312070558654
2012-11-19,13.71,16.642747603833865,-0.17621775404190287
2012-11-20,13.86,16.752747603833864,-0.1726730248817131
2012-11-21,13.97,17.152747603833866,-0.18555322315373424
2012-11-23,14.37,17.382747603833867,-0.1733182620202912
