DVA,dcf,Deviation
26.87,29.797408367960827,-0.09824372414577076
26.82,29.717408367960832,-0.09749868939057982
26.74,29.48740836796082,-0.09317225622805103
26.51,29.547408367960827,-0.10279779296157765
26.57,29.477408367960827,-0.09863174983594913
26.5,29.607408367960815,-0.10495374432445925
26.63,29.477408367960827,-0.09659629274111126
26.5,29.38740836796082,-0.09825324954849624
26.41,30.957408367960838,-0.14689241146772314
27.98,31.09740836796084,-0.10024656495724749
28.12,31.307408367960825,-0.10181003583876125
28.33,30.977408367960827,-0.08546255182208784
28.0,30.897408367960832,-0.09377512616771144
27.92,31.047408367960827,-0.10073009414815226
28.07,30.927408367960833,-0.09239081186385334
27.95,32.587408367960826,-0.14230675589778463
29.61,32.557408367960825,-0.09052957577733123
29.58,32.127408367960825,-0.07929081421025042
29.15,32.64740836796083,-0.10712667690318356
29.67,32.72740836796083,-0.09342042405514572
29.75,32.59740836796084,-0.08735075917137891
29.62,32.57740836796083,-0.09078095883371051
29.6,32.67740836796084,-0.09417541113750427
29.7,32.97740836796083,-0.09938344248861564
30.0,32.25740836796083,-0.06998108286352489
29.28,32.20740836796084,-0.09089239141864491
29.23,32.167408367960824,-0.0913162892813747
29.19,32.11740836796083,-0.09114709177098812
29.14,32.20740836796084,-0.0952392174159602
29.23,31.717408367960832,-0.07842407359087622
28.74,31.787408367960833,-0.09586841219280962
28.81,31.907408367960826,-0.09707489659583346
28.93,32.00740836796083,-0.09614675242002069
29.03,31.677408367960833,-0.08357402023577387
28.7,31.957408367960838,-0.10192967872909808
28.98,31.727408367960827,-0.08659416287953825
28.75,31.24740836796082,-0.07992369602470806
28.27,31.307408367960825,-0.0970188375946579
28.33,31.957408367960838,-0.11350758879426304
28.98,31.517408367960826,-0.08050815404417067
28.54,31.32740836796083,-0.08897666654135272
28.35,31.967408367960832,-0.11315926290685363
28.99,32.287408367960836,-0.10212675883992273
29.31,31.66740836796082,-0.07444273116918232
28.69,31.797408367960827,-0.09772520867115264
28.82,30.547408367960827,-0.05654844257664071
27.57,31.00740836796083,-0.11085764818425192
28.03,31.617408367960827,-0.11346307471538652
28.64,31.18740836796083,-0.08168066861810197
28.21,30.98740836796082,-0.08963022447635538
28.01,30.557408367960825,-0.08336467338086695
27.58,31.09740836796084,-0.11310937317801606
28.12,31.177408367960833,-0.09806486581170581
28.2,30.477408367960827,-0.07472447592869935
27.5,31.477408367960827,-0.12635755528111448
28.5,31.239889312263237,-0.08770483419055175
27.71,30.459889312263233,-0.09027903168236795
26.93,30.279889312263244,-0.11063083083684033
26.75,28.029889312263244,-0.045661589955094284
24.5,28.31988931226325,-0.13488362437239954
24.79,28.84988931226325,-0.14072460619588967
25.32,27.529889312263244,-0.080272364599695
24.0,26.99988931226324,-0.11110746705545571
23.47,28.779889312263244,-0.18449999076267043
25.25,29.359889312263235,-0.1399831337424896
25.83,28.109889312263235,-0.08110630699881871
24.58,28.469889312263234,-0.1366316977771912
24.94,28.69988931226325,-0.1310071015032338
25.17,29.00988931226324,-0.13236483844976332
25.48,29.30988931226325,-0.1306688425691469
25.78,28.07988931226325,-0.08190521289764574
24.55,28.379889312263238,-0.13495081922706098
24.85,27.919889312263244,-0.1099534915030933
24.39,26.779889312263244,-0.08924194138356079
23.25,28.99988931226324,-0.19827280202175712
25.47,29.00988931226324,-0.12202353735858062
25.48,30.50988931226324,-0.16486094920841
26.98,31.909889312263243,-0.15449409003022285
28.38,29.909889312263243,-0.05114994897811209
26.38,30.039889312263245,-0.12183431417535762
26.51,28.69988931226325,-0.07630305777268365
25.17,28.63988931226324,-0.12115582132426306
25.11,29.59988931226325,-0.15168601696098527
26.07,30.409889312263243,-0.14271309137955712
26.88,29.919889312263244,-0.10160095448672957
26.39,29.519889312263242,-0.10602645826869728
25.99,29.909889312263243,-0.13105663051237249
26.38,29.209889312263233,-0.09688120629321095
25.68,29.469889312263234,-0.12860208846071763
25.94,29.619889312263236,-0.12423710546209521
26.09,27.039889312263245,-0.03512918641395646
23.51,24.859889312263235,-0.05429989230070065
21.33,25.909889312263243,-0.17676221063960962
22.38,27.82988931226325,-0.19582863773237347
24.3,27.589889312263253,-0.11924257016866502
24.06,27.859889312263235,-0.13639283593961082
24.33,28.659889312263243,-0.15107836827585142
25.13,26.84988931226325,-0.06405573193472047
23.32,27.19988931226325,-0.14264356989548388
23.67,26.89988931226324,-0.1200707287219499
23.37,26.32988931226325,-0.11241556229728134
22.8,27.279889312263244,-0.1642194827472918
23.75,27.64988931226324,-0.14104538604910677
24.12,27.939889312263247,-0.1367181261733431
24.41,27.619889312263236,-0.11621658855953654
24.09,27.50988931226324,-0.12431490630312125
23.98,27.479889312263236,-0.12736184169058373
23.95,27.659889312263243,-0.1341252407188207
24.13,28.929889312263246,-0.16591454120180804
25.4,28.56988931226325,-0.11095210337068462
25.04,28.679889312263246,-0.12691434310058036
25.15,28.539889312263245,-0.11877724104580367
25.01,28.179889312263246,-0.11248764241539377
24.65,27.75988931226324,-0.11202815966882884
24.23,27.529889312263244,-0.1198656948756166
24.0,27.919889312263244,-0.14039773827260527
24.39,27.84988931226325,-0.12423350317373594
24.32,28.07988931226325,-0.1338997198475852
24.55,28.31988931226325,-0.1331180807486697
24.79,28.302850972569544,-0.12411650600054802
24.55,27.502850972569544,-0.10736526825944781
23.75,27.202850972569543,-0.1269297462994332
23.45,27.362850972569543,-0.14299865816219448
23.61,27.502850972569544,-0.14154354312038953
23.75,27.392850972569544,-0.13298546311289017
23.64,27.002850972569544,-0.12453688597495305
23.25,27.232850972569544,-0.14625170815135347
23.48,27.212850972569544,-0.13717235935081717
23.46,27.152850972569542,-0.1360023290482516
23.4,27.832850972569545,-0.1592668669457653
24.08,27.132850972569543,-0.11251493533266665
23.38,27.502850972569544,-0.1499063125012583
23.75,27.592850972569543,-0.13926980493569796
23.84,27.262850972569545,-0.12555000120909732
23.51,27.692850972569545,-0.15104443297343273
23.94,28.282850972569545,-0.15355067905924724
24.53,27.802850972569544,-0.11771638008629248
24.05,27.472850972569542,-0.12459030830062412
23.72,27.252850972569544,-0.12963234474534124
23.5,27.702850972569543,-0.15171185726447678
23.95,28.012850972569545,-0.1450352545889716
24.26,27.742850972569542,-0.12554048522313632
23.99,27.822850972569544,-0.13775910226986954
24.07,27.222850972569542,-0.11581634031448207
23.47,26.722850972569542,-0.1217254467312836
22.97,27.472850972569542,-0.16390184539149022
23.72,30.272850972569543,-0.2164596581440953
26.52,30.202850972569543,-0.12193719645586887
26.45,30.052850972569544,-0.11988383317968776
26.3,29.282850972569545,-0.10186340719910447
25.53,29.612850972569543,-0.13787429573570942
25.86,29.292850972569543,-0.11719074308554467
25.54,29.202850972569543,-0.1254278555203424
25.45,29.002850972569544,-0.12250005959516796
25.25,29.682850972569543,-0.14934047193330657
25.93,29.182850972569543,-0.11146446848620328
25.43,28.782850972569545,-0.11648779948049126
25.03,27.212850972569544,-0.08021397591784296
23.46,26.882850972569543,-0.12732470138907948
23.13,26.842850972569543,-0.13831805631837213
23.09,27.502850972569544,-0.1604506738945275
23.75,26.712850972569544,-0.1109148168277504
22.96,26.612850972569543,-0.13725891210733554
22.86,25.872850972569545,-0.11644835645533524
22.12,25.762850972569545,-0.14139937293617832
22.01,25.412850972569544,-0.1339027634578488
21.66,26.172850972569545,-0.1724248908649363
22.42,26.742850972569542,-0.16164510571455304
22.99,26.672850972569545,-0.13807489032038622
22.92,26.732850972569544,-0.1426279215966113
22.98,26.792850972569543,-0.14230852015237683
23.04,26.242850972569542,-0.12204660903334541
22.49,24.922850972569545,-0.09761527584653851
21.17,25.322850972569544,-0.16399618577971464
21.57,25.282850972569545,-0.14685254351250876
21.53,25.852850972569545,-0.1672098360508164
22.1,26.022850972569543,-0.15074639503198883
22.27,25.562850972569542,-0.1288139173562044
21.81,25.642850972569544,-0.14947054743131294
21.89,25.732850972569544,-0.1493363862661743
21.98,25.920854741811308,-0.15203413548915734
22.18,26.4508547418113,-0.16146377058508765
22.71,26.040854741811298,-0.12790881001548937
22.3,26.160854741811306,-0.14758136841915703
22.42,26.370854741811318,-0.1498189869267751
22.63,26.34085474181131,-0.1408782964024704
22.6,26.360854741811295,-0.1426681637847711
22.62,26.020854741811313,-0.13069727245918206
22.28,25.9708547418113,-0.14211525875847575
22.23,26.2108547418113,-0.15187809710993816
22.47,25.890854741811303,-0.1321259871844611
22.15,25.320854741811306,-0.12522700256936448
21.58,25.520854741811313,-0.15441703585871425
21.78,25.75085474181131,-0.15420283255156908
22.01,25.540854741811298,-0.13824340561442372
21.8,24.920854741811308,-0.12523064614534474
21.18,25.60085474181131,-0.17268387272207641
21.86,26.00085474181131,-0.15925840834580363
22.26,26.490854741811308,-0.1597100124947506
22.75,27.410854741811306,-0.1700368261301186
23.67,26.920854741811308,-0.12075600024550259
23.18,26.690854741811314,-0.1315377411391606
22.95,27.2208547418113,-0.15689642306680618
23.48,26.730854741811303,-0.12161432072452394
22.99,26.540854741811298,-0.13378825875631806
22.8,26.990854741811308,-0.1552694341064823
23.25,27.370854741811318,-0.15055630453207436
23.63,26.920854741811308,-0.12224183716946468
23.18,26.9508547418113,-0.13991596103114423
23.21,26.440854741811314,-0.12219176624053363
22.7,26.4608547418113,-0.14212899690910974
22.72,26.00085474181131,-0.12618257262656263
22.26,26.280854741811314,-0.15299558485875142
22.54,26.870854741811318,-0.161172943079941
23.13,26.4508547418113,-0.1255481070168205
22.71,25.7208547418113,-0.11705889139511827
21.98,26.150854741811305,-0.1594921000858428
22.41,26.480854741811303,-0.15372822295587485
22.74,26.520854741811313,-0.14256157196361507
22.78,26.170854741811308,-0.12956606787450387
22.43,26.300854741811303,-0.14717600548767273
22.56,27.01085474181131,-0.16478022574093654
23.27,27.520854741811313,-0.15445940112292966
23.78,27.420854741811308,-0.13277685090755875
23.68,27.300854741811303,-0.1326278893483126
23.56,27.1308547418113,-0.13161600604894563
23.39,27.10085474181131,-0.13692759055625614
23.36,26.770854741811313,-0.12740925811696868
23.03,26.730854741811303,-0.13844879924556164
22.99,26.920854741811308,-0.14601522795285626
23.18,27.310854741811305,-0.1512532207747863
23.57,26.660854741811306,-0.11593231994036646
22.92,26.860854741811295,-0.14671367607960006
23.12,27.670854741811308,-0.16446382969640827
23.93,28.2208547418113,-0.1520455273615111
24.48,27.810854741811305,-0.11976815429565502
24.07,27.570854741811306,-0.12697664887778204
23.83,27.370854741811318,-0.1293658811612617
23.63,27.7108547418113,-0.14726556722387696
23.97,28.240854741811308,-0.15122965578970948
24.5,28.520854741811313,-0.1409794614576111
24.78,28.490854741811308,-0.1302472240808381
24.75,28.4708547418113,-0.13068995558981178
24.73,30.50828315470387,-0.18940046955126533
25.43,29.57828315470388,-0.14024759763800465
24.5,30.748283154703888,-0.20320754571131305
25.67,30.95828315470387,-0.17081965199030602
25.88,30.448283154703887,-0.15003417865936863
25.37,30.038283154703883,-0.15541111756158565
24.96,29.70828315470387,-0.159830277972561
24.63,30.058283154703872,-0.18059192292406068
24.98,29.938283154703882,-0.16561681673869932
24.86,29.648283154703886,-0.16150288128721535
24.57,29.638283154703885,-0.17100461346727835
24.56,29.12828315470388,-0.15683324452873415
24.05,29.00828315470387,-0.17092646015142932
23.93,29.32828315470388,-0.1840640696977881
24.25,28.968283154703876,-0.16287755575662133
23.89,29.608283154703873,-0.19313119659203903
24.53,29.95828315470387,-0.18119473424669708
24.88,29.808283154703872,-0.16533267377816652
24.73,29.698283154703887,-0.16729193161851053
24.62,30.108283154703873,-0.18228482595648854
25.03,30.00828315470387,-0.16589696681542787
24.93,29.92828315470388,-0.16700868301957017
24.85,30.42828315470388,-0.1833255963322905
25.35,30.598283154703886,-0.17152214482651662
25.52,30.688283154703882,-0.16841226107859641
25.61,30.338283154703884,-0.15585203455953556
25.26,31.038283154703883,-0.186166326465392
25.96,31.488283154703883,-0.17556635677922117
26.41,31.248283154703888,-0.154833567359542
26.17,31.168283154703875,-0.1603644040929325
26.09,30.998283154703888,-0.1583404838973823
25.92,30.768283154703877,-0.15757405541045488
25.69,30.95828315470387,-0.17017362133350067
25.88,30.62828315470388,-0.15502936063116035
25.55,31.108283154703873,-0.1786753427394917
26.03,30.95828315470387,-0.15919110016780935
25.88,31.268283154703877,-0.17232424076642294
26.19,31.07828315470388,-0.15728935637694674
26.0,31.068283154703877,-0.16313367331778406
25.99,31.098283154703886,-0.16426254559751208
26.02,31.32828315470388,-0.16944060191523302
26.25,30.938283154703882,-0.15153662959449232
25.86,30.938283154703882,-0.16414237109765983
25.86,30.848283154703886,-0.16170375283731953
25.77,31.068283154703877,-0.17053672159228062
25.99,31.468283154703876,-0.17408903840643697
26.39,31.698283154703887,-0.1674627969217367
26.62,31.998283154703888,-0.16808036633406864
26.92,32.14828315470389,-0.16263024465550324
27.07,32.27828315470388,-0.16135564366114308
27.2,32.19828315470389,-0.15523446174718425
27.12,32.14828315470389,-0.15640907262471204
27.07,32.20828315470387,-0.15953297262146826
27.13,33.14828315470389,-0.1815564060019763
28.07,33.01828315470387,-0.1498649439620826
27.94,32.868283154703875,-0.149940388778675
27.79,33.10828315470387,-0.1606330092639755
28.03,33.19828315470389,-0.15567922987522287
28.12,33.28828315470388,-0.15525832710220644
28.21,33.118283154703875,-0.1482046376551599
28.04,33.07828315470388,-0.15231392545799094
28.0,33.31828315470388,-0.15962056418123216
28.24,33.16828315470388,-0.14858421015393908
28.09,33.39828315470389,-0.1589388032347483
28.32,33.43454216967575,-0.15297180214761563
28.01,33.28454216967575,-0.1584682205567839
27.86,33.55454216967574,-0.16971002438000993
28.13,33.70454216967574,-0.16539438932629102
28.28,33.76454216967574,-0.1624349633445189
28.34,33.64454216967576,-0.15766426967333824
28.22,33.37454216967575,-0.15444532972078306
27.95,33.594542169675755,-0.16801961881685723
28.17,33.64454216967576,-0.16271709515518473
28.22,33.734542169675755,-0.16346871233464733
28.31,33.754542169675744,-0.16129806004499714
28.33,33.57454216967575,-0.15620591766140535
28.15,33.29454216967576,-0.15451608084766943
27.87,33.08454216967575,-0.15761264408413767
27.66,32.924542169675746,-0.15989720198826363
27.5,33.03454216967575,-0.1675380315927677
27.61,32.60454216967574,-0.1531854716341018
27.18,32.18454216967575,-0.15549521081555195
26.76,32.174542169675746,-0.16828653353081457
26.75,32.12454216967575,-0.16730330789738368
26.7,32.254542169675744,-0.17220961129926915
26.83,31.93454216967575,-0.1598439126684239
26.51,32.30454216967574,-0.17937236625241737
26.88,32.62454216967575,-0.1760803918657058
27.2,34.39454216967576,-0.20917685527498864
28.97,34.57454216967575,-0.1621002569512351
29.15,34.41454216967575,-0.15297434856810566
28.99,34.504542169675744,-0.1598207604830123
29.08,34.79454216967576,-0.16423673982571074
29.37,34.70454216967574,-0.15371308296171604
29.28,34.52454216967575,-0.1519076529357204
29.1,34.54454216967576,-0.157609330670335
29.12,34.754542169675744,-0.16212390720520065
29.33,34.83454216967575,-0.15801965023291098
29.41,34.68454216967575,-0.15207184064511636
29.26,34.56454216967575,-0.15346773996415142
29.14,34.90454216967574,-0.16515163389491017
29.48,35.41454216967575,-0.16757359565013075
29.99,35.47454216967575,-0.15460501628021106
30.05,35.41454216967575,-0.15147851252667666
29.99,35.094542169675755,-0.14545116858901364
29.67,35.04454216967576,-0.15336317260627186
29.62,35.504542169675744,-0.16574054501403213
30.08,35.734542169675755,-0.1582374315256846
30.31,35.714542169675745,-0.15132609411593123
30.29,35.49454216967575,-0.14662936472870414
30.07,35.30454216967574,-0.14826823541623113
29.88,34.484542169675755,-0.1335248166271088
29.06,34.65454216967574,-0.16143748609586928
29.23,35.08454216967575,-0.16686956156822663
29.66,35.194542169675756,-0.15725569444811294
29.77,35.614542169675744,-0.1641054977438997
