date,NVDA,dcf,Deviation
2013-01-16,12.09,13.089314155722372,-0.07634579962201404
2013-01-17,12.25,13.009314155722372,-0.05836696282627429
2013-01-18,12.17,12.949314155722371,-0.060181886573350885
2013-01-22,12.11,12.969314155722373,-0.06625748635622519
2013-01-23,12.13,13.029314155722371,-0.0690223710146246
2013-01-24,12.19,13.249314155722372,-0.07995237664923627
2013-01-25,12.41,,
2013-01-28,12.61,,
2013-01-29,12.34,,
2013-01-30,12.32,,
2013-01-31,12.26,,
2013-02-01,12.37,,
2013-02-04,12.16,,
2013-02-05,12.44,,
2013-02-06,12.34,,
2013-02-07,12.29,,
2013-02-08,12.37,,
2013-02-11,12.51,,
2013-02-12,12.43,,
2013-02-13,12.37,,
2013-02-14,12.73,,
2013-02-15,12.73,,
2013-02-19,12.56,,
2013-02-20,12.38,,
2013-02-21,12.29,,
2013-02-22,12.52,,
2013-02-25,12.3,,
2013-02-26,12.37,,
2013-02-27,12.6,,
2013-02-28,12.66,,
2013-03-01,12.71,,
2013-03-04,12.66,,
2013-03-05,12.8,,
2013-03-06,12.79,,
2013-03-07,12.76,,
2013-03-08,12.82,,
2013-03-11,12.7,,
2013-03-12,12.74,,
2013-03-13,12.74,,
2013-03-14,12.75,,
2013-03-15,12.64,,
2013-03-18,12.55,,
2013-03-19,12.47,,
2013-03-20,12.62,,
2013-03-21,12.42,,
2013-03-22,12.48,,
2013-03-25,12.41,,
2013-03-26,12.5,,
2013-03-27,12.65,,
2013-03-28,12.83,,
2013-04-01,12.41,,
2013-04-02,12.28,,
2013-04-03,12.13,,
2013-04-04,12.25,,
2013-04-05,12.46,,
2013-04-08,12.43,,
2013-04-09,12.63,,
2013-04-10,12.83,,
2013-04-11,12.77,,
2013-04-12,13.09,,
2013-04-15,12.82,,
2013-04-16,12.96,,
2013-04-17,12.79,,
2013-04-18,12.54,,
2013-04-19,12.57,,
2013-04-22,12.59,,
2013-04-23,12.92,,
2013-04-24,13.36,,
2013-04-25,13.47,,
2013-04-26,13.41,,
2013-04-29,13.57,,
2013-04-30,13.77,,
2013-05-01,13.65,,
2013-05-02,13.81,,
2013-05-03,13.87,,
2013-05-06,13.83,,
2013-05-07,13.65,,
2013-05-08,13.9,,
2013-05-09,13.91,,
2013-05-10,14.54,,
2013-05-13,14.24,,
2013-05-14,14.45,,
2013-05-15,14.7,,
2013-05-16,14.63,,
2013-05-17,14.87,,
2013-05-20,14.84,,
2013-05-21,14.92,,
2013-05-22,14.4,,
2013-05-23,14.63,,
2013-05-24,14.54,,
2013-05-28,14.53,,
2013-05-29,14.44,,
2013-05-30,14.63,,
2013-05-31,14.47,,
2013-06-03,14.45,,
2013-06-04,14.47,,
2013-06-05,14.16,,
2013-06-06,14.25,,
2013-06-07,14.45,,
2013-06-10,14.44,,
2013-06-11,14.17,,
2013-06-12,14.05,,
2013-06-13,14.37,,
2013-06-14,14.35,,
2013-06-17,14.49,,
2013-06-18,14.4,,
2013-06-19,14.84,,
2013-06-20,14.44,,
2013-06-21,14.42,,
2013-06-24,14.12,,
2013-06-25,14.22,,
2013-06-26,14.14,,
2013-06-27,14.01,,
2013-06-28,14.04,,
2013-07-01,14.1,,
2013-07-02,14.09,,
2013-07-03,14.13,,
2013-07-05,14.24,,
2013-07-08,14.17,,
2013-07-09,14.24,,
2013-07-10,14.43,,
2013-07-11,14.63,,
2013-07-12,14.64,,
2013-07-15,14.61,,
2013-07-16,14.69,,
2013-07-17,14.61,,
2013-07-18,14.55,,
2013-07-19,14.24,,
2013-07-22,14.23,,
2013-07-23,14.21,,
2013-07-24,14.21,,
2013-07-25,14.26,,
2013-07-26,14.2,,
2013-07-29,14.17,,
2013-07-30,14.41,,
2013-07-31,14.44,,
2013-08-01,14.64,,
2013-08-02,14.76,,
2013-08-05,14.83,,
2013-08-06,14.61,,
2013-08-07,14.6,,
2013-08-08,14.7,,
2013-08-09,14.49,,
2013-08-12,14.37,,
2013-08-13,14.42,,
2013-08-14,15.03,,
2013-08-15,15.13,,
2013-08-16,15.19,,
2013-08-19,14.95,,
2013-08-20,14.95,,
2013-08-21,14.88,,
2013-08-22,14.96,,
2013-08-23,14.96,,
2013-08-26,14.99,,
2013-08-27,14.8,,
2013-08-28,14.8,,
2013-08-29,14.77,,
2013-08-30,14.75,,
2013-09-03,14.76,,
2013-09-04,14.9,,
2013-09-05,14.94,,
2013-09-06,14.88,,
2013-09-09,15.13,,
2013-09-10,15.45,,
2013-09-11,15.71,,
2013-09-12,15.7,,
2013-09-13,15.8,,
2013-09-16,15.81,,
2013-09-17,15.86,,
2013-09-18,16.0,,
2013-09-19,15.93,,
2013-09-20,15.79,,
2013-09-23,15.64,,
2013-09-24,15.7,,
2013-09-25,15.72,,
2013-09-26,15.67,,
2013-09-27,15.58,,
2013-09-30,15.56,,
2013-10-01,15.55,,
2013-10-02,15.54,,
2013-10-03,15.38,,
2013-10-04,15.59,,
2013-10-07,15.59,,
2013-10-08,15.46,,
2013-10-09,15.22,,
2013-10-10,15.39,,
2013-10-11,15.26,,
2013-10-14,15.49,,
2013-10-15,15.41,,
2013-10-16,15.6,,
2013-10-17,15.63,,
2013-10-18,15.81,,
2013-10-21,15.85,,
2013-10-22,15.77,,
2013-10-23,15.5,,
2013-10-24,15.39,,
2013-10-25,15.24,,
2013-10-28,15.21,,
2013-10-29,15.23,,
2013-10-30,15.22,,
2013-10-31,15.19,,
2013-11-01,15.26,,
2013-11-04,14.82,,
2013-11-05,14.8,,
2013-11-06,14.9,,
2013-11-07,14.55,,
2013-11-08,15.56,,
2013-11-11,15.69,,
2013-11-12,15.72,,
2013-11-13,16.15,,
2013-11-14,16.22,,
2013-11-15,16.17,,
2013-11-18,15.78,,
2013-11-19,15.44,,
2013-11-20,15.21,,
2013-11-21,15.33,,
2013-11-22,15.18,,
2013-11-25,15.51,,
2013-11-26,15.64,,
2013-11-27,15.7,,
2013-11-29,15.6,,
2013-12-02,15.75,,
2013-12-03,15.74,,
2013-12-04,15.96,,
2013-12-05,15.7,,
2013-12-06,15.47,,
2013-12-09,15.21,,
2013-12-10,15.56,,
2013-12-11,15.41,,
2013-12-12,15.11,,
2013-12-13,15.02,,
2013-12-16,15.04,,
2013-12-17,15.11,,
2013-12-18,15.32,,
2013-12-19,15.38,,
2013-12-20,15.69,,
2013-12-23,15.78,,
2013-12-24,15.82,,
2013-12-26,15.67,,
2013-12-27,15.76,,
2013-12-30,15.97,,
2013-12-31,16.02,,
2014-01-02,15.86,,
2014-01-03,15.67,,
2014-01-06,15.88,,
2014-01-07,16.14,,
2014-01-08,16.36,,
2014-01-09,15.75,,
2014-01-10,15.73,,
2014-01-13,15.36,,
2014-01-14,15.84,,
2014-01-15,16.01,,
2014-01-16,16.06,,
2014-01-17,15.99,,
2014-01-21,16.05,,
2014-01-22,16.03,,
2014-01-23,15.97,,
2014-01-24,15.56,,
2014-01-27,15.46,,
2014-01-28,15.61,,
2014-01-29,15.46,,
2014-01-30,15.72,,
2014-01-31,15.7,,
2014-02-03,15.49,,
2014-02-04,15.58,,
2014-02-05,15.44,,
2014-02-06,15.64,,
2014-02-07,15.87,,
2014-02-10,15.92,,
2014-02-11,16.25,,
2014-02-12,16.83,,
2014-02-13,17.36,,
2014-02-14,17.91,,
2014-02-18,17.9,,
2014-02-19,18.14,,
2014-02-20,18.78,,
2014-02-21,18.64,,
2014-02-24,18.91,,
2014-02-25,18.74,,
2014-02-26,18.71,,
2014-02-27,18.5,,
2014-02-28,18.38,,
2014-03-03,18.29,,
2014-03-04,18.48,,
2014-03-05,18.64,,
2014-03-06,18.38,,
2014-03-07,18.36,,
2014-03-10,18.09,,
2014-03-11,18.27,,
2014-03-12,18.32,,
2014-03-13,17.74,,
2014-03-14,17.82,,
2014-03-17,17.82,,
2014-03-18,18.24,,
2014-03-19,18.56,,
2014-03-20,18.57,,
2014-03-21,18.54,,
2014-03-24,18.45,,
2014-03-25,18.45,,
2014-03-26,18.03,,
2014-03-27,17.79,,
2014-03-28,17.9,,
2014-03-31,17.91,,
2014-04-01,18.65,,
2014-04-02,18.53,,
2014-04-03,18.73,,
2014-04-04,18.15,,
2014-04-07,18.21,,
2014-04-08,18.86,,
2014-04-09,18.84,,
2014-04-10,18.38,,
2014-04-11,18.12,,
2014-04-14,18.32,,
2014-04-15,18.45,,
2014-04-16,18.49,,
2014-04-17,18.56,,
2014-04-21,18.71,,
2014-04-22,18.87,,
2014-04-23,19.09,,
2014-04-24,19.26,,
2014-04-25,18.73,,
2014-04-28,18.65,,
2014-04-29,18.69,,
2014-04-30,18.47,,
2014-05-01,18.57,,
2014-05-02,18.43,,
2014-05-05,18.63,,
2014-05-06,18.25,,
2014-05-07,18.27,,
2014-05-08,18.5,,
2014-05-09,18.05,,
2014-05-12,18.58,,
2014-05-13,18.28,,
2014-05-14,18.1,,
2014-05-15,18.0,,
2014-05-16,17.96,,
2014-05-19,18.54,,
2014-05-20,18.24,,
2014-05-21,18.24,,
2014-05-22,18.32,,
2014-05-23,18.49,,
2014-05-27,18.82,,
2014-05-28,18.98,,
2014-05-29,18.95,,
2014-05-30,19.0,,
2014-06-02,18.94,,
2014-06-03,18.86,,
2014-06-04,18.88,,
2014-06-05,18.96,,
2014-06-06,19.03,,
2014-06-09,19.05,,
2014-06-10,19.15,,
2014-06-11,19.4,,
2014-06-12,19.52,,
2014-06-13,19.54,,
2014-06-16,19.48,,
2014-06-17,19.61,,
2014-06-18,19.59,,
2014-06-19,19.14,,
2014-06-20,18.93,,
2014-06-23,18.71,,
2014-06-24,18.42,,
2014-06-25,18.61,,
2014-06-26,18.36,,
2014-06-27,18.38,,
2014-06-30,18.54,,
2014-07-01,18.75,,
2014-07-02,18.68,,
2014-07-03,18.85,,
2014-07-07,18.7,,
2014-07-08,18.55,,
2014-07-09,19.11,,
2014-07-10,19.01,,
2014-07-11,19.05,,
2014-07-14,19.29,,
2014-07-15,19.37,,
2014-07-16,19.35,,
2014-07-17,19.3,,
2014-07-18,18.44,,
2014-07-21,18.55,,
2014-07-22,18.47,,
2014-07-23,18.08,,
2014-07-24,18.11,,
2014-07-25,17.79,,
2014-07-28,17.72,,
2014-07-29,17.78,,
2014-07-30,18.08,,
2014-07-31,17.5,,
2014-08-01,17.69,,
2014-08-04,17.65,,
2014-08-05,17.66,,
2014-08-06,17.64,,
2014-08-07,17.46,,
2014-08-08,19.0,,
2014-08-11,18.9,,
2014-08-12,18.9,,
2014-08-13,19.01,,
2014-08-14,18.8,,
2014-08-15,19.04,,
2014-08-18,19.3,,
2014-08-19,19.37,,
2014-08-20,19.25,,
2014-08-21,19.07,,
2014-08-22,19.08,,
2014-08-25,19.11,,
2014-08-26,19.45,,
2014-08-27,19.23,,
2014-08-28,19.39,,
2014-08-29,19.45,,
2014-09-02,19.5,,
2014-09-03,19.68,,
2014-09-04,20.03,,
2014-09-05,19.97,,
2014-09-08,19.79,,
2014-09-09,19.54,,
2014-09-10,19.61,,
2014-09-11,19.41,,
2014-09-12,19.12,,
2014-09-15,18.86,,
2014-09-16,19.14,,
2014-09-17,19.15,,
2014-09-18,19.44,,
2014-09-19,19.08,,
2014-09-22,18.89,,
2014-09-23,18.81,,
2014-09-24,18.92,,
2014-09-25,18.51,,
2014-09-26,18.55,,
2014-09-29,18.52,,
2014-09-30,18.45,,
2014-10-01,18.27,,
2014-10-02,18.19,,
2014-10-03,18.23,,
2014-10-06,18.12,,
2014-10-07,17.93,,
2014-10-08,18.26,,
2014-10-09,17.91,,
2014-10-10,16.85,,
2014-10-13,16.79,,
2014-10-14,17.18,,
2014-10-15,17.44,,
2014-10-16,17.45,,
2014-10-17,17.42,,
2014-10-20,17.57,,
2014-10-21,18.32,,
2014-10-22,17.89,,
2014-10-23,18.29,,
2014-10-24,18.48,,
2014-10-27,18.49,,
2014-10-28,18.93,,
2014-10-29,18.81,,
2014-10-30,18.69,,
2014-10-31,19.54,,
2014-11-03,19.87,,
2014-11-04,20.13,,
2014-11-05,20.13,,
2014-11-06,20.22,,
2014-11-07,19.79,,
2014-11-10,20.02,,
2014-11-11,19.78,,
2014-11-12,19.65,,
2014-11-13,19.55,,
2014-11-14,19.79,,
2014-11-17,19.7,,
2014-11-18,20.17,,
2014-11-19,20.01,,
2014-11-20,20.34,,
2014-11-21,20.45,,
2014-11-24,20.58,,
2014-11-25,20.57,,
2014-11-26,20.92,,
2014-11-28,20.97,,
2014-12-01,20.58,,
2014-12-02,20.61,,
2014-12-03,21.14,,
2014-12-04,20.95,,
2014-12-05,21.07,,
2014-12-08,20.8,,
2014-12-09,20.73,,
2014-12-10,20.27,,
2014-12-11,20.26,,
2014-12-12,19.63,,
2014-12-15,19.57,,
2014-12-16,19.35,,
2014-12-17,20.14,,
2014-12-18,20.22,,
2014-12-19,20.42,,
2014-12-22,20.78,,
2014-12-23,20.65,,
2014-12-24,20.57,,
2014-12-26,20.59,,
2014-12-29,20.56,,
2014-12-30,20.37,,
2014-12-31,20.05,,
2015-01-02,20.13,,
2015-01-05,19.79,,
2015-01-06,19.19,,
2015-01-07,19.14,,
2015-01-08,19.86,,
2015-01-09,19.94,,
2015-01-12,19.69,,
2015-01-13,19.66,,
2015-01-14,19.74,,
2015-01-15,19.6,,
2015-01-16,19.96,,
2015-01-20,20.02,,
2015-01-21,20.3,,
2015-01-22,20.65,,
2015-01-23,20.71,,
2015-01-26,20.62,,
2015-01-27,19.63,,
2015-01-28,19.31,,
2015-01-29,19.78,,
2015-01-30,19.2,,
2015-02-02,19.62,,
2015-02-03,20.11,,
2015-02-04,20.16,,
2015-02-05,20.49,,
2015-02-06,20.4,,
2015-02-09,20.38,,
2015-02-10,20.95,,
2015-02-11,20.81,,
2015-02-12,22.3,,
2015-02-13,22.31,,
2015-02-17,22.38,,
2015-02-18,22.12,,
2015-02-19,22.18,,
2015-02-20,22.34,,
2015-02-23,22.16,,
2015-02-24,22.31,,
2015-02-25,22.14,,
2015-02-26,22.2,,
2015-02-27,22.06,,
2015-03-02,22.6,,
2015-03-03,22.18,,
2015-03-04,22.43,,
2015-03-05,22.86,,
2015-03-06,22.55,,
2015-03-09,22.61,,
2015-03-10,23.0,,
2015-03-11,22.88,,
2015-03-12,22.67,,
2015-03-13,22.7,,
2015-03-16,22.97,,
2015-03-17,23.25,,
2015-03-18,22.87,,
2015-03-19,23.22,,
2015-03-20,23.47,,
2015-03-23,22.71,,
2015-03-24,22.4,,
2015-03-25,21.04,,
2015-03-26,20.97,,
2015-03-27,21.38,,
2015-03-30,21.47,,
2015-03-31,20.93,,
2015-04-01,21.01,,
2015-04-02,21.06,,
2015-04-06,21.67,,
2015-04-07,21.86,,
2015-04-08,22.02,,
2015-04-09,22.53,,
2015-04-10,22.76,,
2015-04-13,22.55,,
2015-04-14,22.36,,
2015-04-15,22.63,,
2015-04-16,22.49,,
2015-04-17,22.2,,
2015-04-20,22.09,,
2015-04-21,22.06,,
2015-04-22,22.31,,
2015-04-23,22.22,,
2015-04-24,22.03,23.016901408450703,-0.042877248806755475
2015-04-27,22.2,23.126901408450703,-0.04007892765573895
2015-04-28,22.31,22.956901408450705,-0.028178951372443195
2015-04-29,22.14,23.016901408450703,-0.03809815200097899
2015-04-30,22.2,23.566901408450704,-0.058000896458986984
2015-05-01,22.75,23.426901408450703,-0.028894192904509675
2015-05-04,22.61,22.846901408450705,-0.01036908262593017
2015-05-05,22.03,22.916901408450705,-0.03870075594616185
2015-05-06,22.1,23.306901408450702,-0.051783005698608164
2015-05-07,22.49,21.646901408450702,0.03894777250753134
2015-05-08,20.83,21.446901408450703,-0.028764127586637156
2015-05-11,20.63,21.646901408450702,-0.04697676536992568
2015-05-12,20.83,21.766901408450703,-0.04304247953670459
2015-05-13,20.95,22.106901408450703,-0.05233213769200873
2015-05-14,21.29,22.116901408450705,-0.03738776030057955
2015-05-15,21.3,22.086901408450704,-0.035627514874025046
2015-05-18,21.27,21.856901408450703,-0.026851995051036193
2015-05-19,21.04,21.856901408450703,-0.03737498711207343
2015-05-20,21.04,21.706901408450705,-0.030723012736911137
2015-05-21,20.89,21.676901408450703,-0.03630137876366091
2015-05-22,20.86,21.546901408450704,-0.031879359144480146
2015-05-26,20.73,22.656901408450704,-0.08504699622040979
2015-05-27,21.84,22.956901408450705,-0.04865209762322542
2015-05-28,22.14,22.946901408450703,-0.0351638504078613
2015-05-29,22.13,23.196901408450703,-0.04599327253518559
2015-06-01,22.38,22.756901408450705,-0.016562070630175785
2015-06-02,21.94,22.516901408450703,-0.025620816913742295
2015-06-03,21.7,22.906901408450704,-0.05268723983792323
2015-06-04,22.09,23.076901408450706,-0.04276576785518116
2015-06-05,22.26,22.566901408450704,-0.013599625526603099
2015-06-08,21.75,22.676901408450703,-0.04087425313342352
2015-06-09,21.86,22.286901408450703,-0.019154812085668937
2015-06-10,21.47,22.516901408450703,-0.046494026396447174
2015-06-11,21.7,21.926901408450703,-0.010348083581169232
2015-06-12,21.11,21.886901408450704,-0.0354961807499502
2015-06-15,21.07,22.146901408450702,-0.04862537601037875
2015-06-16,21.33,22.396901408450702,-0.04763611666603784
2015-06-17,21.58,22.756901408450705,-0.05171624147449483
2015-06-18,21.94,22.686901408450705,-0.03292214282610173
2015-06-19,21.87,22.596901408450705,-0.032168189581021966
2015-06-22,21.78,22.036901408450703,-0.011657782720404852
2015-06-23,21.22,21.826901408450706,-0.027805202263649464
2015-06-24,21.01,21.98690140845071,-0.044431063309140706
2015-06-25,21.17,21.556901408450702,-0.017947913808198268
2015-06-26,20.74,20.936901408450705,-0.009404515243656486
2015-06-29,20.12,20.926901408450703,-0.038558092892092444
2015-06-30,20.11,21.216901408450703,-0.05217073818374929
2015-07-01,20.4,21.23690140845071,-0.03940788688304997
2015-07-02,20.42,20.98690140845071,-0.027012153791432736
2015-07-06,20.17,20.606901408450703,-0.02120170324450299
2015-07-07,19.79,20.466901408450703,-0.03307297938960185
2015-07-08,19.65,20.226901408450704,-0.02852149208626087
2015-07-09,19.41,20.566901408450704,-0.056250642013353835
2015-07-10,19.75,20.696901408450703,-0.045750877861556405
2015-07-13,19.88,20.706901408450705,-0.039933614022677366
2015-07-14,19.89,20.566901408450704,-0.03291217257318946
2015-07-15,19.75,21.006901408450705,-0.05983278466499953
2015-07-16,20.19,20.886901408450704,-0.033365476037950814
2015-07-17,20.07,20.516901408450703,-0.0217821102491933
2015-07-20,19.7,20.606901408450703,-0.044009596128741224
2015-07-21,19.79,20.226901408450704,-0.021600016711811776
2015-07-22,19.41,20.466901408450703,-0.05163954168530427
2015-07-23,19.65,20.23690140845071,-0.029001545078715774
2015-07-24,19.42,20.082646536412078,-0.03299597666127441
2015-07-27,19.31,20.50264653641208,-0.05817037006876047
2015-07-28,19.73,20.742646536412078,-0.04881954357340357
2015-07-29,19.97,20.79264653641208,-0.039564301493389076
2015-07-30,20.02,20.72264653641208,-0.033907181458577074
2015-07-31,19.95,21.06264653641208,-0.05282558079719901
2015-08-03,20.29,21.142646536412077,-0.04032827843683817
2015-08-04,20.37,21.352646536412074,-0.04601989428974962
2015-08-05,20.58,21.22264653641208,-0.030281168529545988
2015-08-06,20.45,23.75264653641208,-0.13904330750466998
2015-08-07,22.98,24.552646536412077,-0.06405201712490782
2015-08-10,23.78,24.43264653641208,-0.026712068847696724
2015-08-11,23.66,24.492646536412078,-0.03399577645372953
2015-08-12,23.72,24.29264653641208,-0.02357283450173875
2015-08-13,23.52,24.31264653641208,-0.032602231732566156
2015-08-14,23.54,24.16264653641208,-0.02576897093924624
2015-08-17,23.39,23.852646536412074,-0.01939602533017981
2015-08-18,23.08,23.762646536412078,-0.028727714960791184
2015-08-19,22.99,22.93264653641208,0.002500952670109635
2015-08-20,22.16,22.242646536412078,-0.0037156790796806227
2015-08-21,21.47,21.482646536412076,-0.0005886861467763183
2015-08-24,20.71,21.052646536412077,-0.016275698916021986
2015-08-25,20.28,22.582646536412078,-0.1019653091899263
2015-08-26,21.81,23.402646536412078,-0.06805412088475071
2015-08-27,22.63,23.50264653641208,-0.03712971367118634
2015-08-28,22.73,23.25264653641208,-0.022476862390422903
2015-08-31,22.48,22.332646536412078,0.006598119186083551
2015-09-01,21.56,22.982646536412076,-0.061900901367392014
2015-09-02,22.21,23.04264653641208,-0.03613502186462503
2015-09-03,22.27,22.52264653641208,-0.011217444451016356
2015-09-04,21.75,23.45264653641208,-0.07259933473898506
2015-09-08,22.68,23.00264653641208,-0.014026496294734847
2015-09-09,22.23,23.352646536412074,-0.04807363202545856
2015-09-10,22.58,23.422646536412078,-0.035975718418588154
2015-09-11,22.65,23.462646536412077,-0.034635757528500344
2015-09-14,22.69,23.712646536412077,-0.04312663012294915
2015-09-15,22.94,23.872646536412077,-0.03906758033674829
2015-09-16,23.1,24.082646536412078,-0.04080309591083986
2015-09-17,23.31,24.06264653641208,-0.03127862661628511
2015-09-18,23.29,24.302646536412077,-0.04166815885236419
2015-09-21,23.53,23.66264653641208,-0.00560573544501719
2015-09-22,22.89,23.77264653641208,-0.037128661087866166
2015-09-23,23.0,24.212646536412077,-0.05008318832839875
2015-09-24,23.44,24.38264653641208,-0.03866055044534922
2015-09-25,23.61,24.07264653641208,-0.01921876498756736
2015-09-28,23.3,24.482646536412076,-0.04830550221166541
2015-09-29,23.71,25.422646536412078,-0.06736696488145344
2015-09-30,24.65,24.94264653641208,-0.011732778074887373
2015-10-01,24.17,25.57264653641208,-0.0548494867128787
2015-10-02,24.8,26.19264653641208,-0.05316937081848805
2015-10-05,25.42,26.52264653641208,-0.04157377488322256
2015-10-06,25.75,26.79264653641208,-0.03891539923072129
2015-10-07,26.02,26.94264653641208,-0.03424483690439084
2015-10-08,26.17,26.84264653641208,-0.025058875454014307
2015-10-09,26.07,27.122646536412077,-0.038810612931850175
2015-10-12,26.35,27.172646536412078,-0.030274803571662012
2015-10-13,26.4,28.13264653641208,-0.06158846570547549
2015-10-14,27.36,28.20264653641208,-0.02987827881061267
2015-10-15,27.43,28.63264653641208,-0.042002632724944755
2015-10-16,27.86,28.582646536412078,-0.02528270205809957
2015-10-19,27.81,28.54264653641208,-0.02566848646909592
2015-10-20,27.77,28.18264653641208,-0.014641866081630761
2015-10-21,27.41,29.172646536412078,-0.06042120773005688
2015-10-22,28.4,29.36264653641208,-0.03278473332498555
2015-10-23,28.59,29.29658969804618,-0.024118496566626124
2015-10-26,28.46,29.27658969804618,-0.02789224108642252
2015-10-27,28.44,29.50658969804618,-0.03614750836884428
2015-10-28,28.67,28.516589698046182,0.005379686125803751
2015-10-29,27.68,29.20658969804618,-0.05226867339969865
2015-10-30,28.37,29.536589698046182,-0.03949642494181882
2015-11-02,28.7,29.336589698046183,-0.02169951260860359
2015-11-03,28.5,28.86658969804618,-0.012699446033661244
2015-11-04,28.03,28.54658969804618,-0.01809637170360623
2015-11-05,27.71,32.38658969804618,-0.14439895467994612
2015-11-06,31.55,32.24658969804618,-0.021601964876564406
2015-11-09,31.41,31.64658969804618,-0.007475993473659792
2015-11-10,30.81,31.34658969804618,-0.017117960939771026
2015-11-11,30.51,31.23658969804618,-0.02326085225915775
2015-11-12,30.4,30.63658969804618,-0.007722455416154572
2015-11-13,29.8,31.23658969804618,-0.04599060627082596
2015-11-16,30.4,31.23658969804618,-0.02678236344406415
2015-11-17,30.4,31.86658969804618,-0.04602280042963314
2015-11-18,31.03,31.95658969804618,-0.028995262222953344
2015-11-19,31.12,32.22658969804618,-0.034337784680743666
2015-11-20,31.39,31.75658969804618,-0.011543736324707843
2015-11-23,30.92,32.006589698046184,-0.03394893702506874
2015-11-24,31.17,31.96658969804618,-0.024919445757921044
2015-11-25,31.13,32.22658969804618,-0.034027481912324964
2015-11-27,31.39,32.55658969804618,-0.035832675008838244
2015-11-30,31.72,33.58658969804618,-0.05557544587966212
2015-12-01,32.75,33.33658969804618,-0.017595971974318725
2015-12-02,32.5,33.26658969804618,-0.023043831814573035
2015-12-03,32.43,34.58658969804618,-0.06235334899664913
2015-12-04,33.75,33.94658969804618,-0.0057911472049133605
2015-12-07,33.11,34.39658969804618,-0.037404571480505244
2015-12-08,33.56,33.54658969804618,0.00039975157160609953
2015-12-09,32.71,33.81658969804618,-0.032723278956485524
2015-12-10,32.98,33.326589698046185,-0.010399794914104477
2015-12-11,32.49,33.40658969804618,-0.027437392033458297
