date,ABBV,dcf,Deviation
2018-11-13,88.22,93.44452914798207,-0.05591048716943414
2018-11-14,88.31,95.27452914798207,-0.07309959136260469
2018-11-15,90.14,96.66452914798207,-0.06749662162005443
2018-11-16,91.53,94.61452914798207,-0.03260100933502197
2018-11-19,89.48,93.22452914798207,-0.0401667799473473
2018-11-20,88.09,91.28452914798206,-0.03499529633113818
2018-11-21,86.15,90.76452914798206,-0.05084066640679141
2018-11-23,85.63,91.37452914798206,-0.06286794801074969
2018-11-26,86.24,92.81452914798206,-0.0708351290292033
2018-11-27,87.68,94.07452914798206,-0.06797301252417931
2018-11-28,88.94,95.04452914798206,-0.06422809605882163
2018-11-29,89.91,99.40452914798206,-0.0955140498059972
2018-11-30,94.27,98.79452914798206,-0.045797365370352394
2018-12-03,93.66,95.68452914798206,-0.02115837498506168
2018-12-04,90.55,95.46452914798206,-0.05148015908991632
2018-12-06,90.33,92.09452914798206,-0.019159977952074914
2018-12-07,86.96,92.74452914798206,-0.06237057000690949
2018-12-10,87.61,93.30452914798207,-0.06103164765935931
2018-12-11,88.17,93.73452914798206,-0.05936477409725005
2018-12-12,88.6,92.84452914798206,-0.04571652403144655
2018-12-13,87.71,90.74452914798206,-0.033440353666208344
2018-12-14,85.61,90.06452914798206,-0.04945930645640717
2018-12-17,84.93,88.71452914798206,-0.04265963179119392
2018-12-18,83.58,88.65452914798206,-0.057239367201552205
2018-12-19,83.52,90.50452914798207,-0.07717325545732434
2018-12-20,85.37,90.05452914798207,-0.05201880674190429
2018-12-21,84.92,89.29452914798206,-0.04898988985912489
2018-12-24,84.16,94.17452914798206,-0.10634010319547904
2018-12-26,89.04,95.04452914798206,-0.06317595764647477
2018-12-27,89.91,96.25452914798207,-0.06591408429444368
2018-12-28,91.12,97.32452914798206,-0.06375092900319157
2018-12-31,92.19,93.94474773609315,-0.018678508148454842
2019-01-02,89.23,91.00474773609314,-0.01950170491367953
2019-01-03,86.29,93.78474773609314,-0.07991435619343012
2019-01-04,89.07,95.08474773609315,-0.06325670393307492
2019-01-07,90.37,95.50474773609314,-0.0537643191339755
2019-01-08,90.79,92.52474773609315,-0.018749013410348736
2019-01-09,87.81,92.91474773609315,-0.05494012372064139
2019-01-10,88.2,93.02474773609315,-0.05186520634036795
2019-01-11,88.31,89.47474773609315,-0.013017614081780815
2019-01-14,84.76,90.21474773609314,-0.06046403579213022
2019-01-15,85.5,90.26474773609314,-0.052786362955600574
2019-01-16,85.55,91.91474773609315,-0.0692462079574836
2019-01-17,87.2,94.21474773609314,-0.07445487999121214
2019-01-18,89.5,93.37474773609314,-0.04149674114295243
2019-01-22,88.66,93.16474773609315,-0.048352492177123785
2019-01-23,88.45,90.59474773609314,-0.023674084753134816
2019-01-24,85.88,85.25474773609314,0.007333928965954195
2019-01-25,80.54,81.85474773609315,-0.01606196063705434
2019-01-28,77.14,82.18474773609314,-0.06138301661875922
2019-01-29,77.47,83.77474773609315,-0.07525833149571914
2019-01-30,79.06,85.00474773609314,-0.0699343024291923
2019-01-31,80.29,85.21474773609314,-0.057792199905876585
2019-02-01,80.5,83.24474773609315,-0.03297202298930246
2019-02-04,78.53,84.40474773609314,-0.06960210051763449
2019-02-05,79.69,83.79474773609314,-0.048985740120858434
2019-02-06,79.08,83.88474773609315,-0.05727796608758007
2019-02-07,79.17,84.38474773609315,-0.061797278252248455
2019-02-08,79.67,84.48474773609314,-0.05698954977214432
2019-02-11,79.77,84.64474773609314,-0.05759067002351659
2019-02-12,79.93,85.50474773609314,-0.06519810751678212
2019-02-13,80.79,85.23474773609314,-0.05214713311354102
2019-02-14,80.52,85.56474773609314,-0.05895824939088967
2019-02-15,80.85,85.23474773609314,-0.05144319485369231
2019-02-19,80.52,84.70474773609314,-0.04940393363936557
2019-02-20,79.99,83.46474773609314,-0.041631321370310004
2019-02-21,78.75,84.73474773609314,-0.07062920343768142
2019-02-22,80.02,85.00474773609314,-0.058640815587958195
2019-02-25,80.29,85.22474773609315,-0.05790275556313851
2019-02-26,80.51,84.12474773609314,-0.04296889837260398
2019-02-27,79.41,83.95474773609314,-0.05413330226873281
2019-02-28,79.24,84.81474773609314,-0.0657285187410962
2019-03-01,80.1,84.17474773609314,-0.0484081965872758
2019-03-04,79.46,83.62474773609314,-0.049802813746433694
2019-03-05,78.91,82.80474773609315,-0.047035319140227294
2019-03-06,78.09,82.95474773609314,-0.0586433913531933
2019-03-07,78.24,82.29474773609314,-0.04927103913236497
2019-03-08,77.58,82.79474773609314,-0.06298404039728545
2019-03-11,78.08,83.45474773609314,-0.06440313920892282
2019-03-12,78.74,83.64474773609314,-0.05863784480010714
2019-03-13,78.93,84.66474773609315,-0.06773477615463774
2019-03-14,79.95,86.05474773609315,-0.0709402780984818
2019-03-15,81.34,85.36474773609315,-0.047147655710712555
2019-03-18,80.65,85.53474773609314,-0.057108343280141693
2019-03-19,80.82,85.14474773609314,-0.05079288918087743
2019-03-20,80.43,85.95474773609314,-0.06427507358937012
2019-03-21,81.24,84.47474773609315,-0.03829248175086364
2019-03-22,79.76,84.22474773609315,-0.05300992708322294
2019-03-25,79.51,85.47474773609315,-0.06978374191298642
2019-03-26,80.76,84.60474773609315,-0.045443640445404165
2019-03-27,79.89,84.67474773609314,-0.05650737515045012
2019-03-28,79.96,85.30474773609315,-0.06265475108874563
2019-03-29,80.59,84.08209035738368,-0.04153191651802235
2019-04-01,80.78,86.37209035738368,-0.06474418222651745
2019-04-02,83.07,86.38209035738369,-0.03834232702265916
2019-04-03,83.08,86.11209035738368,-0.035210971476825725
2019-04-04,82.81,86.75209035738368,-0.04544086881530873
2019-04-05,83.45,87.28209035738368,-0.043904658351935355
2019-04-08,83.98,85.99209035738369,-0.023398551529814182
2019-04-09,82.69,86.25209035738368,-0.04129859743252873
2019-04-10,82.95,85.07209035738369,-0.02494461283916838
2019-04-11,81.77,84.08209035738368,-0.02749801233004956
2019-04-12,80.78,84.33209035738368,-0.042120269310657155
2019-04-15,81.03,83.51209035738368,-0.02972132953158957
2019-04-16,80.21,81.28209035738368,-0.01318974884467028
2019-04-17,77.98,80.87209035738368,-0.03576129100414216
2019-04-18,77.57,81.45209035738368,-0.047661027977924375
2019-04-22,78.15,81.96209035738369,-0.04651040915088456
2019-04-23,78.66,81.97209035738368,-0.04040509816138105
2019-04-24,78.67,82.64209035738368,-0.04806376920291433
2019-04-25,79.34,83.00209035738368,-0.04412045939585063
2019-04-26,79.7,83.60209035738369,-0.046674554914870714
2019-04-29,80.3,82.69209035738368,-0.028927680350628426
2019-04-30,79.39,82.19209035738368,-0.034091970957299655
2019-05-01,78.89,81.77209035738368,-0.03524540396102804
2019-05-02,78.47,82.01209035738368,-0.04318985581209234
2019-05-03,78.71,82.56209035738368,-0.046656889871722895
2019-05-06,79.26,81.25209035738368,-0.02451740439687833
2019-05-07,77.95,81.29209035738369,-0.04111212225803129
2019-05-08,77.99,81.21209035738369,-0.03967500828022641
2019-05-09,77.91,80.75209035738368,-0.035195254324754566
2019-05-10,77.45,80.17209035738368,-0.033953091970652105
2019-05-13,76.87,81.74209035738369,-0.05960320241484496
2019-05-14,78.44,82.08209035738368,-0.04437131585618859
2019-05-15,78.78,82.80209035738368,-0.04857474418850849
2019-05-16,79.5,82.76209035738368,-0.03941527266043321
2019-05-17,79.46,83.12209035738368,-0.044056764473060284
2019-05-20,79.82,84.18209035738369,-0.051817320511584164
2019-05-21,80.88,84.89209035738368,-0.04726106213774861
2019-05-22,81.59,84.45209035738368,-0.033890106748949655
2019-05-23,81.15,83.36209035738368,-0.02653592715705866
2019-05-24,80.06,81.33209035738368,-0.01564069424250558
2019-05-28,78.03,81.36209035738368,-0.04095384401688107
2019-05-29,78.06,80.91209035738368,-0.03524924822466169
2019-05-30,77.61,80.01209035738368,-0.030021592320041313
2019-05-31,76.71,79.00209035738368,-0.02901303430092672
2019-06-03,75.7,80.05209035738368,-0.05436573033826164
2019-06-04,76.75,80.36209035738368,-0.04494769040128388
2019-06-05,77.06,80.37209035738368,-0.04120945893849581
2019-06-06,77.07,80.73209035738368,-0.045361024856068966
2019-06-07,77.43,80.25209035738368,-0.0351653189943858
2019-06-10,76.95,81.47209035738368,-0.055504778845702485
2019-06-11,78.17,81.87209035738368,-0.04521797771650282
2019-06-12,78.57,82.25209035738368,-0.044765918305359476
2019-06-13,78.95,81.99209035738369,-0.037102241742147934
2019-06-14,78.69,81.95209035738368,-0.03980484626027336
2019-06-17,78.65,81.55209035738368,-0.03558572618636646
2019-06-18,78.25,80.91209035738368,-0.03290102067101952
2019-06-19,77.61,81.64209035738368,-0.04938739735513176
2019-06-20,78.34,82.08209035738368,-0.04558960841629023
2019-06-21,78.78,81.75209035738368,-0.03635491575066796
2019-06-24,78.45,69.00209035738368,0.13692207864548167
2019-06-25,65.7,71.30209035738368,-0.0785683887990466
2019-06-26,68.0,73.30209035738368,-0.072332048534133
2019-06-27,70.0,76.02209035738368,-0.07921500617877675
2019-06-28,72.72,76.88752528658125,-0.05420287973956406
2019-07-01,73.4,77.71752528658125,-0.05555407574624238
2019-07-02,74.23,78.44752528658125,-0.05376237518231408
2019-07-03,74.96,76.47752528658125,-0.019842761398132347
2019-07-05,72.99,74.70752528658126,-0.02298999036566618
2019-07-08,71.22,74.72752528658125,-0.04693752767979187
2019-07-09,71.24,75.13752528658125,-0.05187188787115016
2019-07-10,71.65,74.72752528658125,-0.04118328922012193
2019-07-11,71.24,73.76752528658126,-0.03426338726644307
2019-07-12,70.28,73.75752528658126,-0.047148074356745284
2019-07-15,70.27,72.64752528658126,-0.032726858584684826
2019-07-16,69.16,71.80752528658125,-0.03686974695221812
2019-07-17,68.32,71.73752528658126,-0.04763929718691484
2019-07-18,68.25,72.02752528658125,-0.05244557926364024
2019-07-19,68.54,71.48752528658126,-0.041231323573800216
2019-07-22,68.0,71.21752528658125,-0.045178841494896704
2019-07-23,67.73,70.94752528658124,-0.04535077542993293
2019-07-24,67.46,70.14752528658126,-0.038312474682487
2019-07-25,66.66,71.24752528658125,-0.06438855620779393
2019-07-26,67.76,70.66752528658127,-0.04114372584564463
2019-07-29,67.18,70.66752528658127,-0.04935117329265648
2019-07-30,67.18,70.10752528658125,-0.04175764690900563
2019-07-31,66.62,69.28752528658126,-0.038499358658691585
2019-08-01,65.8,68.83752528658124,-0.04412600938130118
2019-08-02,65.35,68.71752528658125,-0.04900533412018615
2019-08-05,65.23,68.25752528658126,-0.04435445430917828
2019-08-06,64.77,67.94752528658124,-0.046764400516125404
2019-08-07,64.46,68.93752528658125,-0.06495047897306527
2019-08-08,65.45,69.06752528658126,-0.052376645486733264
2019-08-09,65.58,68.01752528658126,-0.035836724084140514
2019-08-12,64.53,68.49752528658125,-0.057922169742364304
2019-08-13,65.01,66.98752528658126,-0.029520799255102315
2019-08-14,63.5,66.46752528658125,-0.044646243015464715
2019-08-15,62.98,67.91752528658127,-0.0726988397434557
2019-08-16,64.43,70.04752528658125,-0.0801959136114887
2019-08-19,66.56,69.89752528658126,-0.04774883335135738
2019-08-20,66.41,71.02752528658127,-0.0650103641926213
2019-08-21,67.54,71.00752528658126,-0.04883320848862949
2019-08-22,67.52,69.45752528658126,-0.027895109688792497
2019-08-23,65.97,69.94752528658124,-0.056864417579963966
2019-08-26,66.46,69.15752528658125,-0.03900552073549479
2019-08-27,65.67,69.55752528658124,-0.05588935590454658
2019-08-28,66.07,69.70752528658126,-0.05218267714463665
2019-08-29,66.22,69.22752528658125,-0.04344406757472552
2019-08-30,65.74,68.88752528658127,-0.045690787606132544
2019-09-03,65.4,69.86752528658126,-0.06394280129797703
2019-09-04,66.38,70.51752528658126,-0.05867371649482134
2019-09-05,67.03,71.10752528658125,-0.05734309090560796
2019-09-06,67.62,70.18752528658125,-0.03658093480426661
2019-09-09,66.7,71.66752528658125,-0.06931347589744874
2019-09-10,68.18,72.97752528658125,-0.06573976395803316
2019-09-11,69.49,74.31752528658126,-0.06495810063596019
2019-09-12,70.83,73.99752528658125,-0.042805827280221975
2019-09-13,70.51,74.06752528658126,-0.04803083770946193
2019-09-16,70.58,75.08752528658125,-0.06003028158642465
2019-09-17,71.6,74.75752528658126,-0.042236888854693344
2019-09-18,71.27,75.15752528658125,-0.05172503048441024
2019-09-19,71.67,75.87752528658126,-0.05545153549341375
2019-09-20,72.39,76.41752528658125,-0.052704209819373404
2019-09-23,72.93,76.43752528658125,-0.04588747834824258
2019-09-24,72.95,75.57752528658125,-0.03476596086757233
2019-09-25,72.09,77.51752528658126,-0.0700167512638693
2019-09-26,74.03,78.33752528658125,-0.05498674193272102
2019-09-27,74.85,79.20752528658126,-0.05501403144228123
2019-09-30,75.72,80.41004045853,-0.058326552651702834
2019-10-01,73.23,79.31004045853001,-0.0766616738987691
2019-10-02,72.13,81.03004045853001,-0.10983630772200992
2019-10-03,73.85,81.84004045853001,-0.09762996711345384
2019-10-04,74.66,81.51004045853,-0.08403922289813004
2019-10-07,74.33,80.71004045853,-0.07904890670706777
2019-10-08,73.53,80.48004045853001,-0.08635731814910363
2019-10-09,73.3,81.63004045853,-0.10204626154463159
2019-10-10,74.45,80.81004045853001,-0.07870359205913091
2019-10-11,73.63,80.94004045853,-0.09031426741472093
2019-10-14,73.76,81.68004045853,-0.09696420831905805
2019-10-15,74.5,81.93004045853,-0.09068762101113348
2019-10-16,74.75,82.32004045853,-0.09195865813918702
2019-10-17,75.14,83.64004045853001,-0.10162645082344812
2019-10-18,76.46,84.48004045853001,-0.09493414556858482
2019-10-21,77.3,85.05004045853,-0.0911233012559105
2019-10-22,77.87,84.93004045853,-0.08312771806552122
2019-10-23,77.75,83.98004045853001,-0.07418477562661396
2019-10-24,76.8,83.71004045853,-0.08254733148711402
2019-10-25,76.53,85.51004045853,-0.10501738053655896
2019-10-28,78.33,85.65004045853,-0.08546453007309684
2019-10-29,78.47,86.84004045853001,-0.09638457575946291
2019-10-30,79.66,86.73004045853001,-0.08151778116499964
2019-10-31,79.55,88.93004045853,-0.10547662421118675
2019-11-01,81.75,90.17004045853001,-0.09337957946689024
2019-11-04,82.99,89.02004045853,-0.06773801076106123
2019-11-05,81.84,89.26004045853,-0.08312835643377658
2019-11-06,82.08,89.19004045853,-0.07971787457407764
2019-11-07,82.01,92.39004045853001,-0.11235021012020407
2019-11-08,85.21,92.84004045853001,-0.08218480324702382
2019-11-11,85.66,93.62004045853001,-0.08502496281291394
2019-11-12,86.44,93.84004045853001,-0.07885802715313461
2019-11-13,86.66,94.81004045853001,-0.08596178652718589
2019-11-14,87.63,95.81004045853001,-0.08537769548349816
2019-11-15,88.63,95.91004045853,-0.07590488361516001
2019-11-18,88.73,96.20004045853001,-0.0776511155600833
2019-11-19,89.02,94.38004045853,-0.05679209748681102
2019-11-20,87.2,93.70004045853001,-0.06937073267761085
2019-11-21,86.52,93.23004045853001,-0.07197294375855956
2019-11-22,86.05,94.94004045853,-0.09363847345749965
2019-11-25,87.76,94.90004045853,-0.07523748592762813
2019-11-26,87.72,95.51004045853,-0.08156252914490592
2019-11-27,88.33,94.91004045853,-0.06932923457560947
2019-11-29,87.73,94.21004045853,-0.06878290707647483
2019-12-02,87.03,93.13004045853,-0.06550024491019413
2019-12-03,85.95,94.38004045853,-0.08932016152540334
2019-12-04,87.2,93.90004045853,-0.07135290278696949
2019-12-05,86.72,94.16004045853,-0.07901483922797115
2019-12-06,86.98,93.62004045853001,-0.07092541752821913
2019-12-09,86.44,93.74004045853,-0.07787537132288203
2019-12-10,86.56,93.88004045853,-0.07797227635157988
2019-12-11,86.7,95.91004045853,-0.09602790713566933
2019-12-12,88.73,95.02004045853,-0.06619698779517136
2019-12-13,87.84,96.61004045853001,-0.09077773300689751
2019-12-16,89.43,97.26004045853,-0.08050624307388177
2019-12-17,90.08,96.51004045853,-0.0666256114698549
2019-12-18,89.33,95.95004045853001,-0.06899466041800395
2019-12-19,88.77,96.47004045853001,-0.07981794577809953
2019-12-20,89.29,97.43004045853,-0.0835475426287513
2019-12-23,90.25,97.03004045853001,-0.06987568413338707
2019-12-24,89.85,97.01004045853,-0.07380721031232629
2019-12-26,89.83,96.38004045853,-0.06796054896188108
2019-12-27,89.2,95.70004045853001,-0.0679209792115677
2019-12-30,88.52,95.72004045853001,-0.07521978076941349
2019-12-31,88.54,116.45296495956873,-0.2396930380369432
2020-01-02,89.55,115.60296495956874,-0.2253658889171274
2020-01-03,88.7,116.30296495956874,-0.23733672627490243
2020-01-06,89.4,115.79296495956874,-0.22793237023323765
2020-01-07,88.89,116.42296495956873,-0.2364908415545881
2020-01-08,89.52,117.11296495956873,-0.23560982312329581
2020-01-09,90.21,115.96296495956874,-0.22207922131473345
2020-01-10,89.06,115.42296495956873,-0.2284031169083497
2020-01-13,88.52,115.10296495956874,-0.23094943704453064
2020-01-14,88.2,116.16296495956874,-0.2407218597536782
2020-01-15,89.26,116.16296495956874,-0.23159674831761123
2020-01-16,89.26,114.90296495956873,-0.22317061155551376
2020-01-17,88.0,114.89296495956873,-0.23406972715024343
2020-01-21,87.99,114.11296495956873,-0.22892197191462282
2020-01-22,87.21,112.17296495956873,-0.22253994060481785
2020-01-23,85.27,110.44296495956873,-0.22792728327045653
2020-01-24,83.54,110.92296495956873,-0.24686470443293485
2020-01-27,84.02,110.67296495956873,-0.24082633883808613
2020-01-28,83.77,110.10296495956874,-0.2391667197085796
2020-01-29,83.2,108.68296495956874,-0.23447064559794328
2020-01-30,81.78,107.92296495956873,-0.24223727516532456
2020-01-31,81.02,109.20296495956873,-0.2580787524404964
2020-02-03,82.3,111.26296495956873,-0.260310921698819
2020-02-04,84.36,113.53296495956873,-0.256955897962832
2020-02-05,86.63,114.08296495956873,-0.24064035300360687
2020-02-06,87.18,119.19296495956873,-0.2685809936050151
2020-02-07,92.29,121.65296495956873,-0.24136661995313868
2020-02-10,94.75,122.90296495956873,-0.22906660525911793
2020-02-11,96.0,124.69296495956873,-0.23010893171777835
2020-02-12,97.79,122.25296495956873,-0.20010119973498453
2020-02-13,95.35,120.95296495956873,-0.21167703468970034
2020-02-14,94.05,120.51296495956873,-0.21958604178767716
2020-02-18,93.61,121.04296495956874,-0.22663824344299566
2020-02-19,94.14,121.13296495956874,-0.22283748250179747
2020-02-20,94.23,121.86296495956873,-0.22675441196377166
2020-02-21,94.96,120.04296495956874,-0.20894989529804475
2020-02-24,93.14,116.08296495956873,-0.19764282354055718
2020-02-25,89.18,115.31296495956873,-0.22662642460656113
2020-02-26,88.41,112.32296495956874,-0.2128947091823684
2020-02-27,85.42,112.61296495956873,-0.24147277331106398
2020-02-28,85.71,115.59296495956873,-0.2585188897094298
2020-03-02,88.69,114.47296495956873,-0.22523191365467943
2020-03-03,87.57,118.65296495956873,-0.2619653454944032
2020-03-04,91.75,117.51296495956873,-0.2192350858344242
2020-03-05,90.61,115.72296495956873,-0.21700934614268386
2020-03-06,88.82,112.17296495956873,-0.20818710611764613
2020-03-09,85.27,114.43296495956874,-0.25484758670609076
2020-03-10,87.53,111.75296495956873,-0.21675456188864783
2020-03-11,84.85,105.51296495956873,-0.19583342167937878
2020-03-12,78.61,112.27296495956874,-0.2998314418051692
2020-03-13,85.37,101.17296495956873,-0.156197507564239
2020-03-16,74.27,99.92296495956873,-0.2567274196672261
2020-03-17,73.02,97.93296495956874,-0.2543879374003837
2020-03-18,71.03,97.96296495956874,-0.2749300714885927
2020-03-19,71.06,95.72296495956873,-0.25764940492582755
2020-03-20,68.82,91.40296495956873,-0.24707037643207863
2020-03-23,64.5,94.39296495956873,-0.3166863650524461
2020-03-24,67.49,94.81296495956873,-0.2881775184566807
2020-03-25,67.91,100.73296495956873,-0.3258413467005852
2020-03-26,73.83,99.57296495956874,-0.25853367899631774
2020-03-27,72.67,102.14296495956873,-0.2885462055192447
2020-03-30,75.24,103.91371967654986,-0.2759377661179099
2020-03-31,76.19,101.14371967654986,-0.24671546346476103
2020-04-01,73.42,102.85371967654987,-0.28617068754646713
2020-04-02,75.13,101.09371967654987,-0.2568282160318266
2020-04-03,73.37,103.45371967654987,-0.29079398759761577
2020-04-06,75.73,103.11371967654986,-0.26556814905376236
2020-04-07,75.39,106.28371967654986,-0.2906721722815857
2020-04-08,78.56,107.47371967654986,-0.269030603607727
2020-04-09,79.75,108.02371967654986,-0.2617362164643884
2020-04-13,80.3,109.85371967654987,-0.2690279379120434
2020-04-14,82.13,109.54371967654987,-0.250253686450437
2020-04-15,81.82,109.58371967654986,-0.25335624450874616
2020-04-16,81.86,111.17371967654987,-0.2636749023225592
2020-04-17,83.45,111.71371967654987,-0.2530013301712912
2020-04-20,83.99,108.08371967654986,-0.22291719556518286
2020-04-21,80.36,109.19371967654986,-0.2640602386470594
2020-04-22,81.47,109.76371967654987,-0.25776932268627006
2020-04-23,82.04,111.31371967654987,-0.2629839319143412
2020-04-24,83.59,112.41371967654986,-0.2564074897573436
2020-04-27,84.69,110.48371967654987,-0.23346172406272248
2020-04-28,82.76,111.48371967654987,-0.2576494555428058
2020-04-29,83.76,109.92371967654987,-0.23801705176586552
2020-04-30,82.2,110.56371967654987,-0.2565373140441267
2020-05-01,82.84,109.58371967654986,-0.24404829253366567
2020-05-04,81.86,113.09371967654987,-0.2761755450778247
2020-05-05,85.37,113.14371967654986,-0.2454729237817893
2020-05-06,85.42,111.94371967654986,-0.23693798770656793
2020-05-07,84.22,111.68371967654987,-0.24590620509496164
2020-05-08,83.96,115.62371967654987,-0.2738514187670761
2020-05-11,87.9,118.18371967654987,-0.2562427359659317
2020-05-12,90.46,116.59371967654987,-0.22414345943374225
2020-05-13,88.87,117.66371967654986,-0.24471196181543453
2020-05-14,89.94,118.43371967654987,-0.24058789806119452
2020-05-15,90.71,119.19371967654986,-0.23896997051392255
2020-05-18,91.47,118.92371967654987,-0.23085150507584873
2020-05-19,91.2,118.91371967654986,-0.23305737766787804
2020-05-20,91.19,120.74371967654986,-0.2447640320814931
2020-05-21,93.02,119.82371967654987,-0.2236929361640866
2020-05-22,92.1,118.43371967654987,-0.22234984891523257
2020-05-26,90.71,117.70371967654987,-0.22933616499740783
2020-05-27,89.98,117.75371967654986,-0.23586277998554706
2020-05-28,90.03,120.39371967654986,-0.25220351824102727
2020-05-29,92.67,118.42371967654987,-0.21747095722791743
2020-06-01,90.7,118.76371967654987,-0.2362987598652243
2020-06-02,91.04,118.61371967654986,-0.23246652876025797
2020-06-03,90.89,120.76371967654987,-0.24737329850854872
2020-06-04,93.04,121.57371967654987,-0.23470302424294154
2020-06-05,93.85,124.62371967654987,-0.24693308590387464
2020-06-08,94.59,,
2020-06-09,96.17,,
2020-06-10,96.9,120.80371967654986,-0.19787238125242923
2020-06-11,92.26,,
2020-06-12,92.46,,
2020-06-15,93.08,123.78371967654986,-0.24804327868624
2020-06-16,96.059998,123.46371967654987,-0.2219576872326714
2020-06-17,95.739998,123.95371967654987,-0.22761496589349606
2020-06-18,96.230003,124.43371967654987,-0.22665654253414558
2020-06-19,96.709999,124.99371967654986,-0.2262811343621146
2020-06-22,97.269997,125.03371967654986,-0.22204988181085805
2020-06-23,97.309998,122.86371967654986,-0.20798427512875572
2020-06-24,95.139999,124.71371967654987,-0.237132857180834
2020-06-25,96.989998,123.85371967654987,-0.21689878791453188
2020-06-26,96.129997,124.16371967654986,-0.22578030643394487
2020-06-29,96.440002,125.90371967654987,-0.23401784913299595
2020-06-30,98.18,126.86371967654986,-0.2260986809284916
2020-07-01,99.139999,126.60371967654987,-0.21692664912780468
2020-07-02,98.879997,126.73371967654987,-0.2197814657980387
2020-07-06,99.010002,127.07371967654987,-0.22084596050215988
2020-07-07,99.349998,127.00371967654986,-0.21773946264706046
2020-07-08,99.279999,125.66371967654986,-0.2099549555309983
2020-07-09,97.940002,124.55372167654987,-0.2136726170709078
2020-07-10,96.830002,125.58372067654986,-0.22896055732101772
2020-07-13,97.860001,126.59372267654986,-0.2269758805495059
2020-07-14,98.870003,128.20372267654986,-0.22880552190014825
2020-07-15,100.480003,127.64371767654987,-0.21280886494847262
2020-07-16,99.919998,128.55372167654986,-0.2227374151686895
2020-07-17,100.830002,127.26372067654987,-0.20770820258927614
2020-07-20,99.540001,125.12372167654986,-0.20446738902703732
2020-07-21,97.400002,125.42371667654986,-0.2234323413395497
2020-07-22,97.699997,125.75371867654987,-0.2230846290017604
2020-07-23,98.029999,124.83372067654986,-0.21471539525766103
2020-07-24,97.110001,124.88372367654986,-0.22239665713751533
2020-07-27,97.160004,124.43371867654986,-0.2191826698311936
2020-07-28,96.709999,124.73372167654986,-0.22466837596026268
2020-07-29,97.010002,123.76372067654987,-0.21616769866243224
2020-07-30,96.040001,122.63372367654986,-0.21685489014988735
2020-07-31,94.910004,123.66372167654987,-0.23251538354762602
2020-08-03,95.940002,98.1273734489796,-0.02229114437794355
2020-08-04,94.290001,97.0873724489796,-0.028812927762048912
2020-08-05,93.25,96.40737244897959,-0.03275032156540225
2020-08-06,92.57,96.75737044897959,-0.043277017859715494
2020-08-07,92.919998,96.2173694489796,-0.03427002284372427
2020-08-10,92.379997,96.50737044897959,-0.0427674428365199
2020-08-11,92.669998,99.16331104675167,-0.06548100278428903
2020-08-12,95.510002,98.33330904675167,-0.028711604176864913
2020-08-13,94.68,98.72330904675167,-0.04095597165241793
2020-08-14,95.07,100.00330704675167,-0.049331439053764026
2020-08-17,96.349998,99.30331104675167,-0.029740328047684783
2020-08-18,95.650002,99.75330704675167,-0.04113452644561011
2020-08-19,96.099998,98.85330604675167,-0.02785246297629662
2020-08-20,95.199997,98.51331004675167,-0.033633151146573725
2020-08-21,94.860001,,
