date,AMZN,dcf,Deviation
2001-07-24,12.06,12.80100796162802,-0.05788668859899526
2001-07-25,11.51,13.62100796162802,-0.15498177283024706
2001-07-26,12.33,13.54100796162802,-0.08943263049986583
2001-07-27,12.25,13.841007961628021,-0.11494885098244545
2001-07-30,12.55,13.78100796162802,-0.08932640958162497
2001-07-31,12.49,13.79100796162802,-0.09433740921968381
2001-08-01,12.5,13.48100796162802,-0.07276963001730541
2001-08-02,12.19,13.44100796162802,-0.09307396924393274
2001-08-03,12.15,13.19100796162802,-0.07891799964462609
2001-08-06,11.9,12.89100796162802,-0.07687590951598977
2001-08-07,11.6,12.40100796162802,-0.06459216574221627
2001-08-08,11.11,11.751007961628021,-0.05454918962876909
2001-08-09,10.46,11.24100796162802,-0.06947846352338194
2001-08-10,9.95,11.411007961628021,-0.12803496120070867
2001-08-13,10.12,11.82100796162802,-0.14389703205933324
2001-08-14,10.53,11.37100796162802,-0.07396072225664074
2001-08-15,10.08,11.10100796162802,-0.09197434729866505
2001-08-16,9.81,11.28100796162802,-0.13039685519517452
2001-08-17,9.99,11.69100796162802,-0.14549711771739726
2001-08-20,10.4,11.181007961628021,-0.06985130180645194
2001-08-21,9.89,11.49100796162802,-0.13932702570342592
2001-08-22,10.2,10.921007961628021,-0.06602027616510775
2001-08-23,9.63,11.52100796162802,-0.16413563534772557
2001-08-24,10.23,11.421007961628021,-0.1042822109597975
2001-08-27,10.13,11.261007961628021,-0.10043576609500138
2001-08-28,9.97,10.48100796162802,-0.04875561238946369
2001-08-29,9.19,9.98100796162802,-0.07925131055591284
2001-08-30,8.69,10.23100796162802,-0.1506213236669992
2001-08-31,8.94,9.88100796162802,-0.09523400500053614
2001-09-04,8.59,8.94100796162802,-0.039258209268399735
2001-09-05,7.65,9.44100796162802,-0.1897051637820223
2001-09-06,8.15,9.80100796162802,-0.16845287424435218
2001-09-07,8.51,9.921007961628021,-0.1422242545400072
2001-09-10,8.63,8.78100796162802,-0.017197110205104837
2001-09-17,7.49,8.581007961628021,-0.12714216867140993
2001-09-18,7.29,8.60100796162802,-0.1524249212972325
2001-09-19,7.31,8.77100796162802,-0.16657241311599924
2001-09-20,7.48,8.77100796162802,-0.14719037621172004
2001-09-21,7.48,8.751007961628021,-0.14524132159417724
2001-09-24,7.46,8.38100796162802,-0.10989226663962193
2001-09-25,7.09,7.641007961628021,-0.07211194706184043
2001-09-26,6.35,7.4910079616280205,-0.15231701360787842
2001-09-27,6.2,7.26100796162802,-0.14612405980479426
2001-09-28,5.97,7.204937835492092,-0.17140159480747919
2001-10-01,6.01,7.274937835492092,-0.1738761023250076
2001-10-02,6.08,7.954937835492092,-0.23569484441811583
2001-10-03,6.76,8.234937835492092,-0.17910734300084186
2001-10-04,7.04,8.394937835492092,-0.16139938877971083
2001-10-05,7.2,8.314937835492092,-0.13408853530245401
2001-10-08,7.12,8.104937835492091,-0.12152318197666845
2001-10-09,6.91,8.454937835492093,-0.18272610225550812
2001-10-10,7.26,9.044937835492092,-0.19734108381464432
2001-10-11,7.85,9.264937835492091,-0.15271962538936346
2001-10-12,8.07,10.074937835492092,-0.19900250187441126
2001-10-15,8.88,10.754937835492091,-0.17433274503034846
2001-10-16,9.56,10.114937835492093,-0.054863197828550425
2001-10-17,8.92,9.664937835492092,-0.0770763193899181
2001-10-18,8.47,9.204937835492093,-0.0798416946020366
2001-10-19,8.01,9.964937835492092,-0.19618163883864836
2001-10-22,8.77,10.744937835492092,-0.1838016995285524
2001-10-23,9.55,8.834937835492092,0.08093573240949481
2001-10-24,7.64,8.964937835492092,-0.14779107895725474
2001-10-25,7.77,8.754937835492091,-0.11250083712750103
2001-10-26,7.56,8.244937835492092,-0.08307374162890968
2001-10-29,7.05,7.614937835492092,-0.07418810864863545
2001-10-30,6.42,8.174937835492091,-0.21467292728183207
2001-10-31,6.98,8.144937835492092,-0.14302599467558852
2001-11-01,6.95,7.904937835492092,-0.1208027002065154
2001-11-02,6.71,8.184937835492091,-0.18020147069368864
2001-11-05,6.99,8.244937835492092,-0.15220707063307914
2001-11-06,7.05,8.624937835492092,-0.18260280427890585
2001-11-07,7.43,8.164937835492092,-0.0900114428670109
2001-11-08,6.97,8.314937835492092,-0.16174959598029237
2001-11-09,7.12,8.244937835492092,-0.13643982015844403
2001-11-12,7.05,8.484937835492092,-0.1691158925749362
2001-11-13,7.29,10.684937835492091,-0.3177311733359035
2001-11-14,9.49,10.244937835492092,-0.07368886445330292
2001-11-15,9.05,10.144937835492092,-0.10792947706997758
2001-11-16,8.95,10.384937835492092,-0.13817490852838588
2001-11-19,9.19,9.794937835492092,-0.06176025265827545
2001-11-20,8.6,9.994937835492092,-0.13956443336132196
2001-11-21,8.8,10.274937835492091,-0.14354712983248452
2001-11-23,9.08,13.404937835492092,-0.3226376644613007
2001-11-26,12.21,12.674937835492091,-0.036681665940023866
2001-11-27,11.48,12.784937835492093,-0.10206837548083125
2001-11-28,11.59,12.344937835492091,-0.06115363605328339
2001-11-29,11.15,12.514937835492091,-0.10906469160567123
2001-11-30,11.32,11.684937835492091,-0.031231474281670613
2001-12-03,10.49,13.124937835492092,-0.20075811927785037
2001-12-04,11.93,12.954937835492093,-0.07911561201660988
2001-12-05,11.76,13.294937835492092,-0.11545280274981284
2001-12-06,12.1,12.904937835492092,-0.06237440627403057
2001-12-07,11.71,12.844937835492091,-0.08835681807319629
2001-12-10,11.65,13.434937835492091,-0.13285791548485515
2001-12-11,12.24,13.104937835492091,-0.06600091098101823
2001-12-12,11.91,12.084937835492092,-0.014475691796967172
2001-12-13,10.89,12.194937835492093,-0.10700651804014993
2001-12-14,11.0,12.004937835492091,-0.08371037395304415
2001-12-17,10.81,12.054937835492092,-0.10327202449993156
2001-12-18,10.86,11.904937835492092,-0.08777348104891636
2001-12-19,10.71,11.344937835492091,-0.05596662094575067
2001-12-20,10.15,11.194937835492093,-0.09334020883789573
2001-12-21,10.0,11.024937835492091,-0.09296540722366287
2001-12-24,9.83,12.294937835492092,-0.2004839608360196
2001-12-26,11.1,11.794937835492092,-0.05891831268503667
2001-12-27,10.6,12.094937835492091,-0.12360029095025682
2001-12-28,10.9,12.014937835492091,-0.09279597204394752
2001-12-31,10.82,12.443431307676045,-0.13046492302124013
2002-01-02,10.96,13.383431307676044,-0.18107697883771323
2002-01-03,11.9,13.733431307676044,-0.13350132727946018
2002-01-04,12.25,13.823431307676046,-0.11382349813554116
2002-01-07,12.34,13.333431307676046,-0.0745068005940922
2002-01-08,11.85,13.013431307676045,-0.0894023474800062
2002-01-09,11.53,12.523431307676045,-0.07932580802093248
2002-01-10,11.04,12.513431307676045,-0.11774798386212482
2002-01-11,11.03,11.593431307676045,-0.048599184548839824
2002-01-14,10.11,11.773431307676045,-0.1412868741665415
2002-01-15,10.29,10.613431307676045,-0.030473774060433056
2002-01-16,9.13,11.223431307676044,-0.18652328777958327
2002-01-17,9.74,11.643431307676044,-0.16347683576929672
2002-01-18,10.16,14.083431307676046,-0.2785849003671155
2002-01-22,12.6,13.953431307676045,-0.09699630706115259
2002-01-23,12.47,15.493431307676046,-0.19514278326313161
2002-01-24,14.01,15.923431307676045,-0.12016450918802013
2002-01-25,14.44,16.983431307676046,-0.1497595663443161
2002-01-28,15.5,15.703431307676045,-0.012954576849494304
2002-01-29,14.22,15.383431307676044,-0.07562885577390743
2002-01-30,13.9,15.673431307676045,-0.11314888698351
2002-01-31,14.19,15.213431307676045,-0.06727156332967865
2002-02-01,13.73,14.013431307676045,-0.02022568930143409
2002-02-04,12.53,12.983431307676044,-0.03492384231339274
2002-02-05,11.5,12.743431307676046,-0.09757429358347625
2002-02-06,11.26,12.723431307676044,-0.11501860404536912
2002-02-07,11.24,14.003431307676045,-0.19733958391764006
2002-02-08,12.52,14.783431307676045,-0.15310595088305357
2002-02-11,13.3,14.383431307676044,-0.07532495442153964
2002-02-12,12.9,14.773431307676045,-0.12681084500001294
2002-02-13,13.29,15.363431307676045,-0.13495886863763928
2002-02-14,13.88,14.893431307676044,-0.06804552199825997
2002-02-15,13.41,14.493431307676046,-0.07475326474982058
2002-02-19,13.01,14.443431307676045,-0.0992445131036307
2002-02-20,12.96,14.743431307676046,-0.12096446685023154
2002-02-21,13.26,14.553431307676044,-0.08887466332381966
2002-02-22,13.07,15.213431307676045,-0.1408907211218393
2002-02-25,13.73,15.883431307676044,-0.13557721036230674
2002-02-26,14.4,15.753431307676045,-0.08591342935025015
2002-02-27,14.27,15.583431307676046,-0.08428383208703716
2002-02-28,14.1,16.873431307676046,-0.16436676435896946
2002-03-01,15.39,17.963431307676046,-0.143259451025728
2002-03-04,16.48,17.453431307676045,-0.055773062071062696
2002-03-05,15.97,17.81343130767604,-0.10348546980287177
2002-03-06,16.33,17.103431307676043,-0.04522082696522589
2002-03-07,15.62,17.833431307676047,-0.12411696153635454
2002-03-08,16.35,18.193431307676043,-0.10132400405954622
2002-03-11,16.71,17.793431307676045,-0.06088939726924136
2002-03-12,16.31,17.223431307676044,-0.05303422363167276
2002-03-13,15.74,15.963431307676045,-0.013996446213202729
2002-03-14,14.48,15.513431307676045,-0.0666152630697957
2002-03-15,14.03,16.493431307676044,-0.1493583270650034
2002-03-18,15.01,16.143431307676046,-0.07021006166991961
2002-03-19,14.66,15.983431307676044,-0.08280019991955456
2002-03-20,14.5,16.653431307676044,-0.12930856517740374
2002-03-21,15.17,17.013431307676044,-0.10835152970255524
2002-03-22,15.53,16.223431307676044,-0.04274257982329244
2002-03-25,14.74,16.313431307676044,-0.0964500525978057
2002-03-26,14.83,15.733431307676044,-0.05742112384825282
2002-03-27,14.25,15.783431307676045,-0.09715449560896705
2002-03-28,14.3,15.595346767426836,-0.0830598246223262
2002-04-01,14.8,15.045346767426835,-0.0163071527176768
2002-04-02,14.25,14.465346767426835,-0.014887079507264533
2002-04-03,13.67,14.335346767426836,-0.04641302217666998
2002-04-04,13.54,14.295346767426835,-0.052838646009480406
2002-04-05,13.5,14.745346767426836,-0.08445693323251413
2002-04-08,13.95,14.395346767426837,-0.030936855820281384
2002-04-09,13.6,14.275346767426836,-0.04730860681912308
2002-04-10,13.48,13.535346767426836,-0.004089054264943437
2002-04-11,12.74,14.105346767426836,-0.09679639855290911
2002-04-12,13.31,14.685346767426836,-0.09365436099047075
2002-04-15,13.89,14.805346767426835,-0.061825419006104165
2002-04-16,14.01,15.615346767426836,-0.1028057071890035
2002-04-17,14.82,15.055346767426835,-0.0156321053950097
2002-04-18,14.26,15.325346767426836,-0.06951534497680478
2002-04-19,14.53,15.105346767426836,-0.03808894799207885
2002-04-22,14.31,14.855346767426836,-0.03671047037573105
2002-04-23,14.06,17.585346767426834,-0.20047069950060914
2002-04-24,16.79,17.615346767426836,-0.04685384729144326
2002-04-25,16.82,17.705346767426835,-0.050004486162091966
2002-04-26,16.91,16.975346767426835,-0.0038495100172106778
2002-04-29,16.18,17.48534676742684,-0.07465375349939007
2002-04-30,16.69,17.285346767426834,-0.03444228081953937
2002-05-01,16.49,17.115346767426836,-0.03653719529755417
2002-05-02,16.32,16.845346767426836,-0.031186462034885398
2002-05-03,16.05,16.915346767426836,-0.051157494985157315
2002-05-06,16.12,16.905346767426835,-0.046455525475528114
2002-05-07,16.11,18.115346767426836,-0.1106987789509305
2002-05-08,17.32,18.525346767426836,-0.06506473441815408
2002-05-09,17.73,17.73534676742684,-0.0003014752120132913
2002-05-10,16.94,18.115346767426836,-0.06488127345926509
2002-05-13,17.32,19.605346767426838,-0.11656752591715491
2002-05-14,18.81,20.735346767426837,-0.09285336720056048
2002-05-15,19.94,20.405346767426835,-0.022805138904557598
2002-05-16,19.61,19.955346767426835,-0.017305976761603836
2002-05-17,19.16,20.185346767426836,-0.050796589191196895
2002-05-20,19.39,19.555346767426837,-0.008455322699889578
2002-05-21,18.76,19.545346767426835,-0.040180753852658624
2002-05-22,18.75,20.245346767426835,-0.07386125733507953
2002-05-23,19.45,20.265346767426834,-0.04023354629871756
2002-05-24,19.47,19.855346767426838,-0.019407707754518277
2002-05-28,19.06,19.705346767426835,-0.03274983054312963
2002-05-29,18.91,19.165346767426836,-0.013323357543460701
2002-05-30,18.37,19.025346767426836,-0.03444598279537536
2002-05-31,18.23,18.755346767426836,-0.02801050676062289
2002-06-03,17.96,18.765346767426834,-0.04291670052294294
2002-06-04,17.97,18.785346767426837,-0.043403338651199275
2002-06-05,17.99,18.965346767426837,-0.05142783727540412
2002-06-06,18.17,19.375346767426837,-0.062210332640509014
2002-06-07,18.58,18.095346767426836,0.026783307266903478
2002-06-10,17.3,17.935346767426836,-0.03542428120657892
2002-06-11,17.14,17.875346767426834,-0.04113748264547301
2002-06-12,17.08,18.225346767426835,-0.06284362004424804
2002-06-13,17.43,17.615346767426836,-0.01052189150028926
2002-06-14,16.82,19.205346767426835,-0.12420222328255459
2002-06-17,18.41,19.575346767426836,-0.05953134732540011
2002-06-18,18.78,19.095346767426836,-0.016514325257751206
2002-06-19,18.3,18.345346767426836,-0.0024718402983447962
2002-06-20,17.55,18.325346767426836,-0.0423100734336449
2002-06-21,17.53,18.305346767426837,-0.042356300444770345
2002-06-24,17.51,16.135346767426835,0.08519514655540239
2002-06-25,15.34,16.645346767426837,-0.07842112187060357
2002-06-26,15.85,16.655346767426835,-0.048353647550699264
2002-06-27,15.86,17.045346767426835,-0.0695407833938585
2002-06-28,16.25,14.271177615701543,0.1386586613652192
2002-07-01,13.55,14.041177615701542,-0.03498122658545977
2002-07-02,13.32,14.971177615701542,-0.11029042992381655
2002-07-03,14.25,15.931177615701543,-0.10552751693914941
2002-07-05,15.21,15.661177615701543,-0.02880866476153121
2002-07-08,14.94,16.321177615701544,-0.0846248750073526
2002-07-09,15.6,15.681177615701543,-0.005176755068462491
2002-07-10,14.96,16.271177615701543,-0.08058283467056904
2002-07-11,15.55,16.151177615701542,-0.03722190604337727
2002-07-12,15.43,16.661177615701543,-0.07389499374529673
2002-07-15,15.94,17.01117761570154,-0.06296904540652326
2002-07-16,16.29,16.881177615701542,-0.03501992746949578
2002-07-17,16.16,16.271177615701543,-0.0068327946708821585
2002-07-18,15.55,16.01117761570154,-0.028803478842760577
2002-07-19,15.29,16.221177615701542,-0.05740505638753346
2002-07-22,15.5,15.271177615701543,0.014983938374417471
2002-07-23,14.55,14.821177615701544,-0.018296630857068896
2002-07-24,14.1,13.211177615701542,0.06727805878880089
2002-07-25,12.49,13.651177615701542,-0.08506061882646365
2002-07-26,12.93,15.051177615701542,-0.14093100685282645
2002-07-29,14.33,15.491177615701544,-0.07495734956421884
2002-07-30,14.77,15.171177615701543,-0.026443406429197736
2002-07-31,14.45,14.881177615701542,-0.02897469722064172
2002-08-01,14.16,14.561177615701542,-0.027551179326934738
2002-08-02,13.84,13.591177615701543,0.018307639803853304
2002-08-05,12.87,14.461177615701542,-0.11003098488838747
2002-08-06,13.74,14.321177615701544,-0.040581691764254635
2002-08-07,13.6,14.621177615701543,-0.06984236444846348
2002-08-08,13.9,14.981177615701542,-0.07216906730805839
2002-08-09,14.26,15.181177615701543,-0.06067893012125691
2002-08-12,14.46,14.651177615701542,-0.013048617709518262
2002-08-13,13.93,14.631177615701542,-0.0479235256462931
2002-08-14,13.91,15.341177615701543,-0.09328994498028276
2002-08-15,14.62,15.621177615701543,-0.06409104616384453
2002-08-16,14.9,16.221177615701542,-0.08144770046921179
2002-08-19,15.5,16.701177615701543,-0.07192173170904193
2002-08-20,15.98,16.10117761570154,-0.007526009500284703
2002-08-21,15.38,16.451177615701543,-0.06511251903810067
2002-08-22,15.73,15.891177615701542,-0.010142584747293237
2002-08-23,15.17,15.651177615701542,-0.03074386014371311
2002-08-26,14.93,15.241177615701544,-0.020416901078625815
2002-08-27,14.52,15.291177615701542,-0.05043284664417669
2002-08-28,14.57,15.861177615701543,-0.08140490239661402
2002-08-29,15.14,15.661177615701543,-0.03327831587702712
2002-08-30,14.94,15.321177615701544,-0.02487913300547495
2002-09-03,14.6,15.551177615701542,-0.06116434646988844
2002-09-04,14.83,14.971177615701542,-0.009429960643408397
2002-09-05,14.25,16.031177615701544,-0.1111070975819638
2002-09-06,15.31,17.231177615701544,-0.11149427268110279
2002-09-09,16.51,17.85117761570154,-0.07513104426913919
2002-09-10,17.13,17.83117761570154,-0.039323124406775545
2002-09-11,17.11,17.471177615701542,-0.02067276881078406
2002-09-12,16.75,17.33117761570154,-0.03353364835260886
2002-09-13,16.61,17.431177615701543,-0.04710970387691127
2002-09-16,16.71,18.071177615701544,-0.07532312750436654
2002-09-17,17.35,18.451177615701543,-0.05968061435626004
2002-09-18,17.73,17.931177615701543,-0.011219431317515904
2002-09-19,17.21,16.58117761570154,0.03792386758483279
2002-09-20,15.86,16.771177615701543,-0.05432997232397552
2002-09-23,16.05,16.651177615701542,-0.03610421013914655
2002-09-24,15.93,16.451177615701543,-0.03168026191657636
2002-09-25,15.73,17.871177615701544,-0.11981178083196453
2002-09-26,17.15,17.731177615701544,-0.03277715830824979
2002-09-27,17.01,16.651177615701542,0.021549369815147656
2002-09-30,15.93,17.819876037008317,-0.10605438742017192
2002-10-01,16.95,17.879876037008316,-0.05200685033182728
2002-10-02,17.01,17.619876037008318,-0.03461295844121426
2002-10-03,16.75,17.41987603700832,-0.038454695979763254
2002-10-04,16.55,17.50987603700832,-0.05481912236154918
2002-10-07,16.64,17.809876037008316,-0.06568692755510219
2002-10-08,16.94,17.729876037008317,-0.04455056737901464
2002-10-09,16.86,18.82987603700832,-0.10461439221037439
2002-10-10,17.96,19.32987603700832,-0.070868330163401
2002-10-11,18.46,20.069876037008317,-0.08021355159542332
2002-10-14,19.2,19.809876037008316,-0.030786464078268905
2002-10-15,18.94,20.359876037008316,-0.06973893330329684
2002-10-16,19.49,19.609876037008316,-0.00611304409992619
2002-10-17,18.74,19.909876037008317,-0.058758579653321874
2002-10-18,19.04,20.129876037008316,-0.05414221304714473
2002-10-21,19.26,20.249876037008317,-0.04888306650367813
2002-10-22,19.38,20.619876037008318,-0.06013014019982488
2002-10-23,19.75,20.729876037008317,-0.047268784205895864
2002-10-24,19.86,20.16987603700832,-0.015363308948441179
2002-10-25,19.3,19.459876037008318,-0.008215676025081997
2002-10-28,18.59,19.439876037008318,-0.04371818191589194
2002-10-29,18.57,19.949876037008316,-0.06916714842982263
2002-10-30,19.08,20.229876037008317,-0.05684048853807844
2002-10-31,19.36,20.66987603700832,-0.06337125750841732
2002-11-01,19.8,19.64987603700832,0.007639944532420451
2002-11-04,18.78,19.589876037008317,-0.041341560073087424
2002-11-05,18.72,20.209876037008318,-0.07372019671372843
2002-11-06,19.34,19.98987603700832,-0.03251025848310263
2002-11-07,19.12,20.379876037008316,-0.06181961238235578
2002-11-08,19.51,19.869876037008318,-0.018111639767557475
2002-11-11,19.0,20.689876037008318,-0.08167646988244925
2002-11-12,19.82,21.279876037008318,-0.06860359686632633
2002-11-13,20.41,22.07987603700832,-0.0756288683056654
2002-11-14,21.21,23.07987603700832,-0.081017594462379
2002-11-15,22.21,23.289876037008316,-0.04636675761143427
2002-11-18,22.42,22.159876037008317,0.011738511648587746
2002-11-19,21.29,23.769876037008316,-0.10432852208178511
2002-11-20,22.9,24.269876037008316,-0.05644347070085731
2002-11-21,23.4,24.859876037008316,-0.05872418811883995
2002-11-22,23.99,25.119876037008318,-0.04497936356627352
2002-11-25,24.25,24.269876037008316,-0.0008189591482876679
2002-11-26,23.4,24.949876037008316,-0.06211958867889267
2002-11-27,24.08,24.219876037008316,-0.0057752581720312834
2002-11-29,23.35,24.979876037008317,-0.065247563062107
2002-12-02,24.11,24.609876037008316,-0.020312009546760934
2002-12-03,23.74,24.25987603700832,-0.02142945974724897
2002-12-04,23.39,23.449876037008316,-0.002553362623914035
2002-12-05,22.58,23.479876037008317,-0.03832541686293234
2002-12-06,22.61,22.549876037008318,0.0026662657875815565
2002-12-09,21.68,22.729876037008317,-0.046189254851145334
2002-12-10,21.86,22.999876037008317,-0.049560094809823374
2002-12-11,22.13,23.16987603700832,-0.044880517934035025
2002-12-12,22.3,23.049876037008318,-0.03253275791177068
2002-12-13,22.18,23.379876037008316,-0.051320889602195385
2002-12-16,22.51,23.32987603700832,-0.03514275153917423
2002-12-17,22.46,22.969876037008316,-0.02219759637304175
2002-12-18,22.1,22.559876037008316,-0.020384688118583294
2002-12-19,21.69,22.799876037008318,-0.04867903821962838
2002-12-20,21.93,23.109876037008316,-0.05105505694270518
2002-12-23,22.24,22.749876037008317,-0.022412255617519805
2002-12-24,21.88,21.16987603700832,0.033544077525549554
2002-12-26,20.3,19.729876037008317,0.028896479730651903
2002-12-27,18.86,20.119876037008318,-0.06261847909454876
2002-12-30,19.25,19.75987603700832,-0.025803605045566558
2002-12-31,18.89,21.521179158638663,-0.12225999046072245
2003-01-02,19.57,22.471179158638662,-0.1291066720690246
2003-01-03,20.52,22.651179158638662,-0.09408689692103189
2003-01-06,20.7,23.501179158638664,-0.11919313238412532
2003-01-07,21.55,22.971179158638662,-0.061867923663126656
2003-01-08,21.02,23.401179158638662,-0.1017546655446907
2003-01-09,21.45,23.271179158638663,-0.07825899780255052
2003-01-10,21.32,23.991179158638662,-0.11134005298263272
2003-01-13,22.04,24.69117915863866,-0.10737353374681169
2003-01-14,22.74,24.221179158638662,-0.061152231645600574
2003-01-15,22.27,23.751179158638664,-0.062362342043971175
2003-01-16,21.8,23.35117915863866,-0.06642830103356079
2003-01-17,21.4,23.03117915863866,-0.07082482175155291
2003-01-21,21.08,23.12117915863866,-0.08828179326987418
2003-01-22,21.17,23.741179158638662,-0.10830039828510751
2003-01-23,21.79,24.061179158638662,-0.09439184770058306
2003-01-24,22.11,23.73117915863866,-0.06831431121906628
2003-01-27,21.78,23.57117915863866,-0.07599022291518265
2003-01-28,21.62,24.03117915863866,-0.10033544932279759
2003-01-29,22.08,23.771179158638663,-0.07114410048203579
2003-01-30,21.82,23.80117915863866,-0.08323869777349202
2003-01-31,21.85,24.111179158638663,-0.09378135941677979
2003-02-03,22.16,24.001179158638664,-0.07671202929110976
2003-02-04,22.05,24.12117915863866,-0.08586558497066243
2003-02-05,22.17,24.041179158638663,-0.07783225382962522
2003-02-06,22.09,23.39117915863866,-0.05562691601881553
2003-02-07,21.44,23.35117915863866,-0.08184508138346536
2003-02-10,21.4,22.73117915863866,-0.058561817200440625
2003-02-11,20.78,23.081179158638662,-0.09969937596439438
2003-02-12,21.13,22.01117915863866,-0.0400332554784022
2003-02-13,20.06,22.01117915863866,-0.08864491741110969
2003-02-14,20.06,23.341179158638663,-0.1405746957485774
2003-02-18,21.39,23.14117915863866,-0.07567372201018285
2003-02-19,21.19,23.311179158638662,-0.09099407388204106
2003-02-20,21.36,23.73117915863866,-0.09991830337581442
2003-02-21,21.78,23.73117915863866,-0.08222006776803537
2003-02-24,21.78,23.831179158638662,-0.08607124074660488
2003-02-25,21.88,23.591179158638663,-0.07253470236192339
2003-02-26,21.64,23.57117915863866,-0.08192967970085185
2003-02-27,21.62,23.96117915863866,-0.09770717639305326
2003-02-28,22.01,23.76117915863866,-0.07369916900786455
2003-03-03,21.81,24.221179158638662,-0.09954838048331349
2003-03-04,22.27,24.37117915863866,-0.08621573642216951
2003-03-05,22.42,24.64117915863866,-0.09014094432489694
2003-03-06,22.69,24.92117915863866,-0.08952943777001199
2003-03-07,22.97,24.831179158638662,-0.07495331360416557
2003-03-10,22.88,24.73117915863866,-0.07485203785732308
2003-03-11,22.78,25.311179158638662,-0.10000241959390399
2003-03-12,23.36,26.37117915863866,-0.1141844716356667
2003-03-13,24.42,26.66117915863866,-0.0840615167582518
2003-03-14,24.71,28.501179158638664,-0.13301832662911284
2003-03-17,26.55,28.73117915863866,-0.07591679918862082
2003-03-18,26.78,28.491179158638662,-0.060059962738320816
2003-03-19,26.54,29.401179158638662,-0.09731511594146358
2003-03-20,27.45,29.881179158638663,-0.08136155356291586
2003-03-21,27.93,28.181179158638663,-0.008913010957586787
2003-03-24,26.23,28.85117915863866,-0.09085171681289228
2003-03-25,26.9,29.71117915863866,-0.0946168828786218
2003-03-26,27.76,29.721179158638662,-0.06598591355244499
2003-03-27,27.77,29.131179158638663,-0.04672585174895039
2003-03-28,27.18,27.98117915863866,-0.028632787563969142
2003-03-31,26.03,26.815986318046228,-0.029310363927105842
2003-04-01,25.54,27.655986318046228,-0.07651096922424694
2003-04-02,26.38,27.92598631804623,-0.05536013304737564
2003-04-03,26.65,27.495986318046228,-0.030767629437282284
2003-04-04,26.22,28.09598631804623,-0.06677061615883806
2003-04-07,26.82,27.79598631804623,-0.035112490950270026
2003-04-08,26.52,26.335986318046228,0.006987157410075051
2003-04-09,25.06,26.94598631804623,-0.06999136330679245
2003-04-10,25.67,27.02598631804623,-0.05017342575729733
2003-04-11,25.75,26.32598631804623,-0.021879002408027426
2003-04-14,25.05,26.405986318046228,-0.051351473931482206
2003-04-15,25.13,25.655986318046228,-0.02050150446472032
2003-04-16,24.38,26.26598631804623,-0.07180336939224141
2003-04-17,24.99,26.52598631804623,-0.05790496532833034
2003-04-21,25.25,26.85598631804623,-0.05979993804833994
2003-04-22,25.58,26.70598631804623,-0.042162319138363324
2003-04-23,25.43,26.39598631804623,-0.03659595464276366
2003-04-24,25.12,30.245986318046228,-0.1694765799384037
2003-04-25,28.97,30.38598631804623,-0.04659997879368738
