date,BA,dcf,Deviation
2018-03-09,354.52,358.80041114058355,-0.011929783265790195
2018-03-12,344.19,353.28041114058357,-0.025731432748378857
2018-03-13,338.67,344.87041114058354,-0.017978959459227117
2018-03-14,330.26,344.59041114058357,-0.04158679602589743
2018-03-15,329.98,345.0804111405836,-0.04375910846597364
2018-03-16,330.47,346.37041114058354,-0.04590580092630925
2018-03-19,331.76,352.24041114058355,-0.05814327514059581
2018-03-20,337.63,351.7104111405836,-0.04003410389508044
2018-03-21,337.1,334.22041114058356,0.008615837822679273
2018-03-22,319.61,335.61041114058355,-0.047675550607043427
2018-03-23,321.0,343.5804111405836,-0.06572089213591492
2018-03-26,328.97,335.73041114058356,-0.020136427670094714
2018-03-27,321.12,334.63041114058353,-0.04037412826447384
2018-03-28,320.02,342.49041114058355,-0.065608876656579
2018-03-29,327.88,338.0713473256601,-0.03014555183773948
2018-04-02,322.44,346.4513473256601,-0.06930654913311596
2018-04-03,330.82,343.0713473256601,-0.03571078558778773
2018-04-04,327.44,352.03134732566014,-0.06985556119498348
2018-04-05,336.4,341.7513473256601,-0.015658599059042655
2018-04-06,326.12,338.1113473256601,-0.035465675495683247
2018-04-09,322.48,350.46134732566014,-0.0798414647982818
2018-04-10,334.83,342.9913473256601,-0.023794615780529216
2018-04-11,327.36,353.1113473256601,-0.07292698895317773
2018-04-12,337.48,344.9113473256601,-0.021545673644200236
2018-04-13,329.28,347.40134732566014,-0.0521625706554123
2018-04-16,331.77,352.3513473256602,-0.05841143359283918
2018-04-17,336.72,356.6313473256601,-0.05583173625922988
2018-04-18,341.0,356.27134732566014,-0.04286437132902787
2018-04-19,340.64,354.3013473256601,-0.03855855313218204
2018-04-20,338.67,354.47134732566013,-0.04457722026018396
2018-04-23,338.84,344.6913473256601,-0.016975614186601096
2018-04-24,329.06,358.4913473256601,-0.0820977899333345
2018-04-25,342.86,358.4213473256601,-0.043416351848934776
2018-04-26,342.79,356.5113473256601,-0.03848782774682946
2018-04-27,340.88,349.1913473256601,-0.023801698951918304
2018-04-30,333.56,345.1713473256601,-0.03363937191085886
2018-05-01,329.54,339.8213473256601,-0.030255154382067606
2018-05-02,324.19,346.3213473256601,-0.06390408069430698
2018-05-03,330.69,350.0613473256601,-0.05533700728072399
2018-05-04,334.43,356.0613473256601,-0.060751742608769255
2018-05-07,340.43,354.0013473256601,-0.03833699342724606
2018-05-08,338.37,360.1313473256601,-0.060426140315915644
2018-05-09,344.5,359.7013473256601,-0.04226102414872901
2018-05-10,344.07,358.09134732566014,-0.03915578365792982
2018-05-11,342.46,360.22134732566013,-0.0493067594619897
2018-05-14,344.59,357.7513473256601,-0.03678909226770677
2018-05-15,342.12,356.6013473256602,-0.04060934551779838
2018-05-16,340.97,359.77134732566014,-0.05225915700463324
2018-05-17,344.14,366.8613473256601,-0.06193442697437013
2018-05-18,351.23,379.5513473256601,-0.07461796019224776
2018-05-21,363.92,370.65134732566014,-0.018160860264581302
2018-05-22,355.02,374.84134732566014,-0.05287929804723346
2018-05-23,359.21,374.6313473256601,-0.041164060177416584
2018-05-24,359.0,375.72134732566013,-0.0445046507063831
2018-05-25,360.09,368.1113473256601,-0.021790546213626638
2018-05-29,352.48,373.8213473256601,-0.057089696664830214
2018-05-30,358.19,367.7913473256601,-0.0261054192695801
2018-05-31,352.16,372.3513473256602,-0.05422659934140295
2018-06-01,356.72,376.3613473256601,-0.05218747213343544
2018-06-04,360.73,375.7313473256601,-0.03992572733799049
2018-06-05,360.1,387.1913473256601,-0.06996888621809516
2018-06-06,371.56,384.1613473256601,-0.03280222597454008
2018-06-07,368.53,385.1313473256601,-0.04310567665015941
2018-06-08,369.5,386.5713473256601,-0.04416092254059023
2018-06-11,370.94,386.2513473256601,-0.03964089039863117
2018-06-12,370.62,379.4813473256601,-0.023351206556288417
2018-06-13,363.85,378.0513473256601,-0.037564599163898205
2018-06-14,362.42,373.5113473256601,-0.029694806878222235
2018-06-15,357.88,370.3713473256601,-0.03372654881609061
2018-06-18,354.74,356.7513473256601,-0.0056379529908937576
2018-06-19,341.12,358.3213473256601,-0.04800536572560565
2018-06-20,342.69,353.2913473256601,-0.030007378912362492
2018-06-21,337.66,354.5413473256601,-0.047614608149367466
2018-06-22,338.91,346.83134732566015,-0.02283919082499286
2018-06-25,331.2,346.9313473256601,-0.04534426608297604
2018-06-26,331.3,345.4513473256601,-0.04096480571059835
2018-06-27,329.82,350.28134732566014,-0.05841403626507413
2018-06-28,334.65,351.14134732566015,-0.04696498276622929
2018-06-29,335.51,349.92418683941355,-0.041192313596854824
2018-07-02,336.08,346.7741868394136,-0.03083905101727169
2018-07-03,332.93,347.0241868394136,-0.04061442220433953
2018-07-05,333.18,348.48418683941355,-0.04391644561612762
2018-07-06,334.64,355.7641868394136,-0.05937693455622817
2018-07-09,341.92,361.0041868394136,-0.052864170375682806
2018-07-10,347.16,354.4441868394136,-0.020551012288752224
2018-07-11,340.6,359.87418683941354,-0.05355812543458205
2018-07-12,346.03,364.6341868394136,-0.051021510080202614
2018-07-13,350.79,369.9441868394136,-0.05177588274343681
2018-07-16,356.1,370.72418683941356,-0.03944761997886126
2018-07-17,356.88,374.0741868394136,-0.045964644031412094
2018-07-18,360.23,369.17418683941355,-0.02422755208316918
2018-07-19,355.33,368.74418683941354,-0.03637802931726053
2018-07-20,354.9,367.11418683941355,-0.03327081130960596
2018-07-23,353.27,372.11418683941355,-0.050640871823427136
2018-07-24,358.27,369.7641868394136,-0.031085181444046817
2018-07-25,355.92,373.16418683941356,-0.04621072291386408
2018-07-26,359.32,374.49418683941354,-0.0405191518925242
2018-07-27,360.65,364.90418683941357,-0.01165836675172427
2018-07-30,351.06,370.1441868394136,-0.051558791189913245
2018-07-31,356.3,366.60418683941356,-0.028107117183381103
2018-08-01,352.76,363.5741868394136,-0.0297440996387075
2018-08-02,349.73,362.28418683941356,-0.03465287002708273
2018-08-03,348.44,360.41418683941356,-0.033223405949746376
2018-08-06,346.57,364.60418683941356,-0.049462369030217834
2018-08-07,350.76,361.62418683941354,-0.03004275497821718
2018-08-08,347.78,357.5641868394136,-0.027363441864517113
2018-08-09,343.72,353.2541868394136,-0.02698959331442463
2018-08-10,339.41,352.2041868394136,-0.03632604982418064
2018-08-13,338.36,352.98418683941355,-0.04143014725491556
2018-08-14,339.14,345.60418683941356,-0.018704017733492284
2018-08-15,331.76,359.8241868394136,-0.07799416455553165
2018-08-16,345.98,360.24418683941354,-0.03959588346049314
2018-08-17,346.4,364.5841868394136,-0.049876509996367724
2018-08-20,350.74,367.61418683941355,-0.04590189237387832
2018-08-21,353.77,363.87418683941354,-0.027768352922140083
2018-08-22,350.03,361.3241868394136,-0.03125776588112317
2018-08-23,347.48,363.22418683941356,-0.043345645499026975
2018-08-24,349.38,367.5841868394136,-0.04952385736703746
2018-08-27,353.74,365.05418683941355,-0.030993171006666542
2018-08-28,351.21,364.03418683941356,-0.03522797391847898
2018-08-29,350.19,360.74418683941354,-0.0292567066205055
2018-08-30,346.9,356.6341868394136,-0.027294598214715582
2018-08-31,342.79,360.09418683941357,-0.04805461313134296
2018-09-04,346.25,360.5241868394136,-0.039592868829551375
2018-09-05,346.68,365.11418683941355,-0.05048882652023967
2018-09-06,351.27,363.12418683941354,-0.03264499383142416
2018-09-07,349.28,355.7041868394136,-0.01806047574670211
2018-09-10,341.86,359.09418683941357,-0.04799349995359481
2018-09-11,345.25,367.2541868394136,-0.05991541452197302
2018-09-12,353.41,369.30418683941355,-0.043038198335739075
2018-09-13,355.46,373.6441868394136,-0.04866712096668824
2018-09-14,359.8,369.80418683941355,-0.027052659746542584
2018-09-17,355.96,377.42418683941355,-0.05687019430089191
2018-09-18,363.58,379.0641868394136,-0.04084845621666
2018-09-19,365.22,381.30418683941355,-0.04218203574614143
2018-09-20,367.46,386.0741868394136,-0.048214015528461385
2018-09-21,372.23,381.8341868394136,-0.025152768323106534
2018-09-24,367.99,381.0741868394136,-0.034335012161102685
2018-09-25,367.23,378.87418683941354,-0.030733650493716347
2018-09-26,365.03,381.23418683941355,-0.042504548119760455
2018-09-27,367.39,385.74418683941354,-0.04758124027687416
2018-09-28,371.9,396.07754075853785,-0.06104244313432883
2018-10-01,382.29,400.15754075853783,-0.04465126591059143
2018-10-02,386.37,406.08754075853784,-0.048554902033455916
2018-10-03,392.3,403.77754075853784,-0.028425406566635836
2018-10-04,389.99,400.2575407585379,-0.025652335591428543
2018-10-05,386.47,399.55754075853787,-0.03275508387025272
2018-10-08,385.77,399.2275407585378,-0.03370894886902931
2018-10-09,385.44,381.2575407585379,0.010970167916261486
2018-10-10,367.47,371.89754075853784,-0.011905270332003837
2018-10-11,358.11,373.89754075853784,-0.04222424337562947
2018-10-12,360.11,372.6675407585378,-0.03369636307196988
2018-10-15,358.88,382.03754075853783,-0.06061587746732533
2018-10-16,368.25,379.28754075853783,-0.02910072062072966
2018-10-17,365.5,373.13754075853785,-0.02046843301537493
2018-10-18,359.35,370.0475407585378,-0.028908557902072696
2018-10-19,356.26,369.76754075853785,-0.03652981743835226
2018-10-22,355.98,363.83754075853784,-0.021596289217864162
2018-10-23,350.05,368.43754075853786,-0.04990680569814265
2018-10-24,354.65,377.55754075853787,-0.06067297904450575
2018-10-25,363.77,373.05754075853787,-0.024895732544779947
2018-10-26,359.27,349.37754075853786,0.028314525369846244
2018-10-29,335.59,363.69754075853785,-0.07728273526380192
2018-10-30,349.91,368.64754075853784,-0.05082779263896087
2018-10-31,354.86,376.8575407585378,-0.05837097146646242
2018-11-01,363.07,371.53754075853783,-0.022790538854432718
2018-11-02,357.75,375.76754075853785,-0.047948635271069406
2018-11-05,361.98,380.2575407585379,-0.04806621512903553
2018-11-06,366.47,385.80754075853787,-0.050122246756810984
2018-11-07,372.02,384.55754075853787,-0.03260250919487273
2018-11-08,370.77,383.12754075853786,-0.032254378617814106
2018-11-09,369.34,370.8175407585378,-0.003984549262463166
2018-11-12,357.03,363.2975407585378,-0.01725181168430623
2018-11-13,349.51,358.5075407585379,-0.025097214801955703
2018-11-14,344.72,355.3575407585378,-0.029934754545608233
2018-11-15,341.57,349.7375407585378,-0.023353343026383255
2018-11-16,335.95,334.7275407585378,0.0036521023597040347
2018-11-19,320.94,331.4875407585378,-0.03181881507341733
2018-11-20,317.7,331.1075407585378,-0.04049300939453793
2018-11-21,317.32,326.1075407585378,-0.02694675731231999
2018-11-23,312.32,330.14754075853784,-0.05399870832773068
2018-11-26,316.36,331.8175407585378,-0.04658445940863076
2018-11-27,318.03,347.28754075853783,-0.08424586927199917
2018-11-28,333.5,356.34754075853783,-0.06411589290023867
2018-11-29,342.56,360.5475407585378,-0.049889511715139556
2018-11-30,346.76,373.74754075853787,-0.07220794203425507
2018-12-03,359.96,356.28754075853783,0.010307571333096455
2018-12-04,342.5,345.68754075853786,-0.00922087255891113
2018-12-06,331.9,337.0075407585379,-0.015155568172278477
2018-12-07,323.22,340.13754075853785,-0.04973735248632116
2018-12-10,326.35,335.8175407585378,-0.028192514116900158
2018-12-11,322.03,340.4775407585378,-0.05418137336588846
2018-12-12,326.69,339.2575407585379,-0.03704424883361013
2018-12-13,325.47,332.53754075853783,-0.02125336207880868
2018-12-14,318.75,329.9175407585378,-0.03384949079355315
2018-12-17,316.13,341.84754075853783,-0.07523102463008002
2018-12-18,328.06,333.33754075853784,-0.015832422434413962
2018-12-19,319.55,326.83754075853784,-0.02229713496688479
2018-12-20,313.05,318.33754075853784,-0.016609856148095625
2018-12-21,304.55,307.94754075853785,-0.011032855629140581
2018-12-24,294.16,327.71754075853784,-0.10239775594820233
2018-12-26,313.93,330.9275407585378,-0.05136333083543543
2018-12-27,317.14,330.1675407585378,-0.039457363763281905
2018-12-28,316.38,336.28754075853783,-0.059197973001419935
2018-12-31,322.5,336.97951198482497,-0.04296852321834044
2019-01-02,323.81,324.06951198482494,-0.0008007911118682598
2019-01-03,310.9,340.24951198482495,-0.08625879230102751
2019-01-04,327.08,341.279511984825,-0.04160669330028921
2019-01-07,328.11,353.69951198482494,-0.07234816876400674
2019-01-08,340.53,356.99951198482495,-0.046133149855748345
2019-01-09,343.83,365.779511984825,-0.06000749431186192
2019-01-10,352.61,366.06951198482494,-0.036767639872131386
2019-01-11,352.9,363.529511984825,-0.02923974982605737
2019-01-14,350.36,365.409511984825,-0.04118533177497019
2019-01-15,352.24,365.22951198482497,-0.03556534058333338
2019-01-16,352.06,372.259511984825,-0.05426190959399424
2019-01-17,359.09,377.899511984825,-0.049773845660801785
2019-01-18,364.73,371.06951198482494,-0.017084432377414416
2019-01-22,357.9,371.779511984825,-0.03733264350885346
2019-01-23,358.61,371.43951198482495,-0.034539976418418994
2019-01-24,358.27,377.36951198482495,-0.050612228540585
2019-01-25,364.2,376.13951198482505,-0.03174224351444033
2019-01-28,362.97,378.079511984825,-0.0399638475660945
2019-01-29,364.91,400.88951198482505,-0.08974919749506183
2019-01-30,387.72,398.78951198482497,-0.02775778111548266
2019-01-31,385.62,400.59951198482497,-0.037392736477902644
2019-02-01,387.43,410.16951198482496,-0.05543930331337321
2019-02-04,397.0,423.34951198482497,-0.06224056303097725
2019-02-05,410.18,424.279511984825,-0.03323165881582624
2019-02-06,411.11,418.339511984825,-0.01728144671423537
2019-02-07,405.17,418.079511984825,-0.030878126324672794
2019-02-08,404.91,417.11951198482495,-0.029271016181254828
2019-02-11,403.95,423.88951198482505,-0.04703940866916023
2019-02-12,410.72,423.74951198482495,-0.030748146289998668
2019-02-13,410.58,422.98951198482496,-0.029337635173493748
2019-02-14,409.82,431.13951198482505,-0.04944921862224372
2019-02-15,417.97,429.42951198482496,-0.026685431869502896
2019-02-19,416.26,434.719511984825,-0.04246303990484179
2019-02-20,421.55,430.74951198482495,-0.021356987596886756
2019-02-21,417.58,437.219511984825,-0.04491911144511462
2019-02-22,424.05,440.03951198482497,-0.03633653694574679
2019-02-25,426.87,439.93951198482495,-0.029707520304008916
2019-02-26,426.77,448.60951198482496,-0.04868267703062823
2019-02-27,435.44,453.12951198482494,-0.039038534275422254
2019-02-28,439.96,453.78951198482497,-0.030475609549317828
2019-03-01,440.62,445.85951198482496,-0.011751486385252363
2019-03-04,432.69,443.28951198482497,-0.023911037139962454
2019-03-05,430.12,437.62951198482494,-0.01715951913472724
2019-03-06,424.46,435.72951198482497,-0.025863549919972972
2019-03-07,422.56,435.709511984825,-0.030179538484078283
2019-03-08,422.54,413.17951198482496,0.022654772910227994
2019-03-11,400.01,388.579511984825,0.029416085157936367
2019-03-12,375.41,390.30951198482495,-0.038173581548287316
2019-03-13,377.14,386.469511984825,-0.024140356989379552
2019-03-14,373.3,392.159511984825,-0.048091430676695524
2019-03-15,378.99,385.44951198482494,-0.016758386725053698
2019-03-18,372.28,386.59951198482497,-0.03703965354562344
2019-03-19,373.43,389.329511984825,-0.04083818846346465
2019-03-20,376.16,385.86951198482495,-0.02516268241790187
2019-03-21,372.7,375.339511984825,-0.007032331797062974
2019-03-22,362.17,383.62951198482494,-0.05593811558917239
2019-03-25,370.46,383.54951198482496,-0.03412730710329481
2019-03-26,370.38,387.37951198482494,-0.04388335329796911
2019-03-27,374.21,387.60951198482496,-0.03456961599371067
2019-03-28,374.44,394.589511984825,-0.05106448948293352
2019-03-29,381.42,391.54,-0.025846656791132516
2019-04-01,391.54,390.75,0.0020217530390276295
2019-04-02,390.75,384.74,0.015620938815823715
2019-04-03,384.74,395.86,-0.028090739150204658
2019-04-04,395.86,391.93,0.010027300793508998
2019-04-05,391.93,374.52,0.04648616896293922
2019-04-08,374.52,369.04,0.014849338825059455
2019-04-09,369.04,364.94,0.011234723516194478
2019-04-10,364.94,370.16,-0.014102009941646898
2019-04-11,370.16,379.64,-0.024971025181750983
2019-04-12,379.64,375.46,0.011133010174186442
2019-04-15,375.46,381.72,-0.01639945509797769
2019-04-16,381.72,377.52,0.011125238397965864
2019-04-17,377.52,380.07,-0.0067092903938748005
2019-04-18,380.07,375.17,0.013060745795239415
2019-04-22,375.17,374.02,0.003074701887599618
2019-04-23,374.02,375.46,-0.003835295371011571
2019-04-24,375.46,382.8,-0.019174503657262365
2019-04-25,382.8,380.79,0.005278499960608141
2019-04-26,380.79,379.05,0.004590423426988455
2019-04-29,379.05,377.69,0.0036008366649897816
2019-04-30,377.69,376.8,0.00236199575371554
2019-05-01,376.8,375.8,0.0026609898882383742
2019-05-02,375.8,376.46,-0.0017531743080273499
2019-05-03,376.46,371.6,0.013078579117330236
2019-05-06,371.6,357.23,0.04022618481090623
2019-05-07,357.23,359.75,-0.007004864489228546
2019-05-08,359.75,354.13,0.015869878293282236
2019-05-09,354.13,354.67,-0.0015225420813714807
2019-05-10,354.67,337.37,0.051279011174674816
2019-05-13,337.37,343.04,-0.016528684701492602
2019-05-14,343.04,345.64,-0.007522277514176556
2019-05-15,345.64,353.81,-0.023091489782651742
2019-05-16,353.81,355.02,-0.0034082586896512224
2019-05-17,355.02,352.79,0.006321040845828962
2019-05-20,352.79,358.75,-0.016613240418118402
2019-05-21,358.75,352.78,0.016922728045807744
2019-05-22,352.78,350.55,0.0063614320353728715
2019-05-23,350.55,354.9,-0.012256973795435222
2019-05-24,354.9,354.88,5.635707844908744e-05
2019-05-28,354.88,348.8,0.017431192660550376
2019-05-29,348.8,349.87,-0.003058278789264568
2019-05-30,349.87,341.61,0.024179620034542326
2019-05-31,341.61,338.89,0.008026203192776471
2019-06-03,338.89,344.62,-0.016627009459694753
