date,CTAS,dcf,Deviation
1987-11-18,2.83,,
1987-11-19,2.83,,
1987-11-20,2.78,,
1987-11-23,2.81,,
1987-11-24,2.81,,
1987-11-25,2.78,,
1987-11-27,2.75,,
1987-11-30,2.53,,
1987-12-01,2.61,,
1987-12-02,2.67,,
1987-12-03,2.58,,
1987-12-04,2.61,,
1987-12-07,2.61,,
1987-12-08,2.61,,
1987-12-09,2.69,,
1987-12-10,2.69,,
1987-12-11,2.64,,
1987-12-14,2.71,,
1987-12-15,2.75,,
1987-12-16,2.83,,
1987-12-17,2.89,,
1987-12-18,3.11,,
1987-12-21,3.06,,
1987-12-22,3.03,,
1987-12-23,3.11,,
1987-12-24,3.11,,
1987-12-28,2.89,,
1987-12-29,2.83,,
1987-12-30,2.94,,
1987-12-31,2.89,,
1988-01-04,2.94,,
1988-01-05,3.0,,
1988-01-06,3.06,,
1988-01-07,2.97,,
1988-01-08,2.89,,
1988-01-11,2.89,,
1988-01-12,2.83,,
1988-01-13,2.78,,
1988-01-14,2.78,,
1988-01-15,2.94,,
1988-01-18,2.94,,
1988-01-19,2.94,,
1988-01-20,2.89,,
1988-01-21,3.08,,
1988-01-22,2.97,,
1988-01-25,3.1,,
1988-01-26,3.03,,
1988-01-27,3.06,,
1988-01-28,3.17,,
1988-01-29,3.04,,
1988-02-01,3.11,,
1988-02-02,3.17,,
1988-02-03,3.11,,
1988-02-04,3.17,,
1988-02-05,3.13,,
1988-02-08,3.14,,
1988-02-09,3.08,,
1988-02-10,3.14,,
1988-02-11,3.11,,
1988-02-12,3.14,,
1988-02-16,3.17,,
1988-02-17,3.11,,
1988-02-18,3.22,,
1988-02-19,3.19,,
1988-02-22,3.19,,
1988-02-23,3.22,,
1988-02-24,3.36,,
1988-02-25,3.53,,
1988-02-26,3.61,,
1988-02-29,3.67,,
1988-03-01,3.58,,
1988-03-02,3.56,,
1988-03-03,3.56,,
1988-03-04,3.57,,
1988-03-07,3.5,,
1988-03-08,3.56,,
1988-03-09,3.51,,
1988-03-10,3.54,,
1988-03-11,3.5,,
1988-03-14,3.47,,
1988-03-15,3.53,,
1988-03-16,3.47,,
1988-03-17,3.56,,
1988-03-18,3.56,,
1988-03-21,3.56,,
1988-03-22,3.58,,
1988-03-23,3.67,,
1988-03-24,3.53,,
1988-03-25,3.56,,
1988-03-28,3.56,,
1988-03-29,3.67,,
1988-03-30,3.58,,
1988-03-31,3.72,,
1988-04-04,3.72,,
1988-04-05,3.72,,
1988-04-06,3.67,,
1988-04-07,3.72,,
1988-04-08,3.72,,
1988-04-11,3.75,,
1988-04-12,3.83,,
1988-04-13,3.83,,
1988-04-14,3.72,,
1988-04-15,3.67,,
1988-04-18,3.69,,
1988-04-19,3.69,,
1988-04-20,3.61,,
1988-04-21,3.69,,
1988-04-22,3.61,,
1988-04-25,3.61,,
1988-04-26,3.69,,
1988-04-27,3.67,,
1988-04-28,3.64,,
1988-04-29,3.72,,
1988-05-02,3.83,,
1988-05-03,3.78,,
1988-05-04,3.81,,
1988-05-05,3.75,,
1988-05-06,3.86,,
1988-05-09,3.78,,
1988-05-10,3.69,,
1988-05-11,3.6,,
1988-05-12,3.56,,
1988-05-13,3.67,,
1988-05-16,3.56,,
1988-05-17,3.56,,
1988-05-18,3.56,,
1988-05-19,3.53,,
1988-05-20,3.47,,
1988-05-23,3.53,,
1988-05-24,3.53,,
1988-05-25,3.53,,
1988-05-26,3.44,,
1988-05-27,3.5,,
1988-05-31,3.5,,
1988-06-01,3.5,,
1988-06-02,3.47,,
1988-06-03,3.49,,
1988-06-06,3.47,,
1988-06-07,3.47,,
1988-06-08,3.53,,
1988-06-09,3.58,,
1988-06-10,3.51,,
1988-06-13,3.5,,
1988-06-14,3.56,,
1988-06-15,3.47,,
1988-06-16,3.49,,
1988-06-17,3.47,,
1988-06-20,3.5,,
1988-06-21,3.49,,
1988-06-22,3.5,,
1988-06-23,3.5,,
1988-06-24,3.67,,
1988-06-27,3.72,,
1988-06-28,3.64,,
1988-06-29,3.69,,
1988-06-30,3.71,,
1988-07-01,3.72,,
1988-07-05,3.78,,
1988-07-06,3.78,,
1988-07-07,3.78,,
1988-07-08,3.81,,
1988-07-11,3.83,,
1988-07-12,3.83,,
1988-07-13,3.81,,
1988-07-14,3.83,,
1988-07-15,3.92,,
1988-07-18,3.89,,
1988-07-19,3.86,,
1988-07-20,3.89,,
1988-07-21,3.89,,
1988-07-22,3.89,,
1988-07-25,3.83,,
1988-07-26,3.83,,
1988-07-27,3.83,,
1988-07-28,3.86,,
1988-07-29,3.89,,
1988-08-01,3.72,,
1988-08-02,3.69,,
1988-08-03,3.56,,
1988-08-04,3.68,,
1988-08-05,3.61,,
1988-08-08,3.67,,
1988-08-09,3.64,,
1988-08-10,3.58,,
1988-08-11,3.6,,
1988-08-12,3.58,,
1988-08-15,3.56,,
1988-08-16,3.53,,
1988-08-17,3.61,,
1988-08-18,3.49,,
1988-08-19,3.56,,
1988-08-22,3.5,,
1988-08-23,3.53,,
1988-08-24,3.47,,
1988-08-25,3.44,,
1988-08-26,3.47,,
1988-08-29,3.5,,
1988-08-30,3.5,,
1988-08-31,3.53,,
1988-09-01,3.44,,
1988-09-02,3.5,,
1988-09-06,3.5,,
1988-09-07,3.6,,
1988-09-08,3.64,,
1988-09-09,3.67,,
1988-09-12,3.75,,
1988-09-13,3.78,,
1988-09-14,3.78,,
1988-09-15,3.78,,
1988-09-16,3.86,,
1988-09-19,3.86,,
1988-09-20,3.86,,
1988-09-21,3.83,,
1988-09-22,3.83,,
1988-09-23,3.78,,
1988-09-26,3.75,,
1988-09-27,3.64,,
1988-09-28,3.64,,
1988-09-29,3.69,,
1988-09-30,3.81,,
1988-10-03,3.72,,
1988-10-04,3.81,,
1988-10-05,3.81,,
1988-10-06,3.75,,
1988-10-07,3.76,,
1988-10-10,3.81,,
1988-10-11,3.81,,
1988-10-12,3.78,,
1988-10-13,3.75,,
1988-10-14,3.78,,
1988-10-17,3.78,,
1988-10-18,3.78,,
1988-10-19,3.81,,
1988-10-20,3.82,,
1988-10-21,3.81,,
1988-10-24,3.81,,
1988-10-25,3.89,,
1988-10-26,3.85,,
1988-10-27,3.83,,
1988-10-28,3.83,,
1988-10-31,3.86,,
1988-11-01,3.78,,
1988-11-02,3.86,,
1988-11-03,3.83,,
1988-11-04,3.78,,
1988-11-07,3.78,,
1988-11-08,3.78,,
1988-11-09,3.86,,
1988-11-10,3.78,,
1988-11-11,3.83,,
1988-11-14,3.78,,
1988-11-15,3.83,,
1988-11-16,3.83,,
1988-11-17,3.72,,
1988-11-18,3.69,,
1988-11-21,3.69,,
1988-11-22,3.56,,
1988-11-23,3.58,,
1988-11-25,3.58,,
1988-11-28,3.58,,
1988-11-29,3.61,,
1988-11-30,3.67,,
1988-12-01,3.69,,
1988-12-02,3.68,,
1988-12-05,3.69,,
1988-12-06,3.67,,
1988-12-07,3.75,,
1988-12-08,3.75,,
1988-12-09,3.69,,
1988-12-12,3.69,,
1988-12-13,3.69,,
1988-12-14,3.64,,
1988-12-15,3.61,,
1988-12-16,3.69,,
1988-12-19,3.67,,
1988-12-20,3.64,,
1988-12-21,3.64,,
1988-12-22,3.64,,
1988-12-23,3.68,,
1988-12-27,3.64,,
1988-12-28,3.72,,
1988-12-29,3.67,,
1988-12-30,3.72,,
1989-01-03,3.61,,
1989-01-04,3.67,,
1989-01-05,3.61,,
1989-01-06,3.61,,
1989-01-09,3.58,,
1989-01-10,3.64,,
1989-01-11,3.64,,
1989-01-12,3.67,,
1989-01-13,3.65,,
1989-01-16,3.67,,
1989-01-17,3.72,,
1989-01-18,3.69,,
1989-01-19,3.67,,
1989-01-20,3.64,,
1989-01-23,3.69,,
1989-01-24,3.69,,
1989-01-25,3.69,,
1989-01-26,3.69,,
1989-01-27,3.69,,
1989-01-30,3.81,,
1989-01-31,3.83,,
1989-02-01,3.89,,
1989-02-02,3.81,,
1989-02-03,3.89,,
1989-02-06,3.89,,
1989-02-07,3.94,,
1989-02-08,3.89,,
1989-02-09,3.97,,
1989-02-10,3.88,,
1989-02-13,3.89,,
1989-02-14,3.85,,
1989-02-15,3.86,,
1989-02-16,3.86,,
1989-02-17,3.78,,
1989-02-21,3.83,,
1989-02-22,3.78,,
1989-02-23,3.81,,
1989-02-24,3.75,,
1989-02-27,3.72,,
1989-02-28,3.67,,
1989-03-01,3.67,,
1989-03-02,3.78,,
1989-03-03,3.69,,
1989-03-06,3.71,,
1989-03-07,3.67,,
1989-03-08,3.68,,
1989-03-09,3.69,,
1989-03-10,3.69,,
1989-03-13,3.64,,
1989-03-14,3.69,,
1989-03-15,3.72,,
1989-03-16,3.69,,
1989-03-17,3.67,,
1989-03-20,3.74,,
1989-03-21,3.71,,
1989-03-22,3.75,,
1989-03-23,3.67,,
1989-03-27,3.75,,
1989-03-28,3.75,,
1989-03-29,3.71,,
1989-03-30,3.72,,
1989-03-31,3.67,,
1989-04-03,3.72,,
1989-04-04,3.72,,
1989-04-05,3.67,,
1989-04-06,3.72,,
1989-04-07,3.67,,
1989-04-10,3.78,,
1989-04-11,3.83,,
1989-04-12,3.81,,
1989-04-13,3.89,,
1989-04-14,3.89,,
1989-04-17,3.83,,
1989-04-18,4.04,,
1989-04-19,4.0,,
1989-04-20,4.08,,
1989-04-21,3.99,,
1989-04-24,3.97,,
1989-04-25,3.97,,
1989-04-26,4.08,,
1989-04-27,4.0,,
1989-04-28,4.08,,
1989-05-01,4.03,,
1989-05-02,3.97,,
1989-05-03,3.99,,
1989-05-04,4.06,,
1989-05-05,4.06,,
1989-05-08,4.0,,
1989-05-09,4.06,,
1989-05-10,4.06,,
1989-05-11,4.0,,
1989-05-12,4.17,,
1989-05-15,4.17,,
1989-05-16,4.14,,
1989-05-17,4.14,,
1989-05-18,4.06,,
1989-05-19,4.19,,
1989-05-22,4.22,,
1989-05-23,4.22,,
1989-05-24,4.11,,
1989-05-25,4.22,,
1989-05-26,4.11,,
1989-05-30,4.14,,
1989-05-31,4.19,,
1989-06-01,4.13,,
1989-06-02,4.13,,
1989-06-05,4.22,,
1989-06-06,4.18,,
1989-06-07,4.14,,
1989-06-08,4.22,,
1989-06-09,4.22,,
1989-06-12,4.22,,
1989-06-13,4.17,,
1989-06-14,4.19,,
1989-06-15,4.25,,
1989-06-16,4.25,,
1989-06-19,4.19,,
1989-06-20,4.17,,
1989-06-21,4.08,,
1989-06-22,4.06,,
1989-06-23,3.94,,
1989-06-26,3.97,,
1989-06-27,3.97,,
1989-06-28,4.06,,
1989-06-29,4.06,,
1989-06-30,4.08,,
1989-07-03,4.08,,
1989-07-05,4.03,,
1989-07-06,4.11,,
1989-07-07,4.14,,
1989-07-10,4.14,,
1989-07-11,4.06,,
1989-07-12,4.06,,
1989-07-13,4.22,,
1989-07-14,4.11,,
1989-07-17,4.21,,
1989-07-18,4.17,,
1989-07-19,4.22,,
1989-07-20,4.39,,
1989-07-21,4.31,,
1989-07-24,4.31,,
1989-07-25,4.36,,
1989-07-26,4.33,,
1989-07-27,4.33,,
1989-07-28,4.33,,
1989-07-31,4.42,,
1989-08-01,4.31,,
1989-08-02,4.28,,
1989-08-03,4.22,,
1989-08-04,4.33,,
1989-08-07,4.33,,
1989-08-08,4.22,,
1989-08-09,4.19,,
1989-08-10,4.14,,
1989-08-11,4.22,,
1989-08-14,4.11,,
1989-08-15,4.22,,
1989-08-16,4.22,,
1989-08-17,4.18,,
1989-08-18,4.14,,
1989-08-21,4.14,,
1989-08-22,4.14,,
1989-08-23,4.15,,
1989-08-24,4.17,,
1989-08-25,4.22,,
1989-08-28,4.25,,
1989-08-29,4.25,,
1989-08-30,4.32,,
1989-08-31,4.38,,
1989-09-01,4.42,,
1989-09-05,4.42,,
1989-09-06,4.35,,
1989-09-07,4.44,,
1989-09-08,4.47,,
1989-09-11,4.36,,
1989-09-12,4.44,,
1989-09-13,4.42,,
1989-09-14,4.4,,
1989-09-15,4.39,,
1989-09-18,4.5,,
1989-09-19,4.44,,
1989-09-20,4.56,,
1989-09-21,4.44,,
1989-09-22,4.44,,
1989-09-25,4.56,,
1989-09-26,4.44,,
1989-09-27,4.53,,
1989-09-28,4.67,,
1989-09-29,4.72,,
1989-10-02,4.89,,
1989-10-03,4.86,,
1989-10-04,4.81,,
1989-10-05,4.86,,
1989-10-06,4.85,,
1989-10-09,4.89,,
1989-10-10,4.94,,
1989-10-11,4.94,,
1989-10-12,4.94,,
1989-10-13,4.78,,
1989-10-16,4.83,,
1989-10-17,4.83,,
1989-10-18,4.83,,
1989-10-19,4.72,,
1989-10-20,4.83,,
1989-10-23,4.72,,
1989-10-24,4.89,,
1989-10-25,4.89,,
1989-10-26,4.94,,
1989-10-27,4.86,,
1989-10-30,4.83,,
1989-10-31,4.89,,
1989-11-01,4.75,,
1989-11-02,4.75,,
1989-11-03,4.78,,
1989-11-06,4.67,,
1989-11-07,4.78,,
1989-11-08,4.78,,
1989-11-09,4.78,,
1989-11-10,4.78,,
1989-11-13,4.67,,
1989-11-14,4.75,,
1989-11-15,4.72,,
1989-11-16,4.83,,
1989-11-17,4.83,,
1989-11-20,4.83,,
1989-11-21,4.83,,
1989-11-22,4.83,,
1989-11-24,4.83,,
1989-11-27,4.72,,
1989-11-28,4.85,,
1989-11-29,4.89,,
1989-11-30,4.89,,
1989-12-01,4.78,,
1989-12-04,4.9,,
1989-12-05,4.94,,
1989-12-06,4.93,,
1989-12-07,4.89,,
1989-12-08,4.86,,
1989-12-11,4.9,,
1989-12-12,4.94,,
1989-12-13,4.94,,
1989-12-14,4.83,,
1989-12-15,4.83,,
1989-12-18,4.97,,
1989-12-19,4.97,,
1989-12-20,4.88,,
1989-12-21,4.97,,
1989-12-22,4.97,,
1989-12-26,4.86,,
1989-12-27,4.89,,
1989-12-28,4.97,,
1989-12-29,4.97,,
1990-01-02,4.94,,
1990-01-03,4.94,,
1990-01-04,4.94,,
1990-01-05,4.94,,
1990-01-08,4.94,,
1990-01-09,4.94,,
1990-01-10,4.94,,
1990-01-11,4.97,,
1990-01-12,4.89,,
1990-01-15,4.89,,
1990-01-16,4.89,,
1990-01-17,4.89,,
1990-01-18,4.81,,
1990-01-19,4.89,,
1990-01-22,4.81,,
1990-01-23,4.61,,
1990-01-24,4.64,,
1990-01-25,4.56,,
1990-01-26,4.64,,
1990-01-29,4.69,,
1990-01-30,4.61,,
1990-01-31,4.67,,
1990-02-01,4.63,,
1990-02-02,4.67,,
1990-02-05,4.65,,
1990-02-06,4.67,,
1990-02-07,4.67,,
1990-02-08,4.72,,
1990-02-09,4.69,,
1990-02-12,4.69,,
1990-02-13,4.78,,
1990-02-14,4.74,,
1990-02-15,4.78,,
1990-02-16,4.86,,
1990-02-20,4.83,,
1990-02-21,4.78,,
1990-02-22,4.82,,
1990-02-23,4.83,,
1990-02-26,4.82,,
1990-02-27,4.93,,
1990-02-28,4.89,,
1990-03-01,4.92,,
1990-03-02,4.86,,
1990-03-05,4.94,,
1990-03-06,4.94,,
1990-03-07,4.92,,
1990-03-08,4.9,,
1990-03-09,4.89,,
1990-03-12,4.83,,
1990-03-13,4.83,,
1990-03-14,4.72,,
1990-03-15,4.76,,
1990-03-16,4.86,,
1990-03-19,4.78,,
1990-03-20,4.83,,
1990-03-21,4.89,,
1990-03-22,4.83,,
1990-03-23,4.78,,
1990-03-26,4.83,,
1990-03-27,4.82,,
1990-03-28,4.83,,
1990-03-29,4.83,,
1990-03-30,4.81,,
1990-04-02,4.83,,
1990-04-03,4.75,,
1990-04-04,4.56,,
1990-04-05,4.61,,
1990-04-06,4.67,,
1990-04-09,4.67,,
1990-04-10,4.69,,
1990-04-11,4.75,,
1990-04-12,4.72,,
1990-04-16,4.75,,
1990-04-17,4.72,,
1990-04-18,4.72,,
1990-04-19,4.72,,
1990-04-20,4.83,,
1990-04-23,4.71,,
1990-04-24,4.75,,
1990-04-25,4.69,,
1990-04-26,4.83,,
1990-04-27,4.81,,
1990-04-30,4.69,,
1990-05-01,4.81,,
1990-05-02,4.81,,
1990-05-03,4.83,,
1990-05-04,4.83,,
1990-05-07,4.83,,
1990-05-08,4.72,,
1990-05-09,4.83,,
1990-05-10,4.72,,
1990-05-11,4.89,,
1990-05-14,4.89,,
1990-05-15,4.89,,
1990-05-16,4.83,,
1990-05-17,4.94,,
1990-05-18,4.92,,
1990-05-21,4.97,,
1990-05-22,5.0,,
1990-05-23,5.17,,
1990-05-24,5.22,,
1990-05-25,5.11,,
1990-05-29,5.13,,
1990-05-30,5.11,,
1990-05-31,5.11,,
1990-06-01,5.11,,
1990-06-04,5.19,,
1990-06-05,5.19,,
1990-06-06,5.11,,
1990-06-07,5.15,,
1990-06-08,5.13,,
1990-06-11,5.11,,
1990-06-12,5.19,,
1990-06-13,5.19,,
1990-06-14,5.11,,
1990-06-15,5.22,,
1990-06-18,5.11,,
1990-06-19,5.17,,
1990-06-20,5.22,,
1990-06-21,5.22,,
1990-06-22,5.22,,
1990-06-25,5.33,,
1990-06-26,5.44,,
1990-06-27,5.33,,
1990-06-28,5.42,,
1990-06-29,5.44,,
1990-07-02,5.44,,
1990-07-03,5.44,,
1990-07-05,5.44,,
1990-07-06,5.42,,
1990-07-09,5.42,,
1990-07-10,5.33,,
1990-07-11,5.31,,
1990-07-12,5.31,,
1990-07-13,5.22,,
1990-07-16,5.33,,
1990-07-17,5.28,,
1990-07-18,5.28,,
1990-07-19,5.17,,
1990-07-20,5.22,,
1990-07-23,5.22,,
1990-07-24,5.22,,
1990-07-25,5.22,,
1990-07-26,5.19,,
1990-07-27,5.11,,
1990-07-30,5.22,,
1990-07-31,5.06,,
1990-08-01,4.96,,
1990-08-02,4.89,,
1990-08-03,4.78,,
1990-08-06,4.61,,
1990-08-07,4.61,,
1990-08-08,4.67,,
1990-08-09,4.67,,
1990-08-10,4.72,,
1990-08-13,4.72,,
1990-08-14,4.58,,
1990-08-15,4.61,,
1990-08-16,4.63,,
1990-08-17,4.67,,
1990-08-20,4.61,,
1990-08-21,4.42,,
1990-08-22,4.46,,
1990-08-23,4.36,,
1990-08-24,4.4,,
1990-08-27,4.67,,
1990-08-28,4.61,,
1990-08-29,4.56,,
1990-08-30,4.64,,
1990-08-31,4.56,,
1990-09-04,4.47,,
1990-09-05,4.56,,
1990-09-06,4.42,,
1990-09-07,4.56,,
1990-09-10,4.47,,
1990-09-11,4.44,,
1990-09-12,4.56,,
1990-09-13,4.39,,
1990-09-14,4.56,,
1990-09-17,4.39,,
1990-09-18,4.44,,
1990-09-19,4.56,,
1990-09-20,4.42,,
1990-09-21,4.42,,
1990-09-24,4.39,,
1990-09-25,4.39,,
1990-09-26,4.35,,
1990-09-27,4.31,,
1990-09-28,4.44,,
1990-10-01,4.56,,
1990-10-02,4.61,,
1990-10-03,4.72,,
1990-10-04,4.72,,
1990-10-05,4.72,,
1990-10-08,4.67,,
1990-10-09,4.72,,
1990-10-10,4.67,,
1990-10-11,4.5,,
1990-10-12,4.5,,
1990-10-15,4.47,,
1990-10-16,4.44,,
1990-10-17,4.46,,
1990-10-18,4.42,,
1990-10-19,4.42,,
1990-10-22,4.56,,
1990-10-23,4.5,,
1990-10-24,4.44,,
1990-10-25,4.58,,
1990-10-26,4.44,,
1990-10-29,4.44,,
1990-10-30,4.42,,
1990-10-31,4.39,,
1990-11-01,4.5,,
1990-11-02,4.39,,
1990-11-05,4.39,,
1990-11-06,4.44,,
1990-11-07,4.56,,
1990-11-08,4.56,,
1990-11-09,4.56,,
1990-11-12,4.51,,
1990-11-13,4.72,,
1990-11-14,4.72,,
1990-11-15,4.72,,
1990-11-16,4.83,,
1990-11-19,4.83,,
1990-11-20,4.9,,
1990-11-21,4.94,,
1990-11-23,4.89,,
1990-11-26,4.89,,
1990-11-27,5.11,,
1990-11-28,5.06,,
1990-11-29,4.92,,
1990-11-30,5.07,,
1990-12-03,5.08,,
1990-12-04,5.08,,
1990-12-05,5.39,,
1990-12-06,5.36,,
1990-12-07,5.39,,
1990-12-10,5.25,,
1990-12-11,5.39,,
1990-12-12,5.36,,
1990-12-13,5.4,,
1990-12-14,5.44,,
1990-12-17,5.44,,
1990-12-18,5.72,,
1990-12-19,5.51,,
1990-12-20,5.56,,
1990-12-21,5.56,,
1990-12-24,5.72,,
1990-12-26,5.72,,
1990-12-27,5.69,,
1990-12-28,5.83,,
1990-12-31,5.72,,
1991-01-02,5.56,,
1991-01-03,5.61,,
1991-01-04,5.5,,
1991-01-07,5.44,,
1991-01-08,5.53,,
1991-01-09,5.39,,
1991-01-10,5.39,,
1991-01-11,5.42,,
1991-01-14,5.28,,
1991-01-15,5.26,,
1991-01-16,5.25,,
1991-01-17,5.28,,
1991-01-18,5.28,,
1991-01-21,5.33,,
1991-01-22,5.28,,
1991-01-23,5.39,,
1991-01-24,5.44,,
1991-01-25,5.56,,
1991-01-28,5.58,,
1991-01-29,5.58,,
1991-01-30,5.58,,
1991-01-31,5.72,,
1991-02-01,5.75,,
1991-02-04,5.81,,
1991-02-05,5.81,,
1991-02-06,6.03,,
1991-02-07,6.14,,
1991-02-08,6.11,,
1991-02-11,6.19,,
1991-02-12,6.33,,
1991-02-13,6.44,,
1991-02-14,6.33,,
1991-02-15,6.44,,
1991-02-19,6.44,,
1991-02-20,6.31,,
1991-02-21,6.31,,
1991-02-22,6.39,,
1991-02-25,6.44,,
1991-02-26,6.31,,
1991-02-27,6.31,,
1991-02-28,6.44,,
1991-03-01,6.44,,
1991-03-04,6.69,,
1991-03-05,6.81,,
1991-03-06,6.83,,
1991-03-07,6.83,,
1991-03-08,6.83,,
1991-03-11,6.67,,
1991-03-12,6.86,,
1991-03-13,6.69,,
1991-03-14,6.86,,
1991-03-15,6.89,,
1991-03-18,6.74,,
1991-03-19,6.78,,
1991-03-20,6.83,,
1991-03-21,6.82,,
1991-03-22,6.82,,
1991-03-25,6.82,,
1991-03-26,6.94,,
1991-03-27,7.0,,
1991-03-28,7.14,,
1991-04-01,7.44,,
1991-04-02,7.56,,
1991-04-03,7.88,,
1991-04-04,7.75,,
1991-04-05,7.77,,
1991-04-08,7.79,,
1991-04-09,7.6,,
1991-04-10,7.54,,
1991-04-11,7.67,,
1991-04-12,7.67,,
1991-04-15,7.65,,
1991-04-16,7.67,,
1991-04-17,7.67,,
1991-04-18,7.67,,
1991-04-19,7.63,,
1991-04-22,7.54,,
1991-04-23,7.46,,
1991-04-24,7.42,,
1991-04-25,7.42,,
1991-04-26,7.1,,
1991-04-29,7.17,,
1991-04-30,7.08,,
1991-05-01,7.08,,
1991-05-02,7.19,,
1991-05-03,7.19,,
1991-05-06,7.15,,
1991-05-07,7.1,,
1991-05-08,6.92,,
1991-05-09,7.0,,
1991-05-10,7.02,,
1991-05-13,7.08,,
1991-05-14,7.06,,
1991-05-15,7.13,,
1991-05-16,7.0,,
1991-05-17,7.08,,
1991-05-20,7.13,,
1991-05-21,7.02,,
1991-05-22,7.21,,
1991-05-23,7.02,,
1991-05-24,7.21,,
1991-05-28,7.25,,
1991-05-29,7.29,,
1991-05-30,7.67,,
1991-05-31,7.92,,
1991-06-03,7.94,,
1991-06-04,8.06,,
1991-06-05,8.08,,
1991-06-06,8.29,,
1991-06-07,8.29,,
1991-06-10,7.98,,
1991-06-11,7.77,,
1991-06-12,7.88,,
1991-06-13,7.92,,
1991-06-14,7.98,,
1991-06-17,7.83,,
1991-06-18,7.65,,
1991-06-19,7.67,,
1991-06-20,7.33,,
1991-06-21,7.58,,
1991-06-24,7.5,,
1991-06-25,7.25,,
1991-06-26,7.17,,
1991-06-27,7.02,,
1991-06-28,7.33,,
1991-07-01,7.19,,
1991-07-02,7.48,,
1991-07-03,7.63,,
1991-07-05,7.67,,
1991-07-08,7.67,,
1991-07-09,7.71,,
1991-07-10,7.92,,
1991-07-11,7.92,,
1991-07-12,7.92,,
1991-07-15,7.88,,
1991-07-16,8.0,,
1991-07-17,8.33,,
1991-07-18,8.08,,
1991-07-19,7.92,,
1991-07-22,7.79,,
1991-07-23,7.75,,
1991-07-24,7.5,,
1991-07-25,7.92,,
1991-07-26,7.79,,
1991-07-29,8.13,,
1991-07-30,7.83,,
1991-07-31,7.71,,
1991-08-01,7.81,,
1991-08-02,8.17,,
1991-08-05,8.08,,
1991-08-06,8.17,,
1991-08-07,8.19,,
1991-08-08,8.33,,
1991-08-09,8.21,,
1991-08-12,8.0,,
1991-08-13,8.0,,
1991-08-14,8.08,,
1991-08-15,7.92,,
1991-08-16,8.13,,
1991-08-19,7.83,,
1991-08-20,8.08,,
1991-08-21,8.17,,
1991-08-22,8.08,,
1991-08-23,8.13,,
1991-08-26,8.13,,
1991-08-27,8.58,,
1991-08-28,8.63,,
1991-08-29,8.58,,
1991-08-30,8.63,,
1991-09-03,8.42,,
1991-09-04,8.58,,
1991-09-05,8.5,,
1991-09-06,8.42,,
1991-09-09,8.25,,
1991-09-10,8.42,,
1991-09-11,8.29,,
1991-09-12,8.27,,
1991-09-13,8.42,,
1991-09-16,8.42,,
1991-09-17,8.21,,
1991-09-18,8.46,,
1991-09-19,8.42,,
1991-09-20,8.33,,
1991-09-23,8.25,,
1991-09-24,8.33,,
1991-09-25,8.19,,
1991-09-26,8.33,,
1991-09-27,8.33,,
1991-09-30,8.17,,
1991-10-01,8.17,,
1991-10-02,8.33,,
1991-10-03,7.5,,
1991-10-04,7.13,,
1991-10-07,7.13,,
1991-10-08,7.29,,
1991-10-09,7.42,,
1991-10-10,7.5,,
1991-10-11,7.54,,
1991-10-14,7.63,,
1991-10-15,7.67,,
1991-10-16,7.67,,
1991-10-17,7.67,,
1991-10-18,7.85,,
1991-10-21,7.67,,
1991-10-22,7.67,,
1991-10-23,7.83,,
1991-10-24,7.71,,
1991-10-25,7.5,,
1991-10-28,7.58,,
1991-10-29,7.38,,
1991-10-30,7.5,,
1991-10-31,7.54,,
1991-11-01,7.67,,
1991-11-04,7.67,,
1991-11-05,7.5,,
1991-11-06,7.56,,
1991-11-07,7.42,,
1991-11-08,7.54,,
1991-11-11,7.48,,
1991-11-12,7.54,,
1991-11-13,7.58,,
1991-11-14,7.58,,
1991-11-15,7.46,,
1991-11-18,7.33,,
1991-11-19,7.29,,
1991-11-20,7.17,,
1991-11-21,7.29,,
1991-11-22,7.38,,
1991-11-25,7.33,,
1991-11-26,7.33,,
1991-11-27,7.38,,
1991-11-29,7.33,,
1991-12-02,7.5,,
1991-12-03,7.46,,
1991-12-04,7.54,,
1991-12-05,7.58,,
1991-12-06,7.58,,
1991-12-09,7.58,,
1991-12-10,7.42,,
1991-12-11,7.46,,
1991-12-12,7.5,,
1991-12-13,7.5,,
1991-12-16,7.5,,
1991-12-17,7.42,,
1991-12-18,7.54,,
1991-12-19,7.46,,
1991-12-20,7.5,,
1991-12-23,7.54,,
1991-12-24,7.54,,
1991-12-26,7.63,,
1991-12-27,7.5,,
1991-12-30,7.92,,
1991-12-31,8.33,,
1992-01-02,8.29,,
1992-01-03,8.42,,
1992-01-06,8.67,,
1992-01-07,9.33,,
1992-01-08,9.17,,
1992-01-09,9.29,,
1992-01-10,9.46,,
1992-01-13,9.5,,
1992-01-14,9.25,,
1992-01-15,9.25,,
1992-01-16,9.5,,
1992-01-17,9.67,,
1992-01-20,9.48,,
1992-01-21,9.4,,
1992-01-22,9.71,,
1992-01-23,9.54,,
1992-01-24,9.54,,
1992-01-27,9.5,,
1992-01-28,9.42,,
1992-01-29,9.58,,
1992-01-30,9.63,,
1992-01-31,9.71,,
1992-02-03,9.63,,
1992-02-04,9.42,,
1992-02-05,9.58,,
1992-02-06,9.63,,
1992-02-07,9.75,,
1992-02-10,9.67,,
1992-02-11,9.54,,
1992-02-12,9.88,,
1992-02-13,9.92,,
1992-02-14,9.92,,
1992-02-18,10.25,,
1992-02-19,10.67,,
