date,VNO,dcf,Deviation
2007-11-08,72.61,72.07068312968477,0.007483165788019219
2007-11-09,72.3,71.04068312968477,0.01772669989696385
2007-11-12,71.27,73.55068312968477,-0.03100832014929711
2007-11-13,73.78,71.52068312968477,0.031589699251313386
2007-11-14,71.75,71.54068312968477,0.0029258438857202584
2007-11-15,71.77,70.71068312968477,0.014981001786850578
2007-11-16,70.94,67.52068312968477,0.050641028968084534
2007-11-19,67.75,66.08068312968477,0.025261798021051884
2007-11-20,66.31,65.29068312968477,0.015611980476457843
2007-11-21,65.52,66.22068312968477,-0.010581031432620236
2007-11-23,66.45,62.890683129684774,0.0565952966829073
2007-11-26,63.12,63.490683129684776,-0.005838386223182224
2007-11-27,63.72,65.33068312968477,-0.024654313295446206
2007-11-28,65.56,65.27068312968477,0.004432569975411305
2007-11-29,65.5,65.61068312968477,-0.0016869681034412665
2007-11-30,65.84,64.84068312968476,0.015411880660118227
2007-12-03,65.07,63.250683129684774,0.028763592427689888
2007-12-04,63.48,65.46068312968477,-0.030257599447302108
2007-12-05,65.69,67.81068312968478,-0.031273584512178876
2007-12-06,68.04,66.65068312968478,0.020844750647371235
2007-12-07,66.88,68.50068312968477,-0.023659371784899075
2007-12-10,68.73,64.66068312968477,0.06293340362881295
2007-12-11,64.89,65.39068312968477,-0.0076567961324368605
2007-12-12,65.62,65.05068312968477,0.008751896873707699
2007-12-13,65.28,62.820683129684774,0.03914820323170165
2007-12-14,63.05,61.61068312968477,0.023361482087215224
2007-12-17,61.84,62.250683129684774,-0.0065972469543701395
2007-12-18,62.48,62.820683129684774,-0.005423104504952314
2007-12-19,63.05,62.420683129684775,0.01008186451608939
2007-12-20,62.65,63.490683129684776,-0.01324104716226815
2007-12-21,63.72,65.58068312968477,-0.028372426770933434
2007-12-24,65.81,64.99068312968477,0.012606681925166674
2007-12-26,65.22,63.460683129684774,0.027722942514186055
2007-12-27,63.69,62.91068312968477,0.012387671402466438
2007-12-28,63.14,64.11068312968477,-0.015140739145163229
2007-12-31,64.34,64.03144624704795,0.004818784691533962
2008-01-02,64.15,61.75144624704795,0.038842066036092415
2008-01-03,61.87,60.451446247047954,0.023466001907627154
2008-01-04,60.57,61.271446247047955,-0.0114481751290757
2008-01-07,61.39,57.87144624704795,0.06079947851884793
2008-01-08,57.99,59.771446247047955,-0.029804302202842137
2008-01-09,59.89,61.42144624704795,-0.024933412360370055
2008-01-10,61.54,60.90144624704795,0.010485034302169849
2008-01-11,61.02,60.60144624704795,0.006906662775765682
2008-01-14,60.72,59.69144624704795,0.017231174944147387
2008-01-15,59.81,60.85144624704795,-0.017114568531696572
2008-01-16,60.97,59.73144624704795,0.020735371914977874
2008-01-17,59.85,59.37144624704795,0.008060335113966532
2008-01-18,59.49,60.91144624704795,-0.023336274782949085
2008-01-22,61.03,67.71144624704795,-0.09867528486499044
2008-01-23,67.83,65.67144624704795,0.032868984563425574
2008-01-24,65.79,64.61144624704795,0.01824063415088628
2008-01-25,64.73,66.46144624704795,-0.02605188940083958
2008-01-28,66.58,65.84144624704795,0.011217155683076463
2008-01-29,65.96,64.43144624704796,0.023723722529696678
2008-01-30,64.55,65.94144624704795,-0.021101239451663423
2008-01-31,66.06,68.65144624704796,-0.03774787551776282
2008-02-01,68.77,68.22144624704795,0.008040781647542072
2008-02-04,68.34,65.89144624704795,0.0371604190287711
2008-02-05,66.01,64.03144624704795,0.030899719886356092
2008-02-06,64.15,65.60144624704795,-0.022125217203016412
2008-02-07,65.72,62.86144624704795,0.04547387824514604
2008-02-08,62.98,61.841446247047955,0.018410852624689333
2008-02-11,61.96,63.73144624704795,-0.02779548168703294
2008-02-12,63.85,64.52144624704795,-0.01040655915363442
2008-02-13,64.64,63.28144624704795,0.02146843717269542
2008-02-14,63.4,63.43144624704795,-0.0004957516958620234
2008-02-15,63.55,62.67144624704795,0.014018405598760664
2008-02-19,62.79,63.98144624704795,-0.018621746098821945
2008-02-20,64.1,62.631446247047954,0.023447546575235956
2008-02-21,62.75,63.87144624704795,-0.017557865258136074
2008-02-22,63.99,65.83144624704795,-0.027972137208371328
2008-02-25,65.95,65.23144624704796,0.011015450281919303
2008-02-26,65.35,63.65144624704795,0.026685234242117772
2008-02-27,63.77,61.72144624704795,0.03319030705716863
2008-02-28,61.84,61.01144624704795,0.01358030015543421
2008-02-29,61.13,61.42144624704795,-0.004745024170803469
2008-03-03,61.54,60.50144624704795,0.017165767388622077
2008-03-04,60.62,61.19144624704795,-0.009338662216625049
2008-03-05,61.31,58.24144624704795,0.052686771203034555
2008-03-06,58.36,59.14144624704795,-0.013213174459475785
2008-03-07,59.26,57.60144624704795,0.02879361302559391
2008-03-10,57.72,62.74144624704795,-0.08003395757368625
2008-03-11,62.86,60.68144624704795,0.03590148039785768
2008-03-12,60.8,61.66144624704795,-0.013970581286668948
2008-03-13,61.78,58.76144624704795,0.051369630016614876
2008-03-14,58.88,57.49144624704795,0.02415235384730563
2008-03-17,57.61,60.021446247047955,-0.04017641023047758
2008-03-18,60.14,59.85144624704795,0.004821165920719572
2008-03-19,59.97,62.89144624704795,-0.0464522033023701
2008-03-20,63.01,64.22144624704795,-0.018863577789695718
2008-03-24,64.34,65.15144624704796,-0.012454769522245557
2008-03-25,65.27,63.60144624704795,0.026234525335648184
2008-03-26,63.72,63.50144624704795,0.003441712998185631
2008-03-27,63.62,63.98144624704795,-0.0056492353369493875
2008-03-28,64.1,62.951446247047954,0.018245073329127948
2008-03-31,63.07,66.41144624704795,-0.0503143123042058
2008-04-01,66.53,66.56144624704797,-0.00047243935973462214
2008-04-02,66.68,68.33144624704795,-0.024168173480146216
2008-04-03,68.45,65.56144624704797,0.044058725337867255
2008-04-04,65.68,65.38144624704795,0.004566337548177701
2008-04-07,65.5,64.86144624704795,0.009844889220013586
2008-04-08,64.98,63.78144624704795,0.018791573780087
2008-04-09,63.9,64.54144624704796,-0.009938516787998064
2008-04-10,64.66,63.82144624704795,0.013139059082209803
2008-04-11,63.94,63.021446247047955,0.014575256641227385
2008-04-14,63.14,63.811446247047954,-0.010522348050981734
2008-04-15,63.93,66.54144624704796,-0.03924540860372139
2008-04-16,66.66,67.03144624704795,-0.005541373009899986
2008-04-17,67.15,67.17144624704795,-0.0003192762437936869
2008-04-18,67.29,66.44144624704795,0.012771452171538966
2008-04-21,66.56,66.74144624704795,-0.002718644219609989
2008-04-22,66.86,68.13144624704795,-0.018661665311457187
2008-04-23,68.25,69.40144624704796,-0.016591098735164067
2008-04-24,69.52,69.21144624704795,0.0044581318507732615
2008-04-25,69.33,69.44144624704795,-0.001604895247306115
2008-04-28,69.56,69.20144624704794,0.005181304328121028
2008-04-29,69.32,67.99144624704795,0.01954001313819287
2008-04-30,68.11,69.79144624704796,-0.024092440226786138
2008-05-01,69.91,70.14144624704795,-0.003299707368918048
2008-05-02,70.26,70.19144624704795,0.000976668192742114
2008-05-05,70.31,70.44144624704795,-0.0018660356090212105
2008-05-06,70.56,68.99144624704795,0.02273548154557159
2008-05-07,69.11,68.20144624704794,0.01332162003809989
2008-05-08,68.32,67.54144624704796,0.01152705185056746
2008-05-09,67.66,69.77144624704795,-0.030262325931609713
2008-05-12,69.89,70.04144624704796,-0.0021622375773592273
2008-05-13,70.16,71.06144624704797,-0.012685447519799387
2008-05-14,71.18,71.59144624704795,-0.005747142551473683
2008-05-15,71.71,70.96144624704795,0.010548738681931624
2008-05-16,71.08,71.64144624704795,-0.007836891582448824
2008-05-19,71.76,70.41144624704795,0.01915247910432738
2008-05-20,70.53,69.16144624704795,0.01978781282368658
2008-05-21,69.28,69.11144624704795,0.0024388688430789784
2008-05-22,69.23,68.88144624704795,0.0050601979479634185
2008-05-23,69.0,70.10144624704795,-0.015712175796862793
2008-05-27,70.22,70.38144624704795,-0.0022938750999980106
2008-05-28,70.5,71.69144624704795,-0.016619085112918985
2008-05-29,71.81,71.38144624704795,0.00600371350657225
2008-05-30,71.5,69.43144624704796,0.029792750472052765
2008-06-02,69.55,69.61144624704795,-0.0008827032098985832
2008-06-03,69.73,69.95144624704794,-0.003165713633222822
2008-06-04,70.07,72.14144624704795,-0.028713677848296815
2008-06-05,72.26,68.26144624704796,0.05857704418509835
2008-06-06,68.38,66.95144624704794,0.021337160480159767
2008-06-09,67.07,67.38144624704795,-0.004622136573116387
2008-06-10,67.5,66.22144624704795,0.019307245996746047
2008-06-11,66.34,68.18144624704796,-0.02700802561998583
2008-06-12,68.3,68.78144624704795,-0.006999652861597427
2008-06-13,68.9,70.57144624704794,-0.02368445505844874
2008-06-16,70.69,68.56144624704797,0.031045928425754044
2008-06-17,68.68,67.43144624704796,0.018515897588459396
2008-06-18,67.55,68.77144624704795,-0.017760950419162924
2008-06-19,68.89,67.39144624704795,0.02223655725473761
2008-06-20,67.51,65.56144624704797,0.02972103064367304
2008-06-23,65.68,65.47144624704795,0.0031854153971961896
2008-06-24,65.59,66.81144624704797,-0.018281990821324756
2008-06-25,66.93,64.01144624704796,0.04559424796759126
2008-06-26,64.13,63.65144624704795,0.00751834846131616
2008-06-27,63.77,64.26144624704796,-0.007647606391531059
2008-06-30,64.38,64.73144624704796,-0.0054292970020577425
2008-07-01,64.85,63.87144624704795,0.01532067630294609
2008-07-02,63.99,64.10144624704795,-0.001738591772460607
2008-07-03,64.22,62.51144624704795,0.02733185449269193
2008-07-07,62.63,66.98144624704796,-0.06496494911439343
2008-07-08,67.1,62.71144624704795,0.06998010754948303
2008-07-09,62.83,63.95144624704794,-0.017535901263526332
2008-07-10,64.07,64.01144624704796,0.0009147387910288796
2008-07-11,64.13,62.26144624704795,0.030011409396720312
2008-07-14,62.38,62.49144624704795,-0.0017833840267893475
2008-07-15,62.61,65.75144624704795,-0.047777599221842104
2008-07-16,65.87,65.77144624704795,0.001498427639585076
2008-07-17,65.89,66.62144624704796,-0.010979140926115294
2008-07-18,66.74,66.45144624704794,0.004342324648274554
2008-07-21,66.57,68.60144624704795,-0.029612294757348057
2008-07-22,68.72,70.09144624704795,-0.019566528021323526
2008-07-23,70.21,65.42144624704795,0.07319547377276336
2008-07-24,65.54,67.19144624704795,-0.024578221474440998
2008-07-25,67.31,64.99144624704795,0.035674752399549314
2008-07-28,65.11,69.53144624704795,-0.06358915980746871
2008-07-29,69.65,69.14144624704795,0.0073552663497225
2008-07-30,69.26,69.43144624704796,-0.002469288144134607
2008-07-31,69.55,68.95144624704794,0.008680800556488455
2008-08-01,69.07,67.48144624704796,0.023540600287912827
2008-08-04,67.6,71.66144624704795,-0.05667547139708007
2008-08-05,71.78,72.40144624704796,-0.008583340240572834
2008-08-06,72.52,71.37144624704796,0.016092622657195355
2008-08-07,71.49,73.71144624704795,-0.03013705957691637
2008-08-08,73.83,76.00144624704795,-0.02857111744939056
2008-08-11,76.12,73.87144624704796,0.03043874009765868
2008-08-12,73.99,72.99144624704795,0.013680421532850984
2008-08-13,73.11,74.44144624704795,-0.01788581917967169
2008-08-14,74.56,74.67144624704795,-0.0014924881283165936
2008-08-15,74.79,72.24144624704795,0.03527827701893771
2008-08-18,72.36,70.71144624704795,0.023313817499820644
2008-08-19,70.83,70.87144624704796,-0.0005848088227730086
2008-08-20,70.99,70.14144624704795,0.012097751021034275
2008-08-21,70.26,73.19144624704795,-0.04005176010804923
2008-08-22,73.31,70.46144624704795,0.04042712582090102
2008-08-25,70.58,70.49144624704795,0.0012562340208157607
2008-08-26,70.61,71.34144624704795,-0.010252753280540983
2008-08-27,71.46,73.47144624704795,-0.02737725129684343
2008-08-28,73.59,72.65144624704796,0.012918583200127065
2008-08-29,72.77,73.73144624704796,-0.013039839796801123
2008-09-02,73.85,75.06144624704797,-0.016139393891516196
2008-09-03,75.18,73.36144624704795,0.02478895722458896
2008-09-04,73.48,73.06144624704797,0.005728790962291619
2008-09-05,73.18,76.58144624704795,-0.044416061771346604
2008-09-08,76.7,73.56144624704797,0.042665742900316994
2008-09-09,73.68,74.03144624704795,-0.004747256265602906
2008-09-10,74.15,75.15144624704796,-0.01332570824726198
2008-09-11,75.27,75.85144624704795,-0.007665592098984875
2008-09-12,75.97,64.77144624704795,0.17289337203061828
2008-09-15,64.89,69.47144624704795,-0.06594718398053545
2008-09-16,69.59,64.26144624704796,0.08291991643740548
2008-09-17,64.38,73.71144624704795,-0.1265942634712809
2008-09-18,73.83,77.24144624704795,-0.04416600688879935
2008-09-19,77.36,68.25144624704795,0.13345583505999348
2008-09-22,68.37,67.73144624704796,0.009427729486580771
2008-09-23,67.85,66.79144624704796,0.015848642489888043
2008-09-24,66.91,67.47144624704795,-0.008321242218407576
2008-09-25,67.59,69.17144624704795,-0.02286270322294215
2008-09-26,69.29,62.99144624704795,0.09999061980970514
2008-09-29,63.11,66.42144624704795,-0.049855075945370975
2008-09-30,66.54,65.83144624704795,0.010763150338411798
2008-10-01,65.95,61.61144624704795,0.0704179826513962
2008-10-02,61.73,58.631446247047954,0.052847984337552445
2008-10-03,58.75,58.12144624704795,0.010814489203870625
2008-10-06,58.24,53.54144624704794,0.08775545081976777
2008-10-07,53.66,56.21144624704795,-0.045390154806450145
2008-10-08,56.33,49.631446247047954,0.13496591897824195
2008-10-09,49.75,57.11144624704795,-0.12889616234203594
2008-10-10,57.23,57.76144624704795,-0.00920070880453605
2008-10-13,57.88,51.82144624704795,0.11691209319147822
2008-10-14,51.94,45.11144624704795,0.15137075667129385
2008-10-15,45.23,48.18144624704795,-0.06125690440910725
2008-10-16,48.3,48.47144624704796,-0.003537056562623264
2008-10-17,48.59,49.41144624704795,-0.016624614526376535
2008-10-20,49.53,46.71144624704795,0.06033968072932816
2008-10-21,46.83,44.24144624704795,0.05850970012366563
2008-10-22,44.36,44.00144624704795,0.008148681089683585
2008-10-23,44.12,41.44144624704795,0.06463465915219735
2008-10-24,41.56,40.43144624704795,0.027912772302436606
2008-10-27,40.55,48.91144624704795,-0.17095070558361591
2008-10-28,49.03,45.49144624704795,0.07778503531708836
2008-10-29,45.61,46.82144624704795,-0.025873746843612988
2008-10-30,46.94,51.49144624704795,-0.08839227830600882
2008-10-31,51.61,48.85144624704795,0.05646821056231777
2008-11-03,48.97,54.82144624704795,-0.10673644435936502
2008-11-04,54.94,48.91144624704795,0.12325445709583582
2008-11-05,49.03,46.561446247047954,0.05301711935351561
2008-11-06,46.68,49.01144624704795,-0.047569423585176795
2008-11-07,49.13,44.91144624704795,0.09393048110155977
2008-11-10,45.03,45.43144624704795,-0.00883630789266443
2008-11-11,45.55,40.73144624704795,0.11830058092526685
2008-11-12,40.85,44.89144624704795,-0.09002708945501425
2008-11-13,45.01,41.05144624704795,0.09642909360925889
2008-11-14,41.17,38.97144624704796,0.056414476871475605
2008-11-17,39.09,39.50144624704795,-0.010415979315661072
2008-11-18,39.62,34.39144624704795,0.15203064492819474
2008-11-19,34.51,30.34144624704795,0.1373881033557398
2008-11-20,30.46,32.28144624704795,-0.056423935690753546
2008-11-21,32.4,38.341446247047955,-0.154961453690741
2008-11-24,38.46,39.71144624704795,-0.03151348956828737
2008-11-25,39.83,41.00144624704795,-0.028570851866775215
2008-11-26,41.12,38.98144624704795,0.05486081094577133
2008-11-28,39.1,31.391446247047952,0.24556223667703625
2008-12-01,31.51,34.58144624704795,-0.08881774998956682
2008-12-02,34.7,37.64144624704795,-0.07814381593477249
2008-12-03,37.76,36.76144624704795,0.027163070414625956
2008-12-04,36.88,41.04144624704794,-0.1013961891595686
2008-12-05,41.16,44.93144624704795,-0.08393778883304348
2008-12-08,45.05,40.99144624704795,0.09900977214836204
2008-12-09,41.11,44.33144624704795,-0.0726672942068175
2008-12-10,44.45,38.66144624704795,0.1497241907600404
2008-12-11,38.78,42.49144624704795,-0.08734572660740636
2008-12-12,42.61,41.15144624704795,0.035443559971034544
2008-12-15,41.27,46.96144624704795,-0.1211940155570852
2008-12-16,47.08,46.76144624704795,0.006812316096236115
2008-12-17,46.88,42.50144624704795,0.10302128844041802
2008-12-18,42.62,43.78144624704795,-0.02652827502532007
2008-12-19,43.9,42.11144624704795,0.042471914701277313
2008-12-22,42.23,42.78144624704795,-0.012889845842600667
2008-12-23,42.9,42.79144624704794,0.0025368096307225585
2008-12-24,42.91,43.03144624704795,-0.0028222673797836384
2008-12-26,43.15,40.66144624704795,0.06120180127957742
2008-12-29,40.78,42.44144624704795,-0.03914678678423955
2008-12-30,42.56,44.03144624704795,-0.033418076680745035
2008-12-31,44.15,42.429324613383436,0.04055391883550774
2009-01-02,42.65,41.819324613383436,0.01986343381429756
2009-01-05,42.04,44.95932461338344,-0.06493257268625463
2009-01-06,45.18,42.749324613383436,0.05685880206527516
2009-01-07,42.97,42.04932461338344,0.021895128996281876
2009-01-08,42.27,40.079324613383434,0.05465849057459038
2009-01-09,40.3,37.80932461338344,0.06587463309870745
2009-01-12,38.03,39.41932461338344,-0.03524475944247252
2009-01-13,39.64,36.83932461338344,0.0760240698223631
2009-01-14,37.06,37.26932461338344,-0.0056165389513999076
2009-01-15,37.49,38.90932461338344,-0.03647774993491504
2009-01-16,39.13,34.609324613383436,0.13062015618959588
2009-01-20,34.83,38.88932461338344,-0.10438146338973586
2009-01-21,39.11,36.72932461338344,0.06481674824342099
2009-01-22,36.95,37.23932461338344,-0.007769330308408873
2009-01-23,37.46,37.079324613383434,0.010266513497367402
2009-01-26,37.3,37.62932461338344,-0.008751807712921611
2009-01-27,37.85,41.62932461338344,-0.09078515321789338
2009-01-28,41.85,38.649324613383435,0.08281322943242952
2009-01-29,38.87,36.94932461338344,0.05198133948897321
2009-01-30,37.17,37.54932461338344,-0.010102035583570479
2009-02-02,37.77,36.179324613383436,0.04396642014782515
2009-02-03,36.4,35.90932461338344,0.013664288924935208
2009-02-04,36.13,35.499324613383436,0.017765841843052854
2009-02-05,35.72,38.48932461338344,-0.07195046006134631
2009-02-06,38.71,39.12932461338344,-0.010716377487384854
2009-02-09,39.35,34.90932461338344,0.12720599541230038
2009-02-10,35.13,36.04932461338344,-0.025501854008164515
2009-02-11,36.27,34.76932461338344,0.04316090126291727
2009-02-12,34.99,31.089324613383436,0.1254667135785057
2009-02-13,31.31,27.689324613383437,0.13076069702568804
2009-02-17,27.91,28.299324613383437,-0.013757381799822777
2009-02-18,28.52,27.189324613383437,0.04894109749094544
2009-02-19,27.41,29.439324613383437,-0.06893244461392578
2009-02-20,29.66,26.479324613383437,0.12011920368274631
2009-02-23,26.7,27.409324613383436,-0.025878952633407337
2009-02-24,27.63,27.189324613383437,0.016207662120435673
2009-02-25,27.41,25.259324613383438,0.08514381993717457
2009-02-26,25.48,23.729324613383437,0.07377687376863551
2009-02-27,23.95,21.819324613383436,0.09765084045313022
2009-03-02,22.04,22.949324613383435,-0.039623153565623515
2009-03-03,23.17,22.769324613383436,0.01759715729034217
2009-03-04,22.99,20.959324613383437,0.0968864896209436
2009-03-05,21.18,21.21932461338344,-0.001853245289373473
2009-03-06,21.44,21.449324613383435,-0.000434727598724316
2009-03-09,21.67,26.259324613383438,-0.17476933169272835
2009-03-10,26.48,25.759324613383438,0.027977262503308342
2009-03-11,25.98,28.329324613383438,-0.08292907245213887
2009-03-12,28.55,27.109324613383436,0.053143167790514756
2009-03-13,27.33,25.159324613383436,0.0862771723793363
2009-03-16,25.38,27.179324613383436,-0.06620196193165984
2009-03-17,27.4,28.589324613383436,-0.04160030464051889
2009-03-18,28.81,26.819324613383436,0.07422541079290168
2009-03-19,27.04,23.359324613383436,0.15756771428690053
2009-03-20,23.58,26.71932461338344,-0.11749266341152143
2009-03-23,26.94,25.499324613383436,0.05649857039195538
2009-03-24,25.72,24.659324613383436,0.043013156412276654
2009-03-25,24.88,26.229324613383437,-0.05144336094323021
