date,IRM,dcf,Deviation
2000-05-04,9.6,,
2000-05-05,9.72,,
2000-05-08,9.76,,
2000-05-09,9.52,,
2000-05-10,9.23,,
2000-05-11,9.72,,
2000-05-12,9.48,,
2000-05-15,9.26,,
2000-05-16,9.5,,
2000-05-17,9.24,,
2000-05-18,9.53,,
2000-05-19,9.31,,
2000-05-22,9.4,,
2000-05-23,9.62,,
2000-05-24,9.7,,
2000-05-25,9.67,,
2000-05-26,9.69,,
2000-05-30,9.81,,
2000-05-31,10.0,,
2000-06-01,10.03,,
2000-06-02,9.98,,
2000-06-05,9.4,,
2000-06-06,9.45,,
2000-06-07,9.31,,
2000-06-08,9.52,,
2000-06-09,9.79,,
2000-06-12,9.77,,
2000-06-13,9.31,,
2000-06-14,9.45,,
2000-06-15,9.36,,
2000-06-16,9.07,,
2000-06-19,8.93,,
2000-06-20,8.95,,
2000-06-21,8.66,,
2000-06-22,8.76,,
2000-06-23,8.75,,
2000-06-26,8.87,,
2000-06-27,8.66,,
2000-06-28,9.04,,
2000-06-29,8.69,,
2000-06-30,9.28,,
2000-07-03,9.41,,
2000-07-05,9.26,,
2000-07-06,9.04,,
2000-07-07,9.26,,
2000-07-10,9.02,,
2000-07-11,8.97,,
2000-07-12,9.19,,
2000-07-13,9.28,,
2000-07-14,9.28,,
2000-07-17,9.11,,
2000-07-18,9.4,,
2000-07-19,9.41,,
2000-07-20,9.41,,
2000-07-21,9.07,,
2000-07-24,9.38,,
2000-07-25,9.21,,
2000-07-26,9.11,,
2000-07-27,9.26,,
2000-07-28,9.21,,
2000-07-31,9.58,,
2000-08-01,9.31,,
2000-08-02,9.31,,
2000-08-03,9.21,,
2000-08-04,9.23,,
2000-08-07,9.29,,
2000-08-08,9.33,,
2000-08-09,9.31,,
2000-08-10,9.31,,
2000-08-11,9.38,,
2000-08-14,9.28,,
2000-08-15,9.16,,
2000-08-16,9.0,,
2000-08-17,9.05,,
2000-08-18,9.16,,
2000-08-21,9.09,,
2000-08-22,9.07,,
2000-08-23,9.0,,
2000-08-24,9.07,,
2000-08-25,9.11,,
2000-08-28,9.24,,
2000-08-29,9.31,,
2000-08-30,9.26,,
2000-08-31,9.34,,
2000-09-01,9.34,,
2000-09-05,9.33,,
2000-09-06,9.38,,
2000-09-07,9.33,,
2000-09-08,9.43,,
2000-09-11,9.28,,
2000-09-12,9.19,,
2000-09-13,9.46,,
2000-09-14,9.57,,
2000-09-15,9.31,,
2000-09-18,9.04,,
2000-09-19,8.93,,
2000-09-20,8.87,,
2000-09-21,8.73,,
2000-09-22,8.57,,
2000-09-25,8.52,,
2000-09-26,8.9,,
2000-09-27,9.38,,
2000-09-28,9.7,,
2000-09-29,10.13,,
2000-10-02,9.7,,
2000-10-03,9.74,,
2000-10-04,9.74,,
2000-10-05,9.94,,
2000-10-06,9.7,,
2000-10-09,9.6,,
2000-10-10,9.86,,
2000-10-11,9.65,,
2000-10-12,9.58,,
2000-10-13,9.81,,
2000-10-16,9.55,,
2000-10-17,9.57,,
2000-10-18,9.24,,
2000-10-19,9.57,,
2000-10-20,9.6,,
2000-10-23,9.29,,
2000-10-24,9.45,,
2000-10-25,9.41,,
2000-10-26,9.31,,
2000-10-27,9.53,,
2000-10-30,9.58,,
2000-10-31,9.26,,
2000-11-01,9.02,,
2000-11-02,9.05,,
2000-11-03,8.99,,
2000-11-06,8.92,,
2000-11-07,8.9,,
2000-11-08,9.12,,
2000-11-09,9.04,,
2000-11-10,8.97,,
2000-11-13,8.99,,
2000-11-14,8.92,,
2000-11-15,9.02,,
2000-11-16,8.92,,
2000-11-17,9.0,,
2000-11-20,8.71,,
2000-11-21,8.99,,
2000-11-22,8.95,,
2000-11-24,8.97,,
2000-11-27,8.95,,
2000-11-28,9.07,,
2000-11-29,9.07,,
2000-11-30,9.09,,
2000-12-01,8.75,,
2000-12-04,8.27,,
2000-12-05,8.37,,
2000-12-06,8.34,,
2000-12-07,8.32,,
2000-12-08,8.64,,
2000-12-11,8.75,,
2000-12-12,8.56,,
2000-12-13,8.68,,
2000-12-14,8.44,,
2000-12-15,9.07,,
2000-12-18,8.88,,
2000-12-19,9.05,,
2000-12-20,8.88,,
2000-12-21,9.19,,
2000-12-22,9.48,,
2000-12-26,9.6,,
2000-12-27,9.65,,
2000-12-28,9.86,,
2000-12-29,10.17,,
2001-01-02,9.04,,
2001-01-03,9.43,,
2001-01-04,9.29,,
2001-01-05,9.6,,
2001-01-08,9.55,,
2001-01-09,9.45,,
2001-01-10,9.41,,
2001-01-11,9.46,,
2001-01-12,9.55,,
2001-01-16,9.58,,
2001-01-17,9.86,,
2001-01-18,9.89,,
2001-01-19,9.77,,
2001-01-22,9.84,,
2001-01-23,9.91,,
2001-01-24,10.03,,
2001-01-25,10.0,,
2001-01-26,10.06,,
2001-01-29,10.2,,
2001-01-30,10.23,,
2001-01-31,10.19,,
2001-02-01,10.16,,
2001-02-02,10.19,,
2001-02-05,10.2,,
2001-02-06,10.45,,
2001-02-07,10.4,,
2001-02-08,10.34,,
2001-02-09,10.47,,
2001-02-12,10.45,,
2001-02-13,10.46,,
2001-02-14,10.47,,
2001-02-15,10.43,,
2001-02-16,10.41,,
2001-02-20,10.38,,
2001-02-21,10.5,,
2001-02-22,10.47,,
2001-02-23,10.52,,
2001-02-26,10.49,,
2001-02-27,10.45,,
2001-02-28,10.68,,
2001-03-01,10.84,,
2001-03-02,11.08,,
2001-03-05,11.2,,
2001-03-06,11.42,,
2001-03-07,11.36,,
2001-03-08,11.2,,
2001-03-09,10.99,,
2001-03-12,10.87,,
2001-03-13,10.67,,
2001-03-14,10.38,,
2001-03-15,10.09,,
2001-03-16,10.1,,
2001-03-19,10.11,,
2001-03-20,9.94,,
2001-03-21,9.89,,
2001-03-22,9.72,,
2001-03-23,9.98,,
2001-03-26,10.11,,
2001-03-27,10.19,,
2001-03-28,10.21,,
2001-03-29,10.21,,
2001-03-30,10.49,,
2001-04-02,10.27,,
2001-04-03,9.86,,
2001-04-04,9.79,,
2001-04-05,10.0,,
2001-04-06,9.64,,
2001-04-09,10.08,,
2001-04-10,10.07,,
2001-04-11,9.96,,
2001-04-12,9.98,,
2001-04-16,9.73,,
2001-04-17,9.67,,
2001-04-18,9.86,,
2001-04-19,9.85,,
2001-04-20,9.76,,
2001-04-23,9.54,,
2001-04-24,9.7,,
2001-04-25,9.72,,
2001-04-26,9.75,,
2001-04-27,9.76,,
2001-04-30,9.9,,
2001-05-01,10.32,,
2001-05-02,10.71,,
2001-05-03,10.54,,
2001-05-04,10.64,,
2001-05-07,10.66,,
2001-05-08,10.67,,
2001-05-09,10.92,,
2001-05-10,11.01,,
2001-05-11,10.97,,
2001-05-14,10.84,,
2001-05-15,11.01,,
2001-05-16,10.95,,
2001-05-17,11.12,,
2001-05-18,11.3,,
2001-05-21,11.18,,
2001-05-22,11.16,,
2001-05-23,10.98,,
2001-05-24,10.99,,
2001-05-25,11.04,,
2001-05-29,10.95,,
2001-05-30,11.1,,
2001-05-31,11.26,,
2001-06-01,11.28,,
2001-06-04,11.32,,
2001-06-05,11.27,,
2001-06-06,11.27,,
2001-06-07,11.42,,
2001-06-08,11.47,,
2001-06-11,11.32,,
2001-06-12,11.36,,
2001-06-13,11.27,,
2001-06-14,11.42,,
2001-06-15,11.36,,
2001-06-18,11.25,,
2001-06-19,11.25,,
2001-06-20,11.25,,
2001-06-21,11.43,,
2001-06-22,11.3,,
2001-06-25,11.34,,
2001-06-26,11.5,,
2001-06-27,11.7,,
2001-06-28,11.89,,
2001-06-29,12.28,,
2001-07-02,11.81,,
2001-07-03,11.84,,
2001-07-05,11.72,,
2001-07-06,11.54,,
2001-07-09,11.78,,
2001-07-10,11.69,,
2001-07-11,11.61,,
2001-07-12,11.57,,
2001-07-13,11.64,,
2001-07-16,11.71,,
2001-07-17,11.76,,
2001-07-18,11.72,,
2001-07-19,11.65,,
2001-07-20,11.66,,
2001-07-23,11.53,,
2001-07-24,11.5,,
2001-07-25,11.5,,
2001-07-26,11.51,,
2001-07-27,11.5,,
2001-07-30,11.5,,
2001-07-31,11.95,,
2001-08-01,12.05,,
2001-08-02,12.25,,
2001-08-03,11.86,,
2001-08-06,11.84,,
2001-08-07,11.61,,
2001-08-08,11.73,,
2001-08-09,11.64,,
2001-08-10,11.62,,
2001-08-13,11.58,,
2001-08-14,11.55,,
2001-08-15,11.67,,
2001-08-16,11.65,,
2001-08-17,11.6,,
2001-08-20,11.54,,
2001-08-21,11.72,,
2001-08-22,11.41,,
2001-08-23,11.49,,
2001-08-24,11.61,,
2001-08-27,11.58,,
2001-08-28,11.61,,
2001-08-29,11.62,,
2001-08-30,11.64,,
2001-08-31,11.68,,
2001-09-04,11.57,,
2001-09-05,11.34,,
2001-09-06,11.3,,
2001-09-07,11.2,,
2001-09-10,11.19,,
2001-09-17,11.51,,
2001-09-18,11.56,,
2001-09-19,11.34,,
2001-09-20,11.25,,
2001-09-21,11.13,,
2001-09-24,11.19,,
2001-09-25,11.23,,
2001-09-26,11.11,,
2001-09-27,11.12,,
2001-09-28,11.35,,
2001-10-01,11.26,,
2001-10-02,10.96,,
2001-10-03,11.28,,
2001-10-04,11.22,,
2001-10-05,11.08,,
2001-10-08,11.04,,
2001-10-09,10.98,,
2001-10-10,10.99,,
2001-10-11,11.16,,
2001-10-12,11.04,,
2001-10-15,11.02,,
2001-10-16,11.2,,
2001-10-17,11.32,,
2001-10-18,11.3,,
2001-10-19,11.27,,
2001-10-22,11.1,,
2001-10-23,11.27,,
2001-10-24,11.28,,
2001-10-25,11.19,,
2001-10-26,11.26,,
2001-10-29,11.3,,
2001-10-30,11.39,,
2001-10-31,10.69,,
2001-11-01,10.57,,
2001-11-02,10.95,,
2001-11-05,11.0,,
2001-11-06,11.01,,
2001-11-07,11.09,,
2001-11-08,11.11,,
2001-11-09,11.24,,
2001-11-12,11.19,,
2001-11-13,11.39,,
2001-11-14,11.47,,
2001-11-15,11.75,,
2001-11-16,11.59,,
2001-11-19,11.78,,
2001-11-20,11.86,,
2001-11-21,11.77,,
2001-11-23,11.96,,
2001-11-26,11.78,,
2001-11-27,11.75,,
2001-11-28,11.87,,
2001-11-29,11.84,,
2001-11-30,11.86,,
2001-12-03,11.9,,
2001-12-04,12.05,,
2001-12-05,12.35,,
2001-12-06,12.48,,
2001-12-07,12.5,,
2001-12-10,12.3,,
2001-12-11,12.3,,
2001-12-12,12.2,,
2001-12-13,11.98,,
2001-12-14,11.91,,
2001-12-17,12.02,,
2001-12-18,11.94,,
2001-12-19,11.97,,
2001-12-20,12.03,,
2001-12-21,12.13,,
2001-12-24,12.04,,
2001-12-26,12.12,,
2001-12-27,12.14,,
2001-12-28,12.07,,
2001-12-31,11.99,,
2002-01-02,12.11,,
2002-01-03,12.19,,
2002-01-04,12.38,,
2002-01-07,12.35,,
2002-01-08,12.3,,
2002-01-09,13.12,,
2002-01-10,13.1,,
2002-01-11,13.16,,
2002-01-14,13.1,,
2002-01-15,13.21,,
2002-01-16,13.18,,
2002-01-17,13.31,,
2002-01-18,13.14,,
2002-01-22,13.09,,
2002-01-23,12.93,,
2002-01-24,12.92,,
2002-01-25,12.94,,
2002-01-28,13.03,,
2002-01-29,13.14,,
2002-01-30,13.16,,
2002-01-31,13.16,,
2002-02-01,13.14,,
2002-02-04,13.02,,
2002-02-05,12.63,,
2002-02-06,12.36,,
2002-02-07,12.31,,
2002-02-08,12.23,,
2002-02-11,12.63,,
2002-02-12,12.55,,
2002-02-13,12.27,,
2002-02-14,12.29,,
2002-02-15,12.58,,
2002-02-19,12.36,,
2002-02-20,12.47,,
2002-02-21,12.32,,
2002-02-22,12.39,,
2002-02-25,12.53,,
2002-02-26,12.51,,
2002-02-27,12.81,,
2002-02-28,13.13,,
2002-03-01,12.74,,
2002-03-04,13.02,,
2002-03-05,13.05,,
2002-03-06,13.04,,
2002-03-07,13.0,,
2002-03-08,12.89,,
2002-03-11,12.66,,
2002-03-12,12.63,,
2002-03-13,12.48,,
2002-03-14,12.45,,
2002-03-15,12.28,,
2002-03-18,12.24,,
2002-03-19,12.55,,
2002-03-20,12.67,,
2002-03-21,12.89,,
2002-03-22,12.9,,
2002-03-25,12.57,,
2002-03-26,12.68,,
2002-03-27,12.92,,
2002-03-28,13.03,,
2002-04-01,12.92,,
2002-04-02,12.76,,
2002-04-03,12.67,,
2002-04-04,12.66,,
2002-04-05,12.68,,
2002-04-08,12.73,,
2002-04-09,12.66,,
2002-04-10,12.65,,
2002-04-11,12.69,,
2002-04-12,12.77,,
2002-04-15,12.76,,
2002-04-16,12.94,,
2002-04-17,12.73,,
2002-04-18,12.87,,
2002-04-19,12.98,,
2002-04-22,12.8,,
2002-04-23,13.09,,
2002-04-24,12.84,,
2002-04-25,12.8,,
2002-04-26,12.93,,
2002-04-29,12.72,,
2002-04-30,12.65,,
2002-05-01,13.18,,
2002-05-02,13.09,,
2002-05-03,13.03,,
2002-05-06,12.91,,
2002-05-07,12.73,,
2002-05-08,12.97,,
2002-05-09,13.14,,
2002-05-10,13.07,,
2002-05-13,13.21,,
2002-05-14,13.23,,
2002-05-15,13.5,,
2002-05-16,13.37,,
2002-05-17,13.35,,
2002-05-20,13.23,,
2002-05-21,13.16,,
2002-05-22,13.09,,
2002-05-23,13.29,,
2002-05-24,13.31,,
2002-05-28,13.07,,
2002-05-29,12.8,,
2002-05-30,12.67,,
2002-05-31,12.73,,
2002-06-03,12.84,,
2002-06-04,12.59,,
2002-06-05,12.75,,
2002-06-06,12.53,,
2002-06-07,12.68,,
2002-06-10,12.47,,
2002-06-11,12.35,,
2002-06-12,12.42,,
2002-06-13,12.4,,
2002-06-14,12.41,,
2002-06-17,12.85,,
2002-06-18,13.1,,
2002-06-19,13.05,,
2002-06-20,12.88,,
2002-06-21,12.83,,
2002-06-24,12.54,,
2002-06-25,12.65,,
2002-06-26,12.43,,
2002-06-27,12.43,,
2002-06-28,12.67,,
2002-07-01,12.45,,
2002-07-02,11.63,,
2002-07-03,11.29,,
2002-07-05,11.65,,
2002-07-08,11.77,,
2002-07-09,11.5,,
2002-07-10,11.19,,
2002-07-11,11.48,,
2002-07-12,11.61,,
2002-07-15,11.52,,
2002-07-16,11.3,,
2002-07-17,11.44,,
2002-07-18,11.21,,
2002-07-19,10.75,,
2002-07-22,10.31,,
2002-07-23,9.97,,
2002-07-24,10.41,,
2002-07-25,10.4,,
2002-07-26,10.52,,
2002-07-29,11.07,,
2002-07-30,11.27,,
2002-07-31,12.22,,
2002-08-01,11.92,,
2002-08-02,11.74,,
2002-08-05,11.4,,
2002-08-06,11.6,,
2002-08-07,11.44,,
2002-08-08,11.79,,
2002-08-09,11.78,,
2002-08-12,11.76,,
2002-08-13,11.5,,
2002-08-14,11.49,,
2002-08-15,11.81,,
2002-08-16,11.99,,
2002-08-19,12.36,,
2002-08-20,12.3,,
2002-08-21,12.15,,
2002-08-22,11.97,,
2002-08-23,11.85,,
2002-08-26,11.91,,
2002-08-27,11.69,,
2002-08-28,11.59,,
2002-08-29,11.45,,
2002-08-30,11.42,,
2002-09-03,11.04,,
2002-09-04,11.26,,
2002-09-05,10.83,,
2002-09-06,10.88,,
2002-09-09,10.87,,
2002-09-10,10.93,,
2002-09-11,10.86,,
2002-09-12,10.66,,
2002-09-13,10.7,,
2002-09-16,10.68,,
2002-09-17,10.6,,
2002-09-18,10.58,,
2002-09-19,10.47,,
2002-09-20,10.45,,
2002-09-23,10.35,,
2002-09-24,10.1,,
2002-09-25,10.39,,
2002-09-26,10.7,,
2002-09-27,10.33,,
2002-09-30,10.26,909536940.0,-0.9999999887195345
2002-10-01,10.43,878250480.0,-0.999999988124117
2002-10-02,10.06,850346340.0,-0.9999999881695263
2002-10-03,9.73,791155740.0,-0.9999999877015365
2002-10-04,9.03,771707400.0,-0.9999999882986739
2002-10-07,8.8,819905460.0,-0.9999999892670552
2002-10-08,9.37,826670100.0,-0.9999999886653697
2002-10-09,9.45,850346340.0,-0.9999999888868811
2002-10-10,9.73,873177000.0,-0.9999999888567839
2002-10-11,10.0,877404900.0,-0.9999999886027534
2002-10-14,10.05,906154620.0,-0.9999999889091775
2002-10-15,10.39,887551860.0,-0.9999999882936418
2002-10-16,10.17,919683900.0,-0.9999999889418527
2002-10-17,10.55,918838320.0,-0.9999999885181106
2002-10-18,10.54,939977820.0,-0.9999999887869695
2002-10-21,10.79,939132240.0,-0.9999999885106702
2002-10-22,10.78,951815940.0,-0.9999999886742809
2002-10-23,10.93,948433620.0,-0.9999999884757353
2002-10-24,10.89,969573120.0,-0.999999988768253
2002-10-25,11.14,945896880.0,-0.9999999882228177
2002-10-28,10.86,935749920.0,-0.9999999883943351
2002-10-29,10.74,948433620.0,-0.9999999886760657
2002-10-30,10.89,1007624220.0,-0.9999999891923995
2002-10-31,11.59,1041447420.0,-0.9999999888712576
2002-11-01,11.99,1046520900.0,-0.9999999885429904
2002-11-04,12.05,1055822280.0,-0.9999999885870944
2002-11-05,12.16,1079498520.0,-0.9999999887355102
2002-11-06,12.44,1065969240.0,-0.9999999883298696
2002-11-07,12.28,1059204600.0,-0.9999999884063948
2002-11-08,12.2,1023690240.0,-0.9999999880823324
2002-11-11,11.78,1047366480.0,-0.999999988752743
2002-11-12,12.06,1049057640.0,-0.9999999885039682
2002-11-13,12.08,1177585800.0,-0.9999999897417241
2002-11-14,13.6,1191115080.0,-0.9999999885821276
2002-11-15,13.76,1167438840.0,-0.9999999882135153
2002-11-18,13.48,1155600720.0,-0.9999999883350713
2002-11-19,13.34,1186041600.0,-0.9999999887525024
2002-11-20,13.7,1192806240.0,-0.9999999885144799
2002-11-21,13.78,1190269500.0,-0.9999999884227899
2002-11-22,13.75,1161519780.0,-0.9999999881620613
2002-11-25,13.41,1152218400.0,-0.9999999883615814
2002-11-26,13.3,1174203480.0,-0.9999999886731727
2002-11-27,13.56,1176740220.0,-0.999999988476641
2002-11-29,13.59,1153063980.0,-0.9999999882140105
2002-12-02,13.31,1118395200.0,-0.999999988099019
2002-12-03,12.9,1112476140.0,-0.9999999884042456
2002-12-04,12.83,1107402660.0,-0.9999999884143316
2002-12-05,12.77,1123468680.0,-0.999999988633417
2002-12-06,12.96,1120931940.0,-0.9999999884381919
2002-12-09,12.93,1130233320.0,-0.9999999885598843
2002-12-10,13.04,1123468680.0,-0.9999999883930899
2002-12-11,12.96,1121777520.0,-0.999999988446907
2002-12-12,12.94,1118395200.0,-0.9999999884298502
2002-12-13,12.9,1131078900.0,-0.9999999885949601
2002-12-16,13.05,1139534700.0,-0.9999999885479574
2002-12-17,13.15,1125159840.0,-0.9999999883127716
2002-12-18,12.98,1109939400.0,-0.9999999883056678
2002-12-19,12.8,1130233320.0,-0.9999999886749048
2002-12-20,13.04,1130233320.0,-0.9999999884625592
2002-12-23,13.04,1130233320.0,-0.9999999884625592
2002-12-24,13.04,1138689120.0,-0.9999999885482351
2002-12-26,13.14,1113321720.0,-0.9999999881974817
2002-12-27,12.84,1140380280.0,-0.999999988740598
2002-12-30,13.16,1174203480.0,-0.9999999887924025
2002-12-31,13.56,584219300.0,-0.9999999767895378
2003-01-02,13.66,584631350.0,-0.9999999766348486
2003-01-03,13.67,582159050.0,-0.9999999765184445
2003-01-06,13.61,587103650.0,-0.9999999768184034
2003-01-07,13.73,592872350.0,-0.9999999768415578
2003-01-08,13.87,600701300.0,-0.9999999769103213
2003-01-09,14.06,596580800.0,-0.9999999764323626
2003-01-10,13.96,591636200.0,-0.9999999764044188
2003-01-13,13.84,591224150.0,-0.9999999765909428
2003-01-14,13.83,591224150.0,-0.9999999766078568
2003-01-15,13.83,582983150.0,-0.9999999762771874
2003-01-16,13.63,583395200.0,-0.9999999766367635
2003-01-17,13.64,571445750.0,-0.9999999761307176
2003-01-21,13.35,569797550.0,-0.9999999765706258
2003-01-22,13.31,570209600.0,-0.9999999766577062
2003-01-23,13.32,569797550.0,-0.9999999766232761
2003-01-24,13.31,554551700.0,-0.999999975998631
2003-01-27,12.94,557848100.0,-0.9999999768037213
2003-01-28,13.02,556611950.0,-0.9999999766084792
2003-01-29,12.99,549195050.0,-0.9999999763472013
2003-01-30,12.81,558260150.0,-0.9999999770537087
2003-01-31,13.03,566913200.0,-0.9999999770158818
2003-02-03,13.24,561556550.0,-0.9999999764226772
2003-02-04,13.11,556199900.0,-0.9999999764293377
2003-02-05,12.98,546722750.0,-0.9999999762585332
2003-02-06,12.75,547546850.0,-0.9999999767143214
2003-02-07,12.77,551255300.0,-0.9999999768346899
2003-02-10,12.86,554551700.0,-0.9999999768100972
2003-02-11,12.94,549607100.0,-0.9999999764559082
2003-02-12,12.82,549607100.0,-0.999999976674246
2003-02-13,12.82,564852950.0,-0.9999999773038275
2003-02-14,13.19,568149350.0,-0.9999999767842733
2003-02-18,13.27,567737300.0,-0.9999999766265137
2003-02-19,13.26,560320400.0,-0.9999999763349684
2003-02-20,13.08,587515700.0,-0.9999999777367652
2003-02-21,13.74,580098800.0,-0.9999999763143795
2003-02-24,13.56,586691600.0,-0.9999999768873459
2003-02-25,13.72,585455450.0,-0.9999999765652536
2003-02-26,13.69,591224150.0,-0.9999999768446536
2003-02-27,13.83,617183300.0,-0.9999999775917462
2003-02-28,14.46,610590500.0,-0.999999976318007
2003-03-03,14.3,608530250.0,-0.9999999765007573
2003-03-04,14.25,611414600.0,-0.9999999766933927
2003-03-05,14.32,609354350.0,-0.9999999764997165
2003-03-06,14.27,610178450.0,-0.9999999766133989
2003-03-07,14.29,609766400.0,-0.999999976564796
2003-03-10,14.28,600701300.0,-0.9999999762277858
2003-03-11,14.06,603173600.0,-0.9999999766899612
2003-03-12,14.12,622127900.0,-0.9999999773037024
2003-03-13,14.58,625424300.0,-0.9999999766878261
2003-03-14,14.66,662096750.0,-0.9999999778582209
2003-03-17,15.55,669513650.0,-0.9999999767741853
2003-03-18,15.73,661684700.0,-0.9999999762273482
2003-03-19,15.54,672810050.0,-0.999999976902842
2003-03-20,15.81,687231800.0,-0.9999999769946618
2003-03-21,16.16,664569050.0,-0.99999997568349
2003-03-24,15.61,681463100.0,-0.9999999770934039
2003-03-25,16.02,679814900.0,-0.9999999764347619
2003-03-26,15.98,671573900.0,-0.9999999762051504
2003-03-27,15.78,672810050.0,-0.9999999765461292
2003-03-28,15.81,668689550.0,-0.9999999763567413
2003-03-31,15.71,1349189760.0,-0.9999999883559745
2003-04-01,15.83,1365220440.0,-0.999999988404803
2003-04-02,16.02,1354252080.0,-0.9999999881705923
2003-04-03,15.89,1353408360.0,-0.9999999882592716
2003-04-04,15.88,1355095800.0,-0.9999999882812713
2003-04-07,15.9,1347502320.0,-0.9999999882003914
2003-04-08,15.81,1324721880.0,-0.9999999880654195
2003-04-09,15.54,1322190720.0,-0.9999999882467788
2003-04-10,15.51,1319659560.0,-0.9999999882469688
2003-04-11,15.48,1345814880.0,-0.9999999884976751
2003-04-14,15.79,1361845560.0,-0.99999998840544
2003-04-15,15.98,1358470680.0,-0.9999999882367723
2003-04-16,15.94,1367751600.0,-0.999999988345837
2003-04-17,16.05,1366907880.0,-0.9999999882581699
2003-04-21,16.04,1388000880.0,-0.9999999884438113
2003-04-22,16.29,1410781320.0,-0.9999999884532069
2003-04-23,16.56,1406562720.0,-0.9999999882266182
2003-04-24,16.51,1375345080.0,-0.99999998799574
2003-04-25,16.14,1405719000.0,-0.9999999885183312
2003-04-28,16.5,1406562720.0,-0.9999999882692753
2003-04-29,16.51,1394750640.0,-0.9999999881627586
2003-04-30,16.37,1318815840.0,-0.9999999875873495
2003-05-01,15.47,1323034440.0,-0.9999999883071827
2003-05-02,15.52,1316284680.0,-0.9999999882092375
2003-05-05,15.44,1312909800.0,-0.9999999882398624
2003-05-06,15.4,1322190720.0,-0.9999999883526637
2003-05-07,15.51,1299410280.0,-0.9999999880638162
2003-05-08,15.24,1313753520.0,-0.9999999883996505
2003-05-09,15.41,1316284680.0,-0.9999999882928061
2003-05-12,15.44,1338221400.0,-0.9999999884622978
2003-05-13,15.7,1355095800.0,-0.9999999884141033
2003-05-14,15.9,1360158120.0,-0.9999999883101827
2003-05-15,15.96,1393906920.0,-0.999999988550168
2003-05-16,16.36,1341596280.0,-0.9999999878055714
2003-05-19,15.74,1328940480.0,-0.9999999881559782
2003-05-20,15.59,1317128400.0,-0.9999999881636444
2003-05-21,15.45,1363533000.0,-0.9999999886691411
2003-05-22,16.0,1369439040.0,-0.9999999883163839
2003-05-23,16.07,1366907880.0,-0.9999999882435384
2003-05-27,16.04,1370282760.0,-0.9999999882943867
2003-05-28,16.08,1364376720.0,-0.9999999882143987
2003-05-29,16.01,1382938560.0,-0.9999999884232023
2003-05-30,16.23,1376188800.0,-0.99999998820656
2003-06-02,16.15,1371126480.0,-0.9999999882213638
2003-06-03,16.09,1393906920.0,-0.999999988456905
2003-06-04,16.36,1389688320.0,-0.9999999882275761
2003-06-05,16.31,1367751600.0,-0.9999999880753201
2003-06-06,16.05,1357626960.0,-0.9999999881779013
2003-06-09,15.93,1365220440.0,-0.9999999883315547
2003-06-10,16.02,1365220440.0,-0.9999999882656313
2003-06-11,16.02,1370282760.0,-0.9999999883089823
2003-06-12,16.08,1365220440.0,-0.9999999882216823
2003-06-13,16.02,1365220440.0,-0.9999999882656313
2003-06-16,16.02,1368595320.0,-0.9999999882945676
2003-06-17,16.06,1351720920.0,-0.9999999881188493
2003-06-18,15.86,1342440000.0,-0.9999999881856917
2003-06-19,15.75,1336533960.0,-0.9999999882157876
2003-06-20,15.68,1323878160.0,-0.9999999881560098
2003-06-23,15.53,1314597240.0,-0.9999999881864958
2003-06-24,15.42,1299410280.0,-0.9999999881330783
2003-06-25,15.24,1316284680.0,-0.9999999884219575
2003-06-26,15.44,1311222360.0,-0.9999999882247279
2003-06-27,15.38,1299410280.0,-0.9999999881638615
2003-06-30,15.24,1483067960.0,-0.9999999897240043
2003-07-01,15.44,1516036220.0,-0.9999999898155467
2003-07-02,15.83,1513500200.0,-0.9999999895408008
2003-07-03,15.8,1520262920.0,-0.9999999896070608
2003-07-07,15.88,1532097680.0,-0.9999999896351256
2003-07-08,16.02,1527870980.0,-0.9999999895148215
2003-07-09,15.97,1508428160.0,-0.9999999894128203
2003-07-10,15.74,1494057380.0,-0.9999999894649294
2003-07-11,15.57,1514345540.0,-0.9999999897183307
2003-07-14,15.81,1518572240.0,-0.9999999895889049
2003-07-15,15.86,1532097680.0,-0.9999999896481796
2003-07-16,16.02,1525334960.0,-0.9999999894973888
2003-07-17,15.94,1519417580.0,-0.9999999895091382
2003-07-18,15.87,1512654860.0,-0.9999999895085122
2003-07-21,15.79,1516036220.0,-0.9999999895846815
2003-07-22,15.83,1533788360.0,-0.9999999896791497
2003-07-23,16.04,1531252340.0,-0.999999989524914
2003-07-24,16.01,1546468460.0,-0.9999999896473802
2003-07-25,16.19,1554921860.0,-0.9999999895879013
2003-07-28,16.29,1541396420.0,-0.9999999894316609
2003-07-29,16.13,1537169720.0,-0.999999989506689
2003-07-30,16.08,1448409020.0,-0.9999999888981635
2003-07-31,15.03,1423048820.0,-0.9999999894381698
2003-08-01,14.73,1436574260.0,-0.9999999897464402
2003-08-04,14.89,1439955620.0,-0.9999999896594035
2003-08-05,14.93,1462779800.0,-0.9999999897934057
2003-08-06,15.2,1461934460.0,-0.9999999896028171
2003-08-07,15.19,1449254360.0,-0.9999999895187481
2003-08-08,15.04,1455171740.0,-0.9999999896644501
2003-08-11,15.11,1461934460.0,-0.9999999896643793
2003-08-12,15.19,1465315820.0,-0.999999989633634
2003-08-13,15.23,1475459900.0,-0.9999999896777947
2003-08-14,15.35,1492366700.0,-0.9999999897143242
2003-08-15,15.55,1479686600.0,-0.9999999894910179
2003-08-18,15.4,1479686600.0,-0.9999999895923907
