date,CTL,dcf,Deviation
2011-01-12,44.63,,
2011-01-13,44.86,,
2011-01-14,44.27,,
2011-01-18,43.94,,
2011-01-19,43.35,,
2011-01-20,42.44,,
2011-01-21,42.16,,
2011-01-24,41.99,,
2011-01-25,42.2,,
2011-01-26,43.83,,
2011-01-27,43.54,,
2011-01-28,43.02,,
2011-01-31,43.24,,
2011-02-01,43.44,,
2011-02-02,43.58,,
2011-02-03,43.84,,
2011-02-04,43.64,,
2011-02-07,44.17,,
2011-02-08,44.5,,
2011-02-09,44.5,,
2011-02-10,44.7,,
2011-02-11,45.1,,
2011-02-14,45.14,,
2011-02-15,43.83,,
2011-02-16,42.66,,
2011-02-17,42.17,,
2011-02-18,41.23,,
2011-02-22,40.7,,
2011-02-23,40.05,,
2011-02-24,40.07,,
2011-02-25,40.44,,
2011-02-28,41.18,,
2011-03-01,40.5,,
2011-03-02,40.93,,
2011-03-03,40.81,,
2011-03-04,40.4,,
2011-03-07,40.09,,
2011-03-08,40.52,,
2011-03-09,40.68,,
2011-03-10,40.35,,
2011-03-11,40.45,,
2011-03-14,40.43,,
2011-03-15,40.07,,
2011-03-16,39.67,,
2011-03-17,40.81,,
2011-03-18,41.83,,
2011-03-21,40.48,,
2011-03-22,40.89,,
2011-03-23,40.9,,
2011-03-24,40.69,,
2011-03-25,40.97,,
2011-03-28,40.95,,
2011-03-29,41.45,,
2011-03-30,41.73,,
2011-03-31,41.55,,
2011-04-01,41.03,,
2011-04-04,40.23,,
2011-04-05,40.14,,
2011-04-06,40.64,,
2011-04-07,40.6,,
2011-04-08,40.46,,
2011-04-11,40.28,,
2011-04-12,39.83,,
2011-04-13,40.22,,
2011-04-14,40.0,,
2011-04-15,40.03,,
2011-04-18,39.51,,
2011-04-19,39.33,,
2011-04-20,39.55,,
2011-04-21,39.51,,
2011-04-25,39.39,,
2011-04-26,40.32,,
2011-04-27,40.14,,
2011-04-28,40.42,,
2011-04-29,40.78,,
2011-05-02,40.68,,
2011-05-03,40.59,,
2011-05-04,40.37,,
2011-05-05,40.48,,
2011-05-06,40.98,,
2011-05-09,40.82,,
2011-05-10,41.36,,
2011-05-11,41.41,,
2011-05-12,41.99,,
2011-05-13,42.42,,
2011-05-16,42.27,,
2011-05-17,42.7,,
2011-05-18,43.0,,
2011-05-19,43.36,,
2011-05-20,43.2,,
2011-05-23,43.05,,
2011-05-24,42.98,,
2011-05-25,42.57,,
2011-05-26,42.95,,
2011-05-27,43.03,,
2011-05-31,43.19,,
2011-06-01,42.68,,
2011-06-02,41.71,,
2011-06-03,41.26,,
2011-06-06,40.74,,
2011-06-07,40.34,,
2011-06-08,40.58,,
2011-06-09,40.89,,
2011-06-10,40.09,,
2011-06-13,39.85,,
2011-06-14,40.11,,
2011-06-15,39.33,,
2011-06-16,39.52,,
2011-06-17,39.45,,
2011-06-20,39.6,,
2011-06-21,40.06,,
2011-06-22,39.99,,
2011-06-23,39.71,,
2011-06-24,39.16,,
2011-06-27,39.63,,
2011-06-28,39.8,,
2011-06-29,40.26,,
2011-06-30,40.43,,
2011-07-01,41.03,,
2011-07-05,41.0,,
2011-07-06,40.91,,
2011-07-07,40.71,,
2011-07-08,40.31,,
2011-07-11,39.46,,
2011-07-12,39.31,,
2011-07-13,38.78,,
2011-07-14,38.54,,
2011-07-15,38.42,,
2011-07-18,37.83,,
2011-07-19,37.94,,
2011-07-20,37.76,,
2011-07-21,38.27,,
2011-07-22,38.66,,
2011-07-25,37.95,,
2011-07-26,38.27,,
2011-07-27,37.62,,
2011-07-28,37.24,,
2011-07-29,37.11,,
2011-08-01,37.0,,
2011-08-02,36.93,,
2011-08-03,34.66,,
2011-08-04,33.25,,
2011-08-05,33.72,,
2011-08-08,31.82,,
2011-08-09,33.88,,
2011-08-10,33.38,,
2011-08-11,34.46,,
2011-08-12,34.61,,
2011-08-15,34.98,,
2011-08-16,34.38,,
2011-08-17,35.31,,
2011-08-18,34.07,,
2011-08-19,33.7,,
2011-08-22,33.99,,
2011-08-23,34.47,,
2011-08-24,34.87,,
2011-08-25,34.43,,
2011-08-26,34.44,,
2011-08-29,35.42,,
2011-08-30,35.36,,
2011-08-31,36.15,,
2011-09-01,34.31,,
2011-09-02,34.15,,
2011-09-06,33.23,,
2011-09-07,33.85,,
2011-09-08,33.68,,
2011-09-09,33.07,,
2011-09-12,33.35,,
2011-09-13,34.64,,
2011-09-14,34.66,,
2011-09-15,34.25,,
2011-09-16,34.97,,
2011-09-19,34.64,,
2011-09-20,34.64,,
2011-09-21,33.45,,
2011-09-22,32.89,,
2011-09-23,33.37,,
2011-09-26,33.99,,
2011-09-27,34.04,,
2011-09-28,33.59,,
2011-09-29,33.72,,
2011-09-30,33.12,,
2011-10-03,32.11,,
2011-10-04,32.17,,
2011-10-05,32.24,,
2011-10-06,32.28,,
2011-10-07,32.79,,
2011-10-10,33.54,,
2011-10-11,33.52,,
2011-10-12,34.38,,
2011-10-13,34.31,,
2011-10-14,34.6,,
2011-10-17,34.33,,
2011-10-18,34.7,,
2011-10-19,34.64,,
2011-10-20,34.77,,
2011-10-21,35.19,,
2011-10-24,34.88,,
2011-10-25,34.12,,
2011-10-26,34.59,,
2011-10-27,35.78,,
2011-10-28,35.96,,
2011-10-31,35.26,,
2011-11-01,34.54,,
2011-11-02,34.55,,
2011-11-03,36.6,,
2011-11-04,36.23,,
2011-11-07,36.55,,
2011-11-08,37.54,,
2011-11-09,36.76,,
2011-11-10,37.46,,
2011-11-11,37.83,,
2011-11-14,37.57,,
2011-11-15,37.58,,
2011-11-16,37.25,,
2011-11-17,36.95,,
2011-11-18,37.25,,
2011-11-21,36.9,,
2011-11-22,36.44,,
2011-11-23,35.5,,
2011-11-25,35.7,,
2011-11-28,36.33,,
2011-11-29,36.35,,
2011-11-30,37.52,,
2011-12-01,36.93,,
2011-12-02,35.48,,
2011-12-05,36.02,,
2011-12-06,36.2,,
2011-12-07,36.14,,
2011-12-08,35.68,,
2011-12-09,35.72,,
2011-12-12,35.69,,
2011-12-13,35.46,,
2011-12-14,35.35,,
2011-12-15,35.3,,
2011-12-16,35.26,,
2011-12-19,34.93,,
2011-12-20,35.91,,
2011-12-21,36.54,,
2011-12-22,36.89,,
2011-12-23,37.1,,
2011-12-27,37.16,,
2011-12-28,36.67,,
2011-12-29,37.19,,
2011-12-30,37.2,,
2012-01-03,37.33,,
2012-01-04,37.09,,
2012-01-05,36.81,,
2012-01-06,37.02,,
2012-01-09,36.83,,
2012-01-10,36.98,,
2012-01-11,36.61,,
2012-01-12,36.64,,
2012-01-13,36.59,,
2012-01-17,36.96,,
2012-01-18,37.46,,
2012-01-19,37.47,,
2012-01-20,37.95,,
2012-01-23,37.58,,
2012-01-24,36.94,,
2012-01-25,37.53,,
2012-01-26,37.15,,
2012-01-27,37.26,,
2012-01-30,36.97,,
2012-01-31,37.03,,
2012-02-01,37.51,,
2012-02-02,37.11,,
2012-02-03,37.4,,
2012-02-06,37.11,,
2012-02-07,37.49,,
2012-02-08,37.89,,
2012-02-09,38.0,,
2012-02-10,38.02,,
2012-02-13,38.08,,
2012-02-14,37.82,,
2012-02-15,37.83,,
2012-02-16,38.41,,
2012-02-17,39.26,,
2012-02-21,39.43,,
2012-02-22,39.29,,
2012-02-23,39.41,,
2012-02-24,39.92,,
2012-02-27,40.0,,
2012-02-28,40.4,,
2012-02-29,40.25,,
2012-03-01,39.9,,
2012-03-02,39.03,,
2012-03-05,38.67,,
2012-03-06,38.61,,
2012-03-07,38.69,,
2012-03-08,38.72,,
2012-03-09,39.02,,
2012-03-12,38.98,,
2012-03-13,39.36,,
2012-03-14,39.2,,
2012-03-15,39.21,,
2012-03-16,39.08,,
2012-03-19,39.37,,
2012-03-20,39.15,,
2012-03-21,39.52,,
2012-03-22,39.1,,
2012-03-23,38.96,,
2012-03-26,39.16,,
2012-03-27,39.12,,
2012-03-28,38.65,,
2012-03-29,38.64,,
2012-03-30,38.65,,
2012-04-02,38.73,,
2012-04-03,38.69,,
2012-04-04,38.58,,
2012-04-05,38.52,,
2012-04-09,38.35,,
2012-04-10,37.93,,
2012-04-11,38.12,,
2012-04-12,38.47,,
2012-04-13,38.09,,
2012-04-16,38.11,,
2012-04-17,38.54,,
2012-04-18,38.4,,
2012-04-19,38.07,,
2012-04-20,38.12,,
2012-04-23,37.78,,
2012-04-24,37.94,,
2012-04-25,38.03,,
2012-04-26,38.45,,
2012-04-27,38.6,,
2012-04-30,38.56,,
2012-05-01,38.99,,
2012-05-02,38.84,,
2012-05-03,38.75,,
2012-05-04,38.47,,
2012-05-07,38.54,,
2012-05-08,38.17,,
2012-05-09,38.12,,
2012-05-10,39.53,,
2012-05-11,39.52,,
2012-05-14,39.15,,
2012-05-15,38.63,,
2012-05-16,38.62,,
2012-05-17,38.38,,
2012-05-18,38.59,,
2012-05-21,38.71,,
2012-05-22,38.52,,
2012-05-23,38.78,,
2012-05-24,38.7,,
2012-05-25,38.94,,
2012-05-29,39.34,,
2012-05-30,39.25,,
2012-05-31,39.22,,
2012-06-01,37.05,,
2012-06-04,37.42,,
2012-06-05,37.58,,
2012-06-06,37.33,,
2012-06-07,37.13,,
2012-06-08,37.43,,
2012-06-11,37.58,,
2012-06-12,37.38,,
2012-06-13,37.32,,
2012-06-14,37.71,,
2012-06-15,38.38,,
2012-06-18,38.66,,
2012-06-19,39.05,,
2012-06-20,38.86,,
2012-06-21,38.49,,
2012-06-22,38.64,,
2012-06-25,38.15,,
2012-06-26,38.3,,
2012-06-27,38.59,,
2012-06-28,38.8,,
2012-06-29,39.49,,
2012-07-02,39.66,,
2012-07-03,39.69,,
2012-07-05,39.38,,
2012-07-06,39.36,,
2012-07-09,39.52,,
2012-07-10,39.37,,
2012-07-11,39.92,,
2012-07-12,40.09,,
2012-07-13,40.73,,
2012-07-16,41.05,,
2012-07-17,41.78,,
2012-07-18,40.77,,
2012-07-19,41.59,,
2012-07-20,41.48,,
2012-07-23,41.02,,
2012-07-24,40.62,,
2012-07-25,40.34,,
2012-07-26,40.85,,
2012-07-27,41.33,,
2012-07-30,41.37,,
2012-07-31,41.54,,
2012-08-01,42.12,,
2012-08-02,41.67,,
2012-08-03,41.74,,
2012-08-06,41.76,,
2012-08-07,41.85,,
2012-08-08,42.02,,
2012-08-09,42.54,,
2012-08-10,42.78,,
2012-08-13,42.85,,
2012-08-14,42.74,,
2012-08-15,42.29,,
2012-08-16,41.99,,
2012-08-17,42.06,,
2012-08-20,41.69,,
2012-08-21,41.46,,
2012-08-22,41.51,,
2012-08-23,41.67,,
2012-08-24,42.26,,
2012-08-27,41.96,,
2012-08-28,41.97,,
2012-08-29,42.38,,
2012-08-30,42.08,,
2012-08-31,42.26,,
2012-09-04,42.73,,
2012-09-05,42.7,,
2012-09-06,42.95,,
2012-09-07,41.93,,
2012-09-10,41.88,,
2012-09-11,42.36,,
2012-09-12,42.6,,
2012-09-13,42.91,,
2012-09-14,42.37,,
2012-09-17,42.08,,
2012-09-18,42.45,,
2012-09-19,42.18,,
2012-09-20,42.26,,
2012-09-21,41.89,,
2012-09-24,42.1,,
2012-09-25,41.94,,
2012-09-26,41.23,,
2012-09-27,40.82,,
2012-09-28,40.4,,
2012-10-01,39.22,,
2012-10-02,39.47,,
2012-10-03,39.88,,
2012-10-04,39.65,,
2012-10-05,39.82,,
2012-10-08,39.69,,
2012-10-09,39.49,,
2012-10-10,39.58,,
2012-10-11,39.18,,
2012-10-12,39.06,,
2012-10-15,38.79,,
2012-10-16,38.94,,
2012-10-17,39.33,,
2012-10-18,39.35,,
2012-10-19,38.96,,
2012-10-22,38.56,,
2012-10-23,38.26,,
2012-10-24,38.66,,
2012-10-25,38.68,,
2012-10-26,38.56,,
2012-10-31,38.38,,
2012-11-01,38.5,,
2012-11-02,38.33,,
2012-11-05,38.43,,
2012-11-06,38.49,,
2012-11-07,37.88,,
2012-11-08,39.24,,
2012-11-09,38.81,,
2012-11-12,38.92,,
2012-11-13,38.78,,
2012-11-14,38.15,,
2012-11-15,37.71,,
2012-11-16,37.53,,
2012-11-19,37.91,,
2012-11-20,38.07,,
2012-11-21,37.83,,
2012-11-23,38.52,,
2012-11-26,38.4,,
2012-11-27,38.52,,
2012-11-28,38.55,,
2012-11-29,38.7,,
2012-11-30,38.84,,
2012-12-03,39.18,,
2012-12-04,39.28,,
2012-12-05,38.88,,
2012-12-06,38.83,,
2012-12-07,37.94,,
2012-12-10,38.03,,
2012-12-11,38.57,,
2012-12-12,39.07,,
2012-12-13,38.92,,
2012-12-14,39.06,,
2012-12-17,39.47,,
2012-12-18,40.15,,
2012-12-19,39.75,,
2012-12-20,39.75,,
2012-12-21,39.29,,
2012-12-24,39.28,,
2012-12-26,39.13,,
2012-12-27,38.96,,
2012-12-28,38.56,,
2012-12-31,39.12,,
2013-01-02,40.18,,
2013-01-03,39.76,,
2013-01-04,39.91,,
2013-01-07,40.13,,
2013-01-08,39.73,,
2013-01-09,39.83,,
2013-01-10,40.18,,
2013-01-11,40.32,,
2013-01-14,40.07,,
2013-01-15,39.79,,
2013-01-16,39.58,,
2013-01-17,39.7,,
2013-01-18,40.02,,
2013-01-22,40.38,,
2013-01-23,40.35,,
2013-01-24,40.1,,
2013-01-25,40.13,,
2013-01-28,40.26,,
2013-01-29,40.73,,
2013-01-30,40.4,,
2013-01-31,40.45,,
2013-02-01,41.15,,
2013-02-04,40.91,,
2013-02-05,40.57,,
2013-02-06,40.8,,
2013-02-07,41.17,,
2013-02-08,41.36,,
2013-02-11,41.51,,
2013-02-12,41.76,,
2013-02-13,41.69,,
2013-02-14,32.27,,
2013-02-15,33.02,,
2013-02-19,34.14,,
2013-02-20,33.93,,
2013-02-21,34.27,,
2013-02-22,34.64,,
2013-02-25,34.09,,
2013-02-26,34.13,,
2013-02-27,34.51,,
2013-02-28,34.67,,
2013-03-01,34.89,,
2013-03-04,35.11,,
2013-03-05,35.23,,
2013-03-06,35.6,,
2013-03-07,34.53,,
2013-03-08,34.39,,
2013-03-11,34.43,,
2013-03-12,34.57,,
2013-03-13,34.72,,
2013-03-14,34.75,,
2013-03-15,34.37,,
2013-03-18,34.2,,
2013-03-19,34.25,,
2013-03-20,34.58,,
2013-03-21,34.49,,
2013-03-22,35.03,,
2013-03-25,34.99,,
2013-03-26,35.2,,
2013-03-27,35.12,,
2013-03-28,35.13,,
2013-04-01,34.86,,
2013-04-02,35.18,,
2013-04-03,35.06,,
2013-04-04,36.02,,
2013-04-05,36.11,,
2013-04-08,36.16,,
2013-04-09,36.35,,
2013-04-10,36.95,,
2013-04-11,37.26,,
2013-04-12,37.22,,
2013-04-15,36.69,,
2013-04-16,37.16,,
2013-04-17,36.76,,
2013-04-18,36.85,,
2013-04-19,37.17,,
2013-04-22,37.35,,
2013-04-23,37.89,,
2013-04-24,37.1,,
2013-04-25,37.53,,
2013-04-26,37.15,,
2013-04-29,37.45,,
2013-04-30,37.57,,
2013-05-01,37.19,,
2013-05-02,37.04,,
2013-05-03,37.14,,
2013-05-06,37.05,,
2013-05-07,37.06,,
2013-05-08,37.3,,
2013-05-09,37.24,,
2013-05-10,37.62,,
2013-05-13,37.68,,
2013-05-14,37.74,,
2013-05-15,37.85,,
2013-05-16,37.45,,
2013-05-17,37.67,,
2013-05-20,37.63,,
2013-05-21,37.23,,
2013-05-22,37.02,,
2013-05-23,37.43,,
2013-05-24,37.27,,
2013-05-28,37.07,,
2013-05-29,36.17,,
2013-05-30,35.23,,
2013-05-31,34.15,,
2013-06-03,34.47,,
2013-06-04,34.76,,
2013-06-05,34.93,,
2013-06-06,35.5,,
2013-06-07,35.43,,
2013-06-10,35.62,,
2013-06-11,35.49,,
2013-06-12,35.39,,
2013-06-13,35.93,,
2013-06-14,36.04,,
2013-06-17,35.99,,
2013-06-18,36.24,,
2013-06-19,35.33,,
2013-06-20,34.13,,
2013-06-21,34.18,,
2013-06-24,33.99,,
2013-06-25,34.96,,
2013-06-26,34.85,,
2013-06-27,35.27,,
2013-06-28,35.35,,
2013-07-01,35.15,,
2013-07-02,35.24,,
2013-07-03,35.27,,
2013-07-05,35.44,,
2013-07-08,35.35,,
2013-07-09,35.39,,
2013-07-10,35.46,,
2013-07-11,36.01,,
2013-07-12,36.24,,
2013-07-15,36.24,,
2013-07-16,36.27,,
2013-07-17,36.11,,
2013-07-18,35.81,,
2013-07-19,35.98,,
2013-07-22,35.92,,
2013-07-23,35.94,,
2013-07-24,35.87,,
2013-07-25,35.83,,
2013-07-26,36.03,,
2013-07-29,36.15,,
2013-07-30,35.72,,
2013-07-31,35.85,,
2013-08-01,36.32,,
2013-08-02,36.11,,
2013-08-05,36.09,,
2013-08-06,36.18,,
2013-08-07,36.39,,
2013-08-08,34.36,,
2013-08-09,33.89,,
2013-08-12,34.08,,
2013-08-13,33.88,,
2013-08-14,33.73,,
2013-08-15,33.47,,
2013-08-16,32.92,,
2013-08-19,32.56,,
2013-08-20,32.58,,
2013-08-21,32.32,,
2013-08-22,32.58,,
2013-08-23,33.3,,
2013-08-26,33.14,,
2013-08-27,32.94,,
2013-08-28,32.71,,
2013-08-29,33.1,,
2013-08-30,33.12,,
2013-09-03,32.91,,
2013-09-04,32.5,,
2013-09-05,32.13,,
2013-09-06,31.9,,
2013-09-09,32.02,,
2013-09-10,32.62,,
2013-09-11,32.59,,
2013-09-12,32.38,,
2013-09-13,32.34,,
2013-09-16,32.27,,
2013-09-17,32.43,,
2013-09-18,32.55,,
2013-09-19,32.71,,
2013-09-20,32.28,,
2013-09-23,32.24,,
2013-09-24,32.17,,
2013-09-25,32.0,,
2013-09-26,32.11,,
2013-09-27,31.78,,
2013-09-30,31.38,,
2013-10-01,31.76,,
2013-10-02,31.61,,
2013-10-03,31.19,,
2013-10-04,31.2,,
2013-10-07,31.41,,
2013-10-08,31.28,,
2013-10-09,32.19,,
2013-10-10,33.34,,
2013-10-11,33.22,,
2013-10-14,32.68,,
2013-10-15,32.53,,
2013-10-16,32.92,,
2013-10-17,33.25,,
2013-10-18,33.01,,
2013-10-21,32.99,,
2013-10-22,33.42,,
2013-10-23,33.39,,
2013-10-24,33.22,,
2013-10-25,33.27,,
2013-10-28,33.52,,
2013-10-29,33.81,,
2013-10-30,33.53,,
2013-10-31,33.86,,
2013-11-01,33.58,,
2013-11-04,33.76,,
2013-11-05,33.38,,
2013-11-06,33.89,,
2013-11-07,31.81,,
2013-11-08,31.33,,
2013-11-11,31.51,,
2013-11-12,31.43,,
2013-11-13,31.48,,
2013-11-14,31.84,,
2013-11-15,32.1,,
2013-11-18,32.19,,
2013-11-19,32.01,,
2013-11-20,31.8,,
2013-11-21,31.08,,
2013-11-22,30.67,,
2013-11-25,30.7,,
2013-11-26,30.68,,
2013-11-27,30.72,,
2013-11-29,30.7,,
2013-12-02,30.3,,
2013-12-03,30.37,,
2013-12-04,30.84,,
2013-12-05,30.65,,
2013-12-06,31.07,,
2013-12-09,31.52,,
2013-12-10,31.51,,
2013-12-11,30.71,,
2013-12-12,30.76,,
2013-12-13,30.73,,
2013-12-16,30.95,,
2013-12-17,31.44,,
2013-12-18,31.84,,
2013-12-19,31.36,,
2013-12-20,31.04,,
2013-12-23,31.36,,
2013-12-24,31.69,,
2013-12-26,31.85,,
2013-12-27,32.01,,
2013-12-30,31.96,,
2013-12-31,31.85,,
2014-01-02,31.65,,
2014-01-03,31.6,,
2014-01-06,31.67,,
2014-01-07,31.41,,
2014-01-08,31.24,,
2014-01-09,30.79,,
2014-01-10,31.02,,
2014-01-13,30.87,,
2014-01-14,30.69,,
2014-01-15,30.53,,
2014-01-16,30.33,,
2014-01-17,30.0,,
2014-01-21,29.85,,
2014-01-22,29.5,,
2014-01-23,29.45,,
2014-01-24,29.15,,
2014-01-27,29.08,,
2014-01-28,28.95,,
2014-01-29,28.59,,
2014-01-30,29.16,,
2014-01-31,28.86,,
2014-02-03,28.13,,
2014-02-04,28.09,,
2014-02-05,28.27,,
2014-02-06,28.3,,
2014-02-07,28.79,,
2014-02-10,28.93,,
2014-02-11,29.73,,
2014-02-12,30.19,,
2014-02-13,30.77,,
2014-02-14,30.65,,
2014-02-18,30.95,,
2014-02-19,30.9,,
2014-02-20,31.12,,
2014-02-21,31.09,,
2014-02-24,31.19,,
2014-02-25,31.14,,
2014-02-26,30.8,,
2014-02-27,31.08,,
2014-02-28,31.26,,
2014-03-03,31.11,,
2014-03-04,31.53,,
2014-03-05,31.86,,
2014-03-06,31.19,,
2014-03-07,31.32,,
2014-03-10,30.83,,
2014-03-11,30.69,,
2014-03-12,30.68,,
2014-03-13,30.49,,
2014-03-14,30.62,,
2014-03-17,30.84,,
2014-03-18,31.4,,
2014-03-19,31.25,,
2014-03-20,31.37,,
2014-03-21,31.34,,
2014-03-24,31.54,,
2014-03-25,31.91,,
2014-03-26,32.29,,
2014-03-27,32.59,,
2014-03-28,32.68,,
2014-03-31,32.84,,
2014-04-01,33.08,,
2014-04-02,33.18,,
2014-04-03,33.49,,
2014-04-04,33.69,,
2014-04-07,33.54,,
2014-04-08,33.94,,
2014-04-09,33.8,,
2014-04-10,33.43,,
2014-04-11,33.35,,
2014-04-14,33.88,,
2014-04-15,34.05,,
2014-04-16,34.74,,
2014-04-17,34.43,,
2014-04-21,34.49,,
2014-04-22,34.45,,
2014-04-23,34.61,,
2014-04-24,34.63,,
2014-04-25,34.76,,
2014-04-28,34.64,,
2014-04-29,34.8,,
2014-04-30,34.91,,
2014-05-01,34.96,,
2014-05-02,34.83,,
2014-05-05,34.84,,
2014-05-06,34.46,,
2014-05-07,34.65,,
2014-05-08,36.86,,
2014-05-09,36.56,,
2014-05-12,36.74,,
2014-05-13,36.97,,
2014-05-14,37.66,,
2014-05-15,37.83,,
2014-05-16,38.18,,
2014-05-19,37.97,,
2014-05-20,37.58,,
2014-05-21,37.17,,
2014-05-22,37.15,,
2014-05-23,37.28,,
2014-05-27,37.32,,
2014-05-28,37.8,,
2014-05-29,37.68,,
2014-05-30,37.67,,
2014-06-02,37.62,,
2014-06-03,38.03,,
2014-06-04,38.03,,
2014-06-05,37.18,,
2014-06-06,36.91,,
2014-06-09,36.87,,
2014-06-10,36.93,,
2014-06-11,36.43,,
2014-06-12,36.39,,
2014-06-13,36.95,,
2014-06-16,37.06,,
2014-06-17,36.62,,
2014-06-18,36.93,,
2014-06-19,37.29,,
2014-06-20,36.7,,
2014-06-23,36.73,,
2014-06-24,36.36,,
2014-06-25,36.15,,
2014-06-26,36.16,,
2014-06-27,35.78,,
2014-06-30,36.2,,
2014-07-01,36.32,,
2014-07-02,35.94,,
2014-07-03,36.08,,
2014-07-07,36.12,,
2014-07-08,36.5,,
2014-07-09,36.59,,
2014-07-10,36.78,,
2014-07-11,36.77,,
2014-07-14,36.89,,
2014-07-15,36.99,,
2014-07-16,37.12,,
2014-07-17,36.72,,
2014-07-18,36.95,,
2014-07-21,37.02,,
2014-07-22,37.31,,
2014-07-23,37.57,,
2014-07-24,37.68,,
2014-07-25,37.58,,
2014-07-28,37.71,,
2014-07-29,39.9,,
2014-07-30,39.77,,
2014-07-31,39.24,,
2014-08-01,39.06,,
2014-08-04,39.46,,
2014-08-05,39.29,,
2014-08-06,38.77,,
2014-08-07,38.95,,
2014-08-08,39.86,,
2014-08-11,40.27,,
2014-08-12,40.77,,
2014-08-13,40.47,,
2014-08-14,40.51,,
2014-08-15,40.4,,
2014-08-18,40.42,,
2014-08-19,40.66,,
2014-08-20,40.79,,
2014-08-21,40.91,,
2014-08-22,40.8,,
2014-08-25,41.27,,
2014-08-26,41.14,,
2014-08-27,40.76,,
2014-08-28,40.86,,
2014-08-29,40.99,,
2014-09-02,40.86,,
2014-09-03,41.02,,
2014-09-04,41.06,,
2014-09-05,41.47,,
2014-09-08,40.58,,
2014-09-09,39.99,,
2014-09-10,39.69,,
2014-09-11,40.38,,
2014-09-12,39.54,,
2014-09-15,39.64,,
2014-09-16,39.6,,
2014-09-17,40.35,,
2014-09-18,40.52,,
2014-09-19,40.75,,
2014-09-22,40.79,,
2014-09-23,40.46,,
2014-09-24,40.44,,
2014-09-25,39.91,,
2014-09-26,40.31,,
2014-09-29,40.4,,
2014-09-30,40.89,,
2014-10-01,40.42,,
2014-10-02,40.76,,
2014-10-03,41.0,,
2014-10-06,40.68,,
2014-10-07,40.08,,
2014-10-08,40.82,,
2014-10-09,39.73,,
2014-10-10,39.13,,
2014-10-13,38.41,,
2014-10-14,38.83,,
2014-10-15,38.61,,
2014-10-16,38.3,,
2014-10-17,38.86,,
2014-10-20,39.28,,
2014-10-21,39.7,,
2014-10-22,40.09,,
2014-10-23,39.94,,
2014-10-24,39.93,,
2014-10-27,40.4,,
2014-10-28,41.03,,
2014-10-29,40.99,,
2014-10-30,41.49,,
2014-10-31,41.48,,
2014-11-03,41.81,,
2014-11-04,41.63,,
2014-11-05,41.65,,
2014-11-06,39.0,,
2014-11-07,39.43,,
2014-11-10,39.84,,
2014-11-11,39.97,,
2014-11-12,40.5,,
2014-11-13,40.92,,
2014-11-14,40.79,,
2014-11-17,40.95,,
2014-11-18,41.09,,
2014-11-19,41.12,,
2014-11-20,40.5,,
2014-11-21,40.47,,
2014-11-24,40.28,,
2014-11-25,39.69,,
2014-11-26,40.57,,
2014-11-28,40.77,,
2014-12-01,41.1,,
2014-12-02,40.72,,
2014-12-03,40.06,,
2014-12-04,40.05,,
2014-12-05,39.68,,
2014-12-08,39.77,,
2014-12-09,39.1,,
2014-12-10,38.4,,
2014-12-11,38.8,,
2014-12-12,37.58,,
2014-12-15,37.78,,
2014-12-16,37.89,,
2014-12-17,38.69,,
2014-12-18,39.48,,
2014-12-19,39.7,,
2014-12-22,40.19,,
2014-12-23,40.23,,
2014-12-24,40.18,,
2014-12-26,40.48,,
2014-12-29,40.53,,
2014-12-30,40.09,,
2014-12-31,39.58,,
2015-01-02,39.59,,
2015-01-05,38.75,,
2015-01-06,38.27,,
2015-01-07,38.47,,
2015-01-08,38.86,,
2015-01-09,38.4,,
2015-01-12,38.65,,
2015-01-13,38.6,,
2015-01-14,38.31,,
2015-01-15,38.3,,
2015-01-16,38.4,,
2015-01-20,38.74,,
2015-01-21,38.63,,
2015-01-22,39.37,,
2015-01-23,39.24,,
2015-01-26,39.0,,
2015-01-27,38.79,,
2015-01-28,38.35,,
2015-01-29,37.5,,
2015-01-30,37.17,,
2015-02-02,38.22,,
2015-02-03,39.59,,
2015-02-04,39.41,,
2015-02-05,38.43,,
2015-02-06,38.56,,
2015-02-09,39.67,,
2015-02-10,40.18,,
2015-02-11,40.52,,
2015-02-12,39.29,,
2015-02-13,39.46,,
2015-02-17,39.23,,
2015-02-18,37.51,,
2015-02-19,37.59,,
2015-02-20,37.02,,
2015-02-23,36.63,,
2015-02-24,37.06,,
2015-02-25,37.3,,
2015-02-26,37.4,,
2015-02-27,37.86,,
2015-03-02,37.63,,
2015-03-03,37.68,,
2015-03-04,36.25,,
2015-03-05,36.13,,
2015-03-06,35.42,,
2015-03-09,35.23,,
2015-03-10,35.13,,
2015-03-11,35.29,,
2015-03-12,35.21,,
2015-03-13,34.42,,
2015-03-16,34.5,,
2015-03-17,35.13,,
2015-03-18,35.12,,
2015-03-19,34.86,,
2015-03-20,35.3,,
2015-03-23,35.32,,
2015-03-24,35.19,,
2015-03-25,34.64,,
2015-03-26,34.56,,
2015-03-27,34.1,,
2015-03-30,34.06,,
2015-03-31,34.55,,
2015-04-01,35.5,,
2015-04-02,35.43,,
2015-04-06,35.38,,
2015-04-07,35.41,,
2015-04-08,35.5,,
2015-04-09,35.87,,
2015-04-10,35.82,,
2015-04-13,35.58,,
2015-04-14,35.68,,
2015-04-15,36.19,,
2015-04-16,35.28,,
2015-04-17,34.68,,
2015-04-20,35.22,,
2015-04-21,36.3,,
2015-04-22,36.27,,
