date,CCL,dcf,Deviation
2016-01-20,48.31,51.360757381258026,-0.05939860579959577
2016-01-21,49.57,51.360757381258026,-0.03486625728598558
2016-01-22,49.57,50.59075738125802,-0.020176756271219065
2016-01-25,48.8,51.610757381258026,-0.054460688505197696
2016-01-26,49.82,49.84075738125802,-0.00041647403347500056
2016-01-27,48.05,48.650757381258025,-0.012348366471463423
2016-01-28,46.86,49.92075738125802,-0.06131231859889885
2016-01-29,48.13,50.760757381258024,-0.05182659828139902
2016-02-01,48.97,46.870757381258024,0.04478789624981383
2016-02-02,45.08,47.180757381258026,-0.044525723999770506
2016-02-03,45.39,47.30075738125802,-0.040395915140570726
2016-02-04,45.51,44.830757381258024,0.015151263516818059
2016-02-05,43.04,43.71075738125802,-0.015345361678533287
2016-02-08,41.92,44.760757381258024,-0.06346535553590715
2016-02-09,42.97,45.20075738125802,-0.04935221245170951
2016-02-10,43.41,44.98075738125802,-0.034920652134517116
2016-02-11,43.19,45.85075738125802,-0.058030827258387596
2016-02-12,44.06,46.81075738125802,-0.058763359858803765
2016-02-16,45.02,47.71075738125802,-0.05639728918482889
2016-02-17,45.92,47.13075738125802,-0.02568932579342531
2016-02-18,45.34,48.180757381258026,-0.058960413568821535
2016-02-19,46.39,49.52075738125802,-0.0632211126569504
2016-02-22,47.73,49.89075738125802,-0.04330977308574058
2016-02-23,48.1,49.820757381258026,-0.03453896471484297
2016-02-24,48.03,50.30075738125802,-0.045143602193634225
2016-02-25,48.51,50.13075738125802,-0.03233059833769758
2016-02-26,48.34,49.750757381258026,-0.02835650059449102
2016-02-29,47.96,49.97170351105331,-0.04025685277285651
2016-03-01,48.96,49.171703511053316,-0.004305393060171858
2016-03-02,48.16,49.06170351105332,-0.018378968656279415
2016-03-03,48.05,48.98170351105332,-0.019021459938466045
2016-03-04,47.97,48.06170351105332,-0.0019080370514171774
2016-03-07,47.05,47.37170351105332,-0.006791047971881792
2016-03-08,46.36,47.48170351105332,-0.023623910435146778
2016-03-09,46.47,47.31170351105332,-0.01779059827885232
2016-03-10,46.3,48.921703511053316,-0.05358978373394074
2016-03-11,47.91,49.13170351105332,-0.024865889512226458
2016-03-14,48.12,48.921703511053316,-0.016387481496268452
2016-03-15,47.91,49.84170351105332,-0.03875677143789702
2016-03-16,48.83,49.98170351105332,-0.023042502158787448
2016-03-17,48.97,50.641703511053315,-0.0330104122719419
2016-03-18,49.63,50.79170351105331,-0.022871914717341624
2016-03-21,49.78,49.76170351105332,0.0003676821261278107
2016-03-22,48.75,49.071703511053315,-0.006555784454901792
2016-03-23,48.06,49.931703511053314,-0.03748527247100586
2016-03-24,48.92,50.031703511053315,-0.022219981192679317
2016-03-28,49.02,50.65170351105331,-0.03221418822956734
2016-03-29,49.64,53.38170351105332,-0.07009337029266127
2016-03-30,52.37,53.781703511053315,-0.02624876898447781
2016-03-31,52.77,53.76170351105332,-0.01844628139153781
2016-04-01,52.75,54.04170351105331,-0.0239019761986059
2016-04-04,53.03,52.51170351105332,0.00987011378973035
2016-04-05,51.5,53.001703511053314,-0.028333117835356747
2016-04-06,51.99,52.19170351105332,-0.0038646661726724485
2016-04-07,51.18,52.15170351105331,-0.018632248721220823
2016-04-08,51.14,51.81170351105332,-0.012964320134928875
2016-04-11,50.8,52.241703511053316,-0.02759679363725731
2016-04-12,51.23,52.69170351105332,-0.027740676684455567
2016-04-13,51.68,52.58170351105331,-0.017148617310653758
2016-04-14,51.57,52.031703511053315,-0.008873503650620118
2016-04-15,51.02,51.851703511053316,-0.01604004217288668
2016-04-18,50.84,51.611703511053314,-0.014952103080419388
2016-04-19,50.6,51.05170351105332,-0.008847961575964236
2016-04-20,50.04,50.19170351105332,-0.0030224818135513587
2016-04-21,49.18,49.52170351105332,-0.006900075862233845
2016-04-22,48.51,50.251703511053314,-0.03465959140410457
2016-04-25,49.24,50.141703511053315,-0.017983104839159325
2016-04-26,49.13,50.501703511053314,-0.027161529526485872
2016-04-27,49.49,49.72170351105331,-0.00466000749555584
2016-04-28,48.71,50.06170351105332,-0.027000749400284962
2016-04-29,49.05,50.54170351105331,-0.029514310112778164
2016-05-02,49.53,50.501703511053314,-0.019241004629490077
2016-05-03,49.49,50.171703511053316,-0.013587410100658226
2016-05-04,49.16,49.40170351105331,-0.004892614907484605
2016-05-05,48.39,50.23170351105332,-0.03666416590168109
2016-05-06,49.22,50.751703511053314,-0.030180336916567185
2016-05-09,49.74,51.40170351105331,-0.03232779066740432
2016-05-10,50.39,51.29170351105331,-0.01757990960193001
2016-05-11,50.28,52.06170351105332,-0.03422291993720561
2016-05-12,51.05,50.611703511053314,0.00865998293953818
2016-05-13,49.6,51.001703511053314,-0.027483464562110704
2016-05-16,49.99,50.94170351105332,-0.01868220819994404
2016-05-17,49.93,51.34170351105332,-0.02749623433802495
2016-05-18,50.33,50.56170351105332,-0.004582589093396816
2016-05-19,49.55,51.04170351105331,-0.029225190548945568
2016-05-20,50.03,50.921703511053316,-0.017511266308279705
2016-05-23,49.91,51.84170351105332,-0.03726157475981584
2016-05-24,50.83,50.641703511053315,0.0037182100105614957
2016-05-25,49.63,48.601703511053316,0.021157622360146844
2016-05-26,47.59,49.611703511053314,-0.04075053602226908
2016-05-27,48.6,48.751703511053314,-0.003111758156695288
2016-05-31,47.74,48.7319973718791,-0.02035618126441774
2016-06-01,48.05,49.011997371879104,-0.019627793672229665
2016-06-02,48.33,48.431997371879106,-0.0021059914398312563
2016-06-03,47.75,47.751997371879106,-4.1828027915857824e-05
2016-06-06,47.07,48.181997371879106,-0.023079104905022296
2016-06-07,47.5,48.361997371879106,-0.01782385796125796
2016-06-08,47.68,48.71199737187911,-0.021185691976467136
2016-06-09,48.03,47.831997371879105,0.004139543381002531
2016-06-10,47.15,47.32199737187911,-0.003634617755617353
2016-06-13,46.64,47.20199737187911,-0.011906220142580692
2016-06-14,46.52,47.941997371879104,-0.02966078698909591
2016-06-15,47.26,48.151997371879105,-0.01852461830378893
2016-06-16,47.47,48.49199737187911,-0.02107558828813627
2016-06-17,47.81,49.181997371879106,-0.027896332910293142
2016-06-20,48.5,49.331997371879105,-0.016865268308665193
2016-06-21,48.65,49.541997371879106,-0.018004873020832646
2016-06-22,48.86,50.041997371879106,-0.02362010778856971
2016-06-23,49.36,46.331997371879105,0.06535445911854265
2016-06-24,45.65,44.32199737187911,0.029962607889225445
2016-06-27,43.64,44.4119973718791,-0.01738263121594974
2016-06-28,43.73,45.151997371879105,-0.03149356517204116
2016-06-29,44.47,44.88199737187911,-0.009179568557642792
2016-06-30,44.2,45.541997371879106,-0.029467248898216947
2016-07-01,44.86,44.431997371879106,0.009632756874256021
2016-07-05,43.75,43.861997371879106,-0.0025534033694258884
2016-07-06,43.18,44.501997371879106,-0.029706472741703904
2016-07-07,43.82,45.20199737187911,-0.03057381204882048
2016-07-08,44.52,46.31199737187911,-0.038694020417422426
2016-07-11,45.63,47.39199737187911,-0.03717921736982155
2016-07-12,46.71,47.331997371879105,-0.013141160449921085
2016-07-13,46.65,47.001997371879106,-0.007488987523106894
2016-07-14,46.32,46.001997371879106,0.00691280044973186
2016-07-15,45.32,46.301997371879104,-0.021208531545455656
2016-07-18,45.62,45.81199737187911,-0.004190984521381447
2016-07-19,45.13,46.70199737187911,-0.033660174303929424
2016-07-20,46.02,46.001997371879106,0.00039134448826994017
2016-07-21,45.32,46.621997371879104,-0.027926675073437046
2016-07-22,45.94,46.99199737187911,-0.022386734565759236
2016-07-25,46.31,46.85199737187911,-0.011568287421710122
2016-07-26,46.17,47.001997371879106,-0.017701319484283884
2016-07-27,46.32,47.181997371879106,-0.018269624430797493
2016-07-28,46.5,47.401997371879105,-0.019028678576616498
2016-07-29,46.72,47.39199737187911,-0.014179553704099623
2016-08-01,46.71,45.941997371879104,0.01671678795121312
2016-08-02,45.26,46.31199737187911,-0.022715439445025742
2016-08-03,45.63,46.84199737187911,-0.025874160793295076
2016-08-04,46.16,47.7319973718791,-0.03293382758805807
2016-08-05,47.05,47.1619973718791,-0.002374737672706906
2016-08-08,46.48,45.7319973718791,0.016356220395062904
2016-08-09,45.05,46.121997371879104,-0.023242648474992356
2016-08-10,45.44,46.60199737187911,-0.02493449717630103
2016-08-11,45.92,46.721997371879105,-0.017165305787243734
2016-08-12,46.04,46.831997371879105,-0.016911458326026252
2016-08-15,46.15,47.261997371879104,-0.02352836176451456
2016-08-16,46.58,47.67199737187911,-0.022906474074511074
2016-08-17,46.99,47.45199737187911,-0.00973609958414301
2016-08-18,46.77,47.31199737187911,-0.011455812520848152
2016-08-19,46.63,47.59199737187911,-0.02021342715167329
2016-08-22,46.91,48.471997371879105,-0.03222473709707896
2016-08-23,47.79,47.971997371879105,-0.0037938251865616834
2016-08-24,47.29,47.871997371879104,-0.01215736555460667
2016-08-25,47.19,47.78199737187911,-0.012389548458422439
2016-08-26,47.1,47.861997371879106,-0.01592071818395968
2016-08-29,47.18,48.09199737187911,-0.01896359938696124
2016-08-30,47.41,48.4819973718791,-0.022111246029250742
2016-08-31,47.8,49.312732095490716,-0.030676298619216946
2016-09-01,48.7,47.002732095490714,0.036109984012442586
2016-09-02,46.39,46.48273209549072,-0.0019949794538800525
2016-09-06,45.87,45.91273209549072,-0.0009307243010903132
2016-09-07,45.3,45.47273209549071,-0.003798586263257464
2016-09-08,44.86,44.98273209549072,-0.002728426882346313
2016-09-09,44.37,45.83273209549072,-0.03191457346341864
2016-09-12,45.22,46.242732095490716,-0.0221166018776483
2016-09-13,45.63,46.84273209549072,-0.025889439860563912
2016-09-14,46.23,47.08273209549072,-0.01811135542774489
2016-09-15,46.47,46.86273209549071,-0.008380478003084724
2016-09-16,46.25,46.51273209549072,-0.005648605954845398
2016-09-19,45.9,46.80273209549072,-0.019288021341337336
2016-09-20,46.19,46.432732095490714,-0.005227607434159287
2016-09-21,45.82,47.45273209549072,-0.03440754669731372
2016-09-22,46.84,47.87273209549072,-0.021572449498615365
2016-09-23,47.26,47.08273209549072,0.0037650301208043135
2016-09-26,46.47,48.962732095490715,-0.05091080478575438
2016-09-27,48.35,49.392732095490715,-0.021111043087772563
2016-09-28,48.78,48.87273209549072,-0.001897419921389476
2016-09-29,48.26,49.432732095490714,-0.02372379688068449
2016-09-30,48.82,49.742732095490716,-0.018550088759084482
2016-10-03,49.13,49.80273209549072,-0.013507935552628636
2016-10-04,49.19,49.38273209549072,-0.003902823665528188
2016-10-05,48.77,49.44273209549072,-0.013606288871566452
2016-10-06,48.83,48.36273209549071,0.009661735064650179
2016-10-07,47.75,48.12273209549072,-0.007745447510151715
2016-10-10,47.51,47.462732095490715,0.0009958951459891896
2016-10-11,46.85,47.312732095490716,-0.00978028693326749
2016-10-12,46.7,47.40273209549072,-0.01482471715079825
2016-10-13,46.79,46.76273209549072,0.0005831118775010413
2016-10-14,46.15,46.72273209549071,-0.012258103706781931
2016-10-17,46.11,47.13273209549072,-0.021698977547464637
2016-10-18,46.52,47.23273209549072,-0.015089791842863964
2016-10-19,46.62,47.812732095490716,-0.024945909660812005
2016-10-20,47.2,47.322732095490714,-0.0025935124633771345
2016-10-21,46.71,47.61273209549071,-0.01895988857938713
2016-10-24,47.0,47.532732095490715,-0.011207689354369221
2016-10-25,46.92,47.76273209549072,-0.01764413505085649
2016-10-26,47.15,47.142732095490715,0.00015416808034296459
2016-10-27,46.53,49.062732095490716,-0.05162232079863105
2016-10-28,48.45,49.712732095490715,-0.02540057732222789
2016-10-31,49.1,49.032732095490715,0.001371897947238132
2016-11-01,48.42,48.88273209549072,-0.009466166796626374
2016-11-02,48.27,48.932732095490714,-0.013543737843973447
2016-11-03,48.32,48.65273209549072,-0.006838919032083668
2016-11-04,48.04,49.602732095490715,-0.031504960099421275
2016-11-07,48.99,50.432732095490714,-0.028607058066158375
2016-11-08,49.82,49.97273209549071,-0.003056308692485854
2016-11-09,49.36,50.532732095490715,-0.023207375632780525
2016-11-10,49.92,50.432732095490714,-0.010166653167230533
2016-11-11,49.82,51.392732095490715,-0.030602227812455807
2016-11-14,50.78,51.58273209549072,-0.015562031379119046
2016-11-15,50.97,51.55273209549072,-0.011303612278226627
2016-11-16,50.94,52.11273209549071,-0.022503753849286157
2016-11-17,51.5,52.11273209549071,-0.011757819458936614
2016-11-18,51.5,51.87273209549072,-0.007185511162291713
2016-11-21,51.26,52.38273209549072,-0.021433248144522965
2016-11-22,51.77,52.91273209549072,-0.021596543029160586
2016-11-23,52.3,53.16273209549072,-0.016228136920071856
2016-11-25,52.55,52.672732095490716,-0.002330087895729749
2016-11-28,52.06,53.83273209549072,-0.03293037574883195
2016-11-29,53.22,52.02273209549072,0.023014321937410598
2016-11-30,51.41,50.68722891566265,0.014259431809538148
2016-12-01,49.88,51.207228915662654,-0.025918780292692123
2016-12-02,50.4,52.43722891566265,-0.03885081187145156
2016-12-05,51.63,53.387228915662654,-0.03291478039511275
2016-12-06,52.58,53.96722891566265,-0.025705024021717815
2016-12-07,53.16,53.72722891566265,-0.010557568799110184
2016-12-08,52.92,54.14722891566265,-0.02266466706124759
2016-12-09,53.34,52.93722891566265,0.007608465584381552
2016-12-12,52.13,52.957228915662654,-0.015620698677041078
2016-12-13,52.15,53.21722891566265,-0.02005419931492436
2016-12-14,52.41,53.76722891566265,-0.02524267928688595
2016-12-15,52.96,52.30722891566265,0.012479557756535753
2016-12-16,51.5,52.12722891566265,-0.012032654117821062
2016-12-19,51.32,53.29722891566265,-0.037098156055944465
2016-12-20,52.49,53.89722891566265,-0.02610948547771641
2016-12-21,53.09,53.21722891566265,-0.002390746723477055
2016-12-22,52.41,53.83722891566265,-0.026510073872829554
2016-12-23,53.03,53.44722891566265,-0.007806371333507589
2016-12-27,52.64,52.99722891566265,-0.00674052064554409
2016-12-28,52.19,52.79722891566265,-0.01150115125611284
2016-12-29,51.99,52.86722891566265,-0.016593056486127966
2016-12-30,52.06,52.94722891566265,-0.01675685269716143
2017-01-03,52.14,53.62722891566265,-0.02773271984650838
2017-01-04,52.82,54.51722891566265,-0.031131973312294337
2017-01-05,53.71,54.457228915662654,-0.01372139072334877
2017-01-06,53.65,54.49722891566265,-0.015546275150499556
2017-01-09,53.69,55.05722891566265,-0.0248328683188358
2017-01-10,54.25,55.36722891566265,-0.02017852324457947
2017-01-11,54.56,54.44722891566265,0.0020711997025970597
2017-01-12,53.64,54.26722891566265,-0.01155815264931681
2017-01-13,53.46,53.89722891566265,-0.008112270787554166
2017-01-17,53.09,54.40722891566265,-0.024210549625758415
2017-01-18,53.6,54.25722891566265,-0.01211320461434262
2017-01-19,53.45,54.10722891566265,-0.012146785722238262
2017-01-20,53.3,54.57722891566265,-0.02340223094940086
2017-01-23,53.77,55.33722891566265,-0.028321420251295915
2017-01-24,54.53,56.637228915662654,-0.037205720618861515
2017-01-25,55.83,57.73722891566265,-0.03303291397043939
2017-01-26,56.93,57.09722891566265,-0.002928844688936838
2017-01-27,56.29,56.44722891566265,-0.002785414247660656
2017-01-30,55.64,56.18722891566265,-0.00973938252915163
2017-01-31,55.38,56.27722891566265,-0.01594301874755133
2017-02-01,55.47,56.11722891566265,-0.011533515253138393
2017-02-02,55.31,56.08722891566265,-0.01385750251329676
2017-02-03,55.28,56.30722891566265,-0.018243286616026477
2017-02-06,55.5,56.25722891566265,-0.01346011757525134
2017-02-07,55.45,56.39722891566265,-0.016795664146533662
2017-02-08,55.59,57.11722891566265,-0.026738498079409645
2017-02-09,56.31,57.05722891566265,-0.013096130496753289
2017-02-10,56.25,57.26722891566265,-0.017762845084764334
2017-02-13,56.46,57.17722891566265,-0.012543960756135508
2017-02-14,56.37,57.28722891566265,-0.01601105399971403
2017-02-15,56.48,56.83722891566265,-0.0062851219610429165
2017-02-16,56.03,56.207228915662654,-0.003153133842064726
2017-02-17,55.4,56.69722891566265,-0.022879935059829548
2017-02-21,55.89,56.30722891566265,-0.007409864127527532
2017-02-22,55.5,56.72722891566265,-0.02163385977282961
2017-02-23,55.92,56.83722891566265,-0.01613781905208056
2017-02-24,56.03,56.85722891566265,-0.014549230263924628
2017-02-27,56.05,56.75722891566265,-0.012460596283048742
2017-02-28,55.95,57.10027472527472,-0.020144819456806684
2017-03-01,56.5,57.17027472527472,-0.011724182339435174
2017-03-02,56.57,56.32027472527473,0.004434020891116219
2017-03-03,55.72,56.340274725274725,-0.011009437357188956
2017-03-06,55.74,56.130274725274724,-0.006953016481477947
2017-03-07,55.53,56.130274725274724,-0.010694312974820153
2017-03-08,55.53,56.800274725274726,-0.022363883474484036
2017-03-09,56.2,57.81027472527472,-0.027854472806556396
2017-03-10,57.21,57.71027472527472,-0.00866872888157677
2017-03-13,57.11,57.590274725274725,-0.008339510925512994
2017-03-14,56.99,57.97027472527473,-0.01690995479873636
2017-03-15,57.37,58.14027472527472,-0.013248556683201795
2017-03-16,57.54,58.24027472527472,-0.012023891174586465
2017-03-17,57.64,58.36027472527473,-0.012341866597875839
2017-03-20,57.76,58.39027472527472,-0.01079417297212859
2017-03-21,57.79,58.89027472527472,-0.018683470749755293
2017-03-22,58.29,59.120274725274726,-0.01404382386808789
2017-03-23,58.52,59.200274725274724,-0.011491073790309447
2017-03-24,58.6,59.47027472527473,-0.014633776778314789
2017-03-27,58.87,59.86027472527473,-0.016543103582794094
2017-03-28,59.26,59.56027472527472,-0.005041526867694324
2017-03-29,58.96,59.89027472527472,-0.015532984771601477
2017-03-30,59.29,59.510274725274726,-0.0037014570390005996
2017-03-31,58.91,59.32027472527473,-0.006916264753910939
2017-04-03,58.72,59.24027472527472,-0.00878244956978147
2017-04-04,58.64,59.40027472527473,-0.012799178602977634
2017-04-05,58.8,59.660274725274725,-0.014419556886657747
2017-04-06,59.06,59.21027472527472,-0.0025379839220806
2017-04-07,58.61,59.04027472527473,-0.007287817126137686
2017-04-10,58.44,58.380274725274724,0.0010230386034721928
2017-04-11,57.78,58.33027472527473,-0.009433775648519105
2017-04-12,57.73,58.07027472527473,-0.005859705794135528
2017-04-13,57.47,59.06027472527472,-0.02692630084556935
2017-04-17,58.46,58.97027472527473,-0.008653083738408007
2017-04-18,58.37,59.28027472527472,-0.015355440397219033
2017-04-19,58.68,59.81027472527472,-0.018897668176018123
2017-04-20,59.21,59.56027472527472,-0.0058810125858281825
2017-04-21,58.96,60.22027472527473,-0.020927747856085088
2017-04-24,59.62,60.630274725274724,-0.01666287559890567
2017-04-25,60.03,61.15027472527473,-0.018320027674572192
2017-04-26,60.55,61.58027472527473,-0.016730596442952717
2017-04-27,60.98,62.370274725274726,-0.02229066220084064
2017-04-28,61.77,63.15027472527473,-0.021856986866318318
2017-05-01,62.55,63.300274725274726,-0.011852629842934226
2017-05-02,62.7,63.24027472527472,-0.008543206487033106
2017-05-03,62.64,63.57027472527473,-0.014633800613494286
2017-05-04,62.97,63.620274725274726,-0.010221187004971988
2017-05-05,63.02,63.33027472527473,-0.004899311216013058
2017-05-08,62.73,63.82027472527473,-0.017083516640566065
2017-05-09,63.22,62.74027472527472,0.007646209342019761
2017-05-10,62.14,62.590274725274725,-0.007194004615750593
2017-05-11,61.99,61.79027472527473,0.003232309220395413
2017-05-12,61.19,61.510274725274726,-0.005206849208610809
2017-05-15,60.91,61.800274725274726,-0.014405675852289246
2017-05-16,61.2,60.35027472527472,0.014079890747695556
2017-05-17,59.75,61.64027472527472,-0.03066622810653441
2017-05-18,61.04,62.10027472527472,-0.017073591541507227
2017-05-19,61.5,62.65027472527473,-0.018360250299280456
2017-05-22,62.05,62.520274725274724,-0.007521955515090051
2017-05-23,61.92,62.620274725274726,-0.011182875328269337
2017-05-24,62.02,63.370274725274726,-0.02130769877720251
2017-05-25,62.77,63.96027472527472,-0.018609593695262383
2017-05-26,63.36,64.34027472527472,-0.015235787062774953
2017-05-30,63.74,64.67027472527471,-0.014384889027093228
2017-05-31,64.07,66.22118294360386,-0.03248481600571662
2017-06-01,65.4,66.29118294360386,-0.013443461166804171
2017-06-02,65.47,65.88118294360385,-0.006241280517926162
2017-06-05,65.06,65.15118294360386,-0.0013995592940005963
2017-06-06,64.33,65.12118294360386,-0.012149394526340784
2017-06-07,64.3,65.15118294360386,-0.013064735053861742
2017-06-08,64.33,64.16118294360385,0.002631140023470868
2017-06-09,63.34,64.41118294360385,-0.016630387685034997
2017-06-12,63.59,64.88118294360385,-0.019900730612852247
2017-06-13,64.06,65.58118294360385,-0.0231954178824737
2017-06-14,64.76,66.32118294360386,-0.023539733073389302
2017-06-15,65.5,66.46118294360384,-0.014462320726663314
2017-06-16,65.64,67.14118294360384,-0.02235860135000567
2017-06-19,66.32,66.52118294360385,-0.0030243440465335114
2017-06-20,65.7,67.25118294360387,-0.02306551164913584
2017-06-21,66.43,66.51118294360386,-0.001220590884283168
2017-06-22,65.69,67.27118294360385,-0.023504610360864597
2017-06-23,66.45,66.82118294360386,-0.0055548693880072
2017-06-26,66.0,65.87118294360386,0.0019555904515398126
2017-06-27,65.05,66.92118294360384,-0.027960996224181134
2017-06-28,66.1,65.97118294360386,0.0019526261414206658
2017-06-29,65.15,66.39118294360384,-0.018694996663309316
2017-06-30,65.57,66.07118294360386,-0.007585499778801519
2017-07-03,65.25,67.36118294360386,-0.03134123914319309
2017-07-05,66.54,66.30118294360385,0.003602002947659333
2017-07-06,65.48,66.65118294360386,-0.017571825313210665
2017-07-07,65.83,66.66118294360385,-0.012468769783264166
2017-07-10,65.84,66.57118294360386,-0.010983475300766155
2017-07-11,65.75,66.79118294360386,-0.01558862858415
2017-07-12,65.97,66.99118294360385,-0.015243542489218664
2017-07-13,66.17,66.57118294360386,-0.006026375465548184
2017-07-14,65.75,67.84118294360385,-0.030824682779223456
2017-07-17,67.02,67.57118294360386,-0.008157071100322266
2017-07-18,66.75,67.59118294360385,-0.0124451578885032
2017-07-19,66.77,68.40118294360386,-0.023847291426944417
2017-07-20,67.58,67.82118294360386,-0.0035561594937737473
2017-07-21,67.0,67.81118294360385,-0.01196237712411663
2017-07-24,66.99,67.97118294360386,-0.014435278321078604
2017-07-25,67.15,67.52118294360385,-0.005497281407434218
2017-07-26,66.7,67.16118294360385,-0.0068668079296801965
2017-07-27,66.34,67.22118294360386,-0.013108709264208263
2017-07-28,66.4,67.60118294360385,-0.017768667518820225
2017-07-31,66.78,68.30118294360385,-0.02227169249557337
2017-08-01,67.48,68.32118294360386,-0.01231218353315422
2017-08-02,67.5,68.24118294360385,-0.010861226485718745
2017-08-03,67.42,68.63118294360385,-0.017647706066775903
2017-08-04,67.81,68.82118294360386,-0.014692902684228515
2017-08-07,68.0,68.85118294360385,-0.012362648065190829
2017-08-08,68.03,68.98118294360386,-0.013789020469270552
2017-08-09,68.16,68.20118294360385,-0.0006038450042414878
2017-08-10,67.38,68.30118294360385,-0.013487071583583976
2017-08-11,67.48,68.85118294360385,-0.019915168991751053
2017-08-14,68.03,69.53118294360384,-0.021590067650962164
2017-08-15,68.71,69.69118294360385,-0.014079011177035916
2017-08-16,68.87,68.33118294360385,0.007885375800399386
2017-08-17,67.51,68.28118294360384,-0.011294223537995585
2017-08-18,67.46,69.32118294360386,-0.02684868988917899
2017-08-21,68.5,69.11118294360386,-0.00884347391510576
2017-08-22,68.29,68.54118294360386,-0.0036647010281471992
2017-08-23,67.72,69.00118294360387,-0.018567550423751467
2017-08-24,68.18,68.99118294360385,-0.011757776994009927
2017-08-25,68.17,69.37118294360386,-0.017315301435473107
2017-08-28,68.55,68.93118294360386,-0.005529905730991547
2017-08-29,68.11,69.36118294360386,-0.01803866212347005
2017-08-30,68.54,70.30118294360385,-0.025051967404541076
2017-08-31,69.48,69.80262723521321,-0.004621992724228696
2017-09-01,69.13,67.64262723521321,0.021988690055085414
2017-09-05,66.97,67.63262723521319,-0.009797449283002191
2017-09-06,66.96,66.33262723521321,0.009457981553514294
2017-09-07,65.66,66.24262723521319,-0.008795352170203219
2017-09-08,65.57,68.32262723521322,-0.04028866199387793
2017-09-11,67.65,68.85262723521322,-0.017466686218157168
2017-09-12,68.18,69.0926272352132,-0.013208749930818553
2017-09-13,68.42,69.41262723521321,-0.014300384162806101
2017-09-14,68.74,66.61262723521321,0.03193647890924489
2017-09-15,65.94,65.86262723521321,0.0011747597694586887
2017-09-18,65.19,65.89262723521321,-0.0106632147585356
2017-09-19,65.22,65.1526272352132,0.0010340759482125872
2017-09-20,64.48,65.1226272352132,-0.009867956231128794
2017-09-21,64.45,65.00262723521321,-0.008501613838061028
2017-09-22,64.33,64.1726272352132,0.0024523347658804706
2017-09-25,63.5,65.99262723521319,-0.037771298698699884
2017-09-26,65.32,64.3526272352132,0.015032374066888954
2017-09-27,63.68,65.0426272352132,-0.02094975699990631
2017-09-28,64.37,65.24262723521319,-0.013375108762361587
2017-09-29,64.57,65.10262723521322,-0.00818134778630153
2017-10-02,64.43,64.77262723521319,-0.005289691800966834
2017-10-03,64.1,65.86262723521321,-0.02676217620227017
2017-10-04,65.19,66.58262723521321,-0.020915774775506324
2017-10-05,65.91,66.30262723521321,-0.005921744757117042
2017-10-06,65.63,67.1226272352132,-0.022237318422932084
2017-10-09,66.45,67.75262723521321,-0.019226224699611216
2017-10-10,67.08,67.8726272352132,-0.011678157565145453
2017-10-11,67.2,67.5326272352132,-0.0049254301043948345
2017-10-12,66.86,68.61262723521321,-0.02554380011138435
2017-10-13,67.94,68.91262723521321,-0.014113918946863424
2017-10-16,68.24,68.80262723521321,-0.008177409174940031
2017-10-17,68.13,68.13262723521319,-3.856060333806699e-05
2017-10-18,67.46,66.46262723521322,0.015006520299852832
2017-10-19,65.79,66.55262723521321,-0.011459010213344278
2017-10-20,65.88,66.77262723521319,-0.013368161059004402
2017-10-23,66.1,67.0926272352132,-0.01479487800847712
2017-10-24,66.42,66.5126272352132,-0.001392626318693413
2017-10-25,65.84,67.27262723521319,-0.021295841921025738
2017-10-26,66.6,67.88262723521319,-0.018894778936131895
2017-10-27,67.21,66.69262723521321,0.007757570607649145
2017-10-30,66.02,67.0626272352132,-0.015547068139104225
2017-10-31,66.39,65.24262723521319,0.017586244046400745
2017-11-01,64.57,65.8726272352132,-0.01977493975702349
2017-11-02,65.2,66.10262723521322,-0.013654937374900311
2017-11-03,65.43,66.3426272352132,-0.013756272147280812
2017-11-06,65.67,67.05262723521321,-0.020620030746343554
2017-11-07,66.38,66.60262723521322,-0.003342619419906656
2017-11-08,65.93,66.85262723521322,-0.013800912146160749
2017-11-09,66.18,65.33262723521321,0.012970131474065116
2017-11-10,64.66,66.6526272352132,-0.029895704308569027
2017-11-13,65.98,66.69262723521321,-0.010685247601656123
2017-11-14,66.02,66.4526272352132,-0.006510310475489445
2017-11-15,65.78,66.49262723521319,-0.010717387247947352
2017-11-16,65.82,66.89262723521321,-0.016035059161924714
2017-11-17,66.22,66.80262723521321,-0.008721621578770655
2017-11-20,66.13,67.6726272352132,-0.022795438838977167
2017-11-21,67.0,67.46262723521322,-0.006857533632662061
2017-11-22,66.79,67.38262723521319,-0.008794955903759782
2017-11-24,66.71,66.83262723521321,-0.001834840859714193
2017-11-27,66.16,67.1826272352132,-0.015221602329317796
2017-11-28,66.51,66.3726272352132,0.002069720161897104
2017-11-29,65.7,66.3126272352132,-0.009238470269624321
2017-11-30,65.64,66.54482758620689,-0.013597263965177686
2017-12-01,66.0,67.79482758620689,-0.026474402990768198
2017-12-04,67.25,66.48482758620689,0.01150897793637129
2017-12-05,65.94,66.6048275862069,-0.009981672654979956
2017-12-06,66.06,66.72482758620691,-0.009963721305206397
2017-12-07,66.18,67.4548275862069,-0.018898982205205028
2017-12-08,66.91,67.5748275862069,-0.009838391157694915
2017-12-11,67.03,67.09482758620689,-0.0009662084029293805
2017-12-12,66.55,65.9548275862069,0.009023940105296502
2017-12-13,65.41,65.72482758620691,-0.004790086148099504
2017-12-14,65.18,66.4948275862069,-0.01977338138823337
