date,XRX,dcf,Deviation
2011-01-11,30.25,,
2011-01-12,30.38,,
2011-01-13,29.83,,
2011-01-14,30.62,,
2011-01-18,30.8,,
2011-01-19,30.41,,
2011-01-20,29.38,,
2011-01-21,29.35,,
2011-01-24,29.59,,
2011-01-25,30.04,,
2011-01-26,27.75,,
2011-01-27,28.43,,
2011-01-28,27.8,,
2011-01-31,27.98,,
2011-02-01,28.67,,
2011-02-02,28.62,,
2011-02-03,28.75,,
2011-02-04,28.59,,
2011-02-07,28.67,,
2011-02-08,28.59,,
2011-02-09,28.7,,
2011-02-10,28.56,,
2011-02-11,28.91,,
2011-02-14,29.06,,
2011-02-15,29.17,,
2011-02-16,29.96,,
2011-02-17,29.96,,
2011-02-18,29.83,,
2011-02-22,28.64,,
2011-02-23,28.14,,
2011-02-24,27.96,,
2011-02-25,28.25,,
2011-02-28,28.33,,
2011-03-01,27.98,,
2011-03-02,27.77,,
2011-03-03,28.12,,
2011-03-04,27.64,,
2011-03-07,27.38,,
2011-03-08,27.85,,
2011-03-09,27.62,,
2011-03-10,27.22,,
2011-03-11,27.4,,
2011-03-14,27.22,,
2011-03-15,26.82,,
2011-03-16,26.01,,
2011-03-17,26.72,,
2011-03-18,26.67,,
2011-03-21,27.01,,
2011-03-22,26.72,,
2011-03-23,26.96,,
2011-03-24,27.04,,
2011-03-25,28.12,,
2011-03-28,28.04,,
2011-03-29,28.06,,
2011-03-30,28.09,,
2011-03-31,28.06,,
2011-04-01,28.67,,
2011-04-04,28.56,,
2011-04-05,28.56,,
2011-04-06,28.59,,
2011-04-07,28.59,,
2011-04-08,28.19,,
2011-04-11,28.43,,
2011-04-12,28.35,,
2011-04-13,28.27,,
2011-04-14,28.33,,
2011-04-15,28.27,,
2011-04-18,28.12,,
2011-04-19,27.8,,
2011-04-20,28.59,,
2011-04-21,26.93,,
2011-04-25,26.43,,
2011-04-26,26.56,,
2011-04-27,26.64,,
2011-04-28,26.69,,
2011-04-29,26.59,,
2011-05-02,26.64,,
2011-05-03,26.85,,
2011-05-04,26.67,,
2011-05-05,26.75,,
2011-05-06,27.01,,
2011-05-09,26.82,,
2011-05-10,27.56,,
2011-05-11,27.06,,
2011-05-12,27.14,,
2011-05-13,26.9,,
2011-05-16,26.8,,
2011-05-17,26.53,,
2011-05-18,27.04,,
2011-05-19,27.04,,
2011-05-20,26.64,,
2011-05-23,26.27,,
2011-05-24,25.96,,
2011-05-25,25.9,,
2011-05-26,26.3,,
2011-05-27,26.35,,
2011-05-31,26.9,,
2011-06-01,26.35,,
2011-06-02,26.48,,
2011-06-03,26.35,,
2011-06-06,25.72,,
2011-06-07,25.3,,
2011-06-08,24.93,,
2011-06-09,25.19,,
2011-06-10,24.77,,
2011-06-13,25.43,,
2011-06-14,25.9,,
2011-06-15,25.4,,
2011-06-16,25.61,,
2011-06-17,25.96,,
2011-06-20,26.01,,
2011-06-21,26.3,,
2011-06-22,26.32,,
2011-06-23,26.53,,
2011-06-24,26.06,,
2011-06-27,26.11,,
2011-06-28,26.59,,
2011-06-29,27.01,,
2011-06-30,27.43,,
2011-07-01,28.22,,
2011-07-05,27.85,,
2011-07-06,27.85,,
2011-07-07,28.14,,
2011-07-08,28.09,,
2011-07-11,27.01,,
2011-07-12,26.88,,
2011-07-13,26.93,,
2011-07-14,26.53,,
2011-07-15,26.38,,
2011-07-18,26.14,,
2011-07-19,26.85,,
2011-07-20,26.51,,
2011-07-21,27.14,,
2011-07-22,26.56,,
2011-07-25,26.09,,
2011-07-26,25.8,,
2011-07-27,25.24,,
2011-07-28,24.82,,
2011-07-29,24.58,,
2011-08-01,24.06,,
2011-08-02,23.24,,
2011-08-03,23.45,,
2011-08-04,22.58,,
2011-08-05,22.48,,
2011-08-08,20.29,,
2011-08-09,21.53,,
2011-08-10,20.32,,
2011-08-11,21.05,,
2011-08-12,21.11,,
2011-08-15,21.79,,
2011-08-16,21.66,,
2011-08-17,21.87,,
2011-08-18,20.21,,
2011-08-19,19.29,,
2011-08-22,19.53,,
2011-08-23,20.11,,
2011-08-24,20.66,,
2011-08-25,19.84,,
2011-08-26,20.34,,
2011-08-29,21.24,,
2011-08-30,21.26,,
2011-08-31,21.87,,
2011-09-01,21.37,,
2011-09-02,20.84,,
2011-09-06,20.58,,
2011-09-07,21.16,,
2011-09-08,20.66,,
2011-09-09,19.53,,
2011-09-12,19.82,,
2011-09-13,20.24,,
2011-09-14,20.61,,
2011-09-15,20.84,,
2011-09-16,21.13,,
2011-09-19,20.84,,
2011-09-20,20.45,,
2011-09-21,19.74,,
2011-09-22,18.74,,
2011-09-23,18.71,,
2011-09-26,19.5,,
2011-09-27,19.95,,
2011-09-28,19.26,,
2011-09-29,19.34,,
2011-09-30,18.37,,
2011-10-03,17.71,,
2011-10-04,18.47,,
2011-10-05,18.79,,
2011-10-06,18.97,,
2011-10-07,18.89,,
2011-10-10,19.71,,
2011-10-11,19.58,,
2011-10-12,19.71,,
2011-10-13,19.87,,
2011-10-14,20.37,,
2011-10-17,19.68,,
2011-10-18,20.26,,
2011-10-19,20.11,,
2011-10-20,20.05,,
2011-10-21,20.63,,
2011-10-24,21.08,,
2011-10-25,21.13,,
2011-10-26,21.61,,
2011-10-27,22.58,,
2011-10-28,22.48,,
2011-10-31,21.55,,
2011-11-01,20.92,,
2011-11-02,21.32,,
2011-11-03,22.0,,
2011-11-04,22.29,,
2011-11-07,22.27,,
2011-11-08,22.5,,
2011-11-09,21.32,,
2011-11-10,21.42,,
2011-11-11,21.63,,
2011-11-14,21.48,,
2011-11-15,21.48,,
2011-11-16,21.13,,
2011-11-17,20.87,,
2011-11-18,20.76,,
2011-11-21,20.5,,
2011-11-22,20.21,,
2011-11-23,19.89,,
2011-11-25,19.95,,
2011-11-28,20.24,,
2011-11-29,20.05,,
2011-11-30,21.48,,
2011-12-01,21.58,,
2011-12-02,21.66,,
2011-12-05,22.03,,
2011-12-06,21.95,,
2011-12-07,22.03,,
2011-12-08,21.16,,
2011-12-09,21.5,,
2011-12-12,21.05,,
2011-12-13,20.87,,
2011-12-14,20.53,,
2011-12-15,20.87,,
2011-12-16,21.0,,
2011-12-19,20.34,,
2011-12-20,21.13,,
2011-12-21,21.24,,
2011-12-22,21.58,,
2011-12-23,21.84,,
2011-12-27,21.5,,
2011-12-28,20.82,,
2011-12-29,21.0,,
2011-12-30,20.97,,
2012-01-03,21.61,,
2012-01-04,21.48,,
2012-01-05,21.34,,
2012-01-06,21.34,,
2012-01-09,21.32,,
2012-01-10,21.37,,
2012-01-11,21.58,,
2012-01-12,21.42,,
2012-01-13,21.29,,
2012-01-17,21.29,,
2012-01-18,22.35,,
2012-01-19,22.95,,
2012-01-20,23.08,,
2012-01-23,23.0,,
2012-01-24,22.85,,
2012-01-25,20.58,,
2012-01-26,20.69,,
2012-01-27,20.76,,
2012-01-30,20.37,,
2012-01-31,20.42,,
2012-02-01,20.5,,
2012-02-02,20.53,,
2012-02-03,20.97,,
2012-02-06,20.92,,
2012-02-07,21.0,,
2012-02-08,21.11,,
2012-02-09,21.13,,
2012-02-10,20.87,,
2012-02-13,21.13,,
2012-02-14,22.06,,
2012-02-15,21.95,,
2012-02-16,22.08,,
2012-02-17,21.87,,
2012-02-21,21.53,,
2012-02-22,21.48,,
2012-02-23,21.98,,
2012-02-24,22.03,,
2012-02-27,22.06,,
2012-02-28,21.87,,
2012-02-29,21.69,,
2012-03-01,22.13,,
2012-03-02,21.79,,
2012-03-05,21.98,,
2012-03-06,21.24,,
2012-03-07,21.32,,
2012-03-08,21.74,,
2012-03-09,21.74,,
2012-03-12,21.82,,
2012-03-13,22.19,,
2012-03-14,22.29,,
2012-03-15,22.24,,
2012-03-16,21.92,,
2012-03-19,21.95,,
2012-03-20,21.74,,
2012-03-21,21.77,,
2012-03-22,21.63,,
2012-03-23,21.66,,
2012-03-26,22.08,,
2012-03-27,22.06,,
2012-03-28,21.74,,
2012-03-29,21.42,,
2012-03-30,21.29,,
2012-04-02,21.48,,
2012-04-03,21.24,,
2012-04-04,20.82,,
2012-04-05,20.74,,
2012-04-09,20.55,,
2012-04-10,20.37,,
2012-04-11,20.69,,
2012-04-12,20.97,,
2012-04-13,20.66,,
2012-04-16,20.79,,
2012-04-17,21.08,,
2012-04-18,20.97,,
2012-04-19,20.84,,
2012-04-20,20.74,,
2012-04-23,20.76,,
2012-04-24,20.87,,
2012-04-25,20.97,,
2012-04-26,20.84,,
2012-04-27,20.63,,
2012-04-30,20.5,,
2012-05-01,20.9,,
2012-05-02,20.63,,
2012-05-03,20.32,,
2012-05-04,20.08,,
2012-05-07,20.37,,
2012-05-08,20.24,,
2012-05-09,20.13,,
2012-05-10,20.13,,
2012-05-11,20.11,,
2012-05-14,20.26,,
2012-05-15,19.5,,
2012-05-16,18.95,,
2012-05-17,19.16,,
2012-05-18,18.84,,
2012-05-21,18.97,,
2012-05-22,18.95,,
2012-05-23,18.95,,
2012-05-24,18.29,,
2012-05-25,18.63,,
2012-05-29,19.26,,
2012-05-30,19.08,,
2012-05-31,19.03,,
2012-06-01,18.76,,
2012-06-04,18.68,,
2012-06-05,18.95,,
2012-06-06,19.6,,
2012-06-07,19.76,,
2012-06-08,20.32,,
2012-06-11,19.82,,
2012-06-12,19.95,,
2012-06-13,20.11,,
2012-06-14,20.08,,
2012-06-15,20.53,,
2012-06-18,20.32,,
2012-06-19,20.58,,
2012-06-20,20.58,,
2012-06-21,20.08,,
2012-06-22,20.58,,
2012-06-25,19.84,,
2012-06-26,20.0,,
2012-06-27,20.16,,
2012-06-28,20.37,,
2012-06-29,20.74,,
2012-07-02,20.74,,
2012-07-03,20.92,,
2012-07-05,20.66,,
2012-07-06,20.53,,
2012-07-09,20.21,,
2012-07-10,19.95,,
2012-07-11,20.08,,
2012-07-12,19.5,,
2012-07-13,19.16,,
2012-07-16,19.13,,
2012-07-17,19.08,,
2012-07-18,18.95,,
2012-07-19,18.95,,
2012-07-20,17.65,,
2012-07-23,17.73,,
2012-07-24,17.1,,
2012-07-25,16.81,,
2012-07-26,17.5,,
2012-07-27,18.02,,
2012-07-30,18.21,,
2012-07-31,18.26,,
2012-08-01,17.89,,
2012-08-02,17.52,,
2012-08-03,18.26,,
2012-08-06,18.39,,
2012-08-07,18.71,,
2012-08-08,18.79,,
2012-08-09,18.89,,
2012-08-10,18.92,,
2012-08-13,18.95,,
2012-08-14,18.92,,
2012-08-15,19.08,,
2012-08-16,19.34,,
2012-08-17,19.53,,
2012-08-20,19.55,,
2012-08-21,19.55,,
2012-08-22,19.21,,
2012-08-23,19.24,,
2012-08-24,19.45,,
2012-08-27,19.24,,
2012-08-28,19.45,,
2012-08-29,19.47,,
2012-08-30,19.31,,
2012-08-31,19.42,,
2012-09-04,19.13,,
2012-09-05,19.55,,
2012-09-06,20.24,,
2012-09-07,20.24,,
2012-09-10,19.66,,
2012-09-11,19.74,,
2012-09-12,20.18,,
2012-09-13,20.4,,
2012-09-14,20.71,,
2012-09-17,20.29,,
2012-09-18,20.03,,
2012-09-19,20.53,,
2012-09-20,20.55,,
2012-09-21,20.55,,
2012-09-24,20.34,,
2012-09-25,19.29,,
2012-09-26,19.1,,
2012-09-27,19.45,,
2012-09-28,19.34,,
2012-10-01,19.37,,
2012-10-02,19.37,,
2012-10-03,18.89,,
2012-10-04,19.18,,
2012-10-05,19.16,,
2012-10-08,19.1,,
2012-10-09,18.87,,
2012-10-10,18.63,,
2012-10-11,19.03,,
2012-10-12,18.66,,
2012-10-15,18.87,,
2012-10-16,19.47,,
2012-10-17,19.29,,
2012-10-18,19.39,,
2012-10-19,18.39,,
2012-10-22,18.52,,
2012-10-23,17.58,,
2012-10-24,17.08,,
2012-10-25,17.13,,
2012-10-26,17.1,,
2012-10-31,16.97,,
2012-11-01,17.52,,
2012-11-02,17.05,,
2012-11-05,17.36,,
2012-11-06,17.58,,
2012-11-07,16.76,,
2012-11-08,16.71,,
2012-11-09,16.71,,
2012-11-12,16.68,,
2012-11-13,16.92,,
2012-11-14,16.57,,
2012-11-15,16.55,,
2012-11-16,16.42,,
2012-11-19,16.92,,
2012-11-20,16.92,,
2012-11-21,17.02,,
2012-11-23,17.55,,
2012-11-26,17.34,,
2012-11-27,17.21,,
2012-11-28,17.58,,
2012-11-29,17.89,,
2012-11-30,17.94,,
2012-12-03,17.89,,
2012-12-04,18.39,,
2012-12-05,18.37,,
2012-12-06,18.5,,
2012-12-07,18.68,,
2012-12-10,18.52,,
2012-12-11,18.76,,
2012-12-12,18.66,,
2012-12-13,18.55,,
2012-12-14,18.37,,
2012-12-17,18.29,,
2012-12-18,18.76,,
2012-12-19,18.6,,
2012-12-20,18.79,,
2012-12-21,18.58,,
2012-12-24,18.39,,
2012-12-26,18.18,,
2012-12-27,17.89,,
2012-12-28,17.63,,
2012-12-31,17.97,,
2013-01-02,18.95,,
2013-01-03,18.95,,
2013-01-04,18.74,,
2013-01-07,19.05,,
2013-01-08,19.03,,
2013-01-09,19.03,,
2013-01-10,19.21,,
2013-01-11,19.13,,
2013-01-14,19.5,,
2013-01-15,19.55,,
2013-01-16,19.97,,
2013-01-17,19.97,,
2013-01-18,20.13,,
2013-01-22,19.84,,
2013-01-23,19.97,,
2013-01-24,20.42,,
2013-01-25,20.9,,
2013-01-28,21.69,,
2013-01-29,21.45,,
2013-01-30,21.5,,
2013-01-31,21.11,,
2013-02-01,21.13,,
2013-02-04,20.92,,
2013-02-05,21.13,,
2013-02-06,21.05,,
2013-02-07,21.05,,
2013-02-08,20.97,,
2013-02-11,21.05,,
2013-02-12,20.97,,
2013-02-13,21.08,,
2013-02-14,21.16,,
2013-02-15,21.0,,
2013-02-19,21.08,,
2013-02-20,20.71,,
2013-02-21,20.66,,
2013-02-22,21.4,,
2013-02-25,20.79,,
2013-02-26,21.13,,
2013-02-27,21.55,,
2013-02-28,21.37,,
2013-03-01,21.48,,
2013-03-04,21.55,,
2013-03-05,21.66,,
2013-03-06,22.42,,
2013-03-07,22.58,,
2013-03-08,22.95,,
2013-03-11,22.82,,
2013-03-12,22.64,,
2013-03-13,22.64,,
2013-03-14,22.9,,
2013-03-15,22.95,,
2013-03-18,22.82,,
2013-03-19,22.71,,
2013-03-20,23.08,,
2013-03-21,22.53,,
2013-03-22,22.66,,
2013-03-25,22.42,,
2013-03-26,22.61,,
2013-03-27,22.5,,
2013-03-28,22.66,,
2013-04-01,22.66,,
2013-04-02,23.32,,
2013-04-03,22.56,,
2013-04-04,22.82,,
2013-04-05,22.74,,
2013-04-08,22.77,,
2013-04-09,23.14,,
2013-04-10,23.61,,
2013-04-11,24.43,,
2013-04-12,23.87,,
2013-04-15,23.48,,
2013-04-16,23.9,,
2013-04-17,23.5,,
2013-04-18,22.74,,
2013-04-19,22.29,,
2013-04-22,22.66,,
2013-04-23,22.24,,
2013-04-24,22.06,,
2013-04-25,22.42,,
2013-04-26,22.08,,
2013-04-29,22.27,,
2013-04-30,22.61,,
2013-05-01,21.95,,
2013-05-02,22.16,,
2013-05-03,22.5,,
2013-05-06,23.08,,
2013-05-07,23.11,,
2013-05-08,23.19,,
2013-05-09,23.72,,
2013-05-10,23.72,,
2013-05-13,23.43,,
2013-05-14,23.5,,
2013-05-15,23.72,,
2013-05-16,23.08,,
2013-05-17,23.24,,
2013-05-20,23.61,,
2013-05-21,23.77,,
2013-05-22,23.21,,
2013-05-23,23.5,,
2013-05-24,23.5,,
2013-05-28,23.74,,
2013-05-29,23.66,,
2013-05-30,23.69,,
2013-05-31,23.16,,
2013-06-03,23.45,,
2013-06-04,23.69,,
2013-06-05,23.06,,
2013-06-06,23.19,,
2013-06-07,24.16,,
2013-06-10,24.27,,
2013-06-11,23.98,,
2013-06-12,23.32,,
2013-06-13,23.98,,
2013-06-14,23.98,,
2013-06-17,24.14,,
2013-06-18,25.01,,
2013-06-19,24.9,,
2013-06-20,24.32,,
2013-06-21,24.45,,
2013-06-24,23.58,,
2013-06-25,23.64,,
2013-06-26,23.58,,
2013-06-27,24.19,,
2013-06-28,23.9,,
2013-07-01,24.35,,
2013-07-02,24.32,,
2013-07-03,24.45,,
2013-07-05,24.87,,
2013-07-08,24.77,,
2013-07-09,24.77,,
2013-07-10,25.3,,
2013-07-11,25.59,,
2013-07-12,25.88,,
2013-07-15,25.93,,
2013-07-16,25.64,,
2013-07-17,25.53,,
2013-07-18,25.88,,
2013-07-19,25.56,,
2013-07-22,25.85,,
2013-07-23,25.8,,
2013-07-24,25.9,,
2013-07-25,25.82,,
2013-07-26,25.53,,
2013-07-29,25.43,,
2013-07-30,25.4,,
2013-07-31,25.56,,
2013-08-01,26.11,,
2013-08-02,26.35,,
2013-08-05,26.53,,
2013-08-06,26.27,,
2013-08-07,26.01,,
2013-08-08,26.3,,
2013-08-09,26.43,,
2013-08-12,26.75,,
2013-08-13,27.64,,
2013-08-14,27.69,,
2013-08-15,27.09,,
2013-08-16,27.14,,
2013-08-19,26.72,,
2013-08-20,26.53,,
2013-08-21,26.3,,
2013-08-22,26.43,,
2013-08-23,26.46,,
2013-08-26,26.35,,
2013-08-27,25.48,,
2013-08-28,26.14,,
2013-08-29,26.46,,
2013-08-30,26.3,,
2013-09-03,26.67,,
2013-09-04,26.38,,
2013-09-05,26.51,,
2013-09-06,26.43,,
2013-09-09,26.56,,
2013-09-10,26.93,,
2013-09-11,27.11,,
2013-09-12,26.72,,
2013-09-13,27.54,,
2013-09-16,27.4,,
2013-09-17,27.4,,
2013-09-18,27.3,,
2013-09-19,26.98,,
2013-09-20,26.72,,
2013-09-23,26.56,,
2013-09-24,27.17,,
2013-09-25,27.46,,
2013-09-26,27.35,,
2013-09-27,27.33,,
2013-09-30,27.11,,
2013-10-01,27.64,,
2013-10-02,27.69,,
2013-10-03,27.4,,
2013-10-04,27.75,,
2013-10-07,27.4,,
2013-10-08,26.72,,
2013-10-09,26.9,,
2013-10-10,28.06,,
2013-10-11,28.04,,
2013-10-14,28.09,,
2013-10-15,27.83,,
2013-10-16,28.09,,
2013-10-17,28.46,,
2013-10-18,28.75,,
2013-10-21,29.01,,
2013-10-22,28.88,,
2013-10-23,28.27,,
2013-10-24,25.32,,
2013-10-25,25.59,,
2013-10-28,25.74,,
2013-10-29,25.85,,
2013-10-30,25.88,,
2013-10-31,26.19,,
2013-11-01,26.4,,
2013-11-04,26.85,,
2013-11-05,27.09,,
2013-11-06,27.17,,
2013-11-07,26.59,,
2013-11-08,27.14,,
2013-11-11,27.09,,
2013-11-12,28.17,,
2013-11-13,29.09,,
2013-11-14,29.06,,
2013-11-15,29.09,,
2013-11-18,29.22,,
2013-11-19,29.57,,
2013-11-20,28.93,,
2013-11-21,29.17,,
2013-11-22,29.57,,
2013-11-25,29.59,,
2013-11-26,29.67,,
2013-11-27,29.75,,
2013-11-29,29.99,,
2013-12-02,30.41,,
2013-12-03,29.8,,
2013-12-04,29.2,,
2013-12-05,29.09,,
2013-12-06,29.72,,
2013-12-09,30.14,,
2013-12-10,30.22,,
2013-12-11,29.41,,
2013-12-12,29.51,,
2013-12-13,29.86,,
2013-12-16,30.33,,
2013-12-17,30.28,,
2013-12-18,30.96,,
2013-12-19,31.04,,
2013-12-20,31.3,,
2013-12-23,31.7,,
2013-12-24,32.09,,
2013-12-26,32.23,,
2013-12-27,32.15,,
2013-12-30,32.02,,
2013-12-31,32.07,,
2014-01-02,31.38,,
2014-01-03,31.59,,
2014-01-06,31.86,,
2014-01-07,32.12,,
2014-01-08,31.83,,
2014-01-09,31.75,,
2014-01-10,31.59,,
2014-01-13,32.17,,
2014-01-14,32.31,,
2014-01-15,32.65,,
2014-01-16,32.78,,
2014-01-17,32.15,,
2014-01-21,31.99,,
2014-01-22,31.78,,
2014-01-23,30.99,,
2014-01-24,29.62,,
2014-01-27,27.96,,
2014-01-28,28.67,,
2014-01-29,27.96,,
2014-01-30,29.12,,
2014-01-31,28.59,,
2014-02-03,27.43,,
2014-02-04,27.35,,
2014-02-05,27.14,,
2014-02-06,27.27,,
2014-02-07,27.43,,
2014-02-10,27.4,,
2014-02-11,27.85,,
2014-02-12,28.09,,
2014-02-13,28.43,,
2014-02-14,28.25,,
2014-02-18,28.25,,
2014-02-19,28.14,,
2014-02-20,28.3,,
2014-02-21,28.3,,
2014-02-24,28.41,,
2014-02-25,28.12,,
2014-02-26,28.33,,
2014-02-27,28.99,,
2014-02-28,28.96,,
2014-03-03,28.64,,
2014-03-04,29.14,,
2014-03-05,28.77,,
2014-03-06,29.22,,
2014-03-07,28.8,,
2014-03-10,28.59,,
2014-03-11,28.27,,
2014-03-12,28.43,,
2014-03-13,27.93,,
2014-03-14,27.93,,
2014-03-17,28.25,,
2014-03-18,28.59,,
2014-03-19,28.25,,
2014-03-20,28.88,,
2014-03-21,29.51,,
2014-03-24,28.93,,
2014-03-25,29.12,,
2014-03-26,28.85,,
2014-03-27,28.75,,
2014-03-28,29.14,,
2014-03-31,29.78,,
2014-04-01,30.14,,
2014-04-02,30.3,,
2014-04-03,31.01,,
2014-04-04,30.25,,
2014-04-07,30.12,,
2014-04-08,30.28,,
2014-04-09,30.28,,
2014-04-10,29.8,,
2014-04-11,29.14,,
2014-04-14,29.91,,
2014-04-15,29.8,,
2014-04-16,30.3,,
2014-04-17,30.12,,
2014-04-21,30.22,,
2014-04-22,30.54,,
2014-04-23,31.52,,
2014-04-24,31.59,,
2014-04-25,30.94,,
2014-04-28,31.62,,
2014-04-29,31.91,,
2014-04-30,31.86,,
2014-05-01,31.83,,
2014-05-02,31.7,,
2014-05-05,31.57,,
2014-05-06,30.88,,
2014-05-07,31.17,,
2014-05-08,31.41,,
2014-05-09,31.2,,
2014-05-12,31.65,,
2014-05-13,31.86,,
2014-05-14,31.57,,
2014-05-15,31.25,,
2014-05-16,31.44,,
2014-05-19,32.07,,
2014-05-20,31.62,,
2014-05-21,31.23,,
2014-05-22,31.15,,
2014-05-23,31.78,,
2014-05-27,32.02,,
2014-05-28,32.15,,
2014-05-29,32.41,,
2014-05-30,32.54,,
2014-06-02,32.7,,
2014-06-03,32.83,,
2014-06-04,32.94,,
2014-06-05,32.7,,
2014-06-06,33.86,,
2014-06-09,34.04,,
2014-06-10,33.83,,
2014-06-11,33.6,,
2014-06-12,33.28,,
2014-06-13,33.23,,
2014-06-16,33.1,,
2014-06-17,33.62,,
2014-06-18,33.52,,
2014-06-19,32.78,,
2014-06-20,32.54,,
2014-06-23,32.99,,
2014-06-24,32.6,,
2014-06-25,33.33,,
2014-06-26,32.52,,
2014-06-27,32.96,,
2014-06-30,32.78,,
2014-07-01,32.62,,
2014-07-02,32.52,,
2014-07-03,32.81,,
2014-07-07,32.17,,
2014-07-08,32.15,,
2014-07-09,32.86,,
2014-07-10,32.67,,
2014-07-11,33.52,,
2014-07-14,33.47,,
2014-07-15,33.28,,
2014-07-16,33.86,,
2014-07-17,33.75,,
2014-07-18,34.2,,
2014-07-21,34.15,,
2014-07-22,34.41,,
2014-07-23,33.68,,
2014-07-24,33.83,,
2014-07-25,34.65,,
2014-07-28,34.52,,
2014-07-29,34.2,,
2014-07-30,35.15,,
2014-07-31,34.94,,
2014-08-01,34.36,,
2014-08-04,34.6,,
2014-08-05,34.47,,
2014-08-06,34.23,,
2014-08-07,34.07,,
2014-08-08,34.76,,
2014-08-11,35.2,,
2014-08-12,35.31,,
2014-08-13,35.78,,
2014-08-14,35.44,,
2014-08-15,35.28,,
2014-08-18,35.55,,
2014-08-19,35.44,,
2014-08-20,35.68,,
2014-08-21,35.84,,
2014-08-22,35.81,,
2014-08-25,35.86,,
2014-08-26,36.02,,
2014-08-27,36.13,,
2014-08-28,36.26,,
2014-08-29,36.39,,
2014-09-02,36.47,,
2014-09-03,37.02,,
2014-09-04,35.89,,
2014-09-05,35.65,,
2014-09-08,35.28,,
2014-09-09,35.49,,
2014-09-10,35.92,,
2014-09-11,35.84,,
2014-09-12,35.7,,
2014-09-15,35.31,,
2014-09-16,36.1,,
2014-09-17,36.63,,
2014-09-18,36.57,,
2014-09-19,36.84,,
2014-09-22,35.97,,
2014-09-23,35.78,,
2014-09-24,35.78,,
2014-09-25,34.94,,
2014-09-26,34.81,,
2014-09-29,34.89,,
2014-09-30,34.86,,
2014-10-01,34.47,,
2014-10-02,34.2,,
2014-10-03,34.39,,
2014-10-06,34.23,,
2014-10-07,33.62,,
2014-10-08,34.49,,
2014-10-09,33.62,,
2014-10-10,33.04,,
2014-10-13,32.65,,
2014-10-14,33.68,,
2014-10-15,33.49,,
2014-10-16,32.75,,
2014-10-17,33.41,,
2014-10-20,33.41,,
2014-10-21,34.78,,
2014-10-22,32.17,,
2014-10-23,33.68,,
2014-10-24,33.07,,
2014-10-27,33.78,,
2014-10-28,34.31,,
2014-10-29,34.1,,
2014-10-30,33.75,,
2014-10-31,34.99,,
2014-11-03,35.02,,
2014-11-04,34.68,,
2014-11-05,34.68,,
2014-11-06,35.05,,
2014-11-07,35.44,,
2014-11-10,35.23,,
2014-11-11,35.63,,
2014-11-12,35.65,,
2014-11-13,35.44,,
2014-11-14,35.39,,
2014-11-17,35.55,,
2014-11-18,35.92,,
2014-11-19,35.39,,
2014-11-20,35.68,,
2014-11-21,35.78,,
2014-11-24,36.05,,
2014-11-25,36.26,,
2014-11-26,36.6,,
2014-11-28,36.79,,
2014-12-01,36.44,,
2014-12-02,36.47,,
2014-12-03,37.44,,
2014-12-04,37.42,,
2014-12-05,37.73,,
2014-12-08,37.05,,
2014-12-09,36.81,,
2014-12-10,35.84,,
2014-12-11,36.28,,
2014-12-12,35.39,,
2014-12-15,35.15,,
2014-12-16,35.18,,
2014-12-17,35.47,,
2014-12-18,36.6,,
2014-12-19,36.79,,
2014-12-22,36.81,,
2014-12-23,37.08,,
2014-12-24,37.1,,
2014-12-26,37.26,,
2014-12-29,37.26,,
2014-12-30,36.92,,
2014-12-31,36.52,,
2015-01-02,36.23,,
2015-01-05,35.44,,
2015-01-06,34.97,,
2015-01-07,35.42,,
2015-01-08,36.39,,
2015-01-09,36.18,,
2015-01-12,35.81,,
2015-01-13,35.99,,
2015-01-14,36.15,,
2015-01-15,35.28,,
2015-01-16,35.84,,
2015-01-20,35.57,,
2015-01-21,35.78,,
2015-01-22,36.81,,
2015-01-23,36.36,,
2015-01-26,36.21,,
2015-01-27,35.76,,
2015-01-28,34.89,,
2015-01-29,35.73,,
2015-01-30,34.7,,
2015-02-02,35.26,,
2015-02-03,35.39,,
2015-02-04,35.34,,
2015-02-05,35.47,,
2015-02-06,35.39,,
2015-02-09,35.31,,
2015-02-10,35.55,,
2015-02-11,35.49,,
2015-02-12,35.76,,
2015-02-13,36.28,,
2015-02-17,36.07,,
2015-02-18,36.44,,
2015-02-19,36.23,,
2015-02-20,36.89,,
2015-02-23,36.68,,
2015-02-24,36.84,,
2015-02-25,36.1,,
2015-02-26,35.2,,
2015-02-27,35.97,,
2015-03-02,35.78,,
2015-03-03,35.39,,
2015-03-04,35.23,,
2015-03-05,35.63,,
2015-03-06,34.62,,
2015-03-09,34.94,,
2015-03-10,33.6,,
2015-03-11,33.91,,
2015-03-12,33.39,,
2015-03-13,33.6,,
2015-03-16,33.97,,
2015-03-17,33.81,,
2015-03-18,34.23,,
2015-03-19,33.83,,
2015-03-20,34.73,,
2015-03-23,34.89,,
2015-03-24,34.86,,
2015-03-25,33.99,,
2015-03-26,33.91,,
2015-03-27,33.18,,
2015-03-30,33.83,,
2015-03-31,33.86,,
2015-04-01,33.39,,
2015-04-02,33.65,,
2015-04-06,34.12,,
2015-04-07,34.15,,
2015-04-08,34.52,,
2015-04-09,34.6,,
2015-04-10,34.94,,
2015-04-13,34.68,,
2015-04-14,34.49,,
2015-04-15,34.55,,
2015-04-16,34.04,,
2015-04-17,33.97,,
2015-04-20,34.28,,
2015-04-21,33.7,,
