date,WAB,dcf,Deviation
2007-05-22,19.23,23.51458988352203,-0.18220984949112295
2007-05-23,19.31,23.584589883522032,-0.18124503774002798
2007-05-24,19.38,23.614589883522033,-0.17932091577321352
2007-05-25,19.41,23.404589883522032,-0.17067549157673634
2007-05-29,19.2,23.734589883522034,-0.19105406521771062
2007-05-30,19.53,23.784589883522035,-0.1788801028042789
2007-05-31,19.58,23.92458988352203,-0.1815951665075084
2007-06-01,19.72,23.814589883522032,-0.17193619136625116
2007-06-04,19.61,23.684589883522033,-0.1720354839817948
2007-06-05,19.48,23.294589883522033,-0.16375432675981005
2007-06-06,19.09,22.76458988352203,-0.16141691558352456
2007-06-07,18.56,23.054589883522034,-0.1949542328113364
2007-06-08,18.85,23.244589883522032,-0.18905861129592705
2007-06-11,19.04,23.094589883522033,-0.17556448951773684
2007-06-12,18.89,23.034589883522035,-0.17992896354915777
2007-06-13,18.83,23.204589883522033,-0.18852261149543104
2007-06-14,19.0,23.314589883522032,-0.18505965170639516
2007-06-15,19.11,23.194589883522035,-0.17610097458217278
2007-06-18,18.99,23.26458988352203,-0.18373802869182154
2007-06-19,19.06,22.884589883522032,-0.16712512231979815
2007-06-20,18.68,23.184589883522033,-0.19429241173351863
2007-06-21,18.98,22.754589883522033,-0.16588257150947117
2007-06-22,18.55,22.564589883522032,-0.17791548192301587
2007-06-25,18.36,22.26458988352203,-0.17537218982918745
2007-06-26,18.06,22.614589883522033,-0.2014005076802523
2007-06-27,18.41,22.494589883522032,-0.18158098923662158
2007-06-28,18.29,22.464589883522034,-0.18582978390289384
2007-06-29,18.26,21.740869813553097,-0.1601072010183855
2007-07-02,18.86,21.8008698135531,-0.13489690267884769
2007-07-03,18.92,21.710869813553096,-0.12854712121256806
2007-07-05,18.83,21.8408698135531,-0.13785484915462198
2007-07-06,18.96,21.9108698135531,-0.13467606894034945
2007-07-09,19.03,22.0508698135531,-0.1369954944678139
2007-07-10,19.17,21.9808698135531,-0.12787800653002157
2007-07-11,19.1,22.470869813553097,-0.15001065119072454
2007-07-12,19.59,22.5108698135531,-0.1297537517539431
2007-07-13,19.63,22.610869813553098,-0.1318334870853286
2007-07-16,19.73,23.020869813553098,-0.1429515843756547
2007-07-17,20.14,23.3308698135531,-0.13676600311315856
2007-07-18,20.45,23.5308698135531,-0.13092885379777197
2007-07-19,20.65,23.380869813553097,-0.11679932506061452
2007-07-20,20.5,23.130869813553097,-0.11373847307772178
2007-07-23,20.25,22.9608698135531,-0.11806477000069726
2007-07-24,20.08,23.110869813553098,-0.13114477464520535
2007-07-25,20.23,22.9208698135531,-0.11739824166541835
2007-07-26,20.04,22.7508698135531,-0.11915455698041866
2007-07-27,19.87,23.1608698135531,-0.14208748807988947
2007-07-30,20.28,23.3008698135531,-0.12964622512915758
2007-07-31,20.42,23.1008698135531,-0.11605060048346116
2007-08-01,20.22,22.7108698135531,-0.10967742909021616
2007-08-02,19.83,22.0308698135531,-0.09989936085951334
2007-08-03,19.15,22.380869813553097,-0.14435854551088956
2007-08-06,19.5,22.270869813553098,-0.12441677566930343
2007-08-07,19.39,22.2108698135531,-0.12700402268045352
2007-08-08,19.33,21.8308698135531,-0.11455658134155078
2007-08-09,18.95,22.8708698135531,-0.17143509825016023
2007-08-10,19.99,22.400869813553097,-0.1076239375354282
2007-08-13,19.52,21.720869813553097,-0.10132512336959121
2007-08-14,18.84,21.030869813553096,-0.10417399912490621
2007-08-15,18.15,21.550869813553103,-0.15780661490583248
2007-08-16,18.67,22.270869813553098,-0.16168518983312274
2007-08-17,19.39,22.1408698135531,-0.12424398123099967
2007-08-20,19.26,21.880869813553097,-0.1197790506449482
2007-08-21,19.0,22.3508698135531,-0.149921226399932
2007-08-22,19.47,22.0508698135531,-0.1170416330682259
2007-08-23,19.17,22.430869813553098,-0.1453742026349253
2007-08-24,19.55,21.860869813553098,-0.10570804516298005
2007-08-27,18.98,21.2608698135531,-0.10728017402651702
2007-08-28,18.38,21.4208698135531,-0.14195827900644475
2007-08-29,18.54,21.310869813553097,-0.1300214321515354
2007-08-30,18.43,21.620869813553096,-0.14758286049865077
2007-08-31,18.74,21.630869813553097,-0.1336455648095014
2007-09-04,18.75,21.720869813553097,-0.13677490077765553
2007-09-05,18.84,21.6708698135531,-0.13063018872378884
2007-09-06,18.79,21.290869813553098,-0.11746207813271792
2007-09-07,18.41,20.610869813553098,-0.1067819957848587
2007-09-10,17.73,20.790869813553098,-0.1472218257822857
2007-09-11,17.91,20.6708698135531,-0.13356331100024166
2007-09-12,17.79,20.770869813553098,-0.14351203586130357
2007-09-13,17.89,20.940869813553096,-0.14568973689806086
2007-09-14,18.06,20.390869813553103,-0.11430948433616384
2007-09-17,17.51,21.4208698135531,-0.18257287624607432
2007-09-18,18.54,21.810869813553097,-0.14996512479848956
2007-09-19,18.93,22.200869813553098,-0.14733070555444228
2007-09-20,19.32,22.3008698135531,-0.13366607842988754
2007-09-21,19.42,21.770869813553098,-0.10798235595022487
2007-09-24,18.89,21.7308698135531,-0.1307296872111997
2007-09-25,18.85,21.8508698135531,-0.13733411251628047
2007-09-26,18.97,21.930869813553098,-0.13500922848592656
2007-09-27,19.05,21.610869813553098,-0.11849915508477438
2007-09-28,18.73,22.57845213849287,-0.17044800568644103
2007-10-01,19.36,22.21845213849287,-0.128652172557992
2007-10-02,19.0,22.16845213849287,-0.14292617809753316
2007-10-03,18.95,22.178452138492872,-0.14556706294618182
2007-10-04,18.96,22.748452138492873,-0.1665366995270151
2007-10-05,19.53,22.36845213849287,-0.12689533101882822
2007-10-08,19.15,22.46845213849287,-0.14769384726808632
2007-10-09,19.25,22.20845213849287,-0.13321289210269294
2007-10-10,18.99,21.96845213849287,-0.1355786069822399
2007-10-11,18.75,21.71845213849287,-0.1366788074750369
2007-10-12,18.5,21.768452138492872,-0.1501462813110772
2007-10-15,18.55,21.568452138492873,-0.1399475548412623
2007-10-16,18.35,21.358452138492872,-0.14085534471250116
2007-10-17,18.14,21.50845213849287,-0.15661062529295067
2007-10-18,18.29,20.68845213849287,-0.11593192774583261
2007-10-19,17.47,20.91845213849287,-0.16485216571771288
2007-10-22,17.7,20.888452138492873,-0.15264185768064886
2007-10-23,17.67,22.158452138492873,-0.20256162797110233
2007-10-24,18.94,21.71845213849287,-0.1279304860574506
2007-10-25,18.5,22.43845213849287,-0.17552245200267214
2007-10-26,19.22,22.358452138492872,-0.14036983057023145
2007-10-29,19.14,22.018452138492872,-0.13072908669455163
2007-10-30,18.8,21.978452138492873,-0.14461674181896356
2007-10-31,18.76,20.96845213849287,-0.10532261150734634
2007-11-01,17.75,20.998452138492873,-0.15469959962134738
2007-11-02,17.78,20.888452138492873,-0.14881199037073078
2007-11-05,17.67,20.91845213849287,-0.15529122886273516
2007-11-06,17.7,20.37845213849287,-0.13143550453635988
2007-11-07,17.16,20.70845213849287,-0.17135284253799965
2007-11-08,17.49,20.04845213849287,-0.12761344969772825
2007-11-09,16.83,19.79845213849287,-0.14993354620493282
2007-11-12,16.58,20.888452138492873,-0.2062600000195005
2007-11-13,17.67,20.838452138492872,-0.1520483439669731
2007-11-14,17.62,20.858452138492872,-0.15525850705463062
2007-11-15,17.64,20.77845213849287,-0.151043596393726
2007-11-16,17.56,20.358452138492872,-0.13745898359343744
2007-11-19,17.14,20.198452138492872,-0.15142012454827047
2007-11-20,16.98,19.858452138492872,-0.144948464181324
2007-11-21,16.64,20.04845213849287,-0.170010737734145
2007-11-23,16.83,19.57845213849287,-0.14038148261420458
2007-11-26,16.36,19.61845213849287,-0.16609119391736027
2007-11-27,16.4,20.28845213849287,-0.19165839325491918
2007-11-28,17.07,20.228452138492873,-0.15613909145735527
2007-11-29,17.01,20.18845213849287,-0.15743911998248672
2007-11-30,16.97,19.79845213849287,-0.1428622863397332
2007-12-03,16.58,19.86845213849287,-0.1655112394045971
2007-12-04,16.65,20.29845213849287,-0.1797404114165999
2007-12-05,17.08,20.95845213849287,-0.18505432141954792
2007-12-06,17.74,20.96845213849287,-0.15396711770470828
2007-12-07,17.75,20.998452138492873,-0.15469959962134738
2007-12-10,17.78,20.27845213849287,-0.12320724093878288
2007-12-11,17.06,20.46845213849287,-0.16652222236594794
2007-12-12,17.25,20.82845213849287,-0.17180595632834217
2007-12-13,17.61,20.55845213849287,-0.14341800241722968
2007-12-14,17.34,20.108452138492872,-0.13767604385587318
2007-12-17,16.89,20.30845213849287,-0.16832657236409942
2007-12-18,17.09,20.25845213849287,-0.1564014919221064
2007-12-19,17.04,20.52845213849287,-0.1699325460564891
2007-12-20,17.31,21.00845213849287,-0.1760459130502222
2007-12-21,17.79,21.338452138492872,-0.1662937927953897
2007-12-24,18.12,20.948452138492872,-0.13501962435189074
2007-12-26,17.73,20.518452138492872,-0.13589973160118163
2007-12-27,17.3,20.638452138492873,-0.16175884296411502
2007-12-28,17.42,20.43845213849287,-0.14768496743488957
2007-12-31,17.22,18.48720620255998,-0.06854503534365886
2008-01-02,16.8,18.057206202559982,-0.06962351697472147
2008-01-03,16.37,17.44720620255998,-0.06174089937688265
2008-01-04,15.76,17.59720620255998,-0.10440328887506645
2008-01-07,15.91,16.70720620255998,-0.04771630833393481
2008-01-08,15.02,16.68720620255998,-0.09990924677998025
2008-01-09,15.0,16.83720620255998,-0.1091158580858056
2008-01-10,15.15,17.11720620255998,-0.1149256589703157
2008-01-11,15.43,17.35720620255998,-0.11103205089974333
2008-01-14,15.67,16.99720620255998,-0.07808378546117112
2008-01-15,15.31,17.25720620255998,-0.11283438232725795
2008-01-16,15.57,16.83720620255998,-0.07526226069306619
2008-01-17,15.15,17.11720620255998,-0.1149256589703157
2008-01-18,15.43,17.26720620255998,-0.10639857895990157
2008-01-22,15.58,17.97720620255998,-0.1333469825928021
2008-01-23,16.29,17.76720620255998,-0.08314228954843428
2008-01-24,16.08,18.04720620255998,-0.10900336486879258
2008-01-25,16.36,18.52720620255998,-0.11697425822683016
2008-01-28,16.84,18.61720620255998,-0.0954604135133661
2008-01-29,16.93,18.13720620255998,-0.06655965582999157
2008-01-30,16.45,18.88720620255998,-0.12904005899134208
2008-01-31,17.2,19.04720620255998,-0.09698042762364345
2008-02-01,17.36,18.807206202559982,-0.07694955789674884
2008-02-04,17.12,18.32720620255998,-0.06586962514730454
2008-02-05,16.64,18.26720620255998,-0.0890780004624867
2008-02-06,16.58,18.44720620255998,-0.1012189153228451
2008-02-07,16.76,18.37720620255998,-0.0880006560700558
2008-02-08,16.69,18.38720620255998,-0.09230364764842214
2008-02-11,16.7,18.53720620255998,-0.09910912046208253
2008-02-12,16.85,19.18720620255998,-0.12181065747071329
2008-02-13,17.5,18.83720620255998,-0.07098750144691057
2008-02-14,17.15,18.68720620255998,-0.08225981914564617
2008-02-15,17.0,18.93720620255998,-0.10229630399747691
2008-02-19,17.25,19.397206202559982,-0.11069667353830581
2008-02-20,17.71,19.19720620255998,-0.07746992905465888
2008-02-21,17.51,19.16720620255998,-0.08646049847048876
2008-02-22,17.48,19.85720620255998,-0.11971503837501118
2008-02-25,18.17,20.10720620255998,-0.09634387706798064
2008-02-26,18.42,20.06720620255998,-0.08208448081576214
2008-02-27,18.38,19.48720620255998,-0.05681708250280293
2008-02-28,17.8,18.99720620255998,-0.06302011936884955
2008-02-29,17.31,19.01720620255998,-0.08977166174546536
2008-03-03,17.33,18.79720620255998,-0.07805448249858349
2008-03-04,17.11,19.057206202559982,-0.10217689738270297
2008-03-05,17.37,18.54720620255998,-0.06347081008877209
2008-03-06,16.86,18.38720620255998,-0.08305808863705211
2008-03-07,16.7,17.807206202559982,-0.0621774235646696
2008-03-10,16.12,18.98720620255998,-0.15100727152651894
2008-03-11,17.3,18.74720620255998,-0.07719583317765821
2008-03-12,17.06,19.26720620255998,-0.11455766753909113
2008-03-13,17.58,18.90720620255998,-0.07019578611145005
2008-03-14,17.22,18.95720620255998,-0.09163830281728902
2008-03-17,17.27,20.07720620255998,-0.13982055940642002
2008-03-18,18.39,19.42720620255998,-0.05338936498359215
2008-03-19,17.74,19.27720620255998,-0.07974216732484007
2008-03-20,17.59,19.84720620255998,-0.11372916568322033
2008-03-24,18.16,20.13720620255998,-0.09818671878667184
2008-03-25,18.45,19.807206202559982,-0.0685208296758465
2008-03-26,18.12,20.057206202559982,-0.09658404979217527
2008-03-27,18.37,20.03720620255998,-0.083205522052619
2008-03-28,18.35,20.51720620255998,-0.10562871870389301
2008-03-31,18.83,23.095328221546996,-0.18468359404252244
2008-04-01,19.53,23.085328221546995,-0.15400812964091115
2008-04-02,19.52,22.895328221546997,-0.1474243211927596
2008-04-03,19.33,22.845328221546996,-0.15387514626432242
2008-04-04,19.28,23.205328221546996,-0.1691563327211284
2008-04-07,19.64,23.065328221546995,-0.14850550526079864
2008-04-08,19.5,22.235328221546997,-0.12301721810862887
2008-04-09,18.67,22.765328221546994,-0.17989322102858307
2008-04-10,19.2,22.065328221546995,-0.12985658734724714
2008-04-11,18.5,22.475328221546995,-0.1768752021043175
2008-04-14,18.91,22.935328221546996,-0.17550776612672714
2008-04-15,19.37,23.735328221546997,-0.18391690988221254
2008-04-16,20.17,23.305328221546993,-0.13453267818164505
2008-04-17,19.74,24.055328221546993,-0.179391783051276
2008-04-18,20.49,24.075328221546997,-0.14892126032733344
2008-04-21,20.51,23.655328221546995,-0.13296489450871363
2008-04-22,20.09,23.335328221546995,-0.13907360508220223
2008-04-23,19.77,24.485328221546997,-0.19257770118015105
2008-04-24,20.92,24.485328221546997,-0.14561079963018508
2008-04-25,20.92,24.895328221546997,-0.15968169554424005
2008-04-28,21.33,24.855328221546994,-0.14183390338377833
2008-04-29,21.29,25.005328221546996,-0.14858146186401633
2008-04-30,21.44,25.205328221546996,-0.14938620074497466
2008-05-01,21.64,25.245328221546995,-0.14281169925411508
2008-05-02,21.68,25.375328221546994,-0.14562681472664363
2008-05-05,21.81,25.635328221546995,-0.1492209574415253
2008-05-06,22.07,25.425328221546994,-0.13196794127139255
2008-05-07,21.86,25.785328221546994,-0.1522310745017732
2008-05-08,22.22,25.735328221546997,-0.1365954298808506
2008-05-09,22.17,26.465328221546994,-0.1623002059747708
2008-05-12,22.9,26.515328221546994,-0.13634861282271793
2008-05-13,22.95,25.795328221546995,-0.11030401307978999
2008-05-14,22.23,26.405328221546995,-0.15812445831064836
2008-05-15,22.84,26.075328221546997,-0.12407622232242999
2008-05-16,22.51,26.055328221546993,-0.13606922128945242
2008-05-19,22.49,26.215328221546994,-0.1421049620307656
2008-05-20,22.65,26.435328221546996,-0.14319202658742247
2008-05-21,22.87,26.525328221546996,-0.13780520229633597
2008-05-22,22.96,26.155328221546995,-0.12216739145772426
2008-05-23,22.59,26.655328221546995,-0.15251465627276584
2008-05-27,23.09,26.805328221546993,-0.1386040935906352
2008-05-28,23.24,27.105328221546994,-0.14260399984658023
2008-05-29,23.54,26.855328221546994,-0.12345141322409858
2008-05-30,23.29,26.395328221546997,-0.1176468879448167
2008-06-02,22.83,26.515328221546994,-0.1389885952289367
2008-06-03,22.95,26.815328221546995,-0.14414622075895678
2008-06-04,23.25,27.375328221546994,-0.15069511452651618
2008-06-05,23.81,26.175328221546994,-0.09036479701522537
2008-06-06,22.61,26.315328221546995,-0.14080494038881386
2008-06-09,22.75,26.615328221546996,-0.14522940274761442
2008-06-10,23.05,25.475328221546995,-0.09520302154520055
2008-06-11,21.91,25.815328221546995,-0.15127943321237258
2008-06-12,22.25,26.055328221546993,-0.14604798639228422
2008-06-13,22.49,25.945328221546994,-0.13317727924048484
2008-06-16,22.38,25.625328221546994,-0.12664533283199741
2008-06-17,22.06,26.035328221546994,-0.1526897678308119
2008-06-18,22.47,27.655328221546995,-0.18749834317666747
2008-06-19,24.09,27.855328221546994,-0.13517443383181504
2008-06-20,24.29,27.965328221546994,-0.13142446219226533
2008-06-23,24.4,28.395328221546997,-0.14070371683590033
2008-06-24,24.83,29.125328221546994,-0.14747741858473895
2008-06-25,25.56,27.695328221546994,-0.07710066493762324
2008-06-26,24.13,27.485328221546997,-0.12207706578947108
2008-06-27,23.92,27.875328221546994,-0.14189351207314627
2008-06-30,24.31,29.09990679421143,-0.16460213526059275
2008-07-01,24.16,27.34990679421143,-0.11663318702375136
2008-07-02,22.41,27.06990679421143,-0.17214343697732626
2008-07-03,22.13,27.41990679421143,-0.1929221289449522
2008-07-07,22.48,28.40990679421143,-0.20872672470082365
2008-07-08,23.47,27.90990679421143,-0.15907995777084705
2008-07-09,22.97,28.42990679421143,-0.19204800190632754
2008-07-10,23.49,29.42990679421143,-0.20183233456178507
2008-07-11,24.49,30.98990679421143,-0.20974270227316527
2008-07-14,26.05,31.30990679421143,-0.16799496813525738
2008-07-15,26.37,32.30990679421143,-0.18384165674150466
2008-07-16,27.37,32.15990679421143,-0.14894031953704479
2008-07-17,27.22,31.41990679421143,-0.13367024993801668
2008-07-18,26.48,31.63990679421143,-0.16308223749747086
2008-07-21,26.7,34.02990679421143,-0.21539602910279687
2008-07-22,29.09,33.26990679421143,-0.12563626402880945
2008-07-23,28.33,32.14990679421143,-0.11881548580101031
2008-07-24,27.21,33.01990679421143,-0.17595164124539375
2008-07-25,28.08,32.71990679421143,-0.1418068463151091
2008-07-28,27.78,33.11990679421143,-0.16122952360314968
2008-07-29,28.18,33.30990679421143,-0.15400543825907376
2008-07-30,28.37,32.68990679421143,-0.13214803032036726
2008-07-31,27.75,32.16990679421143,-0.137392589368855
2008-08-01,27.23,31.79990679421143,-0.1437081820328887
2008-08-04,26.86,32.06990679421143,-0.16245469086152153
2008-08-05,27.13,32.52990679421143,-0.16599822521386143
2008-08-06,27.59,32.32990679421143,-0.14661059261266096
2008-08-07,27.39,32.86990679421143,-0.16671500861013921
2008-08-08,27.93,33.85990679421143,-0.17513062957471548
2008-08-11,28.92,33.35990679421143,-0.13309110308970762
2008-08-12,28.42,33.39990679421143,-0.1490994218904378
2008-08-13,28.46,33.50990679421143,-0.15069892092578907
2008-08-14,28.57,33.71990679421143,-0.1527260091684327
2008-08-15,28.78,33.93990679421143,-0.15203067072333476
2008-08-18,29.0,34.13990679421143,-0.15055421285107085
2008-08-19,29.2,33.61990679421143,-0.13146695561251343
2008-08-20,28.68,32.79990679421143,-0.12560727138829908
2008-08-21,27.86,33.42990679421143,-0.1666144876950687
2008-08-22,28.49,32.31990679421143,-0.11849993314019625
2008-08-25,27.38,33.17990679421143,-0.17480178079413067
2008-08-26,28.24,33.62990679421143,-0.16027123795475917
2008-08-27,28.69,34.77990679421143,-0.17509842192058422
2008-08-28,29.84,34.47990679421143,-0.13456842624036292
2008-08-29,29.54,34.21990679421143,-0.13675977618393387
2008-09-02,29.28,34.23990679421143,-0.14485748527358566
2008-09-03,29.3,31.56990679421143,-0.0719009659739519
2008-09-04,26.63,31.04990679421143,-0.14234847220331837
2008-09-05,26.11,31.46990679421143,-0.17031848328185484
