CMI,dcf,Deviation
25.16,27.7240298533493,-0.09248402439732417
25.98,27.844029853349298,-0.06694540492762324
26.1,27.864029853349297,-0.06330849710661135
26.12,28.014029853349296,-0.06761004622556466
26.27,28.6240298533493,-0.08223963800379608
26.88,28.4340298533493,-0.05465387288978496
26.69,28.634029853349297,-0.067892289814104
26.89,28.9740298533493,-0.07192751108138973
27.23,28.8140298533493,-0.05497425599304617
27.07,29.074029853349295,-0.06892852017617479
27.33,28.7740298533493,-0.05018517950766699
27.03,28.8940298533493,-0.0645126298688733
27.15,28.194029853349296,-0.03703017478451287
26.45,28.094029853349298,-0.05851883342941988
26.35,27.904029853349297,-0.055691950643565025
26.16,27.6040298533493,-0.05231228414912359
25.86,27.9140298533493,-0.07358413902043048
26.17,27.8940298533493,-0.06180641027536182
26.15,28.2440298533493,-0.07414061889263235
26.5,28.784029853349296,-0.07935059354044993
27.04,28.754029853349298,-0.059610074208420794
27.01,28.694029853349296,-0.05868920684742118
26.95,28.784029853349296,-0.06371692437415566
27.04,28.074029853349295,-0.03683225595864836
26.33,28.4940298533493,-0.07594678129021937
26.75,27.9340298533493,-0.0423866466659244
26.19,28.0240298533493,-0.06544490078503484
26.28,28.254029853349298,-0.06986719641747996
26.51,27.904029853349297,-0.04995801182394344
26.16,28.034029853349296,-0.06684839329745529
26.29,27.754029853349298,-0.05275017217626232
26.01,28.0240298533493,-0.07186795988616868
26.28,38.963636595702475,-0.3255249690194838
26.2,39.19363659570248,-0.33152413820990556
26.43,39.45363659570248,-0.3300997758244949
26.69,38.99363659570249,-0.31552934452537007
26.23,39.10363659570248,-0.3292183979921014
26.34,39.763636595702486,-0.33758573774797207
27.0,39.49363659570249,-0.3163455602632954
26.73,39.28363659570248,-0.3195640140168645
26.52,39.45363659570248,-0.32781861728587236
26.69,39.53363659570248,-0.324878703344449
26.77,40.19363659570248,-0.3339741743382767
27.43,40.70363659570248,-0.3261044394520739
27.94,40.263636595702486,-0.30607360977964515
27.5,40.18363659570248,-0.3156418301139763
27.42,40.43363659570248,-0.32185174749000056
27.67,40.32363659570249,-0.31380196986129605
27.56,40.883636595702484,-0.32589166975187844
28.12,39.963636595702475,-0.2963603316565062
27.2,38.89363659570248,-0.30065680710850684
26.13,39.69363659570248,-0.341708086206719
26.93,39.213636595702475,-0.3132491057217751
26.45,39.36363659570248,-0.3280600501507609
26.6,39.273636595702484,-0.32270086740806925
26.51,39.83363659570249,-0.33448205422298616
27.07,39.82363659570249,-0.320252937349242
27.06,40.35363659570248,-0.3294284658626828
27.59,41.48363659570248,-0.33491848198144225
28.72,41.94363659570248,-0.3152715803630953
29.18,41.213636595702475,-0.2919819164164046
28.45,40.93363659570248,-0.304972575952685
28.17,40.86363659570248,-0.31063404173473474
28.1,40.023636595702484,-0.29791487255765203
27.26,39.75363659570249,-0.3142765710408767
26.99,40.19363659570248,-0.32850067110160963
27.43,39.40363659570249,-0.3038713588432692
26.64,39.68363659570248,-0.3286905564777557
26.92,39.86363659570248,-0.324697837454646
27.1,39.99363659570249,-0.3223922026907644
27.23,40.273636595702484,-0.3238753114511229
27.51,39.57363659570249,-0.30484023287899054
26.81,40.31363659570249,-0.33496448685906954
27.55,40.93363659570248,-0.3269593837432855
28.17,40.79363659570249,-0.3094511215269382
28.03,40.053636595702486,-0.3001883878127698
27.29,39.61363659570248,-0.3110958158544682
26.85,39.20363659570248,-0.3151145574351306
26.44,38.773636595702484,-0.3180933664878237
26.01,38.89363659570248,-0.3312530717975096
26.13,38.06363659570249,-0.3135180361891601
25.3,37.99363659570249,-0.3340990158635745
25.23,38.93363659570248,-0.35197422573197534
26.17,39.56363659570249,-0.33853401123286386
26.8,39.343636595702485,-0.31882250043638893
26.58,39.513636595702486,-0.32732083680470847
26.75,40.00363659570249,-0.3313107938073385
27.24,40.513636595702486,-0.3276337971869575
27.75,40.413636595702485,-0.31335058318035935
27.65,40.42363659570248,-0.31599424671902165
27.66,40.73363659570248,-0.3209543190426014
27.97,40.48363659570248,-0.30910356993548493
27.72,41.023636595702484,-0.3242919862715471
28.26,42.523636595702484,-0.3354284284600436
29.76,43.32363659570249,-0.3130770558870384
30.56,43.17363659570248,-0.2921606237116947
30.41,42.58363659570249,-0.2858759272084114
29.82,42.61363659570248,-0.3002240038108529
29.85,42.17363659570248,-0.2922118553314007
29.41,42.343636595702485,-0.30544463431879953
29.58,42.553636595702486,-0.3048772709830563
29.79,42.48363659570248,-0.2987888423136199
29.72,41.65363659570249,-0.286496872086643
28.89,41.35363659570248,-0.30139154912914523
28.59,40.86363659570248,-0.3003559550300343
28.1,41.10363659570248,-0.3163621925623499
28.34,41.843636595702485,-0.3227166110387586
29.08,40.83363659570249,-0.28784202377261425
28.07,40.10363659570248,-0.3000634759639731
27.34,41.25363659570249,-0.33727054737162043
28.49,41.15363659570249,-0.3077161010121984
28.39,41.06363659570249,-0.3086340530548346
28.3,40.68363659570248,-0.304388634643605
27.92,41.663636595702485,-0.3298712670972199
28.9,42.013636595702486,-0.3121281007377462
29.25,41.913636595702485,-0.30213643158324566
29.15,41.963636595702475,-0.3053509570477676
29.2,42.58363659570249,-0.3142905976483267
29.82,42.83363659570249,-0.30381815857792815
30.07,47.16664021748552,-0.36247314073363845
30.59,46.516640217485524,-0.3423858675738737
29.94,45.82664021748552,-0.3466682292677403
29.25,46.10664021748551,-0.365601139835229
29.53,45.506640217485526,-0.3510837130829676
28.93,45.45664021748552,-0.36356932977040224
28.88,46.36664021748552,-0.37713839379914915
29.79,46.696640217485516,-0.36205260461447164
30.12,47.566640217485514,-0.3667831097112493
30.99,47.10664021748551,-0.34213096376810115
30.53,46.86664021748552,-0.3485771572631414
30.29,46.64664021748551,-0.350649910502112
30.07,46.43664021748551,-0.352450998625924
29.86,45.97664021748551,-0.3505397554333721
29.4,45.15664021748552,-0.34893296183236067
28.58,45.37664021748552,-0.37016050851233084
28.8,45.32664021748552,-0.3646120722424533
28.75,45.006640217485526,-0.36120537189464896
28.43,45.28664021748552,-0.3722210377394488
28.71,45.45664021748552,-0.3684091067303231
28.88,46.05664021748552,-0.3729460103119804
29.48,45.22664021748551,-0.34817178861315345
28.65,45.026640217485514,-0.36371002007664477
28.45,45.016640217485524,-0.3680114761441182
28.44,44.316640217485514,-0.3582546000682887
27.74,44.796640217485525,-0.38075713121958166
28.22,45.216640217485526,-0.3758934793857778
28.64,44.72664021748551,-0.3596657414745088
28.15,44.63664021748552,-0.36935217653382446
28.06,44.696640217485516,-0.37221232147505334
28.12,44.74664021748552,-0.37157293009427717
28.17,45.03664021748552,-0.3745092914576924
28.46,44.74664021748552,-0.36397459425615675
28.17,44.45664021748552,-0.3663488769688834
27.88,45.016640217485524,-0.38067346062910423
28.44,46.10664021748551,-0.38316910827056105
29.53,45.95664021748552,-0.35743779657842645
29.38,46.68664021748551,-0.37069791565347354
30.11,46.38664021748552,-0.3508906905344271
29.81,49.22089954119919,-0.3943629580550789
29.9,49.240899541199184,-0.3927811985850689
29.92,49.700899541199185,-0.39799882343783244
30.38,51.770899541199185,-0.4131838490497224
32.45,52.15089954119919,-0.3777672046794799
32.83,52.980899541199186,-0.3803427219186676
33.66,52.68089954119918,-0.3610587462790733
33.36,52.300899541199186,-0.3621524621441511
32.98,53.29089954119918,-0.3811326083076686
33.97,53.11089954119918,-0.36039494165131214
33.79,53.810899541199184,-0.37206030213025154
34.49,53.450899541199185,-0.35473490070236136
34.13,53.78089954119918,-0.36538807845981625
34.46,53.64089954119918,-0.3575797517427386
34.32,52.420899541199184,-0.34529929283211047
33.1,52.83089954119919,-0.37347271601560394
33.51,53.00089954119918,-0.36774657996225757
33.68,52.740899541199184,-0.36140641716415045
33.42,52.85089954119918,-0.3676550391739708
33.53,52.060899541199184,-0.3559465876407778
32.74,52.420899541199184,-0.37543994310382567
33.1,51.07089954119918,-0.35188139826481724
31.75,50.46089954119918,-0.37079996019338746
31.14,49.980899541199186,-0.37696199376461115
30.66,49.57089954119918,-0.3814919583107832
30.25,49.83089954119919,-0.39294694098407945
30.51,49.370899541199186,-0.38202462820147887
30.05,49.47089954119919,-0.39257219337654314
30.15,49.01089954119919,-0.38483071557061455
29.69,49.18089954119918,-0.39631035062446385
29.86,49.15089954119919,-0.3924831431626028
29.83,49.65089954119919,-0.39920524551125725
30.33,50.060899541199184,-0.3941379344364563
30.74,50.060899541199184,-0.3859479098112979
30.74,49.72089954119919,-0.38174891678038614
30.4,49.520899541199185,-0.386117774885964
30.2,49.78089954119918,-0.3933416174007428
30.46,50.29089954119918,-0.39432381846646747
30.97,50.36089954119918,-0.38503878441122563
31.04,49.53089954119918,-0.37332048705916765
30.21,48.880899541199184,-0.38196718383757333
29.56,49.32089954119918,-0.40065975529688647
30.0,49.300899541199186,-0.3914918332285203
29.98,48.980899541199186,-0.3879246751117138
29.66,49.870899541199186,-0.405264387190422
30.55,50.130899541199184,-0.39059541561002653
30.81,50.130899541199184,-0.3854089936152183
30.81,50.020899541199185,-0.3840574583305191
30.7,49.990899541199184,-0.3858882260220363
30.67,49.71089954119918,-0.383032689348511
30.39,49.50089954119918,-0.3860717627018746
30.18,49.630899541199184,-0.39191108202769465
30.31,50.130899541199184,-0.39538288206677263
30.81,49.44089954119919,-0.37683172664918907
30.12,49.32089954119918,-0.3893055422713876
30.0,49.170899541199184,-0.38988303488603704
29.85,49.32089954119918,-0.39477989498011024
30.0,49.14089954119918,-0.38951056492467473
29.82,48.880899541199184,-0.3899457604116663
29.56,49.01089954119919,-0.39686885413822115
29.69,49.36089954119918,-0.3985117719497965
30.04,49.130899541199184,-0.38857215559813496
29.81,48.870899541199186,-0.3900255514046852
29.55,45.206482323461955,-0.34633268325185107
29.48,45.236482323461956,-0.3483136069421967
29.51,44.736482323461956,-0.3403594009329709
29.01,44.72648232346195,-0.3513909770457766
29.0,45.04648232346195,-0.3562205414451268
29.32,44.30648232346195,-0.33824581726105674
28.58,44.69648232346195,-0.3605760786012042
28.97,44.91648232346195,-0.3550251822621552
29.19,45.40648232346195,-0.3571402472435691
29.68,45.736482323461956,-0.35106509088096793
30.01,45.66648232346195,-0.3428440625788721
29.94,45.90648232346195,-0.3478045259700018
30.18,45.30648232346195,-0.3338701560511288
29.58,45.986482323461956,-0.3567674998070356
30.26,46.29648232346195,-0.346386626340616
30.57,46.12648232346195,-0.33725707098954827
30.4,46.99648232346195,-0.35314307588456517
31.27,47.536482323461954,-0.3421894412122607
31.81,48.21648232346195,-0.34026709400736654
32.49,49.36648232346195,-0.34186114807376544
33.64,49.90648232346195,-0.3259392681302
34.18,50.55648232346195,-0.3239244815073309
34.83,50.64648232346195,-0.3122918235949228
34.92,50.59648232346195,-0.3098334430295493
34.87,50.73648232346195,-0.31272334219601294
35.01,50.23648232346195,-0.30309610902733786
34.51,49.606482323461954,-0.30432479015594105
33.88,50.066482323461955,-0.323299772068802
34.34,50.39648232346195,-0.31860323544817915
34.67,51.90648232346195,-0.3320680106205345
36.18,51.57648232346195,-0.298517495375177
35.85,51.83648232346195,-0.3084021447232007
36.11,51.606482323461954,-0.30028170155703016
35.88,52.14648232346195,-0.31193824777214685
36.42,51.786482323461954,-0.2967276716630769
36.06,51.88648232346195,-0.30502130063084953
36.16,51.43648232346195,-0.2969970268844342
35.71,49.76648232346195,-0.28244878213614766
34.04,49.37648232346195,-0.3106029753799331
33.65,49.75648232346195,-0.3237062101527859
34.03,49.18648232346195,-0.30814324602010235
33.46,49.13648232346195,-0.3190395726797206
33.41,49.286482323461954,-0.3221265055855739
33.56,49.37648232346195,-0.3203242025191113
33.65,50.02648232346195,-0.32735626338015644
34.3,50.71648232346195,-0.32369126507552604
34.99,50.23648232346195,-0.30349422607445153
34.51,49.32648232346195,-0.30037581488786913
33.6,49.83648232346195,-0.3257951116629707
34.11,49.80648232346195,-0.3151493860080926
34.08,50.34648232346195,-0.3230907418507293
34.62,51.29648232346195,-0.32509992046441893
35.57,51.68648232346195,-0.311812326917559
35.96,52.46648232346195,-0.31461004421256167
36.74,52.72648232346195,-0.3031964511758898
37.0,53.27648232346195,-0.3055097035994453
37.55,52.91648232346195,-0.29039122875801604
37.19,52.19648232346195,-0.28749987844902425
36.47,51.58648232346195,-0.29303184948098027
35.86,51.95648232346195,-0.30980700778107284
36.23,51.90648232346195,-0.3020139609109307
36.18,41.18723686580102,-0.1215725367087851
36.32,41.50723686580102,-0.12497186653431347
36.64,41.17723686580103,-0.1101879876152968
36.31,41.78723686580102,-0.1310743967922806
36.92,41.737236865801016,-0.11541820272602188
36.87,41.58723686580102,-0.1134299179583198
36.72,41.58723686580102,-0.11703679380063736
36.72,41.53723686580102,-0.11597393638302433
36.67,41.69723686580102,-0.12056522790660562
36.83,42.347236865801015,-0.13028564020092304
37.48,42.46723686580102,-0.1174372818641577
37.6,41.96723686580102,-0.10406300704919336
37.1,41.76723686580102,-0.11174397005952164
36.9,43.57723686580102,-0.15322763318757482
38.71,47.24723686580103,-0.18069282845153078
42.38,47.64723686580102,-0.1105465334881065
42.78,47.03723686580102,-0.09050780082909793
42.17,47.85723686580102,-0.11883755181580791
42.99,52.93723686580102,-0.18790623490640135
48.07,50.94723686580102,-0.05647483637591344
46.08,50.82723686580102,-0.09339946765815998
45.96,50.56723686580103,-0.09111110575466175
45.7,50.33723686580102,-0.09212338925483499
45.47,49.99723686580103,-0.0905497413377605
45.13,49.46723686580102,-0.08767897987848905
44.6,49.19723686580102,-0.09344502168569435
44.33,50.01723686580102,-0.11370553877376688
45.15,49.45723686580103,-0.08709012348361544
44.59,50.67723686580103,-0.12011777362528087
45.81,49.81723686580103,-0.08043876212154888
44.95,49.06723686580103,-0.08391010231657581
44.2,49.347236865801015,-0.1043064858889432
44.48,49.17723686580103,-0.09551648618687636
44.31,48.57723686580102,-0.08784437199648965
43.71,48.78723686580102,-0.10406895721040665
43.92,48.64723686580102,-0.09717380000104925
43.78,48.60723686580102,-0.09931107335165879
43.74,47.917236865801016,-0.08717607982071163
43.05,48.737236865801016,-0.11669181988016564
43.87,49.06723686580103,-0.10592071609851361
44.2,49.85723686580102,-0.11346872031894595
44.99,51.987236865801016,-0.13459528314350622
47.12,51.90723686580102,-0.09222677134939317
47.04,52.17723686580103,-0.0984574342066813
47.31,55.32723686580102,-0.14490578817892585
50.46,52.58723686580102,-0.0404515808889061
47.72,51.56723686580103,-0.07460622479759982
46.7,51.76723686580102,-0.09788501709946551
46.9,52.65723686580102,-0.10933419997850546
47.79,52.53723686580102,-0.09035946975908093
47.67,53.167236865801016,-0.10339519579843026
48.3,53.65723686580102,-0.09984183269070845
48.79,53.60723686580102,-0.08986168934355576
48.74,53.12723686580102,-0.08257980509852492
48.26,55.44723686580102,-0.12962299425661716
50.58,56.86723686580102,-0.1105599148528712
52.0,56.40723686580102,-0.07813247219122466
51.54,55.93723686580102,-0.07861019085283794
51.07,54.94723686580102,-0.07056290883689909
50.08,54.10723686580102,-0.0744306510382251
49.24,55.53723686580102,-0.11338765162223552
50.67,56.35723686580102,-0.10091404728275766
51.49,55.47723686580102,-0.0718715835730267
50.61,57.40723686580102,-0.11840383263334364
52.54,58.11723686580102,-0.09596527926266463
53.25,57.49723686580103,-0.07386853868672172
52.63,58.10723686580102,-0.09426083842965594
53.24,63.68723686580102,-0.1640397256959818
58.82,60.68723686580102,-0.03076819710757439
55.82,62.03723686580102,-0.10021782367983523
57.17,62.58723686580102,-0.0865549772937988
57.72,64.19723686580102,-0.10089588247140824
59.33,63.847236865801015,-0.0707507025761458
58.98,64.46723686580103,-0.08511667526907662
59.6,64.11723686580102,-0.07045276881247564
59.25,64.55723686580102,-0.08220978969148707
59.69,62.90723686580102,-0.05114255570729165
58.04,62.21723686580102,-0.06713954325569105
57.35,60.78723686580102,-0.05654537108487678
55.92,59.76723686580102,-0.06437033176620577
54.9,62.94723686580102,-0.12784098661800114
58.08,63.17723686580103,-0.08068154162279062
58.31,64.65723686580102,-0.09816746235189411
59.79,64.21723686580103,-0.06894156587666511
59.35,64.89723686580102,-0.08547724269481571
60.03,67.37723686580102,-0.10904627746066409
62.51,65.76815792320814,-0.04954005138797424
59.92,68.25815792320813,-0.12215621072852179
