date,MAS,dcf,Deviation
2012-04-24,10.76,26.56714285714286,-0.5949884389955369
2012-04-25,11.11,26.797142857142855,-0.5854035611472439
2012-04-26,11.34,27.267142857142858,-0.584114842563001
2012-04-27,11.81,27.037142857142857,-0.5631934904364366
2012-04-30,11.58,27.697142857142858,-0.5819063338147308
2012-05-01,12.24,28.237142857142857,-0.5665283820702216
2012-05-02,12.78,28.127142857142857,-0.5456346183147951
2012-05-03,12.67,28.107142857142858,-0.5492249047013977
2012-05-04,12.65,28.247142857142858,-0.5521670965457948
2012-05-07,12.79,28.037142857142857,-0.5438194232141038
2012-05-08,12.58,27.767142857142858,-0.5469465452487524
2012-05-09,12.31,27.697142857142858,-0.5555498246337941
2012-05-10,12.24,27.737142857142857,-0.5587144622991347
2012-05-11,12.28,27.31714285714286,-0.5504654324861417
2012-05-14,11.86,27.06714285714286,-0.5618303689238402
2012-05-15,11.61,27.017142857142858,-0.570272842639594
2012-05-16,11.56,26.147142857142857,-0.5578866852428563
2012-05-17,10.69,25.867142857142856,-0.5867344121058155
2012-05-18,10.41,26.22714285714286,-0.6030829565880496
2012-05-21,10.77,26.487142857142857,-0.5933876274203118
2012-05-22,11.03,26.667142857142856,-0.5863823860288209
2012-05-23,11.21,26.607142857142858,-0.5786845637583893
2012-05-24,11.15,26.527142857142856,-0.5796758037589531
2012-05-25,11.07,26.877142857142857,-0.5881258637185075
2012-05-29,11.42,26.31714285714286,-0.5660623167951363
2012-05-30,10.86,26.587142857142858,-0.5915318897426254
2012-05-31,11.13,26.037142857142857,-0.572533743004499
2012-06-01,10.58,25.767142857142858,-0.5893995675555802
2012-06-04,10.31,26.13714285714286,-0.6055421950153039
2012-06-05,10.68,26.777142857142856,-0.6011523687580025
2012-06-06,11.32,26.867142857142856,-0.5786675174137289
2012-06-07,11.41,27.31714285714286,-0.5823135655266185
2012-06-08,11.86,26.737142857142857,-0.5564223124599273
2012-06-11,11.28,27.177142857142858,-0.5849453322119429
2012-06-12,11.72,26.81714285714286,-0.5629661197528233
2012-06-13,11.36,27.147142857142857,-0.5815397568804925
2012-06-14,11.69,27.40714285714286,-0.5734688558769873
2012-06-15,11.95,27.607142857142858,-0.5671410090556275
2012-06-18,12.15,27.717142857142857,-0.5616431295742708
2012-06-19,12.26,27.747142857142858,-0.5581527055552695
2012-06-20,12.29,26.957142857142856,-0.5440911499735029
2012-06-21,11.5,26.667142857142856,-0.5687577007553437
2012-06-22,11.21,26.22714285714286,-0.5725802058935672
2012-06-25,10.77,26.617142857142856,-0.595373550880206
2012-06-26,11.16,27.097142857142856,-0.5881484605651623
2012-06-27,11.64,27.307142857142857,-0.5737379021710698
2012-06-28,11.85,27.647142857142857,-0.5713842815067431
2012-06-29,12.19,28.137679083094557,-0.5667730816034542
2012-07-02,12.45,27.967679083094556,-0.5548432902490801
2012-07-03,12.28,28.147679083094555,-0.5637295720280062
2012-07-05,12.46,28.127679083094556,-0.5570199744105878
2012-07-06,12.44,28.087679083094557,-0.5571011772386918
2012-07-09,12.4,27.647679083094555,-0.5514994237768731
2012-07-10,11.96,27.497679083094557,-0.5650542009797128
2012-07-11,11.81,27.737679083094555,-0.5742253717544122
2012-07-12,12.05,28.037679083094556,-0.5702212025364966
2012-07-13,12.35,27.797679083094557,-0.5557183042842315
2012-07-16,12.11,27.717679083094556,-0.5630947322935824
2012-07-17,12.03,28.187679083094554,-0.5732177890724269
2012-07-18,12.5,28.317679083094557,-0.5585796433627075
2012-07-19,12.63,28.117679083094554,-0.550816411174077
2012-07-20,12.43,27.937679083094554,-0.5550811517653393
2012-07-23,12.25,27.677679083094556,-0.55740508576522
2012-07-24,11.99,27.037679083094556,-0.556544777266152
2012-07-25,11.35,27.167679083094555,-0.5822241581518575
2012-07-26,11.48,27.377679083094556,-0.5806803065681054
2012-07-27,11.69,27.217679083094556,-0.5704997489201461
2012-07-30,11.53,26.257679083094555,-0.5608903603584925
2012-07-31,10.57,26.177679083094556,-0.5962208885498155
2012-08-01,10.49,26.227679083094557,-0.6000408588664833
2012-08-02,10.54,26.857679083094556,-0.60756102687092
2012-08-03,11.17,26.737679083094555,-0.58223748720724
2012-08-06,11.05,27.007679083094555,-0.5908571052698585
2012-08-07,11.32,27.177679083094556,-0.5834817253750919
2012-08-08,11.49,27.197679083094556,-0.5775374816029094
2012-08-09,11.51,27.087679083094557,-0.5750835660489126
2012-08-10,11.4,26.957679083094558,-0.577114930225983
2012-08-13,11.27,27.097679083094555,-0.5840972222956533
2012-08-14,11.41,27.277679083094554,-0.5817092808650501
2012-08-15,11.59,27.797679083094557,-0.5830587163282788
2012-08-16,12.11,27.897679083094555,-0.5659137104585011
2012-08-17,12.21,27.687679083094554,-0.5590096243402669
2012-08-20,12.0,27.677679083094556,-0.5664376350353175
2012-08-21,11.99,27.877679083094556,-0.5699068073686624
2012-08-22,12.19,27.927679083094556,-0.5635154656521757
2012-08-23,12.24,28.107679083094556,-0.5645318148177598
2012-08-24,12.42,27.857679083094556,-0.5541624281422252
2012-08-27,12.17,27.847679083094555,-0.5629797383226804
2012-08-28,12.16,27.887679083094557,-0.5639651487752754
2012-08-29,12.2,27.777679083094554,-0.5607984395130803
2012-08-30,12.09,28.127679083094556,-0.5701742769361161
2012-08-31,12.44,28.037679083094556,-0.5563113493405825
2012-09-04,12.35,27.517679083094556,-0.5511976150784024
2012-09-05,11.83,27.817679083094557,-0.5747308765529127
2012-09-06,12.13,28.117679083094554,-0.568598817699252
2012-09-07,12.43,28.147679083094555,-0.5584005358557098
2012-09-10,12.46,28.347679083094555,-0.5604578433572484
2012-09-11,12.66,28.647679083094555,-0.5580793835591775
2012-09-12,12.96,29.157679083094557,-0.5555201783013611
2012-09-13,13.47,29.567679083094557,-0.5444349905805921
2012-09-14,13.88,29.327679083094555,-0.526726954401213
2012-09-17,13.64,29.417679083094555,-0.5363332382044206
2012-09-18,13.73,29.657679083094557,-0.5370507597195506
2012-09-19,13.97,29.817679083094557,-0.5314860032845267
2012-09-20,14.13,29.967679083094556,-0.5284920143191518
2012-09-21,14.28,29.697679083094556,-0.5191543433396144
2012-09-24,14.01,29.347679083094555,-0.5226198310151782
2012-09-25,13.66,28.847679083094555,-0.5264783707329477
2012-09-26,13.16,29.137679083094557,-0.5483511242446444
2012-09-27,13.45,28.907679083094557,-0.5347257051893292
2012-09-28,13.22,16.81142857142857,-0.2136301835486063
2012-10-01,13.48,16.841428571428573,-0.19959284078378148
2012-10-02,13.51,17.31142857142857,-0.21959069153325628
2012-10-03,13.98,17.40142857142857,-0.19661768327723506
2012-10-04,14.07,17.361428571428572,-0.189582819057023
2012-10-05,14.03,17.01142857142857,-0.1752603291904602
2012-10-08,13.68,16.22142857142857,-0.15667107001321
2012-10-09,12.89,15.911428571428571,-0.18989046507451957
2012-10-10,12.58,15.901428571428571,-0.2088761117599497
2012-10-11,12.57,15.901428571428571,-0.20950498607492585
2012-10-12,12.57,16.321428571428573,-0.22984682713347926
2012-10-15,12.99,16.31142857142857,-0.2036258539148712
2012-10-16,12.98,16.481428571428573,-0.21244690994192605
2012-10-17,13.15,16.65142857142857,-0.21027796842827728
2012-10-18,13.32,16.55142857142857,-0.19523562920766435
2012-10-19,13.22,16.341428571428573,-0.19101320045458525
2012-10-22,13.01,16.55142857142857,-0.2139651303297082
2012-10-23,13.22,16.981428571428573,-0.22150248170270048
2012-10-24,13.65,16.431428571428572,-0.1692749087115285
2012-10-25,13.1,16.161428571428573,-0.189428091576063
2012-10-26,12.83,16.591428571428573,-0.2267091441363872
2012-10-31,13.26,17.501428571428573,-0.24234756346420705
2012-11-01,14.17,17.291428571428572,-0.18051883674818248
2012-11-02,13.96,17.53142857142857,-0.20371577574967392
2012-11-05,14.2,17.69142857142857,-0.19735142118863047
2012-11-06,14.36,17.64142857142857,-0.18600696412664985
2012-11-07,14.31,17.12142857142857,-0.16420525657071328
2012-11-08,13.79,16.771428571428572,-0.1777683134582625
2012-11-09,13.44,16.611428571428572,-0.19091847265221884
2012-11-12,13.28,16.92142857142857,-0.21519628535246937
2012-11-13,13.59,16.411428571428573,-0.17191852367688032
2012-11-14,13.08,15.991428571428571,-0.18206181883151684
2012-11-15,12.66,16.44142857142857,-0.22999391780345813
2012-11-16,13.11,16.90142857142857,-0.2243259234215198
2012-11-19,13.57,17.661428571428573,-0.23165898244762606
2012-11-20,14.33,17.911428571428573,-0.19995214547774776
2012-11-21,14.58,18.181428571428572,-0.19808281606034417
2012-11-23,14.85,18.15142857142857,-0.1818825751613411
2012-11-26,14.82,18.24142857142857,-0.18756363066802406
2012-11-27,14.91,18.161428571428573,-0.17902934004562265
2012-11-28,14.83,18.341428571428573,-0.1914479320819379
2012-11-29,15.01,18.231428571428573,-0.17669644256386152
2012-11-30,14.9,17.97142857142857,-0.170906200317965
2012-12-03,14.64,17.90142857142857,-0.18218817333014126
2012-12-04,14.57,17.571428571428573,-0.17081300813008138
2012-12-05,14.24,17.201428571428572,-0.17216178058300802
2012-12-06,13.87,17.38142857142857,-0.20202186241472841
2012-12-07,14.05,17.28142857142857,-0.18698850954782165
2012-12-10,13.95,17.14142857142857,-0.18618218184848734
2012-12-11,13.81,17.62142857142857,-0.21629509525739754
2012-12-12,14.29,17.53142857142857,-0.18489243807040412
2012-12-13,14.2,17.501428571428573,-0.18863766223165468
2012-12-14,14.17,17.731428571428573,-0.20085401224621346
2012-12-17,14.4,18.001428571428573,-0.20006348702483934
2012-12-18,14.67,17.701428571428572,-0.17125332902913404
2012-12-19,14.37,17.96142857142857,-0.19995227869243615
2012-12-20,14.63,17.63142857142857,-0.1702317290552584
2012-12-21,14.3,17.821428571428573,-0.19759519038076157
2012-12-24,14.49,17.611428571428572,-0.1772388059701493
2012-12-26,14.28,17.64142857142857,-0.19054174427079107
2012-12-27,14.31,17.42142857142857,-0.1785977859778597
2012-12-28,14.09,17.97142857142857,-0.21597774244833068
2012-12-31,14.64,18.87106017191977,-0.2242089280291526
2013-01-02,15.0,19.071060171919772,-0.2134679527630038
2013-01-03,15.2,19.22106017191977,-0.20920074834343305
2013-01-04,15.35,19.03106017191977,-0.19342381026944333
2013-01-07,15.16,19.01106017191977,-0.2025694588883563
2013-01-08,15.14,19.19106017191977,-0.21109100464638497
2013-01-09,15.32,19.22106017191977,-0.20295759635667054
2013-01-10,15.35,19.41106017191977,-0.2092137233078356
2013-01-11,15.54,19.25106017191977,-0.19277172990882063
2013-01-14,15.38,19.211060171919772,-0.1994195082226392
2013-01-15,15.34,19.13106017191977,-0.19816257634713952
2013-01-16,15.26,19.25106017191977,-0.20731638342397696
2013-01-17,15.38,19.49106017191977,-0.21092029554361846
2013-01-18,15.62,19.34106017191977,-0.1923917375182037
2013-01-22,15.47,19.34106017191977,-0.20014725860477656
2013-01-23,15.47,19.45106017191977,-0.20467060081727406
2013-01-24,15.58,20.00106017191977,-0.22104129150747032
2013-01-25,16.13,19.801060171919772,-0.1853971524780157
2013-01-28,15.93,19.93106017191977,-0.2007449747985176
2013-01-29,16.06,19.88106017191977,-0.1921959965352693
2013-01-30,16.01,20.03106017191977,-0.2007412557003163
2013-01-31,16.16,20.17106017191977,-0.1988522238163558
2013-02-01,16.3,19.92106017191977,-0.18177045501945355
2013-02-04,16.05,20.01106017191977,-0.1979435441145727
2013-02-05,16.14,19.93106017191977,-0.19020865619887461
2013-02-06,16.06,19.56106017191977,-0.17898110537718204
2013-02-07,15.69,19.50106017191977,-0.19542835816728799
2013-02-08,15.63,19.50106017191977,-0.19850511396779547
2013-02-11,15.63,21.45106017191977,-0.2713646843217452
2013-02-12,17.58,21.76106017191977,-0.1921349483383611
2013-02-13,17.89,21.54106017191977,-0.16949305850225393
2013-02-14,17.67,21.44106017191977,-0.17588030357092732
2013-02-15,17.57,21.43106017191977,-0.18016188377739506
2013-02-19,17.56,20.33106017191977,-0.13629688508556081
2013-02-20,16.46,20.25106017191977,-0.18720304713609393
2013-02-21,16.38,20.50106017191977,-0.20101692972758423
2013-02-22,16.63,19.70106017191977,-0.15588299031221686
2013-02-25,15.83,20.321060171919772,-0.22100521005915075
2013-02-26,16.45,20.74106017191977,-0.20688721484590322
2013-02-27,16.87,20.79106017191977,-0.18859356567182273
2013-02-28,16.92,20.76106017191977,-0.18501271804582353
2013-03-01,16.89,21.01106017191977,-0.1961376597944049
2013-03-04,17.14,21.461060171919772,-0.20134420840837874
2013-03-05,17.59,21.35106017191977,-0.1761533217383835
2013-03-06,17.48,21.41106017191977,-0.18359951073675873
2013-03-07,17.54,21.391060171919772,-0.18003129068727008
2013-03-08,17.52,21.31106017191977,-0.1778916741512001
2013-03-11,17.44,21.06106017191977,-0.17193152397653966
2013-03-12,17.19,21.61106017191977,-0.20457396059006183
2013-03-13,17.74,21.68106017191977,-0.18177432933026205
2013-03-14,17.81,21.41106017191977,-0.1681869156877388
2013-03-15,17.54,21.641060171919772,-0.18950366291393983
2013-03-18,17.77,21.801060171919772,-0.18490202495344077
2013-03-19,17.93,22.27106017191977,-0.19491933201245404
2013-03-20,18.4,21.92106017191977,-0.16062453842584423
2013-03-21,18.05,21.97106017191977,-0.17846476871112038
2013-03-22,18.1,21.93106017191977,-0.17468650133134045
2013-03-25,18.06,22.01106017191977,-0.17950340151994437
2013-03-26,18.14,21.88106017191977,-0.17097252795459694
2013-03-27,18.01,21.66106017191977,-0.16855408474663702
2013-03-28,17.79,20.41181818181818,-0.12844608738253238
2013-04-01,17.48,20.19181818181818,-0.13430282292557738
2013-04-02,17.26,19.80181818181818,-0.12836286842346878
2013-04-03,16.87,19.831818181818182,-0.1493467797387118
2013-04-04,16.9,19.87181818181818,-0.14954938469280388
2013-04-05,16.94,20.151818181818182,-0.1593810619389182
2013-04-08,17.22,20.14181818181818,-0.1450622856111211
2013-04-09,17.21,20.361818181818183,-0.15479060630413433
2013-04-10,17.43,20.651818181818182,-0.15600651494475504
2013-04-11,17.72,20.60181818181818,-0.13988174035830914
2013-04-12,17.67,19.32181818181818,-0.08548979015714675
2013-04-15,16.39,19.921818181818182,-0.17728392808250426
2013-04-16,16.99,19.631818181818183,-0.1345681870803428
2013-04-17,16.7,19.44181818181818,-0.14102683998877774
2013-04-18,16.51,19.861818181818183,-0.1687568656169901
2013-04-19,16.93,19.811818181818182,-0.145459551232047
2013-04-22,16.88,20.53181818181818,-0.17786141244188625
2013-04-23,17.6,20.78181818181818,-0.15310586176727903
2013-04-24,17.85,20.811818181818182,-0.1423142445288953
2013-04-25,17.88,21.05181818181818,-0.15066718486850628
2013-04-26,18.12,20.87181818181818,-0.13184372141643796
2013-04-29,17.94,20.01181818181818,-0.1035297324308363
2013-04-30,17.08,20.60181818181818,-0.1709469596681671
2013-05-01,17.67,21.35181818181818,-0.1724358155575424
2013-05-02,18.42,21.91181818181818,-0.15935775629589666
2013-05-03,18.98,21.901818181818182,-0.13340527976091654
2013-05-06,18.97,21.89181818181818,-0.13346621818030813
2013-05-07,18.96,21.73181818181818,-0.12754653838109176
2013-05-08,18.8,21.50181818181818,-0.12565533570099774
2013-05-09,18.57,21.881818181818183,-0.15135022850020774
2013-05-10,18.95,21.76181818181818,-0.12920878937254576
2013-05-13,18.83,22.41181818181818,-0.15981827769439827
2013-05-14,19.48,22.791818181818183,-0.1453073271907782
2013-05-15,19.86,22.451818181818183,-0.11543912216058638
2013-05-16,19.52,22.91181818181818,-0.14803793199222315
2013-05-17,19.98,22.46181818181818,-0.1104905293831957
2013-05-20,19.53,22.311818181818182,-0.1246791345801247
2013-05-21,19.38,22.131818181818183,-0.1243376463339495
2013-05-22,19.2,22.41181818181818,-0.14330913073459617
2013-05-23,19.48,22.39181818181818,-0.13003938126750836
2013-05-24,19.46,22.331818181818182,-0.12859759820883365
2013-05-28,19.4,21.671818181818182,-0.10482822266034653
2013-05-29,18.74,21.681818181818183,-0.13568134171907775
2013-05-30,18.75,21.401818181818182,-0.12390621017755499
2013-05-31,18.47,21.151818181818182,-0.12678901448403324
2013-06-03,18.22,20.521818181818183,-0.11216443696287781
2013-06-04,17.59,20.25181818181818,-0.13143601023477125
2013-06-05,17.32,20.651818181818182,-0.16133292248096143
2013-06-06,17.72,20.69181818181818,-0.1436228636703133
2013-06-07,17.76,20.57181818181818,-0.1366830173670952
2013-06-10,17.64,20.111818181818183,-0.12290376531211866
2013-06-11,17.18,20.401818181818182,-0.157918189109705
2013-06-12,17.47,21.331818181818182,-0.1810355849137013
2013-06-13,18.4,21.201818181818183,-0.13214990138067073
2013-06-14,18.27,21.431818181818183,-0.14752916224814427
2013-06-17,18.5,21.87181818181818,-0.1541626834033002
2013-06-18,18.94,21.30181818181818,-0.11087401843632627
2013-06-19,18.37,20.171818181818182,-0.08932353869034204
2013-06-20,17.24,19.681818181818183,-0.12406466512702097
2013-06-21,16.75,19.561818181818182,-0.143740124546891
2013-06-24,16.63,19.681818181818183,-0.15505773672055434
2013-06-25,16.75,19.82181818181818,-0.15497156485048613
2013-06-26,16.89,20.521818181818183,-0.17697350934703648
2013-06-27,17.59,20.061818181818182,-0.12321007794090999
2013-06-28,17.13,21.224431818181817,-0.1929112568598581
2013-07-01,17.75,20.83443181818182,-0.1480449212677878
2013-07-02,17.36,21.01443181818182,-0.1739010528478806
2013-07-03,17.54,20.864431818181817,-0.15933488374626237
2013-07-05,17.39,20.44443181818182,-0.14940164859291538
2013-07-08,16.97,21.044431818181817,-0.19361092061709262
2013-07-09,17.57,20.96443181818182,-0.16191384758817695
2013-07-10,17.49,21.74443181818182,-0.19565615021609517
2013-07-11,18.27,21.704431818181817,-0.15823643055722802
2013-07-12,18.23,21.40443181818182,-0.148307221847642
2013-07-15,17.93,21.55443181818182,-0.1681525102937067
2013-07-16,18.08,21.53443181818182,-0.1604143470024222
2013-07-17,18.06,21.46443181818182,-0.15860805666880207
2013-07-18,17.99,21.83443181818182,-0.17607198805056667
2013-07-19,18.36,21.844431818181818,-0.15951121307177307
2013-07-22,18.37,22.03443181818182,-0.1663048018854788
2013-07-23,18.56,21.55443181818182,-0.1389241824345342
2013-07-24,18.08,21.05443181818182,-0.14127343087991628
2013-07-25,17.58,20.90443181818182,-0.15903000125027877
2013-07-26,17.43,20.824431818181818,-0.16300237374150772
2013-07-29,17.35,21.754431818181818,-0.20246135844838298
2013-07-30,18.28,21.504431818181818,-0.14994266509546117
2013-07-31,18.03,21.90443181818182,-0.17687890059608113
2013-08-01,18.43,22.414431818181818,-0.1777618924495683
2013-08-02,18.94,22.204431818181817,-0.14701712905388453
2013-08-05,18.73,21.69443181818182,-0.1366448240279502
2013-08-06,18.22,21.19443181818182,-0.1403402480282665
2013-08-07,17.72,21.30443181818182,-0.16824817712917184
2013-08-08,17.83,20.96443181818182,-0.14951188972664753
2013-08-09,17.49,20.954431818181817,-0.16533169919576574
2013-08-12,17.48,20.37443181818182,-0.1420619649181516
2013-08-13,16.9,20.224431818181817,-0.16437701924427583
2013-08-14,16.75,20.24443181818182,-0.17261199768735513
2013-08-15,16.77,20.184431818181817,-0.16916165136271766
2013-08-16,16.71,19.824431818181818,-0.15710068499039864
2013-08-19,16.35,20.224431818181817,-0.1915718499789295
2013-08-20,16.75,20.434431818181817,-0.1803050777709192
2013-08-21,16.96,20.574431818181818,-0.1756758995885228
2013-08-22,17.1,20.474431818181817,-0.16481198834466482
2013-08-23,17.0,20.384431818181817,-0.16603022582964932
2013-08-26,16.91,19.914431818181818,-0.150867061918321
2013-08-27,16.44,19.74443181818182,-0.16736018785503393
2013-08-28,16.27,20.204431818181817,-0.19473112897147904
2013-08-29,16.73,20.10443181818182,-0.1678451720844002
2013-08-30,16.63,20.24443181818182,-0.17853955352481898
2013-09-03,16.77,20.224431818181817,-0.17080488832701213
2013-09-04,16.75,20.364431818181817,-0.17748748653791424
2013-09-05,16.89,20.724431818181817,-0.18501987662782715
