date,MCHP,dcf,Deviation
2011-12-08,34.65,38.14589777797542,-0.0916454450311529
2011-12-09,34.81,38.00589777797542,-0.08408952201696063
2011-12-12,34.67,37.315897777975415,-0.07090537640868644
2011-12-13,33.98,37.02589777797542,-0.08226398172003968
2011-12-14,33.69,37.135897777975416,-0.09279155706905018
2011-12-15,33.8,37.815897777975415,-0.10619601844582782
2011-12-16,34.48,37.34589777797542,-0.0767392926262862
2011-12-19,34.01,39.03589777797543,-0.12875066449249462
2011-12-20,35.7,38.78589777797543,-0.07956236557009011
2011-12-21,35.45,39.625897777975425,-0.10538304523402975
2011-12-22,36.29,39.93589777797542,-0.09129374775158117
2011-12-23,36.6,40.055897777975424,-0.08627687730608391
2011-12-27,36.72,39.625897777975425,-0.0733332981944591
2011-12-28,36.29,40.17589777797543,-0.09672211432461608
2011-12-29,36.84,39.96589777797543,-0.07821412633693059
2011-12-30,36.63,38.748489584875124,-0.05467283002695522
2012-01-03,35.76,38.808489584875126,-0.07855213169809161
2012-01-04,35.82,39.10848958487512,-0.08408633572355906
2012-01-05,36.12,38.60848958487512,-0.0644544661454457
2012-01-06,35.62,38.96848958487512,-0.08592813374462371
2012-01-09,35.98,38.97848958487513,-0.0769267772253196
2012-01-10,35.99,38.78848958487512,-0.07214742349664327
2012-01-11,35.8,38.738489584875126,-0.0758545213394799
2012-01-12,35.75,38.598489584875125,-0.0737979546741464
2012-01-13,35.61,39.15848958487513,-0.09061865313226292
2012-01-17,36.17,41.208489584875124,-0.12226824219066779
2012-01-18,38.22,40.868489584875135,-0.06480517415195364
2012-01-19,37.88,40.35848958487512,-0.06141185188961995
2012-01-20,37.37,40.15848958487513,-0.06943711314096224
2012-01-23,37.17,40.29848958487513,-0.07763292413940281
2012-01-24,37.31,39.778489584875125,-0.062055890272256886
2012-01-25,36.79,40.118489584875135,-0.08296647304812776
2012-01-26,37.13,39.778489584875125,-0.06658094896298306
2012-01-27,36.79,39.85848958487512,-0.07698459266352897
2012-01-30,36.87,39.888489584875124,-0.07567319836596853
2012-01-31,36.9,40.54848958487513,-0.089978433777125
2012-02-01,37.56,40.67848958487513,-0.07666188240269933
2012-02-02,37.69,41.40848958487513,-0.08980017436408372
2012-02-03,38.42,41.00848958487513,-0.06312082232430771
2012-02-06,38.02,40.28848958487512,-0.05630614620327545
2012-02-07,37.3,40.26848958487513,-0.07371743056362601
2012-02-08,37.28,40.318489584875124,-0.0753621878239944
2012-02-09,37.33,39.67848958487513,-0.059187978409600106
2012-02-10,36.69,39.638489584875124,-0.07438450898997384
2012-02-13,36.65,39.92848958487513,-0.08210903089399657
2012-02-14,36.94,39.68848958487513,-0.06925155413126505
2012-02-15,36.7,40.118489584875135,-0.08520982769410934
2012-02-16,37.13,40.15848958487513,-0.07541343352753349
2012-02-17,37.17,39.618489584875135,-0.06180168932562935
2012-02-21,36.63,39.28848958487512,-0.06766586379280304
2012-02-22,36.3,39.308489584875126,-0.07653536466668809
2012-02-23,36.32,39.35848958487512,-0.07720036050475798
2012-02-24,36.37,39.32848958487513,-0.07522510058491805
2012-02-27,36.34,39.748489584875124,-0.08575142402825042
2012-02-28,36.76,39.058489584875126,-0.05884737503431747
2012-02-29,36.07,39.128489584875126,-0.07816528614632157
2012-03-01,36.14,38.68848958487513,-0.0658720361590811
2012-03-02,35.7,38.15848958487513,-0.0644283778425443
2012-03-05,35.17,38.318489584875124,-0.08216632803078638
2012-03-06,35.33,38.65848958487513,-0.08609983526561205
2012-03-07,35.67,38.83848958487513,-0.08158117420995259
2012-03-08,35.85,39.118489584875135,-0.08355357324785029
2012-03-09,36.13,38.848489584875125,-0.06997671245199477
2012-03-12,35.86,39.57848958487513,-0.09395228630190444
2012-03-13,36.59,39.528489584875125,-0.07433852433358556
2012-03-14,36.54,39.878489584875126,-0.08371655044180337
2012-03-15,36.89,39.46848958487512,-0.0653303334380253
2012-03-16,36.48,39.72848958487513,-0.08176725616349256
2012-03-19,36.74,39.57848958487513,-0.07171798657925166
2012-03-20,36.59,39.79848958487513,-0.08061837568063057
2012-03-21,36.81,39.68848958487513,-0.07252706300952527
2012-03-22,36.7,39.558489584875126,-0.07225982626920224
2012-03-23,36.57,39.958489584875124,-0.08480024195303215
2012-03-26,36.97,39.90848958487513,-0.07363068899477432
2012-03-27,36.92,39.58848958487513,-0.0674056932420738
2012-03-28,36.6,39.72848958487513,-0.07874675371666184
2012-03-29,36.74,40.18848958487513,-0.085807892272044
2012-03-30,37.2,40.44381153602367,-0.08020538650602627
2012-04-02,37.32,39.83381153602367,-0.06310748178718228
2012-04-03,36.71,39.273811536023665,-0.06528043588720756
2012-04-04,36.15,39.26381153602367,-0.07930487169252065
2012-04-05,36.14,38.563811536023664,-0.0628519702664635
2012-04-09,35.44,38.19381153602367,-0.07210098770651174
2012-04-10,35.07,38.673811536023656,-0.09318480369246251
2012-04-11,35.55,39.303811536023666,-0.09550757011398592
2012-04-12,36.18,38.93381153602366,-0.07073059192973408
2012-04-13,35.81,38.82381153602367,-0.07762791484878362
2012-04-16,35.7,39.50381153602367,-0.09628973479065317
2012-04-17,36.38,39.343811536023665,-0.07533107292642349
2012-04-18,36.22,38.883811536023664,-0.06850695522880501
2012-04-19,35.76,38.40381153602366,-0.068842425537468
2012-04-20,35.28,37.82381153602367,-0.06725423569755584
2012-04-23,34.7,37.69381153602367,-0.07942448412685732
2012-04-24,34.57,38.033811536023656,-0.09107190145123667
2012-04-25,34.91,38.483811536023666,-0.09286532163474293
2012-04-26,35.36,38.533811536023656,-0.0823643291309657
2012-04-27,35.41,38.49381153602366,-0.0801118780648089
2012-04-30,35.37,38.353811536023656,-0.07779700156322467
2012-05-01,35.23,38.04381153602366,-0.07396239815138572
2012-05-02,34.92,37.813811536023664,-0.07652789862949538
2012-05-03,34.69,36.913811536023665,-0.06024334641936069
2012-05-04,33.79,36.58381153602367,-0.07636742643047545
2012-05-07,33.46,35.82381153602367,-0.06598436723146195
2012-05-08,32.7,35.123811536023666,-0.06900764552667515
2012-05-09,32.0,35.053811536023666,-0.08711781692799259
2012-05-10,31.93,35.023811536023665,-0.08833451872711029
2012-05-11,31.9,34.82381153602366,-0.08396012403751707
2012-05-14,31.7,34.46381153602366,-0.08019459870637813
2012-05-15,31.34,34.453811536023665,-0.09037640241248712
2012-05-16,31.33,34.11381153602366,-0.08160364997866043
2012-05-17,30.99,33.61381153602366,-0.0780575429005349
2012-05-18,30.49,34.01381153602367,-0.10359943143365857
2012-05-21,30.89,34.07381153602366,-0.0934386671904216
2012-05-22,30.95,34.313811536023664,-0.09803083322563089
2012-05-23,31.19,33.983811536023666,-0.08221007031722016
2012-05-24,30.86,34.053811536023666,-0.0937871971437062
2012-05-25,30.93,34.47381153602366,-0.10279720686877136
2012-05-29,31.35,34.42381153602366,-0.08929317814812554
2012-05-30,31.3,34.14381153602366,-0.0832892230858081
2012-05-31,31.02,33.523811536023665,-0.07468755554042972
2012-06-01,30.4,33.633811536023664,-0.09614763799696258
2012-06-04,30.51,33.913811536023665,-0.10036652861646334
2012-06-05,30.79,34.82381153602366,-0.11583486580298274
2012-06-06,31.7,34.86381153602366,-0.09074772368920703
2012-06-07,31.74,35.133811536023664,-0.09659673652384393
2012-06-08,32.01,34.703811536023665,-0.07762293007001275
2012-06-11,31.58,35.383811536023664,-0.10750146383046011
2012-06-12,32.26,34.983811536023666,-0.07785919876737546
2012-06-13,31.86,34.953811536023665,-0.08851142121754474
2012-06-14,31.83,35.603811536023656,-0.10599459364639496
2012-06-15,32.48,35.983811536023666,-0.09737188436850208
2012-06-18,32.86,36.173811536023656,-0.0916080278884519
2012-06-19,33.05,36.36381153602366,-0.09112937824850542
2012-06-20,33.24,35.64381153602367,-0.06743980041512221
2012-06-21,32.52,36.32381153602367,-0.10471950423625798
2012-06-22,33.2,35.24381153602366,-0.05799064990273872
2012-06-25,32.12,35.49381153602366,-0.09505351468380574
2012-06-26,32.37,35.61381153602366,-0.09108296461732335
2012-06-27,32.49,35.36381153602366,-0.08126419102466442
2012-06-28,32.24,36.203811536023665,-0.10948602834482146
2012-06-29,33.08,36.638414334806086,-0.09712249832345043
2012-07-02,32.81,36.888414334806086,-0.11056084703965963
2012-07-03,33.06,36.928414334806085,-0.1047544121373224
2012-07-05,33.1,36.028414334806094,-0.08128068883611761
2012-07-06,32.2,35.59841433480609,-0.09546532895661342
2012-07-09,31.77,35.248414334806085,-0.09868285993708725
2012-07-10,31.42,35.218414334806084,-0.10785307648141729
2012-07-11,31.39,34.858414334806085,-0.09950006048734339
2012-07-12,31.03,35.458414334806086,-0.12489036573920176
2012-07-13,31.63,35.37841433480609,-0.10595201637169793
2012-07-16,31.55,35.43841433480609,-0.10972314669810312
2012-07-17,31.61,36.398414334806084,-0.13155557521710914
2012-07-18,32.57,36.648414334806084,-0.11128487845469193
2012-07-19,32.82,36.218414334806084,-0.09383111870638106
2012-07-20,32.39,35.62841433480609,-0.09089414713700628
2012-07-23,31.8,35.29841433480609,-0.09910967392539416
2012-07-24,31.47,35.748414334806085,-0.11968123382301887
2012-07-25,31.92,36.29841433480609,-0.12062274385930083
2012-07-26,32.47,36.72841433480609,-0.11594332104804639
2012-07-27,32.9,37.18841433480609,-0.11531586951241413
2012-07-30,33.36,37.20841433480609,-0.103428603545896
2012-07-31,33.38,37.418414334806094,-0.10792585433128876
2012-08-01,33.59,37.22841433480609,-0.09773218655204474
2012-08-02,33.4,38.528414334806094,-0.13310732931391756
2012-08-03,34.7,38.468414334806084,-0.09796125990554372
2012-08-06,34.64,38.718414334806084,-0.1053352624293753
2012-08-07,34.89,38.75841433480609,-0.0998083745477727
2012-08-08,34.93,38.68841433480609,-0.09714573211197308
2012-08-09,34.86,38.888414334806086,-0.1035890612593211
2012-08-10,35.06,38.82841433480609,-0.09705300613906487
2012-08-13,35.0,39.07841433480609,-0.10436488798813814
2012-08-14,35.25,39.178414334806085,-0.10026986547324568
2012-08-15,35.35,39.43841433480609,-0.1036657888955208
2012-08-16,35.61,39.55841433480608,-0.09981224983863946
2012-08-17,35.73,38.898414334806084,-0.08145356022831518
2012-08-20,35.07,38.848414334806094,-0.09726045192585475
2012-08-21,35.02,38.72841433480609,-0.09575435500010265
2012-08-22,34.9,38.348414334806094,-0.08992325744421248
2012-08-23,34.52,38.55841433480608,-0.10473496912347513
2012-08-24,34.73,38.37841433480608,-0.09506422810953064
2012-08-27,34.55,38.58841433480609,-0.10465354444905273
2012-08-28,34.76,38.568414334806086,-0.09874438450452916
2012-08-29,34.74,38.26841433480609,-0.09220173859142378
2012-08-30,34.44,38.57841433480609,-0.10727279506333531
2012-08-31,34.75,38.248414334806085,-0.09146560440866502
2012-09-04,34.42,37.90841433480609,-0.09202216436690036
2012-09-05,34.08,38.75841433480609,-0.12070706232697326
2012-09-06,34.93,38.498414334806085,-0.09268990415482936
2012-09-07,34.67,37.968414334806084,-0.0868725858741588
2012-09-10,34.14,37.898414334806084,-0.09917075425908617
2012-09-11,34.07,37.638414334806086,-0.09480777545684749
2012-09-12,33.81,38.178414334806085,-0.114421052076632
2012-09-13,34.35,38.178414334806085,-0.10027693400864568
2012-09-14,34.35,38.01841433480609,-0.09649046124071592
2012-09-17,34.19,38.148414334806084,-0.10376353523020443
2012-09-18,34.32,38.038414334806085,-0.09775418875448871
2012-09-19,34.21,38.05841433480608,-0.10111861994435578
2012-09-20,34.23,37.898414334806084,-0.09679598471846873
2012-09-21,34.07,37.57841433480609,-0.09336249006005837
2012-09-24,33.75,36.76841433480609,-0.08209258923490659
2012-09-25,32.94,36.54841433480609,-0.09872970963256533
2012-09-26,32.72,36.748414334806085,-0.10962144646852401
2012-09-27,32.92,36.568414334806086,-0.09976955252701503
2012-09-28,32.74,35.03429801541341,-0.06548719812807524
2012-10-01,32.9,35.504298015413404,-0.07335162673214402
2012-10-02,33.37,35.364298015413404,-0.05639297617456451
2012-10-03,33.23,35.2942980154134,-0.05848814487008369
2012-10-04,33.16,35.384298015413414,-0.06286115989766172
2012-10-05,33.25,35.12429801541341,-0.05336186404610621
2012-10-08,32.99,34.59429801541341,-0.04637463707743439
2012-10-09,32.46,34.184298015413404,-0.05044122932218564
2012-10-10,32.05,34.184298015413404,-0.06243504004239231
2012-10-11,32.05,33.84429801541341,-0.0530162574090397
2012-10-12,31.71,34.33429801541342,-0.07643371692746748
2012-10-15,32.2,34.76429801541342,-0.07376239883447333
2012-10-16,32.63,34.65429801541342,-0.05841405341735839
2012-10-17,32.52,33.85429801541341,-0.03941295769316855
2012-10-18,31.72,33.48429801541341,-0.052690309189139084
2012-10-19,31.35,33.42429801541341,-0.06205958355376262
2012-10-22,31.29,33.77429801541341,-0.07355587418218612
2012-10-23,31.64,33.64429801541341,-0.059573185759298264
2012-10-24,31.51,33.54429801541341,-0.06064512110161502
2012-10-25,31.41,33.86429801541341,-0.07247449849089838
2012-10-26,31.73,33.47429801541341,-0.05210857639524624
2012-10-31,31.34,34.634298015413414,-0.09511663882857802
2012-11-01,32.5,34.27429801541341,-0.05176759607492154
2012-11-02,32.14,34.52429801541341,-0.0690614480951629
2012-11-05,32.39,35.28429801541341,-0.08202793248569329
2012-11-06,33.15,34.24429801541341,-0.031955627033758094
2012-11-07,32.11,34.04429801541341,-0.056817092088010335
2012-11-08,31.91,32.75429801541341,-0.025776709212821602
2012-11-09,30.62,32.48429801541341,-0.05739074350718065
2012-11-12,30.35,32.26429801541341,-0.05933177329625772
2012-11-13,30.13,32.04429801541341,-0.059739115348778404
2012-11-14,29.91,31.74429801541341,-0.057783543190111475
2012-11-15,29.61,31.50429801541341,-0.06012824073993428
2012-11-16,29.37,32.07429801541341,-0.08431355268052476
2012-11-19,29.94,31.75429801541341,-0.057135510113709875
2012-11-20,29.62,31.54429801541341,-0.06100303815520458
2012-11-21,29.41,32.12429801541341,-0.08449361334249461
2012-11-23,29.99,31.83429801541341,-0.05793430766151797
2012-11-26,29.7,31.874298015413412,-0.06821477336887516
2012-11-27,29.74,32.39429801541341,-0.08193719814982503
2012-11-28,30.26,32.30429801541341,-0.06328253950721996
2012-11-29,30.17,32.55429801541341,-0.07324065210328046
2012-11-30,30.42,32.04429801541341,-0.05068914334251029
2012-12-03,29.91,31.95429801541341,-0.06397568222050531
2012-12-04,29.82,32.064298015413414,-0.06999367378429966
2012-12-05,29.93,32.64429801541341,-0.08314769134051592
2012-12-06,30.51,32.98429801541341,-0.0750144209301401
2012-12-07,30.85,33.12429801541341,-0.06865950832694268
2012-12-10,30.99,33.60429801541341,-0.07779653704458589
2012-12-11,31.47,33.83429801541341,-0.06987873708319114
2012-12-12,31.7,33.884298015413414,-0.06446342829412643
2012-12-13,31.75,33.77429801541341,-0.059936050025069076
2012-12-14,31.64,33.99429801541341,-0.06925567382935649
2012-12-17,31.86,34.454298015413414,-0.07529678922068983
2012-12-18,32.32,34.59429801541341,-0.06574199061360053
2012-12-19,32.46,34.76429801541342,-0.06628346168220511
2012-12-20,32.63,34.72429801541342,-0.06031217721043047
2012-12-21,32.59,34.69429801541341,-0.0606525606737609
2012-12-24,32.56,34.69429801541341,-0.061517256076638716
2012-12-26,32.56,34.454298015413414,-0.05498002062227425
2012-12-27,32.32,34.24429801541341,-0.05619323878525073
2012-12-28,32.11,34.72429801541342,-0.07528728195608114
2012-12-31,32.59,36.024681867291115,-0.09534246214703301
2013-01-02,33.75,35.67468186729112,-0.053950918874368314
2013-01-03,33.4,35.484681867291116,-0.058748782787108045
2013-01-04,33.21,35.444681867291116,-0.06304702848393495
2013-01-07,33.17,34.85468186729112,-0.04833444969331602
2013-01-08,32.58,35.21468186729112,-0.07481771032946127
2013-01-09,32.94,35.82468186729111,-0.08052219076158507
2013-01-10,33.55,35.864681867291125,-0.06453931128836077
2013-01-11,33.59,35.38468186729112,-0.050719174868436134
2013-01-14,33.11,35.294681867291125,-0.061898330051693984
2013-01-15,33.02,35.63468186729112,-0.07337463758000096
2013-01-16,33.36,35.88468186729112,-0.07035542008224871
2013-01-17,33.61,35.804681867291116,-0.061295946586695904
2013-01-18,33.53,35.50468186729111,-0.05561750629598794
2013-01-22,33.23,35.42468186729112,-0.06195346723261763
2013-01-23,33.15,35.51468186729112,-0.06658321975478487
2013-01-24,33.24,35.57468186729111,-0.06562762461237126
2013-01-25,33.3,35.99468186729112,-0.07486333334535789
2013-01-28,33.72,35.85468186729112,-0.0595370466594074
2013-01-29,33.58,36.044681867291125,-0.06837851631942715
2013-01-30,33.77,35.724681867291125,-0.054715165121758336
2013-01-31,33.45,36.794681867291125,-0.09090123076357948
2013-02-01,34.52,36.274681867291115,-0.048372081489522545
2013-02-04,34.0,36.49468186729112,-0.06835740824821424
2013-02-05,34.22,36.724681867291125,-0.06820159467526721
2013-02-06,34.45,36.21468186729112,-0.048728354808080354
2013-02-07,33.94,38.664681867291115,-0.12219632075359255
2013-02-08,36.39,38.71468186729112,-0.060046518663380066
2013-02-11,36.44,38.89468186729112,-0.06311098971490525
2013-02-12,36.62,39.04468186729112,-0.062100182440527174
2013-02-13,36.77,39.594681867291115,-0.07133993087148816
2013-02-14,37.32,39.35468186729112,-0.05170113874004423
2013-02-15,37.08,39.42468186729112,-0.05947243595227081
2013-02-19,37.15,38.72468186729112,-0.040663519785327895
2013-02-20,36.45,38.414681867291115,-0.051144035868327165
2013-02-21,36.14,39.14468186729112,-0.07675836726627738
2013-02-22,36.87,38.38468186729112,-0.03946058150300402
2013-02-25,36.11,38.71468186729112,-0.06727891698089195
2013-02-26,36.44,39.00468186729112,-0.0657531799904727
2013-02-27,36.73,38.74468186729112,-0.05199892656731164
2013-02-28,36.47,38.734681867291116,-0.05846651522917223
2013-03-01,36.46,38.61468186729112,-0.05579954988872404
2013-03-04,36.34,39.194681867291116,-0.0728333980859126
2013-03-05,36.92,39.054681867291116,-0.05465879544339447
2013-03-06,36.78,39.03468186729112,-0.057760989956483155
2013-03-07,36.76,39.124681867291116,-0.06043964460368001
2013-03-08,36.85,39.22468186729112,-0.06054050037487568
2013-03-11,36.95,39.10468186729112,-0.05510035536418434
2013-03-12,36.83,38.90468186729112,-0.05332730580777212
2013-03-13,36.63,39.01468186729112,-0.0611226787752015
2013-03-14,36.74,38.554681867291116,-0.04706774325197183
2013-03-15,36.28,38.294681867291125,-0.052609964858121416
2013-03-18,36.02,38.304681867291116,-0.05964497695625126
2013-03-19,36.03,38.63468186729112,-0.06741822997891167
