ADSK,dcf,Deviation
39.79,40.08327510917031,-0.007316645368212749
38.83,40.59327510917031,-0.04343761631521992
39.34,40.19327510917031,-0.021229300345709468
38.94,39.783275109170305,-0.021196724172563797
38.53,39.7932751091703,-0.03174594465282354
38.54,39.713275109170304,-0.029543650226404594
38.46,38.69327510917031,-0.006028828226924188
37.44,39.01327510917031,-0.040326660726838104
37.76,38.853275109170305,-0.028138557331355285
37.6,38.65327510917031,-0.0272493108590538
37.4,39.08327510917031,-0.043068936890996445
37.83,39.853275109170305,-0.050768101332398285
38.6,40.94327510917031,-0.05723223418063761
39.69,40.203275109170306,-0.012766997409453085
38.95,39.633275109170306,-0.017239935566470743
38.38,39.2932751091703,-0.02324252958382589
38.04,39.01327510917031,-0.024947280289768226
37.76,38.84327510917031,-0.027888356636399214
37.59,38.40327510917031,-0.02117723310989439
37.15,38.853275109170305,-0.04383864949311034
37.6,39.5032751091703,-0.048180185159596434
38.25,39.743275109170305,-0.03757302600423462
38.49,40.12327510917031,-0.04070642550306203
38.87,40.80327510917031,-0.04738039052006926
39.55,40.09327510917031,-0.013550280132790915
38.84,41.58327510917031,-0.06597063607828557
40.33,40.66327510917031,-0.008195973105352472
39.41,40.893275109170304,-0.036271859008858987
39.64,40.493275109170305,-0.02107202015321963
39.24,40.963275109170304,-0.042068782453982045
39.71,41.063275109170306,-0.032955849370818635
39.81,40.94327510917031,-0.02767915136609278
39.69,40.8632751091703,-0.02871221423235859
39.61,40.90327510917031,-0.03161788648264896
39.65,41.033275109170305,-0.0337110578058919
39.78,41.7932751091703,-0.04817222636683349
40.54,42.2932751091703,-0.0414551747209132
41.04,43.01327510917031,-0.04587595583368198
41.76,43.243275109170305,-0.034300711623383995
41.99,42.52327510917031,-0.012540781673124224
41.27,44.6987012987013,-0.07670695566273456
41.4,45.228701298701296,-0.08465202822021411
41.93,44.8287012987013,-0.06466172819477312
41.53,44.9987012987013,-0.0770844757424457
41.7,45.1987012987013,-0.07740712007585548
41.9,46.0087012987013,-0.08930270107009686
42.71,46.228701298701296,-0.07611508002281142
42.93,45.6387012987013,-0.059350972346322584
42.34,46.5687012987013,-0.09080565231092719
43.27,46.7187012987013,-0.07381843250846454
43.42,46.3787012987013,-0.06379439733867986
43.08,47.0987012987013,-0.08532509788782894
43.8,46.5987012987013,-0.06005964159304378
43.3,47.5987012987013,-0.09031131483452026
44.3,48.4287012987013,-0.08525319052509917
45.13,48.8287012987013,-0.075748508568252
45.53,48.8087012987013,-0.06717452444874905
45.51,48.0387012987013,-0.05263883557088711
44.74,48.2687012987013,-0.07310537063892875
44.97,48.1987012987013,-0.06698730902918126
44.9,48.3287012987013,-0.07094544663035329
45.03,48.7487012987013,-0.07628308446445453
45.45,48.1987012987013,-0.05702853447579015
44.9,48.3987012987013,-0.07228915662650603
45.1,48.088701298701295,-0.062149761128650116
44.79,47.8487012987013,-0.06392443714630813
44.55,46.9687012987013,-0.05149602249632945
43.67,47.478701298701296,-0.08021915500046495
44.18,48.1287012987013,-0.08204462601628215
44.83,49.088701298701295,-0.08675522444131079
45.79,50.338701298701295,-0.09036191203483923
47.04,48.588701298701295,-0.031873691975848106
45.29,48.298701298701296,-0.06229362731917176
45.0,48.798701298701296,-0.07784431137724546
45.5,49.798701298701296,-0.0863215543095579
46.5,49.9387012987013,-0.0688584446386219
46.64,50.4687012987013,-0.07586288531660357
47.17,49.9587012987013,-0.055820131953145724
46.66,50.2087012987013,-0.07067900995067355
46.91,50.4387012987013,-0.06996019341981263
47.14,51.0187012987013,-0.07602508883933579
47.72,51.0687012987013,-0.06557247812343447
47.77,50.3787012987013,-0.051781829055775
47.08,50.588701298701295,-0.06935741002687834
47.29,49.3987012987013,-0.04268738333727684
46.1,49.088701298701295,-0.06088369053634679
45.79,48.4987012987013,-0.05585100685518429
45.2,48.2587012987013,-0.06338134297832021
44.96,48.1987012987013,-0.06719478349904351
44.9,48.6787012987013,-0.07762535149642769
45.38,50.1987012987013,-0.09599254909062682
46.9,50.298701298701296,-0.06757035889491347
47.0,50.3287012987013,-0.06613922499103297
47.03,50.5987012987013,-0.07052950386283718
47.3,50.0687012987013,-0.055298045023850384
46.77,51.1987012987013,-0.08650026634198305
47.9,47.838701298701295,0.0012813621531229114
44.54,48.0187012987013,-0.07244471850794076
44.72,47.6387012987013,-0.06126744052909072
44.34,47.4687012987013,-0.06591082572522144
44.17,46.9287012987013,-0.0587849487063824
43.63,46.588701298701295,-0.06350684213607327
43.29,47.1287012987013,-0.08145145512013252
43.83,45.6687012987013,-0.04026173826742019
42.37,47.055217391304346,-0.09956849954262803
43.69,45.06521739130435,-0.030516160154365757
41.7,43.83521739130435,-0.04871009015978811
40.47,44.82521739130435,-0.09715998370482459
41.46,46.275217391304345,-0.10405607283455309
42.91,47.39521739130435,-0.09463438798631318
44.03,46.99521739130435,-0.06309615224490928
43.63,46.49521739130435,-0.06162391643834342
43.13,47.985217391304346,-0.10118152329521768
44.62,47.235217391304346,-0.05536583794331795
43.87,45.97521739130435,-0.045790265076648184
42.61,45.97521739130435,-0.07319633450914009
42.61,48.26521739130435,-0.11716962435816591
44.9,49.81521739130435,-0.09866899410866259
46.45,49.055217391304346,-0.053107855389224135
45.69,49.44521739130435,-0.07594702965073341
46.08,48.40521739130435,-0.04803650343117882
45.04,48.915217391304346,-0.07922314563797161
45.55,48.83521739130435,-0.06727148084507795
45.47,47.39521739130435,-0.04062049922483468
44.03,48.50521739130435,-0.09226259837579098
45.14,48.76521739130435,-0.07434022824536379
45.4,49.68521739130435,-0.08624733102313697
46.32,49.94521739130435,-0.07258387450598047
46.58,50.205217391304345,-0.07220798115560478
46.84,50.08521739130435,-0.06479391645543242
46.72,48.51521739130435,-0.037003181431195964
45.15,48.805217391304346,-0.07489398852581686
45.44,49.915217391304346,-0.08965637385131309
46.55,50.15521739130435,-0.07188120356805405
46.79,50.60521739130435,-0.07539177950374598
47.24,50.92521739130435,-0.0723652755959292
47.56,50.57521739130435,-0.05961847613971438
47.21,52.21521739130435,-0.09585744618843417
48.85,53.26521739130435,-0.08289119255570965
49.9,52.67521739130435,-0.05268544732693381
49.31,52.08521739130435,-0.05328224648569224
48.72,51.775217391304345,-0.05900926244720062
48.41,53.25521739130435,-0.09098108370684244
49.89,53.46521739130435,-0.06686996828494762
50.1,53.165217391304346,-0.0576545632973503
49.8,53.33521739130435,-0.06628298456847992
49.97,53.18521739130435,-0.06045321517911162
49.82,53.275217391304345,-0.06485599797605535
49.91,53.00521739130435,-0.058394579696830595
49.64,53.33521739130435,-0.06928287859396265
49.97,53.92521739130435,-0.07334634114877292
50.56,54.11521739130435,-0.0656971839472944
50.75,54.11521739130435,-0.062186156750893784
50.75,54.06521739130435,-0.061318858061922055
50.7,53.32521739130435,-0.04923031765703478
49.96,54.165217391304346,-0.07763685984909285
50.8,53.21521739130435,-0.04538584092487452
49.85,52.54521739130435,-0.051293296043159464
49.18,51.735217391304346,-0.0493902900219344
48.37,52.43521739130435,-0.07752837870332752
49.07,50.32521739130435,-0.024942115630507633
46.96,50.85521739130435,-0.07659425307992851
47.49,50.58521739130435,-0.061188180083543875
47.22,50.555217391304346,-0.0659717742975825
47.19,50.61521739130435,-0.06767169179229482
47.25,51.01521739130435,-0.07380576980440612
47.65,51.07521739130435,-0.06706221855234828
47.71,50.32521739130435,-0.051966340671113165
46.96,52.26521739130435,-0.10150569836120116
48.9,51.4,-0.048638132295719894
47.8,52.41,-0.08796031291738216
48.81,51.7,-0.05589941972920698
48.1,53.31,-0.09773025698743198
49.71,52.02,-0.044405997693194976
48.42,50.96,-0.04984301412872838
47.36,49.76,-0.048231511254019255
46.16,48.44,-0.04706853839801817
44.84,51.59,-0.13083930994378756
47.99,51.13,-0.06141208683747312
47.53,51.06,-0.06913435174304738
47.46,50.01,-0.050989802039592025
46.41,49.67,-0.06563317898127652
46.07,49.94,-0.07749299158990786
46.34,48.83,-0.050993241859512484
45.23,49.39,-0.08422757643247625
45.79,48.16,-0.049210963455149415
44.56,49.47,-0.09925207196280572
45.87,50.22,-0.08661887694145765
46.62,51.06,-0.08695652173913049
47.46,50.69,-0.06372065496153079
47.09,51.13,-0.07901427733229027
47.53,51.19,-0.07149833951943729
47.59,52.32,-0.09040519877675834
48.72,51.69,-0.057457922228670855
48.09,51.8,-0.07162162162162156
48.2,53.28,-0.09534534534534533
49.68,52.7,-0.05730550284629987
49.1,53.1,-0.07532956685499059
49.5,53.93,-0.08214351937697018
50.33,53.16,-0.05323551542513161
49.56,52.15,-0.049664429530201226
48.55,53.38,-0.09048332708879736
49.78,53.28,-0.06569069069069067
49.68,54.1,-0.08170055452865066
50.5,54.59,-0.07492214691335419
50.99,54.62,-0.06645917246429867
51.02,54.64,-0.06625183016105407
51.04,53.45,-0.04508886810102908
49.85,53.86,-0.07445228369847745
50.26,53.36,-0.058095952023987985
49.76,51.84,-0.040123456790123524
48.24,51.44,-0.06220839813374801
47.84,49.3,-0.029614604462474547
45.7,50.32,-0.09181240063592999
46.72,48.42,-0.03510945890128048
44.82,47.99,-0.06605542821421129
44.39,48.26,-0.08019063406547866
44.66,46.78,-0.045318512184694404
43.18,47.92,-0.0989148580968281
44.32,46.25,-0.04172972972972977
42.65,46.09,-0.0746365806031678
42.49,44.49,-0.044953922229714505
40.89,44.84,-0.0880909901873328
41.24,43.71,-0.05650880805307712
40.11,44.35,-0.09560315670800457
40.75,46.04,-0.11490008688097308
42.44,44.9,-0.05478841870824058
41.3,44.74,-0.07688869021010292
41.14,44.38,-0.07300585849481755
40.78,44.57,-0.08503477675566518
40.97,44.75,-0.08446927374301683
41.15,45.94695652173913,-0.1044020515149795
41.96,45.20695652173913,-0.07182426713857037
41.22,43.83695652173913,-0.059697495660798516
39.85,42.70695652173913,-0.06689674831511006
38.72,42.55695652173913,-0.0901605010165405
38.57,42.92695652173913,-0.101496981728315
38.94,43.23695652173913,-0.09938156770073914
39.25,42.46695652173913,-0.07575199131805799
38.48,42.72695652173913,-0.09939759036144591
38.74,42.68695652173913,-0.09246282338561818
38.7,42.13695652173913,-0.08156632100294059
38.15,41.88695652173913,-0.08921527921943118
37.9,42.37695652173913,-0.10564601352252567
38.39,42.93695652173913,-0.10589843552225198
38.95,42.58695652173913,-0.08540071465033183
38.6,43.28695652173913,-0.10827641623141815
39.3,43.08695652173913,-0.08789101917255304
39.1,36.97695652173913,0.05741531153362245
32.99,37.09695652173913,-0.11070871863389697
33.11,35.07695652173913,-0.05607546140783615
31.09,34.33695652173913,-0.09456157011712574
30.35,33.88695652173913,-0.10437516037977923
29.9,35.49695652173913,-0.15767426478693825
31.51,35.18695652173913,-0.10449771407389086
31.2,35.59695652173913,-0.12352057454838594
31.61,35.53695652173913,-0.11050345629167424
31.55,37.19695652173913,-0.15181232686171142
33.21,36.88695652173913,-0.0996817538896746
32.9,38.51695652173913,-0.1458307464809402
34.53,38.06695652173913,-0.09291408730611961
34.08,37.89695652173913,-0.10071934192260479
33.91,37.03695652173913,-0.08442800962610797
33.05,35.37695652173913,-0.06577605171629786
31.39,35.98695652173913,-0.12773951914945025
32.0,36.616956521739134,-0.1260879374012991
32.63,37.10695652173913,-0.12065005975675469
33.12,36.72695652173913,-0.0982100577706223
32.74,35.41695652173913,-0.0755840361408806
31.43,35.75695652173913,-0.12101020172420074
31.77,35.46695652173913,-0.10423664402873456
31.48,36.81695652173913,-0.14495919885685937
32.83,37.116956521739134,-0.11549860019445013
33.13,37.47695652173913,-0.11599011566527839
33.49,37.81695652173913,-0.11441842283769643
33.83,37.71695652173913,-0.10305594300798859
33.73,37.59695652173913,-0.10285291362621862
33.61,36.686956521739134,-0.08387058544678849
32.7,37.09695652173913,-0.11852607151647265
33.11,35.97695652173913,-0.07968868962016762
31.99,35.66695652173913,-0.10309140112636228
31.68,35.45695652173913,-0.10652229892950427
31.47,36.58695652173913,-0.13985739750445636
32.6,36.20695652173913,-0.09962053893078437
32.22,37.256956521739134,-0.13519506132499337
33.27,37.73695652173913,-0.11837087389826595
33.75,38.05695652173913,-0.1131713335846729
34.07,39.53695652173913,-0.1382745917413537
35.55,41.51695652173913,-0.14372336080595682
37.53,43.366956521739134,-0.13459456207892206
39.38,42.53695652173913,-0.07421679358102917
38.55,42.90695652173913,-0.10154429199683856
38.92,41.98695652173913,-0.07304545925235573
38.0,43.33212389380531,-0.12305244734536502
39.31,43.44212389380531,-0.09511790684788624
39.42,42.37212389380531,-0.06967136934660245
38.35,43.31212389380531,-0.11456662587066091
39.29,42.26212389380531,-0.07032594720685481
38.24,42.85212389380531,-0.10762882850882538
38.83,43.12212389380531,-0.09953414874404864
39.1,43.69212389380531,-0.10510186927434717
39.67,44.10212389380531,-0.10049683558273836
40.08,44.21212389380531,-0.09346132983184452
40.19,44.96212389380531,-0.10613653183013438
40.94,44.76212389380531,-0.08538745620902632
40.74,44.29212389380531,-0.08019764196275325
40.27,43.63212389380531,-0.07705615940191812
39.61,43.45212389380531,-0.08842200448464277
39.43,43.44212389380531,-0.09235561096444056
39.42,42.77212389380531,-0.07837169606372518
38.75,43.672123893805306,-0.11270630908114565
39.65,43.72212389380531,-0.09313646115856378
39.7,44.95212389380531,-0.11683817000978414
40.93,45.18212389380531,-0.09411075724991091
41.16,44.44212389380531,-0.07385164358139062
40.42,44.58212389380531,-0.09335858255025031
40.56,44.83212389380531,-0.09529157940241173
40.81,45.51212389380531,-0.10331585282147904
41.49,44.53212389380531,-0.06831302053007382
40.51,44.79212389380531,-0.0955999296652581
40.77,43.922123893805306,-0.07176619922630545
39.9,42.26212389380531,-0.05589221923017329
38.24,42.10212389380531,-0.09173228180950666
38.08,42.56212389380531,-0.10530780618440094
38.54,43.30212389380531,-0.1099743722844636
39.28,43.53212389380531,-0.09767784140691549
39.51,42.65212389380531,-0.07366863843940175
38.63,42.82212389380531,-0.09789621608216748
38.8,40.90212389380531,-0.051394003383860576
36.88,40.11212389380531,-0.08057723152137697
36.09,39.76212389380531,-0.09235230752795376
35.74,40.37212389380531,-0.11473569995944799
36.35,38.79212389380531,-0.06295411667818707
34.77,38.05212389380531,-0.08625336927223715
34.03,37.83212389380532,-0.10049987953300932
33.81,38.66212389380531,-0.12550070728480445
34.64,37.672123893805306,-0.08048720327934311
33.65,37.98212389380531,-0.11405691545626961
33.96,37.70212389380531,-0.09925498903843344
33.68,38.62212389380531,-0.1279609559379511
34.6,37.03212389380531,-0.06567605738141724
33.01,37.74212389380531,-0.12538043452774528
33.72,37.072123893805305,-0.09042168458995248
33.05,37.322123893805305,-0.11446625883245598
33.3,38.12212389380531,-0.1264914805701287
34.1,39.27212389380531,-0.1316996225564756
35.25,40.01212389380531,-0.11901702360125355
35.99,40.03212389380531,-0.1009720069943828
36.01,38.27212389380531,-0.059106306722931934
34.25,37.83212389380532,-0.09468471566281422
33.81,37.932123893805304,-0.10867105425853796
33.91,36.76212389380531,-0.0775832185878117
32.74,36.78212389380531,-0.10989370558033673
32.76,36.22212389380531,-0.09558036695902872
32.2,36.76212389380531,-0.12409848535911328
32.74,36.77212389380531,-0.10965164550869366
32.75,35.91212389380531,-0.08805170931009076
31.89,37.79888888888889,-0.15632440694905791
33.67,36.89888888888889,-0.08750639886777678
32.77,37.84888888888889,-0.13418858619069973
33.72,38.32888888888889,-0.12024582560296848
34.2,38.22888888888889,-0.10538859501249775
34.1,39.388888888888886,-0.1342736248236952
35.26,39.66888888888889,-0.1111422329281273
35.54,38.51888888888889,-0.07733579484812647
34.39,38.40888888888889,-0.10463434390187454
34.28,38.47888888888889,-0.10912188501631481
34.35,42.49888888888889,-0.19174357499542471
38.37,42.04888888888889,-0.08749075150618335
37.92,40.73888888888889,-0.0691940542751942
36.61,41.25888888888889,-0.11267605633802824
37.13,40.74888888888889,-0.08880951082510768
36.62,41.28888888888889,-0.11307857911733055
37.16,40.32888888888889,-0.07857615164205434
36.2,40.528888888888886,-0.10680995723215247
36.4,41.05888888888889,-0.11346845993559385
36.93,41.66888888888889,-0.11372726787904641
37.54,39.65888888888889,-0.05342784299442471
35.53,39.55888888888889,-0.10184535011094564
35.43,38.74888888888889,-0.08565120146814253
34.62,38.49888888888889,-0.10075326849259736
34.37,37.89888888888889,-0.09311325456624364
33.77,38.46888888888889,-0.12214776731557964
34.34,38.07888888888889,-0.09818797233812837
33.95,37.58888888888889,-0.09680756724800466
33.46,38.44888888888889,-0.12975378568951557
34.32,38.568888888888885,-0.11016363217331171
