date,GD,dcf,Deviation
2019-03-01,169.28,169.9690132370638,-0.00405375794058882
2019-03-04,166.75,171.2490132370638,-0.02627176152446331
2019-03-05,168.03,169.6890132370638,-0.009776786401286097
2019-03-06,166.47,169.55901323706377,-0.01821792412028822
2019-03-07,166.34,169.35901323706375,-0.017826114945756255
2019-03-08,166.14,172.72901323706378,-0.038146534352168304
2019-03-11,169.51,171.98901323706377,-0.014413788360113422
2019-03-12,168.77,174.9390132370638,-0.03526379349530229
2019-03-13,171.72,172.80901323706377,-0.006301831233593291
2019-03-14,169.59,173.00901323706378,-0.019762052699410004
2019-03-15,169.79,174.88901323706378,-0.029155709342084446
2019-03-18,171.67,173.9390132370638,-0.013044878172163377
2019-03-19,170.72,171.70901323706377,-0.00575982133039421
2019-03-20,168.49,173.04901323706378,-0.02634521371594456
2019-03-21,169.83,169.06901323706379,0.00450104219789349
2019-03-22,165.85,169.83901323706377,-0.023487025513365678
2019-03-25,166.62,170.11901323706377,-0.020568031582618107
2019-03-26,166.9,169.77901323706377,-0.016957415302230383
2019-03-27,166.56,170.97901323706378,-0.025845354663129205
2019-03-28,167.76,172.4990132370638,-0.027472697658571632
2019-03-29,169.28,174.6235813758418,-0.03060057143336692
2019-04-01,172.31,172.2535813758418,0.00032753237237548305
2019-04-02,169.94,170.0635813758418,-0.0007266774863966541
2019-04-03,167.75,171.48358137584182,-0.021772238169314284
2019-04-04,169.17,173.4335813758418,-0.024583366969758713
2019-04-05,171.12,174.61358137584182,-0.020007500838793102
2019-04-08,172.3,171.48358137584182,0.004760914238015834
2019-04-09,169.17,171.6835813758418,-0.014640779017413452
2019-04-10,169.37,173.7435813758418,-0.025172621291723485
2019-04-11,171.43,177.2435813758418,-0.03279995433805982
2019-04-12,174.93,174.3135813758418,0.0035362627472446118
2019-04-15,172.0,176.05358137584182,-0.02302470273063162
2019-04-16,173.74,176.8435813758418,-0.017549867242542594
2019-04-17,174.53,179.1635813758418,-0.025862294894193227
2019-04-18,176.85,179.3435813758418,-0.013903934318207578
2019-04-22,177.03,184.6835813758418,-0.04144159063206776
2019-04-23,182.37,183.0435813758418,-0.00367989617979958
2019-04-24,180.73,179.1935813758418,0.008574071751686674
2019-04-25,176.88,180.3835813758418,-0.01942295052087828
2019-04-26,178.07,181.52358137584181,-0.019025524671041127
2019-04-29,179.21,181.0335813758418,-0.01007316632628441
2019-04-30,178.72,178.7035813758418,9.187630170481853e-05
2019-05-01,176.39,176.8835813758418,-0.002790430700252755
2019-05-02,174.57,179.0035813758418,-0.024768115485538367
2019-05-03,176.69,177.67358137584185,-0.005535889850507569
2019-05-06,175.36,172.7935813758418,0.014852511324341622
2019-05-07,170.48,170.6035813758418,-0.0007243773832013023
2019-05-08,168.29,174.36358137584182,-0.03483285516343104
2019-05-09,172.05,175.39358137584182,-0.019063305222538407
2019-05-10,173.08,170.30358137584182,0.016302761232195984
2019-05-13,167.99,170.80358137584182,-0.01647261347319595
2019-05-14,168.49,170.0335813758418,-0.009078097181461242
2019-05-15,167.72,172.1635813758418,-0.02581022850669701
2019-05-16,169.85,168.6835813758418,0.00691483198687437
2019-05-17,166.37,171.6035813758418,-0.030498089456416078
2019-05-20,169.29,173.76358137584182,-0.02574521853440448
2019-05-21,171.45,171.5935813758418,-0.0008367526028105754
2019-05-22,169.28,165.89358137584182,0.02041319860643709
2019-05-23,163.58,166.3435813758418,-0.016613694096183185
2019-05-24,164.03,165.9735813758418,-0.011710185197731149
2019-05-28,163.66,164.6235813758418,-0.00585324026964229
2019-05-29,162.31,164.5435813758418,-0.01357440598512294
2019-05-30,162.23,163.1335813758418,-0.005538904793367161
2019-05-31,160.82,165.4635813758418,-0.028064069067223696
2019-06-03,163.15,170.0935813758418,-0.040822124619148026
2019-06-04,167.78,174.2535813758418,-0.0371503490759203
2019-06-05,171.94,174.2935813758418,-0.013503545898036262
2019-06-06,171.98,176.2835813758418,-0.02441283154252727
2019-06-07,173.97,175.7035813758418,-0.00986651132701466
2019-06-10,173.39,172.0435813758418,0.007826032295949803
2019-06-11,169.73,172.3535813758418,-0.015222087959522623
2019-06-12,170.04,174.2535813758418,-0.02418074476617893
2019-06-13,171.94,173.5635813758418,-0.00935438968804203
2019-06-14,171.25,174.0935813758418,-0.016333637078227214
2019-06-17,171.78,175.9035813758418,-0.023442282093343092
2019-06-18,173.59,175.9335813758418,-0.013320830267390948
2019-06-19,173.62,180.27358137584181,-0.03690824426442252
2019-06-20,177.96,179.7435813758418,-0.009922921097874182
2019-06-21,177.43,180.1335813758418,-0.015008758251471632
2019-06-24,177.82,179.9535813758418,-0.011856287379942265
2019-06-25,177.64,181.2135813758418,-0.01972027344037819
2019-06-26,178.9,180.0335813758418,-0.006296499615120799
2019-06-27,177.72,184.1335813758418,-0.03483113361462731
2019-06-28,181.82,184.95383104558084,-0.01694385581452773
2019-07-01,182.54,185.98383104558084,-0.018516830340680746
2019-07-02,183.57,185.06383104558083,-0.008071977312589573
2019-07-03,182.65,184.69383104558082,-0.01106604933153621
2019-07-05,182.28,183.88383104558082,-0.00872197972198685
2019-07-08,181.47,183.24383104558083,-0.009680167869550838
2019-07-09,180.83,184.95383104558084,-0.02229654299274575
2019-07-10,182.54,186.01383104558084,-0.018675122307059144
2019-07-11,183.6,188.25383104558082,-0.02472104296487876
2019-07-12,185.84,188.81383104558083,-0.015750069945156264
2019-07-15,186.4,189.3038310455808,-0.015339526038866125
2019-07-16,186.89,185.96383104558083,0.004980371447564691
2019-07-17,183.55,185.59383104558083,-0.011012386748344372
2019-07-18,183.18,186.26383104558084,-0.016556252645883673
2019-07-19,183.85,187.03383104558083,-0.017022754802070605
2019-07-22,184.62,188.38383104558082,-0.0199795864894059
2019-07-23,185.97,190.0538310455808,-0.021487759668477158
2019-07-24,187.64,190.02383104558086,-0.012544905722951527
2019-07-25,187.61,192.14383104558084,-0.023596027105888706
2019-07-26,189.73,192.24383104558083,-0.013076263783906916
2019-07-29,189.83,191.53383104558083,-0.008895718507167194
2019-07-30,189.12,188.35383104558082,0.004067711021146003
2019-07-31,185.94,185.84383104558083,0.0005174718680631685
2019-08-01,183.43,184.38383104558082,-0.005173073149483565
2019-08-02,181.97,179.18383104558083,0.015549220809496056
2019-08-05,176.77,183.08383104558084,-0.03448601118691319
2019-08-06,180.67,183.26383104558084,-0.014153534992596195
2019-08-07,180.85,186.58383104558084,-0.030730589105441353
2019-08-08,184.17,186.51383104558084,-0.012566526741966233
2019-08-09,184.1,183.73383104558084,0.0019929315811648696
2019-08-12,181.32,185.52383104558086,-0.022659250953846688
2019-08-13,183.11,183.24383104558083,-0.0007303440711602383
2019-08-14,180.83,184.63383104558082,-0.020602026313594424
2019-08-15,182.22,186.76383104558084,-0.02432928806473189
2019-08-16,184.35,190.00383104558082,-0.029756405512815776
2019-08-19,187.59,189.58383104558084,-0.01051688339973178
2019-08-20,187.17,190.89383104558084,-0.019507340940167373
2019-08-21,188.48,189.96383104558083,-0.0078111240303676555
2019-08-22,187.55,185.96383104558083,0.008529448686343644
2019-08-23,183.55,187.06383104558083,-0.018784128529499733
2019-08-26,184.65,185.77383104558086,-0.006049458307747946
2019-08-27,183.36,187.85383104558082,-0.023921955813030138
2019-08-28,185.44,191.88383104558082,-0.033581938668142075
2019-08-29,189.47,193.68383104558083,-0.021756235524839296
2019-08-30,191.27,191.69383104558082,-0.0022109790558676456
2019-09-03,189.28,193.12383104558083,-0.019903452747235595
2019-09-04,190.71,194.68383104558083,-0.02041171587922186
2019-09-05,192.27,195.08383104558084,-0.014423702008001804
2019-09-06,192.67,190.48383104558084,0.011476926636865059
2019-09-09,188.07,190.28383104558083,-0.011634362380745444
2019-09-10,187.87,191.01383104558084,-0.016458656571474384
2019-09-11,188.6,191.82383104558085,-0.01680620717461745
2019-09-12,189.41,192.37383104558083,-0.015406622769177925
2019-09-13,189.96,193.38383104558082,-0.017704846506913063
2019-09-16,190.97,193.72383104558082,-0.014215241515293409
2019-09-17,191.31,192.71383104558083,-0.007284537067029695
2019-09-18,190.3,190.54383104558084,-0.001279658565920716
2019-09-19,188.13,189.78383104558083,-0.008714288443168905
2019-09-20,187.37,189.20383104558084,-0.00969235683784353
2019-09-23,186.79,187.11383104558084,-0.0017306633281531925
2019-09-24,184.7,188.41383104558082,-0.019711031960718328
2019-09-25,186.0,188.41383104558082,-0.012811326175926396
2019-09-26,186.0,185.43383104558083,0.0030532128426985494
2019-09-27,183.02,186.07898945790382,-0.016439198572689162
2019-09-30,182.73,182.05898945790383,0.0036856765166837224
2019-10-01,178.71,177.75898945790382,0.0053499997102617325
2019-10-02,174.41,178.22898945790382,-0.02142743147183601
2019-10-03,174.88,179.98898945790378,-0.028385011068128074
2019-10-04,176.64,180.04898945790382,-0.018933677262881088
2019-10-07,176.7,179.84898945790383,-0.017509075071233005
2019-10-08,176.5,180.3989894579038,-0.021613144672374296
2019-10-09,177.05,180.03898945790382,-0.01660190088215696
2019-10-10,176.69,182.97898945790382,-0.034370008690810194
2019-10-11,179.63,182.46898945790383,-0.01555875037362886
2019-10-14,179.12,181.79898945790382,-0.014735997520625044
2019-10-15,178.45,181.63898945790382,-0.017556745208841318
2019-10-16,178.29,180.10898945790382,-0.010099381843064359
2019-10-17,176.76,177.77898945790383,-0.0057317766346350885
2019-10-18,174.43,178.79898945790382,-0.02443520218514683
2019-10-21,175.45,183.22898945790382,-0.04245501479279312
2019-10-22,179.88,176.90898945790383,0.01679400550079535
2019-10-23,173.56,178.0189894579038,-0.02504783041113845
2019-10-24,174.67,176.88898945790382,-0.012544531260561653
2019-10-25,173.54,178.27898945790383,-0.02658187300878123
2019-10-28,174.93,179.37898945790383,-0.024802177062926867
2019-10-29,176.03,181.58898945790384,-0.03061303151969208
2019-10-30,178.24,180.1489894579038,-0.010596725874778667
2019-10-31,176.8,183.07898945790382,-0.0342966141363128
2019-11-01,179.73,181.41898945790382,-0.009309882405092673
2019-11-04,178.07,182.6489894579038,-0.02506988662512788
2019-11-05,179.3,184.91898945790382,-0.03038622195792906
2019-11-06,181.57,186.29898945790382,-0.025383870689069887
2019-11-07,182.95,188.4289894579038,-0.02907721085628312
2019-11-08,185.08,187.69898945790382,-0.013953135632044478
2019-11-11,184.35,188.62898945790383,-0.022684686326323034
2019-11-12,185.28,188.06898945790383,-0.014829608357778135
2019-11-13,184.72,188.53898945790382,-0.020255701321431507
2019-11-14,185.19,190.4289894579038,-0.027511512153783446
2019-11-15,187.08,189.9289894579038,-0.015000287560289705
2019-11-18,186.58,188.29898945790382,-0.009129042396099019
2019-11-19,184.95,187.6789894579038,-0.0145407297097363
2019-11-20,184.33,186.29898945790382,-0.010568975514216206
2019-11-21,182.95,186.22898945790382,-0.01760729877474332
2019-11-22,182.88,186.00898945790382,-0.016821710966888337
2019-11-25,182.66,185.3689894579038,-0.014614038010489327
2019-11-26,182.02,185.69898945790382,-0.019811575004492932
2019-11-27,182.35,185.08898945790384,-0.014798230115826483
2019-11-29,181.74,181.33898945790384,0.002211386218126332
2019-12-02,177.99,180.38898945790382,-0.013298979417275647
2019-12-03,177.04,181.4289894579038,-0.024191224737666217
2019-12-04,178.08,185.71898945790383,-0.041131978373354805
2019-12-05,182.37,186.8989894579038,-0.02423228435338276
2019-12-06,183.55,186.5189894579038,-0.015917893757267487
2019-12-09,183.17,183.82898945790382,-0.003584796173047189
2019-12-10,180.48,182.6189894579038,-0.01171285343464723
2019-12-11,179.27,183.81898945790383,-0.024747113839104107
2019-12-12,180.47,182.37898945790383,-0.010467156680591505
2019-12-13,179.03,183.93898945790383,-0.026688139759663554
2019-12-16,180.59,184.44898945790382,-0.02092171645529417
2019-12-17,181.1,181.80898945790383,-0.0038996391763566063
2019-12-18,178.46,181.99898945790383,-0.019445104989016415
2019-12-19,178.65,181.6789894579038,-0.016672205558505904
2019-12-20,178.33,183.08898945790384,-0.02599276708006526
2019-12-23,179.74,182.16898945790382,-0.013333715387739531
2019-12-24,178.82,181.53898945790382,-0.014977440747153237
2019-12-26,178.19,180.83898945790384,-0.014648331456864727
2019-12-27,177.49,179.35898945790382,-0.010420383519959886
2019-12-30,176.01,179.69898945790382,-0.020528715654063334
2019-12-31,176.35,181.53140422781223,-0.028542743057889064
2020-01-02,178.43,183.28140422781223,-0.02646970241335611
2020-01-03,180.18,185.19140422781223,-0.027060674056164413
2020-01-06,182.09,183.12140422781223,-0.005632352111766825
2020-01-07,180.02,183.58140422781224,-0.01939959138449976
2020-01-08,180.48,184.71140422781227,-0.02290819154075352
2020-01-09,181.61,182.61140422781224,-0.0054837989557484645
2020-01-10,179.51,184.23140422781225,-0.02562757553524364
2020-01-13,181.13,184.07140422781225,-0.015979691360271775
2020-01-14,180.97,184.71140422781227,-0.02025540460510944
2020-01-15,181.61,185.50140422781223,-0.020977761564722308
2020-01-16,182.4,184.9914042278122,-0.014008241294395263
2020-01-17,181.89,186.39140422781225,-0.024150277994099634
2020-01-21,183.29,186.20140422781225,-0.015635780191271986
2020-01-22,183.1,187.72140422781223,-0.024618419230466926
2020-01-23,184.62,188.17140422781225,-0.01887324082203634
2020-01-24,185.07,185.67140422781225,-0.0032390783616541574
2020-01-27,182.57,186.73140422781225,-0.02228550813410768
2020-01-28,183.63,186.57140422781225,-0.015765568362344884
2020-01-29,183.47,184.33140422781224,-0.004673127899289753
2020-01-30,181.23,178.54140422781225,0.015058668233376205
2020-01-31,175.44,179.72140422781223,-0.023822450343116586
2020-02-03,176.62,182.63140422781223,-0.032915501324808694
2020-02-04,179.53,187.07140422781225,-0.04031297171762538
2020-02-05,183.97,189.23140422781225,-0.02780407538210805
2020-02-06,186.13,189.84140422781223,-0.01955002515340909
2020-02-07,186.74,189.35140422781222,-0.013791311653915117
2020-02-10,186.25,190.04140422781225,-0.019950411560142434
2020-02-11,186.94,191.85140422781222,-0.025600043156213892
2020-02-12,188.75,192.53140422781223,-0.01964045420526772
2020-02-13,189.43,191.16140422781223,-0.009057289753683029
2020-02-14,188.06,191.2414042278122,-0.01663554103599041
2020-02-18,188.14,189.65140422781224,-0.007969380632672385
2020-02-19,186.55,189.05140422781224,-0.013231344342716223
2020-02-20,185.95,190.70140422781225,-0.0249154129045438
2020-02-21,187.6,187.71140422781227,-0.0005934867317761716
2020-02-24,184.61,177.02140422781224,0.042868238478223075
2020-02-25,173.92,174.65140422781224,-0.004187794716257853
2020-02-26,171.55,169.2414042278122,0.013640845056333006
2020-02-27,166.14,162.79140422781225,0.020569856179271317
2020-02-28,159.69,168.13140422781223,-0.05020718328370366
2020-03-02,165.03,164.15140422781224,0.005352350022960639
2020-03-03,161.05,171.38140422781223,-0.06028311107825324
2020-03-04,168.28,166.46140422781227,0.010925029622475657
2020-03-05,163.36,166.13140422781223,-0.016682000857657475
2020-03-06,163.03,153.12140422781223,0.06471071645506776
2020-03-09,150.02,158.40140422781224,-0.05291243640591803
2020-03-10,155.3,151.55140422781224,0.024734813849384585
2020-03-11,148.45,135.33140422781224,0.0969368185236914
2020-03-12,132.23,142.7414042278122,-0.0736394901302515
2020-03-13,139.64,129.80140422781224,0.07579729842460092
2020-03-16,126.7,134.69140422781223,-0.05933121176980116
2020-03-17,131.59,124.21140422781224,0.05940352915304703
2020-03-18,121.11,121.13140422781224,-0.00017670254834978305
2020-03-19,118.03,117.09140422781223,0.008015923785162249
2020-03-20,113.99,109.70140422781223,0.03909335347505505
2020-03-23,106.6,117.31140422781223,-0.09130744191767826
2020-03-24,114.21,125.10140422781224,-0.08706060731323828
2020-03-25,122.0,136.26140422781225,-0.10466209642144109
2020-03-26,133.16,133.17140422781225,-8.563571044684082e-05
2020-03-27,130.07,151.87945492734778,-0.14359713720187128
2020-03-30,133.6,150.5894549273478,-0.1128196853859681
2020-03-31,132.31,145.6794549273478,-0.09177309823142399
2020-04-01,127.4,146.1994549273478,-0.1285877224144918
2020-04-02,127.92,143.9594549273478,-0.11141647441942903
2020-04-03,125.68,151.96945492734778,-0.1729917037599168
2020-04-06,133.69,152.6794549273478,-0.12437465758823862
2020-04-07,134.4,155.66945492734777,-0.1366321667746212
2020-04-08,137.39,159.28945492734778,-0.13748213864713255
2020-04-09,141.01,155.2294549273478,-0.0916028142597225
2020-04-13,136.95,156.77945492734779,-0.1264799328237035
2020-04-14,138.5,152.0894549273478,-0.08935172352244536
2020-04-15,133.81,150.71945492734778,-0.11219158757904713
2020-04-16,132.44,156.46945492734778,-0.1535728167424446
2020-04-17,138.19,153.52945492734779,-0.09991213044172287
2020-04-20,135.25,149.96945492734778,-0.09814968611093888
2020-04-21,131.69,151.6494549273478,-0.1316157379985966
2020-04-22,133.37,148.7694549273478,-0.10351220910816794
2020-04-23,130.49,147.5794549273478,-0.11579833341816304
2020-04-24,129.3,152.77945492734779,-0.1536820179029511
2020-04-27,134.5,154.7694549273478,-0.13096547336722697
2020-04-28,136.49,154.9294549273478,-0.11901839412005122
2020-04-29,136.65,148.8994549273478,-0.08226662034004517
